UniqueIdentifier,Date,Amount
bri-2334383f4d4dc5eac107f5c32c199ef1,2024-12-20,28500
bri-a987cb918f309ddf100479e64e930122,2024-12-20,48800
bri-d345debbbebe6a6b9eb4c63b61515291,2024-12-19,-26400
bri-aff5f1f2671ec3b2643125305fd5925a,2024-12-19,22600
bri-dd1e8d362b0963700046af486dd62d0b,2024-12-20,66800
bri-e1d3774d91c7af9908f5dcdc3f34f36a,2024-12-19,92100
bri-1821cd479226ae7e975dbf3b6f7ddd9d,2024-12-20,98900
bri-7a21786dfa3c8a5e4441d69c0efb5fb3,2024-12-19,-23900
bri-b2d5205c947d340d04115249c3334d96,2024-12-20,32500
bri-5dbb6990bb142f43a9cbb6d3dd146393,2024-12-19,73600
bri-af470a61008615f82eb146a04cf73b45,2024-12-19,58900
bri-434b89a9a9c12a718b5bb4f725fc9046,2024-12-20,-42600
bri-8a63646efeea794655fcb164e2e33e45,2024-12-19,-8600
bri-adc1570a7f840f4226bb9cc0de749c1a,2024-12-20,29300
bri-85801d54fc6f08f1bdbd23f6b679d470,2024-12-20,59300
bri-870f236163758532257376167d7135a8,2024-12-20,46900
bri-efb018d0782bf03b2aea20b3deebe52b,2024-12-20,-13700
bri-beb95222961dd34a71a9d291ab7de62f,2024-12-20,57000
bri-34281b0ef5193494cf8e616c1980c6e0,2024-12-19,96800
bri-2d9393639bdd4aa96c9a3fdbedea3909,2024-12-19,10500
bri-e21c013c48139fe0566152ff873c2139,2024-12-20,87900
bri-86a1fd7fa21013cffc049ab261c1e567,2024-12-19,64300
bri-f81bbd425a457b0f6c99564449066f45,2024-12-20,-2800
bri-f5033dace7d5dfd17971486663ecd050,2024-12-19,76800
bri-b59877ac4aefbf0006ceca9fa2a2c0f2,2024-12-20,-73600
bri-47b554018e63c8b3180181fa326211d8,2024-12-19,46800
bri-e54ec055c4d3752584471f634b51c673,2024-12-19,98100
bri-98ee3818903eeb4adcd9040478ce4e77,2024-12-19,-85400
bri-0b89ea8fa586f7f7c858fe061f03b523,2024-12-20,32700
bri-8e94609fd06d87cd0395dc1e3d1baf0b,2024-12-19,-75500
bri-3b64518aa83d5ce2eaef964b0960e255,2024-12-20,-93100
bri-db69dc8ce6877291cc07cc74f8058bea,2024-12-19,-28600
bri-b8896372c67af484958d76fce9f160d4,2024-12-19,71800
bri-1c4b91634e4d7c625d5febae9421e6b1,2024-12-20,77300
bri-f591d5b3161b7e9341df006c2521334d,2024-12-19,25000
bri-ae6cc00c87c4393a1f9637b2ee6d8e73,2024-12-19,11200
bri-fad430589bc7fa93d8ff2d28905bd7fb,2024-12-19,38700
bri-4f5ce98f944b9a81a2f86f9e273bd41d,2024-12-20,68200
bri-eed1bc1885da164a3461b71ae9124c66,2024-12-19,25400
bri-a774ed1c2e6a3ba3a43cd3bdb94cd89e,2024-12-20,25200
bri-fd136e94451cffc2ab0d3c4a616efbbc,2024-12-20,17800
bri-1a358f43cc2e3155e7a6af8fbb8d206a,2024-12-20,42800
bri-3c6bcf9f9dbb8e0dd417c2d534678b51,2024-12-20,-76500
bri-872dc618d6eda8c6b1506dc6da561b6d,2024-12-19,-20800
bri-8a3957f7562033971d710bfbc920eb67,2024-12-20,58600
bri-69cd8305c1ed964a3002604804f53d18,2024-12-19,-63600
bri-f68effaefeb54845d4640094d8a46c65,2024-12-20,82700
bri-636dbc212935a9f09b4eba2c305c2168,2024-12-20,99200
bri-36e436aa3e7f559caa6e86be454c6e98,2024-12-19,-88100
bri-a2b05c9b2c870e0e96840b8c6d4866c6,2024-12-19,-98200
bri-25f255e149365c0f7835735cccf43edb,2024-12-20,-66700
bri-18d70d6a737dfd85a7e0a79830b14a51,2024-12-20,2400
bri-7a7a6119b4df78e2518dcd0c88e5bcd8,2024-12-19,11300
bri-2dd7f36dce0cd1298927197adad080c6,2024-12-19,84200
bri-60cc75aa38bc5283ef79c41b6ce23c14,2024-12-19,-81500
bri-880d147e0bd76e15495a1adea191cf8f,2024-12-19,82900
bri-107e26d8cc301807e6ece44aa3d11cb8,2024-12-20,-95300
bri-91676dfe91d60abba88b4cd53455fdbc,2024-12-20,-76900
bri-66930aa3ab8aa714a57f03312381dc39,2024-12-19,90900
bri-5be94ed645f8c3af27e792565e4b10ba,2024-12-19,4200
bri-176de3ec3cdfd1faaea3b61af95997b5,2024-12-20,31500
bri-a65e43d6295b2047821e9ad8d5d4a640,2024-12-20,28100
bri-24ad5631d6f78d070a1ae9ff662c724c,2024-12-19,43000
bri-0402a107d5114fd6ac3aa1682ba86d23,2024-12-20,60600
bri-f9699db1c71e87f2f8eef2388d6a116b,2024-12-19,33900
bri-378c7a87fa1d85b4882b99f85548405d,2024-12-19,60800
bri-3f30ba2baf6b74ddedbd4e7e6fdfcef9,2024-12-19,5800
bri-885c8c1c1024f0d0d3955ed14c9a007e,2024-12-20,-65300
bri-9f10dc0a9381861752c63e327339e5f6,2024-12-20,38700
bri-ad8e3483bc7deb0992ad11136c8a4ce6,2024-12-19,56200
bri-794f660d235d6a4f3ba8375e7ae7abd7,2024-12-20,72400
bri-011434d7947f558addb7d12ced0a0a7d,2024-12-20,24700
bri-338e61b776a72aa153a32893da060aeb,2024-12-20,6000
bri-6b6e9c8c563bfb78b3947c32c6fb80d5,2024-12-20,35000
bri-a6eb459b125eed9bdc5d3ddb2b7536f3,2024-12-19,49000
bri-009a98dc317a83fa0f94e47bd01b4d80,2024-12-20,-73000
bri-56d73c7427cc7738b27fd9c13260ae14,2024-12-20,37000
bri-6a40880c1e4bb1ac258f2a8e4519d8a9,2024-12-20,12400
bri-a64f946b101c773a1ce221fbbf2b844d,2024-12-20,81000
bri-5fa1af07e03b91badd49bf4ac955fa29,2024-12-20,80100
bri-6132f7cdaa4683ba1d04065c1fa78596,2024-12-19,-79600
bri-c13710fcb408fe96adf6f1f862f774e9,2024-12-19,33100
bri-9cb93f176040a685f44a898f14359d78,2024-12-19,29300
bri-a38bd088d42dd0dab7a39d5a8798cbbd,2024-12-19,5900
bri-e393489739fa6dcd05d5962d6b314120,2024-12-20,-52700
bri-045dee294d6b06cce8d0d9674882e3e3,2024-12-19,85900
bri-d7f466ca90cbb7434cb3dbe902e07fe2,2024-12-19,66600
bri-cd34a9290f87dab8664c742defd40e12,2024-12-19,-76700
bri-6adf5ba3a77f2152a1b69b89e98e19be,2024-12-20,-14100
bri-cadd149147ac4822f2b0a6fb14458647,2024-12-20,85400
bri-f7cf5cef09c6a3a126288276388ea0a1,2024-12-19,71300
bri-e6cbd3ebbe047e51cea495164e5f1f14,2024-12-19,46900
bri-95482accfa6ea19a11e5364cad8c25bd,2024-12-20,11700
bri-284f5d0b73575f16174fb0f6214f7b99,2024-12-19,-84700
bri-b6a4a32852936082c558809c6b341db1,2024-12-20,70000
bri-88fbae8d9b0587ed10c8c05e0f8f9a06,2024-12-19,63500
bri-683556301af77497c5771e900b974a7f,2024-12-19,-55000
bri-c8e7004dd02dfa5de6125b19ad7b10a9,2024-12-19,5800
bri-2b7ed20b48b7af515803d4d9861eb1bb,2024-12-20,-17900
bri-290a1e97cbb4f2122291e42af6d4f304,2024-12-19,86800
bri-dcf82bf15da8405152ffc2699b1811f3,2024-12-20,24600
bri-54dc237907f6f2d40dc61791e0cc5538,2024-12-19,1800
bri-c7b5cb6a73e70dfd1a789703f01d145b,2024-12-20,-64600
bri-5ba2b6223c7f4162abb16642f83a20be,2024-12-20,56500
bri-2ab51c818704fea693f1cf3fb034c35c,2024-12-19,43100
bri-5293189547b07afda839fa0ff8b57315,2024-12-19,64400
bri-c765fcf8ba7f62df32ea471158819216,2024-12-20,18600
bri-01d3c7b1db0420de7270cb4bfff21e4a,2024-12-20,45000
bri-3e29084705dc58d58c968a78d013ac5d,2024-12-19,14600
bri-5619cb082be899ba03b45b0a73e51c9e,2024-12-19,50300
bri-c1ea59ef36ee52320190922a26fdd9b3,2024-12-20,96700
bri-84a6dcf4ec5bdee67bed0370f8ef006c,2024-12-20,27500
bri-c40f986bedaa2cdd10e24d7368def4ce,2024-12-20,50800
bri-31ec1377ec35856ac91f9fc82802631e,2024-12-19,15600
bri-15592b7925a971c1dc6ea3356497cf3f,2024-12-19,87000
bri-eabb5138feccc286e82d19bdea67e1af,2024-12-20,-58200
bri-98df3d0d13df1deadac16a641e43966d,2024-12-19,39300
bri-8b96f8a6040acd1115c4732c44b1b94f,2024-12-20,-99800
bri-bf824e14c3d6296dd49c1d69c6f04d8a,2024-12-19,26500
bri-268bbd3636c22544cbee60fad8146458,2024-12-20,-98500
bri-1fdce61cc16f83f064daeb239ccbbeaf,2024-12-19,-51500
bri-dfd80a3fc84836e31f7646355f222e93,2024-12-20,68800
bri-c6a5e3ba037c1fb0f968f32473c1f0f6,2024-12-20,11000
bri-de8320998e92b13f83aca6a039a70a3c,2024-12-20,1700
bri-517e75436338dbb58c7b53573815a5fb,2024-12-19,-79000
bri-256c50b99a4ceb5497d8c64d807c002f,2024-12-20,64900
bri-16508aaff793edfa27b21782b0b169d6,2024-12-20,-32700
bri-2edec05796ffa3e95ac3612eeee01979,2024-12-19,-4500
bri-377ea87ffe7790b1d369239ac2d28574,2024-12-19,-67100
bri-2b7749379b2eb090bac75b3af9f217d8,2024-12-19,9100
bri-6f06722f86729dbef2784f8d8cc5ec56,2024-12-19,69900
bri-fe04c0f1d2c129159e754137427c7469,2024-12-20,46800
bri-6c92187e4685a9fdbad6fa0c31f97fb0,2024-12-20,-51200
bri-52a6d91961d9a77b4243d87e52f67a26,2024-12-19,-39800
bri-faa06d3d2358b75df8c2551a6a951222,2024-12-19,33300
bri-0073e1f2296f52249ade52d736d7edfe,2024-12-20,-95500
bri-e65deac411997265ae5d4c0014739618,2024-12-19,-47400
bri-d2e8a90052bbeddb84deba0084915d0a,2024-12-19,17900
bri-fd7d5e8cc23ebeb87b01d62da1194679,2024-12-19,45000
bri-1497b09b886232ff5a931a6aab86eeff,2024-12-20,34900
bri-57424855f92222a92f8bedf395c540c4,2024-12-19,45400
bri-d14dce254f38192e1fefd6c6ab1a607b,2024-12-20,-64700
bri-f9727304117ab12ed2b04f97f141ed8a,2024-12-19,28700
bri-5b8cf59c9a28b0b132d752e35ee15158,2024-12-19,-35800
bri-8bcc3f20a85e1c516a7e9b8deef99ccb,2024-12-20,46000
bri-c1c0ad5f60b6613d0547e1e2730563ea,2024-12-19,-15400
bri-41b4da655a2b5e008797972f2378d55b,2024-12-20,-41200
bri-4972ce96241bf5f0eac62b57ab366edf,2024-12-20,81100
bri-7e88f8b4c96e325d794c71b1f2767c19,2024-12-20,18800
bri-08b99ae34d13a0d54f174d7adc504e59,2024-12-20,-46600
bri-d3afdace8f4ebec16fb016bae4c86d1a,2024-12-20,27100
bri-4df67e0f024622406dea62a3225ed718,2024-12-20,84600
bri-09653a14fedffb527015e2ce083d7ca1,2024-12-20,99600
bri-2b0f445dd90d729a613b108bdba4597a,2024-12-20,46700
bri-de3c81777b36337843c26853e8654a39,2024-12-20,7400
bri-974f741ef1f9179d775676f5c2a8135f,2024-12-20,26000
bri-c73a248af9f40bfefe8d5c7d481a7615,2024-12-20,51200
bri-84bf0eb745c6f6f4358af67aede2c0b8,2024-12-19,87000
bri-7987a583fe1e4053d79d58eb0078e9fc,2024-12-19,97000
bri-6ffb3cd0da159e09522296174166b361,2024-12-19,50900
bri-c4e321866144423593a38848e5c5d46e,2024-12-19,-76200
bri-4aa742aeef69a1081071d3fed860abac,2024-12-19,33600
bri-6d3e96e93caa60a35538345cd07bcd7f,2024-12-20,95900
bri-a7782678aaa6585c73220aa9dd86f7ed,2024-12-19,60800
bri-17497c6b4a2489858b712eb6d9e1d305,2024-12-20,21600
bri-a3b556e0a9f589799cc613c857ad2e5f,2024-12-20,86400
bri-4ba4ff8010cec722098312653b8a6cf0,2024-12-19,67800
bri-bd4a031155f6e100213b617eafb3b65e,2024-12-19,56600
bri-cb663ca75ac209656e9dd01ed9c00842,2024-12-20,57900
bri-337d63c01b1cd338759c883c9ad36df8,2024-12-19,-56500
bri-5c64dc6c13af0e1732989ab089348503,2024-12-19,65100
bri-73f5f3394928fe7530a63dc21f97a213,2024-12-20,-56800
bri-cd6e25818bf814748cffccc7d0b8db8b,2024-12-20,56600
bri-2221c1da987147a315a3484e16b546e3,2024-12-19,-82500
bri-9e995047e8bb4245f667824f25da221a,2024-12-20,-61200
bri-f3a53dbfa0172894fcaae6f646cf3d0f,2024-12-19,94100
bri-99dca2a0d3287e0f4248ccc8391124be,2024-12-20,30900
bri-cf9db5ab91ce75f7ddcc93c3b066f707,2024-12-19,33400
bri-2167bc4ee74e181e4a67b72c1f9c657d,2024-12-19,16300
bri-aa98d73dc7431f9140c732badfa3f360,2024-12-19,53300
bri-c8833e8c2840c0a3b8ae0f8ef2218515,2024-12-19,73200
bri-4d370cb7a5c68a65e382990b7f8c3729,2024-12-20,15900
bri-3e5f47bb2deb18ba19adad4773e678d6,2024-12-20,-32200
bri-ecb833645a8a6f91af930a2192bd2e69,2024-12-19,-57100
bri-8de32dc7cd4ed00d9f6202855a71d061,2024-12-19,56000
bri-50b7c08678442f0cf58222af3a8f0f7e,2024-12-19,95600
bri-26ea626feb52d6fa53e582b92cd2c945,2024-12-19,80800
bri-c41b1a7fe8725e7fdb9a91a11a713730,2024-12-19,68600
bri-55ca16a3227550042d087af397a4b536,2024-12-19,41100
bri-739a1544d7e8ca2341c9d1b371ac33e0,2024-12-20,-51500
bri-b70e0aa13b19af2a2bcefff67e1b008a,2024-12-19,11400
bri-32a71cbfa26311bf9a43cde06ce72603,2024-12-20,64200
bri-de66bd93470b479f5854bb17ce898816,2024-12-20,80900
bri-df83e03fd7ee1073faa4503cf40be08c,2024-12-19,32600
bri-c8e7d843ad2685c42cd83fdeb30c2d98,2024-12-19,-70700
bri-c77cd389554b85a8e905969de6373692,2024-12-20,-32100
bri-d9ec5b0572e40dc5377b45c25f02fd24,2024-12-19,-79900
bri-7903914faded883cb0d6ba5c8a0144bb,2024-12-19,-85400
bri-77674229e102844772c7edd9932145d6,2024-12-20,92700
bri-3145eac8cccf7a2c668a29beabc1bb1f,2024-12-20,62400
bri-a837ef419907a0de06241321e63e3741,2024-12-19,41100
bri-71b1d8d06f3bf0eee502eaa8570efb36,2024-12-20,77400
bri-f22e967356eeeae4383e501900e58ec9,2024-12-19,-40000
bri-40e2dabd70281d357708e9908e6b7334,2024-12-19,69000
bri-9f43ded2eb3925ae6237a82ff3253b8b,2024-12-19,68000
bri-ff99fd460a055b17cdd65b3f1db3e7c6,2024-12-19,94900
bri-b3514df121e4c7d7e505df95c876c30c,2024-12-19,61700
bri-fe7de4691b69bcd20be97f447a5f0a4c,2024-12-20,78100
bri-b30937dc0e41d7f2b850081b0489d65c,2024-12-20,87000
bri-56499a28f485f6f9ff88d6b85ac7aa58,2024-12-19,47900
bri-abedf2b52b343605383c2d9f99c497e5,2024-12-19,84800
bri-bb706562ab8867afe463994dbc704d14,2024-12-20,-66500
bri-bae6b616967c31450d4048b42bb279eb,2024-12-19,64600
bri-207f9fab8a489cc0574d74580ff31cf5,2024-12-19,86400
bri-48be2c1aa6254f6ce72e219432d0ab59,2024-12-20,14700
bri-1ba09c6336c05030872d8cfe64501086,2024-12-20,43400
bri-417907acb77740dcbaf9feb09d34667c,2024-12-20,61500
bri-eb1e262762088e6675cf132463b61fef,2024-12-20,17700
bri-8ccffe21cc0389a26f10648f79f49e86,2024-12-19,48900
bri-29ee3e595da4ccd98f4fddfa10fa123e,2024-12-20,62500
bri-308e733fe685b242d01d1ac2f8e77218,2024-12-20,53800
bri-3da7a80bc5222f68d8848f94fb1557a5,2024-12-20,40400
bri-638a8e5bbfd1f964768b30f7b5f82244,2024-12-19,44400
bri-043f0934942d68ccc0bf5115cb05d533,2024-12-20,87100
bri-f7994e7fa559fb311d50c02534b154bb,2024-12-20,-47700
bri-058fcd3a3a6a28f4bf8615ea60b1ed72,2024-12-19,9200
bri-7cf8542c2aa26c59b779c85cee6f0c16,2024-12-19,53400
bri-25a325b1e4dc645b2d0fd33a3cba1db5,2024-12-19,8900
bri-a1907b2c8fafa402d1e393d126a40166,2024-12-19,18000
bri-4449b9c66fcc6b6fa41a553fdf9ac795,2024-12-20,57700
bri-4a5fbf76260a9dbe30f1d04a4e0acff1,2024-12-19,60900
bri-256d942ea5bb4d6bf8ec68454e5b0291,2024-12-19,22600
bri-3acdb4bd3a1a6fed750daf6b746556f8,2024-12-20,70300
bri-83f8d0790b683520539ea0a6dc38d5b7,2024-12-19,-50000
bri-40252fdf1b18ae9f042a71288ea90f6a,2024-12-19,-69600
bri-e28570d608ea0cfb1141411a14b6c813,2024-12-19,79700
bri-b1a70a3e81adcc4289f87bcb08848a24,2024-12-20,11400
bri-fa8f5cb3f470559f65c724b14bb2291f,2024-12-20,35100
bri-e686992628b92d001e0d35455c72fb22,2024-12-19,-88800
bri-3ca0513db03364d101ec33ed699f4414,2024-12-20,-99800
bri-6b20d890c5caef34e0580095926f8598,2024-12-20,3900
bri-e83b750c43b76341738a5f70822d69f7,2024-12-19,10000
bri-f8ad41b85806b6b9d5eca608a3c25817,2024-12-19,12400
bri-085a19ca45b42a216e8a16cc4ca7acf0,2024-12-19,-41100
bri-8ed2732edff23cf18e7c5a0eee88617b,2024-12-19,94900
bri-57938bfad345e034e412584400a7753a,2024-12-19,16100
bri-31a09e06da5f944f656cf36b2a99916b,2024-12-20,53700
bri-a4df32f6ee5bda60d6691e0c68d070b3,2024-12-19,41500
bri-e0ebabac00c229ddf733b099b703b197,2024-12-19,39600
bri-0267499f7b8486940419af1c2756d0a9,2024-12-19,-9100
bri-20777eb534124fdea14aaf184984d0f0,2024-12-20,58200
bri-b0a689038c8e51cfa6dbb80d1de46f64,2024-12-20,4600
bri-859bea2bb875bce75bdfa3f36172b4f2,2024-12-20,-27300
bri-64523422fa0a0ffc2eb27324b46a3ec4,2024-12-20,-63900
bri-f97249cf8dc9e8445e4ffb65f75f49dc,2024-12-19,-47800
bri-015c724c0d8bcf85a0da9c72a8adb14e,2024-12-19,31800
bri-1b129cd005a7bd6cc74e37ee8786de41,2024-12-19,68800
bri-3c2fe56dc9d6fe842b721c43f4ef64e5,2024-12-19,87600
bri-3256f777df4dc138b5a17bf589fc272f,2024-12-20,41300
bri-55a47224c77c7f57cf60e83b34e04bcd,2024-12-20,2900
bri-e1808e6803cfd02a0d3a3b38d323a0a3,2024-12-19,60600
bri-60c53b2f5302dcc3be1a98866f0f2365,2024-12-19,9100
bri-5ce844b549106bfaed2aaaf3a0374e47,2024-12-19,71500
bri-2b7c3fb508449a9472884df07a9e25cf,2024-12-19,-68300
bri-caec16ccf5cc27325f8987764ed5fae4,2024-12-20,-61500
bri-2a7655f5eaec494f8b6f59e87bd66199,2024-12-20,-46200
bri-b765052ef133b38de1bef3d33cd0f3a8,2024-12-19,60100
bri-96f85dad860b7f409410de3a0953a5a4,2024-12-19,-48500
bri-2ee505ca021f75054b37f2a020a09d73,2024-12-20,30500
bri-7e745ac50c3d7c642b488e105b850539,2024-12-19,-61800
bri-c005d9611fd95023230acaec2d63ec63,2024-12-19,98300
bri-89089d11932f50dcdc369b9af24919d8,2024-12-20,-71400
bri-8d3bd31d0e1bc53324130435e52121d8,2024-12-19,91200
bri-12125c4202f02e6d93b6fd58ad3d6ca5,2024-12-20,31300
bri-3905a79c1b87120ec5f4e2a7fd283b0f,2024-12-19,50200
bri-baa0ac2d6d3e71f477ea210184b05522,2024-12-19,9700
bri-2d65c97a235366d776a3f6f222bbe45f,2024-12-20,-56100
bri-1a27a1f5a37bb93409e542197d40dec1,2024-12-20,53100
bri-a7fdc968ccb72657a94fd46e14498109,2024-12-20,38000
bri-ca38c5e49f9a6518d25696181026aa8e,2024-12-19,-67900
bri-e87c9c21e81d8b0437153cd3c6ecf390,2024-12-20,-61700
bri-9d17bb211d887488959f3c5d78894a9b,2024-12-19,76800
bri-12865dced4e95b409f849b6774cfa606,2024-12-19,96300
bri-696dfab06ddf69dcc93344d5af00bcef,2024-12-20,72800
bri-1c09bfafc606c9094cf75ace4fd0193b,2024-12-19,21600
bri-f9b4a2f022d27424a28c79bf6dc75bbf,2024-12-19,46100
bri-987fe9628d815f5cafd9199ebd144540,2024-12-19,-56300
bri-981de7d2071fe816fac058355dd96606,2024-12-20,34300
bri-6a74cec9e041a788961e697874ab97b4,2024-12-19,36000
bri-dc7ef2c1dcfaa938712db7e1a8b390c3,2024-12-20,60900
bri-1065eb54df1b93c1dab5a7ac9abc074d,2024-12-19,95700
bri-1a451506cfaec0fcd903fefa85d02eee,2024-12-19,-81500
bri-82371911247533f38a78ce94b5aaf428,2024-12-20,22500
bri-3a371689a6c17e9f78da7a04ed8e2aff,2024-12-20,81300
bri-ba7ff396f92dcd92118751f3d494b816,2024-12-20,-48600
bri-c952c8ecfe99e5a1022194d2fc1d159a,2024-12-19,39900
bri-3af9114dffcc2aa65b43b162d6056a90,2024-12-20,28900
bri-f216e2b8b7f349aed57190f35483c9c4,2024-12-19,-10800
bri-1fcab09f6ebe6eda490e99c17706f219,2024-12-20,10500
bri-428b5fe0fa8ede9b337b63f12b967cf0,2024-12-20,55700
bri-6ac7b27415e1ebb10c0a23095e86b857,2024-12-20,83300
bri-26261ff1bdf50462ee2a0efc72dee1bf,2024-12-20,-64000
bri-268768208111e902484d9f5cdd31db65,2024-12-20,38500
bri-9e1c8aeb4bda74693dafdcb28649584a,2024-12-19,24600
bri-86fb5b012d7e0e361872bec10d3d5bbe,2024-12-20,-5400
bri-788a2e9fb4d2e370469848605bf754f1,2024-12-20,31600
bri-b8fe8df962c39d90b02f2c5fa2804686,2024-12-19,-1300
bri-347dc9a82f3ad2fac77cc5a228451914,2024-12-19,51000
bri-83a7d032c4b1c370ef2ee14738a3b16b,2024-12-19,79000
bri-3c2c25d4d2a62f79f2b0f1effd9b3184,2024-12-19,40900
bri-d994cebc6949cd25e11351d675f7fbad,2024-12-19,-10300
bri-f3eab421d931adf558e9955d7e889f2b,2024-12-19,-12700
bri-2a2f6f1d65a2a612b660848d8abcf27f,2024-12-20,21600
bri-9e6071c48793b08ed23b440d0977048f,2024-12-19,73900
bri-16e93606f3ef713f3d9770d2935ddd3c,2024-12-20,95100
bri-8b06cae1458787d7fb64d406414d9aea,2024-12-20,39800
bri-7f52af6a06a619d60d105c5b205485d9,2024-12-19,52000
bri-3b9c8dc4d59a55f9b7bd36bf93ce7541,2024-12-19,41600
bri-83ef56c8c89f84bbec7f630559d20ce5,2024-12-20,3100
bri-ae33a86b80f978a10c0ace9539bc1144,2024-12-19,86700
bri-d07f25a2eeb3ce53e4f50213ace4143d,2024-12-20,38000
bri-160a91fd653523af1d3b89497ee48a5d,2024-12-20,53000
bri-bd52473a4bbe225ce60f646ccd568f8e,2024-12-19,65100
bri-847b8d4f661327d71305f02da5e94a02,2024-12-20,25100
bri-d77b5f929ce40f598f0668486115545a,2024-12-20,80800
bri-3be6fc904aae22e266e1b6ab5ced2091,2024-12-20,14400
bri-6ad2e70e00c7d22b039e81927c99c771,2024-12-19,-25700
bri-bb947882536a8bb6d2276f53c16c80e4,2024-12-19,66200
bri-6de9aab2730f392e04e8eca5ee3ecc90,2024-12-20,-23500
bri-2c74f477b62b63282d5e41e5f84910b4,2024-12-20,87100
bri-65abde714bb6662a7189e640830d8cf1,2024-12-19,-2100
bri-8b7e59a8b6137296404b1a1e673810e9,2024-12-20,30000
bri-03fda822cf935b644e3f7e9eec49b0df,2024-12-20,81000
bri-540203d27ddd34b44cff7d2502bd9a4c,2024-12-20,2200
bri-7c91a964755bf20b97014ffab18cc2cb,2024-12-20,5600
bri-02c84f8875bd9471733ceb89db1d9865,2024-12-20,13800
bri-5ec70f30c4bd085c294d431623f8c093,2024-12-20,32300
bri-53d96e62fb39b69e84dc4ff6e378a0a0,2024-12-19,73400
