UniqueIdentifier,Date,Amount
bri-17a08e83144d281232ad0595b3c4f569,2024-12-20,48700
bri-711ffbc9ce3c168fbc8c6c0b1f483559,2024-12-13,7000
bri-360f8c432e48ebf35ecf046a106fd760,2024-12-15,92000
bri-f002876dcfc6787ab99927974d4caabc,2024-12-17,31800
bri-c0d3d85f9002da5353474551e830a229,2024-12-19,7400
bri-297a5b8cd9a908610fca2ca566019938,2024-12-15,63900
bri-ac3acac7af46d66d6b461fb9423dc630,2024-12-10,16100
bri-5c74da961a539d31ddea4e3661de52ed,2024-12-12,45300
bri-e621b7670ffdae1ffef6161547e07e2e,2024-12-19,42900
bri-b976291d7dd1d2bddbf791beee91b64e,2024-12-10,56600
bri-602a2ba6e93c81c88862166c1c8971dc,2024-12-10,-66500
bri-a1429dedd861a380ca00711a226476f0,2024-12-18,-37300
bri-b751422bb2f8445c8a472784fb7c2a10,2024-12-17,53500
bri-fe16057967fd31ba7cf4e748a9ecbddf,2024-12-06,21300
bri-5fa85690bc79ec3524f4ca87f7ef1c7a,2024-12-20,89700
bri-04eb60abc669f21615ab25fc5538ec9e,2024-12-06,40800
bri-12dc16abc0715288a7c79d45410d259d,2024-12-11,94200
bri-18e27f053f24f734d6ec09dd28a55140,2024-12-08,-88200
bri-1e335e1f0faca85f469e9a2f63d4eb58,2024-12-19,19100
bri-21f322957c9eb34d2b754b2f241f25e8,2024-12-18,52600
bri-1b40b2bd4d19db8d4f66b54066f552e2,2024-12-19,40000
bri-fed3bbcee1d4cd8b1a66adf386830018,2024-12-15,31700
bri-8156ee5126220088d936862190f28e1e,2024-12-10,62900
bri-607a35631a5b3dde21df52cc47e871bb,2024-12-15,-84200
bri-4f745cb8b02ef4375046aa4396218f0f,2024-12-20,-62700
bri-0a3b1004a879b122f79d08964d3472f2,2024-12-18,17700
bri-d7cfff4f2ef4aa23f69a62fbf99cc200,2024-12-13,94200
bri-c6b808ebab8d57afb4dc713afd11f8d8,2024-12-06,70900
bri-1a658bb8e0254c2435f3d2a1db92704e,2024-12-17,68800
bri-6aba480e19e4986a6bce660d1142fd2a,2024-12-13,96500
bri-7ecd7e1b0d24cad8fc5b7e4ae5af9cbf,2024-12-19,-61000
bri-9bfda7df503ad8a0c7d348279b835e99,2024-12-16,74100
bri-db1c25d47d36215c3dfbe1351465131f,2024-12-14,-81700
bri-adfa2bae83125fbc8934a9e7c21f3d36,2024-12-19,-50400
bri-2ea6f9a63358f9b1898b88dfe04d7e1b,2024-12-14,35000
bri-106e392354b61a7bd8174684933272d5,2024-12-06,27000
bri-cb98138a3943eb5dc9defe08963e943a,2024-12-18,59000
bri-fb0f30b6be844c860978794adb948793,2024-12-15,74200
bri-40e10593b7868c36be25f14a078ec900,2024-12-08,4600
bri-7448614994f307e9eae74ee84b01f551,2024-12-14,21400
bri-9b95d5cbb140b2449424399195806353,2024-12-17,12100
bri-662233c2cf90ecdf9ea7212c541bec8d,2024-12-19,-80600
bri-9d42d8c17f4d9f91a54f4a2a2d0ea7b7,2024-12-16,-94000
bri-84224bc41d45cb70bbb2c2f3560efacf,2024-12-18,90100
bri-31700920286407408f53938d48a57264,2024-12-08,-92600
bri-cb4d4b294828e32f1789a5b1ddea4a13,2024-12-08,51600
bri-1aafe3557494b00144fe31aab9f11cff,2024-12-10,91800
bri-42e6b06df3cb0d3447e1319b92611726,2024-12-19,90300
bri-a677eda685b84f53975d129cf6b031d4,2024-12-09,30100
bri-cd2b9f8b3220954ba60af2f977321bb4,2024-12-19,89200
bri-35f84cb12ef226ee258384832c7b5191,2024-12-17,92100
bri-ec9d80216360a1e94cde908e8a5072c0,2024-12-11,94600
bri-11d03d5e0d3b417b96e116e2d2820d87,2024-12-16,-3200
bri-67aa90e5b6d8042a046169631f589b19,2024-12-16,3600
bri-5b8b12ef99ca52ae36f7defbab1feea8,2024-12-19,48400
bri-02d3ec667f857e535d53b9c38ef8c118,2024-12-12,68300
bri-24fc4d61a2d5a7b9f898ec19960e8695,2024-12-13,36600
bri-34b73d3132149a5ce373ee0ad245d44f,2024-12-10,-95600
bri-6b0fb5b0235d798aa58c512ed6c90279,2024-12-12,97900
bri-9e0f0915e65b181c4c251d0e1305ba97,2024-12-19,85300
bri-abc1ea25f57595d2d61eb75cbdec621a,2024-12-14,-86600
bri-4019dc3fd9108b572db89b6cb63441d7,2024-12-07,23100
bri-e96ab9c95f2304821e43a865c1424097,2024-12-06,10400
bri-ae2acc07d652e6b0a0c80ec6d77dbb66,2024-12-14,76400
bri-e7c2b57d9a4c726376355eb5bd325972,2024-12-17,-4000
bri-a572664554369e23bad37d07e084eaa1,2024-12-12,-14300
bri-d873580b45439b0ee70ffb551f77fcf9,2024-12-09,44500
bri-970ccccc02af8a674213b0529bbe00fd,2024-12-17,62500
bri-41c0d8cbd4547d6571bde67f03ab75bd,2024-12-15,85800
bri-95f7d1a14ea28901db687d98d29bb483,2024-12-10,9600
bri-fc89f0bfa551d0b5db40593c10222552,2024-12-11,74500
bri-57c4b6ee3bd4d740b7ae154d0613ef21,2024-12-16,78100
bri-e708764edc610a8615936ec491208d19,2024-12-10,99800
bri-1d8fd4c0e101b561eb8094b14576d77d,2024-12-07,-95700
bri-9f17608fcc987198e0317735ca66d192,2024-12-15,88000
bri-4493214d3c60cb00af4ff04478f08de4,2024-12-15,33300
bri-0984ace79ec87df80ba1cf895153a20f,2024-12-16,66800
bri-a69819dabb7754022cda93548a93c39a,2024-12-08,82400
bri-aed9bd164166aa7035a304797edaafdb,2024-12-20,3300
bri-b67aa214780e5ed41e33bef0457eaacf,2024-12-18,18000
bri-eefd24396289523d6cf6efb30c8802f2,2024-12-07,11500
bri-b41ddd5ef3cddb3aafb397b51bf9ae94,2024-12-07,20500
bri-85b8edc273cc70d905377ada6911dcea,2024-12-19,50900
bri-6fdbddd4d193fc957421989e2c87dae1,2024-12-06,76100
bri-5c608e9a1756b6c3ef758e4ff68e20c1,2024-12-06,8400
bri-618be3357852055a94f28f3534f2245d,2024-12-16,-86400
bri-96848e9a907c61b8c2023d9b42c7843d,2024-12-07,84000
bri-4b27932032e6495729e52fbcab78e5dc,2024-12-17,89100
bri-1c123daec105db80e96166b246b22038,2024-12-18,-10200
bri-fc3082cc539d9b4bf7d12d6435554e9e,2024-12-07,32700
bri-7a11937d8b9db8e89fb19b147a225b8c,2024-12-14,-3700
bri-7999a5941559784770b8fd13e4a8944e,2024-12-17,92900
bri-d32e48e96ad1954a02117b3f339de0b8,2024-12-14,30900
bri-26b95da51ff4358a5567d4b75fa225e7,2024-12-06,20500
bri-7f4bd08a11ad5779dde767bf6f0f1cba,2024-12-06,75900
bri-ae6e0b7b9c12afcf7f6175a6b9a20b66,2024-12-15,97100
bri-ec130360542b78b3e81375b8a775429e,2024-12-08,44800
bri-6a406abaa650fb9576d299efca2ead11,2024-12-13,9000
bri-2767903dbc565483960e5771096f8259,2024-12-08,19800
bri-7683499a832eb4237ffd60d9b5e725ed,2024-12-07,40600
bri-5203e465d047627db6a0df5985eee48f,2024-12-18,30200
bri-e3708b58e9eccc4dc88fdd54dc37982f,2024-12-19,83700
bri-4739ade1dc0d0ccb85cf28f2a07235a6,2024-12-13,63300
bri-beb7c49baf358ba06b3cdfbc2fdd1d68,2024-12-14,-5700
bri-584eadec8e7632b288ffab7c78e5423d,2024-12-20,2700
bri-af2e5c9baaf1107e307747b42754feb4,2024-12-08,80700
bri-d52cbf31d7c3576f6c3724d057517916,2024-12-10,29600
bri-fcc5b9680264a94a2f99870b8350c03f,2024-12-19,25000
bri-b3bd55c448abdb99af736de360dc4f01,2024-12-12,87000
bri-34cc2ce4173649867c9633c91b665237,2024-12-15,47000
bri-f3b7164ea79af405428dfdf414cf3b08,2024-12-19,85200
bri-643d9ab7f79feecb66fa5d523356c2d8,2024-12-17,22300
bri-6c68f65bb9d0cf8bf44c6252c44878e6,2024-12-17,21100
bri-4a9226881330c8ac98a8374ade44a053,2024-12-15,95300
bri-f17f049aea628e6890b9389ab7ce7d4b,2024-12-18,49500
bri-b4bd5b09321f2138d8eba8ce539d0ebd,2024-12-13,23700
bri-6746b752480ed1254b59e3795c2b59ce,2024-12-06,48200
bri-8f9e36f6abe7a854641fe9f45acdd69b,2024-12-10,92300
bri-3b4289ce303ac6a767a536bcab66af5f,2024-12-12,-56700
bri-84e60932286d7caed957c6f776f43110,2024-12-12,54300
bri-0bdbf275403622951e72ff2f73e956bf,2024-12-12,-70600
bri-4eb5f2a2e6caae813aabf20daf361ce9,2024-12-16,74900
bri-a87c35708e867803a2b520ab9838e518,2024-12-08,61200
bri-9e0ca70a59d22217291fa3bd81ebf492,2024-12-17,-15100
bri-7123b3772c8ae1f3ac8bf582e7a6956e,2024-12-14,14000
bri-c36c475892e40021b389a1b7bfed3b6e,2024-12-11,90200
bri-23697cf8e6133c6e0b309651a2d5e2e1,2024-12-16,63500
bri-4e9ef67adf0ce2116c0f793428924917,2024-12-09,77800
bri-f5d3f0e12988f67490191eb43cc41496,2024-12-08,72300
bri-664e03368204b6e5cc6f8faa74c54b25,2024-12-15,78500
bri-561d0fae2eedd691770d9c3132b85972,2024-12-20,-80500
bri-1f1960ff06b5fb1e2326ce9ad97b47ce,2024-12-13,10800
bri-8a94fcac589e793c255ea5478ae799fb,2024-12-10,93000
bri-1ac3b3b2d7761dafa363b6f1cf0c6c98,2024-12-07,57800
bri-403da0f5ddc2e40a1f7066b1ddc957ec,2024-12-16,-73300
bri-38f797664af9ff2c5fd62582508b184e,2024-12-19,-44500
bri-5b22cb3bb61cdfe86d852b718e7cbf8b,2024-12-14,71900
bri-923fe186b8fe707dce2f33ad176fff73,2024-12-07,-74900
bri-53bda1bd076828a234dfcc482dd6a6df,2024-12-06,5700
bri-17ded6f22747c0125f360c6faf72f6b9,2024-12-12,95500
bri-542fd31a64d92c946ab615b4aa41f2a9,2024-12-19,-84500
bri-b7f78a294539be4963c7319fe4342eaa,2024-12-13,83500
bri-32020e72b0e9a32ffdb713a5d5b2c526,2024-12-11,4500
bri-c1f4d313b0e69b3ed4ba78bfb708ab60,2024-12-09,27800
bri-d6cb8195ad75f1a193372e0fb3e131ee,2024-12-09,-53200
bri-772b77161b18e6117e28d475208eefe2,2024-12-18,-24400
bri-07f3c359b8126929bc2a971a35bd74f9,2024-12-07,99000
bri-36f2f357f66cd043457d4812f97920dc,2024-12-09,7000
bri-4077ec46f4a5714c3de8e1d850178787,2024-12-12,15600
bri-d982d2c75c772842c1c716a3522ba245,2024-12-17,43900
bri-880c5ac8afb080e6048246939117e218,2024-12-16,8400
bri-2df9a67bb4ea36fdc2273c81b3c739e3,2024-12-11,56300
bri-bcec1ee53aa8c4e69b2fb5cec9eb30c7,2024-12-19,97200
bri-3a2e03ab5e86065b9169aa8010821e4d,2024-12-15,89600
bri-ba53767e16ce9120b0bb2eca7244d212,2024-12-10,60200
bri-85c361ef21a522be18f46d9feb15a4cf,2024-12-20,-82500
bri-b0c50a6288b991899425682bef0b7ce5,2024-12-18,-31300
bri-c3bdbbcdb584128a36fc64d8d472e003,2024-12-12,24400
bri-bf7b7848666d771b4e605f11870f0b9c,2024-12-09,80800
bri-acc1be08dc8db99070bf9aea7563bb56,2024-12-18,43100
bri-f0b91dc308072a7eb9c99cfa094ab0c6,2024-12-07,-16600
bri-e7d6d494ebad08e1523927ef41b94c91,2024-12-16,23900
bri-8a76a9925d2205d9a6f435ac45a22ead,2024-12-13,-44700
bri-1e2012d0f125600d9d3e1aae693601b3,2024-12-18,43900
bri-c394c236dfed44459de58a7bd261d105,2024-12-08,-32100
bri-b4dc6dc430425c68a97181a4cfd5ff4e,2024-12-11,49000
bri-96d587453a1df817225fc619cdbff94e,2024-12-15,64300
bri-4ea4c91a8422f657336e6657df766c88,2024-12-09,53400
bri-83d650aa8bf74a708382e8fde2634348,2024-12-10,9900
bri-c4e880db21908dd8209a37b22fc906ce,2024-12-19,29700
bri-a2fcafe1a40d6458f995b795334698ad,2024-12-15,75700
bri-4ce67f93481cacbb04f6aedc2183b5af,2024-12-14,3200
bri-be00bfa8c49df1b399c2fbf69f1bfc8d,2024-12-13,14400
bri-4328520a4c699155acda46d88e3b2b3e,2024-12-17,32400
bri-8713170e53dca8842e07d887794e8a44,2024-12-19,5200
bri-f4163c21c144b00a9da227cc64a8d2b2,2024-12-13,29500
bri-70de7d69b2dfc0047a262e3300ea112b,2024-12-08,17600
bri-0248c2f021858ec1e18f701fcfc37d6a,2024-12-14,54500
bri-c89ede0735912d25cc0eeb9fb001ecb3,2024-12-18,56600
bri-b9edcc3019ad208b2422614ad0a3ac8c,2024-12-17,40400
bri-1d464b1af5d519f639678bb40a6599b8,2024-12-17,2900
bri-2c66ae180d6d69463099dd1c7839e0ae,2024-12-16,98100
bri-591301459c73b34b53e77448f745d93f,2024-12-17,-4100
bri-678b61e7518ef81a6fcceb5654ccd4e3,2024-12-18,43200
bri-adb2891c8b4b5c53b04192b58cd71c32,2024-12-07,39100
bri-e93f9c370dfd66783f56cdd5cdc0bd32,2024-12-10,-88600
bri-6e85aab56aef37385eef310dee72628e,2024-12-17,98500
bri-cd0dd985f2172230f397a4d58c726a1b,2024-12-19,32900
bri-a403f0df0817501b50af4db7660eaae5,2024-12-12,45700
bri-eb1e42e13f6ef659f46b8cbeada1772c,2024-12-15,14500
bri-e0e897b1872b29fff0aca5a0b74b7ab4,2024-12-12,58700
bri-27bf6893da484b1bd7390a50b9f67c08,2024-12-20,-39100
bri-3fab91d13aa589887c58811fad19b46f,2024-12-15,23500
bri-56e9b2fc7bf56990c9b1bebcc124d973,2024-12-18,92700
bri-0ad701bac7f962bc8cc34cf428a6c9bb,2024-12-16,14800
bri-16e5d1a57d2b45a832067777312f7806,2024-12-18,99800
bri-31758415352f817174b667022103c9c5,2024-12-13,11600
bri-3058a0e104e6bd1cee35131e2af59957,2024-12-20,21300
bri-859de098811ec0240c019e932753c861,2024-12-08,51000
bri-9b2a310034101b1bb3f84fc3cd132279,2024-12-06,96900
bri-356774ee4eea1d0267941f5e518ca3a7,2024-12-07,15900
bri-bb9581505d57cfe9fd10870b486d5356,2024-12-14,91900
bri-9ab0206a5f9c987d0a14458c0f216249,2024-12-10,96500
bri-3db927793bd858a77e9258786c9653b7,2024-12-07,57500
bri-dfe17735372fc930794e7e24f6352845,2024-12-17,-91800
bri-915d699fe6e9c9b3e2a89f19dffa7e73,2024-12-19,-54100
bri-5deb94477eb5ea805a880f68e1de061e,2024-12-09,43000
bri-81dba20c930787afae9dd7ea4237a5b2,2024-12-19,-34300
bri-ca2fc09596832d76cad0f530843c95a8,2024-12-08,99900
bri-92eb5e59f9f3a024fc0d4c30191c5a26,2024-12-06,44900
bri-8af5dbc09089c579eb243953976aed13,2024-12-14,64700
bri-dbb5f9fb5358cfb8d34fd78118414f11,2024-12-08,67300
bri-ded7f8c79f6e00f946d9bc99eccb7a85,2024-12-18,96900
bri-5532b33701e7f0dbefc89d41554430a9,2024-12-20,-18500
bri-5c172e67bbe5c1e52b7246b68bf08c0f,2024-12-19,6700
bri-38d0b40cc07e882f599e799fee6cba9e,2024-12-14,-99900
bri-cfa7b7da09b93a44e61dd1ae6d0810d0,2024-12-07,20000
bri-6db1647cf18dd77b19ddd340f3bd9e14,2024-12-13,55700
bri-eab0a5baad0d4125a04e7325add2f293,2024-12-19,93300
bri-741ebdaeac8c88394a75528c1ff68739,2024-12-14,31400
bri-967be66f248238f33e429d2b41c166fb,2024-12-18,39200
bri-af43525bee104666c16256d3037fbbac,2024-12-11,85000
bri-0c69e73dc6b507dbf69faf94983837a1,2024-12-10,-69400
bri-48cac6a65e1a7a36dd2ea64beab76147,2024-12-12,10300
bri-97cadb7628a02b981b1fc48304037410,2024-12-20,39400
bri-a22a3c13b634770cc8036e48aceb2d13,2024-12-13,-88100
bri-c29db70ab6fb47c2d7413f1a647859a7,2024-12-11,88900
bri-9691812d376ce4a35e735494929eb0c8,2024-12-12,94100
bri-f1be63d3ec4a0ea9cfa53a9e978a784d,2024-12-20,59900
bri-74d75b5de4f1299d13d0081816cb9f9e,2024-12-09,2900
bri-c3b730cf6a1152741562f607dce53426,2024-12-06,99900
bri-a42f0e338f8dcc9b123f95bf82d31d90,2024-12-08,26700
bri-b9a5b3fe5c159c24e42ced628f499fce,2024-12-09,-61600
bri-51e42f77cdf15082b0f7dec04c23e82d,2024-12-15,43400
bri-3591c411f6aaebd706a876fc97c336a1,2024-12-14,-42800
bri-e87a3b8de00125ff7a5d5ff5f595e039,2024-12-09,39200
bri-06bab71f611159c3851691bf5fc4addd,2024-12-20,-29900
bri-354b7da05c314abff6e3aee963f257fd,2024-12-19,5700
bri-720426e66c8a979c53d1bb2f6da60c5a,2024-12-11,88100
bri-c416846002e0600b7f5055bf8991cbdc,2024-12-14,-68900
bri-6fcec9fa06946b489ac2b957c4da3250,2024-12-12,99700
bri-b84804d5dfbd30968e0aa4af870fb261,2024-12-10,-54600
bri-535cbfc71bba434990fbfdecaacccb4f,2024-12-06,-83500
bri-a1452483c7ac1d0fa5de902f09a73976,2024-12-15,71300
bri-c3490f061de3d429345e316dbd7563b7,2024-12-13,45500
bri-a631e1134f048f243fe97016b4692c37,2024-12-06,-34800
bri-006c4386fadee23bf26f63e21cce7969,2024-12-08,-84100
bri-1523153b96081b8a11464acc4a64f327,2024-12-16,95600
bri-dcd522f4cd8f6200ddc2b485611ee415,2024-12-13,64900
bri-b6ec9a194ff571255c34240d5fed9d71,2024-12-06,-99300
bri-be07d86f18dffa7b77cb6707c0c5b65d,2024-12-17,-85400
bri-be1d6a1eedef9715273e7c24783fa5ab,2024-12-08,66300
bri-75bd87c523b0abe62a58c0da135d1e48,2024-12-08,58600
bri-bfcbee91009e17cabc04bccb5004b252,2024-12-17,14900
bri-c7f9856830a3df3151d431c5d5fb0478,2024-12-16,-57500
bri-c66fff12c4d15904ff4435b0d46bf4b1,2024-12-08,-33600
bri-1aff6c3a3124e4a069f66f128ec55fa7,2024-12-10,-83900
bri-1077fb1d7712364501f1619eba9bd47b,2024-12-20,50100
bri-26710e3afd4d4e91af4f4d15ec5f0549,2024-12-09,81300
bri-e144a58a98f3d24aa28df5c817b13924,2024-12-14,93000
bri-1c01f06ea57fc39a801a6c06ac11a74b,2024-12-13,70100
bri-2770d7c87f82dc8ecf20481a888fb8a3,2024-12-11,41400
bri-9726264a8998e329b1a83c1d3c2e0e64,2024-12-07,73900
bri-602579d13057a2979bf54078640eaf72,2024-12-16,92800
bri-1cacd14e59ec73f6ca9531d02914cc57,2024-12-07,-14300
bri-e95b49105af99dadc8cab6f6c272286e,2024-12-15,97800
bri-dfb2b57d9a725920766a245801ace694,2024-12-19,69800
bri-55768acf71acfc94bd0cca824bbc91c1,2024-12-06,21400
bri-8470c4e311becb6903b92b2c9f9c7fd6,2024-12-20,-93100
bri-4e97d67802b3bc0573c4a92d08463f62,2024-12-16,-17100
bri-f3840970ecfc004b13f430e184b0d8a2,2024-12-20,54000
bri-51e496db323a9d0e63201e3a1a92c3fe,2024-12-09,40900
bri-0380fda5bcdb0b4dce5fed6e5b2e002d,2024-12-20,-28600
bri-5e108644d229f741444e4a48e28a3ac4,2024-12-09,24200
bri-8c20f1ae449073b7cd880c956c0254cf,2024-12-07,76800
bri-262c469b97d7cbbe5f073fda7218d00b,2024-12-13,22000
bri-5cbbb9db124cf514c834d581f4b5f74a,2024-12-10,16100
bri-bda40d329e111f52a158871c9a1fc12e,2024-12-13,18100
