UniqueIdentifier,Date,Amount
bri-6f412f2e4ac75d0d82e54d3bc01792d6,2025-01-22,30800
bri-70b23f6e438086cbc0cba54c9407b756,2025-01-28,-52200
bri-15a854ce03c0ecdad1abc3fbba864c42,2025-01-30,83500
bri-74a59a06692f7a104a4a4c52c7ae8d14,2025-01-22,95800
bri-120bb60c5abf6838d218fd5f179ced65,2025-01-29,-71100
bri-fd44ff6fbecbeec4abc4e4f9881ef785,2025-01-25,41100
bri-02939e0f8d25e256aa6226de46e89609,2025-01-17,12900
bri-ac06d532fdd17645d7d2e1219170725e,2025-01-27,-33700
bri-534a58e077f0ed4912e1f7ea56884ab1,2025-01-30,89400
bri-bb9b719cc98af48a21adb4d9ceb79504,2025-02-03,86100
bri-efc5d68388d5a8ea4e168f654fdebd68,2025-01-27,-18100
bri-03cdf1d2325445e85383726e5d7f3a9c,2025-01-24,19300
bri-8b0d4c401732d7520e157cdd1c0eb493,2025-01-16,93100
bri-10df38e87d3f963affe69151ce326a97,2025-01-30,65000
bri-547b1ba444dde468c73c826a0842b2fa,2025-01-25,94200
bri-128a73a77645b1147bf02808e3632f1f,2025-01-18,-82400
bri-d8ceb2ca7013f5eec679af6349493b24,2025-01-24,36000
bri-30e08fcd228d71489a7e3637ca363730,2025-01-22,-35300
bri-ce2b5cbe3cb7b71dd377cf04c8ee74bd,2025-01-15,85300
bri-815e593a20df803155ea2592c7306098,2025-01-27,-68600
bri-a575d646aa13ae1331b8cae762728b54,2025-01-25,5500
bri-a41fd45205f239d081214de63262469a,2025-02-01,64700
bri-b5334144c6b5a17790dbea8e233533cb,2025-01-31,-6200
bri-2c7b2886b4241c1a24052b2fe30a2ba7,2025-02-02,27900
bri-a0e0c2237bd2926d80eaa5e9519e3bdb,2025-01-23,47600
bri-e116b9757763643c0728d66705e18a82,2025-02-03,3900
bri-26b23621f903366155dd470fa1f90fda,2025-01-24,61500
bri-4fbf9183c7c76220019877eb643541dc,2025-01-23,6500
bri-536b24d1096f0155632775fafef64293,2025-01-27,61500
bri-5e254ea3f0a62779e8e3fe17140e3906,2025-01-22,10000
bri-f420b338fc930c811b8454d4e18bec41,2025-02-03,36400
bri-3e2059b845a926e436190634baeca129,2025-01-19,9400
bri-15813cf337c7d22512874aa611501eb4,2025-01-22,35000
bri-72ada8f46d2a6dbadd33d65e8f46c272,2025-01-26,77000
bri-f3d3f89d41bba038d724e1b49dc83de5,2025-01-21,33500
bri-ac559709f0efa68c8e3e0d0f3323b867,2025-01-29,-24100
bri-2f6c82753581f5ded7b446917b5083df,2025-01-14,99200
bri-1ac5a6cac711f57aaaa5f7868cb5d79b,2025-01-27,-98900
bri-62c7a26181bb7707006e327693264b36,2025-02-03,-43600
bri-dd8b86c233d19223ec64317778bb5e04,2025-01-29,5500
bri-d8149c3aa858b80ca2d57225cfeaf7a7,2025-01-14,25800
bri-9367ffbb25620261f1f354525f3d0bf5,2025-01-24,-36200
bri-dedae0ac75d98379a20e080d591ca26a,2025-01-18,83100
bri-511830ec6414d9ddc553ebdfbe4e9f26,2025-01-17,94800
bri-28f5ad5f1edf60eece4a3a1d3c5a026b,2025-01-28,68800
bri-603f3cf16f6eea6384bb3984d2c9752b,2025-01-23,2600
bri-d1531dcbe5f2a88b002e5fa4fc6c512b,2025-02-02,-76300
bri-bd24e912277be8ba60c780c43f06192d,2025-01-29,-23500
bri-4cad0bda1fd4454b7e43e92ca0512669,2025-01-25,42800
bri-dc76671b0b9787c3840e971304256103,2025-02-01,90200
bri-2e2a01ad9b776230fca7e1136b8fe15b,2025-01-28,10400
bri-be407e76d8c98ec1b5712fec80f920c8,2025-01-18,14800
bri-9d83bc2eaeed5b24e79b8e8d05df55a8,2025-02-01,-82700
bri-6be265d0dcc4f992ba60fa5bf0daa1f7,2025-01-14,98400
bri-7c7211a46d6d664010c8b3540b35f234,2025-01-23,-56600
bri-6b81ccf72d69b543a97f016313a8ea97,2025-01-17,14500
bri-fc86c83a86d693ce55361098683148b7,2025-01-17,-93600
bri-5ae1380f9f6bcb0a21b2be8330f32e19,2025-02-01,41400
bri-34a5bc58a9af3621b57e21d831e196a7,2025-01-18,97600
bri-cfd30939e11cbb36d073605256928f59,2025-01-29,-57100
bri-3f36eede0060f6bdc495480e098a7ded,2025-01-16,28000
bri-d2391eaab875fd1f1da6b6c517e44081,2025-01-20,59400
bri-79eb675b948fe4d8ee2d8df5d0036881,2025-01-19,5900
bri-4b20e0de5b97d8e644af08f6185a53fe,2025-01-25,77000
bri-e89953da9707147f413ee0861c72e7a1,2025-01-19,-11200
bri-f4689e5d0e251a092dd1b3985888cddb,2025-01-18,73400
bri-db8ae72b5b47c992b7028faadb97da8b,2025-02-03,93100
bri-c6f5020e4d582fa055e9f63cc7ae05e5,2025-02-03,26700
bri-80646635e9a70338928fd9550afd607a,2025-01-28,53900
bri-030c59a60451ca829ff816808c4b9b1d,2025-01-21,74600
bri-83fb2e01da0689698133b4d3bf542b11,2025-01-14,64200
bri-88841e5d10ab408174573c05bbdaa257,2025-01-18,3000
bri-ab3891a5d921e2c0d725d0542ff31baf,2025-01-21,36100
bri-e6c73da4b0f9cda15fdf894adc771d9e,2025-02-01,27800
bri-56ed075b668b40ac93699ca179fb301e,2025-01-20,-10400
bri-b98f0cca31dee341a74fa63ef7278196,2025-01-15,15000
bri-6178dcc57d31dbb2e85b37c902a9462e,2025-01-24,49700
bri-7d50c0c601f45e50a6fae7bcf56c8d17,2025-02-03,73000
bri-1c4aac1a5101a06725545f839d868cbf,2025-01-26,20200
bri-8bbc4a5ecac4f9a33a850363f996778e,2025-01-16,24800
bri-e1fd547670ef865d7db11637b9514c70,2025-01-15,-85000
bri-ed95e57bd4b60e3b4837a227da0d9659,2025-01-14,-60900
bri-a6189ab5821eb04453a601808613037a,2025-01-31,-57200
bri-b40a14386735664e9f130fe596b4c768,2025-02-03,59600
bri-8b69ec65f59b83368f52d60b98b162c9,2025-01-20,32100
bri-c5e4da14ea6d8e6ded89cdb03a9d9bd0,2025-01-30,-58200
bri-6124bf05560eaa9340994be9e4d473c4,2025-01-21,30300
bri-7ffee8645e4f1b2bdbcae817bce0d32f,2025-01-14,-68100
bri-dc51ea2456b999f32f1014a5cb488cb7,2025-01-21,11100
bri-857caba7aa518e3b1a21612e05822973,2025-01-16,-16900
bri-ec868ad574c31569d127c96b25d2a8b8,2025-01-14,29100
bri-481ad2fca3e8771029d965eec2dcfc48,2025-01-16,90100
bri-1d683f20b8fd412093d4e79faa36ac9f,2025-01-16,33200
bri-f8b0527ff745752cd1f7242cbf4d7a4d,2025-01-14,72600
bri-4515b0bde8c6dbc4f2f250c9c1d6472e,2025-01-19,44800
bri-56b8fc7e6c9e425828599c95da63f45d,2025-01-22,29800
bri-1caf9d60c3459a52c321e471854059d6,2025-01-29,-13000
bri-0138fc8d436a5ca9381c362ddc4c04b0,2025-01-29,63800
bri-0dc2f9bdd2289d6c286df9f7c7231aa4,2025-01-30,69900
bri-2f3ac2720b46ef2fcc3f949c57797ca8,2025-01-30,83300
bri-b352fd292e6950d51c248d098bdb388c,2025-01-17,32700
bri-eea69929e71b36e9c645c2fd492bca16,2025-01-29,48800
bri-330441af2b6b022cde98517743474ef9,2025-01-15,31900
bri-15b268cde3da4503e8224d0024b6f665,2025-01-18,13600
bri-bf4edf3646c05f4d47af8ea6c26ea043,2025-01-26,-16200
bri-1ff479e30e5a2d089fab952c4974c40d,2025-01-19,-85500
bri-f9c4f1f0f50f9318c9a538512a4ed256,2025-01-22,87300
bri-49e540b84db1fb9cc89983dd191da4fc,2025-01-18,95700
bri-f4e7bccab384892dac16f8f826ec85be,2025-02-02,-95400
bri-7d0cd537b10b6ad33cc6733c6dbd87f3,2025-01-24,88500
bri-23702b0dae33ec4b50fe6ee9d31e22bd,2025-02-03,1700
bri-4bdb629365ba7981002d37013bb37ee9,2025-01-17,73900
bri-a0f45f99721d9b3d0ed18cace8674896,2025-01-22,28200
bri-259a727240911aa6a05a829095622cad,2025-01-15,51800
bri-209d900d7b07292319d10c48c299703c,2025-01-20,17900
bri-62cdeaecb0693d86c97ca65f87b73587,2025-01-27,37800
bri-bd3c38bca885ebe03d790b38e0eec26f,2025-01-28,9300
bri-be5a2bbf58ee14dd0c9f925be579a158,2025-01-28,2600
bri-0427d605d077b656868e4afdbe1430a9,2025-01-27,74500
bri-58fc325b8740eb1b2fa954fee68a9871,2025-01-19,-33500
bri-388aaa465ffd62b556088f9dd6824729,2025-01-18,7200
bri-643585361431a090a2aaf1620f208edd,2025-01-24,29000
bri-e5dc8550e28b4c37e6486750c7327218,2025-01-15,50700
bri-8da0c22c9a2b5a18595049f5578a93a2,2025-02-02,1800
bri-5d5a4a399bf0acd691b46671ba06349e,2025-01-30,44900
bri-249254a44f8d18f3475fe940687bda51,2025-01-18,85200
bri-336429c201d3e94984a0332aba9da756,2025-01-26,37200
bri-46a1be8bdbd51d12d373f7e3b9d271b1,2025-01-25,92300
bri-4aaa0304328127c7681dcb4035c38e89,2025-01-25,14600
bri-4ab81715c1d57fde69a625522000c3e1,2025-01-16,69000
bri-b596c27d8e3055126df3d4c0b0c392e7,2025-01-28,83200
bri-c5386c0ec2d19b5f253a45cd92e88a66,2025-01-30,-29100
bri-d774fafbca1c4a1b9d7487f91abc62a0,2025-01-31,-34400
bri-031371fcb5c163f347b4d73ddcf1022c,2025-01-22,-67200
bri-605c4bbd063771b6c5849e62ad2e669f,2025-01-18,39100
bri-7cf149c3bd57da19f59a81c7e9a6c319,2025-02-02,-6900
bri-c9481208b254d618937e2949843d132b,2025-02-03,-81200
bri-4b715601088ec8e8573b03e100e327b1,2025-02-01,-11700
bri-014e19a2cb04e304f03095446c84b413,2025-01-29,75900
bri-db0dc384fe12d135b653ceb4bd9aacd5,2025-01-29,15400
bri-b70d151a1534eba550b9761e0034bd09,2025-01-28,65000
bri-56dda41b16d8fd68bcc4d22578946ea1,2025-01-24,37500
bri-69b340c279095efb5add085a2d8b074b,2025-01-31,62800
bri-b1c2e71c708e76f891097392d5310ebd,2025-01-22,-64200
bri-d17032dba907aef5258e31b477523037,2025-01-15,-95800
bri-31ead7655a4ed67e850f2c07608db268,2025-01-30,3100
bri-4960a1f7673c07ee729c49710edf00b8,2025-01-31,-18000
bri-616eec8f659b71a949e002b356117077,2025-02-03,34300
bri-85dfe40f571502576445946c13e62f4b,2025-01-14,16500
bri-f000426f35fa11130cc1984cdc70f480,2025-01-20,35700
bri-d0f98a76b5b2194cdd208827a2972a55,2025-01-24,80400
bri-d1023dccb33d1987b2fa8e7817483d0e,2025-01-22,20700
bri-1db310a3e8b9257d7d5a5ad8c67805cf,2025-01-31,19300
bri-e5e48fb9f718bc65fe6df02d1ffc51eb,2025-01-19,7000
bri-fc3e916e44bb895e8051d9c84e6bf4ee,2025-01-19,36900
bri-c710c14ab13c81e79e09b32c50af2f54,2025-01-16,46700
bri-508482c849a016cf610ee360f6358d03,2025-02-01,93900
bri-9bf04d229c3a4f4d34e22b82a931b750,2025-01-29,89300
bri-f7db96c597584fffa4da166dd3641675,2025-01-17,91600
bri-5c5fd9d51b390733ec1ed25bad347aa2,2025-01-25,45100
bri-fddf9203c9eb72a371c213ec58a41237,2025-01-17,-66400
bri-27a08f1cecc50f133280ca2616817388,2025-01-26,39100
bri-437f47eda6185031a4fc031523867602,2025-01-18,95600
bri-a724e1d4b3a0b99a7646f42a3aa2e2e8,2025-01-21,70100
bri-192988c0bf3c9df52da37a0a77e064d7,2025-02-02,-14300
bri-49a7a89ed8ed6e452baba80afc227094,2025-01-14,-82000
bri-0d748b6414f415f0ba17564494617982,2025-01-26,99300
bri-0151b9d77659b4d74e2fef7e5c9ae7da,2025-01-18,93700
bri-b56937926cc20f98ed83c2bca707bc16,2025-01-16,12900
bri-8b3a0e7c81194532b1094992a0cc702c,2025-01-21,34200
bri-71b9925b2c651d759c5d7d1144db26a5,2025-01-22,-83000
bri-98e588e7a55f507659bf0d6329b0dd63,2025-01-17,10700
bri-7f82c36362b1e1919ea31d9df43e325e,2025-01-20,73500
bri-9eb3a0039ef57faed5578b6f7c394621,2025-01-27,-44500
bri-05c0635afea91d352980649db5fc6414,2025-02-03,71300
bri-abf0d33598fcbc51025d11473705fa5a,2025-01-28,87300
bri-c6a41f6c038b9b2421301a242ee73861,2025-01-23,73200
bri-c02dc114381dc4ea9e3b8f919c9f8199,2025-01-23,28900
bri-068bb94d4194be893e69898faab7830d,2025-01-21,51700
bri-cea6b9535c370548c7ac27eb28787e88,2025-01-23,6300
bri-9695208061a06ca79f8f94d00750b42f,2025-02-03,72200
bri-31f01c9e6ed3e21826889afdf59530e5,2025-01-29,81100
bri-0ad7e17f3eff9241a2636c098f97f028,2025-01-21,52800
bri-8385c0255903da7c606f42eae36eb539,2025-01-31,26700
bri-37c9a35adcdf1b6f5cefeed2f1748d1e,2025-01-19,95500
bri-23ec1efb1e7ba73cf78e3ffb14258914,2025-01-29,35300
bri-f7b6de3cf902ba2f27ff1e88e0223dba,2025-01-23,13700
bri-3c07192974c70d87a848216bb1362a26,2025-01-23,31400
bri-508839000090c9a0839853c1df58dbf8,2025-02-01,27300
bri-dee879e384b4e087075cacc31fba4a33,2025-01-20,91200
bri-9882e35f4678de65d6a08f832dfeedef,2025-01-29,45300
bri-c090221dcae69abe3a96e86a3d2272ef,2025-01-26,-89000
bri-46b2f433b64f0c004177caedb9eca4a0,2025-01-27,30600
bri-c28bbdf11e4a70db95469688a82afd7d,2025-01-27,54000
bri-0a5f27e3e5a8ce9fe59de7555ef2c8fd,2025-01-30,85400
bri-c75c8219fba386b4bf494631004e207e,2025-02-02,95100
bri-0524a7eba0f9f97ebd5172a84bcc3870,2025-01-23,-26500
bri-080fbc28287bc428adc6a5a3d8666e91,2025-01-31,-55300
bri-70df5e11ee4ce5a527763aa046d9580a,2025-01-27,14600
bri-433b08ebda5a1b5e38ed9f2fcb045f0d,2025-01-20,21300
bri-3ada41057b0917f2a225d4f19b635603,2025-01-31,-64000
bri-42ee8262dc553c32543d44cca2e5d79c,2025-01-27,3800
bri-9a73b5dcc6c9ebd993e7644d247633d6,2025-01-16,62700
bri-1ae63d825aaf1863f14587e29656dac3,2025-01-30,97100
bri-d1320509acc1ff376daa4f6a70be235a,2025-01-16,11500
bri-faa1447d9b14c2e21de7c78dcbbbaf50,2025-01-29,46500
bri-90352a2e4d542cc6f7c5c58c72dd62a0,2025-01-16,42900
bri-99caef146cfdcc866f1ccecc04bd471a,2025-01-23,52200
bri-393095e3ee31001c2b9f0296c683748d,2025-01-18,21600
bri-f5bd280a0be3473d1bcb2a84bbf27ce0,2025-01-27,-79900
bri-a7651dddb4eb130f90c543e40a350497,2025-01-16,-34100
bri-39d8e32b3be438674cf83e8bde5cfd28,2025-01-27,19400
bri-efb5691b0f46d5af2aa1d7a0d3188b94,2025-01-26,39200
bri-2e7f06a94472f11f9e433065e16190e1,2025-01-18,-60300
bri-8b9b103c4e2b87ac27ab6c06766342ce,2025-01-24,11100
bri-fd21fe9e657175b4fefc482cf303f7aa,2025-02-02,23000
bri-02f66ce9ec07de723323dbc3cc40db3f,2025-01-31,-43600
bri-faf74418d1694c9826a623cbec293065,2025-01-31,66800
bri-8a2f0389c0ac7880e040e7e98ea42591,2025-01-22,87800
bri-301dd584019ee7be60589d49053f5c47,2025-01-31,21400
bri-ff79e331467d975b47c6037d5afc0fa2,2025-01-20,-73400
bri-df37b871cb7e769ae1cc4bfdf1c400d4,2025-01-31,9300
bri-4fc47a56d9b40e5043dba08569279de6,2025-01-31,60800
bri-9a5ee8620515bf29a67ff4998142a8d2,2025-01-18,-1100
bri-53e7e8ae8450fc06ab4de20265c718e4,2025-01-31,93500
bri-725b69a8d7223475aa05208a3f17be2d,2025-01-28,-62000
bri-ec75d3c7695555c31b20f343a0cbda49,2025-01-17,-4300
bri-31d57a3a8214951e48cd74ba382cfaa9,2025-01-28,-83000
bri-4b2861d7399e062d18d66a650644f5e6,2025-01-16,45900
bri-45b70296a81c3d9e698ec176d3a7f653,2025-01-20,77500
bri-d948db122fd6ec7fb872d1f4446c65b0,2025-01-24,7000
bri-de6f6e252c673b49c6bbc7bf4b2b9f16,2025-01-26,39200
bri-fa000c60eab08c4a1aee2c3fc9441ec7,2025-01-18,8500
bri-a0315020f2e2006a3cf98d17554bf7c3,2025-01-29,59600
bri-e9b317bd34d0166769044991181cae2d,2025-01-18,33700
bri-aecb5b857bab2989baca6c35754b729b,2025-01-23,62300
bri-2b85e851ae9cf3352263095d98196c05,2025-01-18,-49300
bri-ee3f959b1fc05b2cff368a55e89f69de,2025-02-03,-4500
bri-298865d51cc4a39c078d26e156a18a60,2025-01-22,-77900
bri-0981863233202a96f77b1ae9cc5ae7ab,2025-02-03,73600
bri-3c5f3180ba51ef3fad4e1f4ea34249d3,2025-01-29,36500
bri-57477be678a829ace86ff077cd0a2382,2025-01-31,10600
bri-741b26215f2bbafcd04e38336ad7ee63,2025-01-23,31400
bri-e8e6d42842bcee40ce5b07c0b1c7f37a,2025-01-17,-20200
bri-2b4536242de2a944b849e3d39c080e06,2025-01-16,21300
bri-beeba93f43fbe726acce20aaf13d8dcf,2025-01-18,-60000
bri-76680b6235e8318db897cc1afa5138d0,2025-01-31,66600
bri-1a0ab1912dbb97412131c45809465222,2025-01-24,26200
bri-9b03a7455723ef57f56853d6eeb49f5d,2025-02-02,61200
bri-0007116dad12809a56d13547ecc61d0c,2025-01-19,-80600
bri-cd6a78512d329c1856506a451fea91ea,2025-01-19,83400
bri-63b1a716e65ca4a7dd4ab4e09835041f,2025-01-16,8100
bri-b22d39dc254f117def57b202e8d4ddbe,2025-01-30,57300
bri-fa98c572bf1c36bc0bf0d990e8e9fc08,2025-01-31,56900
bri-294ba3b360eaf5ef155e571477dc73d3,2025-01-21,-42100
bri-fb0a9c15fb4e19eba045276a60fbab19,2025-01-29,78200
bri-a6f53c38a3818e1ef3069da1dfc58c9c,2025-01-31,26800
bri-185e9ed91e8512713b70020893701b41,2025-01-29,-59500
bri-092393fdd5cacc7a7cb8f9f492abf68e,2025-01-29,50200
bri-83e19ab91ddcaf400a2f3ea5b8b21207,2025-01-20,66200
bri-905d8f60fcafe9cb0139397f0f1f9ef5,2025-01-29,-11600
bri-f7b3acb88dc6af4f9f4846a048e1c409,2025-01-28,90800
bri-6db4885d48eacf4c6ca3b55728aaf44b,2025-01-30,7600
bri-7e783fb15d8ad09951e510b7e7a27567,2025-01-15,41200
bri-f3c072c7f36ddf88aa20dcdc026291e7,2025-01-27,14200
bri-8735493ec7ad2122915fe1567c4bae3a,2025-01-24,-73700
bri-8e2af5a70abccce34ad1a670d127c1d4,2025-01-25,89600
bri-a429420c0b814c6f7f94e23d823b25d9,2025-01-17,2500
bri-13b2a36a98005138d4de7b313847d8f8,2025-02-03,-62000
bri-ef7fa2acd60e648b09d2edebc944c1f2,2025-02-03,12600
bri-452813af9350aa3a97cd01287763b14a,2025-02-03,21200
bri-5144ce7678aa3fcd47f24681c74e447a,2025-01-16,81800
bri-5ee9f515182010e53799b6ecc8a417d0,2025-01-22,-15200
bri-a1226df5fecb8258edace34eb62a7170,2025-02-01,5000
bri-4d9645c597908a372f50a660aa9acccd,2025-01-21,76500
bri-df4bdc3b76dbe689ef8c9b2e7d7ecc0c,2025-01-20,64900
bri-8d6672c40ab488b855cd611332feee49,2025-01-24,56500
bri-ce5fb29efa49b9166e6e21c5aa5ed5a3,2025-01-22,56800
bri-ebcef484d11f2950c47b532990a067d9,2025-01-21,52100
bri-803bbb5576f0bccca4e2f5d3f0ba149c,2025-01-14,13100
bri-be153e5cf2e0fede878fedcf1657bfb2,2025-01-20,20500
bri-f26404634802f651dd98a8f2f85ef260,2025-02-01,-48400
bri-9d5a0c028f1bfd67fced3d927a940055,2025-01-31,19300
bri-5f2eb614a3d86dc1ae329d153ec9800f,2025-02-03,52700
bri-36157c3472093c6a4aee71123d7759be,2025-01-22,86800
bri-b1e9446f43af38093029df867ed36a5e,2025-01-23,56500
