BNIUniqueIdentifier,BNIDate,BNIAmount
bni-6cdccf8da456f725a73c7d306e34ac6a,2024-12-01,97800
bni-3e01945129ab7a24d8b8565de4494dac,2024-12-01,32800
bni-1ed997c8340ea5ddea0a39bc572001d9,2024-12-01,62200
bni-e12a2f1e3cc3b42bcd1acc34f9f78cd0,2024-12-01,-43000
bni-f21ecb2111206e7908801a9982efa683,2024-12-01,63600
bni-d8f6e9fd723c05ae27e73566be2f62a8,2024-12-01,-81600
bni-3406721fab3f70243b99bf25df1cea18,2024-12-01,93700
bni-3a9fbd0c6df9ac381dbe37413ac0a0d5,2024-12-01,67800
bni-ec3188b563e0acca909152dfa2e7cff2,2024-12-01,57000
bni-09ad1a5ee662cdc50056d7d3c0ba4f51,2024-12-01,-12500
bni-e1ea92111fea04406da76296255fb08d,2024-12-01,42100
bni-eac3cb6a2bf855b452ca3218b837996c,2024-12-01,-28200
bni-9e20c54503eb4486ccfba9bd697bbe60,2024-12-01,-73600
bni-bed22bcbe4f0c505fb2d93b83d3729ed,2024-12-01,75300
bni-3a3f731960b44f197dba0b83ec79720d,2024-12-01,34100
bni-331cb4bd8bfd5c856803dcfa121f767f,2024-12-01,59700
bni-ae5b85bfdd5a59eeafb03528de91ebd2,2024-12-01,82000
bni-fbbf9822753329e3095dd40b93dd7165,2024-12-01,5100
bni-51bea30d8dda30d5fe0d15a9200a8f79,2024-12-01,47000
bni-0e4d9d3b8e1d08f2b1cd6465977b8251,2024-12-01,89600
bni-b8e5f58a9cefa6e7d97304f8ff8187a8,2024-12-01,-50100
bni-61f849304a36fc5f836797ace7b4ec9f,2024-12-01,32700
bni-21efd0e4f86547dd374b113fa61d4480,2024-12-01,65600
bni-f41c3f0a82afe6d0be487ff66e7ead4e,2024-12-01,30800
bni-27dae295fbd08227495abc67bf8d2154,2024-12-01,3800
bni-2b89b1a795611dee52e7b23dcf450d2a,2024-12-01,22000
bni-c39c30d7eeb4404c6ef9c6e97d0fc927,2024-12-01,74700
bni-0c903c103c65a851ad9903b0284e2a99,2024-12-01,-99100
bni-1c8552248ee9baf3b8ed9580619c20c9,2024-12-01,33300
bni-223720640373d62dccf3e469853d4013,2024-12-01,-17400
bni-a17cb8235ce9b32038a5374ceed9a10e,2024-12-01,50200
bni-893c67d68ca9a03f6838573fedfa9500,2024-12-01,55000
bni-90c56807fcf2aa052a44ab7fe9dd5a7a,2024-12-01,59200
bni-c5bfd27c9492176148c7fccee9a15c64,2024-12-01,5600
bni-761448862db09e3a872637ad79ef22d0,2024-12-01,41500
bni-f6809344ffd49ae86e254354c71fc21a,2024-12-01,81300
bni-e4a4d77accccc481fc89164012fe0c30,2024-12-01,5800
bni-7107bf8cc22dfa53e41ec7144672ca7b,2024-12-01,48900
bni-ca82165ac25d3efaede92126fd1c5a72,2024-12-01,96400
bni-52675d9780880d64a90140a3290c826a,2024-12-01,46100
bni-b618113f95336dcfbfd8ebd419d33a14,2024-12-01,37000
bni-546413666062dd4222c7e6e9117c6655,2024-12-01,25400
bni-3df43e8743e642cd919de5d9bfdb7bc1,2024-12-01,-85900
bni-d458f57bd16de872ee2f71ee4a5b2a71,2024-12-01,70400
bni-c5e66141172bca33639babfcf001037f,2024-12-01,62100
bni-a3d23435d9ab0900a05835c9fb181bdc,2024-12-01,49300
bni-c82cb0c65e1dc3a4a74bdac2989fed5f,2024-12-01,63300
bni-25b058938d1e77933c1fcddf17b2a552,2024-12-01,50300
bni-cf2c66c42a4f134fbfba9aaf81f1334c,2024-12-01,9000
bni-f64b825503c05bad6c0837ba027d0aab,2024-12-01,-84700
bni-b5f294f6bcaa2cd63f42d3b81dbec038,2024-12-01,71400
bni-4e4f12be1a4930adf66f310e709cf0be,2024-12-01,-82800
bni-e031f9daf046e449bf323b4f7fd299ce,2024-12-01,1200
bni-8e54dd6dd87806f41ea2e7d52b6eb47d,2024-12-01,43800
bni-6bfdedad62a664a8b6a3f1620bcfef07,2024-12-01,64900
bni-a01f4349164e5c9081ee778eff7280d1,2024-12-01,-87200
bni-d4d41d1d0922c7cce9a61d3d279d740d,2024-12-01,27200
bni-ff07a69cd3342f7b22082bb07ea9ca44,2024-12-01,-25200
bni-333b2332cdf0aed34799359c3ea17f1a,2024-12-01,-82000
bni-f77c42a9784a0a12f5797463b48dd753,2024-12-01,64700
bni-985d79e0955a19888a8850fc1359d437,2024-12-01,13600
bni-26814b12c0a7743076832fc958e57457,2024-12-01,87000
bni-6ebe9df3ce5bc58bfaca80b78acb6300,2024-12-01,70400
bni-637b15c71aa6db3e59168165cfd87b57,2024-12-01,63400
bni-68580af810332f6d301a933568b2339e,2024-12-01,94800
bni-47d9acd2b8ab12bb28edff5e124dbc9f,2024-12-01,62000
bni-5ffe45818702061f8f33986a58aa0497,2024-12-01,66600
bni-cae876ca5b72abe1c4344e9e1f816852,2024-12-01,-47100
bni-c3e2fa1f22b206dab69d35cc0480b71e,2024-12-01,-81500
bni-ba0b8fd801010810a24718491f1e9fec,2024-12-01,97700
bni-0f739e1863968c30d4babf094ad94214,2024-12-01,28800
bni-996fd4dd6f56ae2d5824ab215820fa25,2024-12-01,63400
bni-64e5558aa1c1b7b76aafe476dc6cae77,2024-12-01,68500
bni-965b16c07899322ba0eb40b5a651945c,2024-12-01,-68000
bni-fccd8f94e9b8b29a8b18f075b0f926e8,2024-12-01,80000
bni-c33e798166f6a41c5bdd89d2a46c84e8,2024-12-01,36500
bni-c05f69e936ef93a36db69d6755c02cd9,2024-12-01,12900
bni-4d0b9732c6ab5135cbfef8b05586ab55,2024-12-01,96200
bni-fbd4eeecb848ba86aefae088938ab15d,2024-12-01,16100
bni-2f5efa5fc59d15665fe852307b210d63,2024-12-01,65800
bni-97b23dc099e97d30e1ba83eb7d668170,2024-12-01,77700
bni-eacf922919e55b8ef3d70b4a437be229,2024-12-01,94600
bni-2c7b95e837c2b4574ad4ba4c82904921,2024-12-01,-91300
bni-322e652350cd91f97533ad294f70d135,2024-12-01,45500
bni-65ff7a0745055566771497d34bf0f2a3,2024-12-01,70100
bni-26dd19143a4ab8bdefa8ce9cad462aa9,2024-12-01,22700
bni-b7ce83f2ca5704395027fb98e3bd9cf7,2024-12-01,34600
bni-e57191e13a0d39ae2412f19a965bb438,2024-12-01,33400
bni-2432d3d316a165572aa0f0f80fddc50c,2024-12-01,81100
bni-77498b25e288f9ef33bc26ac59b529ee,2024-12-01,16900
bni-ea1a045e12e7bd1fccd1eb8e7aa85773,2024-12-01,81100
bni-dd193995a162862bea2c975cc28241a9,2024-12-01,21700
bni-d265561e1bd931e353743f5fc4cf710b,2024-12-01,80300
bni-079dc4376ae0ce0efc17691af5bba4f8,2024-12-01,-65500
bni-23ac9ccbbb727caef22c240d733ab916,2024-12-01,18100
bni-d5207f2e308a5f55a301429ef3db905f,2024-12-01,89800
bni-9f3a1dd819146020b0f1a9e6bad892f5,2024-12-01,-85100
bni-df538b2cf48e252a53c813926cc4a83f,2024-12-01,3800
bni-34990c24968bed0900f7ebd0fbd07981,2024-12-01,-73900
bni-bf6abf20d1abe01a5ce3c177fffcfd1e,2024-12-01,72400
bni-0fdc7790d2cb4a815ab870364318bf50,2024-12-01,23800
bni-075f424a21b2144d8bd9b16dffa99e07,2024-12-01,2600
bni-c8013637c0e3e8a0d3134dce4dc7fcd4,2024-12-01,98400
bni-3de24a3edb204efb1d55b0af9a8da20f,2024-12-01,96300
bni-049a1d3cc6c7eee6fbe8705b08f6edab,2024-12-01,40400
bni-5b491ba96375243c399b20575d23b306,2024-12-01,41200
bni-2fae2207efedafa77035625d7157ce22,2024-12-01,30700
bni-766e137ca66bfee0f051940840e5e4ef,2024-12-01,12700
bni-275a96afcbc0b0ebd6d81808c3face5d,2024-12-01,33300
bni-439bd8bfc332efcbe9dd4eedf47ed514,2024-12-01,84800
bni-3a6b1229478b2241e2e992bf916cbb41,2024-12-01,58400
bni-268cd17e9837b994162f9de1108462d4,2024-12-01,91100
bni-83e9129b44c84fa5ebb640e1012300a6,2024-12-01,15400
bni-62467940c771f58f19201dc3b10c9774,2024-12-01,-43300
bni-6d7e1daac0ba6b5d027914cc334e275e,2024-12-01,-71800
bni-b9fdd1c295bd7ae62773737277db02af,2024-12-01,39300
bni-0152860474235f9a6d84e94eab4770fc,2024-12-01,3700
bni-a90e865d12022177a858e01ddbbd221b,2024-12-01,80400
bni-fd4b69ce44f594d323583bbf78ace9f2,2024-12-01,19800
bni-7a0e83661114092ed3510dba81d1220a,2024-12-01,-66300
bni-aa26c102de194694faed92a916a04a18,2024-12-01,75900
bni-2a8e77443372128ddb5fcbaff82d60e6,2024-12-01,85500
bni-e3d7b4dffc570491bf8cfa5d06952d6f,2024-12-01,-33400
bni-7a5af5c665a721071f1ca4c69dd9311f,2024-12-01,69400
bni-482c8cf6b0deef2660111cac6134a1a4,2024-12-01,43900
bni-269fe8b9b40d5cca972e8770ab3931a9,2024-12-01,13500
bni-6c866ce68f0318655d51b768d1c70424,2024-12-01,-81100
bni-167195d72c84f99f428b6cdd1742065f,2024-12-01,4700
bni-11e6667882358505207ba913624b432c,2024-12-01,-56500
bni-3bc51bf85c141ce08634a2fedb32826a,2024-12-01,11400
bni-a744f67da3d14a6313b7d9158bccf8e0,2024-12-01,50000
bni-d4dca87a2258ea547baad65598b30aaa,2024-12-01,66500
bni-5efeca61ac15d32ec002df17ba9f4226,2024-12-01,18500
bni-981e7eb4648cd3005afa2b5377aa80b1,2024-12-01,89700
bni-1972d7851acf8a8d238de86b6c33a933,2024-12-01,22900
