BNIUniqueIdentifier,BNIDate,BNIAmount
bni-e0f8d20825cfa68087fb241ca06d24c7,2024-12-19,34400
bni-c9cd3f1c5ab82ec35278b922ed84bc23,2024-12-19,6900
bni-72c7e0c3a407790cf19d30c0e6c64e83,2024-12-20,20100
bni-5e6e22b7e5b5a636448e9932c6c787c6,2024-12-20,-74900
bni-71e7cd63f749f988fbb111548fa598ad,2024-12-19,87200
bni-b5494eaece4fb17afa0277d453ca493c,2024-12-19,82400
bni-50a507e2d139cc3933b5f3ed52761a73,2024-12-19,60300
bni-36abc6a7ed7b7e7ae6678c6308f05ad8,2024-12-20,-6500
bni-1cc5a2f22552fd20dbedc3afcc6403dc,2024-12-19,53200
bni-7b2e05c1dd68230446ce759471cc953b,2024-12-20,-50300
bni-8540e2f30d0017cde160bb69eb8f167b,2024-12-19,64800
bni-06ed422c88e3af588ade8d148eb5f21e,2024-12-19,43400
bni-8c2b3acd144959b9af249a94ce03e5c5,2024-12-20,40700
bni-0e2a710e2be2260bb991a38520467037,2024-12-20,34100
bni-4f62d9483f19c5c5be11311a45b5bef0,2024-12-19,50400
bni-20109604b4e282592c298386c7d07a03,2024-12-20,51800
bni-012629a7ca7e321fe60a11ef45cb69e4,2024-12-20,49400
bni-a01978e3966dc5ac19f502960d313a8b,2024-12-20,90200
bni-0ed8405f8b1d65738fc53f7d9caaf00c,2024-12-19,50900
bni-ea208a0737107137fe2d02bc07ebc696,2024-12-19,94000
bni-180e764fdd05d416bb9445136d9be272,2024-12-20,99200
bni-5b132d9a10f6e0ed37427ab5590b7253,2024-12-20,5300
bni-31085cc9ff872320785d0aadf651905f,2024-12-19,95800
bni-0d855b29f171c9e27f4b3585c04137d8,2024-12-20,-77600
bni-f051b8cf58e5ad9c4717799907f4bf3f,2024-12-20,97100
bni-bb4efdcd11cbf8c34605a183f6b65d04,2024-12-20,-64400
bni-2c20d0756bb68a7cb8020b282b9253ca,2024-12-20,17600
bni-af16bf1a2e47b1d9df0b49414ab4b7a6,2024-12-20,56600
bni-371b97f56abdd5bf3128e855102301e6,2024-12-20,-7800
bni-903a27ab502092d1385a2dfe790f6f80,2024-12-19,73200
bni-887f76efbe89814f5f5d4e6b6a7a710b,2024-12-19,7500
bni-99f5bb30444d1b3170395b932e96004e,2024-12-20,5400
bni-5a3857655d65027c87912531ad25bf63,2024-12-19,-68100
bni-ff1e56b0b6af01fd325884b8810cf4db,2024-12-20,96300
bni-a7b1e39071e047bf1bef992b11f159b6,2024-12-19,83500
bni-015aa3b234715b72d5720dd622d78e6d,2024-12-19,83700
bni-0b537c7cf327de4710ccd48a76af4e96,2024-12-19,48600
bni-417c280e18c236c5f1f581f9aa1a62f3,2024-12-20,47300
bni-0698141692cf54b2af6bc5543de0a496,2024-12-20,-33300
bni-b7df71bede8b1625a33c758d36721cb8,2024-12-20,17800
bni-4a7f83b7b900f522b1c5b0937e548651,2024-12-19,-77100
bni-b91751f147914cdaa6b50ba97d4243bb,2024-12-20,-81300
bni-b5f6c06691e32955e86fced4e47489aa,2024-12-19,19600
bni-da6a5bf4af24d0b378e5cb41c8a3a319,2024-12-19,-63300
bni-4e7b075cd9ee50b1ad515ee4a492e2b7,2024-12-20,28800
bni-2d97ab4362eb07b1b651a11791b88e15,2024-12-19,42500
bni-836ba17072f7881858a1cd534af156aa,2024-12-19,54300
bni-9eb29e20b9ecc8c42523ab8599850f78,2024-12-19,16200
bni-d6d9cd805970fb5d61094c5ad6933e52,2024-12-20,58200
bni-4f342ef44b774b90985c3464d00db9fe,2024-12-20,81200
bni-8a68cbcfa77c20fa2b36a001440a4599,2024-12-19,-40400
bni-6789894ea73b064ad8a2980541691586,2024-12-20,27500
bni-0d4b74d97ab645778c442f2d640e2419,2024-12-19,18600
bni-6f045f78e6422969c39ab665e19ba146,2024-12-20,22300
bni-69c5bbfe40078858c54bc2cb95d68761,2024-12-19,49500
bni-547355b2c7ce36cb9ff76867fd9585be,2024-12-20,88300
bni-1c974b13d236d70a99ef6f5f6f748ab9,2024-12-20,42200
bni-3b706998938c6bc3aeaca1387fa43bf0,2024-12-20,-90500
bni-6e1318b314fdf0d8fc5014673a2538de,2024-12-19,63100
bni-0f15109eeeec8001b4ae7ab085c26b3d,2024-12-19,19000
bni-bc55f0988f2d6f64fe6a3ef59f2fc144,2024-12-20,75600
bni-1a2837e120a69b7dcb4c055d4027ec11,2024-12-20,-49000
bni-ea4e615704a2743f5854b60bc0821aa2,2024-12-20,-76000
bni-07808d2889919ccc1e8db06a33bd4aa4,2024-12-19,23100
bni-2c53ec9edd1941e0770b487826b4c2e8,2024-12-20,62500
bni-614311cc7ed52f35ef7fac119d9b5663,2024-12-19,27200
bni-8369573d60ed868e5d7cec377bcc38f4,2024-12-20,1600
bni-a71983e03b1555fa17f8c96241ee9588,2024-12-19,11700
bni-f220a4f12f655987657923795a058a66,2024-12-19,92800
bni-9112d136e1969d569491feebe5871f50,2024-12-20,51200
bni-82d7a5c8f2dfd58db33db4f83faa4086,2024-12-19,61900
bni-6666edafdcc866b894cf93977cf4cf6d,2024-12-20,31500
bni-d3296533c6ad3f77af7beceed71683f0,2024-12-20,74500
bni-291c7070e526e93f3f7a69f7ab81f132,2024-12-20,95700
bni-5cc14a4ceb51b4cb44d3e805165d9350,2024-12-19,15700
bni-041e8020fcc6143871daf55cf4316e78,2024-12-19,43200
bni-9a39d39e5eb23fe7244236da3ab15c9f,2024-12-20,74800
bni-853adcdfa6483e5bf09d46c76e1feca6,2024-12-20,44100
bni-d5bdc35a6382735af52296a89a0bbcaa,2024-12-20,80700
bni-faf0e6b8125e86190f9b3ebc99064c50,2024-12-19,14400
bni-17282f0a69b379d99c0251ad0a77f588,2024-12-19,4400
bni-b88333c383d56edff737d732306db3a7,2024-12-20,89000
bni-8042d2a8cfdb8ae599e01521c9c048bc,2024-12-19,71600
bni-e4ab27978ab7e7c731e9db7a8d94381d,2024-12-19,2500
bni-25919e8295fc46a790152227b82fa1e8,2024-12-20,50500
bni-a95d91edb5a0a23f8c986f4bdc09c18c,2024-12-19,66700
bni-401b2395b044f342cee6ff140c917446,2024-12-19,34100
bni-387dc5bcfdb706ee72e42051e1f2d2d6,2024-12-19,68100
bni-1760c26187cd59181ba81f2b6118f67d,2024-12-20,21000
bni-b276da43b2878d00329ea78d1471ae3a,2024-12-20,14800
bni-192dc8c9abd5bc766fab3e9d094c21fa,2024-12-20,94500
bni-0a44e63ef7c3ee389fa3745d720519ce,2024-12-19,-41600
bni-d147e3724211beee613a278a14d591da,2024-12-20,-15400
bni-0e46c681a47475eaa2b92e1e3e6b7806,2024-12-19,81100
bni-80f7b6f3a8d7f91a4a0daac85e521963,2024-12-19,24500
bni-251c699f43a4796ae0df01b0110608e0,2024-12-19,79800
bni-92fb8663a0e00c0ad41d7f416e019c10,2024-12-20,61100
bni-1d6a9c59c5f44278dd5775f1a47b95b9,2024-12-19,44200
bni-56e6b3792b98450ed5acec2e96b1cfd0,2024-12-19,99300
bni-23d80c1f0d17e1f6d686bdfc298773cb,2024-12-19,-89400
bni-19127e98a32736ba55f72992bd71c831,2024-12-20,49300
bni-98d7b6edf1afb1aa969e675b6044f2c8,2024-12-20,29400
bni-5e45ac36a7ecc57f8928a3f79a0151e2,2024-12-20,1700
bni-a013791f96f193a6dd56f544b06ee68c,2024-12-20,97100
bni-3fc90e0eead7af6fb1f0e5a9da88ebed,2024-12-19,91500
bni-cfbe6420f3c0ce5f2a64eb11046ad999,2024-12-20,60200
bni-6cad469b3c7eb554a21cb2a46cc3067d,2024-12-19,6400
bni-bbdb17953cd47eccc0fa52fa277ef769,2024-12-20,-73700
bni-6ffb95e6a8e3ed5ee46e752af7609272,2024-12-20,-46000
bni-104b5c354ed2b38f28a3829617a8292a,2024-12-19,-23100
bni-2b5ab2486bd6e954f6e90edbc7c3d76a,2024-12-19,86600
bni-f54441889f45967cacdaf0e5bca71132,2024-12-20,-15900
bni-e01b7440299db4512918d0735b3f7acf,2024-12-20,88200
bni-9e7cdf777fd9ba7ced1985f473259348,2024-12-19,46100
bni-e6fc4f9e949e4e3c3bdbedcf49c64947,2024-12-20,49500
bni-77e2eda2c60b79c444048bcfccb23b52,2024-12-20,35200
bni-17dfa2fde0aa770607b3de34d4930b81,2024-12-19,37300
bni-ba34cfb97f564ca9accb961ae03e3551,2024-12-19,90200
bni-42aedf541db4f1641ecc4fd65acbf27f,2024-12-19,30900
bni-255fd5c7b934c55a779eb5bde6526681,2024-12-20,-84000
bni-0b6ddd815db81cfe01696060e37c7034,2024-12-19,3500
bni-5d8c182a4ab84c490611d12ec92ba636,2024-12-20,56300
bni-df09704b310b5e9fbbfd6070dcebf346,2024-12-20,-23400
bni-46d3d99d0fbe7a1f5a4caf2b0fef6fee,2024-12-19,-19300
bni-84117ee9b1f500c2066bafa9f513c1c6,2024-12-20,-19000
bni-be8b9b2d86883c9a67067aa8baf0076e,2024-12-19,94000
bni-0a3dc9ce99bfa5e4589bb3fe9610b780,2024-12-19,-64100
bni-42fa65298556837bd9f4a88066f7e0b5,2024-12-19,22400
bni-5cb622cf3eac312da8795f750035276b,2024-12-19,-98900
bni-e6986f0794b78c22ee22a6b56ed95c11,2024-12-20,90000
bni-aa06ee0a48f61c83fcfa50c63c2bbaeb,2024-12-19,-28600
bni-f97da0b19816444dba10399ebb5055a2,2024-12-19,28500
bni-0d197afaf65b20fed820c530ad49c634,2024-12-20,-33700
bni-e957b023f20f2315a6c5d3c171f7c7a2,2024-12-20,88300
bni-7a1b1cc1c470367a9dc2ba8f692c93f6,2024-12-20,-17300
bni-70a62ddaf0a8922bd7d521f364b211f8,2024-12-19,28100
bni-29dbf61033cc13793aa4ba4c52666c42,2024-12-19,-1300
bni-4d4a65d8cb01657607e0f8979e3a8968,2024-12-20,-11400
bni-a88656696d078f0f6edeb7b14f611668,2024-12-19,-60700
bni-85dd31380dec6cc583822d1ccc4b1fab,2024-12-20,-22100
bni-ace7f941f6b5208e332fbe926c02080d,2024-12-20,-22200
bni-1d80be93781580c260572429714ec94b,2024-12-20,35700
bni-2099cfe08d30af3a3ae82654df15afe9,2024-12-19,-7100
bni-4f387dda8c988df4d7f42905a9dd3aae,2024-12-20,11200
bni-eb4ab1f113628aba406d858d80aea55a,2024-12-20,-69700
bni-8c5c81cd3da5c7a03c87435d05dfb766,2024-12-20,-45700
bni-549283863317b8694e8fd174bef47960,2024-12-20,-76600
bni-62bf6ce66b6997d4f9cba709f3cdaee7,2024-12-20,-6300
bni-f57255324ddecc779de52bd8d3c12f3a,2024-12-20,24900
bni-83181c486d99e5456dcaa0b6ea78dbc8,2024-12-19,65400
bni-74b5525539eb6802db94bb86d424b567,2024-12-19,4300
bni-13caad22911d046da07af696369171c5,2024-12-19,2200
bni-417ddad743546f60b6ab2811213d5e8b,2024-12-19,-73100
bni-edbcecdbb0383b9d5f63332d6f66cf56,2024-12-20,60200
bni-be6b3ccd035f1181b0bb8d66ad142838,2024-12-20,57000
bni-fd1bc7d1f814a62e18e35098e5f13252,2024-12-19,62100
bni-2e03b985a246baa034ad4660ca4548fd,2024-12-20,56600
bni-911afef393cbaa4f7b55ff7d88bbd1bc,2024-12-19,23500
bni-9534ab38b23ed34bd8aa6991b3f81f50,2024-12-19,-22300
bni-1e01754d90f74429d1ca531c1c0c7535,2024-12-19,-91000
bni-3a0ffbcdec3f6c00b4828135cce21425,2024-12-19,8000
bni-c673747ba67f8e428574b63521db0cc3,2024-12-19,-56700
bni-7a69dabcc623dd60c4fe6d84282cba5a,2024-12-19,97400
bni-a0d002e225999d0286c0aa4e981b8509,2024-12-20,57200
bni-575fb98f51ab4f3352c793624435de2b,2024-12-19,75800
bni-ccc1ebc6aeb677379659d821f1718863,2024-12-20,-31900
bni-493db15fc36bdb1e276e06ea890bd27d,2024-12-20,-86700
bni-6cdaf34f700af9c6f8ecd0086ca59f00,2024-12-19,74900
bni-314a46860a185c53829d78cd5c45f24a,2024-12-20,83900
bni-30bf3028a3d7c89aa98e2b32dfe6e8fc,2024-12-19,44400
bni-451003ca39355fbb662ad8a43a99bc56,2024-12-19,40300
bni-d84ad5ad50032b1b65fbf84a18057e63,2024-12-20,11000
bni-7d18110dfc4bb231afa06ce11f33d75c,2024-12-19,29700
bni-8e00240c47c7c9d38ac7be9722260b7e,2024-12-20,23000
bni-6dcd57652fe0126fa1963331ac3c462a,2024-12-19,86200
bni-a304f3f2ed9444ee288cdfd3a64805f5,2024-12-20,75900
bni-949b5837814e7685562f32c14122ccf9,2024-12-19,-19800
bni-1ff49ef09d4ca63d1dd41dad27ff10e9,2024-12-20,-42700
bni-b8f7fe8c3efc5faaf7f27b88f3e2fb24,2024-12-19,87800
bni-73a97b10538d640d7d6f5341e4b93f98,2024-12-20,53200
bni-ba1e0156c9f9b158b537e29c91f6f6c4,2024-12-19,83200
bni-6d2524a5247389d39e9a11ac450606ff,2024-12-20,-31700
bni-8caab137ce5ab928f6b3e757def2e4f3,2024-12-20,90900
bni-bc80eb61dbf6bb2b4db88a13611d0155,2024-12-19,13300
bni-528908abc7b86ac67c0ea76df068cbf7,2024-12-20,9100
bni-dacc16cc9371677cd3a9f5e4b555ae39,2024-12-19,96300
bni-092c353110a96b3c2ab082e5464048cb,2024-12-20,82100
bni-223dfe39056576a8f7b09be8c0ff6413,2024-12-19,59100
bni-b76e8f2857ae39a550f98d496b5da87e,2024-12-19,85400
bni-df37cc256279957c478f51033697ccfe,2024-12-20,35300
bni-fc833e7f77bb6f23d344f2c062db975f,2024-12-19,10800
bni-9e1dc46e54c5fda3cd77c4561a0132f2,2024-12-20,-52500
bni-c8a704281e0141962a9c07e88bb11008,2024-12-20,4700
bni-e8070901f3b080091f34fac801047959,2024-12-20,27900
bni-27cabf64899e04a49d5feb52fe67377c,2024-12-19,72200
bni-3be0c15aec4b1f38ee935b7efe871993,2024-12-20,72600
bni-e7fd8d28aa82a75c5734ac079e28e8ea,2024-12-20,-3500
bni-ac7276e263b314200ccd9d203f861b3b,2024-12-20,87600
bni-9e1ff18023b2ca9a3ce693b98460f391,2024-12-19,24800
bni-de4e56aa3d14ea3445bec4afd88df25a,2024-12-20,78800
bni-590a47d92a5914435681c3eaa1197f71,2024-12-19,4200
bni-003f282e685bfb0849d83a22a6cb6859,2024-12-19,5200
bni-9fbd2f6b9b5b58f77f7c7296208245fa,2024-12-20,96300
bni-f6c24584c285314d324539b4bbb8d191,2024-12-19,-53500
bni-5c4ec131f6a63e084040faefbc9c2f7a,2024-12-20,83400
bni-80eb3ed2aa57c493f0c2036eced38a0c,2024-12-19,16000
bni-59468b6b45a78642e462df33ccd20867,2024-12-19,78000
bni-b481fb3c8f298d28d5f572dcb4305dec,2024-12-19,22800
bni-c3b75e458d171df51ff4098ea80e0644,2024-12-20,49100
bni-21061a19eb47330a934f70aecd04eb25,2024-12-20,-78600
bni-73390a0d77660c09f9c969c7af652c99,2024-12-20,-60700
bni-29e7d140910ecf4528455f9fbfd9cae3,2024-12-20,76600
bni-8a117d6372692e0f445ce1e4ec9d2e60,2024-12-19,37700
bni-9de20d436ffb0770a617d5b896a523fd,2024-12-19,80500
bni-ba7a46f38ce75384ecbf76a0dd9ff44e,2024-12-20,77200
bni-f13935ddc9875b51a56f153d730b5167,2024-12-19,-90100
bni-0e7cea80854bffab8cd25f415f6f34f3,2024-12-19,8000
bni-9a74cf7cd97b2d8ba5dbcb46e01074a2,2024-12-19,1100
bni-6c5de8b53cb9f40a6aa0679abac55797,2024-12-20,24400
bni-76277e079ddb992e5c2ea623a3d58c7d,2024-12-19,-60400
bni-b763e2d7643fd4bdce8ef12a563cfb5e,2024-12-19,65900
bni-86488fced326e26830fa820a6a3bc7b0,2024-12-19,4900
bni-890909035e2d5dfa03fc5815fbca14bf,2024-12-19,17100
bni-8b66d8b26c608fb7a63112b9c04d3bd3,2024-12-20,72800
bni-8152e41ca28442057b177dcb8b59f616,2024-12-20,-2900
bni-68ccb0a457e6e08cc5587225eb467b7b,2024-12-19,-99300
bni-8c6f8bcb58fa615598ffffd99abc13cc,2024-12-19,33300
bni-a2ec85bb64fe5f2d4362ba033ff3138b,2024-12-19,5100
bni-988e93f5d04ea6080ec180bdf43183b0,2024-12-19,81800
bni-10d718e99b8eab503b3b64868e63d307,2024-12-20,59200
bni-6136afd78db9619e55d8438d213fb0d4,2024-12-20,11800
bni-77b41b239832c3d7404c87c62be80988,2024-12-19,94900
bni-2ec0b3891213efdac336af80df39a9bc,2024-12-20,70500
bni-91f75ff5fe762aae1b92610723e0526e,2024-12-19,41900
bni-39d477e475eec46743835a740b8a6543,2024-12-20,91600
bni-85401b12fb021f99d933f63cf125630d,2024-12-19,67300
bni-c3a88ab3a03996697abe3d51a4c68c05,2024-12-20,4400
bni-11c0d3b280cf7639c3fa8139b453328c,2024-12-19,72100
bni-79c3dd7e4d244455037f192e5393bc37,2024-12-19,45600
bni-c177b83579fc55a4796bd3234c83a2b6,2024-12-19,85600
bni-b1db4cec0b5ce8c9c36daa7cbd0b96f4,2024-12-20,-86100
bni-b3ad77c9e61c550157d27f4b38820e19,2024-12-20,-38200
bni-827076669814e0e2d39c09beb70ccc48,2024-12-20,29000
bni-2dd7ac06ddd3da18bd1435712b041531,2024-12-20,-8800
bni-477991d82c7120dc8a6f3e9ffdc3f70d,2024-12-20,83100
bni-705afda918826381f64cc31546462267,2024-12-19,57900
bni-84d0a8ed1893bef58b8137b31c9bd2b0,2024-12-19,-61800
bni-bb84314f9c43b3802c260bec8dfb762a,2024-12-19,-27600
bni-b072bb7a8c2e598be817e2e3693e13a6,2024-12-20,-27000
bni-9bc5056ab3e13c6559b387f90299fa8d,2024-12-19,30400
bni-8baf1369a24c02209e5c387e71ab41b0,2024-12-19,-9400
bni-69ce62b7c0d61f2cd7572040d5283a41,2024-12-20,88200
bni-131237ce5279b61028b36cea190bf405,2024-12-20,-70100
bni-c41fbe26e16bb7c581051c460770380c,2024-12-20,17600
bni-2633ce79845f6b784ca1dfc9ca601547,2024-12-20,5800
bni-ade59491c60210b14a7fe67f5d01d1b0,2024-12-19,26000
bni-7c6f31287cc516322bff05380f4b4979,2024-12-20,-28800
bni-2f84eeeceb41bbccb8ae977c6929db5e,2024-12-20,-84600
bni-16d81ef2b725ddcd715ca8bf67b14b89,2024-12-20,27500
bni-7ad28c3fbbc3629da76ac1b435f4df42,2024-12-19,42500
bni-fb26d98b02aa27ca3a7e77af9f67bd64,2024-12-19,71200
bni-7d5301c4acfef4a0a40e69c08b095979,2024-12-19,-54400
bni-4b6488f091746bfb973b3662c470db45,2024-12-19,33500
bni-ab881198dcf3b06f6fc7ad6b6f8e664e,2024-12-19,74500
bni-e10cd2711fa388b6b713134ad692d0e5,2024-12-19,58100
bni-ebbfd3468de9089c8894d2034f6ee97c,2024-12-20,-53500
bni-81d311032c28a772fc5a088df50f351a,2024-12-19,-39500
bni-ca80d0c51ba40b827c2523da7d48d7a2,2024-12-20,9600
bni-2ffea06cf2cca4318b2864765dfef381,2024-12-19,80500
bni-a6e354db9d17af98b75023f1fb5560e2,2024-12-19,54500
bni-5823fb8f67823145d39944c91cc7a4e5,2024-12-20,19600
bni-3ce0fbfacd7591d382d9c47f4128d5ef,2024-12-20,-59300
bni-18b1221488e447f52970b8879323dbcf,2024-12-19,86700
bni-a37c465750582d8294acd0f8495e1442,2024-12-20,-24400
bni-09b126c0e605e23272c7dea031c94c9e,2024-12-20,10100
bni-2ba8f697db52a049789cc5a7fea449ef,2024-12-19,35800
bni-596f187af6cf318ab2439bcfd8c8d43f,2024-12-20,-65700
bni-63abbedf85cf76505fe8555ecacdd010,2024-12-20,55600
bni-5fe847750e635dbb463ef4078126a830,2024-12-19,49900
bni-761508fe7a918eb347866d3b0f03b459,2024-12-20,12700
bni-e36a939df6a79d477702fcafe58bad9f,2024-12-20,-61800
bni-5aaaf854e0271c9199278107566730b9,2024-12-20,5200
bni-f67ecfdda705f6070b3c2752799b1768,2024-12-20,38200
bni-90b45749d3ef2d559bd1de65b773851b,2024-12-20,-7900
bni-2a23bdbb476ac1485c731cf9753629e7,2024-12-20,27900
bni-1254036d9ff80e7b7848496a4960dc18,2024-12-20,71700
bni-050e4a8286a391cf6fbd3e231fd35a82,2024-12-19,-71900
bni-08d3e9c70332e6f297dce8e918d607f6,2024-12-20,-26700
bni-da6e5651e55825360639969ca7a375b0,2024-12-19,79200
bni-cb54156bab9b8191d022de9e1b755589,2024-12-19,-9700
bni-b227fe5a06d79e5590d0e481cb19c57c,2024-12-20,-97700
bni-4f21fae7e9f1aae54d83d39e68911d6b,2024-12-19,7100
bni-16c29d7c658226c5def9f8eb0c2e4c86,2024-12-19,-8300
bni-fd8c60b2e816a75f9003ce8346df25b2,2024-12-20,95300
bni-9322ba42466ac902d03a3b3ac1ee05ce,2024-12-20,98300
bni-139cfcb792972316ac6365721ab932e0,2024-12-20,-64000
bni-a224fb1b39e5373e5488592043c7589f,2024-12-19,62900
bni-0b3320cc65ad6d4930919df598c695ec,2024-12-20,-19200
bni-398cf69062dd89171d6ffaf79e6d8ced,2024-12-20,88200
bni-a14f8ebd9a12d498732d0feae1161548,2024-12-19,-98600
bni-9b00121cb2312be4a2346b95a11a9a28,2024-12-20,7600
bni-34b3e36f69ef3ff3e55b8a565eeb9ec0,2024-12-20,-13400
bni-6abcb7203261a7b43a7c8d783a15326b,2024-12-20,52500
bni-8490723f1e7fa4c24c66aed98352112c,2024-12-19,76700
bni-de49a95aff126462c6b11bb70ba22f5d,2024-12-20,-4300
bni-e41ddaf1ac67febfb3fa1992c44a80b2,2024-12-19,41400
bni-51f3419d39aaa0b261432fe7a948d774,2024-12-20,3700
bni-83f601cc31d99d313b880de4dd2d9232,2024-12-20,31400
bni-5c35a851b7e3417604a21fac54837f8b,2024-12-20,4700
bni-245e64f75be67f5ab14988f3103ab29f,2024-12-20,92700
