BNIUniqueIdentifier,BNIDate,BNIAmount
bni-888618bc3ea55d1f4d9f402aed2394cb,2024-12-19,19400
bni-01616fc83499402253eae006c9acf348,2024-12-19,82500
bni-2e3e3e12b9691984ec4f28b814e93f85,2024-12-20,10100
bni-a1fca6e8236a6073dd20a9feb5cfa646,2024-12-19,-40200
bni-2a3501bc4dcb678c28c53f4f67ed152c,2024-12-20,47000
bni-4b961b76d5ef24ea88aa64ed63ba7376,2024-12-20,69400
bni-01a68f80cc29d570d096da15ba9ba93f,2024-12-19,1800
bni-50049ff4ac214137e701d0682090dfef,2024-12-19,72900
bni-4ddb117b2e65865cfd50792d315e5860,2024-12-20,89100
bni-d7947815706d67cd2820b775101d5fe7,2024-12-20,52600
bni-bffece3df658c307f5ac16ba32892787,2024-12-19,88600
bni-58b586153851e2fc321330bb173d5a52,2024-12-20,52800
bni-21a213c9860f27003e5465ffeec602c0,2024-12-19,36100
bni-1b688a30354f7256e8c0d1c639756b1e,2024-12-20,24200
bni-fbb290ec041a95195a3fe9d14edb0869,2024-12-20,67700
bni-b9c74fa4958cd6a257a5ebce7a5e740b,2024-12-20,15800
bni-9247fbd38ed38a79c0549d6639f1a478,2024-12-19,28800
bni-e6965229777ddc8326da5f90d4bce6e7,2024-12-19,-70100
bni-1bc852b29559c67d1e14e5f6c92e2e5a,2024-12-19,19800
bni-fe49377202f76e8962855536a6bedc5f,2024-12-19,93500
bni-1f29ed5ede123a083bd4526a55aa91ed,2024-12-20,82600
bni-966e0524ef54f3140d32c084ae02c964,2024-12-19,11700
bni-06e656d0504d06c82497abaa8f3894ab,2024-12-19,23800
bni-192a5e4f77344ae1f79a15f65dac971d,2024-12-19,-58600
bni-d262702fb1ac1f82daa3416baacd4f2d,2024-12-20,-15100
bni-2f3a2878f5aff910aa6662648fbc3658,2024-12-20,47700
bni-73c712c28160e4e0b456da3ad602ced0,2024-12-19,58900
bni-d87c3a060874bcc13fc4263b4625d2ab,2024-12-20,-83200
bni-b93fa3336d3d7b694c3a5f4a1b4cc292,2024-12-20,95200
bni-6308cb4d437835ae886290d9c7e765a5,2024-12-20,-3200
bni-c4c18238d53548a45cd344194b7b77a2,2024-12-20,36700
bni-8a4088b8c35dfea287436639db777233,2024-12-20,68300
bni-a6209b5908c385516c56968033a08cda,2024-12-19,-56100
bni-f9a7eb8e9d1bb0a1b9362f27850a8f27,2024-12-20,-34300
bni-b217eaf457b5d5e1669ee2e5efbd2cc5,2024-12-20,-46500
bni-31fac995b41ce6828364d8a0ab75ae39,2024-12-19,-48400
bni-72461293e56d08df396d8f6bbbe78735,2024-12-19,65900
bni-cdbf4c013907498aa4b1a19e80459ca3,2024-12-19,-22200
bni-d9e6383e1515e966006ef1435e967369,2024-12-20,-63800
bni-2ef412710ddcd1aaef9b72b368dc7701,2024-12-20,83300
bni-f538cb2c5be0962f95c72aae627300b6,2024-12-20,55000
bni-8314357b0dd371ef161e0ed7caa311af,2024-12-20,98300
bni-c5145e89df92a9aa92777a875318b1c9,2024-12-19,-41500
bni-188b5ccdc69f81efc12a8a65090edd1c,2024-12-19,1300
bni-1d93bcc0687f139a3a4647566bb0f1d6,2024-12-20,16900
bni-e8bec00fe6783cfeee2b6b888bdbaa57,2024-12-19,2700
bni-6d63b70e1af30a153860da8dee838e38,2024-12-20,90600
bni-24a1956bbe3a1d41025c07ca361e73d5,2024-12-19,-25500
bni-fbf3e0d813a5d914c1ae5d058a5d437a,2024-12-19,-74600
bni-10e0ec385ef64991808a55dac545ccbe,2024-12-20,59700
bni-96cf73d252e68ce6a912588010efa621,2024-12-19,44300
bni-46213ecd858506df9b45f0268c630dcf,2024-12-19,84300
bni-48b9c0decf87a8bc62ac5b0ecb132ce7,2024-12-19,-54300
bni-9aedfe1b0db72438945b2e02f4822eaf,2024-12-19,61500
bni-2de798c0e01aed381c4c2b70690d416a,2024-12-19,-86000
bni-d2a279fdf7932a52a36ed6cb0b40c18f,2024-12-19,37800
bni-15eb41a04d15b15292b250ac1b632667,2024-12-19,-94400
bni-82ea9c4f5878eeedcbd87eeca43a9aae,2024-12-20,-91700
bni-2ba5269ade7c4540344a1ed95a2d1c4d,2024-12-19,92400
bni-e82e6470a1b81e397fed7182cfe39472,2024-12-19,29400
bni-f49195ea81aa8afba5c0351c02a4f763,2024-12-19,24600
bni-172e7960fa9e29d05b3eafede68974ae,2024-12-19,-18600
bni-f36ef606bebd4645727c87ca54d8fc87,2024-12-20,48100
bni-2ccb86531e490c6ec61cc208510f55a1,2024-12-20,99700
bni-d1f84a233e4bc5e69dd594eb74a98a97,2024-12-19,88300
bni-a48c50ea4b06b35c28c57f21a382ad45,2024-12-19,12500
bni-e4b6ee91fd67172d69026bc4f5adabdc,2024-12-19,86600
bni-22bc2b211e455294fce0356899b9b43f,2024-12-19,15000
bni-079d7f49d35f09a66cc7c265563be364,2024-12-20,-33600
bni-7a739450ec462271e131ced20f44ef8c,2024-12-19,-57500
bni-e1d0a62596cfb021502a5ccfc032a531,2024-12-19,28900
bni-588d1ce52a9958c8f5bf5683bc9a5924,2024-12-20,85000
bni-29743b13d9a7714c96b8e02987425ee0,2024-12-20,56500
bni-f0948e38fe9e09adaa2a793d7d1134ac,2024-12-19,-69700
bni-7b1a27aa5998e746a2b5aa07f00574a4,2024-12-19,-49200
bni-8890fa55aacb38e60f23e7db578c670a,2024-12-19,73500
bni-b3b22de203f471d4b333d1f8abd24d89,2024-12-20,-98700
bni-e2c1cf110eb53ddf67e6efa62306ae11,2024-12-19,6500
bni-9e2a511043d1756e48ac447677fa4f23,2024-12-20,14400
bni-36d714ada538243a9e1cdc53e6368224,2024-12-19,80000
bni-43126a6f63c5cd899f770a58c779ed2a,2024-12-19,-40400
bni-ba701207ea6dcaa5209f22124a36dc87,2024-12-20,-65300
bni-5f7dd22cbfe5290ec90804db9e47cadd,2024-12-20,8000
bni-bedf40f4828f0b14b76d41f0f135f834,2024-12-20,-80800
bni-5e058a6d9cb53fe93865448d93cd3dda,2024-12-19,66600
bni-2c953b08f52035104f0584295dc09cd0,2024-12-19,-25300
bni-903f8dd06b01a68382490a9f24d79310,2024-12-20,-9600
bni-ee5d34c6a35301c27957f330ee9c0cf7,2024-12-19,40700
bni-3ccdd43d44b442c86c72eac3e14ee2d0,2024-12-20,76400
bni-e7fd3b9371afed43533a1ce374fef8a1,2024-12-20,12200
bni-8f73281a4b9a55fd34ccc6f441ab0810,2024-12-20,-68000
bni-83d2246c537da218fc08a2e631f039f9,2024-12-19,87700
bni-eaf51f9cc33dd9bfff112ae0f2f4c187,2024-12-20,30100
bni-ab042a2ad259cbe9040b790ef0f549eb,2024-12-19,52000
bni-d4003b531bc61af6f7517139739b659f,2024-12-20,-46600
bni-75a5c1141923ffc8fab18039c5bdaf75,2024-12-19,38700
bni-572ea4e655622bd2b2a5c83dd4e23fe3,2024-12-19,-34800
bni-4eec3975af8cb0930ed46a03a9b38401,2024-12-19,-29500
bni-0f07e84d5e2b93bf7ecc76ee1d983a3c,2024-12-20,35400
bni-7b6f820a82e9f135d7dcb5119c3c1ed9,2024-12-19,-29600
bni-c6276acc531e25db85bfad0ab6267c29,2024-12-19,9800
bni-267ec17e2530b38db46fd66ffdcb7f91,2024-12-20,12800
bni-b8418064c4277e5aa0ef7c65ad45e774,2024-12-20,66200
bni-ae35479a536a1f18dc000e1959a8b46c,2024-12-19,84000
bni-4144d8a40b982b073fc797c9a4117494,2024-12-19,84300
bni-6ad19909614c94d5b3c6d8241d6ce1a7,2024-12-20,49400
bni-409f5b574289c6aeac464cf7c3344d52,2024-12-20,95900
bni-723ca1d782f1417925c290c8a338252f,2024-12-20,-74000
bni-28a48a584a742deeea44fcfb52315fa4,2024-12-19,24700
bni-d3846bb856f4b2e56b3d44ed86e590f7,2024-12-20,-68600
bni-f5dc9acc78126efd21820a5998c33242,2024-12-20,38800
bni-0befe1a2a99c7c62932211b5092cc40c,2024-12-20,51600
bni-2b7529ee110f5e317fee5982366a028d,2024-12-19,-44700
bni-c36cf84409286698dee0afb2fe7355ba,2024-12-19,-44800
bni-b480be0c847fc443f7b53d7635b538cb,2024-12-19,27200
bni-c1d934a991077533da0546271228097f,2024-12-20,39600
bni-2dd3ed36586303ed5e6cfca0cf902168,2024-12-20,-49200
bni-dd418066a132a970c28c15629bb63469,2024-12-20,-83800
bni-ebc572366439a45f78b8b83cb44eb7bb,2024-12-20,22500
bni-315cb8c5f3981f9eea34cad80324ddce,2024-12-19,85800
bni-a8f36ee6fde52fa25eef52c590c1287f,2024-12-20,6100
bni-62806a461f979b56baa255479bb25787,2024-12-19,74700
bni-0731f272b5ba48de19041c835d3201bb,2024-12-20,-1500
bni-107c40b12b735647b6451293a5743d48,2024-12-19,95700
bni-103f9a697dad6967af7b78ff8049bf50,2024-12-20,80500
bni-da9f3fcdd44606ae9cb2f3fd3e842941,2024-12-20,53400
bni-1b421f0b82ba867d53bb4d4808d9e91e,2024-12-20,-44800
bni-84d00b240af88a73d835c3bb398746a3,2024-12-19,-86900
bni-84a55c04e5afc5dd12fec9b567c2c538,2024-12-20,41400
bni-6630b56245237c37c1004887079faa4c,2024-12-20,-7600
bni-b850c526b8ebd7e42a4e2b31735dd973,2024-12-19,-61200
bni-ee31db67f18ca151f8bb414f777064d5,2024-12-20,31500
bni-7463b1cd269bcc9679af751c72875810,2024-12-19,62600
bni-04a17d5905a5bdc7abb8f8282e222653,2024-12-20,77100
bni-b45192ead2ef607010d68d710f731982,2024-12-19,9000
bni-399d0d31f17e155eac7436d56fdb07f3,2024-12-20,89800
bni-2bb0744d00b433514f166e043868e285,2024-12-20,94200
bni-b117c832a6b98db5d7dcbbf4c1b2dbb0,2024-12-19,-46600
bni-b1d8573fe0b268a19c258543cb7607b3,2024-12-20,-20400
bni-e02da7b9da1de34fcb242fe6e55c433c,2024-12-19,-63600
bni-ac8ea7fbb5a5cf6ddf09623f29823d5b,2024-12-20,-72300
bni-ca3e48c16f40364d1a7d7ade3f75b3e7,2024-12-19,17700
bni-45ddd6ea4cdad008b4d36c92f4cf3fb5,2024-12-19,-90900
bni-6329c43a69b7aad10bb204efd3e8202c,2024-12-19,-47800
bni-947cf588a394392830b0538c14e585ec,2024-12-20,9500
bni-ca500b383661d0fdaa810605bce643ea,2024-12-20,90800
bni-ea21dd68be46a7e6a3c3fdca4b3832fd,2024-12-19,-56200
bni-83f95a82a68174eaa34db6cd935cbcd3,2024-12-19,92500
bni-207e4bc0c10cbdb86710fd7a6fe76045,2024-12-19,65000
bni-d0fab2646a3fcc2f81a909c64c27019d,2024-12-19,33200
bni-f5af64067a456f4a6002cd153e6903f9,2024-12-19,56800
bni-9a8603031e7158ee75b57d85b73be791,2024-12-19,-78600
bni-d925a0962573c3e6c182c20e22ea5f4e,2024-12-20,6100
bni-aa7f5c68ba2345a5d11bb010b85b8c11,2024-12-20,3600
bni-6ec58b27a203a0f996ddc0d34ad4593b,2024-12-19,1000
bni-4f2f0480d839d73438b9289d79b26ba6,2024-12-20,-43700
bni-2a92dde78a79778c10f0ddbb2d0afe97,2024-12-20,73900
bni-e6da6d92360aae97e5670149e2f09c16,2024-12-20,8100
bni-8067f4e753a37959f06e511c3fc7318c,2024-12-19,10500
bni-9cebb6de8cb9134dad3c782fcec228de,2024-12-19,-6900
bni-2a9475b38e97644bdeeb124b6d8af94d,2024-12-20,27000
bni-b71d678f1dbd359dda98dc80bb222355,2024-12-20,-94800
bni-5143c852f1ab09b3e9acd506f6d9713b,2024-12-20,29600
bni-b9dd421f321b75aa4edc221bed1f99aa,2024-12-20,70400
bni-b61401dd0da79bdc75e4c66b326805c3,2024-12-20,41600
bni-bb3b2542af7d009c4be799a678797cb5,2024-12-19,-95000
bni-ee67edeacc7804a8c07b451759ac3698,2024-12-19,13600
bni-93306d4294c35d8150819b6925107742,2024-12-20,49500
bni-48ca53eff3493c1e8c909aae8e08dcf4,2024-12-20,58100
bni-946ac8c2eba9be4b2870a2eae3813a16,2024-12-20,-31000
bni-1dd9cb4cc0aae59b0a10088d3e5d2055,2024-12-19,93900
bni-72db4a229b26c45788fe16371f2d973d,2024-12-19,-20100
bni-619d670eb7b805ead1db6b21f88cf6ee,2024-12-19,15600
bni-99c876c4ee42b64baf86792455f073ea,2024-12-19,23500
bni-da83f1a7bcd150a3ca302096f1ad3cd1,2024-12-19,23200
bni-e0c6043da8540b9a2f4c97b233a3a7d4,2024-12-19,79300
bni-8037edf206bcb596aee1f5cb8d3fd416,2024-12-20,-10800
bni-405847bf84b9c8b231ca40285f22ac8b,2024-12-20,73800
bni-16eeda72be9445871e2e5de028778063,2024-12-20,26400
bni-4faaedd35f5e96e484e564e6c3a23017,2024-12-20,96100
bni-9f833fb7728f00951894cefa6673b86d,2024-12-20,-24500
bni-ddac25ef3abdbb8b62998a1a322af5a2,2024-12-20,58700
bni-eb0932a5a27fe24730f5b2d46f62c148,2024-12-20,33600
bni-ea8ae8849859d0c298087a35615e1371,2024-12-20,-1700
bni-f4109635127f4e088435ea628284f500,2024-12-20,87100
bni-3ed093ede9ed9847f3299ac17454935c,2024-12-19,71700
bni-e6188782c9a0638eafc1b2caec8b925c,2024-12-19,57300
bni-28a2ba8367459d82ced60c619ddf6937,2024-12-19,90700
bni-682b367ea281b181264774926ff293d3,2024-12-19,96000
bni-cf0abcd0e576758a290ed731743f6793,2024-12-19,-17000
bni-2af2c1756f8eab9e03fdbbf072a5685d,2024-12-19,27200
bni-d373883e6631e3222b9c991456458576,2024-12-19,51600
bni-2a6f1e64fc2e7f71488dd07e8e7600b2,2024-12-20,-26000
bni-7cdbce18fcb5d4b5b79c5b3e127732d8,2024-12-19,16600
bni-ebb39613c5f958c9fce25e7f92e3ea8c,2024-12-19,75300
bni-06e27201180f682ea74b3cea91f863ba,2024-12-20,61800
bni-b758f154cfe389e0a776be116e60f332,2024-12-19,55800
bni-95ed62e892a30d7daf57406c1b3b73c2,2024-12-19,35900
bni-7f4191c8d833d74336ee2b213f8f1ac8,2024-12-19,5100
bni-b9d2678635242c64aa66e05025ca7757,2024-12-20,64900
bni-fa228c2dfaf91405f4dd59f90f6773e9,2024-12-19,59200
bni-9edc29d75738ad4b47460c65a7c4d767,2024-12-19,-84600
bni-d12b948be1dad1f6b4203f49a18d52d6,2024-12-19,91400
bni-3024cfb9f08d5c8a68dc9af19a7ef63b,2024-12-19,51800
bni-a7c068927236172a94b611519f853165,2024-12-19,31200
bni-8e1d23c215149248dfe192f9c3062c7c,2024-12-19,88100
bni-75adc02d71513237e613f0c5e9dbafe9,2024-12-19,18200
bni-7ccdc8da1184743c5d427cc4d8ea65aa,2024-12-19,23500
bni-bdce14e83bebcbc037e95d709db722c9,2024-12-20,70600
bni-35821d5ff25f892461079d30152378ba,2024-12-19,23200
bni-511f6294f8ff92aec8a53a0a330d7886,2024-12-20,81900
bni-c6a07bc6d42fa558567504b5bc151791,2024-12-19,-74000
bni-24005339dbfb385eb4bde2cddf261217,2024-12-19,-79600
bni-2117c96c0429b589cb4ced1f7807d15c,2024-12-20,90800
bni-a3aecb0928d7537780102c97df73b8cc,2024-12-20,39300
bni-a69a861e499c2ff832ac860f01f6acdc,2024-12-20,10300
bni-1dee73a4530b83502bbbbdb785bd592c,2024-12-19,-95700
bni-67971ccf91a20bbd97439467318969b4,2024-12-20,97000
bni-c2fe6dad34cd16dbf466e8af8c934def,2024-12-20,38000
bni-eb88d6bd696ca41d8ef38e305ed85536,2024-12-19,78100
bni-0873323dac4a15266335413ade57f255,2024-12-19,28600
bni-56bc959a2350db0c2e1b23eb03250861,2024-12-20,48500
bni-65f9dfd59148cc7199e8608a5724f616,2024-12-19,2700
bni-5180e47e87ddd5c51bf2d06ac5ea89d9,2024-12-19,94100
bni-f168c07bce3467c974fc2555c652f873,2024-12-20,-40700
bni-05b6ca757a7411ea07acaf393d776473,2024-12-20,69500
bni-29e1d498d5c0007c6cab9ba594409c2c,2024-12-20,55700
bni-7739b551b7e4b6bb63f5fb804dbaaed2,2024-12-20,19900
bni-4a758872711fbf5c1efee797b2a02eef,2024-12-20,-63000
bni-50a291195a6979e63d15b23c3af11a26,2024-12-19,-51800
bni-45bb44fcd28ca637ec8232bcf46cf1f5,2024-12-19,62000
bni-9d333565b339906a7cc2d660c1fd558d,2024-12-19,81500
bni-83141764920554feeec3cdc8c5997da8,2024-12-20,-73100
bni-c3fa087cbaded802485d1a209fb6585d,2024-12-20,5800
bni-a3380bcb3db27687bf9adc1a001fb404,2024-12-20,-68300
bni-f76f609fb783b7bb85d0f2e0f45ee5cf,2024-12-19,52000
bni-58ac2a25695a7b0fe15a346865fe6da2,2024-12-19,-44800
bni-7fcaf55a84b0752aaaebe8360581accf,2024-12-19,66400
bni-326bcaf423bb4ebb1114fe697707e5d5,2024-12-20,37800
bni-f783f7654a7da4c9a78ea7865b728c8b,2024-12-19,4400
bni-663961811643053b8247f5207f1dc4f1,2024-12-19,-68700
bni-bc3eeef55e679d9e26268c51483790e3,2024-12-19,52400
bni-9faad2e591a134217760d8e893e02b95,2024-12-20,61700
bni-d65f6714172987414c201223f57c5011,2024-12-19,-43000
bni-3b87dc7d092aa00b868786ea09a50c2f,2024-12-19,25100
bni-01dfaa597ae120aeeceb92d877166830,2024-12-19,33200
bni-2d824218c0a0f02ef5c349046dc792f0,2024-12-20,-9000
bni-f2773b3be4865b4563a304bda361d197,2024-12-19,-51900
bni-e5fb0da87efc577ff79aad6ead5d9a27,2024-12-20,95600
bni-ffcdbc5760d2a28ed0e9fdde7e85ffb1,2024-12-20,65400
bni-7b331b69e760473d1d6d0c02c3c1ad3c,2024-12-19,37900
bni-7b39d3f0c0d15f82b7fbe9cc4426d9d9,2024-12-20,-67200
bni-457141ed7252bf02a7d3a5f8b73f62e6,2024-12-19,-4600
bni-5391fb6a496147bce6e8a56739d65fa5,2024-12-19,90900
bni-b84516d900bb015ed38549e29f29ea83,2024-12-19,74700
bni-bb1bbb0f74831ad0b95555ed37a3dea3,2024-12-19,90300
bni-09a116e07f4b8901e7d1375aea95a0e1,2024-12-19,98700
bni-0f90cd18a037b6afb0caa027a2480c82,2024-12-20,11200
bni-f93938281b3a80791a981c52d6afe541,2024-12-20,41100
bni-1eb9b794c84a3a5a6778cc6fb4e3d129,2024-12-19,42500
bni-da708788b1fa781b1a5e8928c2758c4c,2024-12-20,91000
bni-b540d2193e4cc389d72047f9789019fc,2024-12-20,42500
bni-f7abd89f2207089d420fcaf4a0354669,2024-12-19,62400
bni-44e43ff5aa62ba3621345ddf2ac33c33,2024-12-19,22700
bni-2faf970c693995aa4ad6df5056cc9eb3,2024-12-19,95900
bni-4ede3f9e88eb115221b6a6ab0bc5bd29,2024-12-20,17500
bni-55bc7fb4eb90b500b61871db4f261476,2024-12-20,19900
bni-63d898b9a0940bc6b4f608ede16bcada,2024-12-20,14700
bni-f4935406379eff39ad4cdf88e2bbabfd,2024-12-20,72700
bni-65590b14080160a44505da855cef2bf0,2024-12-20,-42200
bni-1e4d67978d6cff2c26c4546fdcf3ca79,2024-12-20,22200
bni-c59f51a94167a010f8fe24cefdabb4aa,2024-12-20,20100
bni-61148f3b7639825260f1234890ccbc02,2024-12-20,83400
bni-2a96ce39b5a001cc9418e70929b5f9d7,2024-12-20,23100
bni-7a1733a165ef64d93914c44e042f1ecf,2024-12-20,96500
bni-7613f2214bd9e4815c1c1ccea14fdf72,2024-12-20,52200
bni-245c86cc3561f0cd37f5cd1c1e86a231,2024-12-19,85000
bni-ef78e0a57083dd20a774fbc0c3dfa2b6,2024-12-20,55400
bni-381648572118c5d1f316348d66376dee,2024-12-19,83600
bni-63964592d05f4b6dc90d93f0212650d5,2024-12-20,50500
bni-3b265981015f7b6ae8ffd21a5ef8f6b1,2024-12-19,83200
bni-c74be06e770f5dc4c5ae895b18687bf1,2024-12-20,45600
bni-9882fc4fbe2810d7cfdae77c749b4959,2024-12-19,80100
bni-8226e81460f23f3ab413189315d9bc57,2024-12-20,26800
bni-9f5881950cfd283c3f0534fcadb28a21,2024-12-19,84400
bni-b4fde0f405a3cea01f9976ab1c99d67a,2024-12-19,12800
bni-a48b157b6f61eedf7602080b3969a5ad,2024-12-20,2900
bni-c01cab10e40111805564577331f15fbb,2024-12-19,26300
bni-ad1b007f07c29b27a1ccbe5719ab032b,2024-12-20,2200
bni-29714bbbb2f759cec96f4f2366bf67dc,2024-12-20,-60900
bni-121805ba13d871ac5986627472a2a532,2024-12-19,86500
bni-3d884ea7e9db532f35b1a230d2662a57,2024-12-20,-94700
bni-70001fbc76ed570b979bf6ae05bc6eec,2024-12-19,-16400
bni-45e413ac511b26c2b1dfc35d9ec622eb,2024-12-19,26600
bni-5352ef6a045a90ad43d759b84d676703,2024-12-19,56800
bni-4ef38138eb17598b749733aa40fde959,2024-12-19,-42800
bni-b447eabc5d5245a918bd18a4adf0e094,2024-12-20,-85100
bni-277aff8f8824b8b3db1a5833b54a3015,2024-12-20,82400
bni-0ac6de4ab20b328e7cc5e7b59139413c,2024-12-19,-18300
bni-0da52fb85338627a51cc4feb9ab9497d,2024-12-20,-61300
bni-7f729e201b6d623263dd084b8d3382bb,2024-12-19,-60900
bni-e66162daa82b802b694b7746080ab47e,2024-12-20,14800
bni-514f79f3ac6e76a045e9b8a02e41de95,2024-12-20,71600
bni-7c64bf025e8dd1ab9908cc26c6ca5fef,2024-12-20,32400
bni-155d359bf02a30198073efdae9bdfa2e,2024-12-19,-20000
bni-c58adbfd256d7e8a197d24f3815b3e3e,2024-12-19,63000
bni-05bd1435e5970cc57ed40f27e4568e85,2024-12-19,64600
bni-5559f51d6b68c1043bc495e7111b17a6,2024-12-20,-67500
bni-d1f7d58c166f1964f394210df9861887,2024-12-20,9100
bni-2af8548c2fc172e5ce250e047154fcd3,2024-12-20,87100
bni-6b48d9421325de1fddfab85a6e9c7d64,2024-12-19,-81300
bni-3449f9ce1de9994528e9cba29f582d4b,2024-12-20,56500
bni-6b30798f40c8ccf13aff8bcf8f52a8c5,2024-12-20,17700
bni-5f5bd61aadaab47e86339d453ae0c1c7,2024-12-20,21400
bni-5b85a9cfd874c3ba948bcd8eaf17279a,2024-12-19,45400
bni-fbe54809cab8a9a7ad1aaad4e872d269,2024-12-19,48700
bni-01b4e40533c920240d9188e073f2c20e,2024-12-19,-56100
bni-6f3a4ad69379afd7cb934b0d59bc4561,2024-12-20,-16900
bni-811fd50469031575a5256b40fd17ed4e,2024-12-19,65600
bni-9fa068dac6d5742134b33932a84140af,2024-12-19,57200
bni-476d50c2963a8049046619770b963a5d,2024-12-19,-36400
bni-f6c90253baf669623a2e0fea2619917b,2024-12-19,82600
bni-4bbe12120f8947f0ed7ab8e4a91fe752,2024-12-19,66600
bni-e9cff50b43c32d0f7cd1cec516ee61b4,2024-12-19,1900
bni-23ac29bec049eac5954dbb4f33e38aa8,2024-12-20,46200
bni-2ca387c10b361397d7a1bfbf070cac0d,2024-12-19,65900
bni-42af62b832e077770301e3ba8b86a963,2024-12-20,-91200
bni-b0e7488b33c20f51d6283dde52e17aa8,2024-12-19,50400
bni-e4a74c88cd28f47303b50a5d4dd8c635,2024-12-20,71200
bni-d953c89a36506aee6856fc41c20d86a8,2024-12-19,97500
bni-9fb93a7dc34addcda22c01621dcf8a7f,2024-12-20,63800
bni-ddc447ef0ba3672f91226ada4ae3948f,2024-12-20,50000
bni-d1365288b4ee106cc88b4592c5362e58,2024-12-20,48800
bni-82db55636ef5ad08d23b90c2ace38bc5,2024-12-20,13600
bni-18183f811bcb40d075b2556bd0cfd9ba,2024-12-19,95400
bni-cccc5a34288f794de4958f29c5aee155,2024-12-20,26700
bni-fc630b62844a0191119353efaf3249a2,2024-12-19,-56900
bni-0266aa2433fa5f5adae3a2dc26104372,2024-12-20,34300
bni-3b3d3b297304f0abf3a7c7fd57624c40,2024-12-19,-38700
bni-1c7867c9160c442b158f739e5c4d19d9,2024-12-19,22800
bni-063e7b90fb110f39cecbbd27b75d9ed0,2024-12-19,14600
bni-0c272cc71576777ecd0dbfcaaa055898,2024-12-19,50900
bni-459d4c7992fc26cdca230da5cf2fd2d9,2024-12-20,-39000
bni-f5406fdaa2c9ca1c2b9845d4b7b8a65b,2024-12-19,-73600
bni-912b3614745d28e24ac4e1b3f6f6acb3,2024-12-19,4400
bni-339cb06ab132488b6e999afcfef41c65,2024-12-19,-96800
bni-5b2aa8bddee3fe2caa17cf2c87a6eb2f,2024-12-20,98800
bni-51e40ff42b80f13341fd946680e43f93,2024-12-19,-92600
bni-2ebce7feb2153b4039456c2419b48fb8,2024-12-20,91700
bni-607c644392cf3f4469724b36a1028e1b,2024-12-20,91200
bni-6929bb69d66d5e445382af7803578fa7,2024-12-20,-12300
bni-5f436dc3e4dc09452df0de30befbaab7,2024-12-19,69700
bni-37a61c13138f9b02e6df2930cf74d845,2024-12-19,61700
bni-bae1469c2efe54e7b261b40d8e570a9a,2024-12-19,-12600
bni-97439a5e06d8bc36b2ac0f6d226dfb18,2024-12-19,3400
bni-2c1ccf49588306bf42f4bfd6740bf731,2024-12-19,-10600
bni-fa787fb980edd814247b306b2dcd0bbe,2024-12-20,59200
bni-a6b7d3ee51a4ccd34ab9c35eff85fbc0,2024-12-20,-45600
bni-be211a266a22bada20fcfaa789a3572c,2024-12-19,9400
bni-07d34ab24ec91020765994cd754cbe3f,2024-12-20,3400
bni-3242f923130144d28c5cb2b5cd429244,2024-12-19,16500
bni-68ae80c8fbb05a5a9d53864a618928b5,2024-12-20,95100
bni-0c37411eeefe5805fad7359bc1aa3f69,2024-12-20,76000
bni-13b4128944eb30af8e8811d5cd8f15cf,2024-12-20,72800
bni-20125ec9b296147e50e2842e9e04ac49,2024-12-20,-47300
