BNIUniqueIdentifier,BNIDate,BNIAmount
bni-da8104b66e52e73a9ad1822aefa84f60,2025-03-03,-18800
bni-7793ea3b10d4068132fc65e2c0e63bb1,2025-03-09,-81700
bni-a432577c530c6f1d7abac1c910a4da9a,2025-03-07,32900
bni-16fe0ff924fa6c3351060af5c87b2cdb,2025-03-01,-78900
bni-0886fd32b276904feab8fdc097723d32,2025-03-07,-62500
bni-3c0f88bdf35c23eb208e785a54e21ca0,2025-03-03,-41300
bni-077de537641296802dd8c25014ea4fad,2025-03-01,-11200
bni-1b5d4ffc4cd881b9d933e558730a6e8f,2025-02-28,91900
bni-fa41021cd78ca3b2b3bda7f273091d41,2025-03-04,-15200
bni-25b8c85404600793bb2f701dcd9790ab,2025-03-06,-74500
bni-def60f62aabb364a555dfdcea53a4eb0,2025-03-04,41600
bni-c46676acf2ac49ae4fd9720a87f17f55,2025-03-08,-93300
bni-92bbdd7a6616f4180588ccbd62a00c9d,2025-03-05,-61400
bni-c5f64b87d6c5f9b61602d47b2fdaf90a,2025-03-06,47200
bni-f86d9cbeedbfde43f1e091d7784a52ec,2025-03-02,83600
bni-7f2f06ec51764a64393239f457635715,2025-03-03,-51700
bni-5e5bc6fea9d2210d5978e32195e27763,2025-03-08,34200
bni-7c76624806d24eb3454ee7a0d3a6c466,2025-03-01,66100
bni-4990fc4cb40cb4b47772d23b21d808fc,2025-03-02,68800
bni-e8155c6699da2964e5d5d25f095f9b87,2025-03-05,-95700
bni-143ca3cdf0d9d6fee1eff97ea0454f4f,2025-03-08,75300
bni-6e757ed2e4f1fb34c2b2cd06dcc1c686,2025-03-05,29300
bni-9fb3b2bbfaa903a8bdb56ec7bcaeb41a,2025-02-27,-83600
bni-170d8d1e0c4c5b490602498c8a198fcd,2025-03-05,80900
bni-db55cdeb50ae03f9e3187c00a9bef32e,2025-03-08,-3600
bni-460e2e0198d57b7258766bdd4ce16d23,2025-03-01,40800
bni-a502c7a567a7e6461d7f46cf7affc819,2025-03-06,-19700
bni-9be804baa1e4033bb6a7b9cfbc5ce9e3,2025-03-01,66300
bni-355635a92c06fe9464dd84198071599d,2025-03-06,82700
bni-9450fff2351067036f596815f75d4f2b,2025-02-27,90300
bni-2fd7f8aba2cf2d591e8b27e8932825a2,2025-02-28,-88600
bni-1a701c20adc383c3f197a5555f5b89c0,2025-03-02,-65000
bni-2012778e4a04baf6f895ed13c8eac09d,2025-03-08,12800
bni-2d866d38ce028c1ba8ccf68b2c9e49a2,2025-02-28,-10900
bni-e7cebc9f3874ea294eac5600d2ce58dd,2025-02-27,4900
bni-9f6b9b30d625416f97047f7dbe3a9408,2025-03-07,2300
bni-d93f6c3b463d0083bb5100071dd6dba3,2025-03-09,58300
bni-d182267d64de57d3f414a1a449882ef7,2025-03-09,76600
bni-198de66f252ddf13b2ca8b3b7260ed15,2025-03-03,-84500
bni-c76ec690a961da85b2deb001f2c381d7,2025-03-06,93500
bni-62036da09b14de8efae18be380ed02b9,2025-03-09,-54300
bni-3f957265985f7d4e6fcf4652423a2524,2025-03-01,-95300
bni-cf3fa6ab12a2794a3f0278194fb381f8,2025-03-08,-3000
bni-1367329c9a9539e84e911ad9745201cc,2025-03-03,-18600
bni-8be1cb79bc8ac676753498238ada64c6,2025-03-06,-16200
bni-212c70b092641963d0c66f09c774717b,2025-03-07,-34100
bni-7e45858b2f28feb9539e98943d198722,2025-03-03,-67600
bni-f7e8cf7b25449132e699a1fd794d9266,2025-03-06,26700
bni-7d9fe3ec0142fb4cc9bcea0a999c800e,2025-03-08,20600
bni-2f63571060d9e29d9ed6280846ca7db8,2025-02-27,-30500
bni-162130fc0fd0b6c55b290964ad48e3ac,2025-03-03,-64900
bni-04213a956b17451349afd6a5cd1e535e,2025-03-02,-61400
bni-1de5ba835dfeb22e85ddee24df676cc8,2025-03-02,-26200
bni-3911e4de43c68517d727ca1fa05fc36f,2025-02-27,26000
bni-965f1523f7fe160e70023029f90ebb16,2025-03-06,-33700
bni-0ab51cc5ab227270d7757553c907a8bf,2025-03-01,-67200
bni-54d1783e610dfffb727fc95365a96fa9,2025-03-05,-76900
bni-9b39149a93a1377350b34e6a72fd26e6,2025-03-09,-74500
bni-02a926cf975683cab67db878f7cd9378,2025-03-04,70100
bni-fb065e905c46a30836bac39fc8792f38,2025-03-02,59600
bni-db6d8a21a4bf82e00454a6cd643e7fe5,2025-03-01,-59600
bni-a741a3a9f135fb5e9bda569bb46575ba,2025-03-07,38300
bni-0e894898e3b8fc1a9ae446b786511d59,2025-02-28,-98400
bni-2e51eb7a6fb558417c9f5b6a59eb2e76,2025-03-08,36100
bni-c66f3b8dc4e4b58308b212a7700c5582,2025-03-04,22300
bni-ad1d5ea99a18a981f7ca3732b4e886be,2025-03-04,6600
bni-32d655c1a4b34ed5f45420457ba211c5,2025-03-09,58200
bni-306272dd5cb90566d62bfbe13f9f6937,2025-03-07,-20100
bni-724af909ae29824a0489f9c666e452f2,2025-03-02,-6800
bni-20a50633832a5cbfa3f413dc718c97e8,2025-03-06,31800
bni-de54ee91ad49c6e03c84f38223e704fd,2025-03-08,28700
bni-1c535469f4567c9531b4349b020076a4,2025-03-06,52700
bni-c00c2a55c7e209945da9b9c30b897452,2025-03-02,46600
bni-3cffb8f84301c7e49ee8b565c3dc0d78,2025-03-08,-77300
bni-81b1d322b6d6381399ab4fa987b7c4cb,2025-03-07,-17700
bni-1c88ca0edb4091b13549e68b4884e71a,2025-03-08,-78900
bni-cc5d07123910ad4c551814308b4c79bc,2025-03-08,90800
bni-6492b361560f39def6d73e2b0c075335,2025-03-01,4100
bni-344f3c37ea9c13171c6b20d23a0c21c8,2025-03-04,-36200
bni-4ac82ca3f354216af5d486df2d88a4ac,2025-03-08,-97800
bni-dd417c6cf6ff448ea5dee1bc942c9699,2025-03-08,27500
bni-05a981d999deed42733d206a766c4588,2025-02-28,31200
bni-76bd8d264e281dbb2772c1d54df36be5,2025-03-09,-18200
bni-67d095a5fe9381f222d6f32d07cca0eb,2025-03-02,72200
bni-265e1bd3b15545d52ab5ac4d0f622449,2025-03-09,5300
bni-ec98a440a5e70c82edee58db997515d8,2025-03-08,-28900
bni-8bb754736dd3d34727727d54332ea4f8,2025-03-07,35100
bni-5335d89dd643756447d3b8e13e2c97dc,2025-03-02,-30000
bni-8fe11bd88f2b7ac936e53b0b970bae5a,2025-03-08,68600
bni-1bdc2e1eb156c504073f9fa3f6136dfd,2025-03-05,-28800
bni-92e5797f7df47aab6530f121e34671dd,2025-03-09,-83500
bni-fb02c86855b0bdecfe0103a13c4b14f2,2025-02-28,-72300
bni-e39a878c0973957ed86c4b65dfb8aaa9,2025-03-02,-15600
bni-ae2e2fa0c42633b48f4df8424ed08960,2025-03-01,15500
bni-5e55db720fa7dc79058eb9f2ae7f5727,2025-03-09,-15200
bni-0d1a9bf62468c02ca902f2e0455babe4,2025-03-01,61900
bni-901a3d87277eb74daebe6b0c23800845,2025-03-07,-18100
bni-67a2e48c18e6d96023195a28cf172a7b,2025-02-28,26200
bni-4a1a945ec6abf854ba416c9dd7408695,2025-03-09,97500
bni-88e8daa344694541ee2b8a7c10b053bd,2025-03-05,-70400
bni-c8f323c651faf5d38ccb84aa34ab7c43,2025-03-05,89600
bni-450880ce03315d800c5b91337017eb51,2025-03-01,82500
bni-149275c0c7a54f7b091ca2e7fabba706,2025-03-01,35700
bni-7ab4f07fae7ef41eebdd7ed164e16928,2025-03-01,-80900
bni-c97334eb2270d87e741aff9a401eea41,2025-03-02,-91800
bni-85eb4e9ad4913250f2f0cf5cf25ca54b,2025-03-09,-41700
bni-f251807c9b559e9e03b028153e7485b8,2025-03-03,35200
bni-1524a7f01409aef945e44d8d5f9ea506,2025-03-03,37800
bni-3d057ce7ee60d3ac86a85114ebc4f6f8,2025-03-07,39500
bni-f5e6ac406b41d4e3521f5b7206fc38e0,2025-02-28,63000
bni-038dcef1c9e2088ce460cd56fa21bdaa,2025-03-05,27500
bni-dcd09378f7e5cf7c552967baee817c20,2025-03-09,47000
bni-500c5cdd49e5d295274af5cadea73a74,2025-03-09,73600
bni-de3b05daad0c8b65fbaa8b188556ff0f,2025-03-09,-14100
bni-6e69c04c74011056b83bf292d7c8fb43,2025-02-28,-42900
bni-e457aa7183d81c78f3692d6e93fb6a8e,2025-03-09,56600
bni-340223c9b41ce0ada6adf09e3b5204ed,2025-03-02,73400
bni-05f93b517a482b55ee34246a21c6ee24,2025-03-02,-64000
bni-263d19056f8f13db89c6d3467da8d640,2025-03-04,51600
bni-fe3fd0a6e1a780171cb09e1e25b4d6d5,2025-03-08,24400
bni-74309a7e0ed25df7c80518619d7f4d4a,2025-02-27,-74000
bni-237712477451f450f74240745b940876,2025-02-28,78600
bni-aa91e135703b93b5dcf3e8c0e4938b10,2025-03-07,68300
bni-6fe01e5e9f28d69c50278f8bc6fd1834,2025-03-03,1300
