BNIUniqueIdentifier,BNIDate,BNIAmount
bni-d2c305a9f4e829398a2371f22702e624,2024-12-02,55700
bni-756cc1685a01434dd319619ba00940c4,2024-12-02,49400
bni-cee9ebac071fd3a189ee9eeaa48e7050,2024-12-02,69000
bni-b9d927616528a137cbb6c849e5673ce3,2024-12-02,87700
bni-37676e63c4125e04b32ae9879f17aa2c,2024-12-02,20600
bni-4e40896814a77baea142e172b0653908,2024-12-02,5700
bni-eaef0a114bf534658d8ff5b8c92e6709,2024-12-02,99900
bni-94a97b548c9eea0bb4e2f2fc83902746,2024-12-02,3900
bni-a2abba66253e53dbe6e61db23fe7e74f,2024-12-02,7900
bni-43239d433fd0461dcd67a96f40cb5f96,2024-12-02,-37200
bni-a2a6b265b5ca960a2d26834da9475207,2024-12-02,62400
bni-e09bf8fb6844ed9e1a33886fda27c2ba,2024-12-02,-4700
bni-edd7dc546d5d6f7185449e48b3812bf6,2024-12-02,94500
bni-ad5de071ca01c14cd877b5ae8edf5ae7,2024-12-02,9500
bni-f61b2bcf18fd333d2a7566158f1ec0ae,2024-12-02,85700
bni-e6ca22ed8dbb31214012a3c2183dbca5,2024-12-02,3400
bni-49e940dd665baaf0f88ae630639b5228,2024-12-02,-44900
bni-90cc086393302e87309ecab94ea41f6c,2024-12-02,72300
bni-1290e425cf753babe12ab8842b2e5efa,2024-12-02,81200
bni-fa071a28928196d5e83ed81b24bcd3f4,2024-12-02,5700
bni-d27d61953ceb79fef34f8b24f815d35d,2024-12-02,-32600
bni-06bbd5d77f84cecf8b88533dcee02958,2024-12-02,46900
bni-beff9cd03dccffc70ec17c82990a5974,2024-12-02,99600
bni-b108cdb030a934dbb8458dffd16a40d7,2024-12-02,69800
bni-591eb4ee0a28f1bc775b5870daee0bd9,2024-12-02,22600
bni-05f42fa52852901f2494e3b850f65bd2,2024-12-02,51800
bni-3b9871e9bba561dfc064ad9e84e0acd8,2024-12-02,57400
bni-d1295e1d6b7dbfa5667396dd43f10b41,2024-12-02,-10500
bni-375b6e85f37d448bd2bd5622336c23d9,2024-12-02,48500
bni-f09b9d279b5daf0e8a6bf9ec2f37102b,2024-12-02,10400
bni-ac93401444ab5680fde7fa8bbf2ff6c5,2024-12-02,90300
bni-b2aca7469f5934c6985713b8887ecda6,2024-12-02,4600
bni-0c9e0064325533426ae4e9f1fde86f6c,2024-12-02,-91900
bni-89521e282c7b99fd4ef1f883d0363402,2024-12-02,48500
bni-b22d5e2a1dfe33871285e35898250b23,2024-12-02,10300
bni-836bc55f38851c980a0b7f94076964f7,2024-12-02,5700
bni-a89e6318b16f503e9596a0a4d65fe8d0,2024-12-02,42400
bni-fe844942ff202f08795e122986683739,2024-12-02,2200
bni-e94a14e140b0d4cfce86b491b20a5e98,2024-12-02,-82100
bni-d4534975706ddcd3c3b429f23800064c,2024-12-02,73100
bni-d39defcc225aef1f4e40eae0043a2ab0,2024-12-02,66600
bni-aedf8efe105912a1c05395c814a27887,2024-12-02,51400
bni-bc86981aaf5c9bb574688153bcd37181,2024-12-02,-60600
bni-3dd8fedeb490ac7f3a0da72bab449d1d,2024-12-02,40400
bni-29c4f03e9224c4ffce61817ccc8a6c3e,2024-12-02,56700
bni-1706b1b9d107333c332a2beeef496caa,2024-12-02,-9000
bni-988f1e78b2844927213d51db06a8f724,2024-12-02,66200
bni-3602c49a01688ef9174aedab3f3a43f4,2024-12-02,91100
bni-dad51c295e3dc9cfc8e16569bbda3fcf,2024-12-02,1900
bni-056f0a7566c270c00aff3bc7042d0aef,2024-12-02,24100
bni-f414c3ed3463136a8436d663b135abca,2024-12-02,84400
bni-054e5b54f6d9507dc78c26e85360d1a6,2024-12-02,31500
bni-63c791f13e704aaf8d250f3de16e8367,2024-12-02,52100
bni-514fe76ad2ebfa1765bb048fe3eee04e,2024-12-02,19400
bni-139468a7b01125490cc6669cdda847ec,2024-12-02,-4800
bni-db55c72d4ed51f36799dd4ca73ab5c73,2024-12-02,32200
bni-80fc30d8196578cdd7f1b5f266b84baf,2024-12-02,33300
bni-a6a441b8e27ee0a6a57192052cd4d7b8,2024-12-02,39100
bni-06c6c710deb50c4c237a0891b16826b0,2024-12-02,54800
bni-1d4c3ae791323a2d6fec58c57b1f332c,2024-12-02,60300
bni-ba66d6cc31619491fcc935eb7be74335,2024-12-02,-59300
bni-3107e8b72bd8672248442c0f5f923a04,2024-12-02,30600
bni-7b8d9671519005d9acca0ff0646e0e35,2024-12-02,98300
bni-7a4cf4d720a9cb8ee93f2efe8e327a0e,2024-12-02,54000
bni-17f9c32db21693e7ac72ec83278addf6,2024-12-02,-97300
bni-a3a140c3b033a9a7bfe219bdc3e9ec1e,2024-12-02,30400
bni-527a2cb2098e9f90ed4a3d5a437dcdef,2024-12-02,60500
bni-3b6de78e2d803c23a2e47f81d7427e8a,2024-12-02,12700
bni-6b6055f9c3bbe47f5aa9f6deb74166cb,2024-12-02,-8400
bni-ab5982a84c95a1394fbd4d87feecd847,2024-12-02,5700
bni-b50e5f4e545c9fa4c2feb40d366e4440,2024-12-02,33900
bni-1e929a7162326fd32fa25c314b8cbaf9,2024-12-02,45000
bni-201080b5a6ea88a2ecf0b5110a404473,2024-12-02,26400
bni-f47a9b8f163ea6eb2d577f76f1bb4c71,2024-12-02,-54800
bni-94ddad8bde13cad6059a577a34571937,2024-12-02,-29700
bni-bbbe5a5f5aaf94e34d141a56c571c572,2024-12-02,63500
bni-aecca34686a8eb66c16de3c116a27208,2024-12-02,50200
bni-0a65d3f94a9ba45f5c8337b5b483ad39,2024-12-02,-20100
bni-867e00a91d521609fb8200eda06ce1b2,2024-12-02,-76000
bni-a67c06b0c8e5b3d6b1ceb92c757e6fbc,2024-12-02,90200
bni-b3f42ee3a8c4444f0ecfb489071022f1,2024-12-02,59000
bni-54c2bc8a6797e4290eb470a1832c4359,2024-12-02,56300
bni-249dedee5a1861b0d33318c245811fde,2024-12-02,37200
bni-31088ea567fabf7d1191674cd7143ed9,2024-12-02,99900
bni-503440f1a1518a1a7087583e3221cac0,2024-12-02,82700
bni-dbf1a6abaecf02692260e2d09c6954ed,2024-12-02,66200
bni-f53358aa4c7cf6dfeaced43920bd4caf,2024-12-02,-50300
bni-a8dc8c35e80524a9b3f035b458ac6e24,2024-12-02,47200
bni-91f85f64834c3c4a0b14458b9ff45d66,2024-12-02,63400
bni-db0dfb01463203eacb7b6d6673c08384,2024-12-02,39300
bni-931f44b9ffdc987543bacafa341b9b47,2024-12-02,-5800
bni-2b991acf8c3a42f6b258f57b2f441e03,2024-12-02,-15600
bni-58a5470ff1bdc0fc45b8acefd5181195,2024-12-02,32600
bni-6f9c8e25e93f87a4a1c5169866d5a639,2024-12-02,92700
bni-a2ad1d9b7190bc98baa84a5413b58939,2024-12-02,-42800
bni-9e4f6dadac9b443c776ecbeb2350cda4,2024-12-02,47200
bni-d6875c01c60fd2e61d82d7dd8d067421,2024-12-02,-24000
bni-f36dbc38771df85a68a5853afd3989f4,2024-12-02,28300
bni-f1d8e25dc7d60781cd3436a5a33a187a,2024-12-02,-74700
bni-df057da0b3893a268baf3b72dd68e6d2,2024-12-02,86900
bni-d29a49496b91ca38989e41d92d4d22e4,2024-12-02,-84300
bni-07292246b5552413da8e5472d59a8127,2024-12-02,53300
bni-48dbc99b0ef33e6bf940e90942bea7b9,2024-12-02,38900
bni-3512e89eceee3a388c589ff2b56c4db3,2024-12-02,-27200
bni-328082f21425c631ef5f4b5c12ed0b0e,2024-12-02,7800
bni-51e9590440fc7c56363086097f088fc7,2024-12-02,54100
bni-9318b974acdcb1b21117304d632b38a7,2024-12-02,23900
bni-d4d98bf3bb60c0cb826b09f7399388b1,2024-12-02,4400
bni-b65fd446109258ac8ca1438a675de35d,2024-12-02,23300
bni-7aab82b3dcdbea65a4b7b89118527cfb,2024-12-02,41200
bni-921207a8be194751ed59638403c9fd93,2024-12-02,91500
bni-57aee85587996d44ebd0d8a592ec461d,2024-12-02,83900
bni-4a9d3f9701c51d3b2af098637b23d1c8,2024-12-02,31300
bni-19c8b29159d6b3d358f371785d296da8,2024-12-02,88300
bni-a850ffcd5302fd24a9052c105ab26926,2024-12-02,-31100
bni-9b4e167717cd32022c9b7973f9011cd7,2024-12-02,84900
bni-045c66afdd57132d91a071a997cd394b,2024-12-02,11500
bni-9ab2a705b6bee3b6eb4a21920da1e9ba,2024-12-02,-64200
bni-5094b96e85bc24ea1171efeb5560547e,2024-12-02,55100
bni-5fe0cff3731ae9a8983be72bbbe22967,2024-12-02,-35800
bni-7d6ceb0fe4a8b0c29b4c058f3c4a999c,2024-12-02,59500
bni-5278afbcdb53a92803334f967c043d01,2024-12-02,60700
bni-6bdc260161c962286e387bdf874bbf40,2024-12-02,62200
bni-71c90da67677c12a308cc799669a3eac,2024-12-02,95700
bni-2b04de2bf241d7f5d6328e795633749b,2024-12-02,15400
bni-bee25639fd09af9cd6a623171cb20934,2024-12-02,75200
bni-b89ffc10cf4b70a3016d36f75f8adb01,2024-12-02,76200
bni-ec2ec9939996e02972f306af43acf7cb,2024-12-02,25600
bni-3c421fd460864dbea9485c35b5413dd8,2024-12-02,34700
bni-6b11f1c1a016bdb6d4e584399873a606,2024-12-02,37800
bni-74034187cf945d2b8f522ab1a979f4f9,2024-12-02,-58000
bni-6d615f726afed8805ce5fdc9db60e9a3,2024-12-02,77200
bni-932b488369d71e1a8849561350a208f5,2024-12-02,-59400
bni-6cc21be28699f5241e0c712835d369ec,2024-12-02,66200
bni-cecf49acd35f8fa296e687d7d20dfc54,2024-12-02,12500
bni-053c248c662ad629b7909ab177496c09,2024-12-02,85700
bni-63187a409b461414f6976e4d4ff403d6,2024-12-02,16100
bni-f54ff66d771c6265d76e4c5d2f977155,2024-12-02,23500
bni-a2c775872ad002dc54241ee42bcd9388,2024-12-02,80600
bni-c2a77acf97e18a7f07720211e2b1186d,2024-12-02,90800
bni-f36bf211822f22adc28f6b045f8e7369,2024-12-02,98400
bni-288b95abaa401dbf36f41484a1f6ae40,2024-12-02,87300
bni-66d2e25314064630f57d79297da100f5,2024-12-02,19300
bni-740f5063e2050b77e5ba52a682e3a7c1,2024-12-02,57100
bni-353ce2b304fe780f9a18ab1edc73c7c0,2024-12-02,52300
bni-7cf0ff5ca22f9e1fc7169e6e67abcc60,2024-12-02,15200
bni-96c1f7cbcac27be758a1ba9903afe894,2024-12-02,47300
bni-63426afcfb5f813e91f5ee2d980b72d0,2024-12-02,10700
bni-041b99ce822355ed250747f82a97618b,2024-12-02,70600
bni-002aaa2b7eda8b69099f670f16719bee,2024-12-02,98300
bni-9a536148849ca2bfc95f9ba6360e5c08,2024-12-02,87600
bni-9929f629b71c55169cce426a70d1f40a,2024-12-02,7700
bni-e73cd6b71ac135a8abfa879f1aaf00db,2024-12-02,-89500
bni-306ecabd584295fced77853f9999d965,2024-12-02,-74600
bni-776175af4d937b62ced9d073fe31c1b2,2024-12-02,94100
bni-f6c97ee72fa7bbe2264a6ab05bbbccf3,2024-12-02,-36200
bni-24fe2a37672b6851e721b26df7bd14eb,2024-12-02,2200
bni-ef88dbd0d880f599c5a5cc73072b8e27,2024-12-02,84800
bni-c36edc70f145e2edf4c38467de30b995,2024-12-02,15600
bni-f476517f852880b06422a14a45405a93,2024-12-02,-20400
bni-f71d5b66daafd75ac913558c2b096425,2024-12-02,94800
bni-47bad653f95aded75180dbbf6bc684b9,2024-12-02,35900
bni-1fefe32b4cbb5d4aa95994612983c8df,2024-12-02,65100
bni-572c3a0bc487b3ef602448d5c74babbe,2024-12-02,58300
bni-768507e5e18d10053db26abc4da6377d,2024-12-02,-71100
bni-66c73d259d4c40fde23e6b87e5a6a897,2024-12-02,99100
bni-d4ba8375e07a2062ea2f663d6f6f0800,2024-12-02,-59800
bni-e10224f80f6fecbf5daa94a269169d4c,2024-12-02,75600
bni-b9a28eca71fe29841d1978f72777a234,2024-12-02,5900
bni-fc163bbe47daffab77f7f1c412da6e1a,2024-12-02,39900
bni-e7298d0cc1273d646093180cf160d9d6,2024-12-02,99100
bni-dc8db9a1f00ef930dc7cad52aaccd7d0,2024-12-02,72500
bni-c93fa4ac9c774615476641b94f94c8fd,2024-12-02,75500
bni-f2722dc9ac1c39bf04153be3ff1f1baf,2024-12-02,6500
bni-901aacc60ad6d1c0aa87074eff7ed361,2024-12-02,77700
bni-c295ddb3f2bc4b88305840f8bd924a57,2024-12-02,67100
bni-1d6f28d092feb0acd0b9f24c8d288d94,2024-12-02,67300
bni-c1a0f1d09e18d40f92a77a4e46d8126d,2024-12-02,44200
bni-6fa572cef5a9cf6cb43ef23b87c9367e,2024-12-02,72300
bni-25774538f53789635cdd590a12b95bcb,2024-12-02,-7200
bni-1a2ea955531de36ec0f1b14867a61ff6,2024-12-02,29200
bni-dce4e500b870268fafe8fe6035d78d97,2024-12-02,-25100
bni-beca77bda03db9d0065de0f9fe0781a3,2024-12-02,62300
bni-04c63067af0f25449f7d8eb06c993c04,2024-12-02,27400
bni-654549d532a18a220c08072167df6fec,2024-12-02,93400
bni-5324ccea378327e8402aac63ab92e1c1,2024-12-02,15000
bni-49202e9892be3c136f52696cfee8cd9d,2024-12-02,-19600
bni-546697fe67a7b9c646d480aa8595b8b3,2024-12-02,-82300
bni-0870c8190b05f14902d40ee06195fa5a,2024-12-02,-70100
bni-bee2e4172ac68b262959f35e524d4300,2024-12-02,87300
bni-89b26dc257ff9d2aa9db31b381371025,2024-12-02,69900
bni-4057885066556704be4d5bab35df62a4,2024-12-02,81100
bni-d4e8de74225110d4a2871745f61bd351,2024-12-02,16300
bni-928c09ad60f22ef3d9db30a6cbfd8ce3,2024-12-02,21000
bni-42d72b2d8e448d857b1a11a87059a076,2024-12-02,-37600
bni-7410cf1c0b37a7bb66cf4ba49c1545b0,2024-12-02,19000
bni-4ac73aab853976b3d42ee38ac6124441,2024-12-02,1400
bni-287d7c44516bac1dab3d6a8195d7e9ce,2024-12-02,90900
bni-0ce1be386b59fed0e9d40097c82794c0,2024-12-02,98100
bni-8d942468c731263745d1ae8e2f213bd3,2024-12-02,46200
bni-6e2fea932d218272831ecc94d551a849,2024-12-02,-25600
bni-46be7ff077c77d6b3e928682dc402d1d,2024-12-02,69700
bni-4b2c735a1a359ef32e1b3e4d14a5d7a0,2024-12-02,-16300
bni-c684bf2e55317f8104d3ff3d208ce6ec,2024-12-02,71100
bni-ea0e4beed9a2a5dbe994c0533c6653bb,2024-12-02,50700
bni-468405e88ab42141340e7da4ae256381,2024-12-02,29400
bni-8bd2307324ff7569dbdf1285f8eccbf0,2024-12-02,90100
bni-1c275a9e155ddc04640c5e9c2677c09e,2024-12-02,5900
bni-5442b3acf8ded5bf3a1bfa0eca3bbabf,2024-12-02,92800
bni-1f58698f6d460e06a6c64840cbadbed0,2024-12-02,-9100
bni-1352f575448681017966380f58bf255c,2024-12-02,99000
bni-80d1214f3ae5edaed072b0ef982a9f4d,2024-12-02,15700
bni-f8debb872c7ea762174d175d2b09ad52,2024-12-02,-9400
bni-e7fd8a872d2009bcf5563519a5c25dd7,2024-12-02,-57100
bni-23385f55b812411b19d38f634951d273,2024-12-02,28500
bni-cd43e2f770078a17d1419f9350998466,2024-12-02,-80800
bni-42bb79ffcb64996959caef454ebe0ea3,2024-12-02,-71400
bni-d273e8e932918306dacd7198bd669b11,2024-12-02,-83500
bni-7057fe05648b554619f2a8f1e6bebe15,2024-12-02,-57100
bni-2f4f446ca66822cbd2a7296c8e4f5300,2024-12-02,62700
bni-c8cc4ffe7458674ef4c5bc20fd12a68e,2024-12-02,34500
bni-635d8ca39cd16048cfb927b46bb130ae,2024-12-02,2200
bni-174bf4e0ee9351726671d7bb52426868,2024-12-02,4000
bni-762629266718bb158f709240fbe9938e,2024-12-02,21200
bni-42c4a1947a813fb4745d570ea78d64ff,2024-12-02,86200
bni-f31b900e80db6463b6beaba63069a7c1,2024-12-02,32000
bni-e04e38a0fede632f6f44793664c30b10,2024-12-02,53100
bni-53d6fa64907158554ed70686d1b8a736,2024-12-02,-23200
bni-57a1657f66a97328b487cd2718c01ff0,2024-12-02,20800
bni-fa7b695b8617d4830760f69faf92f708,2024-12-02,37200
bni-4e9c9d7646d95894f30617b49be930c5,2024-12-02,-93800
bni-d03f5df8afb593d8e26a8dfbf4db10e9,2024-12-02,-52700
bni-5363740af8f0423f93bcab2c03a96f1c,2024-12-02,-47300
bni-ea3fddb36c081e0ad920985ab0dd43cf,2024-12-02,17200
bni-c8ae833c6ed5f75ca4c6295169d2418b,2024-12-02,91900
bni-4586d22d32807427b9eab4b22cd1552b,2024-12-02,81100
bni-131a6467339cdded995d6e29bf11ae3a,2024-12-02,-12400
bni-68a6be6c554914638a1236651d897236,2024-12-02,92000
bni-548b2ad4d7bb6b82793296b1912d9cba,2024-12-02,35300
bni-7aeda395028dbd81ac0ae439f7c2f005,2024-12-02,-65700
bni-fa18ff659030f9d0998074ffa341ec2a,2024-12-02,-37800
bni-f153303a04aa19e6356c843860a7422a,2024-12-02,44600
bni-8d8472a99e2eed59fbe3ec409b7a7620,2024-12-02,28800
bni-93c857e86d0b67ec201d3719731a92ac,2024-12-02,73500
bni-ab477d449bf9f942dcb48bfac6818c11,2024-12-02,64000
bni-4c80ad61a2fa7ef1e5548963abd3417b,2024-12-02,86200
bni-415d412ca522daeeb5be5f10c85ecc59,2024-12-02,89500
bni-e4bd505b54b64c92c9aad42841a8a024,2024-12-02,-1700
bni-0fca52f7acec660d5a353b57d776eddc,2024-12-02,56000
bni-21a1d4447072bd3e7a9a424c858d8ee8,2024-12-02,14600
bni-aadd20b33f2efc2fd834c68ad136709f,2024-12-02,19200
bni-f0a6945eaef132332151b414ad939ef0,2024-12-02,2000
bni-64b064c03467ae867c347cc17b360710,2024-12-02,-60100
bni-63ebe4baa60a7882cfdac885a6440139,2024-12-02,49600
bni-a3202544b2427df9e836c8a2d6235b28,2024-12-02,-60500
bni-3941a3a7e6a94142852a063025f79f22,2024-12-02,38900
bni-fd5f382f9db948b29f5d4bf761a5762d,2024-12-02,8200
bni-b90063a66be9d8b9700e02dcc7d4f2c9,2024-12-02,-30800
bni-ca91924bc46f95631f4a24cfa081cdd6,2024-12-02,18900
bni-881b756f445764a79235780eb499def6,2024-12-02,-59000
bni-b7c5b9e205f5439d6a788cbf436d9ffd,2024-12-02,72100
bni-85248b1d6c7bef78713ca97bca045a8b,2024-12-02,7500
bni-9fe041e64577dab987f1139b93c95e11,2024-12-02,33000
bni-3e2623c6e9912ad38006c932e8e539b2,2024-12-02,49800
bni-11c56794d54414cfbb5edaec5f8de369,2024-12-02,19300
bni-3b8b271a34d450ce4ebe3613c88ed7fa,2024-12-02,86500
bni-0fd53d0f1168c840443558fc67f5263a,2024-12-02,-92600
bni-0ca8adb3bce32c5f846bcaceddceb0c8,2024-12-02,7200
bni-bdbff4564822d8c9a6573485933df206,2024-12-02,48900
bni-8aa0a034cdd51567c87e03b05cca60de,2024-12-02,3400
bni-4fa03227c131a9faff7ee84c71d64f27,2024-12-02,17700
bni-7fcbac0c6d1ed2561898ee68d24614cf,2024-12-02,2500
bni-94e96a69e807b5af0bf47f560bd65165,2024-12-02,13600
bni-7d5688fcf1845b691f28c6b894adc18a,2024-12-02,50100
bni-2f9354b4d048afd5ed27c0ba9e090926,2024-12-02,14500
bni-e7944a4d3032185a22abcea5c3d766bd,2024-12-02,81400
bni-b08686c599ddb1befeaee6135ac13e28,2024-12-02,27600
bni-06429a311d446b13b13847a1aae63119,2024-12-02,-66200
bni-c611844813c6b122fa00804e47ddfb0d,2024-12-02,-42400
bni-95e56498096a8f0736ffde6c6bf6b005,2024-12-02,67700
bni-52e112cae0b54c13d2085a575479f1c3,2024-12-02,90800
bni-29c22d1ed73b93739e2ec15a28a9ec84,2024-12-02,1900
bni-16afb1eccd499f22d6c07cecd5a34471,2024-12-02,99100
bni-d6a9a44ad7bbba63aa8d24c9c384b803,2024-12-02,-2200
bni-0fb81d8d73e8dd4139203ed4325ef5e6,2024-12-02,-75300
bni-d0cd0150798e6d2f6b4261ec602b115f,2024-12-02,90400
bni-0853e7573b5e4d8db515fcd84e53a8e9,2024-12-02,63800
bni-c6a16671c0a4311ebf77287f777c7b0c,2024-12-02,-22400
bni-4223cf7e33db5228d79a9baac43a8c95,2024-12-02,11800
bni-1e0e53d3b9bd4ef255c4b9e0390f7f79,2024-12-02,95800
bni-98b0e75863b618ef856c718b9dbde765,2024-12-02,64100
bni-0fbbe7ff13a9133d8fd41c2f457f848f,2024-12-02,2200
bni-0b948b91edd6dfb86669bb5451b43158,2024-12-02,48100
bni-2eccd70f7949bc6ee905bd2127576d90,2024-12-02,78400
bni-01edbf2e89d28d5adc1376c75c401d09,2024-12-02,63000
bni-8a1f65262a23552b94fae0788834de9e,2024-12-02,93400
bni-236a3d40fb5fceb63d88e1b868ef4316,2024-12-02,-99500
bni-243ecac52798d937b0242fe995549ef1,2024-12-02,-64100
bni-66fd2323d131f5586f192e9aa501eeda,2024-12-02,26400
bni-1e5e231ef453bcea2f63cd123865ab5d,2024-12-02,3000
bni-de7007796b0a388ed8f192d052e34c6b,2024-12-02,32200
