BNIUniqueIdentifier,BNIDate,BNIAmount
bni-8dcb8c2ad95cab5116d637ebde87ae7e,2024-12-19,13100
bni-82705ffb830abe9b066665f8d8fea45a,2024-12-19,22000
bni-034ea25bb2b5a885d5128093a00717c7,2024-12-19,89100
bni-50933be5028a0c11946272c692d7bc35,2024-12-20,59400
bni-918e32f4014011ae265de5a13e60445e,2024-12-20,1000
bni-4d1c3abd058c859bdb463aa17c8c29b5,2024-12-20,61900
bni-22e05aa892d15ac7bf1a2b722d92c92a,2024-12-20,24500
bni-b4323ab1a63ca46b07002b3a2e2f3860,2024-12-19,19200
bni-b41e919ba8b5931b97c0a7b724e3b360,2024-12-19,75900
bni-6221118874b5c7fabf33da72365c6a8d,2024-12-19,99600
bni-134dfd02b7daca45327cc3c9bf6abac7,2024-12-20,79600
bni-6da48e05d51c0557ae08e209e284990a,2024-12-20,47800
bni-2886e37f0d0df44c1c91ec265259c42b,2024-12-19,6600
bni-8d7ff7f2b49c371d24490da201bd853e,2024-12-19,71400
bni-dffb230ce7451cb8aec7cec14f7be13a,2024-12-20,-74900
bni-259b3f6f85a427bd5d2435a882fef47c,2024-12-20,47800
bni-53c7052db830d5fc762a1b6d05899293,2024-12-19,18100
bni-f41d818dec75aa09f82225960af4c13c,2024-12-20,36400
bni-25b2f1fe04ab7f7273b6d17c5e19b59a,2024-12-19,6400
bni-639c1eb4accef4cf30781662cb1bfb0e,2024-12-19,-85200
bni-114c34152b5dc899a6a7934953003605,2024-12-20,39800
bni-9c4d8479079a042de750583360e819d3,2024-12-20,61800
bni-6225002940ed33c77fd091794b3ea0ad,2024-12-20,53900
bni-e3a57962d70efff1251981b3f20b0888,2024-12-20,43800
bni-7a91a527e0f30b65a6c3d934ba172283,2024-12-19,12200
bni-a735aff48dab53f7116fcd7e39e885ce,2024-12-19,-1300
bni-70eb29a41a632ab5a9ce1e9daacc4575,2024-12-20,99600
bni-560095eaaded097e093e35d61065602b,2024-12-19,96300
bni-9856bae3b6dff7f8cb239bde375ab49f,2024-12-20,29800
bni-832b17a3e0c8c532e069fb2b33801bbd,2024-12-20,-56000
bni-8efb72f4cc3a5b7653dd1e00c5266d22,2024-12-20,-79500
bni-1d02c51cfc559889fc2f02a5f1749b74,2024-12-20,22200
bni-a9d5a1621596162c85d16ad0337155f3,2024-12-20,6400
bni-59359c2b37da12a2c4eb39bf22e46df7,2024-12-20,65100
bni-9b4f7ccd9d23738c5b385bbd70b3d05a,2024-12-20,54500
bni-f6ec4393b22adfc0bfafd83ba3a86edc,2024-12-19,12200
bni-6bb2c9c7c6ee37874871b7a7caf57f2a,2024-12-19,53600
bni-24ee0c76ba69e552058a3b70ef0b7801,2024-12-20,-76600
bni-70c7ccdb5b61ded5a2655ded642911f0,2024-12-19,32800
bni-26a0d090534dfa3a6eab87a2a941a087,2024-12-20,4900
bni-a6339eac7e903c2b3334fbb3988e0baa,2024-12-20,13100
bni-c3aa6ed0bbc1df41907be5d8855a3b99,2024-12-19,-29300
bni-d19e39b32b57318b8a2f984c621e8029,2024-12-19,60100
bni-f25ed9ebbb675b0eebb192c38ecfc162,2024-12-20,80000
bni-29f8e3610e0cd706b65c76626f97a705,2024-12-20,-44000
bni-e4fe156c0006f085ab469c0f220ec9f2,2024-12-20,22100
bni-7be6ea6ae03ec6648ade0399bcd19d01,2024-12-19,23300
bni-109c0ab062757636285ed53d31bd7c69,2024-12-20,20400
bni-9964e327ab5799885f6df1f1921598d7,2024-12-20,36300
bni-ea8fce5afef9efd61b7310c936d29257,2024-12-20,73900
bni-106e1f914ee12a228fb4eb459e9bef71,2024-12-20,77600
bni-1b35361bdcc9f9ebfda7fdd0dde83032,2024-12-20,92700
bni-877cba4c9a392e2bfe444b10d9499bee,2024-12-20,8000
bni-c0e744d8a976bf08b868a939fb1b47e2,2024-12-19,-25600
bni-2cea88e99f06f3f3832916509bb6e166,2024-12-19,-39400
bni-564518417dc96f716911acff1ed59e5d,2024-12-19,97300
bni-31e9adc38b3b705943c38a60d211546d,2024-12-19,-8200
bni-bcce4c178b0da72d0b19ed30639f8339,2024-12-20,-79500
bni-5d18cd2a8107c77bf9da479609751802,2024-12-19,-54400
bni-140614cafd281ae5cf66f4dedf79a221,2024-12-20,83600
bni-f73a22bf902a654619c4d2bbe740cca0,2024-12-19,-83800
bni-658880400a89636a1f090adb4223621a,2024-12-19,41200
bni-6c4937f7717fd82a4ff9291ec31163d4,2024-12-19,-8600
bni-0d760a34c2607faf4a123800bbd7cd8b,2024-12-19,-78000
bni-a267ef8c0b3b3e0d1d99640814330ec5,2024-12-20,93700
bni-f36e5be853e81c283002325e752aa496,2024-12-20,-38900
bni-2c4799fa0886513223ba7d5eb2733308,2024-12-19,4200
bni-fea2e41fe0e5ad1e2419c07bed05c2f3,2024-12-19,96400
bni-8fd5718c57a14f4fb16d59082e5e32ad,2024-12-20,-21200
bni-3232dcf206f0651188868c0d15e07316,2024-12-19,62900
bni-8c0f275d557660ce70c3cc837501be61,2024-12-19,13100
bni-19414df49eb22c1b044d9de7966d23c7,2024-12-19,55600
bni-361ffefbfa3e9fafd9f9c7c50ba29372,2024-12-20,92800
bni-dfd456f209390f0f927649579eca94bc,2024-12-20,-13200
bni-71758c54422f1e89396a7f8874dec13b,2024-12-19,76000
bni-59f1ffca16168fdd7e3ebdbea42db373,2024-12-19,-27900
bni-e08aac3832392dc5c7591110a618c1cf,2024-12-20,52300
bni-8e4123f3b9e59769aeb7ccf3d5e55d86,2024-12-19,99800
bni-13000016bd1230bb9ab5960bcabda399,2024-12-20,-91000
bni-fc87542afb7c17f01ada868231a63fa0,2024-12-19,52800
bni-fbbc9897e8805fb25d43240112f1e0b9,2024-12-20,91200
bni-60aaa21b5bd417d28533a7601837049d,2024-12-20,-82700
bni-e0941cccbcd208295a9bde316127f8aa,2024-12-20,96800
bni-73a602291888992df28a3305e64e825e,2024-12-20,-76700
bni-1897c78202df55934ec465a93a7e57a7,2024-12-19,65400
bni-54f92ca825259fc9512875f3872e80aa,2024-12-20,-15200
bni-d1f41e201aee0da9a13754eb6992411f,2024-12-20,40100
bni-eb490ad2861298d89c48336776a58229,2024-12-19,27800
bni-8425928f5a02579894437d14596bbcc9,2024-12-19,-96800
bni-b3b79d7da2e717010c36e9d2c55b33fa,2024-12-19,-66000
bni-b23be3d7223510d73394c4aa6151d204,2024-12-19,-82700
bni-66a631b92aa982a8425395490452e711,2024-12-19,65300
bni-cccec953c0dd1128dd46d9d3010efe99,2024-12-19,-75800
bni-e714ec6f38c254f83e977c29c897c594,2024-12-19,-63800
bni-a8751791ec2c0e4282ff12488051f58c,2024-12-20,20500
bni-e7d67a4d7f1b8643a31f7855429df318,2024-12-20,54900
bni-155efd540ecac3a4c3b9472046ae7515,2024-12-19,91700
bni-7b1c74eb26d4f3c81979ca0a0f85a595,2024-12-20,-96000
bni-44c31fedc1ff78a7ec7872f36a26391f,2024-12-20,38500
bni-c92637fbafb1980d5887bcf87db0685e,2024-12-20,39000
bni-0433ddd88965eb52137f7cf3567c3d97,2024-12-20,62700
bni-d0e0e97296a65419da093c8efd4d038d,2024-12-19,15500
bni-9d2c5f1d5364faf2414dc624534d582f,2024-12-19,78500
bni-6aece0b961dfb5d8d3f5f9e99a9b2155,2024-12-20,61400
bni-049619159f155f1783360698d7d35734,2024-12-19,-49400
bni-0423ffd1111c8598006bd56d045d8fe3,2024-12-20,20300
bni-d65ce5079b847b32937ab61fdadcae5d,2024-12-19,-69700
bni-b12551c3b495bf99224f979dd4293d55,2024-12-19,-33100
bni-d75eac52625ccbc70ae00cfd5cd0bfc4,2024-12-20,89100
bni-d489a85615861845d4233938fd3eb185,2024-12-20,-63100
bni-a89c083036e6b31e6d5a5d14e888172f,2024-12-20,70000
bni-c6175b476309c3b826c8c876da196c03,2024-12-19,-7800
bni-e09c9eab47960ff2d93139029817b232,2024-12-19,91100
bni-601437096f439a051338e3fc17fa3303,2024-12-20,-78600
bni-4776e15721dcf5d2ee705bc09e41cac2,2024-12-19,94800
bni-88c064bea2be2b4c60b9e9193412c74d,2024-12-19,-91300
bni-e18d20bf5e04b0d38ca41173676c286a,2024-12-19,45700
bni-f68347b233a26725baf79e2e5d462ae9,2024-12-20,57000
bni-f5bef361b96bb5f40843a4e1e553602d,2024-12-19,-69400
bni-97f6c3f20a60ffaeba57b1b93269bf60,2024-12-20,-22200
bni-f352dbf359f21da5d1d24d53d390e6f3,2024-12-20,91600
bni-d1083b2958db31d0065c5636e3252b1f,2024-12-20,58400
bni-c8f627ff48a54a6bb0e67d2b9b06c7f2,2024-12-20,71900
bni-7188e63635770373229996485a579940,2024-12-20,90700
bni-b7583accc0a1e8e57b2a9fde6da4d7e9,2024-12-20,38900
bni-f36558833769bf35cc49856f8a16e902,2024-12-20,8600
bni-74f8f6f4f74656e8044eac42cb4d2056,2024-12-19,69100
bni-d75d7d4ccc272c8ad4c61d4481f28c20,2024-12-19,-55700
bni-793b8b9cd79e0a9f3da1fe8a7f02d4f6,2024-12-20,73000
bni-97c45deb938af9e4c436aceac654d766,2024-12-19,-10700
bni-811e50160ebb06a5154cfb2d73e085bf,2024-12-20,42600
bni-8bff7de94e5e7509991d73de7a3229ec,2024-12-20,39000
bni-7080d97b2ff5565ad2b943edb4dfe899,2024-12-19,28000
bni-50a488da0afcda6f0050c5c846987604,2024-12-20,-95100
bni-146925c4a9e6f8a426840d12a224efce,2024-12-19,52100
bni-956c1612c30d049ec66467515359d180,2024-12-20,52200
bni-36af7b49acbcbf124df68254b490d0a1,2024-12-20,98500
bni-4cb17bde896728777d54f33c7e8d304d,2024-12-19,97600
bni-32c178ed1710460017ac258d624d48a9,2024-12-20,74100
bni-a37b2a928ed5e0ee804a74922e26f8d8,2024-12-20,47300
bni-7a06aea180f11bbc898f88ddbf4e00ca,2024-12-20,86800
bni-77a956aac13c3fdf1eceeedca3693c5e,2024-12-20,57900
bni-36cc8df043d75249376e1d18e84bd81e,2024-12-19,74000
bni-82a78341a21d02e64171167cd93c74d1,2024-12-20,-2500
bni-1fd9b2e4c020e422a4ca8110d5f72144,2024-12-19,22400
bni-89364d8d774c07b670fb50f714e9ecea,2024-12-20,40800
bni-51b06e0c620dd665c3278e2136e5cd24,2024-12-19,20500
bni-439218d4df6615aa4b559607a3373ca4,2024-12-20,41500
bni-1a12a009fbd2270180071a7b00b52d00,2024-12-20,-35200
bni-e31a0b4e5ce47be03628c7c6a37ec4c7,2024-12-20,58100
bni-e8346cc81d047cbc9785558947455e09,2024-12-19,5400
bni-e60a97d98765adee625628f1b6cf5f6a,2024-12-20,-86600
bni-5dcd84c87ac6fd92f2216918b2d626a4,2024-12-20,49600
bni-d055aa9b6b58496fd87e4e801afbb134,2024-12-19,-48500
bni-55ac2c3551a32e979141a348ac39fc8f,2024-12-20,-74300
bni-9b04826bf1bcaa2f00d0b483931f68a0,2024-12-20,89200
bni-0ca31992f208867d854158f855c7bf5f,2024-12-20,70600
bni-fe36e68d3a1b4e0fef7e67b8013b16c5,2024-12-19,69300
bni-3608c6ab3a77d12b2e2cba7979179ec0,2024-12-19,34600
bni-0fbc9aebed0341c38bc53c528eac76d5,2024-12-19,26000
bni-ce6b8e0385b616e39cabaec9e4ecb353,2024-12-20,45800
bni-786d6b18129133c7c2c78118b419515e,2024-12-19,37400
bni-bf17bda4db636a7b046efee69b381cfb,2024-12-19,66500
bni-ff7fe62811cb476fb975105e69cf5f70,2024-12-19,-16900
bni-de8c398777f8ab3df26a6e117337e5ea,2024-12-19,-66600
bni-7d9fad32c2ae96760f6d3b3023552c9c,2024-12-19,5300
bni-e594ea44da8d5a592d391b7a01beb795,2024-12-20,90900
bni-ac9faf65b59df3c52c161636339e2bcd,2024-12-20,90100
bni-6dfd621e7686c7bccebc918e225dc7bd,2024-12-20,14900
bni-38b9d23179fe2d872cb737da2242f21c,2024-12-19,-3700
bni-1f53307a5ce6f6803ff768fcd3719114,2024-12-20,64900
bni-c178334c66f4a3bd8696dbe8776dca3f,2024-12-19,77300
bni-251b56b1f290b8605449e383c7f49910,2024-12-19,3400
bni-7f017c6bc103a6e867a4e5efec3b1676,2024-12-20,68200
