BNIUniqueIdentifier,BNIDate,BNIAmount
bni-6de244147d8143fa51d85e5a17490b96,2024-12-01,-88100
bni-55c666e285af990c47f2871ac9435e80,2024-12-01,7500
bni-49c92306074ec25d559056129b7e4d5a,2024-12-01,99200
bni-77600a9602b99ace27f7ab83610c7698,2024-12-01,29100
bni-bbe16afd63ca7389e0f3deeed39812a5,2024-12-01,46400
bni-8efb3216cc252ac6bad14afa8309e98f,2024-12-01,-13400
bni-b692a9a2e44dcb1ef09adf9d4ff64eb0,2024-12-01,90600
bni-9757dd2f0dc01040b2d9997baf495443,2024-12-01,-80400
bni-5c11b9a6535daed85036a4c082a2c371,2024-12-01,30200
bni-3aecaad494744ec6e9ffac5c865a0226,2024-12-01,52300
bni-150c6b85e73a38934bb890d376bd9550,2024-12-01,25200
bni-12218de2428d665ab4881172bbccd24b,2024-12-01,-39400
bni-8930cdf2a1aef8dd37a627ccda9e0a14,2024-12-01,27500
bni-00a9ac4f050f5f94a8cb83eabb81a2cf,2024-12-01,39500
bni-80b1cfc497cc83cf99976e33d094c949,2024-12-01,63200
bni-7832cf531825ec04784560830b8deee6,2024-12-01,-6300
bni-93eba684c6542d25744ac2e4094c18e7,2024-12-01,81900
bni-2a49e2241d9c0a3f20716513a7c2002f,2024-12-01,-65400
bni-6741a1fa34995cc1435f589b0eac8941,2024-12-01,-39500
bni-369466d357b3859c3a1d0667b12377e2,2024-12-01,71400
bni-90ebb5c0e26cd78ce57bc68c81df0194,2024-12-01,-93900
bni-501c052b473959e7c09f5d07bdf30b82,2024-12-01,64500
bni-6841953841ec28d44e201be9008e5e18,2024-12-01,42600
bni-2446a63d62b9adfcb2720979e9f251ea,2024-12-01,88600
bni-d64e2761894db40fc0ff1eec3f6a8116,2024-12-01,-69100
bni-33b9e1fc1fe5e4474a86404ad8c5a969,2024-12-01,-1200
bni-625fe58061f856ad08da3290fa5e8f53,2024-12-01,67400
bni-cfd6bb7bbc36c35215e3b2ea1739e534,2024-12-01,-42100
bni-4de238451f89b2bf0a09be12dfc6144b,2024-12-01,47500
bni-c5411691e1351c7c4fb361b65c4cfaee,2024-12-01,44500
bni-49e887ca5407d78816e2da0985afc7da,2024-12-01,-6600
bni-38a318fb2f38667102257f13ff5a7198,2024-12-01,14300
bni-e6acf42a90cd5684ea6aacfa32ba00d7,2024-12-01,1600
bni-84f1a0641a044dd0706866baa1b6d698,2024-12-01,45700
bni-1010232f312a38b875a63dbd40a558b8,2024-12-01,21800
bni-abc77cdfde69dcb539a2fa36d307a423,2024-12-01,47100
bni-c62876b0a5856dcd3e4f35e9854e6d36,2024-12-01,15000
bni-45404751fc18a9de25509b52206ff8ab,2024-12-01,-28100
bni-24d5c2e400cb57e5a5d7abc451956d49,2024-12-01,81700
bni-9a820a7a49983d5db535a47a9136cb9c,2024-12-01,16500
bni-34c8de2e52563697f5805dcc9f13cb13,2024-12-01,51500
bni-5554fcc32bae2655a48cd588dcd37ed4,2024-12-01,75900
bni-8b4e65e8d7e45d744f19413c06769f4f,2024-12-01,-48600
bni-9e8b543e4c700d74875e1b5467701849,2024-12-01,-17200
bni-644653098682a9c9cd666af8eb748560,2024-12-01,29700
bni-39e4451dad0fd5d5d8ba1d104c8e2df4,2024-12-01,66400
bni-cae012fbd7d474aec0b8300e074b12a3,2024-12-01,-51600
bni-745533e3e7f57345420f507d8744bef4,2024-12-01,80700
bni-2800a3a78013ae40998f9a50cdeb2e58,2024-12-01,73300
bni-de0c100a015ec73b350ae1a0b65a26a1,2024-12-01,67100
bni-316834604bd0d3b792ebb5e1af7aabae,2024-12-01,-73600
bni-42807c4a69daf57f4e4cc756318968d2,2024-12-01,75500
bni-742f795afcf2d10bb94a1b08794056c8,2024-12-01,44600
bni-450810155a5bf168ebdeec8c93fb9b2f,2024-12-01,69800
bni-40e5733a23e68f43b790da724aa940ab,2024-12-01,-31400
bni-a8959a28d1caf40bc3685a18bcd124f1,2024-12-01,26100
bni-fa40477e1ab4f6de05ce27392454b3ed,2024-12-01,74600
