BNIUniqueIdentifier,BNIDate,BNIAmount
bni-e70ddc6bc1b2fe1b19b46efb387cada8,2024-12-20,-26300
bni-0b125620d987aaa956a44acf5e5a43df,2024-12-20,86900
bni-0cd84c64648d86807968a05b65dfdfc8,2024-12-19,-1400
bni-0fa30fe85c49a6d2f8e51783a638417d,2024-12-20,-51600
bni-26843b4fbe09d113bc9547a5035adad0,2024-12-20,-53400
bni-faf1baaef05f08c01b05a3a7e7b2a091,2024-12-19,72000
bni-5f157cf3e35e31054c0cfa7ed7c2c8c3,2024-12-19,89200
bni-29623f5c5c3633b2c1916857ce14156c,2024-12-19,21500
bni-0e56487ee1b16595895e8f9183d445e6,2024-12-19,6500
bni-6d182d484f5317eee9f43df534b0e62f,2024-12-20,89700
bni-fab0bd11428f5eebc85abcaaba5c042c,2024-12-19,35200
bni-9953def204e3b7647401deb2465a782d,2024-12-20,-18500
bni-1e92367ddb9aba17bacaa10c95c1f0f1,2024-12-19,76900
bni-391e11ef2e8cf844fb4d153f66d932c7,2024-12-20,66300
bni-b1f9e3d4ab0968e5b493c35b13094805,2024-12-19,42700
bni-c2dc92fe57bdb5a79fea56ee2db43700,2024-12-19,95100
bni-340caff0519447e8e8ea3508bf594405,2024-12-20,78400
bni-bcfc3c4602ee81cf773c55c645da28a8,2024-12-20,-74000
bni-b1d4ad75177f047c0cfbceab62007a67,2024-12-20,24200
bni-50960421ce31ab03b8952907261d89ad,2024-12-19,-3500
bni-5d58066883b503c638a7a156d1e52a2e,2024-12-20,30400
bni-264910828269daa9a3960856abed8156,2024-12-20,60700
bni-c6416ab63b0e8106645e17dee97a17ef,2024-12-20,-46900
bni-c41543688a0e442677b78e6f724aa8b6,2024-12-19,-39500
bni-01f2de6eeb946716eb011d755d20de30,2024-12-19,-4400
bni-271dedb4b0c5618e8964d03b1f735a4e,2024-12-19,48900
bni-4516e64de07433c903b80280cac5aceb,2024-12-19,56200
bni-96ae43e610d4da31b35a45bd0ba531e4,2024-12-19,49200
bni-68f02a430d0c476f2f647f02dc3f8ac5,2024-12-19,17000
bni-022626affcde9a3ef5b0596f74050467,2024-12-20,-47300
bni-a64a33310011cda7e47e29021b389d64,2024-12-19,64000
bni-6f781438d559764871e5d966c333a3bb,2024-12-19,-92700
bni-2a73fef5878fe929a42296efef3bbc8d,2024-12-20,71900
bni-29ae9e9cfc6d7d70cd8ef4c2f3e738bb,2024-12-19,86200
bni-e5f0037a5b038d7c69f641280835827e,2024-12-19,83600
bni-5ae281f263c3ba24a62addd8839d987f,2024-12-19,98700
bni-94f8e82105b22bb0892304f2039fc098,2024-12-20,8700
bni-913d86a1dea318211686081b1dff877b,2024-12-19,58500
bni-3c420f33f6ca8419ebe92a8590018bc7,2024-12-19,39200
bni-0c99a3aad3b31dfac430bdad554c02e9,2024-12-19,14100
bni-012456136bd0496fa322f1ea2f7369fd,2024-12-20,36200
bni-82bffc95be693e1dc864b44b47fb1623,2024-12-19,24100
bni-179b8b572b8a9c287e5e557ac5a8e435,2024-12-20,24700
bni-f732bd5e398dd8b81b6beb794d28d72c,2024-12-19,3700
bni-c0728a0fda7e25689f1b966d69f8d857,2024-12-20,-99300
bni-63ce9a773a9e29cc494903f97cff29c4,2024-12-19,94100
bni-b1e2abe5751ad0cbfd4a819d60953d7b,2024-12-19,24900
bni-f0d6aa1efc146c70a59435acd31d77eb,2024-12-19,42100
bni-ac2be5debb5f8655d8706de88cd24f01,2024-12-19,-5300
bni-962565d8b4009088b302375addbdb709,2024-12-19,-97300
bni-30800825836ef8b298885db11ac5b4d5,2024-12-20,76700
bni-a5565ae8d289e20dac4e77fbb566c0d9,2024-12-20,88900
bni-4832a2b998af296fb37d62588e5bdb57,2024-12-19,-54300
bni-61b445407dd78f2116b9e2a6e1e236e3,2024-12-20,83500
bni-8805d80c22d9fe7174c61b9d6b27218a,2024-12-19,80500
bni-637cafd07568c392897964cd6f90cd89,2024-12-19,36300
bni-126dd395baab8c6e51ef03bd4080c228,2024-12-20,76200
bni-274722952e3921bedcabbad50bacbf2c,2024-12-19,-48900
bni-f98380dabfa852838ae4ba1aeea8edbd,2024-12-19,59400
bni-867d62a3a98e4367b7f1b20fb99feb4d,2024-12-19,57800
bni-f800e0ad8179eef92de882b4a9326fa9,2024-12-20,20700
bni-f826a1f26f7f1e74aa8747a7df10ad63,2024-12-20,-2800
bni-89f9f6123f0eaadd7ce7f28f6c024ff6,2024-12-20,19500
bni-f767ecc22f91221d7efda1420e47a30c,2024-12-20,39400
bni-acd08147f05c7d1a0b1d7149925d1ddf,2024-12-19,-90900
bni-e5bb103b8c7ffbe665b180b4a1c1a5c9,2024-12-20,80900
bni-ca3d2b69e1703709ac48a1a9e48be230,2024-12-19,-47300
bni-dc14405e0c71b30daa712c0e3127bdf2,2024-12-20,87300
bni-4ea0822bfd22ad8d7ed8d37eeb0990f8,2024-12-20,89000
bni-8ef9d3768774e181e8592831301bafbc,2024-12-19,37800
bni-9e4331a42726095375b52e2e4a4e0892,2024-12-20,-25800
bni-b174bb76f78c6992b04e947c60bf0adf,2024-12-19,-58100
bni-7ef6e631a6b952ec3dd6f80fd08f1e33,2024-12-19,39200
bni-0880273d29b833bba6bace6b51c771cc,2024-12-20,55200
bni-c32b0d16e592020ba6567a828df75f6e,2024-12-20,-75000
bni-1daf7c4942d8dbed60a32f1ce550b3c7,2024-12-20,94400
bni-e34effb6a665c70c460557181855ab2c,2024-12-20,25500
bni-bd0549ef0b3400c1fda722e9c9842d22,2024-12-20,-64700
bni-51e48765df83e01871ecd783e73ce29c,2024-12-20,43900
bni-44896da298412667966dd998aae1f9f8,2024-12-19,-76300
bni-b6f057ea6d75dbc40b52b978df07d405,2024-12-19,86000
bni-1958ec0d8e11e9c552d3d51373273290,2024-12-19,-21000
bni-7046b939c1582d29060a325ccbbf29a8,2024-12-19,47300
bni-b335bc6971ef7c3d58365eb19b2bb232,2024-12-20,21700
bni-dc22f250dc3195c55258ab695b4419cf,2024-12-20,-73700
bni-10ba2cbcada43b222fae6798ff62aa9e,2024-12-19,87300
bni-cdbe8c611c18f835fff58b405da54d61,2024-12-20,89300
bni-dc15837b71e7fc820b9cc3c34fc236d6,2024-12-20,1400
bni-673ecc57eee8ad1ec559b98961976f36,2024-12-19,66300
bni-9167b71616193b84289aab2da494177b,2024-12-19,84500
bni-0a24b4c0de945110db29f088c7c1bcc0,2024-12-19,59200
bni-fdf8c27a5522079e9b9f632e2618c861,2024-12-19,-78100
bni-f473b918d4dc88030f334ea4d3901021,2024-12-19,89200
bni-7092255adadff32eae91f48c8d359acf,2024-12-20,-66900
bni-94095f628f56d4561d5cd05fdba664b3,2024-12-20,72500
bni-c4c7ff69e4a485211501df713b471249,2024-12-19,15800
bni-130a32807f3bc4d9c83f0ece2d923da5,2024-12-20,36100
bni-bd0f58fa7870692d544982f0e6cebc7c,2024-12-20,52500
bni-b19c3e9f09a9909dae1b9ca8b2e786f6,2024-12-20,-66700
bni-f25010f4776ea871d683fe3e0c84e94f,2024-12-19,60400
bni-bac3331bcee332964dc80411cc303320,2024-12-19,79900
bni-67236570b8350acc9bab495be3a5d5f7,2024-12-19,23400
bni-d890ce5e8e8cb7dc2658a90aa418f85f,2024-12-19,84100
bni-b0d3c991aad6c2f2271f068868610141,2024-12-20,82100
bni-b0093e2d2c4c94626b7d890e0d6aa6cf,2024-12-20,62600
bni-bbad416f6011cb58986b3b7dc2d168c7,2024-12-20,3600
bni-816b8951acf4c795ff8003278f99dc5c,2024-12-19,9900
bni-9e36b21b779852e774b80cc9fb9d8379,2024-12-19,56400
bni-80a2f42c949a346bd5387cdd73e4b8cd,2024-12-19,29000
bni-631eee129422e874bd4e6ec71a22fd42,2024-12-20,-98400
bni-109a0cc6479ce5993742c4c5353be536,2024-12-19,-33000
bni-b695b433b8d5f364a44c4e0a6eb7f056,2024-12-20,96400
bni-fb37386a0a5ac835d13bf47e66ee5a21,2024-12-20,36500
bni-29a9014d10d919894536f9cd3cdc9f1a,2024-12-19,12500
bni-0531ff57f45cfe33e3f402106d1a4e7e,2024-12-19,92800
bni-e9f60e481a3457c1081e2cc78c97c8ba,2024-12-19,1700
bni-a5de6c7fa3e1b2053bca63d7136ac26f,2024-12-19,24700
bni-80fdecf548504d768634416b378c0435,2024-12-19,-17600
bni-7a49e787ae40aec947aa144537bd7ccc,2024-12-20,42000
bni-2917d6ab414b0e1c232d984e83872d7e,2024-12-20,50400
bni-e3d7268296fd675c97cc059c098aedf7,2024-12-19,74000
bni-a7f0c8c3abc798c6f683277037d89bf2,2024-12-20,67900
bni-3fe6b385508d89751d8bc6ca630691db,2024-12-20,66700
bni-6994fafe506a9385932a00c8217e2f9a,2024-12-19,70000
bni-186cd4d23347a881f6cf22333f7c7701,2024-12-20,63400
bni-10d394ac69e9b01ac74dd51107ec0912,2024-12-19,49800
bni-512f570131196ef1e7a25aa2d0f41871,2024-12-19,-39300
bni-86d9f99fd7edfd96a2b84dc5c4d8eac3,2024-12-20,51300
bni-10c3903a13de918f5f9d3034b09184ad,2024-12-19,71900
bni-ff0bd1c342efeb78d120fc75055a9e6d,2024-12-20,97800
bni-61f1322ebd8822dd7dd609fc69578d73,2024-12-19,24400
bni-fa8a7f821fa68d523c2e2b8ab05b0993,2024-12-19,-42700
bni-6bcb5da2d74a6ae35e160aecab12aae2,2024-12-20,67300
bni-a47df4c6b3891705a08b8e9987459d34,2024-12-20,18400
bni-dc960fd2b518766e6a9a833cb1443761,2024-12-20,-76500
bni-d7a5defb778b819eaaddc22831e88c9c,2024-12-20,3200
bni-36a36c8ac7c06d4098c0d19485a34bfc,2024-12-19,80800
bni-4e1122f3487ce05ece9b81d796177ae4,2024-12-19,36700
bni-22246c33a8af35af4cf9f603ea1f9071,2024-12-19,43200
bni-976d9ad2adf5759a4207dd6da2c6a491,2024-12-19,59400
bni-4e57f342f5a101c0b356e3b31175e546,2024-12-20,65800
bni-27fff47adba2ed47d66a3d453508056a,2024-12-20,13500
bni-9d6903bc0ce95aabdf4a040f25dfd73f,2024-12-20,-44700
bni-7adf8df94ff15d39d01b0f5ccd6bd241,2024-12-20,66500
bni-63dd46cd66c5b0d65e2b70cd39b40e26,2024-12-19,28700
bni-44cd90ab4133c7e4e1a6b594c005ccf3,2024-12-19,-32600
bni-f192c3c59f99a72cee0cb3a859f164bc,2024-12-19,40800
bni-fe8f8208064b7d2cdc872ee9a14b276c,2024-12-19,63000
bni-19f9e4add45cf17b98d2da12901ea45b,2024-12-19,28300
bni-8736ce2f1b19a480e5f89623e911dce8,2024-12-20,-76200
bni-922b93c488b36b18ac1c14561b0ff8f7,2024-12-20,73000
bni-f2855eae13b86ba10ed8edc964725c21,2024-12-19,58200
bni-e6baeaa4f1de1c10a666504569b2aef9,2024-12-20,-90000
bni-be2d1b33c0cebab9916b6956ae0b14bd,2024-12-20,99900
bni-00e8ebade6249a2f37f75d94c8d8dddb,2024-12-20,18600
bni-b80fdae4f84fe851d80326839d13ffc4,2024-12-20,-67900
bni-828c7ceb9cd29c608970a6fdbe09ea6a,2024-12-20,-41800
bni-c2f3a89bd3c74adfe2e39281dc8a628a,2024-12-19,12200
bni-2103d41bbc74340fde80cf3600098f40,2024-12-20,26300
bni-02aeb547e21ed16759db7d24c5b33178,2024-12-20,73200
bni-732141bf2a8c88a1d342048a46204f63,2024-12-20,6500
bni-1dd5833b955ba1f76a2f3ab54cc89c96,2024-12-19,19600
bni-9f19d0257fe03bf10d53f54e4895aba0,2024-12-20,-74000
bni-53c53cbe34621b2bab80c86560c8563d,2024-12-20,17600
bni-651ea6031377f2f81adecf68d0e4a9aa,2024-12-20,65900
bni-aa64291556cd5bb66f66258d2b8f2e42,2024-12-20,-56000
bni-00a9b82983361a0cd242c2a6cbe13935,2024-12-19,50600
bni-34a00bd27fba79e23d8106d6f33af899,2024-12-20,38400
bni-7a056447868a9f3b1c43884758d6207c,2024-12-20,98300
bni-2bfc39a86cfddbd4c071e2d557cb6dd6,2024-12-19,86300
bni-17c275791e9fae936a2d0f961e3fddc9,2024-12-20,-60700
bni-7448df8c2bdf2fcb1544203dceb76cf9,2024-12-20,5100
bni-6c212d68f8291ba0d885427c4918c012,2024-12-20,79300
bni-86d82827953f115709fb32d38ecd3afc,2024-12-20,78400
bni-2834390cdf32754bad5dab2a265b584c,2024-12-20,6600
bni-1a325462d563fc9376b9951207f96a27,2024-12-19,-34000
bni-21512181780f74c567b1b6d2c8dae10e,2024-12-20,-18900
bni-1d4768937bccd169033422a9f32bdf11,2024-12-19,50500
bni-1a1b4f9848c520e51b9e385668e80bb1,2024-12-20,89300
bni-c8aa594ad577e51a434a44ce333dd7d1,2024-12-20,38300
bni-c909e59bd92b548b100037383ddcaa8a,2024-12-19,97200
bni-8315528121956a35cae509cf192710dd,2024-12-19,-40900
bni-fc218579b5302c4211eda5ac3e2b614b,2024-12-20,28300
bni-f5918ba64e991e456ae145a2514a56bc,2024-12-20,-38200
bni-1349537ad5de3148fc6c23b021ac8c47,2024-12-19,-17300
bni-ca650751e2f01a964c7dc3ad85ee2c89,2024-12-20,21800
bni-9ddce76a3b0fb2c9b7dcb3f41d7715f4,2024-12-20,67900
bni-b691c6db114eb64ae07bcc774e7a93d7,2024-12-19,48800
bni-850ef303ec6c0447b091829f7f69686d,2024-12-19,47600
bni-812b6a949ba34b1be6e3ec9daf787a29,2024-12-20,-60900
bni-18746389158d5768fc88191b5707cd94,2024-12-20,53300
bni-ce2001bf0102d7b29d45d99227279c95,2024-12-20,30800
bni-c7e2ec166000c760785c461db7f07123,2024-12-20,-78700
bni-3960f6d39839739b75be69c2ad7bec41,2024-12-20,85300
bni-f6284fc69ead4fb864859d176c8bf16c,2024-12-19,-59600
bni-f728714416bdf05a06b0ff10b41db557,2024-12-19,23700
bni-11e54d21b5c17e81147ceda2df637c9b,2024-12-19,42200
bni-5aed9ea659919e6ca1b7a92ab1db260b,2024-12-19,42400
bni-c6cd8b3d32d5284b228eb2146f5ed5fd,2024-12-20,47200
bni-99b03262242fbb474cf3a33ff9e17000,2024-12-19,-22000
bni-44a29c2e0d792a84f80a6fdbc54b55c2,2024-12-20,-44900
bni-4e20347f0eab88601455f092d7681324,2024-12-19,16400
bni-25ad6ea4d49e7244da4d04ed6e6896d2,2024-12-20,28100
bni-f7ca7a30d8da85e73843f8a439d808d0,2024-12-20,-32300
bni-d33208a9fd11e551162d4646de896e34,2024-12-20,17200
bni-69f477807981830613825db8eff228da,2024-12-20,-38300
bni-823f96f92d8261993f576b83bf136165,2024-12-20,81000
bni-858324f202bfa72d666236368b02142f,2024-12-20,51200
bni-fdebfd661e04d6eea6a27c06f1cfc6cb,2024-12-19,-53600
bni-48670766dbe1fa3a79e9a924e704f2ab,2024-12-20,95800
bni-502f22b880480b346c7c742357ffc85b,2024-12-19,33000
bni-a227d73c4a885d4b4d0f2e717f650c22,2024-12-19,-41600
bni-726f5a35d8fc210d58e2e434cc8ad140,2024-12-20,98100
bni-aff72b656498f862a20011d503648c1a,2024-12-19,61100
bni-ce4d3c982bd8d0dcab85c5019557d0c8,2024-12-20,55000
bni-b9096412aaf6252458c769c1adc99fa4,2024-12-19,73600
