BNIUniqueIdentifier,BNIDate,BNIAmount
bni-19707980f40973a4b60e96a86e154cc1,2024-12-19,-26200
bni-790f265ca777b98a7f8054f0169353de,2024-12-19,97700
bni-5c0bf2463f75ffda2e0f3121b9b1a76a,2024-12-19,29500
bni-8ad2bedba027d45952349bbdddbdfffa,2024-12-20,8300
bni-980e1d4e4b7121d6eebdc9181fc029ba,2024-12-19,-50100
bni-a3d58642e0a2dc818e2fbe2869150a10,2024-12-20,44800
bni-98358f7babdde7e3a88a1f34024ab6d0,2024-12-20,43500
bni-48c77b6457b76a986e45e1c044525e7a,2024-12-19,22100
bni-36dd2f4a4e80a2fba3b55d862ffdbd8e,2024-12-19,67200
bni-b270dc766bb09317c88ef7135ac4c505,2024-12-20,6900
bni-22a91cd67b181fc063b8bcabbb37436c,2024-12-19,45700
bni-3b3ca940c817a7ac506a6d3b0d04425d,2024-12-20,58000
bni-044b07a5cba9460a747cc02b6fa40166,2024-12-20,59000
bni-a1b028e0de1a5139ffb5664f57911bfc,2024-12-19,30100
bni-411abf8b53b534599612729890f6e33c,2024-12-20,96300
bni-516f85269e0b578f8561240860b2954d,2024-12-19,90900
bni-ff68453366d84459f401f5407cc07e9b,2024-12-19,41800
bni-36ad4901820e50ff193a645820963b9c,2024-12-19,74300
bni-1f0aadc416d7a5ec427e494bee50d139,2024-12-19,-76100
bni-b8434b363c4cf13899fd5d9bb3800e00,2024-12-20,99900
bni-98f742893d8875862d0a1ac8dffd4da3,2024-12-19,67600
bni-9be78728f967922557e624809bc454ba,2024-12-19,97700
bni-0aac2b05b19892776b992aed92c0c9d7,2024-12-20,83000
bni-cde101a9d80886fe37ff73dc3763399f,2024-12-19,4000
bni-28de1eaeed7cda8d62eba57e10d27a9f,2024-12-20,62500
bni-395316d22e9f729b32659e73cfbbad32,2024-12-20,-22200
bni-5b48d8e947d0fbd12deb8b61c4575f04,2024-12-19,-91300
bni-6364c09c882eb55cd06b2b5144906b3f,2024-12-19,50800
bni-a721c01e90c58143d5224b7902336e1c,2024-12-19,89500
bni-a590fd611715be4546b8af120b7c02d3,2024-12-20,-97400
bni-a0876065d035167841a0861421cd82cd,2024-12-20,7500
bni-67f67d1fe2cb5fe983994c3745a85a35,2024-12-19,80800
bni-2c052ee6bd24f759b5173f3b166c5651,2024-12-20,24600
bni-1a9a5cd1fd0d8d3039ae58610674a9dc,2024-12-20,48100
bni-c38b7f3c8ecf4768fe6fcbd8f7c982e7,2024-12-20,-31600
bni-3f0005c4bf9b9acc5a12d30874ee7ab3,2024-12-19,-78000
bni-3e52beb9146b1a6c149885a4cc6fe542,2024-12-19,60600
bni-d68d2014e732be8acf265ee33fdd146f,2024-12-19,6400
bni-3255499080e4367daca2e48599f6424b,2024-12-20,-23800
bni-c961fefc89dd603ec8f5cf27f8bc150a,2024-12-19,18300
bni-a6eebcde333dacdcc19aee76970f19f2,2024-12-20,69800
bni-dfa45508a1cb38e3a630e3ff81f3cefb,2024-12-20,19900
bni-3321d49fca56ee7224e52cb174880e5f,2024-12-20,43000
bni-ae97ba7cb2ab6e4fa824b3b92438d9c8,2024-12-19,57200
bni-4769d5940cdb7835c9eeaa5b535cc697,2024-12-19,40900
bni-83eaee8411e7062589a0cc57ace310ef,2024-12-20,-11700
bni-62de8979ff82f17720010c561950a804,2024-12-20,84300
bni-33c0c7c5c944b4b9061ab05be7280e2d,2024-12-19,-55800
bni-6c43a4d6f21baa98e1c8fc9209928cec,2024-12-20,-27100
bni-9f00ff9e2c56ced7e8432a42ced53c57,2024-12-19,79100
bni-08cb0f4d07e17819b39f1609f2f61d05,2024-12-20,71500
bni-1e127fd660b1ce87dd25894aecfbd141,2024-12-20,-55800
bni-b132a0c9a8718b179bea627fe28a13dd,2024-12-20,32400
bni-9b44c4b386474e2d598db25c9a59101c,2024-12-19,82900
bni-991bc1a98c9441a97d1c5906d68093c0,2024-12-19,42300
bni-842909d7910680335166e711a9711c69,2024-12-20,-54500
bni-e7d34077a7e0c718e75e567dab276b65,2024-12-20,1700
bni-dd3e469d333577680d1375c2f8404c47,2024-12-20,68700
bni-21c4251c2e81694e6f69f9e987548814,2024-12-19,20200
bni-17044034ae6133338e22cfcbc609a390,2024-12-19,32000
bni-4011da2a26e22ba1bebf2a3094a2e6af,2024-12-19,-56600
bni-47a49813196421a234033d466f07d36a,2024-12-20,-50800
bni-4f4e4d024a07fec3585d817d8f9951be,2024-12-20,67600
bni-6cdb8632df20628842fffaa6a8317bcb,2024-12-20,68600
bni-7f12984e3fa4322ee08b405bb1467a3b,2024-12-20,86500
bni-72c6752fc7e2962827098b16a093efc4,2024-12-20,-67000
bni-8928fdc3f1684b15e9ef444bd7be8081,2024-12-19,26600
bni-f529df35415528f4c4afcc583198c423,2024-12-19,-94100
bni-dabef113b81bcf855f662a6c52d5404b,2024-12-19,40000
bni-f318d571bea96276b44c4411c5a2cdf3,2024-12-20,-13200
bni-f677415bb6556fd7313dae1da027ed56,2024-12-19,97900
bni-c810cc3f5c95e07b48d0481ba4d0d3c9,2024-12-19,31200
bni-a828a08c6695e47e52a778453a9728e7,2024-12-20,26900
bni-39657bc17fbc4750fcd1ed846a955f91,2024-12-19,34100
bni-538ab72cb711720cecc0ee5fc9f0c082,2024-12-20,68800
bni-8bf09fed4fde16b4bd808cafecc8535c,2024-12-19,73400
bni-9f1ce9052303cf7a655a0316e4f279ef,2024-12-20,81500
bni-3fc1fb89f132e8b65ad9299643c9dd37,2024-12-20,68100
bni-0914871110cbeb3789b66369052f2c38,2024-12-19,50000
bni-9709d350eb59798827e402d31fac1a77,2024-12-20,-52100
bni-7efca33ae71110eb20c29a113e16d301,2024-12-19,12300
bni-0a489db05ed2c1a8b2fd5f935bb5d691,2024-12-20,87000
bni-da9388d932848704ca6865d6439f521e,2024-12-20,74900
bni-e88798254a15c5ea55395c3aea068830,2024-12-19,-46700
bni-57b279fae84b784749e1b4e54de41774,2024-12-19,41300
bni-7e21716d87b43f4296e3babc45efd0e7,2024-12-20,80700
bni-aed6f8c5b528f2c0617e1b7658b9aba6,2024-12-19,35800
bni-89f9c40822abd73a35ce63ca9622be42,2024-12-19,-59600
bni-d0372041373f0bd65379f5a993d7292f,2024-12-20,-32500
bni-d2415602e48910b5acbbafa602e946bc,2024-12-19,75800
bni-41cef6c7bfcea03279a8281bfde7735b,2024-12-19,-48000
bni-9027a405c3b2d92b74eada0003bf0cbd,2024-12-20,89200
bni-f6f838cd1a84c8b62ea8465030c8f949,2024-12-20,-43100
bni-5931388f10a150d1794be5ae36fa1adc,2024-12-20,73700
bni-3911a957add8cbf3683ba8e9a55a5dc7,2024-12-20,92300
bni-c0605b9cc64a986357648c97e96ad934,2024-12-20,14600
bni-44be509d63ccab9009a4a04c773072e5,2024-12-20,5800
bni-09cd50e0f6ad5129aea28d1dff2d333b,2024-12-19,-79100
bni-9593c6f8ee70479e49b649098e939cba,2024-12-19,-87700
bni-456dd2a832d495bf0bee5b989c677af2,2024-12-20,53600
bni-54ff2c7489370d8f4c6a328fee7d6835,2024-12-19,22000
bni-5d57f91081a23ee075572bba237fd0ab,2024-12-20,50600
bni-9af1bc1f6183d2a52e4c958f20aa6a16,2024-12-19,95500
bni-07867f421879cc1fd4243a3d8ea3f9b8,2024-12-20,-70900
bni-ad19950c8b37467386793e52f2cc8fd5,2024-12-20,40300
bni-d5e02f90912e9cd9f1c87e0946133fbf,2024-12-20,36900
bni-2c134db3d5c576c6272ed78912ec178a,2024-12-20,29600
bni-717c6f641f5973f859411a5d2f31950a,2024-12-20,-32400
bni-01e572908449556de7c5666002d4c4d8,2024-12-20,-19000
bni-ba534fd686aab75798ef54eb3aa1a504,2024-12-19,52000
bni-77bc333144f860e32837a125c07c37a8,2024-12-20,64000
bni-afdbdd14740c846a52906211e82bdac5,2024-12-20,78300
bni-b5402d86e3db1796783f79e02291631e,2024-12-20,35900
bni-349f146c1ce129400b10afde5ee3a366,2024-12-19,71700
bni-57fc26857a3516401721f0c657101acf,2024-12-20,14800
bni-d6021c1c5177a594553325abb5b9c7c2,2024-12-19,4500
bni-ce7ed3bb46d3e1a1bb6ddccd7d569da2,2024-12-20,22300
bni-6d914d0877c6ab8a866503eb705102ad,2024-12-20,64000
bni-713d7f63dfd0712b65165e08c83cb476,2024-12-19,46200
bni-4ca954d5308caccce303231e189d8110,2024-12-19,-83900
bni-353fb1d3c2f6b604fb69bb18594278a5,2024-12-19,88900
bni-e24c818e0368190730113f3654c8f59b,2024-12-19,-25800
bni-c0dd01058656973a07844a74bee1ed12,2024-12-20,86400
bni-8b343b51dca8001f9905208409d79d35,2024-12-20,8100
bni-3c100239ddfc7e4434124684ce439733,2024-12-19,91300
bni-4a5ed180b6a7dbb4431ffeeb16e76694,2024-12-20,37400
bni-e196e81ddb81050c3c99e7049fafb3eb,2024-12-19,65300
bni-4da82d7de211cc4fb78dd8c5872a2791,2024-12-20,47500
bni-bd66c3dfba26d9ebb4b9af315581d460,2024-12-19,-84900
bni-0598ffa47b743f0a3a29cde7a2684edd,2024-12-20,79400
bni-1a2cf3624a01c258cff55f97591efa7d,2024-12-20,23100
bni-f6653065035bf96ce971f41caf3055ad,2024-12-19,-41200
bni-fc8b028b3dc841dc346fc5891ff2fd60,2024-12-19,-90500
bni-944e2163ccaca590fc27197d59a653ab,2024-12-20,53100
bni-5258346f752daa21eebb7d53bae71ada,2024-12-20,2500
bni-f8018d1a708558573ea39ec1738f148c,2024-12-20,62600
bni-1de0fa85337b663840a439a3379493f3,2024-12-20,69400
bni-53f3002d8c3720ce1bfaa1a865bc43d1,2024-12-20,61100
bni-0c65b0a836744bb203228ebe25c397e3,2024-12-20,-39700
bni-05ddfd3b22117f57eea635c7a9088166,2024-12-19,-35200
bni-daa7548b7de03e78fba84d6a71db24e6,2024-12-20,65800
bni-57eedb1a3f81fd1e84d8ecc652fbbbf6,2024-12-20,-98600
bni-43f10b75b48716fb752b5e13c027e9c2,2024-12-20,96000
bni-6dcb3a02c054d81a245bacc286ee80c6,2024-12-19,-63300
bni-5a1c236a0760a951098bb54855af25ab,2024-12-19,21200
bni-af0c3a2d7b4a4eb22844af7dc09423e2,2024-12-19,74900
bni-9cb612102f1ae037529d199e57ca4432,2024-12-19,-3100
bni-8a3753448f87207e7eca1901b36477d5,2024-12-20,37500
bni-2a7d9de47984125d99372cd67b53bead,2024-12-19,94200
bni-a72b15ef5e55a0ac53d8dfd31f0ef6f5,2024-12-20,5700
bni-9d0860a641184d3b3c2a71727d0791de,2024-12-19,-24600
bni-186ff0cb445e1bdce293453078cd835f,2024-12-20,-14700
bni-9bddd605561bcd6db753ad0f293a91ca,2024-12-19,25800
bni-170e3ebe099a9518b53fdecebd23b3e1,2024-12-20,31800
bni-faed597e1686b1339fb23a5960fc6fed,2024-12-20,26500
bni-575c3ebe844937bf94d24b0e83da37a2,2024-12-19,72900
bni-bd154f14674f8ce799ff21a285e30f46,2024-12-20,21600
bni-5f34e52893e39ccd66ccdecf02282ec4,2024-12-19,43300
bni-bf5f8f873695329155d9a09e84f7bffa,2024-12-20,40900
bni-a0f9806c5ac751a5102e5def5160d56a,2024-12-19,42200
bni-43f9f8e7d162529638a90693efad2a83,2024-12-20,15500
bni-e62ae082b2935df1bb1db58feabb822c,2024-12-19,51400
bni-5039312307fe675da44a0632d17bc194,2024-12-19,-89100
bni-d914ce73a8dfb94d5cb71421b344d198,2024-12-19,50200
bni-b91cb08dbc411a11337408b73fc56d69,2024-12-19,-45700
bni-cdce694563815b6b808d535a8ff0cae8,2024-12-20,-85800
bni-bb9d90e152acf4f25cecc117de189b67,2024-12-20,95300
bni-d996a569c36c020969bab12d7e393005,2024-12-20,-33100
bni-40846c575263620c93a90d52988daf00,2024-12-20,-57400
bni-76838394e89d89190b289f7bdc47c9e3,2024-12-20,63600
bni-ae8f07589f6a7f6c8db3bd383e42a26c,2024-12-19,74000
bni-0b603d53dba9c41fa826896cfa5c1d9d,2024-12-19,22100
bni-a9d7be783e063259f3119f7907518399,2024-12-19,-12300
bni-036b807f4961ce648bcab66b4bc0da1c,2024-12-19,-94000
bni-854e3bd0e4393c9a81f060e0c2198e43,2024-12-19,-68800
bni-fabdb4ddc9dd32bc148283628108fa14,2024-12-20,20300
bni-093e78f36d83082aa556b4d8619edf96,2024-12-19,1400
bni-cc583f838beac9b725b070c28f2f2dd8,2024-12-19,11000
bni-d87eac73b3217224bd515162414934f4,2024-12-20,-77800
bni-23b1935bfb28490126d6f035bd0de98a,2024-12-20,64300
bni-3309985d3f263bd09d93c3e946ad2997,2024-12-19,2400
bni-4da74c60de41069c17aa4ecb598ece64,2024-12-20,29200
bni-86b2046962dbe6c0d17370745febf7ea,2024-12-19,26200
bni-f0d2d4428c7ff66c0941bd8ad95b2714,2024-12-19,-39900
bni-9aa2bd401a670283cada69eb23ba0658,2024-12-20,74400
bni-83ae28375245786980993185e4cbfe5a,2024-12-19,46600
bni-a1087ecbc8337050a46f863923fe1039,2024-12-19,48900
bni-85767affc8591dcb3bad1e749e5b290a,2024-12-19,11000
bni-026b5165c804dadf8d2df63f4b867ae1,2024-12-19,20200
bni-61e4c4ca9df66e72c24baadb226fc131,2024-12-19,-78000
bni-ce9f52e170f35f563ca155df8ab2f5f5,2024-12-19,86200
bni-815c5dcacfba19e0af41466d4f6431a0,2024-12-19,91200
bni-795f833702e8239acfa0b0c952a9e27b,2024-12-19,-41600
bni-e1674c795fabcc57a40427a42c93bb2e,2024-12-20,96700
bni-85c00da155603023c061a16308adbb3e,2024-12-20,35200
bni-3c47ea0c225a9fcef74d24d0aa7e43d9,2024-12-20,77700
bni-e2ef3d7b4b0ce14e07bb5c9fb902cf41,2024-12-20,92000
bni-3d25a534a17aad00e0f63185c6db9a68,2024-12-19,-96800
bni-affc7d84c6709a1377ed11bd433ac741,2024-12-20,-27700
bni-9d4ea7de1c235347a5cb0ffce3df3589,2024-12-19,-16200
bni-33a95307ed1a69c405ce02056e68a682,2024-12-20,50300
bni-0c4ba2a8ad4b03630669b47d797c0971,2024-12-19,83900
bni-221979477790f73010c2cd5f5d920e26,2024-12-19,1700
bni-b37760720e380880a6910b9b76e8bef2,2024-12-19,40000
bni-417b22f7b6c2a3b7b9429f2d479b871a,2024-12-19,5400
bni-7d6367cadd7c43ff7f98f68d0b6cab3c,2024-12-20,82700
bni-3a677d20ec8021b2edfd4fc6164298f6,2024-12-19,29300
bni-456e86bde81fa5119f19c2f18dc40b9b,2024-12-20,73900
bni-9f6cce30f44b58de65d4c612eaae1875,2024-12-20,-68800
bni-681d90764d963b9aa85a8fa70a404a8b,2024-12-19,-32000
bni-b1f46e69cd383ed6ec02d2c0875d038f,2024-12-19,46900
bni-935c0f4b0e6d5d4de06b87458a94691b,2024-12-19,94400
bni-19d62c5e916bafe943ac4cb496d132a1,2024-12-20,74000
bni-7f197fc422d0bb5d9d814bba947c4471,2024-12-20,49500
bni-cb81f15e3b52be8201953492d47b585d,2024-12-19,79600
bni-ca8c94240ae121e3e7951bdf0c99be9a,2024-12-20,25400
bni-cedf5c04d3c0f7f6178591890d842584,2024-12-19,34700
bni-000ecd79bd4bfdde69dd9006b10eef7e,2024-12-19,8100
bni-7d2e94ab7a6804ec23e29a63ea6e28d8,2024-12-19,27700
bni-cb015336d06d722170b89a09f96c196c,2024-12-19,9500
bni-c5908ef1f742529356d108d0d16b5f84,2024-12-19,79700
bni-030b12b0eb9f68870e8bec6a4e1ef153,2024-12-19,77200
bni-bcef9c870ab541acb91687aad27a5426,2024-12-19,1600
bni-ce2d999a2a0e5bb069a1a89bdcb21146,2024-12-19,-10900
bni-efb715e8d10fc280c2ac1c59d8f61a72,2024-12-19,32600
bni-2b582c8e94510caf676d9a631ba914f3,2024-12-19,14000
bni-73663f6569701a43d10ebb72edd384cb,2024-12-19,-53700
bni-aae3f4de132b1b26aeafebe99aec7325,2024-12-19,-60400
bni-7b258fd021fddd5601c4c4dd98558968,2024-12-20,-94000
bni-ac66547ac02455a09fe24429a1def7c4,2024-12-20,-44600
bni-48a96a9b8955b013c3a0c55277909909,2024-12-20,-48000
bni-303165459a85e4141e6ff9d3730e0c65,2024-12-20,49600
bni-c3492ab4680dcede4e0ea58ced56bdb7,2024-12-19,17800
bni-1d98f34a79f4c2bef4674838d92ab2b4,2024-12-20,26100
bni-ddd734f05584b834510ab14346dc265b,2024-12-19,49400
bni-a2f350766a647cae9b7a3ad9073efd04,2024-12-19,-3600
bni-2084d67134085540b424c5209ba0cf9a,2024-12-20,59200
bni-1054e579f2a820e604e81fe6c9a50e6b,2024-12-20,76400
bni-17bce38609d0c038f5e6559b77c55a07,2024-12-19,34400
bni-a77858ee3ce8f73aa9cde8bdfc355760,2024-12-19,-25400
bni-6c97c911d45f07c3fb410a9744088e65,2024-12-20,-75600
bni-095da0137fe6ae21a64332d33d9cf81a,2024-12-19,43900
bni-da162ccaa4ea161614df00dfb389c012,2024-12-19,25000
bni-7a446506a85326c9dbfe9c49456d96b5,2024-12-19,77200
bni-0ab1791c4a6c3f4c827726656f684d2d,2024-12-20,11000
bni-0ee257fe06601e9dd0614b7d83acb833,2024-12-20,-91700
bni-96c67aa31ffd52af53c2006a8965bd9e,2024-12-20,82000
bni-6816633ac0b5dbaa209d00b153a239bc,2024-12-19,-44900
bni-47d6cb5d9c29c78ac9c8ccb3ec84cb23,2024-12-20,-66900
bni-3661251a1ebfed4624cbacd6825ed77a,2024-12-19,-36500
bni-93b58f8c6ff10bbf2b099aa81cd47973,2024-12-19,95200
bni-63b3abd29a6bfb23225a4cac3f70d4f6,2024-12-20,76600
bni-35db24c5700967c2d9bbd637cb1024cd,2024-12-19,65500
bni-a244bd2eec69df4603de3f739e036fdd,2024-12-20,-52300
bni-77aa57ac37aa36a6415908d2f8a70378,2024-12-19,94100
bni-2c769fe81ca68c9278caf033ba442cc6,2024-12-19,94000
bni-e78bd777b73917deeabb92bc6426d673,2024-12-20,41600
bni-b31455cde7840841bd1ce174d6fe467f,2024-12-20,-10300
bni-92c7e18aadc685892d3fefcc2863a295,2024-12-20,-14600
bni-0aa0abb906f72dd4a689ed79bec3effa,2024-12-20,12100
bni-55b4a35e7dccd72e343689259ac465a0,2024-12-19,35900
bni-a07ae031365b5956f9959e0e7ad6446e,2024-12-19,81000
bni-d7957ad858ea51348ab5d8722f545816,2024-12-20,46600
bni-9fdc0b8a65c000e96619dd8ce9d155e4,2024-12-20,-26500
bni-8383d022a3095906922387df07457101,2024-12-20,-46800
bni-c6437d7ee298d3cd84827bf8a669269d,2024-12-19,34700
bni-d9c999f86393f54319166935be2fad53,2024-12-19,12600
bni-9a7a0b5441147830d717db2f4a7b0605,2024-12-19,-80700
bni-552d0c4fff955960ba0cd84c2396beaf,2024-12-19,76400
bni-dc16f89f9d043182b664bf961208214b,2024-12-20,7800
bni-05fed58a2d35efc7489800ae29405361,2024-12-19,70900
bni-b65434cc97e903c90c8686173a051d42,2024-12-19,3000
bni-f92f2ae20e1fe9919eafe3db8c0340ea,2024-12-20,24100
bni-156cb6d14c8210f9241244f638b87941,2024-12-19,24400
bni-0bef0ba9cc2f9dcf023e5a63f24cface,2024-12-19,-57600
bni-6f2ce7fd3642c085faffcad9344c9749,2024-12-20,10600
bni-da7e40b3492df460f087f4fbadae5df2,2024-12-20,88900
bni-ff3b639b1f7409e63f00c085237bfcd0,2024-12-20,48100
bni-0305e6f5e8f9acafd3232a62d9aaf773,2024-12-20,18900
bni-c144b10767912e68a768c2c6fe9d89c4,2024-12-19,75200
bni-68993610a38271f1ca5e8dfceb257c8c,2024-12-19,69300
bni-b3395961cba8d36ad21fed60d0124438,2024-12-19,-74700
bni-21813b5341e16956c82572d19047c2b7,2024-12-19,24200
bni-2f68ef9fbdb96c47e507bc928338ee5f,2024-12-19,20200
bni-75a121bed663080da0f57e87164578c4,2024-12-20,75800
bni-3889d3c683fb55959fcb8d213800e7d7,2024-12-20,8800
bni-cf7a4b64d10091c364dbc82470eb66d0,2024-12-19,-98200
bni-4cc53a387944b58fb0456edeaa563f94,2024-12-19,68600
bni-d09b20f02dc55b2abcc8f240f57a8c62,2024-12-19,67900
bni-5c640b45a4e303d89022809ebdd3d41f,2024-12-20,-46000
bni-57a79927f2a0bc8695e71005109198f1,2024-12-19,87100
bni-f529d5a758eff139d2e1cf1fa7e45def,2024-12-20,-23100
bni-431a2c1173ec1e943479ae083fad1482,2024-12-20,-53000
bni-94f3a0203446f1d24c4cb4830196d3a7,2024-12-20,14400
bni-10477ae83b022f729ed19dd6aa040758,2024-12-19,30000
bni-99abda1fc484af7c2c9dc710cddc87fb,2024-12-19,-49100
bni-f5435aca8195378754da21890928ba6b,2024-12-20,33100
bni-c645e44ca917fb6df856d1024e93dc24,2024-12-19,-64400
bni-fb25f14da0d74ba1d407d796591cbe89,2024-12-19,66200
bni-5bc1b771685d92ea87c2dade24ac6a60,2024-12-20,32800
bni-5a1e0638e05219c2d476327ca30474d3,2024-12-20,18100
bni-21edb2aee20fa4a14552b0ebdf315d7b,2024-12-19,-1300
bni-51d6eeddb77b59c8e3b2d75c5779a408,2024-12-20,46300
bni-0b135ff693d221aa930e0a33205646dc,2024-12-20,-50200
bni-b036534f3149ea5c50158ca212c9ff93,2024-12-19,-1100
bni-4f47d1e5eb31448a830f0d32b93b0bf0,2024-12-20,-47500
bni-d1885bd8b6519728984192ed340cc4eb,2024-12-19,44300
bni-2eff958ea6c6fd8840d1a1ead548fd03,2024-12-19,63500
bni-b5e7e70689195e38f4c7938c65e5a62f,2024-12-19,31000
bni-c6056503fe2bc3fddf9d062a4fdef953,2024-12-19,73200
bni-3747407b1202b3fdef28453d5ccb6b16,2024-12-19,19300
bni-831833e8416d19e7d2821f755e0bf280,2024-12-20,78200
bni-dcc0bc0f6364ebf2794ac36ec130c3db,2024-12-20,32600
bni-674367d9db23d65c5ceae4ba63ea1643,2024-12-20,97400
bni-fd2b49d9ae7e6853e495ae906d1698a2,2024-12-20,98900
bni-ab5beeed2044ab18a1ca18d9f52fec9c,2024-12-20,97100
bni-7c9e5eddc04892ee3d08e814b5fc9746,2024-12-19,51700
bni-b09c2e0c16589035698b16ef14ac802c,2024-12-20,11700
bni-ffa115c0f4500898b2ce83a0e16759e1,2024-12-19,71200
bni-bde310f35344d9bde61f2670cd2da27c,2024-12-19,73600
bni-c1c3f4618eae4e488a37ce252061ca14,2024-12-19,16000
bni-797d8aa3f5646bde9ace3bccc1d1ca6a,2024-12-20,48400
bni-e5e8ea3be376e872adf980bbb4b39aec,2024-12-19,18600
bni-f2d201c32ff7b5968e88841c610763a7,2024-12-20,26300
bni-f33eab5209e80c793b052dc9a104e2fe,2024-12-19,91800
bni-a4c165fb281dfdfd75c66faeb7659fed,2024-12-20,30500
bni-0705c098b069b2768c719758e36286f9,2024-12-20,44800
bni-6e7bafb50ceafaeb806aea82bce9b72a,2024-12-19,63900
bni-0af144aa27f84b3aad7be277e4a29f2d,2024-12-19,42000
bni-bc2d5f689302c066aea1b354db44aefd,2024-12-20,92000
bni-10a7bd78c8a4d2ce37b2968f59c23553,2024-12-19,49300
bni-3af2717233ea3caac4fcaaa01166bc0d,2024-12-19,-85700
bni-7df23363ed38390b8b736ff3b28e44a2,2024-12-20,-56600
bni-a7e8d312289e4f4741e35a306bb66954,2024-12-19,10300
bni-3893ae894a94308a772576e071ac16da,2024-12-20,50700
bni-5b740f6b06bb5f7cbb10d1d22139a8d0,2024-12-20,65200
bni-c53ed1ac38ada5a2e21ec9c626b4974e,2024-12-19,54200
bni-2e3ef954bc41b2cfe5d88967414f53ad,2024-12-20,3200
bni-c390d9bea6b027ac8beea95b219821a4,2024-12-19,66600
bni-ee3fb3fe5029f251a4b49a01b6a3f06d,2024-12-20,18600
bni-7e69171d4e674769438c700c7ed4ac24,2024-12-19,-3300
bni-df51a2d3b63221f4578150a3d1028eb4,2024-12-19,65100
bni-9da817569d3fd8554941ccb9f4d33748,2024-12-20,79000
bni-26d108789008d993f37f192c0cd2f9cd,2024-12-19,24400
bni-fe9072fdbc33ae8ecbfbf61ce9a7539b,2024-12-20,45700
bni-3692972edf50f5d193ce2081e1e283fa,2024-12-20,-44600
bni-f714308edee4c3c8bf318c1ab1022cf9,2024-12-19,3900
bni-27c94be1f15fc3dca7d7e4cdaa9d829e,2024-12-20,21400
bni-708782623a4d9d8599fc546177293029,2024-12-20,42200
bni-d6453b7ee9f733c1f9451117f05416b2,2024-12-20,96600
bni-eed979ad1086bdabdd90f032972183e3,2024-12-19,53800
bni-72deecaffdfb8fec2f74b6f465c448d8,2024-12-19,77800
bni-28b94b13573a2bd7dde2f03bd4c71aaf,2024-12-19,95800
bni-23d1fbff5cbe779854f8fc362573a1cf,2024-12-19,69200
bni-e3fe49a1531d0b6ea1663c09f6fa03ce,2024-12-20,74100
bni-16f74ed3b26701ba86dda61a98c80a18,2024-12-19,17800
bni-0819447dbdf480b34d391079320f4912,2024-12-20,14100
bni-b1b9fd69248be3b1b821fca7ea1dce4a,2024-12-19,12600
bni-b51abb137ddf83fb8487a72d24c8f770,2024-12-20,-48000
bni-d41ffdcfca99d100821b28aa62e64da2,2024-12-20,55400
bni-dea9d647fcad04130ff3c5f5cf2efe26,2024-12-19,-99800
