BNIUniqueIdentifier,BNIDate,BNIAmount
bni-10b35ae431cf72c077fa5c6d8fe107f2,2024-08-15,98800
bni-dc00b64e049ba3732cee9775a42afc1b,2024-09-30,27700
bni-56d3efcee5d4f45964be534d7e023895,2024-09-15,53100
bni-42e48223648f7468c671824d2c9d5ee1,2024-11-15,8000
bni-a2bdcea4fdc7082ca4b072adf98a4c73,2024-08-19,82700
bni-527391081877fcc71c1edabadbf4ecc8,2024-09-09,-12100
bni-95d53abfe1caf29f40ca90e3ee462314,2024-09-15,-11400
bni-b9863e0ff35646c7d68d4157a222d8b1,2024-10-03,86200
bni-acb78a5c41992a5f830c6a6a0ed51c42,2024-10-25,56600
bni-36df5bd477f07c86e03549b9e337f2a9,2024-09-29,-66500
bni-fd64654d4f72a7ca3ab592dbebab2c35,2024-10-04,66800
bni-5e803f9e58f8f9f7036fa8331e46e59a,2024-09-16,20300
bni-5ff7a5c76e00fbd308b83e2385da1a1b,2024-11-10,48100
bni-cef5a6ae814293b3f0ab7644dda027d8,2024-11-12,35900
bni-4be3ec8fc09e637f81ffad73b49df714,2024-12-01,69700
bni-7c77adc4dc0e4f82c15057295d64325f,2024-10-24,10500
bni-e04d9f34a70a2147de72c8a9f11947f2,2024-08-21,96300
bni-f21ed701adf928b6605ab4a8e3167188,2024-11-26,33400
bni-545a9595ad46467358f51c574673df7a,2024-09-27,16400
bni-946ebdb10cc6457d901856434379074d,2024-08-17,23700
bni-a910ea16d4f48b05819a5aca6a99e6ca,2024-11-15,82300
bni-012fa7b1714172b5cd3140f4c3f526a2,2024-10-01,40600
bni-4d6da357f8f9c437f96178150b84ea3e,2024-10-03,25600
bni-bfcee54b68eaa0de7c06dddf3e6d2ec7,2024-08-30,14900
bni-a0ba90dba8e591f2cc2885645e529ab9,2024-09-14,82200
bni-93ad771f582b98489f6846b2b5111b5b,2024-12-01,38300
bni-1230741f0291ae4db38134aab169fe65,2024-09-17,22200
bni-0acb98f1f54e3637338b3cdf959a91e9,2024-11-11,82500
bni-57ac6e8072378af4dc022e8022620d79,2024-10-25,48200
bni-fcd156887cc50c0f04d7c21021437a51,2024-11-29,25100
bni-695d3c9921cb4dc780f2c3e7e7b3fc74,2024-10-02,1800
bni-a5ca2c7dacce5d12de869ef1f6f27bee,2024-10-01,47700
bni-46b9696c850776267caa76df27db82a1,2024-11-22,52500
bni-cf93b865964adf7bc74c717e6487be74,2024-09-27,-44900
bni-3a7c42d4b859b93dd851ede53703e2e3,2024-10-20,54300
bni-eb41d588f8412c8e5709a4fa11a69e5d,2024-10-13,-70600
bni-e60bf3b08eaa61c6fe7b4f45d1dd5053,2024-09-05,31300
bni-cc56ffdd9e2e9c90acecc82c0242a0b9,2024-12-08,-19000
bni-8c0c2a0e0bee3afd25d2ffd6f9669c3b,2024-10-30,35100
bni-7acb1c4dec03de6aeee9a1e2b1a9b348,2024-10-31,16700
bni-9dba78382f0d2d363e3286a2ebb29f5f,2024-12-02,49900
bni-721fb1fcc060893c8c8d610880512b01,2024-08-20,40400
bni-f0f72754586a528610014b18c9c87d44,2024-10-07,51300
bni-b75af74ee52cfffc3ab0408fb81712d1,2024-09-22,11100
bni-a4592366bc46e811f9debafae306b22d,2024-10-31,26000
bni-8f1fa6538cb9c0bbbba9bb9680a9dfc6,2024-12-05,42500
bni-e3cc18b581680cdfa65a9076f167da82,2024-08-31,94300
bni-f3299956d867418006125bf09a7f0114,2024-09-13,56200
bni-0523b2232358660b7f7557f71d0aadd6,2024-10-31,98600
bni-5cb58a6ba5ad1770ce48713d04fa8536,2024-11-21,30700
bni-cbe32293d49de6c3ef5cd2548b171746,2024-08-22,12700
bni-a0cc466d241d216320531d5498ab4dc7,2024-11-22,22200
bni-b3ec1efd26af822791fcfe5df7a982f7,2024-09-20,94000
bni-ca4a30f7685e013e1d73e81ff45ff69b,2024-08-28,43800
bni-a07eabd396eaf938754cc44dbe8a08a3,2024-09-03,74900
bni-762237f0edafb765760f1191e18df812,2024-11-07,2100
bni-4119a11504228140934d2a7195689108,2024-08-17,3900
bni-f31da3fb1ae3a8ff84d4f2978588c7b9,2024-11-23,20000
bni-d7e29f7fa276481146db9b8916ea4a5a,2024-10-07,83200
bni-a86138368ddf6c9450122df690a6c944,2024-10-29,37400
bni-32a6721bbdeeaa4469b23f91b4940e24,2024-08-18,74800
bni-8871a7b1b3ce79cc0c519e937db2aa6b,2024-08-25,50400
bni-d5d5738fb9470156026eefc9ff492ad8,2024-10-04,1200
bni-174f50912121c3387455e528fbfec749,2024-12-09,7300
bni-8162bc5576818b125a92bc3c3e5355d6,2024-09-17,70900
bni-f75095080d1f6de75e7b0a90c193d708,2024-09-22,91800
bni-61483245864ceb065dae209a6069e331,2024-09-02,13300
bni-54333010035cd15247bf19f99f82ab21,2024-10-25,62500
bni-9187188da163cc6f1ae08241c63f5ef5,2024-11-24,61200
bni-56feabdb14b96e5e341f378c6c02a045,2024-08-31,71500
bni-196aed7654ad2e9f154c1acf75f6950e,2024-10-13,11500
bni-54c6fd65d8f77da6c2889d00e2c905ec,2024-12-12,73700
bni-30dd504ed7340b7dcbd35c265ac01033,2024-08-24,69400
bni-38683ebbbe8260e2d9ddac3bb00e173f,2024-11-10,89500
bni-90d2733ad48dd443066ff2fdef8aa98b,2024-10-25,-64700
bni-d62b3794ace8fdc59eda6772cece65f1,2024-09-19,12200
bni-1faf0fa56da961a162685225f78f1551,2024-09-12,33000
bni-e56ac6d4c137b05f40b9c35643a4eac7,2024-08-30,39300
bni-1ac6c473538d8a8c3de09fd7deaeccc2,2024-11-05,5700
bni-38e2f319b87dfa5eb05c15aa37b820ce,2024-10-13,60000
bni-dad1d047f43f7c20a27d9b070155a342,2024-09-18,51500
bni-aba18c158511fd034ea50dafec443c49,2024-08-28,31100
bni-567c47167aae2c71c46c531481d8678e,2024-09-09,-94500
bni-03522d8738771e43217a29b675d72c00,2024-11-16,37000
bni-4639a6e75f24da7e5b8c132927927fcc,2024-11-25,43100
bni-75080752d0e6a920ce9d76926de1d9b5,2024-10-22,85300
bni-acc0306fbc54aa57014939d2bf3984b5,2024-11-16,38600
bni-458a38a1c7403e34f5508c791ad5ca9a,2024-10-10,-74300
bni-a26ed557910ae77ceee0453b5bd5af08,2024-11-13,-29700
bni-fd62db2a61b4da0bb7b89cf59d93240d,2024-09-07,46000
bni-405628b9a3d76dbec7cbae29e37838a5,2024-08-25,84700
bni-db7e8d9721f097ea54ecffcc641953c3,2024-09-29,96600
bni-caf4f80c9a429b8e2328f116a27af1bc,2024-10-02,-40300
bni-b2c12b42237ff3946aae0ce2f0a13ef6,2024-11-10,34000
bni-23d237fa90d9e4765a90d83f62f2e422,2024-11-16,67600
bni-778d1e650dda3720556fa7a21f634a4e,2024-11-19,54800
bni-9b49ba66e299dc98dca73d2d13add2c5,2024-10-12,23700
bni-1492f9ed68eeb397338305410015e8ee,2024-09-01,2400
bni-1bd7b4d90fe4a0ce50542e33c7dfd5aa,2024-09-13,-40400
bni-f5a6b88a789c697333ffff0964b34105,2024-10-10,39500
bni-420063811c14c263ce29aa334a1d2215,2024-10-12,16500
bni-4f8741fbf6e8070f90ef9ceb0b7567ab,2024-08-15,91900
bni-36b1656a81b2d2a5eecdd7629d827b61,2024-09-16,51500
bni-d61234d0afb0f94229ba25b7a0e23e1f,2024-11-13,71800
bni-1ebc1ade34ef32bb8533d2f4bbd51540,2024-09-28,71100
bni-b8313aa6d646691326322816d5db436b,2024-12-05,53900
bni-47212925de5b68a90a870829e4643b88,2024-10-10,-41400
bni-43a50c4c69ee1af2fe4ac04d8ab37351,2024-08-22,-89800
bni-3d51c7ce4265811f3d75ae0a7f32f7e8,2024-10-17,-29000
bni-a9e6eea682f7d6b6696a3e5dbd446014,2024-08-23,56400
bni-ba7d19e36a628af8e1d2361b195d6f57,2024-12-11,-83300
bni-b09fd90fa50c36852132afe29621f36b,2024-11-21,78500
bni-3eca18a7b674bedc2ff60b02fd933350,2024-10-04,-71300
bni-95bea909b2a9855e8da29e67f37851ca,2024-10-20,36900
bni-72e0b3641f6a4306a60dacdb0ac70a05,2024-08-16,14900
bni-f8e91d50dff29885964e25c706399d4a,2024-11-09,68500
bni-dc6e88f423b010da44334ef6c7b10955,2024-09-07,54300
bni-6954e5daf782766f0967f61a596f8dc9,2024-09-26,24600
bni-ca9caed7a7a9254723b996e407368b34,2024-08-22,-79800
bni-f7afc4ee2568b29dc964ae2f08d16381,2024-09-15,-51100
bni-c00bcc8ba7608a774d46522b10fe6f02,2024-11-08,72800
bni-aa1e93a24458b4288386b1ab20e92f2a,2024-10-19,63700
bni-4988a90cefe613d6457756abe8e16578,2024-09-18,34000
bni-ec4a807ed41090ca5c9ba708e74c7147,2024-09-21,-82100
bni-2d96aa6f301ea55c1cb7127b527aaa79,2024-10-18,97900
bni-d114f289bb0c0e292e94e3659485b870,2024-09-14,82700
bni-617be42f949385352adff29672203a7a,2024-09-18,27000
bni-3d1f12b66145a638823e6ace1ba0c3ca,2024-12-10,36900
bni-02ace58d71402af93397f9a2aea89427,2024-11-01,19100
bni-15154e59be42ed641e8de32387f570b0,2024-09-10,99600
bni-094fdaa6963774fecad7d738c243558a,2024-12-07,56300
bni-4f67d81cbaa2a35d64a0e41736693d98,2024-12-03,-80700
bni-0db45c17299fcf3c7260ae319bb51e21,2024-11-02,70100
bni-7aeb1ab145a9974d989af0f93799c3bb,2024-09-21,65700
bni-55c250266aaf034ec0b7a4f3b1dbb16d,2024-11-25,99000
bni-ce4d0c2b644d22c242b219ac6a4a8ea2,2024-09-27,5000
bni-4e0b4cc6516c1943982348974ec9ae59,2024-12-06,65200
bni-2198e57c9dc1cecfb43cc71e850091c4,2024-09-05,40600
bni-bf50a7d168afc7154e7b572dd40136ac,2024-08-19,78900
bni-77e2c57a8763d3153656926901850bd0,2024-11-09,44100
bni-57589373656d906c44a715f365e47817,2024-08-29,36900
bni-af3ae1211170248b57d0564cc587d604,2024-08-21,92600
bni-9d99775f7ed601c1baec637e4de5de38,2024-11-21,24100
bni-206bb2a4f591fea89a9564a674644097,2024-08-26,89200
bni-07070738a361f7e01bbcb74ed4c55dcd,2024-10-06,16000
bni-34dd4d88429a0fcddced008edc27c915,2024-11-25,81300
bni-282ec8b9734927bbaea245d25fe3969a,2024-08-15,17600
bni-8c31d3dad05717c9e4557400efe4bff3,2024-10-24,38500
bni-a90069a23be120250459db45bce1531f,2024-09-20,55600
bni-f2592526ca38b71ef7005c34832b3cc7,2024-09-05,51600
bni-57169fa5e4ad8c319703b600cda2bc23,2024-09-19,88400
bni-565baec6d95c47a4d2a593e7a4ce97fc,2024-10-18,66800
bni-06dd64cf8fa50cc953a2580fb7181bd1,2024-08-18,-17700
bni-bae2cf4e5d09d6b25ffb86fb2a9f959b,2024-08-16,78600
bni-d16696b34d064fa08a3b472d279377d1,2024-11-23,64600
bni-9f0a2ec72f0fe5162614c04a604085c5,2024-10-07,-94300
bni-344fb9bb3911a81b820627441a26019e,2024-09-05,-76100
bni-ac6ceca942a9a88130e29de726b65b59,2024-10-30,-27100
bni-f069da19b9851e35c2604823b285a03d,2024-10-18,45200
bni-baa67137683525aaf7fe8ff5db8902ba,2024-11-23,63800
bni-1adcc4346d7d39511016ef2a110672ed,2024-09-01,90200
bni-0b51775b2c0f61744f79d66845b0b693,2024-11-02,61100
bni-e6b81710f2795f860d182f2d9b57342b,2024-10-23,64000
bni-2d2f1b5559ed6bbda3a33cc450115ed7,2024-08-16,73200
bni-6ae333dd8451951a359ec4ac023a4f0f,2024-08-17,52100
bni-005f58c1478bf9f7aecb5aafaf31ec1e,2024-09-14,96800
bni-8102ba7f2646386b57846962e9d6d83f,2024-12-12,55200
bni-0a422c9e38064e6670d872caf6375773,2024-08-15,89400
bni-8bc8a5921f1e7b68434f4623786ef327,2024-09-26,21600
bni-709622a920e48e660114237a0c130578,2024-12-02,74700
bni-54a25f51a511cea289cdcac5da62844a,2024-11-17,49700
bni-bc057868995b718bc5d88dc7e790bc80,2024-10-09,71200
bni-f54b81888876ee40721d0fb3b4a5d9c1,2024-11-07,56000
bni-ca56b06fe91b5fa5d7adf52a3256c2cc,2024-11-10,35100
bni-520f8758dca0367256cce47a93682dba,2024-11-01,91900
bni-6873e297f2731a53d3c2cad5a5dace03,2024-10-14,69100
bni-e6a03999adee06c3ef16b01d049217b2,2024-09-26,47000
bni-1fb5c794575672433fff27de542d1ec3,2024-11-29,-64800
bni-aa4978ba9d850320d6396deb0dd40f7f,2024-11-09,-44100
bni-994d7b48c33a0e8b9c9ef1b5f219f4ba,2024-09-23,56800
bni-de8ed8f94cce8e3ad8936e54476c8549,2024-08-15,-46900
bni-361cfb3d8294511580a89fc032a2f926,2024-12-02,49700
bni-ca30106d7e4132551020809b9df6596c,2024-11-25,43200
bni-462a3c02b21f78da5df2d2b542219e59,2024-11-03,59400
bni-13b703b6f0c3b5207ae445d7ab7dc680,2024-10-06,-31100
bni-44146c870d527da41e362d281caf9433,2024-11-14,32800
bni-58adac725724b87ebf895bae0a7f72cf,2024-09-10,64100
bni-42500ad901d6cd175a6efb7d89deacd0,2024-10-21,85700
bni-e54d7dc554a25018c0c6189c8ad241ae,2024-12-06,-91700
bni-4bc4e394e689c799da247308bfb02a66,2024-10-10,30200
bni-5bfe9e1625f9e7bcf950cf0d6300fa93,2024-11-07,-72200
bni-c7d429b0de53d1e9c7819c346de71ab0,2024-08-18,59800
bni-c46b34c32269402c04e6a350d2198b25,2024-10-26,25400
bni-9acf4278e97b4399b5e64082e4c475e7,2024-11-29,31700
bni-824bc20deab80eb00591381478f7e56b,2024-11-22,14800
bni-935448cb308d86dd9b47d781933b4214,2024-10-14,58900
bni-ff258008b92ea840bbef5511806497a0,2024-12-05,38600
bni-85a0814587f5cb050de1bf85adfd2dae,2024-11-16,37200
bni-5d5439a45968be75a3fd43fe00cf54e3,2024-09-09,58800
bni-5293afd3e2b6d96cc033172482f4fe48,2024-09-08,15400
bni-4b9a119acc39c54439088cfb874057a8,2024-09-09,56100
bni-25da99b968cc246266bfd1dc185bb24b,2024-11-29,64100
bni-cd66e166b9a5875dc91eda4132380f8a,2024-09-16,-24600
bni-21d3980c01e5eff8617fcb5c54add909,2024-08-15,70700
bni-7f0fa6a8eeb50598ecc94b24d92fb071,2024-09-14,7300
bni-5fbbaea7ba646dc5b03548e17c8d9b22,2024-09-15,-86300
bni-bc1969de2abf36a4998860f7940eb7f4,2024-08-22,35900
bni-90c005916d7c2e16e06187040aef0d54,2024-10-21,27500
bni-5a0e2664bd6f3881bf53ed570973a3bb,2024-09-07,24800
bni-c4cc01dd50508481d42cf2e3f7387ff4,2024-08-20,-28500
bni-665abae769478b11af55600a0ccc0ec0,2024-12-11,3000
bni-2e3dad3cb09e9d0dbcccdb9adeff0003,2024-09-14,67700
bni-037e9f80ef5975f986f28744bd1d1850,2024-09-29,32600
bni-e4dda2ee23677fd7c54477be597d24c8,2024-09-26,-3000
bni-cc0c5486a1172bf1de9809fcde3d6fd2,2024-12-05,91100
bni-114d1ad46c8c3d05f13520705f87076a,2024-11-04,-63400
bni-b8ccd5e6615303ce236289ac11512a49,2024-10-12,-60100
bni-280bc32fc907028254b2757193bd9490,2024-09-28,60800
bni-53e024b97bfcb9cb8c0c4f6ba2678614,2024-11-24,-85000
bni-821647cc36d85dddbddc8e3f5966ce05,2024-11-29,45300
bni-454cec7d837c2dc11cc4a1482b2c1607,2024-11-23,72400
bni-833466890f569a036ed0691c447db1ab,2024-10-10,-98800
bni-10ccc91f65146468adcef2cd6473cb47,2024-11-20,99500
bni-239a192377aab3dd3871b4d34072bb54,2024-09-22,85600
bni-c016fd1dc034765a5b75b1e1771649be,2024-10-13,13700
bni-450d58f3474842e81fd37de710300b84,2024-11-19,20000
bni-ce5088dc552967d79f72adc991f15514,2024-08-21,21100
bni-abe28c02efaa104d52c1dd5f861b366c,2024-10-26,-39200
bni-3f9b969dc4a2ebc3e0f4c2cb30072f0e,2024-09-01,55000
bni-a3e52c9213cab7ceed3ec2fa1b20bde4,2024-11-23,41200
bni-c94cc43937d6237cb02b2934b29981f6,2024-11-01,51000
bni-82cd817ed5a61863b8a561df73631cd9,2024-10-15,41800
bni-39968f483e33f889130a6de057e1df5e,2024-12-01,-33400
bni-638446c28eff51887a53891f72cb152b,2024-09-14,47400
bni-135b528d92a9f4877d1ed96ff531c5fe,2024-10-17,-93200
bni-58ff91185f3ddbf38028218fa73fdc31,2024-11-14,65800
bni-1451ca8558498356dd7f57402c8dcf44,2024-11-29,10400
bni-79bc781b89670cceac0f6679202c1435,2024-11-09,14100
bni-4ab533c3803a0a94b5b4b2bbb9167060,2024-09-20,6900
bni-9eb8e6c8dc46edd7d370dc6424c8ed6f,2024-09-16,-59600
bni-6400a992fe4d54af49164dbec3095c0a,2024-10-20,2700
bni-335d03792b3a4c76eb5b7b410509bc26,2024-08-15,61600
bni-06120c7442ba280295e4799242d44299,2024-11-05,46200
bni-06aee1182cbc585585abcd6b6adb3057,2024-12-12,19000
bni-91e7e953b55957e796fec88f64234a9c,2024-11-02,9600
bni-fd6b691c0c77e84792d68267e11317e1,2024-11-24,90900
bni-364e72c8e3606c01761faceefe9c9ca4,2024-08-22,-2200
bni-fe3a2219f11da06ca164372bb515df29,2024-10-05,-56700
bni-7072fee4665fad5c1a0314b926583a8b,2024-09-19,-47900
bni-bbd3b86aea01185e36b850eeab595776,2024-09-15,73800
bni-3b66a7d2019615fb7ae4faab78be13d1,2024-12-04,81100
bni-db251ba43842a16df7ccd40119a13760,2024-12-06,48800
bni-96b5897bda0ce237e911ec0336d62e93,2024-10-26,36100
bni-f5ca9a4b816b47923bb1157eaf085766,2024-10-11,96300
bni-348394e184a3b33018e53477e0ce84c7,2024-10-20,63500
bni-7367493879e1e64b1461a03323ed4f8d,2024-11-28,33800
bni-5db6427ba563cc24af570a45e59c2823,2024-09-06,-47200
bni-60e8a8b8bd2862b615c2232c58cf5942,2024-11-07,-99600
bni-90e2f8c4f99ef1919171ad11d165dd5d,2024-09-21,88500
bni-b7f7aa47172ac2b79cec83aa5ae42a7e,2024-09-10,51400
bni-06d6ee44af1fd9fb80e29bbf28ebd39d,2024-11-08,-75100
bni-1bdf5229513e3c77a62f6b9aa39570c0,2024-10-30,35900
bni-03b6b6ee7655054838ae298fec938a51,2024-10-10,5500
bni-08eea12b6d96e90e8a48208ef1647077,2024-11-26,35500
bni-4d7a25975571d5bd3f4359a09ad42859,2024-11-02,80600
bni-e7ce297a77c9b2245e1285ecd4a55f36,2024-10-05,3900
bni-0a7a02d98e9117b74e9dff2bf3f16fff,2024-09-29,65000
bni-9ae818d60a09fccf2d7c82732b718648,2024-09-27,64100
bni-f286c4cd192d57fa101136641e1654ee,2024-10-02,-38400
bni-c860481ed8e7b91ead13d83c3c8d4c90,2024-11-05,42500
bni-cfc1b3eb8e9721d34c0bd2c548266dde,2024-09-01,49000
bni-0fe403cad87dffe65be388b6357ee7ff,2024-09-04,30000
bni-2105b8cf2ef7d373f124512dbeaf5d7d,2024-09-25,69000
bni-6b258cfa7b7e43aca414d578b25971af,2024-10-23,86700
bni-c25f06e86f5f8cf7e36b7890dd7a14fe,2024-12-02,30200
bni-5e6dc2f9ab1a4147d6349333b3efd2ea,2024-09-28,-13000
bni-6a50c3831db2f4c3d0b09377888a6f8b,2024-11-20,-45000
bni-24b5eb073e913bc8a4830eb3b8618b5b,2024-08-25,-56000
bni-eff57c3a7dfb761948b3a35a49d7c2bb,2024-10-17,-48600
bni-aa5390eb1b8eb996495366c8bb47c4f2,2024-09-13,45100
bni-149066595dd4ff77a2014bc3f3368d9b,2024-09-03,-54500
bni-f8bb605539bf3db8770a47a9127c84d2,2024-11-20,92700
bni-27846d26eecdf646e3f66aebc623c315,2024-12-04,8400
bni-acb02af9ec4579b59e478d80474da628,2024-09-23,-60300
bni-76128b5fa05590f6f0832a580369840e,2024-12-03,57200
bni-4859b347bfd08fee4d17e7d30760d931,2024-10-14,73700
bni-29039bfc102302f1512dab12e71938c7,2024-11-28,65200
bni-040c5c06205404d514ef76d36a371d34,2024-09-16,-13500
bni-12158a31e19a0b73c4f06cd581ecb003,2024-12-05,45300
bni-ba511274b2c66fc4b1d7d46721bb5667,2024-11-27,5700
bni-814d58163eed552ef2f6e9b9eca7c5a8,2024-10-26,-86800
bni-c8a139b4d41398220207049a4ee2f3d0,2024-11-18,69800
bni-7badd57603a06d65ac6da9dcb6f15d61,2024-09-26,32700
bni-636027c2c35d2038916ca619d9fc6717,2024-08-16,47900
bni-263277a10ffc7875c37f2c6f0b9ea34d,2024-12-09,-10300
bni-bfccc4da6d9a81e38402f2002bbc1045,2024-11-08,62900
bni-2e159fa29ddc3dfbe441f4c426027c7c,2024-09-22,-3900
bni-fb50c4337a2ba6b191f349cba4ca2ab3,2024-12-03,-38000
bni-c7f02084237a826ac8c63483351f5cd2,2024-12-03,90200
bni-bfdb287a6e5c4322521f0090663a41c5,2024-08-29,29500
bni-2b38cf2394dc2aff8a8f84e8360cafb1,2024-10-31,27200
bni-dc70ad2ce8da881338227f917cdca5bf,2024-10-04,42300
bni-a725fcc9e3e0f7fd44782f148b17cf14,2024-09-23,13500
bni-3ba12d25cdc6b852314ac3eb65cb2cba,2024-09-19,51300
bni-eb13f370bfe69322a0d0c0ee9f38fe87,2024-09-24,81700
bni-0bf25dfd89e14eee6d3e75177bb81307,2024-10-11,76900
bni-f856fff052b72aed1c16ae94b8719097,2024-10-13,-49500
bni-820e53a993cb389ac5f94862e221339c,2024-10-08,68000
bni-978586db865d2bff60ababa76e78d09c,2024-08-28,19100
bni-eb2c41d5ebfd1f49cafce7ee0d705bfb,2024-12-10,-73400
bni-11cab0fe5d98593963d1650a53d6e773,2024-08-27,67900
bni-7517f10162e7d281f0b90ddbb443e0a6,2024-11-24,29300
bni-3fbfffcf7460ecb0f27e1f15a8ec5570,2024-09-28,-18000
bni-bebc1091683660fbff9c0f69d3118617,2024-10-06,-79400
bni-1af062d25f96d5745b2d8be22916138d,2024-09-28,67200
bni-a6f720444fec78adbdf4f268a613b6ec,2024-11-05,18000
bni-a394b55e240cafc9b8c34580981f9ced,2024-12-05,2300
bni-26d6e9a858fbe71dbafd0de042608f72,2024-12-04,63000
bni-655553b456b695aca25bfa5e37b7b88e,2024-10-14,16000
bni-7521e6960b186fe4b628055d854cf0f3,2024-09-19,32500
bni-f215972ecb18136e69d347164f43850a,2024-11-16,-78000
bni-521dcfda6986faa59215cdb5dd15b002,2024-10-02,37800
bni-b6e028723a545a7303cccc5cafc8f2b2,2024-11-05,22000
bni-26f3dcb410e97107fb198545dc8bfcfb,2024-10-22,-35900
bni-17ad2ec0c5eb656a1c341f61eaf78b91,2024-09-26,86700
bni-bb9d70050bad3e1d5233d0ffcd1122d4,2024-08-31,58500
bni-270412e7fb1c399ced88fab470cb8c36,2024-10-15,40700
bni-6dda9173bd534ac3494bc95f47a72b8a,2024-11-09,-54000
bni-a16a46ce918bc43f6f346df581320f79,2024-08-14,-99400
bni-8917e20918092ddfb47c54d6c5bd0d19,2024-11-04,65900
bni-e86e514e34d42e2001293860525294a7,2024-10-06,97100
bni-829398ae0c6dec7814de4a609505c999,2024-11-27,16000
bni-7a1de38558d98d513b4a8b3906415b22,2024-10-26,34500
bni-726167ab01ed21c2971f7939c6f86d26,2024-08-16,31500
bni-e373bae9f848cba15328f215bef828ae,2024-10-24,94000
bni-3c7e2c05c9dabc5ca30a56563c602c83,2024-08-26,35600
bni-484a67b8b89583173de6c189401e3e5b,2024-10-14,73000
bni-86473307d8999254852e68726b176039,2024-09-29,53500
bni-11c2da85a275d32d4b3a9f078614c2b7,2024-10-30,60000
bni-f9226bf1c9c7d525c16a129bf4c07426,2024-09-28,-17700
bni-469ad679566ac62e95de99aca2eefb97,2024-09-18,82200
bni-a0a4f982b77f37c5738bc171771cca70,2024-10-18,7700
bni-fdbcdb6a6880b4ef0b2646f8117b9fe1,2024-11-19,-89800
bni-9c679b471de437a29ca37b670fed6592,2024-08-21,81500
bni-a453d3d22739f07ba4722929fe4e28b8,2024-10-09,68500
bni-7601568c3169542e94a5c7277fab1812,2024-11-23,37100
bni-5eca597dfd6202451fed522b9bc0e809,2024-10-01,50100
bni-f1fa9e24714b3a963daeb7f8964b65c5,2024-09-03,91000
bni-bfd1a5b1bab6f7a50cb43a83ba516dfa,2024-11-21,-29200
bni-5f7c4f89879d1dc6ff1485069498c2ac,2024-08-18,-75700
bni-67e9cc739ccf3178f9ffc1c5f91227fd,2024-09-06,21000
bni-9d488efe261d3fb8bb475c418cb59f3d,2024-09-21,13000
bni-d3fa4e6a39c1e646746c91dd918023c7,2024-12-12,54900
bni-740505f0b4feac6b67bccd27d5cdd7bd,2024-09-23,62000
bni-6d335b6a7155422d654cadc7affc0ebd,2024-11-03,21700
bni-b364610b4eed53238d262649637263a2,2024-10-27,-22400
