BNIUniqueIdentifier,BNIDate,BNIAmount
bni-e60d4c9fd0460c8d951c0f6a120f96d5,2024-10-01,-73900
bni-9b637f7bf7dd1b8a2c944c9a6def3a97,2024-11-30,55300
bni-f144f3f36f48825efe01c7f4855ff7ec,2024-10-18,66200
bni-ab352b91bc09a738376e6d829d64faaa,2024-10-26,29600
bni-65b24a8497a8172adacfcc68c2ceab61,2024-09-09,23900
bni-22a3baf6a54ca7294ee8f0d5128bfa79,2024-11-18,16200
bni-77304ce79992f3cd60ae742054fdd43e,2024-08-31,76900
bni-b36742da2e5ba06393db301b5c0725b4,2024-08-18,-61700
bni-c5da5fd7de419c029e0b03077b217114,2024-09-18,60800
bni-210a3e0a3b6c0705377615129c2249fb,2024-11-21,3500
bni-583351baf5b4757c1f3852d773f4bcc9,2024-09-03,98300
bni-8cd440457314c6c0a6d75aa965983d7f,2024-12-01,3000
bni-d0df8026c272f44121dd963b080091f6,2024-11-18,51600
bni-d1d635cab566a52586d71b8d083cab76,2024-10-12,7300
bni-e12058b758f16ee75defe94063ab1dc8,2024-10-02,-27600
bni-07f64ba651db8f3f7fa1404b44d09f8e,2024-09-26,-32400
bni-82ea8033a5d0f0eac85c808e3e546ce4,2024-09-12,-36400
bni-a1c301a348129427677375d5ef66cc70,2024-12-02,-7700
bni-3851cb9506c666db68d8912923cd3140,2024-10-21,92200
bni-00a44d6d958e9d2000d97da0a33bcdc0,2024-12-09,48400
bni-2e6903e15be9a3d31bffc106f3721a46,2024-11-19,2100
bni-ec81c6a1917bd5eebb775e897423e305,2024-10-03,89400
bni-75aabe2db111d2278e67a424dba290a0,2024-09-26,43900
bni-a2ff3a516c82d296aca3eb8d44b13a88,2024-12-02,91000
bni-1e12e8fc730bafabe44d20df317b319d,2024-09-18,27600
bni-1936dfb6b6cbe3f1d2c5a498fd425e6c,2024-11-20,34100
bni-b75ca8509d63dd6fba9af584c20ba6a5,2024-08-29,47500
bni-963738d84104e4643236aa2236fb7852,2024-08-14,-2400
bni-8bc31fde942dc1c8e4d92bf8fdce8d35,2024-11-05,-27800
bni-e528757fb6ff1df77c97f6646208b196,2024-11-18,36200
bni-edc8f01ed0183dc114ef8eaeb9c1b9e3,2024-08-26,99100
bni-64cf210922ff955a231904c1ace1d82b,2024-09-22,-43100
bni-d1d802c42607e7576e1091d43fe7257e,2024-09-02,53600
bni-c62cdd5d62b905e1c102d8d8ac2bf9f9,2024-10-08,4700
bni-c024281f861f990b80892cba35e662e5,2024-11-04,-36000
bni-61096565904ea1459a9f2c5e9027ea7a,2024-12-05,86800
bni-662486132d30c596a7c4ac27cbc34ad0,2024-08-30,6500
bni-f84e7a7ce7909c5dac5917f555abf02b,2024-12-07,-66300
bni-d755c017a289323cebb01c8b97fd0789,2024-08-27,99400
bni-37dca47046a788a1456e579959bbef7b,2024-10-29,52600
bni-38de623a1a758174bc5610e74e168624,2024-10-21,63600
bni-c10057c395acc07be06cd1f91ac42de5,2024-10-24,-61700
bni-5278ad8cee8c473b5227ac91470e887a,2024-08-27,81000
bni-2757d8e5fa32c003411305d256c3abff,2024-12-04,66100
bni-78f4e3ac1cc08a499e455b723856d522,2024-09-09,28300
bni-a6622739c24114540a728e534225f10d,2024-09-10,32300
bni-ce46b370d43f16bbfe98a8ed9af66610,2024-08-16,58100
bni-297430cd0d2f6af258a34d4dabdac184,2024-09-02,15000
bni-979431d32873a953871bfc9aebfcc811,2024-11-21,23700
bni-80f246910cdf27699a67b115dfc4a93b,2024-09-09,-39000
bni-68a90446f439795ed2f74214e6572832,2024-10-29,-59300
bni-b5eed85b43e6713ee2e1e4146901124b,2024-11-06,98600
bni-268c2e62ee141a3a440a49730c7a97d6,2024-09-02,70000
bni-17cd9d44337a22b864f5a30e45d351b2,2024-09-16,38100
bni-e893d0114cf0947e6580738e26d81c39,2024-09-21,79100
bni-d94ab3cba6a0af64c2845db199636d74,2024-12-06,83300
bni-b522e911ec8287609caaa79420ef964e,2024-10-12,16700
bni-63ce90fb9f9cf57c4eefb4b653b18440,2024-11-25,85300
bni-7db58d9fa1813c232fe784d46e2c42da,2024-09-22,79700
bni-52923c124636a2d8db63450f6f00fae2,2024-11-12,1200
bni-c5574b888352b041bb5414168fcfd8fc,2024-10-26,34600
bni-ad0ad3a2bca26fdcc7d4fbf066eee057,2024-09-24,-91900
bni-90e0f03a5fc93e6379d601fde7368b22,2024-11-22,24800
bni-f2ab4119280256dbcbe38052d1af9767,2024-08-21,90200
bni-01dbe90819ab06c7aa5d6bf80ddd45f4,2024-12-12,-36000
bni-24f59d3e66bd14f33d4ffb74fadd9e43,2024-09-01,60100
bni-2067a7241a2123880a3555446f8e4cbf,2024-10-23,-89700
bni-a35c1c89ff8a994cc997775c243914ed,2024-09-20,-8900
bni-91e3daf209fc6bef97f568617adf4d91,2024-08-22,-29600
bni-1b4c77bfdfe53e30d1a35186a184bc81,2024-10-22,28200
bni-247b82b21750f4d5292c8a34a9acab45,2024-09-17,57900
bni-b671537be225f9eaa075b1bd9e97c55d,2024-11-03,68100
bni-b41052fe6d4a7f8026dbac103d370483,2024-12-07,-25200
bni-6eebce128ec130c8d37ee6250631ce97,2024-09-21,36300
bni-73b6a1a21c8c90f2c014caf52b5bae75,2024-08-21,33900
bni-7e3b4c7b351df679b8e9ae22877610c9,2024-09-02,42800
bni-e7c916d5f8d495512eeaa30185d243c2,2024-10-22,41600
bni-df428b7567d50ab1dbb88eee32e8052c,2024-09-20,86400
bni-9f0abfcf30200fdd88d9ff5e6241bc15,2024-11-26,20300
bni-b61796567201e004446070adf5215b4d,2024-09-28,53500
bni-66d01b104b6a6647d47228cc6356b061,2024-10-11,-2200
bni-ad832c75c6c871ac55b1a24d7d6e543b,2024-08-24,92100
bni-8127ec4e052aa95d7766ab062c4f8f6b,2024-11-11,12300
bni-7b787ae4b29c190befb583a933fbcf65,2024-12-02,66000
bni-7318aa2a0a82d9650e199925c4b9c85a,2024-11-14,89300
bni-fe7563cfe3f4a75201c94c8dd95b9097,2024-08-16,54600
bni-64d31d8c475b71340daf34abf0ea923a,2024-12-07,-94000
bni-59d566bff09037084d84dda9299041da,2024-08-27,44800
bni-04581f5672784da8018ed8747a5a048e,2024-11-04,95300
bni-8e622ca4a8bac82ac42a7914930a6ac1,2024-10-01,14300
bni-0294488038703d2193f833b57d5a1a1a,2024-09-24,86800
bni-878e0e901459045f3602481049745030,2024-09-21,97500
bni-8dd77876873ccc092b1c39705891035c,2024-08-20,9500
bni-694d79ea2cf4c0c0a1bb7a58ede52f60,2024-10-02,-80200
bni-7bf693840e8b0eeadb9c840846b00957,2024-10-28,-10600
bni-7cf8a3dc28d20dc0bfb1c44a729ddab7,2024-11-08,59700
bni-bab2fed777045b327e30c73f0dab9078,2024-08-15,-65400
bni-8b8ed6ceb85e43369731b10b45aae9ed,2024-09-23,79500
bni-89e82ca3131fc03e35bb832f5750ea92,2024-09-15,48100
bni-da63771b56acdf3b66cb5d3a02d119d4,2024-10-14,37700
bni-e6acec6e766105978630864c72c4bc2e,2024-12-01,27300
bni-7230327d18283e739592115e701fd536,2024-11-13,75100
bni-6a3de298633eb4366227124eb4ce25fc,2024-08-18,21900
bni-0adafbda1b4f53de0d7ea8de99b12546,2024-10-07,45000
bni-e82d0492812b34396a88d181dba38f33,2024-10-19,55500
bni-bae20695ef20ce78ce90dc15f6de7d3a,2024-11-06,98100
bni-9a163e8d081b7438f0f5dca980e86c10,2024-11-16,-66400
bni-291ea0a61d9a3f73e4880a765d53ab7d,2024-11-04,-84800
bni-47927b03c57eda68d3b6d62dc696b877,2024-08-23,19000
bni-9c64b38c936e206a45b30ca73fbb1670,2024-11-17,40500
bni-fd15996500994d9f87840cbe5e457410,2024-10-11,-92700
bni-4db75fab0c5a9ec63306442234191605,2024-11-02,-73700
bni-2e501675e4850a8409e18ed98ecdb7b5,2024-09-13,92600
bni-81f4e75a7aab7a0dc1942ec15b1c07b2,2024-10-03,2300
bni-486995d4f9f71949e7a2e90927305034,2024-08-25,-50200
bni-dd21881efcb3a31ab723f74c660e543d,2024-12-04,12400
bni-840a704872d05f4710c349d7ba8eea59,2024-12-12,39300
bni-2964fbd7df1237dc4c2a0aa78b73931e,2024-10-10,-91900
bni-f25c5eddba15aec0ae5ec69596d66186,2024-10-28,90400
bni-4cdc3de352c99f7d8c3901f2395d0292,2024-11-12,32100
bni-b5ced11737686bce81e78dae22cbe1d8,2024-11-10,64600
bni-4e70cc1e59feb926fe7735af5d547745,2024-08-16,93000
bni-ddfd661ed336890f162a65caead73e6c,2024-10-23,-48700
bni-5434cabab52cc21553e54dc5da1e827c,2024-10-28,-65100
bni-4c9299ec426e7e33248ed80afebdab15,2024-12-01,17900
bni-28c46008f0280a2c49fe2af6bbaa0223,2024-09-10,-29700
bni-ad92bf8f9a6c35010f5f42cfb502def7,2024-09-05,77200
bni-9a3f64c81da7e7a59101c117028a02c3,2024-11-22,-74800
bni-710ed895a09de85c07461d1e8aeb4645,2024-10-17,7700
bni-b993d202ef00d65b5b56c2e54992d0d8,2024-11-09,99800
bni-171b61a170c0bc156a3b99d54c980b03,2024-11-09,41800
bni-084dd522544bf391aed9c6a8f47eb388,2024-11-19,82400
bni-eddbe55aa2c1bff21082d02a171fc874,2024-10-29,92400
bni-674df2583b74d38a9a7239ad03ed2c13,2024-08-22,-89200
bni-188515980daa09269ed3d6ad35931a87,2024-09-30,45300
bni-6f6e942e5cfb921aa8a2873b595d78d8,2024-08-15,21200
bni-0d516d40e19d169f1d9b793b7449d8a5,2024-11-25,56600
bni-a2280f2dac670fc5edb2510aba689ac4,2024-08-15,58400
bni-f06630c778d2caede63e74f8650cca9b,2024-10-07,56800
bni-ca90da0bde44ad974e788f8f3ba8247a,2024-10-22,-20200
bni-4b23f668b7e6b04bc494ca530d40aebd,2024-12-03,50900
bni-5ebb944afd92f66c85ee4adaf7f65467,2024-11-13,-48100
bni-a5cbcc21c0c8c7f0435ccf690241fa6b,2024-09-01,90700
bni-57046ac5366580d0dbab758bd9b4bd48,2024-10-30,-82800
bni-c3128e8d7c2916abe938183d8d91ec6d,2024-08-26,40400
bni-63cc49690edce51605940fb15aec1d70,2024-10-26,-38700
bni-48689b960815c390d75e8eca582cbcb6,2024-12-03,13200
bni-50deae56501ebe76dbefd12f5acaa2ed,2024-11-05,7600
bni-b0e7e22371b16a3612b80ff6ac558dee,2024-11-06,-7600
bni-506818fdab2d6ac1398b956434a57a7a,2024-09-14,80800
bni-7dae7ab2255b226b1b4323d5b999a278,2024-11-24,67400
bni-3e9b939dabd32ad7c73a22c1190d8c59,2024-09-22,-65300
bni-919a1fdea9ffe73e163ff00155e85738,2024-11-03,96700
bni-c4c165365c386081614f66113f9fb56c,2024-12-04,96600
bni-b2cde23db3ed15194cdc9274835d5621,2024-11-27,56300
bni-72c094cd13888a6a3da4d6a90142374d,2024-09-27,82800
bni-02a84b5dec6847ec0e171790aa7b0a59,2024-08-28,57600
bni-afdc86c1d0e4ba52dba8822bf117e764,2024-12-02,20600
bni-e7117a97afbadcd68c04df06cab8554e,2024-08-23,91600
bni-4141a0428376fa99dc5cccea4b693a13,2024-10-13,18900
bni-e99beb002ab63a8843f7ee81911ef869,2024-10-14,5800
bni-e3cdf49028b1564d2c8c1321da3c6c0d,2024-10-21,39500
bni-9e6ede9b715a16bc160d87b1d0e50438,2024-09-28,37800
bni-4413920060d9629608c4b3f54ffddb64,2024-10-10,71200
bni-df8c5843189465d8879cf226b06f6374,2024-09-16,84800
bni-78024faf041313d490e6033c3e1dc312,2024-10-03,-65000
bni-953a1bfa76ce5d889f1730ca3deff483,2024-09-28,77300
bni-a573e1dc0fcf013212504af4f41e6486,2024-11-11,73400
bni-8cde0a813e5fa23e91d9f6bdb9bc5c9c,2024-10-12,4200
bni-fa40decea4cd2d18cf09d64b517b1060,2024-09-03,80600
bni-05dd83337fb5f2a18a11104728ea12bc,2024-10-21,-77000
bni-ec2f6e93f44d8b410ed5131c763c42bc,2024-12-06,24800
bni-ad570fa9b95a66038a27b96814e70419,2024-08-24,-52700
bni-cfb2416c48439a2e1c67988cfd579d0f,2024-12-07,-2100
bni-48b12edd5a4a801f41ddfc64ee0a2601,2024-09-11,-78000
bni-d563c5a3f6897801f0affaf84cc74ec0,2024-08-29,35500
bni-8ac2ebad06ccbbc499ee5e6583c2c970,2024-11-01,76500
bni-ccc342f5f04585c019ea95c273e7a469,2024-10-21,80000
bni-00bc6ad800c040498d684a648a40656f,2024-12-11,-88600
bni-21ddd532670a3e54aabdd1ba64d8cab6,2024-08-26,92100
bni-5f6ed948e4cc4e530e935dbb4611ef0d,2024-10-20,-90500
bni-dea8b31842f58d7645134e7e9c55b200,2024-10-26,-94800
bni-909b1e48fd1d0e8f78f50f8c7e47ff66,2024-10-23,49600
bni-e1b6814171dd7407aa0749f62383708b,2024-12-12,18800
bni-f91db3376b1d4a61a4013c97364ad884,2024-11-28,59800
bni-b0c75679c64171bef787dd3bde7099c7,2024-10-14,-60800
bni-826de7d7ce73d5906f0ca86be291660b,2024-09-24,5000
bni-38e55e1a20d1d0006110257bc5acb9ff,2024-10-30,38200
bni-a6dd7cd1b43b48ede34e8bae80efb9a6,2024-09-29,27000
bni-3dcf2638502c1a84ae11f38b6fd2cfee,2024-12-03,59400
bni-540ddeef59f4ea38ee3d036db3b128e7,2024-08-30,37000
bni-80b8473d0d3b664d851b6331d3deb519,2024-10-13,71000
bni-912aee1f5dd0436442c43cbe65c842a1,2024-10-09,49200
bni-c679486a39824edfd5e8c0deb4625c0b,2024-10-05,68600
bni-85ce05dfd171013cc532446625c9cb8b,2024-09-21,68000
bni-642ade1fbeb9a60c576bce014f162b80,2024-11-21,11700
bni-7f4995320b6273e564d2e7337b1a570a,2024-09-28,-14900
bni-fb5daf166ab28534aab6fa7a6736f621,2024-11-24,-77700
bni-f52042a5bd947dff6b95bd3ef357ceeb,2024-11-01,90600
bni-5372c5007d7cfd46eb43bbd628505cae,2024-12-04,2000
bni-4b48cb3bf8b094b47cd986d68a25dcec,2024-09-03,-96100
bni-513eeef042ec9daf1bf219c08cbe66b6,2024-09-05,71800
bni-f11b915cc853fc54ceaa62cc1f65fcfb,2024-09-26,-15200
bni-fa90747ae703fcfe983b75445a70b19e,2024-12-12,86000
bni-e8b3fbd2959a416889437c72289a3541,2024-09-11,56600
bni-200010b2a06985aea2aa4bcbdf4d95a7,2024-09-22,-63500
bni-137039e5ed4296de7c891aa4b356b0e2,2024-09-03,19200
bni-32f3404d851f0710129faea957ecc5d0,2024-10-16,81400
bni-35ab108e5782f2e459af28b889bad07a,2024-12-10,37200
bni-c8a31e41ce6915d148d94bacbd06d7b3,2024-12-04,66000
bni-44a68a6bcc0b43f8f9bb3afa144f8bd2,2024-11-11,-87200
bni-90e8f7aac09f5cde7ea8273655ee2bd7,2024-11-26,76200
bni-260d31105feb68982ea8513e8708aca7,2024-10-19,13400
bni-f8e55cfb5d51c8c4e1725d51c605fb25,2024-11-14,-96900
bni-bbc8c51859e97dff932a9f60869feb2f,2024-09-19,92700
bni-15078830674c912ab0a1e15bce0beddf,2024-09-10,19800
bni-b693718ee38fc5ffe3de48d49fe68401,2024-09-20,91400
bni-20eca7652f31992cf666569dc8e36140,2024-10-24,-31900
bni-0ae1195eede976b30c3b71824a7d8b39,2024-10-25,48000
bni-07fe8f6a257432b695c240b17e5cd40a,2024-08-29,2100
bni-134c1b2622f3da8671c1811f2c8d4b9f,2024-11-07,51600
bni-5c9e98eafd5b6aabd3c2cc98ee16e26f,2024-09-01,36000
bni-41114b2684d2fd0d63603769fcc2cec5,2024-08-17,19700
bni-84e13a1d080cea84aad2d3e8b40daed6,2024-10-11,50700
bni-433c75515922da1ab44325433dd8027e,2024-09-24,65500
bni-f49212de45157a3577a87aa0a46e72cd,2024-11-10,37000
bni-1bd12b000b09f345fcc45a7a82ac4350,2024-10-02,84300
bni-eda111616786c7a2fa4d02e75c974530,2024-10-15,87100
bni-64b94d1164a56b808c8629366c7775fb,2024-11-22,24200
bni-6e2c51f8c020d718ee7890c6d7caf240,2024-11-10,3500
bni-767759509176e0bcb1179d23e2c9bae3,2024-11-30,-18300
bni-3ed1395a780efba1d04d94dd1e69554e,2024-11-25,38200
bni-63b616245c7a7d988c676f85c091429e,2024-09-09,77000
bni-a85e62400cdb4436a3bc4a531dfa6eb3,2024-12-09,68500
bni-20e98b02173603021bc11e36da3f18c2,2024-12-09,13400
bni-55f9f19bfdf0ca69a529e0104be54c25,2024-09-14,-61000
bni-aeef424e1fdc0b84082136b806ad6c8d,2024-09-13,-40600
bni-fe489fca5d9de282ffc25cf595ea253d,2024-10-24,-94500
bni-eb6e34e6844cc85a5bd6152c84e59e6b,2024-11-29,14700
bni-6e59a22089fdf19550e31a3ffd8462f7,2024-10-05,78000
bni-d89048eec0c349213cea6ce49e470e87,2024-11-03,41400
bni-112bf4b015a36e044f935dd58958aac1,2024-10-03,43200
bni-6f1847037948535258b106060d4db913,2024-09-27,44500
bni-1ac057598b06383639634532ec7528b6,2024-12-05,2500
bni-95183e780df170b3260221127e31c5cb,2024-10-05,41800
bni-c436b30521b982dee326f7f44dbfc414,2024-10-21,47500
bni-c7616f565c954d7eee43fb14d4e8f3f3,2024-11-17,90000
bni-0c5340ee36c47940ab0fcc6fa025f298,2024-11-28,-16300
bni-42b4945da78a81ce119e0439baf2031a,2024-11-29,-37800
bni-04a3ee6acae26843d30ca760a546f63b,2024-10-03,76300
bni-2c1ac1ebf4e82d932db7e1a0950eae22,2024-10-23,-65000
bni-cb36b17405f95c60727d8561ab3b4845,2024-09-22,-10000
bni-d04bb370fd8ea5e616fd6010f8e40cfd,2024-10-29,40000
bni-c33ebabf44fe5a8f07ffdf4b07c78092,2024-11-02,86800
bni-c73ee2887cd6e810637866fc46d778e1,2024-10-12,25700
bni-77b6b05ff28809ba563cd3ae894c753e,2024-10-20,-5100
bni-ce3f6e38d3692f1e16c235b901d8e859,2024-12-08,37400
bni-a5fa794693ab22114f3889be0206160b,2024-11-28,25800
bni-d4e42be0ab1194bec87c7639aa2f9a6d,2024-10-19,39800
bni-902a6012425c0c7c77f85e53c507420b,2024-08-19,81700
bni-66d4402925508a54c4285da531169e0d,2024-12-11,56800
bni-6afcad8761e3aa1c38b3ab0cd15adee2,2024-11-29,81800
bni-746066fcec8a2189166a1b935c3613fd,2024-11-15,7400
bni-35b3b2f247b28b548885c7146491d966,2024-08-24,67700
bni-2bc73e837dd62bc4222147b4f2e13b5c,2024-11-24,53000
bni-ef8cdf23bdf90c1572c793939bcecb42,2024-09-12,85400
bni-6911f12f46797c650cb193aefb6d676e,2024-10-25,-63600
bni-e0202c5d6a2188b014ca42ccaa4411d4,2024-11-14,13400
bni-c8a6d031d4d0aa3837f29a60b3e70877,2024-12-02,31900
bni-f50193c9c9abe77979554d27905eb482,2024-11-16,-24200
bni-f17e9c87b2138866a4920f68adb8c218,2024-10-03,47500
bni-58be23edd11fa581767e22c8e8d954cc,2024-10-31,-9700
bni-0e7df6d14396523722afee936c1132ee,2024-09-03,82100
bni-471f9c4c0b14e4b29078cdd37b25bff1,2024-09-19,65800
bni-fe757e82d02fdde1e89bb080e2218abd,2024-10-01,75900
bni-8c3868f1b1184dfe7475729a91636b4f,2024-08-28,77900
bni-daedb8d216629f47e177519cb8a5feb3,2024-11-30,69200
bni-14b7a6fe0298dbfcdbfea53dbc11ad7b,2024-09-26,39100
bni-f5db811c8303f48473d56b4f05151623,2024-10-05,75100
bni-c9248240338bebbe69dd74f4c7b6a122,2024-11-05,25700
bni-eac7a07642a72c323460872be5e1c62c,2024-10-12,-97600
bni-a121bb7b313cdf76d19028b773dc9552,2024-10-11,11900
bni-4bac92f0983cca6a94a5f937a7e47013,2024-12-11,3700
bni-c6d5a02e93381137e9f1363a2601096a,2024-09-09,29200
bni-7bd9cf8501062ad178000d76b3f16cfc,2024-12-11,43500
bni-6c046ccf6de67eeb58ff8adfc3647359,2024-11-30,81400
bni-906f8a22c914c051ae70e59731cecb95,2024-10-29,19100
bni-6a68658169bd567c4b3eb2dc3ac66481,2024-10-11,23900
bni-6463cae66ccda19a368b61e6893d8f10,2024-09-29,24000
bni-8addd64821206d4752ba55d5f7d4d8e4,2024-09-15,34000
bni-a52fec00865bbda6bdda62e693ca8937,2024-10-04,52800
bni-e9ad05a369f1f5c11a9e130d4ea26a01,2024-09-18,76600
bni-43140c3280d22da63b4dd5aa904c826d,2024-08-30,-35700
bni-e8252ff61eb4c76632fde8cc14e4dcda,2024-09-27,-53700
bni-3fd6621a15d6b655384ad6b59be86d0d,2024-09-18,40600
bni-606d870ab27c0bea4cbada909b635144,2024-10-25,40200
bni-e20701ac7c5b964b31de60fe612658de,2024-12-04,43600
bni-dc8d3a2a27a65a06e1a080f9cac75d0f,2024-11-12,-82400
bni-c942d8fc217b09106d7cf63159ad280e,2024-10-12,52600
bni-2e02a805b22e6d1db5c459f774f1e374,2024-10-30,85300
bni-2c080d19b771e942dff93a7a6bd736bb,2024-09-28,37200
bni-4a63fba37bb33cb273989b58183e2dac,2024-10-27,65800
bni-3cde1b335d7d11eace3c84b16f340abd,2024-08-31,41500
bni-4d2d9b5ebdfb20558cbf09847ee0d1dc,2024-11-01,56400
bni-3e252ed2a9317bd167fa54e9919088ed,2024-08-31,50900
bni-0b5f57448b83fac2cfda0941578df31b,2024-08-20,55000
bni-2e523b9dfb52a081c02553e8a114b367,2024-11-19,-98100
bni-73e4b86d4eb471c6ba7a3c2edd014824,2024-10-02,73900
bni-4fc6f0e9ad262e60858c83a9405a7de0,2024-09-29,76600
bni-eadb3653d49946641765e7f68565de4f,2024-10-08,10600
bni-092bc5e41f7f1eb8465e258c6f11c4d5,2024-11-05,45800
bni-c496af10b245e3d801e2f49d85f73bd6,2024-11-27,-11700
bni-881e3773048a962de5dbbe43923eec20,2024-11-03,49000
bni-eddc69eb628e5bd0e7ba166ea65963c2,2024-11-02,59600
bni-4aba9cb8a875f06ec9d94aa4d1408939,2024-10-02,86000
bni-6b7dfab55d64087727059943c84e11ce,2024-10-03,-84700
bni-fe275270492face9e749c45008ef994a,2024-11-29,57500
bni-25aad765308a4bb52487b2a781203487,2024-11-04,77300
bni-861cf4a1ff796ee85959e699b40867aa,2024-09-07,85000
bni-81f40442b678f98cab27b756637c439b,2024-08-28,33400
bni-c59e4e0c75ce8ee5b21ca8fa58c2e071,2024-09-03,-18700
bni-93b85d22acd2facbe3745ba629166d3c,2024-08-20,-67900
bni-bb3dde9ee20d3bfffc6a4911d38b0f31,2024-10-30,34700
bni-232fac94f38830c83b6ebb19ee0ac812,2024-09-22,66100
bni-a49286aa445f392a4810426bd52a615f,2024-09-27,68900
bni-29bf83c97d7c7fea34d5ab51a3a956fa,2024-09-19,-84100
bni-b0aa8c2e5f55224b290f4ccd5ce2a994,2024-11-23,-24400
bni-ae99a791a24f37cc2eeeea84127401d0,2024-11-25,38700
bni-592d8ba5d83b377a9242bf6af03935c0,2024-10-27,38400
bni-df59be4bc3f634f607f8f091c82cf785,2024-09-10,32900
bni-0488eace7ab750fa1c7438ced1cc1f65,2024-10-15,37200
bni-65d200bc5503f681a4bd4e09586a6c53,2024-10-05,86400
bni-0b138e37b3069a99a9f747fb49e89298,2024-11-24,93000
bni-6ccb4c8ee818ba5134de8f1de9e4f3ce,2024-10-29,2000
bni-647a3f63d9c57d6b527f0d5dc41d56a9,2024-10-02,42600
bni-d9dc0942c72bf9d417e18e1513d3cd36,2024-11-26,73200
bni-38862f5f6310b8caab63223863187e82,2024-12-05,20400
bni-05ed615b74dc754b95b3cbc256571408,2024-11-02,70600
bni-2979437b43246f52704ba063d8fa98ca,2024-10-30,30700
bni-b62c6499fa0653ebb7afefad5c4a2a18,2024-11-16,94000
bni-5949c8a5d253ac0ac2626ebc28bec7d7,2024-08-15,10700
bni-a47efc058d56619aa5eb8eb990c985e2,2024-10-21,85800
bni-a46d34cab093de237df55e8be1c34df7,2024-09-26,64200
bni-c198086fc7da54b5c1f39d4c1c346a45,2024-09-08,88100
bni-d4e474b8889bc4fe432adcf6ecf779ab,2024-08-30,40500
bni-85d403764c0ce354854722040ba426e4,2024-12-06,52800
bni-1bb8f725721b4da04739f8de5f579325,2024-11-10,76500
bni-6ad3097aa4771d1f5b0bd70270c2b640,2024-11-21,-41500
bni-1d9c9f695f1b0b1f5c49413aa37d725a,2024-09-07,30500
bni-654420e04046356691cfcf086e170b78,2024-10-04,53800
bni-a28df910e7589c229fd6389794015ffa,2024-10-30,68400
bni-ed61ad2898c8c0cb889fcbdba474db42,2024-08-30,36200
bni-04aae29e0b6c04b590765f6eb4944d54,2024-11-26,68600
bni-8de713e27a3e667140d465641045bc45,2024-09-24,57000
bni-5fb62dcf036d3e30cccdbc69e26f1b85,2024-09-22,-39600
bni-00122bf0ac175017d2b01c602da948e2,2024-08-22,72700
bni-9390b9612a6f36989d25c3523b78fe71,2024-12-11,24500
bni-69fb83bb2ee836f870a74eb71aab1834,2024-09-01,37700
bni-cf63733fb506bd5a63b642ab894590b0,2024-10-08,-62800
bni-69175de0c105c34476e0863b06f94ac2,2024-10-12,-99100
bni-b97a542542606d5290d1f71730d569fe,2024-12-07,-82800
bni-4502726e984e99ef63b4818f02fe2416,2024-12-07,-44600
bni-5d07bd0c6de8b0a6643b8853b199cd06,2024-10-17,41300
bni-cf0b1096cc076cf7f12f22723ec72631,2024-09-15,22100
bni-62737afb00254a7b7f463dfcb782b66e,2024-08-25,51200
bni-4e612394638e7afa8d439cc9edbc38fa,2024-08-29,46600
bni-bf73215a1ba537921bb9a4600a44e8f2,2024-10-29,32000
