BNIUniqueIdentifier,BNIDate,BNIAmount
bni-26d1cab14876ad24b8405edc3da4fd87,2024-12-02,76900
bni-f21316a7510852df693c6ebccae8d58e,2024-12-02,96800
bni-cfe95f587f808122c69044df4bb9c17b,2024-12-02,-77600
bni-50025edb068937c30a8508e6b1af9edc,2024-12-02,-20000
bni-03652c44a8b350b951b9a11b29345422,2024-12-02,33800
bni-d121a5ad1c0757b19a3b4c504f81a71e,2024-12-02,38600
bni-75c8388e02a642ad953f088ea14f9c94,2024-12-02,23800
bni-4045f60f58278eecfb7a98b50b1098e1,2024-12-02,-40100
bni-fcb3ace43907defec8c67bac42c5fe2a,2024-12-02,65800
bni-72973377164167dc5984a92f7029a5f3,2024-12-02,34100
bni-9e1f454449a9dc6c7436ec0e7c884600,2024-12-02,-47900
bni-519a4e946c9947318964baf694ecdfa5,2024-12-02,58000
bni-94945bc264be1f279e8f8c2f8717a656,2024-12-02,16100
bni-17d1b04d62fb99d60d637f13fc17a866,2024-12-02,-67000
bni-c6d048a35828ade162e8b9f2a5d4dea5,2024-12-02,41500
bni-c0c33cb0b2684ac69194d0d1bb935549,2024-12-02,-14100
bni-46b5b2a37c7d94222890269a1fcbe3c5,2024-12-02,-53700
bni-64aec2f4109a97191ee986500ffdb849,2024-12-02,18600
bni-edf2fa03b5e9337a2bf495f681947119,2024-12-02,-14300
bni-b83e84a024f7bd8df942629c9bac00dd,2024-12-02,86900
bni-3cd99650e300b779ff8958c54d47ffc7,2024-12-02,22200
bni-4f952b48f970da51b4ecbb55b0f28e1e,2024-12-02,-64100
bni-0aeb84aded883f39f7e2b56fb6ebb0ce,2024-12-02,51000
bni-c625c76e7b021457b89dd37b5f47ce79,2024-12-02,88800
bni-56304d8aa8a72dbc886def8519f22a59,2024-12-02,13700
bni-1f096aaa3a42ff79dd4bcdada6d8699f,2024-12-02,-14900
bni-63fe3b7a3578f0e3d72f74e96fa77952,2024-12-02,-70500
bni-7c9dd7be5a3c51b68b294927c2716bd2,2024-12-02,2100
bni-6783602e35775a88b7c68c8800c6bbbd,2024-12-02,-64500
bni-ad7e58b8adc73459f1b455e57a04deb2,2024-12-02,62000
bni-3d3694d439c83ba2635df254da832416,2024-12-02,-68400
bni-7b96279e5571fe425f5fb378a24a6564,2024-12-02,-6300
bni-e648ba273d0b8236b7f4f535aff3040c,2024-12-02,85600
bni-d5a2af51a90279fffc61721cfba58206,2024-12-02,14100
bni-7efb50242380aa7901d619459c84d2f6,2024-12-02,34500
bni-ec31bc054173375cf1dc3591c1aa4c4c,2024-12-02,5700
bni-bc5d0695e244dc8bdc1eb5ffd6fc52fd,2024-12-02,76800
bni-26174fee674d2c72afb1828bb08e9d62,2024-12-02,-86800
bni-c9541411d5d4533d93f4fb75c0d6e2f4,2024-12-02,80800
bni-fa80355de50e1a0b335a742af5704561,2024-12-02,58100
bni-6d9ceade2a322691938786b2390425d7,2024-12-02,66700
bni-dca06e6dadd860d127f735cf318ceb5f,2024-12-02,11000
bni-0c88fe943c20240c06e65b884cb32bd5,2024-12-02,55000
bni-e2bff6d43da825f12de07e2c04779e69,2024-12-02,34800
bni-23e19ea5d120afbe14f01a9996dc73e3,2024-12-02,73600
bni-9c35de1f56e96f62671e8e3c7e66b657,2024-12-02,42700
bni-a2b36c908e153962264beee951dbdce6,2024-12-02,44900
bni-a887f0739f10a4850dec8b2fc59808ed,2024-12-02,23200
bni-217885d56fc7c679bde6f2dbfa35c77e,2024-12-02,34500
bni-d1f3bd87bb1b9be0d19695fd7cb337a9,2024-12-02,53200
bni-58a9cfa1dcb8a23d87a8e6de1ca7d106,2024-12-02,40400
bni-6eefb39f42a939a2328405c2d5b4d101,2024-12-02,-53600
bni-5aaa9aa2cdbcb17c2099aafac1c5d872,2024-12-02,82900
bni-aa6fe0f753b3dc774aa6bff79ee72c28,2024-12-02,1900
bni-d12a9b0683b2599de5041b127e3b1f38,2024-12-02,53400
bni-ae49a2e316ff32eb970b08d344cf897e,2024-12-02,27700
bni-6833a003410f25fa59d56297a874f20e,2024-12-02,61600
bni-602c37b8dc837c2aac9f9b867d5c4ba4,2024-12-02,-56100
bni-e72cb1aa8edc8663388a3966bbc6dcd7,2024-12-02,8800
bni-842fcde71d8de1b85b62511dbd2af76b,2024-12-02,65100
bni-47aa0e449fdc556ae18edd54184efed3,2024-12-02,93700
bni-fa6be814d88bde3c4a1c2b2ff3dd5c91,2024-12-02,-10300
bni-6acacb1c3bf700033f67d5a2d15c1fab,2024-12-02,86000
bni-5078123850eefbd4b891a2e207262cab,2024-12-02,-70400
bni-44a64650b6fb4cbf1bc80b72eecd1f5d,2024-12-02,96900
bni-ae3f369429a54550196f0a1d640baf21,2024-12-02,78600
bni-e8ccb458d98f2ffff9d19f7ec9cc44ef,2024-12-02,-82900
bni-814fbac6eb0e8e3551e27a409afbb14c,2024-12-02,2300
bni-cca761a0ed8331366cab82be9228a7ed,2024-12-02,49600
bni-dcde2af2c317d6a47ba40c4d5b82ed0e,2024-12-02,-83400
bni-2b9b3ee3abf937e12b533bde72462baf,2024-12-02,97100
bni-dd810989a9ecb69d12378541928c8214,2024-12-02,3900
bni-5ad321515982aaa5c11364f415be456c,2024-12-02,95900
bni-5a6cc67a7ed78abb06a241678a2351cd,2024-12-02,-98700
bni-56064382f2e5f36018549c2c1efd2ef0,2024-12-02,55400
bni-26b25a5f6f2f90de396b2e1f81d7e016,2024-12-02,53100
bni-978efed3622915af619c38b5b5c4c0f7,2024-12-02,96200
bni-b83b6145f17586081219a7d79cbb2e3a,2024-12-02,-20000
bni-7b8734b9413bfddeacb4cbb8380cae0a,2024-12-02,92100
bni-8c189dbf60c80a5b0f06b3f07a158596,2024-12-02,15300
bni-044272e077ed46a1e88d64417fcd340b,2024-12-02,-89300
bni-a153b7e0219d7872f192f3660cb62406,2024-12-02,58000
bni-a3a3d68d9abc742565a6b39c24be127c,2024-12-02,89200
bni-0a89508271824ee7b1e2f47bbf4315c5,2024-12-02,88000
bni-a394fe8265c652a91a60a45f0bf08e1a,2024-12-02,65900
bni-6cee83cb47e344c5a8d9370cb766f245,2024-12-02,74500
bni-e659f0013634ef3d719ba83f0b2d84f6,2024-12-02,96100
bni-f495f5954c4fec0ad3e79d36afea3be0,2024-12-02,85600
bni-6ad069f29e985029b01e4db31f3405a6,2024-12-02,88100
bni-1779b30a1d044c14f055a4eb35285b8f,2024-12-02,29400
bni-2e7b44341740e8ebf5b27b1068a2d79b,2024-12-02,91300
bni-fcc8723983dc8dc6f006f34ab9db296e,2024-12-02,14700
bni-56d1d60ddf9722528a14a95548d6946d,2024-12-02,-45100
bni-b7224697d7babed19ff68ab984139781,2024-12-02,69400
bni-69f408258e664add6ac8034e6e0cd5ec,2024-12-02,-35100
bni-137b0d54292e96f41c08c81f33b0fe75,2024-12-02,82100
bni-ff824a4dd86f1d3cb39904b1589a8d1e,2024-12-02,21600
bni-e83866c04eaaf7d811034d2e6316aeb3,2024-12-02,-26600
bni-fa0168f69da2b07887fdd63eedb7b85d,2024-12-02,-71500
bni-e8d7a6d15e8c32f0a8cd384a6464a069,2024-12-02,-94000
bni-d87715f0c09f7ec9d4f724b10b35b13b,2024-12-02,41200
bni-29db52e1e9e9bb8fe4e84aad8aec4f9c,2024-12-02,98300
bni-7175116dfcaaf8e750f49debc58b4964,2024-12-02,54900
bni-0d301eb71dce73b139ea448b103c5f10,2024-12-02,51000
bni-1fd33643c4f74c87af8542afc75eb59e,2024-12-02,67100
bni-2ebe7433def781f23720cfdb07b5978d,2024-12-02,70700
bni-f6525984ce236303d76a4a5e5823e0f4,2024-12-02,78000
bni-c84339082f718d17890ee02719d48458,2024-12-02,56600
bni-e4427797afab93a878541a33eb8c70e7,2024-12-02,4600
bni-8f7ee27d61c3bdfec10b6c538819b303,2024-12-02,51200
bni-0ae8af196773b5a3406d30acbfcdae1c,2024-12-02,31900
bni-a09458be9b6d06c37c8de402d7557026,2024-12-02,13800
bni-a59696313cd7b7576dbf68001b3307c2,2024-12-02,50400
bni-ddc2138354436e4c55180d4eb5aea8ce,2024-12-02,42100
bni-a76991203d5d57843fabcebb51e80394,2024-12-02,59800
bni-6ec7a4b65b3983d39843db41e4292fb1,2024-12-02,47300
bni-df5a8c70f3c3bd994b2412c231cd6933,2024-12-02,-42900
bni-89a3de7df0993c3d30954af4c16cf3fc,2024-12-02,49200
bni-12d4e00af9a90982f4711df1da9b2fad,2024-12-02,51200
bni-869e8a9b33eb8186ba68c10f6a5780ec,2024-12-02,67900
bni-77db4b2a2439fe96a76345e6d56dfc2e,2024-12-02,43900
bni-f5597073250e01715f32524510fb3ae9,2024-12-02,28900
bni-092c01f7c492fde84f5c4f920db1e2b8,2024-12-02,-24000
bni-1f19b5d5b0e1d9aef0ba1f212167cfb2,2024-12-02,72100
bni-5df90c89ec45f356bc4bf2fe8064c796,2024-12-02,58500
bni-331dd9da809b176c4a14b031cad6780d,2024-12-02,-54600
bni-923bda01ef4e6e90ec9666e4cf5dc46b,2024-12-02,22700
bni-a03d933d859e6909ca29dd1ebaeccc6b,2024-12-02,58800
bni-9b07df0fe5781c172d3c944bd9318e58,2024-12-02,58300
bni-000d3255b4542d3b56591d6949b1c611,2024-12-02,72100
bni-07eeeefc61ea2ee998381e0b7f4800d1,2024-12-02,1200
bni-518a0aba75fdcb3ff08bd4c77c47f165,2024-12-02,-1600
bni-c9b86e4c78bcbecf4f800642e4d544b4,2024-12-02,20500
bni-86560a62ac17a50bd42d90c5bcc13337,2024-12-02,-37900
bni-a45ff13c30555b02f2a8dd48381d0883,2024-12-02,42700
bni-811ac49857ba70cdd1c146801c4e421c,2024-12-02,47000
bni-f12a283382bbebf331b816348953b7fa,2024-12-02,90200
bni-0b2dc3afb43bb4806c4e5976f290ca68,2024-12-02,69600
bni-3fd92ca4dea103b67f81823a09878254,2024-12-02,82400
bni-5d2a9dab94603f5a7b0aa34af140b94d,2024-12-02,65700
bni-cd7b412148fc17ad1c8872ab23e3d05d,2024-12-02,43800
bni-3d8213d41646498a46b2bf96b39eb744,2024-12-02,10600
bni-c2848e85a284e822af694626030b160c,2024-12-02,17500
bni-dd8a5e541f875c1faf006d4e25aaa124,2024-12-02,48900
bni-baef6db79abf1de06f0fb1d9dc05a305,2024-12-02,40800
bni-b57100e21ec4d1c9e986cd2227dadf27,2024-12-02,33300
bni-e487c80a7fa1c0e5b08545f2a8d0a693,2024-12-02,89000
bni-376d0c564ee4467dfcef2cd1794857f3,2024-12-02,50100
bni-66b34b3400a2ba32f40eb63cb4921e37,2024-12-02,34100
bni-2cb6f35eb9c974c8da03ea3d9d7619e7,2024-12-02,40700
bni-b3f672ad2aac38411027fe8acbb758c6,2024-12-02,77500
bni-091bfc5a0326ddd5bd803a7f7043ec33,2024-12-02,3200
bni-c68323aa0c31e07bbf345b372c1a6b8b,2024-12-02,7600
bni-6e76b059af8f1d603af49792ffb634cc,2024-12-02,-1900
bni-125b5c4d6d1e8108fe8771a420eb5d96,2024-12-02,-80500
bni-0a97b180bc2723da023ccd61fc04fb24,2024-12-02,13800
bni-9aebbd83cc7fb52b5db45f8b6b1bb868,2024-12-02,-79800
bni-ef4ba1a87d0a4613477c2c64d5c0f100,2024-12-02,-8600
bni-54de464dc38d1877da0b8f3efd956400,2024-12-02,94500
bni-c9a2225f98d8e3ed6403783270a0cb09,2024-12-02,26200
bni-ded6188df4c2763fc3624ddf0ff307d3,2024-12-02,51700
bni-b9559708de98b18ab391994e61ef8492,2024-12-02,-8800
bni-3a9b337a2add02bddd1fc6d89a9abea1,2024-12-02,14700
bni-55ee3b5027f07f92e62b56adca324c50,2024-12-02,56400
bni-334c7dddda731349a1947da26dac3a77,2024-12-02,40600
bni-8cfd308cfee72f586e3e555e64eb495c,2024-12-02,-41800
bni-77022e817bda46634e1c0b01979442c8,2024-12-02,89500
bni-fea2d6c3752b559911075a82b506019e,2024-12-02,-89400
bni-ce8533ef6da8dbaef98e68006a440de6,2024-12-02,16300
bni-4f2bedec3f167bc4205655e3a53bbeec,2024-12-02,-71400
bni-74bb2ecfbcac7f100fbb595d0e9c0ca0,2024-12-02,6900
bni-e3d2e21debfe8ecbce8eed5ed616c338,2024-12-02,91900
bni-57e4e626f64210ed5001f75699653814,2024-12-02,52700
bni-77f8d6be995d87612ae7e2d7a56734a9,2024-12-02,69500
bni-0377595dc7334a25a9ff3e92a4daa65a,2024-12-02,51300
bni-591984a1e40b424ede8206d1ffe0c465,2024-12-02,40900
bni-8e3d43fdcab83c5f98e79014bb577581,2024-12-02,48700
bni-a8f1529670d263a33bf05972089b5056,2024-12-02,71600
bni-69c82787abf52d49a8e522f9b5e74c9c,2024-12-02,56200
bni-22cafdf0027e121338d3c32bcf5e0b5a,2024-12-02,2500
bni-68ac64ec8adfcf3ce7f6090102c94e55,2024-12-02,-54500
bni-95ed110eb971e88505e0a0487ec59290,2024-12-02,-16400
bni-752b18075894c9482fc8ed1e94f4d200,2024-12-02,26300
bni-59e19b9fe26736c1baef093cceebfc5f,2024-12-02,38400
bni-f5dc4dd5f2176a1483b572831fbc99f2,2024-12-02,97800
bni-b6978e6f960bae6bfaf40b92a2b51026,2024-12-02,-37900
bni-0f4886d497b876d5f1291d2b464a4f0d,2024-12-02,-70500
bni-22eb4385718ca8cdc0705cdfbbea0baa,2024-12-02,41500
bni-fac7109d3f89748a7b26fad00b269e6d,2024-12-02,51000
bni-1c76770fe6d76abc39bbe5ae4fa26a50,2024-12-02,77000
bni-d3430b36cba6c0d5161681dcf7823b5f,2024-12-02,54500
bni-30cc58a405b89f2f2da4e1294ed31726,2024-12-02,71700
bni-c8a7488f4013684115400fb1f6162c0b,2024-12-02,-1000
bni-7584902af2f9eadf49d7468ee056b005,2024-12-02,47400
bni-1b8c9e7e941b6af785bec3e717958878,2024-12-02,69600
bni-c37b9b774c9810a9dbe51958cc12e892,2024-12-02,41600
bni-c4d0f824083517ce165393a56e994d77,2024-12-02,53600
bni-cc05ca452648cfa6a9a88e2d998e85bd,2024-12-02,15900
bni-c9241ad9d4ffe55cd856d377972fa4f5,2024-12-02,16100
bni-39d4c0b3eb7223808adb5be04dc13341,2024-12-02,30800
bni-ed62b12e4d4a206813d16b1fac43097e,2024-12-02,4100
bni-7874cb3061423be771a0d82eb32a44b0,2024-12-02,79500
bni-e25b2ebedf1d781c7602586d6ca281ee,2024-12-02,49900
bni-18d7c8e868e566faa3f06131fe82eca0,2024-12-02,-81300
bni-6dcf06929ad70303e1aeb1a5679ca711,2024-12-02,-35100
bni-5f54a2faba62d185818e49a4b55cf9d1,2024-12-02,24600
bni-f0036cd3090a4184966078ec7dd99fe7,2024-12-02,13500
bni-a9a953ab813d768266a4f7c5de498555,2024-12-02,-29600
bni-76328b6d7dde27382ba8c8efba2fc48f,2024-12-02,-9200
bni-b1b6571c8207eceb535a41319c31a882,2024-12-02,36400
bni-3026240c5a1200ad7b7239095134e2dc,2024-12-02,66500
bni-9eadf300a0c6eca6b98948e7df1f2d6e,2024-12-02,93700
bni-c9ac265cfc5ae4f69f05c52c5ceec6f4,2024-12-02,-89200
bni-02a6e4122016499b074464fbed27ee26,2024-12-02,43600
bni-84c8d3b71fca75b85ceb3af68795c774,2024-12-02,8200
bni-0caa986874a6eaacaef87e80cf4a89da,2024-12-02,-16500
bni-00c8e6b45ffbd28a6e624f6f78d6bdca,2024-12-02,27600
bni-9431dff916e0c9e0977f3eded060c255,2024-12-02,14600
bni-66be3be0c1bba852a3223d30d1c746c7,2024-12-02,-61200
bni-611aa1f985d50f599e745e6cb8290641,2024-12-02,54500
bni-9ecdfebed309bf288c51959278399fb9,2024-12-02,61800
bni-288c562e2369205c392539d7d218e5be,2024-12-02,-24000
bni-33fe7e37b579757267f076d88160351b,2024-12-02,38100
bni-6d3df504a0a8922c454da65846274e6d,2024-12-02,59600
bni-4fa30eddfea9ec77fa47acb0d35b3a80,2024-12-02,-63700
bni-882b110ae4392d64d75df07520a28d72,2024-12-02,13200
bni-0f51199e472a75e2beebd10ecf90f56d,2024-12-02,76100
bni-b812c7ad389376feb30e75e555b8e552,2024-12-02,89500
bni-105462b239fc5b54dc665a5985357de0,2024-12-02,-18600
bni-7943aa51b8ad8dc10536a92682c7448b,2024-12-02,-34500
bni-1921f4ec5f11ede41d6a51553363bbc9,2024-12-02,94500
bni-59f361ddac08389433ccfe5b096f776b,2024-12-02,25100
bni-5c1a2cbd04481a0d3d2d24ba33b36579,2024-12-02,25700
bni-ee9975f7f4bebaafa07add029c815a88,2024-12-02,91800
bni-4224c3a6f062f86b9080a4f128da160c,2024-12-02,51600
bni-5d3c711d138796d9534d9ab263dfca7e,2024-12-02,93800
bni-171bdd7f9241700806a6364ed5f1c045,2024-12-02,26100
bni-e5cd4a4c759ec628fc69a2618f564ef7,2024-12-02,93700
bni-2ecd6ba1f098276520acfbf9ba216966,2024-12-02,-23600
bni-5d79fc6045b5d0ff7b25d6d6ea4f4ed7,2024-12-02,-26900
bni-f18750a0282567779a871d0a8474e1b9,2024-12-02,55200
bni-bf8a4168766026ed5d84178cadc44554,2024-12-02,2500
bni-5f56c8967d797392c0ffb9908ce75f7b,2024-12-02,63600
bni-f7778247790f91ed3676490a0c279e67,2024-12-02,43600
bni-0567b22af356ea1d1babf00a08c0c121,2024-12-02,56600
bni-b9acc8a60d5803b69399e5a71a1f3687,2024-12-02,90900
bni-d42e21b01e5c4bfe5003aa7e03659bfa,2024-12-02,-55100
bni-cdbcb69efdcbf5d20ac1940729b14216,2024-12-02,-98200
bni-76001b10afc115af670d910c0cd1a11f,2024-12-02,-96300
bni-23f9abc2e96073647138b46a7871239c,2024-12-02,48700
bni-c277233e78b2fda386dda25841f9fe3b,2024-12-02,-3100
bni-7f622300507d266229711df5b30f4d39,2024-12-02,65400
bni-6701168b810c19b9627883dcaf80d697,2024-12-02,21400
bni-77a7e7d7dcb5a1a97eba99e2ab0d5f47,2024-12-02,-41300
bni-1b656e8faa2fcac83c553047f5d32637,2024-12-02,98000
bni-b6b834e50e928525bed5a0f7a19ef8ac,2024-12-02,-4600
bni-5282294f7a1ffca7d43a74e53788526f,2024-12-02,94200
bni-a2b76e70beac795d809b7714977db1a2,2024-12-02,-91100
bni-3a003acb5458b4d81c2aaeed8837c022,2024-12-02,11300
bni-287acb5319535c13f500addf29aa44c6,2024-12-02,-34800
bni-af5af16291a892770104df3de42bea61,2024-12-02,1700
bni-26d9c6ff2825290f83d25a387c0c72b4,2024-12-02,13300
bni-bc421d9789a7b83c0e7418986c1ccff1,2024-12-02,31700
bni-76ab92f53ff673890af286fb3a1c4e04,2024-12-02,-74000
bni-cdb30df65c90922d3295f93da4c48c80,2024-12-02,-26400
bni-af06c995153253af3c6904db70007d64,2024-12-02,-1700
bni-cff97cd61f02aa8d60376a25dfc95403,2024-12-02,-59100
bni-9a8144f023a462961ca712458051174e,2024-12-02,61900
bni-099e0c7116ab3acc80551eb81c3bdff3,2024-12-02,-9200
bni-5c76d0bc3f0ceb796238735a9be827a3,2024-12-02,-38000
bni-ef8e04d0e2d041831c80299d8fbf349a,2024-12-02,46700
bni-2351d61815c6cee3faeb4a72506618a7,2024-12-02,-18200
bni-e25432da015bff57d9b607cec84c9a8c,2024-12-02,-42600
bni-e31558e6a69ee82a22184a00e94c19f9,2024-12-02,58400
bni-88bebb252ddd0ebc4912cf86b5ea6b09,2024-12-02,-78400
bni-7e363f2e5605ab0facf0ea0bad0bb40a,2024-12-02,-7700
bni-0ea96e069d5ebf9614022cef93c74843,2024-12-02,9400
bni-1536e575805a2255b170e8293aabebe7,2024-12-02,-79300
bni-3d3877b3c3c8e861cb2acc5788af6da1,2024-12-02,7900
bni-77fb9e871c16d75c10cfa660eac70e93,2024-12-02,75500
bni-ee055c588bbf2344719085e733c75dd5,2024-12-02,-39800
bni-3a78f838a4ce6fd22c9a988b31d99df3,2024-12-02,11400
bni-119669e3a00cddd2cf07aa9db183fabb,2024-12-02,8600
bni-6094dd4ffd06182e4a264283c89ac756,2024-12-02,14300
bni-2e2ef4b815ce131f515f7947279b17dc,2024-12-02,2900
bni-6cb86672bc01660327bb2b51ab2006d5,2024-12-02,63700
bni-6a1621afd8388dc49e26a3e8e3dd4b0a,2024-12-02,-87500
bni-d4094e9a50faf78324a9c0d3dda25c00,2024-12-02,-18600
bni-630ce8f839be1078f5a71aca08225e64,2024-12-02,83300
bni-361b403f056862366362eeb0ed1b80a8,2024-12-02,-20300
bni-984bba61afc44002ff6b88e262bfd1a1,2024-12-02,23000
bni-864858330f011733d68d77f918e34168,2024-12-02,44300
bni-bf5ea5eddc377ee11900fb5285a9d1cc,2024-12-02,92300
bni-7e1023a409df136ee30214b7150f830f,2024-12-02,-34000
bni-3abc6941739eb418bcff6956947c38bb,2024-12-02,51900
bni-00c5045bb29c5e2ffdab604efbd12540,2024-12-02,-68300
bni-891f636342be31ac466ba645aa2237b8,2024-12-02,79900
bni-26d9260b5126f42920b54da14ea4ad1b,2024-12-02,24400
bni-13ec28fba80e89d93f86c173ac7019d7,2024-12-02,55100
bni-61596283d69e21c5702e0657bc4db1c4,2024-12-02,54100
bni-11fe04a75b597cc2a9e401474757d154,2024-12-02,24000
bni-b6348eadae5e6032fa3aa9ca0f8a258d,2024-12-02,19500
bni-e7a8a240257a7ae3cbf4377f57e6acf7,2024-12-02,88000
bni-1a123bff698de3816607ca752da7c846,2024-12-02,-46300
bni-9b112357afa3b15846ba60068ef9f128,2024-12-02,40100
bni-f9049ba0487ea88f117e4879dc7af081,2024-12-02,-30600
bni-5e76f0e3276a94d17e9a993f487d3af1,2024-12-02,-52500
bni-e788ad49296e89fce0266d94da3b914b,2024-12-02,11000
bni-11f981de5dc27ac94a9f0e3e4bda4e2f,2024-12-02,24700
bni-ecf89cb56f9400cd957249b6a19b7088,2024-12-02,-5300
bni-9b1f3797e3d0210464d581412350a694,2024-12-02,8100
bni-14d26bbe8a681295e1560251f952937e,2024-12-02,51600
bni-72b25a26cbf88da17e08c73cf19146fa,2024-12-02,57800
bni-23647110790167fe549219a5e9be4e7c,2024-12-02,18400
bni-cf6bc011c8f2aa349355d6e511702630,2024-12-02,-68700
bni-8150c24f00ad02dcc52bd749ef161956,2024-12-02,95200
bni-84dc9226b92db8526157684491374ac6,2024-12-02,98700
bni-4ace20ed944ca9141411f953f14e64da,2024-12-02,79500
bni-9a29aa8b4e0a29d2170f300b5c6c7793,2024-12-02,-6000
bni-67b4222f454d9be95bbb214930d13d61,2024-12-02,59800
bni-1a07d2f780f78d2df532c01c54070cff,2024-12-02,77600
bni-1a03d2cc3ca469ce875724c93da9255b,2024-12-02,-38000
bni-5dd0b30d1c43c91a59c2985c82da1941,2024-12-02,74700
bni-6acc3c83de884edf7f4780f7664b7e43,2024-12-02,9400
bni-eba52196e8946de57804673b9330c97f,2024-12-02,-64000
bni-669013d4c3e6f57ef383c41a73fea169,2024-12-02,-31500
bni-7a7086c872d9ad82c5e86927c4871979,2024-12-02,25200
bni-46cac12fbd3ebde844ed53f86949f644,2024-12-02,-74900
bni-83cd470036a88df63a21ec1d8e682410,2024-12-02,64100
bni-dcf1bd90cdc7e88670c969fb6699efdd,2024-12-02,-10300
bni-5701457f6b81dbf2372f1d37b54656bf,2024-12-02,4000
bni-86901968b77dbd277fae8fd4fe9fd415,2024-12-02,66400
bni-3ce5b1fc4d4e482ea501257b329278de,2024-12-02,16200
bni-f173ca3699ea2a6a107658c0bf2e400a,2024-12-02,65100
bni-0354aa9e4d3d302fd0c4b2d32afbdbca,2024-12-02,-31500
bni-6a5023b965715734c19ab44bb39a7038,2024-12-02,13100
bni-7f69d73ec2104cc3c14fd6df67bd8462,2024-12-02,-61100
bni-1aef0cf5a989347b6edef85d95afbcd8,2024-12-02,-92300
bni-f42e1c6f0cec285cd8d370c3094f07e6,2024-12-02,-20700
bni-95cff5206c7e8f10016931601d43728c,2024-12-02,-99300
bni-33559e2d628650967f4b833fc10dec31,2024-12-02,23700
bni-82dab83415fda502408bc0b1ecdc9cf2,2024-12-02,62300
bni-896dcd1ca15d6bf6b86143071eef3e90,2024-12-02,-25400
bni-5bf94e2aad26fbbcee75bb276f5490ee,2024-12-02,63900
bni-0f71100570d67b906b119655bbfbf125,2024-12-02,17600
bni-c0750c7f7c52ae070ea2f57a4618411b,2024-12-02,85800
bni-823e463c278517f4c61643e53799e9b3,2024-12-02,-52800
bni-c34dd22e7cc7dc09ebcf0cae41924ab6,2024-12-02,77300
bni-eaf34afa52abc56b6e19d8014ac15d52,2024-12-02,78300
bni-31b2362c0545031d08cb401988ed72c3,2024-12-02,4300
bni-4a9ec62b16af0da5e27162b86216f831,2024-12-02,46600
bni-876e3a8672e8b263a5331143c24fac9a,2024-12-02,7500
