BNIUniqueIdentifier,BNIDate,BNIAmount
bni-02474b6c96f5ebb5c70e3293e3715337,2024-12-15,60600
bni-5ca8bfa0336dae133a66fcbd71ddc86b,2024-12-16,71800
bni-5d3d2a606067d47dd49f27e06c0b6c22,2024-12-07,-68900
bni-37bdb7b093eaabf0ec43bb6215544e4b,2024-12-10,37800
bni-5233505ef862808d1d6a758d92fe0125,2024-12-07,14600
bni-9563906f6388d5eab9d5824e037ee0a0,2024-12-09,15800
bni-199c7704d13ff44df143c1f3445325ec,2024-12-14,47400
bni-094b7e008c5a3ac23999a34f19e1955c,2024-12-10,83800
bni-7c5870a361fb94f5e1a81b4a92dc04ee,2024-12-14,25400
bni-96e37eb1d8380d917689a0ca5bd23c43,2024-12-07,82500
bni-467ab96872d930942cf046e4343b8446,2024-12-14,2300
bni-6ab2df15a6aa2af4e33e4824a334695a,2024-12-09,93700
bni-25f09ba72f22d142ae06b49e973a1f7e,2024-12-20,5400
bni-ec5c4491cbd4de8af8609b0768d29028,2024-12-11,51900
bni-62576c58f7526a56efeac290eac2cfc4,2024-12-16,43600
bni-3387f2f7a7dad630443474ab73897662,2024-12-06,55400
bni-4688e9ab90168b29215ed143d6082ec5,2024-12-08,24400
bni-61b1948ea7617878af5b5f03274da033,2024-12-10,15000
bni-e33e5b391729da24baedfc11d87f7316,2024-12-20,5000
bni-1d00d17c3e59581ecc0eff87fc47714d,2024-12-16,68500
bni-c671509260b382fdfd24506dd576847a,2024-12-07,-61100
bni-f71d2f0a3f3e4390783bcbcf87a25428,2024-12-12,58200
bni-a5df5632d0f623e09f597ceda0e9533c,2024-12-10,-82300
bni-86fb2559bfeac2d286fdeda7798e55c4,2024-12-09,-21700
bni-ca6952f25809334782dc020af2d69bbf,2024-12-11,-94200
bni-d5bc713fc830659d05342d53fd6ae247,2024-12-16,10300
bni-f2a302ebb4ea41adf5a43d48ec93072e,2024-12-09,-6500
bni-c642045ee345e5d1cf2cab354115b187,2024-12-19,83300
bni-a69e70ad12839345901f2e73ddf5b4d8,2024-12-07,-30000
bni-7701115e649023919afe7691d09b71d8,2024-12-07,-54000
bni-2719751cef596f025a836115f9d71453,2024-12-16,-91000
bni-0be597476d6c5e885b7a0937d337365e,2024-12-14,77100
bni-adb620d10cabdf5c386c42f9f0138a6a,2024-12-14,-79100
bni-89c869bac169933bfe893aa1684be475,2024-12-18,-2200
bni-432e3e92af3f235f579b17b8ab86df8b,2024-12-16,44800
bni-f9c24ba567e02a2fb63d933c2aafc905,2024-12-06,4000
bni-9af82475c106d536e08a8ce746e1f4f5,2024-12-09,22100
bni-5457c4bee19a2f16879d3d4e63cac737,2024-12-09,2500
bni-b39446dea0b00fa53c1f5665c16e3808,2024-12-08,-86400
bni-b2a9d26f3b0d171d786e657e7853c071,2024-12-20,43300
bni-2f8b7b2bcf911e120cdc907b6c8cd567,2024-12-15,39000
bni-f92c01d349809f962270ec422ad4e854,2024-12-14,-45600
bni-20fc8855902c4e094f6ccf679d4c424c,2024-12-13,17700
bni-e88750e62ac7d4cd8977f547cb87a11b,2024-12-15,50800
bni-30f50e0f694ad8a791ca5b34fe5878ae,2024-12-17,44700
bni-4fabb53fa2efe97157bd8ec3e28dd0ed,2024-12-06,34500
bni-42b481a7a02224863fee04b5fcc7ab12,2024-12-19,50900
bni-449392cefb01dee86fd2d396ce588393,2024-12-09,9800
bni-d8bbe716114daa4e2d7917727fdf67da,2024-12-20,21500
bni-4b7bea614d1bd9ad1759a1fe8542947d,2024-12-13,39600
bni-a45a410749eca585d88f4f85a9f8bffb,2024-12-06,26100
bni-d54384cc3deddbefef2d5b14c5487c51,2024-12-10,11500
bni-c7f0b828076e0d0f7e6aa486bd5e1957,2024-12-06,69000
bni-dcfb09b06efec56892f2e186f8671560,2024-12-20,2000
bni-cde64efccecfd96c8c43ce29a757067a,2024-12-16,-98100
bni-5a65fa035a8e17d9172ceea0bdb48ea9,2024-12-17,-29500
bni-b8c2c4af5831426c2b6308c28b3e4a69,2024-12-18,15300
bni-292209ff1193aa4db5ba385d2ed69f0b,2024-12-09,-99600
bni-108b3660b3d6db02e7af391c4bd7fb6b,2024-12-11,2200
bni-45f127ee2778f4a105552014560222f6,2024-12-18,38400
bni-22ce4abe2f6a042bc7e66fb9171c33a6,2024-12-07,13000
bni-7f79e8ea3033f6747df589089e227fc2,2024-12-19,89400
bni-9a8e5788e1b56fcf70c35fb739f3c84d,2024-12-12,18600
bni-19fb452aa8e78daad23b3c8a626c5b51,2024-12-15,-97900
bni-2dcc91c72aaf7358ad4ca11c1a88e033,2024-12-10,77800
bni-0bffd9beac9da0926f9ad5a385d51787,2024-12-08,38000
bni-a2112c859c0be51ef1d7dc55fea788b0,2024-12-18,71400
bni-e39e9e94de875405aefb1168624b814d,2024-12-15,27700
bni-807d92255848f7db08f479eb52b1dfbc,2024-12-11,26500
bni-1d5e9e32cb490cf54317fd546e90288e,2024-12-19,73200
bni-911e8d21305edea994c357fb4a14ce6c,2024-12-12,-54100
bni-ef035d0a91da3e0fb6c09b4e4ccd4203,2024-12-06,-23700
bni-ee91d1508ac1ba5071532f62a02bdda6,2024-12-20,94800
bni-6967949db118b28ac55abd86b6f0e723,2024-12-10,92600
bni-a241351c92485a7e08d22e6a5569aaaa,2024-12-13,72700
bni-62254c1708a56edc350b499267b4339a,2024-12-12,73100
bni-ebf0071b062a1772db16008ba6780279,2024-12-16,42900
bni-0afe3e4d4bcd5ada9a069f07653e816a,2024-12-07,72700
bni-fe0b726415e20198aae997c3e2b18109,2024-12-19,28800
bni-66c5316bed938498b7d0601d79be2bb9,2024-12-20,58200
bni-7dc5509ab657a45e456f3060024eb7e8,2024-12-13,70600
bni-99b38531580fd314448cc8c400595130,2024-12-16,-44300
bni-23e14ab326c446ce94c88aeacf227dc3,2024-12-14,65500
bni-d00a6c570dd041d0f7769093140e4b79,2024-12-08,-23100
bni-d7a94ab1581d9a9bcc17701e648ab94c,2024-12-16,-49500
bni-c0b68a080ac09abebe7a132baf5321a3,2024-12-09,40900
bni-9295657f3f7dbe6d31c72778f47751b4,2024-12-13,68700
bni-e3dcde46215a8c316ac878545d03cada,2024-12-16,8500
bni-7d28f584dc5e2626751e802a6443dac3,2024-12-18,16700
bni-d0938b7375e9bcc6d98ce1bc90afd7e6,2024-12-15,-27200
bni-61b1af9120a660f7fce0b40aa37747de,2024-12-15,47900
bni-2c7dffef854d19679de0fb0a2196fe39,2024-12-12,-59200
bni-70c6261e3f2bbc08f150e545b666148f,2024-12-10,91200
bni-34269677e432cd2da3a7ce5ffc8d81c2,2024-12-15,24300
bni-3717c6594744928d335e5f030d97e808,2024-12-11,72700
bni-5dc02bb6e7ed433e4a9823f563ba9adf,2024-12-20,-33500
bni-369bdf76192753436bb39ba297f96d3d,2024-12-10,43300
bni-46276402d7b5f93dce5eaf38ce255dd9,2024-12-15,40000
bni-a08968673c0ca6f1c2bfd8fb532d36da,2024-12-16,99500
bni-daeac80da97978940b69e4187cc17abe,2024-12-19,-79300
bni-eb9db4c3b3fafe4fec6f53465e97d4cf,2024-12-10,34000
bni-4e8f0894342782e9d6553a929f7738cb,2024-12-08,36300
bni-16436263fd01186f25c4cf39f894f808,2024-12-07,71500
bni-087a2551b6748841d1d593cc1faf7e10,2024-12-17,32300
bni-4b57147b3cc592c82e0743ed13b7cbc7,2024-12-20,-61300
bni-5a5d417a3cf9f7510ab904efb9422a8d,2024-12-08,20800
bni-06bfc856b2a437c46697c4c52d401b62,2024-12-17,99900
bni-28328f947e5c3074ddc7229c478d3413,2024-12-06,86000
bni-2973d016ed37f7052ef3be221f58b9fd,2024-12-07,-12300
bni-6a9172e74e5b8c35b2cfef69fcf21ac3,2024-12-16,82300
bni-c93dd3310bb9f0f4e959b982a84e677f,2024-12-17,50200
bni-72def88d30bfdd4205d79c40cfd186ec,2024-12-10,-47900
bni-65b43f354174452661a204e2fd4464aa,2024-12-10,-65400
bni-cb6bd748b3ae3d7c49cc42b9885aa621,2024-12-07,47300
bni-327fd4f1c323bad97da4bc97af841701,2024-12-06,7000
bni-f57aa88c097c25954b7de38035f45989,2024-12-14,28600
bni-1941dfb98815d5a5ef84063db64cdc59,2024-12-07,-12900
bni-17f51912944d897bc49672b4fd61c92f,2024-12-08,-89600
bni-f45a3f5093f274a3d4d827eaae106fcd,2024-12-12,-40100
bni-731e8ec75187665cae3057924a533e25,2024-12-09,39700
bni-f6b83dea5fef12fc4215202ec035def9,2024-12-15,57200
bni-425034e3e639a71a6a6862dc1043d2d1,2024-12-11,26700
bni-19987529d9288045c3d11db98d29a956,2024-12-19,81800
bni-72bd3d5680b9ea3d5548b57f30185860,2024-12-17,99600
bni-b24da48a81e832054d5c3ec29a23dd5e,2024-12-11,-42100
bni-6b1f5a9009fd763691c0d1aa2bd8dc15,2024-12-17,84600
bni-f73a1e57532c73abcaadcdb56bbd0865,2024-12-09,5700
bni-1d3376aefb8f16cb7e24c0a3a21cdf20,2024-12-20,-56800
bni-e3c4db4fe12c1690ae078db7c0a25160,2024-12-13,50400
bni-4b18e5372823e63c36e2ee285bd179e6,2024-12-14,87900
bni-d8a26777bffb80020fe7c3a0be196e7b,2024-12-10,5500
bni-7191cd01775d7e0b0a3144b5d952c1a6,2024-12-09,84900
bni-da5e819229a47e4496b5b0c28d001c97,2024-12-13,8400
bni-cbc86e4d30fa95bd94128dd68da07d9e,2024-12-18,-23400
bni-3479132098a9b15df3cef0792da0d87d,2024-12-17,41300
bni-97d31d1113e4b236768cf1a5a6fbc8ac,2024-12-11,2200
bni-b3a04cceda496651f7ff3fbf482dbbab,2024-12-11,88600
bni-0973f7b056d62efc8d2697d24ddd6c14,2024-12-08,62700
bni-d432354e54a769317aa37129f04dc381,2024-12-08,-11800
bni-a5261719b3e37099e1163a0fa47e4ab9,2024-12-07,20200
bni-578b65d08091ab00752280e8b692c1ba,2024-12-09,82200
bni-c4b8e3906efaf584907fbd6a9df0f360,2024-12-18,1500
bni-e6e8d725ebb19ee53f700cc584d096f4,2024-12-16,-46900
bni-9203a0c72c131458cdccd23909a07ff2,2024-12-20,53700
bni-4dac397f2953f0ff844770ece6e4ae9e,2024-12-17,75500
bni-a5756556a81f7daa932f4539959872fb,2024-12-20,-78900
bni-3bf8e7e711a8c301b5e237f276acdad3,2024-12-06,77600
bni-ca5ca189c13d3ee3cf13231ab0e4388a,2024-12-06,47600
bni-f588cedb7e2ea72ce3e6b601e2f07e5e,2024-12-10,8900
bni-b10fbffe0a73c024ac586919bb6c40dc,2024-12-20,38000
bni-393390d7bcc924a49906b22a9e4ea456,2024-12-07,3100
bni-9b10aee5727c08a98800bedac17e9f17,2024-12-06,-59200
bni-480c26c08221ed1ede2129f43f1dd785,2024-12-06,80300
bni-ec8bc836d8d777ed02ef47e760aaa6bd,2024-12-17,-29700
bni-004cd4778f23d48ffa41ea664c224505,2024-12-18,-32200
bni-17b74e888df2412963d6939d966dd582,2024-12-11,-50400
bni-7630db7d1d903138f3624c1fc28af473,2024-12-14,12200
bni-005bd4efc692494a9d602e1ae41146c4,2024-12-17,86200
bni-32e6dee8e3b3154aeaf6bed20920b46e,2024-12-06,53000
bni-947fa930f871929c9cd727a9e59bcf42,2024-12-20,-16400
bni-c6acfab96e7986693bec62737be6b424,2024-12-10,-84300
bni-14f99433384ab40ce7abb5d30f8096fd,2024-12-11,-97300
bni-1b9c27321f2cca4f666e675225df8924,2024-12-09,73300
bni-496f824eb37608d2a3cf3598e6c9022e,2024-12-08,-94500
bni-54e8d9de7f2301759daa6c5c6286f92b,2024-12-07,61400
bni-d710da8b34368d7446b8b056f34df0d5,2024-12-20,47400
bni-e3b53ca3e13342dffa7b4e397440927a,2024-12-13,-83700
bni-82652a544b1d8adb0c05b5c6e2fd6c72,2024-12-15,-51500
bni-9c8356695938de08453ee57e2e05013d,2024-12-13,1600
bni-58fd1ffe382f6efa12a68e5b44dda094,2024-12-17,-80100
bni-d27b7cefdf4417bc05e32e2a20f4248b,2024-12-18,-28300
bni-0727d3ad96f7df7e5e5c98ae6ff04e88,2024-12-18,1200
bni-d65237b1de9454f7ed90f537cb56ece8,2024-12-06,-46000
bni-c8cd64d9268d39102f6736c177d6249a,2024-12-06,6300
bni-74625b6d884cbe2181391498ff4409bb,2024-12-12,96900
bni-584b1c834c96c211ba4a1b04458288f0,2024-12-15,10200
bni-0443d1d2c98692b778a28ac3ecb503c3,2024-12-13,-39200
bni-b63b7e555712c9b0b1b425ced35463fb,2024-12-16,2100
bni-5a98722bd0414c30fd201e0a7d99da05,2024-12-12,-22900
bni-5d8903d55444b4aa00d763d8daf3cea1,2024-12-17,66800
bni-2c9ba55d02ea9f9da384848e8f423b85,2024-12-07,91600
bni-8250b59b7283dcb71a2bbc970b189cfe,2024-12-15,91200
bni-9bfd07072e010a61f7c064ffcaae7477,2024-12-11,20900
bni-fd8cb956f9128474b58ec3afe31b2c89,2024-12-12,36700
bni-656197dfba467c645b4aa5cb75986e9f,2024-12-13,-86700
bni-fcba50c4e1d64a7e410266aaaeec08c0,2024-12-08,51500
bni-9bdff2e499208e13e59f24985bd1e178,2024-12-11,-17500
bni-2dc81cdb4d24e01c6f6548e556343041,2024-12-19,-16700
bni-88b298f135a21d7daef97880ff79d6f9,2024-12-18,28200
bni-fd0d1a1f2bc7789f206a1e4c9c1c4be1,2024-12-18,18000
bni-1d2d2f981858177dbf40d92b2a34c37a,2024-12-11,24100
bni-14a8fcbd02c0bb6532b7ef666c5ad63c,2024-12-07,-93000
bni-35fc19cc7aeef053cd1a884ac8542711,2024-12-17,-18400
bni-ea272323bf0919ce5f29b15f451cd2ab,2024-12-11,48400
bni-440a58344e6f6d69f92e7e1f58e76276,2024-12-18,94800
bni-7c5f4b01ce177e43b3178f8f55d20ea5,2024-12-18,67500
bni-66e608d52a7dd7b15ba31352c4363a2b,2024-12-11,16100
bni-cf273d9c1ed591702b0112ba55065e19,2024-12-10,59000
bni-fe5bb6cf579c64f4e85c224585e2b104,2024-12-10,17100
bni-07f1bdb6ea8f18bd61239065f4c5bbfd,2024-12-11,64700
bni-126e88a6e9f361c0739878daae86e7e0,2024-12-20,-53600
bni-165653a433e759e00f466e5ae5d6aae1,2024-12-06,95500
bni-c418d4c03d1f8256f0ab141be596b13e,2024-12-15,95000
bni-456ff964b97ce0ae649c4bf608a435e3,2024-12-06,39800
bni-2d8c1b32140e91d9d1298724f1b45320,2024-12-15,44300
bni-59dbb424ca9cb9947e06d1db41e44e58,2024-12-13,-80600
bni-997c7959c80254295739eedc2e3acf8c,2024-12-18,75200
bni-661899c6dde35c957b12f2bb68676a5c,2024-12-10,76400
bni-b9ce2d64c6551379b47187b4b10d3f41,2024-12-14,32500
bni-8113f799fe31021c6a7bb02c3114d182,2024-12-08,-36800
bni-7bb0c92d75908de3af834b91fdcdec9d,2024-12-13,37200
bni-05827110792827abbace3898e6db5cc7,2024-12-19,39800
bni-3e0a0fcc59a8112b5621dc304df4be8f,2024-12-08,53100
bni-375f9892fc9e8557bbdfcc1716035474,2024-12-12,-60700
bni-5c1e55dba8a727073c9a1546677aef99,2024-12-16,47100
bni-7bf532e69696fd2dac9f98bdb2ecb23c,2024-12-11,-91100
bni-bdcfddc975a33fc567bae78613a7dad8,2024-12-20,59000
bni-8c2a0b20a6bc5f52d93342befbd308ef,2024-12-07,94900
bni-ac9602c8f35fc4eb433474f4b9a2d522,2024-12-20,23600
bni-ff7aa552a786b413530d4d12ec4dc987,2024-12-11,84500
bni-6120387bdacbeae8e3be0a82d4f99b52,2024-12-15,88400
bni-d074c61ac67f8e066f3427b55e5571af,2024-12-06,25800
bni-7f20d156b77ec6faf09082a70d040c55,2024-12-08,36400
bni-977cea6f4f8d0857bf23c35f617ebc2b,2024-12-16,-25500
bni-39e6b58b5d4f1e9929a285d240d6d38c,2024-12-14,-84500
bni-f99b3488a055f9cc0096aa8abff8bcfb,2024-12-07,78200
bni-eb9c0d40435b6fec6e88d64f37cff2c5,2024-12-19,-16500
bni-b28e21f9e6e3d56bbd2c2a7b3356bf73,2024-12-09,35700
bni-db4e60b5623e82a2a99f8f099abb82b5,2024-12-20,24700
bni-732e5b77260aa36667965c667321afd5,2024-12-16,11300
bni-33c47a69717a2c371e7f50f641313abb,2024-12-08,53800
bni-03dd57b977f1b5553e57285bd8443a74,2024-12-14,33700
bni-1770bbe3621d49b5843f50e0b32304ac,2024-12-07,5300
bni-2eaeade194233d86081270529e4741a4,2024-12-19,23400
bni-20ee33f85432af27a441ebd75d8347b7,2024-12-13,-83500
bni-908ccccd2442812f7092941a8a93b70d,2024-12-15,96600
bni-8407487b235e2f574e8e7943d04b39cf,2024-12-12,-89700
bni-66250c5d16e2bd415d9b28db0f90ddb5,2024-12-12,67300
bni-b5db9c603bc79165cf985753688f90c9,2024-12-06,42400
bni-dc87e264d8defa39bf7bf3fa5116293f,2024-12-07,-17000
bni-12e6dfafd1376a7e4cde8ae083e252fa,2024-12-14,-84900
bni-33da24d8ebb16c9fc7f8f13844dfdc35,2024-12-17,26400
bni-117a126a82449d75c0cb9686e97acb5e,2024-12-13,93500
bni-8f88a6cb40ef17ad0b3afb9a2fbcfcac,2024-12-19,36800
bni-2fac87449fd3584bfe587c0ad0e136f3,2024-12-07,80300
bni-78fa748797f26b0f871f315ce6d970a8,2024-12-06,66100
bni-1bd3543b4e5d9a8d85edca9e6321246a,2024-12-20,6800
bni-d4973e593c74e2d8e83cd5226b1981f4,2024-12-07,28600
bni-0c1d2be45040867b049bf434296e7e12,2024-12-16,16900
bni-959f9c44105bb76ec7fa1460bfb55e2a,2024-12-08,88000
bni-3d6a7eefc140fe2908ff267fcb32decd,2024-12-17,56700
bni-59094c24a2a758ea6f05a39a9d3cb4cf,2024-12-13,-18000
bni-75028f263b46684de104389d4dc83916,2024-12-08,36600
bni-4ba7dd7144880c374d9bc444c177003a,2024-12-06,13400
bni-179b8644e627e48d1e581f015c28c093,2024-12-20,60000
bni-608f58ade4f3a8142d9552de12b4106a,2024-12-14,57900
bni-3ac8aa54be39a0dfe938847a9f6403e8,2024-12-17,80500
bni-03a59ad5746a6c10870a5e5fe07a02ab,2024-12-08,83100
bni-14ae5f4433443236ae87123fccef3ba5,2024-12-09,-73800
bni-95c0d0efc2c7854770141e012ae5ae7a,2024-12-08,74600
bni-7e49af3724e5af77add91d733a54cd5f,2024-12-18,13200
bni-6c422fa8b710eef068c7044bca1c5706,2024-12-13,16600
bni-88208cde467d2ceaf8e9fbc7bf4a9f04,2024-12-10,-9200
bni-94f9a92bf95509dbe1a1b6fb7ce7e26b,2024-12-19,84100
bni-085926694a32cd3c075ecb43e0a384ed,2024-12-15,14400
bni-4b5c9b6f81d47013cc5a7569e4f8ba08,2024-12-11,4300
bni-5d6a183276c8292cdd5a95597ddd1834,2024-12-17,92800
bni-0dd1e410b1a3d537b7c3c1d300f7af41,2024-12-07,41800
bni-f56254ee5ad133a78b723de34ddddf71,2024-12-19,74300
bni-1af14577020c61dd1a0cd07b3fb277f1,2024-12-18,79500
bni-6bbe5c3657cb2f39b2f2c3fb3f2ec94d,2024-12-06,98300
bni-4e8ac76c7cb4974bc39d3bc8a8e74cac,2024-12-14,41100
bni-dae201dc2f3f3bc9008c33056bd649a2,2024-12-11,70700
bni-c0274e8bf1e03ce09b062e78f89252a4,2024-12-12,19500
bni-102102e8e0cb1c58f376a7d6b23a43f6,2024-12-11,49400
bni-14c9eb411a79b8ff9e88942dd4efa1cf,2024-12-09,83300
bni-46e8be744d44b09eadcfda1cee646bab,2024-12-08,52700
bni-afa91061bf608ad2cf01462f1ab52d14,2024-12-11,-13000
bni-1fe85e4ce1031a39cebbe02b26d9042b,2024-12-16,24100
bni-1ba5f6cb01a428d3411443671d96e5f2,2024-12-08,-86900
bni-59b233c8bf2e762eb05ace6409ca8534,2024-12-18,58800
bni-16466a7820c25c05fdeb12ccbde70d5f,2024-12-17,-59300
bni-9632fe4cde6e297b841f3c0e13795749,2024-12-18,46700
bni-9c7517428515b138b911183f2f6fffba,2024-12-08,99200
bni-4121aad97a9851822680e96ac4ac5b91,2024-12-13,-94700
bni-fa675b83838b0bddb229fba1d1f133e6,2024-12-15,3000
bni-3e6dc05e2330ae6f320272cc115fc5fa,2024-12-14,-49800
bni-4910d565f124ce9458427257213b1d33,2024-12-10,44900
bni-d235fd515226ed1af2dc813c545109a9,2024-12-19,57700
bni-3af27a4285851c35f1e70c84f13bdbb6,2024-12-15,22400
bni-c081691ac7017a3b3f453c3138d8b93d,2024-12-07,52500
bni-b610c181ac24d8c77ca05d0ed909459f,2024-12-20,82900
bni-09811d2ddb259b36cb36d97679268e7e,2024-12-11,8500
bni-13be776487756a5d100684d9f0de30e4,2024-12-14,-61300
bni-8bae15a28a04bbeb0d3502d2ba078304,2024-12-13,38500
bni-e465129b0109ce072bb39ef69b2c5bfd,2024-12-07,27100
bni-22ece27d2c08065c4b17f1ec2cbbd8ae,2024-12-15,93300
bni-437810571e093511ab1f001ed0763bdf,2024-12-20,97800
bni-bf5a272f6591552183a6999b8a88b043,2024-12-20,11100
bni-c8b95c3e48f58f970362578a2c0b02f1,2024-12-13,-85300
bni-9ffe0cd2d1011c40e3e11bc11097b09c,2024-12-08,20100
bni-40cfe7e79418bffb654d7e9f7a4d3e1c,2024-12-12,16100
bni-ac6a00c97b98393494a8dad274080cf7,2024-12-08,30500
bni-24611364a7c231abbd10d583d42ffdaf,2024-12-14,86700
bni-45ee9fe6174d4864a1e4ca764a67d2d6,2024-12-14,81000
bni-1c479186279340f8a675b67bdb0441c1,2024-12-17,64800
bni-f924396217a8e29628bc335b45ca8dd0,2024-12-07,5700
bni-d9d7bcd88b7b7fd3f7901d7277f0968b,2024-12-10,15200
bni-e4d2b5755db01bc56d32f36e0b4dc099,2024-12-11,-35200
bni-6d0f3ef8ef9c801d7ab0e23b1df5575c,2024-12-14,-67900
bni-750cfac26905387735b780be0c534cee,2024-12-11,-7000
bni-77b57ce1fd0ab085546fe90ffc06d6cd,2024-12-15,-44400
bni-de632e14d61e02a0267d472f9121faea,2024-12-14,15100
bni-95711fba961584ef98aa6f1eb81b2b50,2024-12-09,75300
bni-d5d6d26e652cb2e362f43d207b0c849c,2024-12-14,93700
bni-df07fc7e456665fcba8da30d0070a68f,2024-12-17,-3200
bni-d915a3ec00d6de35d7c41534037b7483,2024-12-14,82600
bni-4a478ffd0a1e90f7e57bfcb59c09daab,2024-12-13,90600
bni-c47b6327455fcd0ecf4e57300444ed91,2024-12-14,94800
bni-f6ae555924686afb6a47d5abb228ee5e,2024-12-08,-71500
bni-854e0b89cfcefa456c0fe98514c11380,2024-12-16,-19100
bni-e63e2ca4f78ad46e44daffb518467a8a,2024-12-12,53200
bni-b024d548495465d574d108d0aafb7e91,2024-12-14,24400
bni-1ad576b1db4e6e0f47d19af791427de8,2024-12-19,96400
bni-a5c8c2d092fe32948afb40f2ba9e8b96,2024-12-17,6000
bni-f043a55ec5b77204cfbfafdb92ff6f2e,2024-12-15,35000
bni-643e68563880571639b2500e11d29d4b,2024-12-15,26600
bni-b58d6c2979fbd7824e65731873f9ef51,2024-12-20,52200
bni-7b67f6084ea184eb5561570d1225f4ab,2024-12-13,22200
bni-100c628d07fe5cf9766a63e46b551fc1,2024-12-08,27000
bni-bb4f0344dca6e8a2afd663c5774d63dd,2024-12-19,49700
bni-8abac9fe33f3a17ed77dbe06a40bca59,2024-12-06,-35100
bni-c80386b112afcedf0c7be11b77ffcaed,2024-12-11,18000
bni-fb2613858a1c5169452fe587794988e1,2024-12-18,58300
bni-5083d0a03d3421ae0c84c47f1e4c3b0a,2024-12-09,12600
bni-d70cbd47ff726837f9f21bbb30139961,2024-12-13,-55700
bni-7cd25b6092cc3a74f0066373261ce932,2024-12-17,4300
bni-6e8ecdd63878daa55b7c98b3a14f3642,2024-12-15,64900
bni-cc91fea6d36ee9815d1830fde3ca0144,2024-12-17,-13100
bni-dc41b6cf1d15c333d8cdb3e613ddadbe,2024-12-06,-56800
