BNIUniqueIdentifier,BNIDate,BNIAmount
bni-799f5ba5befe9642425fb750cb7cf27c,2024-12-20,96600
bni-301e3c190cea3c3cc2ccadcdbf5114d4,2024-12-20,68400
bni-30c8629e1a0160d7846db5b47f763d29,2024-12-19,67200
bni-38f18e77e31f9541cfb02b6c64becced,2024-12-19,-27900
bni-7ed827410b53d3e8f6a12e508ad16ed9,2024-12-20,76100
bni-2100ab4606c7df18c18a6fc357dbaa1b,2024-12-19,97800
bni-8c925532902d8d66277156c2d5a8805c,2024-12-19,75400
bni-a86d17dac81183b0465525fbfdf9681d,2024-12-20,-19600
bni-f3ef543332355049b2b82a674f62c705,2024-12-19,88200
bni-fca3e7c7a3f16fd44af6f9cfb06f3f48,2024-12-19,76700
bni-e947f27bc0650b2b820c07e896baac0d,2024-12-19,64300
bni-748277758edfcec4ec06c6eeb0773169,2024-12-19,81700
bni-2319b5a6ee654582637f09929965074f,2024-12-20,51000
bni-250cce65bea017c2294f5c0a8dd34f32,2024-12-20,-80000
bni-72635de70fb4241bfc10d38019c8c236,2024-12-19,57800
bni-de63df866c7af11f93021bb78d40ded6,2024-12-19,31700
bni-23f0cd9280a5c8dbf21f14d0774cb3c6,2024-12-20,66500
bni-c82ea21d3037bc5cda4d427d17b634b6,2024-12-20,31000
bni-339af0660f967a5b76a478b466d16e65,2024-12-20,71300
bni-a7b3ea36a540d871e74065399e389ba4,2024-12-20,26000
bni-8efca25496830f3763bbffe516a6a15e,2024-12-19,5000
bni-d9b775a4985f915958643d397e85f6fc,2024-12-19,-95900
bni-72f4247c86ededd8c06574470d53c008,2024-12-19,64500
bni-163b2cdd3c707d8dc9f81893c0071f2f,2024-12-20,57400
bni-95b433eff0a7b9a721940e54c4f54024,2024-12-20,65800
bni-735c5aa827bd30669ab83a8cd32f2826,2024-12-20,55200
bni-d160e4daca9d31bbb0fa2d2adce0a90f,2024-12-20,65900
bni-54f8a29be7da8d48db5abccefb09121b,2024-12-20,46300
bni-7fd0166013fcb0e2ded34e7ea58614ba,2024-12-20,46300
bni-48d0663e04e86a3bb3d4a54a1796fe71,2024-12-20,35700
bni-30e0e9ff642690c98d1f2f404516a4c4,2024-12-19,-29900
bni-ed61195c28ba0a32d4f8e65720a92728,2024-12-19,12100
bni-140bb36d5b3d0385783029cc00bc062c,2024-12-20,70100
bni-80e02363869fab0087b4ee9e10998fda,2024-12-20,97900
bni-5f99652bb67f584d1217e6ee42f2571e,2024-12-19,-50700
bni-98ae8532f9b66894d413755a9dc558e5,2024-12-19,60200
bni-b18e71f16cd767483d4ccb8ddb3e7f62,2024-12-20,63900
bni-df9e8679feb6bec4ac3c5509757cc8df,2024-12-19,74200
bni-667e5a78967a94fda5c6625a695defc4,2024-12-20,28200
bni-1f14f7dde568a817af6d7bd2c18fd598,2024-12-19,60700
bni-5b311df4be32ba57734fe63c916150e8,2024-12-19,-2400
bni-2e410397be74418a033d405e28495018,2024-12-20,84500
bni-827d24761d93a06640bf498b3148e0fe,2024-12-20,99500
bni-d1a3e3ec7b664144417e40fe870491f9,2024-12-20,-26500
bni-5451dfe954761c0e265a66a430fb9635,2024-12-19,20100
bni-0163b1c4404cd90b651bbf720a295b46,2024-12-20,11100
bni-7b60b3fe8d1b6568a8530e97e9921197,2024-12-19,-27400
bni-a37ccd3a0a6a597da87b8aa7e1aecc25,2024-12-20,1000
bni-030491aac0fb750c2ea91ed13a14bed6,2024-12-19,81100
bni-b1ee7d8374987c67f7044e241b923150,2024-12-19,99200
bni-f4a8ae80685cb7d2afbfb600c70c9e2b,2024-12-19,-36700
bni-cf8b8b53f478ccc5e2b251aff9a90024,2024-12-19,58700
bni-cecc98af11803fddfd1b6f8d77609bb3,2024-12-19,9700
bni-af5aa80c829f57a9fad7856fcb27a885,2024-12-20,51800
bni-05e59e6c31dcfb218fe5d28af58eb63e,2024-12-20,-3800
bni-9aaa30b63d7d0a7177fc9646ce28c35e,2024-12-20,39500
bni-202842254edaf462132dc08f81074fce,2024-12-19,38200
bni-8b013603cf7da858e23e53366f2b4601,2024-12-20,46800
bni-f157f8109ae0b8e87c1e095a36c4590d,2024-12-20,74000
bni-7ef51fed6d9e4d3bb89109c89c9b090a,2024-12-19,90800
bni-cbbf38cba868ad06c7e01cf2b8e7c8e9,2024-12-20,68500
bni-81c69b075098acad83829075688f982b,2024-12-20,9300
bni-bd4bb8c64719e2444261024dafc28b64,2024-12-20,68400
bni-bfc8f17d393e375940390761bb3035d7,2024-12-20,8000
bni-b4b4c6b90872f935897ff44193e7c426,2024-12-19,90400
bni-bf8a9d6abaac8907e08a9c3910c5dc1a,2024-12-20,30800
bni-773e9c8b0ba12de9f28d29bad9701d3c,2024-12-20,39900
bni-48b84454969b560b0e1eb2ea19fb7102,2024-12-20,38200
bni-a61cc758f08e5dac4c146aca2e81d50c,2024-12-19,94000
bni-2fe0ec13644ced08cc6525c135d386db,2024-12-19,-23200
bni-8fdc28cbfa6585dce6a3fcebdf04caee,2024-12-20,-74000
bni-001fcdd04ef249786c2f4ef10ceac872,2024-12-19,-12000
bni-f2d0588a0eced5a8d50ce9d98a5cc14d,2024-12-20,-27200
bni-feeb464905616cb20402b3e33f3d90e7,2024-12-20,96500
bni-114d57dcab5a45f5ac0d66541f9901db,2024-12-20,95900
bni-8f86dac77597a14f43190fcdc867f046,2024-12-20,46500
bni-85b84d2b67b2cc5e5c6955f8b6cc3703,2024-12-20,32100
bni-66a593ac3338ad3905d3e5d9e4a35bab,2024-12-19,18900
bni-8b661e8a94d7f6973633c51914841b6f,2024-12-20,58700
bni-3ba74dec5c7780c5cab9c4b936bea0bf,2024-12-20,41300
bni-64d42fceac073990463a1754f1e0eb64,2024-12-19,34000
bni-94929c4ff4630b94f9c4f2b036e1b2df,2024-12-19,43300
bni-f881d5b7088cd9c08d121a01704c1985,2024-12-19,74300
bni-c3168c7b74661f4a8fed5f08376c3ece,2024-12-19,19900
bni-c5e19e8c3f812b141a85c9bc8f32d310,2024-12-19,61200
bni-5bb44a1e871dc70296b901a6f4145242,2024-12-20,26000
bni-de61a9bc19dd3588eaed346c25479b58,2024-12-19,57400
bni-939441775274ceec31f3e374fbb120e5,2024-12-20,22000
bni-ba7684643eb70358a96eaccb7713ea38,2024-12-19,-80800
bni-705c58b5f910b494113689b5fac66889,2024-12-19,87700
bni-5c1293e52dd68945843b37412db4c45d,2024-12-20,38200
bni-508c0afbc920ab35a892ca1efac02233,2024-12-19,38900
bni-9c9ee47eb2155c69cc925b4623290c92,2024-12-20,99500
bni-879103ec34a9112f933ce198d24c24e3,2024-12-20,62500
bni-d54e3911000217a191505863195e53aa,2024-12-19,56500
bni-afba7d9e626f5ff237169a67e62d3e6d,2024-12-19,71200
bni-c237adb99ada0b5bd32767fcd2b14db8,2024-12-19,-9000
bni-d50efe70f62cdb616f69c571461b57f7,2024-12-20,13300
bni-936aca2345a9043eac5e64d9f2cac1f1,2024-12-19,-37500
bni-026ce9c1d6e7246d0c28f89cdc719e29,2024-12-20,42500
bni-1ef63693ccb4b87ffa85381d64cdf969,2024-12-20,-53800
bni-7ee9af648f359013a352891746c70cdc,2024-12-20,23700
bni-98bf0ecaa00f29cdf1cd9291ce5ba0cc,2024-12-19,78900
bni-77c7232a409d75e504df1eb804bddc80,2024-12-19,45700
bni-6716bdd9a8a6f125720598fb8a6efd39,2024-12-20,32600
bni-08e9de4c62bd0bc83254888ee8204b0d,2024-12-20,73400
bni-093ce8ac38412b74fbf6b9edbef376a3,2024-12-20,40300
bni-252774b8fad796270f9134a7ee751c9e,2024-12-20,92100
bni-442b9490f35e58b75bc6544fba0fa13d,2024-12-20,-61300
bni-ea7c646f784ffb327b951cb16eb4ca96,2024-12-19,39300
bni-62f99a4764d0b2d99297430bec3297dd,2024-12-20,46700
bni-2f473f1916fa0477e701d8933e3f1d2d,2024-12-19,94300
bni-0195478b360ae8617721d766a03ca1f2,2024-12-19,29500
bni-ad4e02a95c27e2fca40fbc62ce1e7f0d,2024-12-19,-56200
bni-85d80f9479f13f85e08047bc5cdb9f8b,2024-12-19,43700
bni-c67f4d9807fb5802e713beaf1c91c0e7,2024-12-19,7200
bni-e3e51faef4844c2d00d3f37b5dfe42a2,2024-12-19,85900
bni-fe9fdbda42d0e88fefb53548a84006c7,2024-12-19,67200
bni-d44a47c16b9f78ad8eaaaca32fd7fe0c,2024-12-19,51700
bni-87e86b6e83ccfb33ab5e46f04e77157f,2024-12-20,65200
bni-9436a8157c35a50f408277cf630d7516,2024-12-20,50100
bni-8af3efb4f85b9d6c3555873cbb5d6f0a,2024-12-20,80100
bni-d988c758bc7875dd0936140e712d50ec,2024-12-19,-76300
bni-13094b9a806ccaa1c068110157262418,2024-12-20,10400
bni-529ef9b063aca465571726f779e738e3,2024-12-19,-63700
bni-474462146da6ebe00f6fc1c28d6f4b37,2024-12-19,39000
bni-e23db4dd8531f603d3309fc14cf6731c,2024-12-20,-29800
bni-57405a7e1b23a773fbc8436b87201d13,2024-12-19,68000
bni-fd3a9f23ee9e6f67cadba9d5c3727392,2024-12-20,23300
bni-0b1ff503218fd0c381c971bbea948223,2024-12-19,3900
bni-516b26202a9284ec6df5d03ca3c90901,2024-12-19,85100
bni-c6d5c5a9ce6008d38cf85bf1c2140021,2024-12-20,-70700
bni-c989354c11e7f96ba3b7d6f99eb12dee,2024-12-20,63900
bni-f38adede28a6ba8b6143483a169475d5,2024-12-20,32000
bni-61fc105210f8d0f424482c3e19552f9f,2024-12-20,10000
bni-5027910920471da4e40692a4d4ec1dd7,2024-12-19,71800
bni-2969e84c067b4973e494d38b678dccd7,2024-12-20,91000
bni-d9240ba29c33ce8b24a1a6f1abc0eccc,2024-12-20,10800
bni-f2caef5745d3bbb1abe1b73623c14bc9,2024-12-19,-76300
bni-9829fd00a65df3b6e0088b47a9d89e8f,2024-12-19,93900
bni-ec1c1ce861e6e2f697aedbaced534a57,2024-12-20,81800
bni-c791c652ac899f42d68033b8829b8d9d,2024-12-19,-68200
bni-205bce5f4952f79759f2f6632dc0631a,2024-12-20,-59200
bni-1f1e3fa4b4771fbf65931d26e87d364c,2024-12-20,77000
bni-0f8ac12d4fbfc17627d88c3b27943d99,2024-12-19,11700
bni-7130df7ead2e5b636b662cd240ab95a3,2024-12-19,-95400
bni-a2941d204b6bc816411636ee4ce3e3ce,2024-12-19,34100
bni-0ae232ba40a173ca6459e64900c8e707,2024-12-20,61400
bni-324911cb614738e286ae9a52edabf747,2024-12-20,94500
bni-fb399e993133ec0da850f6b985319752,2024-12-19,69800
bni-4e08adab9e8b8b818e4984746ed817e6,2024-12-19,79000
bni-15275ed490de09dd85d34526b65fcb9d,2024-12-19,-12100
bni-ede5891b533bcaa601d10a80f0e5dc45,2024-12-20,-36700
bni-fef6f691a9c6440eb95f9657b7a868bb,2024-12-20,-67600
bni-3037507efbff12fdb9d8ca0025f82de5,2024-12-20,34200
bni-318d85f6592713313389aa4b086f3682,2024-12-20,68000
bni-8dfe7067873000e32b71d24a2b71e7b3,2024-12-20,-47900
bni-dfcc792a4954eccae8a4a9b6fc0b27c5,2024-12-20,54900
bni-02f464a7428cd8ce546506a8f5e298a4,2024-12-19,44000
bni-f336eb4464abcdcdecf6d3c68e3fcc52,2024-12-19,71700
bni-cba185b2857cd624570c5697c74f2dd6,2024-12-19,27100
bni-af1da9f1f12aec7d244f0512ca043958,2024-12-20,-94300
bni-14c8f75173be8d0bc945923c707121db,2024-12-19,87100
bni-c755f048c026a72e8dbacb62f6aaf6d0,2024-12-20,11800
bni-7091eb58e01a8457150eda78504521a8,2024-12-20,63300
bni-09654f56e336c873c2371f0b142ce2ff,2024-12-19,-4100
bni-3fc6bb084625e98a6a63d427b1d4b68b,2024-12-19,15300
bni-eb8c4e71e7739c8cec28ceb245f2ca8f,2024-12-20,57900
bni-4bbfb25fc6268533fce919a9e59ff7b0,2024-12-19,4900
bni-bcec844419f323703376ede6059dc9e5,2024-12-20,33500
bni-64d5ab2894a2a8e23bfca2e3c52b35b1,2024-12-19,27400
bni-d3214e49ee3ddd662bf483bfaf21dd7e,2024-12-19,45000
bni-d0a519344cca389e3bd0c5791ab9d7b9,2024-12-19,12800
bni-cc8304059b067fb44d6f26155457750e,2024-12-20,98200
bni-fe6c2ec97623bc73dc6209e3cad04cbb,2024-12-19,9800
bni-4f9fc9b3fa364594cb32af3b0531d1d0,2024-12-19,42200
bni-79555c1979f3b8a54f64d157aa0063c5,2024-12-20,85100
bni-bcc17d75d5bdf6804a0b1f6f9d571310,2024-12-19,-70100
bni-9314eac852d5ff986221682db9219eab,2024-12-20,-22000
bni-360a8fabea66d4ae5f912187b112966c,2024-12-19,69400
bni-29b02fd0d5b762dadbe42eacf19ae2e2,2024-12-20,56600
bni-6be5265a5f5182bbd632111ec29139a4,2024-12-20,27900
bni-07d98d6c57ac39d2647916b6a5932db9,2024-12-19,45300
bni-1d39bdd122177398d48b15e145e08f3a,2024-12-20,-18500
bni-91b0f4380125876b53b82e38d22c8052,2024-12-20,30700
bni-5321e8e7f32892d09608fbf0424065c2,2024-12-20,53600
bni-bc124eb6f8ae43c5d6d1f64228843bfa,2024-12-19,9200
bni-494fb167d79c2bb6d07529f7f7dad657,2024-12-19,22900
bni-2df491aa305c52bfd6cb30a7b4fa9e82,2024-12-19,30600
bni-eb68553853c18057f2f199f249c6e187,2024-12-20,-48200
bni-50c85d34504cac0c145209ce293a7ae3,2024-12-19,31700
bni-64266d530754ee97034b505cc338fd7b,2024-12-19,-59200
bni-b9fab7b674496caf3b5a1344c0399ea2,2024-12-19,-39700
bni-e48ad783d66cb581ce8b30f1a250df65,2024-12-19,76700
bni-b4b99e7a1c1adc5fbb931fad275f05e0,2024-12-20,54100
bni-f03ef70c4674858f583aa73cc13055b6,2024-12-20,-57300
bni-39755cc991103ffddcd4c0b520bc0bfb,2024-12-19,11200
bni-43daa1cba30316ac53d9ac6dda7fbd5d,2024-12-20,60900
bni-aec9a089c4fa41f41208a0a0cf37e299,2024-12-20,19700
bni-8a3200f630ff01d9bb5b2ab78be6027a,2024-12-19,17700
bni-dff408fc3fc1ffe9d2d935e0dc93c5df,2024-12-19,12100
bni-cfd48621aa51ec6697754673be1204eb,2024-12-20,69900
bni-5732d598795c8fa47f15d206a118d241,2024-12-19,-96900
bni-9925d0401b2ffd9cd355c00a01afa655,2024-12-20,3900
bni-1ab77f66844533b469da0d845bcf3e03,2024-12-20,-85900
bni-16cfae317664432a4165f609de59e9a5,2024-12-20,31000
bni-1cea2278cfce9d7fb6b643c00751db21,2024-12-20,14700
bni-77f9b4b3276089f26a76cc54bb011bff,2024-12-20,45600
bni-5d50e76a01c895f0094d4f816cbb4623,2024-12-20,-64900
bni-96a25fcdc992b87d7ba1c21adb940bb3,2024-12-20,-77900
bni-9d7e3199412779e1bea4a0af309b5076,2024-12-20,-76900
bni-1da8b81326f24af23166187ada694cec,2024-12-19,-31700
bni-98765966280bd80374b317aa0f076ee6,2024-12-20,42600
bni-4d3348e4dcdb7ddb3188d3d26c2de83a,2024-12-20,59500
bni-e97b7b39379bd65b783202182569cb10,2024-12-19,68700
bni-c0fc676737eecb178bb43f762afe10de,2024-12-19,13700
bni-07483b91a54e57390a321b2c73c60587,2024-12-20,47400
bni-d560eeb103d7b49c316262c83d4c93da,2024-12-19,-43100
bni-ad7d2bb751527f919f6b0d129daca46e,2024-12-19,87700
bni-5815ee8b7e4ffea07a80293cc2834a21,2024-12-20,79500
bni-9ba8ad9274abc8a90a7b3a0aa688291e,2024-12-20,-94800
bni-0e456a84145b9981ab4b7a0591b09fac,2024-12-19,86400
bni-ea24f6d43a4d28e74fb68e2f8e991c93,2024-12-19,40800
bni-d78eccab05799e803d878f8311f253cb,2024-12-19,20900
bni-42059927c04da1ff8b89a5fcdfaa0762,2024-12-20,23900
bni-25e0d0374ccd6615f8f3b8e551a9f875,2024-12-19,42400
bni-ef6123cf844a81c203804044f343a394,2024-12-20,93700
bni-5069e1faf8ef16dc38ccdae1e38951f6,2024-12-20,54000
bni-fcf68f2820565d8392ac59a35c0a60b7,2024-12-19,39500
bni-15b49a842363352db18d7baa2c45eb05,2024-12-20,80900
bni-f7a3cd18be0c0bdff37773ead9efbc16,2024-12-19,44900
bni-6140c250827a47d74770fa50f479947d,2024-12-19,32500
bni-9895f2bfb47bc47dc4ef90f320d67242,2024-12-20,77800
bni-71c67714553add9b6c38dd80a0b3f559,2024-12-20,90700
bni-6c4ccbe2ee8b55fdc2ad622b84a10db6,2024-12-19,-66200
bni-ba871cb15b53ed953b80bc01dc0544de,2024-12-19,-66900
bni-f2358296c769356680871ca93c5fa979,2024-12-20,39300
bni-c54faac35b514256427841e59aaf587c,2024-12-19,8700
bni-7b802e6fad75e3949c355b8738144c85,2024-12-20,51400
bni-e534692075016f034f810e03cdbb7583,2024-12-20,11100
bni-2274d8ebb6511019d4c71611784955df,2024-12-19,46100
bni-b1554cb1ab1731a9b8199dd483eda0c8,2024-12-20,84700
bni-b4cdb7a5f2c4a75604451dccd3459aef,2024-12-20,-76900
bni-b0a12c71c777b322cf2290be88bb45f6,2024-12-19,61900
bni-8425047dfb665a70640fed5c05b3f437,2024-12-20,89500
bni-4ee32a138c38be830fbf0e0d87074aa3,2024-12-19,96000
bni-b4310716200cfec311bdc0ad792cdb0a,2024-12-20,-84500
bni-bcd2852321b9db561fe16edc4faa70cb,2024-12-19,12400
bni-cdcf6d1bac1524fd8d797bc9dde50eef,2024-12-20,92200
bni-c1791255443704eb4aeb60e589e98337,2024-12-19,89300
bni-a4548e9dcd2739ece16247afcf35da95,2024-12-19,-77200
bni-5ac9bb1c3022a5e00a609b95b9719b23,2024-12-20,73900
bni-8011b969606d98bc544d45fb36f6c46b,2024-12-20,39100
bni-42fe19c14a49430ad9b0bc0688138cf2,2024-12-20,2200
bni-efbbc4adffacbc06e2e632440df73504,2024-12-20,69700
bni-6c208d11084077d9b50d4982c13acc4d,2024-12-20,59500
bni-b85d1313f0788ca4f76b333b976750f4,2024-12-19,96900
bni-53b765e79a9ab681d9ab6b454412df80,2024-12-19,-53100
bni-246fcbc70adafff106892e252777a33b,2024-12-19,-53900
bni-cf7e7d3c378c9b1023164076558cbb08,2024-12-20,42000
bni-21a1ddd07911615fab31309d6733b338,2024-12-20,-33000
bni-36cd7fc408356e6346c5dcb2d58377ab,2024-12-20,-14500
bni-4fbc2b6d19e22a9efe9c3eb1ff3e92eb,2024-12-19,92100
bni-94938f7a1252b8f3e2b25a78d5534b14,2024-12-20,71600
bni-132b0941cf8d7a5e93b2d56060e3bebc,2024-12-20,31900
bni-8a29fd652444768403ba19a2d79f7ce8,2024-12-20,97000
bni-22c083b6e47565ed34cef8a920c68958,2024-12-19,71300
bni-a96151326f74450b5628a891140d8a2e,2024-12-19,32600
bni-4e21875a92d6da03319fac8d560139d7,2024-12-20,-53300
bni-1e4c5e5962000afeb13baa6ad5a80ddf,2024-12-19,57600
bni-03b3708a6f1e351080f7d42a0114f1ba,2024-12-19,-97100
bni-79c195fa1cdf0dc7f7502bd3923f5699,2024-12-19,-15500
bni-e832a9559ab6896e5ca3780aa345597d,2024-12-19,11500
bni-e6d73c64446ab311722be454d0484723,2024-12-19,58300
bni-60d832c48daaa15e6f8f9ca0e034b37c,2024-12-19,6900
bni-88b51a9e7c6cb497ae77a27e04f1d828,2024-12-19,1100
bni-6ce158d7f88816d1e649dd4e6924d791,2024-12-19,-21300
bni-2f76e5ede97dc604ddafe0939ba40d4c,2024-12-19,49600
bni-3fcb4decccb7e1d173279efec8093fe8,2024-12-19,-61700
bni-b7a97b9ce70be1ac64409d1dff38fcca,2024-12-20,-45700
bni-d1f8ea14168dfb0089f272d8366a54be,2024-12-20,10100
bni-68181b5b4c7104e2d8a48606e0885f2c,2024-12-19,3000
bni-2275864702392fe8af667f6a93abed6f,2024-12-19,-93600
bni-9e198ef6a8e41fe4a1fc5e1d6fa4dbd7,2024-12-19,64400
bni-7664694d9c710dafaa4c3368b84bc065,2024-12-20,-43000
bni-04801c9bd388e5e744945f2e6ff20b67,2024-12-20,90800
bni-7c0d0b598edc988b8bdb92d2b81a0e61,2024-12-20,-16800
bni-827ddccb4a3e8ac5eeb8dea83aa888ce,2024-12-20,38000
bni-f8c0de6795d658da5b6fa48ff5409678,2024-12-20,-18600
bni-40f6d3a233d7880dd1a14808471daa5f,2024-12-19,8200
bni-36d1078bccf86b6ce2db911b41fc8f22,2024-12-19,15900
bni-a21a919055a9f30ebcc4dddd661b8ed1,2024-12-19,4100
bni-29be86c11dc1519cf478c0d03a1c8846,2024-12-19,22400
bni-9b37089d50ae92287e8ce47ccd4dac08,2024-12-20,-40600
bni-413af28072cc598057b01322ff482b43,2024-12-19,9200
bni-71da17b86a5441ef679a664adb292779,2024-12-20,29400
bni-7ae59025267898e927197a4ae0bbb46f,2024-12-19,-21100
bni-b61a24c1b13035375b9265f1967a3838,2024-12-19,20400
bni-b497e2f8d9e46a66eaf11904c2d090d9,2024-12-19,47300
bni-0b6e7234561b9656c913b8cf4f5f9a41,2024-12-19,20100
bni-57682c022b14cf118f372d45e6eb4782,2024-12-20,88000
bni-8f38a88b329b33c2c8b55e94a9a22b5c,2024-12-19,-35000
bni-f97961702ac0c77e3f951b47920dc29c,2024-12-20,33600
bni-92e7c9294aac4b698fbaf5d869201c24,2024-12-19,52500
bni-864cb195dddbcab9401400240c0fd871,2024-12-19,-17200
bni-b412b9b557c78d61e3ebc70287d87cda,2024-12-20,-24900
bni-c14664e78926d0888b65f08a0589eecb,2024-12-20,-61900
bni-9b57823549a83fba39eb3fb02b936a11,2024-12-20,-33200
bni-67d92ee3f88fbe52d118a473c22407a8,2024-12-20,9000
bni-163f8234524053d9ea4b9052165c1ff0,2024-12-19,42500
bni-8a64006a12071ddeef208aa682b86e71,2024-12-19,-96400
bni-2438f92e9b35e9b3d29f2b15cf117a9b,2024-12-20,-48300
bni-7f37ec5f885681fd341f93b0e9b13408,2024-12-19,22200
bni-df975c44e7488358bad8184bbe7ab023,2024-12-19,20600
bni-dc89df74a3d91eb42d2877a6272b1e03,2024-12-20,66000
bni-16dda610a2636bb0fe588c4db1f58503,2024-12-20,87100
bni-a2d4c5dbb6c986cd2cec9ad794bc0aab,2024-12-19,86700
bni-aa5f6e505dbab789725f9d93993bc7d4,2024-12-20,-72500
bni-ccdb94c4688c31c298f5da6341fa6f18,2024-12-19,-55500
bni-6a42c2463a56598bcce395dafa59420d,2024-12-19,48400
bni-ab02c70fbb1bd7e09e26cf77370630cb,2024-12-20,80000
bni-07c72d1780e2485259bddf97ef28ecc9,2024-12-20,-41800
bni-e7b84ecad0a4a9f4ea2cd74fdb81fb6d,2024-12-20,89500
bni-bed75a264f18f17240d76bd9f3d0cf05,2024-12-20,4500
bni-6601d5e8a9a36e0312b2e45bd0bf4eae,2024-12-19,24000
bni-8829fa9e15494cacabd3e0bf0187faa4,2024-12-20,50100
bni-16e0a90072a5f764f41cc54267de0765,2024-12-20,-71300
bni-4b92ea7de32144e3e4f8a516cfd47dca,2024-12-19,70200
bni-185ce19f1dc3be79774319f8169f9fae,2024-12-20,74000
bni-1f35d724b32394b0733c92e55cedc961,2024-12-20,97100
bni-892d1d5fa8b0b429e040f1d3c56f8029,2024-12-19,97400
