BNIUniqueIdentifier,BNIDate,BNIAmount
bni-8af036a7e3b977a7d1acf7d282b74cab,2025-02-04,38300
bni-c4222671b37262e8036e2005a559fce1,2025-02-18,88100
bni-94dd21e3cf0d9f758fd7250def16d788,2025-01-20,51100
bni-34b6175687c8199b9820327a574d195b,2025-02-08,38400
bni-88266f9c6e0843aef04f6da3acf35b85,2024-12-17,99300
bni-360af38dbff567caea6ac9e3b9b05318,2025-02-02,44000
bni-502eb02a24e1cb8d873de32a34f43670,2024-12-08,10900
bni-046eeef52df4442e5409caa7df5fe91a,2025-01-16,82900
bni-9115767f8f61884076f2a784dd08a79c,2025-02-18,-54500
bni-95d49d6bb568f5bfc70b4d3298cfb30e,2025-01-03,91700
bni-d9f8ef02bffc4d32bb29503787b8a7c0,2024-10-22,-69700
bni-d4d5dcb4fbd39bbdcf8509daebd3573b,2024-11-03,-31700
bni-e817bdb440645d31b6c838baf99b1ba5,2024-11-10,26800
bni-1d40df4e4133a70ecd4a2dd80d7a84a3,2024-11-06,-36700
bni-a302afd1fc9cd9fac26dd7ca278b3df5,2024-12-12,16600
bni-e3b7a6b830213045a9e38bad9c7f1f7c,2024-11-27,-15300
bni-971a0dfc3fe6b249e98c881e7386fb07,2024-11-02,95500
bni-35bf39632b6574fafee85846298dff8d,2025-02-15,26100
bni-f8d17f8e89ad2563739d7dc7186751b4,2025-01-14,24900
bni-53c87e1dc77ea65bf55b6c6a7d34c412,2025-01-24,76600
bni-c2737c8523ae8d0ac5b2410076c2d141,2024-11-20,25500
bni-5caf77613ed8104faa4f4ef3dd7db2d0,2025-02-14,65300
bni-2c97101e91365d1b02a404e3b35bc104,2024-12-02,-27100
bni-ded464c2cae8fb0667c86dfad5d29f38,2024-12-23,80100
bni-0695cc14dde3ce505b588a08b18f05da,2024-12-31,34200
bni-7925a4d2b0f8e0b660627e185d928af2,2025-01-11,21300
bni-82a8d92a4f742ed5805006eab5a8d5ad,2024-11-07,57900
bni-5db70a9cbac71d1baaec8e8e2c3b58f1,2025-01-20,53200
bni-4481be3b6653a2d0196beced0ec017cc,2024-12-24,-21300
bni-771baa2991067c2c8ab77c8dd341e944,2025-01-09,18200
bni-7f0ec73a2caa864aeefffb40acc499d7,2024-11-12,76200
bni-f4cdfe3bdd1ca45bfcd9bfb6ca0b9967,2024-12-22,-42600
bni-c6ed0f222e7edf913a8f18b8963ac141,2024-10-27,66000
bni-3e3fb9f8d5b710765679512c26e84f08,2024-11-08,67600
bni-a566028aa8df86557e992755326a8f94,2024-11-27,95000
bni-30246182e3330dbbb40666d0a0efdbf7,2024-10-24,68000
bni-e53bd4ea54fabea9175e573fce3c6918,2025-01-16,5300
bni-59687b79869e3098de2acd749c75beaf,2024-10-24,72500
bni-78837be8faca17e668961de989ffd0a8,2024-12-27,-21500
bni-737fb5d9badd859e18d38a21d6adaffb,2024-11-21,43600
bni-1fe3d44013dadccee018efb784f126b6,2024-12-20,-18100
bni-96b45010c33995b40b0f3598c666d3d8,2024-12-30,-40400
bni-65158739689d7a5b211d477e53a24819,2024-11-17,23500
bni-83e7e44b0963423675f3a9b3ef5669e3,2024-11-04,71600
bni-c98b60a024f0fdf3b3df6cecc66b7869,2024-12-14,72600
bni-10f703a1358b80281d563419fce8ef4f,2024-11-04,21500
bni-70c32a8c451d40ee78f5529b351cc3aa,2025-01-30,92300
bni-4637dfd89e9661b621309f248cd0e34a,2024-12-11,40700
bni-a4c25b0fcca063d63ab414c4aebbad6a,2025-02-06,13100
bni-518fbbedacb10cd1cdbf7d1205aaa1a0,2024-12-11,6900
bni-1a67230a5ba8777ed1a5d823c353fa4c,2024-12-31,-34800
bni-cf1c2601a472fd421e96aa035288dd6d,2025-01-14,-16800
bni-2dcdd68b4bc594a6e0a7adb7c36fbf96,2025-01-11,27300
bni-487baa6769f4e4ecd887a07dcb2bd3d5,2024-10-23,18200
bni-b2600fd0453fc86e5666a3f1bf8ada1d,2025-01-04,24000
bni-e6a1d636672abbe93bfdeed4d96d79c6,2024-12-20,98600
bni-2c797e68d29c06697191eaabed138443,2025-01-14,61400
bni-73275d621b9fcb9ab11b68c5aad29625,2025-02-18,79100
bni-9761b8c360bbcc6b28f007163b9608a9,2024-11-04,89700
bni-d5f85e78b297be8a3b3d73715c67f0ef,2024-12-09,88000
bni-7d70a518a5384bc677d1d50dec36a874,2025-01-17,-64500
bni-55cc45e1aa40287b4ab76f66f93d44eb,2024-11-12,68200
bni-0a9914895b3728d18ddf334783f6851d,2025-01-05,38600
bni-0f50d86cf488dd2e490f745250515074,2024-12-15,1500
bni-9e13a1defb9d150a9f022b884fe54b12,2024-11-26,87000
bni-c1fdf6535d0c8b7d29917d2e40dbeff9,2024-11-28,1700
bni-78d95316294619fb6b328d878410dab2,2024-11-12,56700
bni-5e8844b262d6cddd04d2c51589362378,2025-01-05,97800
bni-b69732c7c7400493befa1924d01797e9,2024-11-17,80200
bni-e1b9e7f750a6a07bcc63a62354ef8433,2024-12-30,1800
bni-7bfd9f6e421d6bd527f493d2f3b103c6,2024-10-31,-70900
bni-edfbf59bab8cbb65e02658c02efa65cb,2025-02-04,45700
bni-1f3929c7fb1afd8d201037a5cb10e059,2024-12-09,73400
bni-ebf41a9a28c7bbd533683ac90e3e6ce4,2025-01-22,-54800
bni-b9b3957428f88b58742954c0ebc0a9d6,2024-12-29,12700
bni-854d59d5794d164ed0202ddefcd3a8bd,2024-11-16,-57100
bni-e7cb172a58b7a60dd173af92502e13e7,2025-02-12,11000
bni-bc994a2bdc9cefb01c2884ec74a74ed4,2024-11-14,80600
bni-54b3e4ce1f0c50e246a01dae02b70fc9,2025-02-15,18900
bni-ecf54d9e101b57c95d8f26d6b611d203,2024-11-30,9300
bni-f19cae9180ae9f63a9d44c7cd2905398,2025-02-14,90100
bni-1a0116e6073a143731da93cf98810101,2025-02-06,38300
bni-dd3c7da368bd5494d9d37a3931dfede8,2024-12-08,74500
bni-d4d231f4694ccd663f81a738b85094cf,2025-01-03,59000
bni-241029c7dcad6fb369b2f9b89bc6ba87,2024-12-22,88000
bni-cfe9c68410b898764bd110b651a4a7e2,2024-11-13,26900
bni-48f7c232ad257c4a98e0c223b387667e,2025-02-05,-98900
bni-aec21679934213037d11e911605ea76b,2025-01-05,38400
bni-50525fab271d713bf88d039084d237f8,2024-11-07,18800
bni-2100b6e3bcc11b56eaba721743d66a0d,2025-02-16,82400
bni-8f848aef81318b508aece6953291dbd8,2025-01-03,35500
bni-6012ae8284328686cb7db29ac9aa5f46,2025-01-10,24500
bni-4c528fea29b6378c51d79f969f7f0009,2024-11-23,86600
bni-5a7076c6288ffbe43f76b6669c7c9e93,2024-11-30,71600
bni-8266df45eb027ae837ae3fa5698a7330,2025-01-05,54400
bni-242a9dcf444ea18d1015c28833e748bf,2024-11-24,97200
bni-679c778e9f27b5535891431c3e847a5a,2025-02-18,21900
bni-3780e855f5694ee33ca9639e622a21bb,2024-11-19,-91100
bni-8740dd62c6b7574725c10668a7dd926e,2025-01-25,81800
bni-67ee6b695c87f08f6e9cc15ef9b76f6d,2024-11-24,41700
bni-bf72c9aab3da390b9433a8296f8b1963,2025-01-01,7700
bni-fb2b160a78e2ded1cf9003a4937d7d44,2025-01-05,40900
bni-a4df926b44f7d1df21f47e129f51dc3a,2025-02-15,-98300
bni-c644031ab1d6b8c659e2c6795bc053f8,2024-12-03,-30800
bni-72842188327ca046f4361654ae1b2bfc,2024-10-27,-67700
bni-00853835969e90a625124bbe4dcf1937,2024-12-24,70900
bni-0265f1b24b5c62e5e59258b24a014213,2025-02-02,-13700
bni-932c7f7d91abe75010b419022f4875a2,2024-11-05,82900
bni-7699002fbd214ce3d2480a21dbf774dd,2024-11-15,71000
bni-19e1e8fe6361a68591deb2265e6c8225,2025-01-07,-94400
bni-eeee023ed942926d81292eb0abb7d71d,2025-02-03,8600
bni-cb99035c4a9028fc1cc1c0e4475e4960,2024-12-07,-79200
bni-6cf74b53a84683dab4defb648edb23d7,2025-01-29,84800
bni-54a5752a64e1c0c85d757b57deb8076f,2025-02-01,20400
bni-fb2f6aa7b15e336405427c7af5417be3,2024-11-25,36500
bni-ecca4d4e1836bd6c2fb34fae02653880,2025-01-14,36200
bni-2b657356eacb2396636b36e29d35d0f3,2025-02-07,-29100
bni-222d87718e3de22910e855a2b2117fa4,2024-10-23,-56400
bni-1972cc999f88cd13febb0173851a6b27,2025-01-24,68800
bni-3667702c7d499eb938081abf6b43ac2c,2024-12-27,61300
bni-f55f73b4d7edaaa0f49f115ee459ad0c,2024-11-14,17100
bni-c04a3ea17f8a3b2eefae82b87debd604,2024-10-29,45200
bni-2e604174f7276a16c10e4e531c1705b4,2024-10-27,26900
bni-0e6a52689365cce84bf798e8fbc77f22,2024-12-26,36100
bni-176a5c3703ff9a990fd5c907ee0de3e0,2025-01-14,48700
bni-be2abe09ebe25105adfccffa114f5b75,2025-01-07,43800
bni-754a17f872bf793ec4596fce4c1d484b,2025-01-09,84700
bni-385067f8892e3f3e276a4639faabf0c1,2024-12-31,63400
bni-d4e295ab947c68356ad1a80325affda3,2025-01-24,62800
bni-4f518801d8b5feba180f24a675d2eb8b,2024-12-03,21600
bni-25985e0b623479b04675a3a6b8937087,2025-01-19,24800
bni-8d825953bda25a3d168740790561f346,2024-11-15,72900
bni-55d47ce1380956bc69a20723c3127b8c,2024-11-23,44500
bni-06077dff73e455fab47733852c249ea0,2025-01-30,2800
bni-a369e0032705d14c2f3b2ba0ec67d200,2024-12-29,5500
bni-7b3855659ec3a1c7b66b3515ff7e12d7,2024-12-11,-1400
bni-38166b97a69b7fa2fa6cc3be771bde9d,2025-02-07,28100
bni-f9499220eb53444f5f1fd8086eacec73,2024-11-30,8800
bni-59ce4d583dee9ddf7f5e29e62ecbeb1a,2024-11-10,56200
bni-fb313589c870217e1127a343657f98b2,2025-01-14,83700
bni-979a584f778d439a7d756712269cbd9e,2024-11-09,-89000
bni-6f03568180e2a793d26b8f60ef174d34,2024-11-15,4300
bni-34438bcb0dd1116687979f132b35806c,2025-01-30,87900
bni-90acdde134f6c4698661d5aa6d68430a,2024-10-23,42300
bni-6908ddada12630327d895f3ca4751f53,2024-12-12,66600
bni-cb58736511485a9bbba2492fdc7c6ccb,2024-12-30,61700
bni-1021febffb4590f49977859b8ed0857c,2024-12-05,44600
bni-2bd8ddef74f08c42c8a81f54624b227a,2025-01-04,-26900
bni-6dc5c42af49c67c5cd7e5c90b428c575,2024-11-13,74600
bni-16f4456da04ee3e16108396f1d2c2165,2025-02-06,83600
bni-745f8a12647d983e816d1ce403b961cb,2024-12-29,-9800
bni-31434bb92c85928f0b85974f5ba75fc8,2024-11-05,36900
bni-54322cac566747ed25b4d592fb047960,2025-02-10,68100
bni-877898bf9c3d39e085054dbede99b3e9,2025-02-18,9700
bni-67a7dd7f0783bd7a30dc9970b923cc2e,2025-01-24,32700
bni-9ca78bffd13b5a77f2fa42f8b4de6888,2024-12-02,93200
bni-519925ec98e9ce520fc4dc4f4fdadfff,2024-11-19,93200
bni-ba98018936e19782fd23f00f02218aaa,2024-11-17,63100
bni-05ed2b7ad03553b9daf1872cd055c805,2024-11-05,-31100
bni-92acefabe06b3b96240e5df21c93975a,2024-11-25,21900
bni-92ac047e1d1b96dc022491c9dd80f561,2024-10-30,33200
bni-9a52bc2d5dca16035a7cb87c0586d235,2024-10-24,62800
bni-b76e0b7e466a46b1306febeee1c08480,2024-12-06,72900
bni-a51b816f54ee9e89ba72a394b6c0e0a0,2024-12-13,84700
bni-3814992130a5238494bc92ae10aab7ce,2024-11-02,75900
bni-49beb66c8afc516ab5a212fdf39ec0d6,2024-11-19,10200
bni-eed04a97670eb053d62b41de14bbf345,2025-02-04,23200
bni-2559948c687916eaaad140cde2810d10,2025-01-01,58400
bni-754ae8e91256dfbb5b907cba0255fd02,2024-11-06,83600
bni-082843421dc2b3bb1e40ead907f4d17f,2024-12-10,43800
bni-8d69a4083785487eb6f379b9f8b117f3,2024-11-06,75300
