BNIUniqueIdentifier,BNIDate,BNIAmount
bni-2a2bd6bb35d8ef250e4aebc50188219d,2024-12-02,59100
bni-5004574541e8cbe1c37b5df02b46498a,2024-12-02,50700
bni-0184ac01ca698f7958bc9fd9efbf8800,2024-12-02,-76800
bni-e8f55fe6ffc96094970f5674e5bd990e,2024-12-02,74200
bni-28f587a1881e586253a977567c74d0ba,2024-12-02,6200
bni-ea7e723090ad4032fac15df5a82c941c,2024-12-02,-73800
bni-c3ec74d27f5b0fb2222c66232362b0a9,2024-12-02,68800
bni-a195fc8f9e0b141aef903c358c2a24ff,2024-12-02,91700
bni-0c2a0aeacc92828ed02ae364b9553951,2024-12-02,82800
bni-6435a53dba79d2d5565e207e8af83751,2024-12-02,93500
bni-9c551bdc8f875d0bb33e99b4f677f0ab,2024-12-02,-98500
bni-ad02911856b690593c070a8e9edf7edf,2024-12-02,13000
bni-ee175ce13d97a932704ddfbbcffb69c2,2024-12-02,-9300
bni-1bb2c8b32c252066de2276bfb893dc20,2024-12-02,29400
bni-e75cc457ff4a824c5c717a8ff59b06d8,2024-12-02,69500
bni-c27bd85237cceb7580d1e2079f0093db,2024-12-02,61400
bni-dbf94189066fbe077398e7f6301b5512,2024-12-02,93400
bni-a0f3a1f3819d3101cd85a7828cd03db4,2024-12-02,-29200
bni-af4550760e0bfd91dc2fe8ef4e7ab818,2024-12-02,62300
bni-50ad5b96cd1471a9b16fca7cfeba8289,2024-12-02,91700
bni-b5807191552e92078fe3457c4254e58d,2024-12-02,74800
bni-87f3c4c3f60332869c26da889ec76607,2024-12-02,74400
bni-55fa3aa62d0b3110845069f779c21af6,2024-12-02,13800
bni-6db22a65129ba442a0d9280f984c22e9,2024-12-02,74600
bni-3443be5fa05f746872f20df262175a1d,2024-12-02,31700
bni-14f3c74170a3adf0193ff3af2582b0a7,2024-12-02,92100
bni-8dabf34f5f4c1473be2d5697bfdac57b,2024-12-02,89500
bni-2e886e98e5ea0d84255fa70a7df45ef9,2024-12-02,-62400
bni-3f1dda1c443008d7f53bbb5a2c181078,2024-12-02,66900
bni-d8c4b20668437a4ffc60c45eb8032e90,2024-12-02,87900
bni-41a13e53c09e02fd3e41d11ee0af9757,2024-12-02,-25500
bni-f3385d3926c17eac90304ae0fde62ca8,2024-12-02,-95700
bni-e9171174cbd41be2ed977232c755285e,2024-12-02,32600
bni-aa4a14df30c17a464a6e858d5150c938,2024-12-02,53100
bni-742a2c0388faf8ad3ff953c824c2122c,2024-12-02,43500
bni-cd2584e740078a984c5b7581396bd5d2,2024-12-02,69600
bni-8f042b6cb617115daf69d2456ed6eb40,2024-12-02,86500
bni-ddabce1600f2edec97d8ebfdbad13b58,2024-12-02,-94900
bni-cb343cb7ac7600f638fd2e0a45983b25,2024-12-02,58600
bni-59297052f5323295819eeb496a8c554d,2024-12-02,49300
bni-22372c429d035ca3b4cf816bc2fd067d,2024-12-02,79900
bni-d166c3dd822e96ec1f3dddf442df92a8,2024-12-02,78000
bni-2be48ccae8119fec6bed69c3312771e7,2024-12-02,29800
bni-abf587a860ef97b909dd18fb27bd5986,2024-12-02,83500
bni-beb2fc3487eba69d073804db44692d3c,2024-12-02,88300
bni-25f64cfcf28348549d24a8ac154eca91,2024-12-02,21400
bni-0daca6dd0bbcbee485c40c84ecfb52dd,2024-12-02,50200
bni-f3e2e6c38160e432f7857a51ea7871b6,2024-12-02,76800
bni-304c5caa349b71c2c50a9056998e0d31,2024-12-02,-42800
bni-85dac5c9a6cb72f19487e4630391c928,2024-12-02,-34800
bni-37cc44634530ec68c561e8422e20785a,2024-12-02,75400
bni-5786cb26a0ae5cc89bb3216bdea3e7db,2024-12-02,94700
bni-00fd8bec3987b7a79af09b28c5aee597,2024-12-02,42700
bni-61ca1ee122615d090823ed9ded549b2b,2024-12-02,16500
bni-9d49d5bae5672bd9aa1245b7f8048877,2024-12-02,87200
bni-50f0aae88ebd267217285b2c17594689,2024-12-02,71300
bni-9f4fd1fc9ccde276658c1e90b9ad025f,2024-12-02,-35100
bni-a6d1834c704ed1f2413905ae50fc1225,2024-12-02,56400
bni-9fbeabb5b9552e027fe73d9d93c46754,2024-12-02,59400
bni-5252bd22b3dda02177adec6fd181120a,2024-12-02,86600
bni-48b5fd0f2ee01b1b87b17b5681d83e28,2024-12-02,46200
bni-2ab13616ae609453a55d023668a3060a,2024-12-02,12800
bni-ae04eed3dc1fd1148a270f4dba7b8b92,2024-12-02,-28100
bni-ac326e0dbd79c436fb25477b3df93d1a,2024-12-02,-10800
bni-599c8693849a2a57fa70b9a063a02815,2024-12-02,97900
bni-9a1fa9acb0fa9f0e100e41c12db1a773,2024-12-02,73700
bni-e391a9b9b89c4ed3caffd64aca7127fc,2024-12-02,22700
bni-588b713164223155f25286f47c03b37d,2024-12-02,35800
bni-b63306b9682b84528959daa70260f027,2024-12-02,41000
bni-1dfdd4e331425f81738249695e8ec60b,2024-12-02,9600
bni-e3e0f50065ac57f80918789c46e5d4d4,2024-12-02,64400
bni-9030de7f15bee9f163a15510f1a7df7e,2024-12-02,87500
bni-f0867cb8ed4e6f03b5c0d0744a9cb261,2024-12-02,-34500
bni-38b9aeec6340ef0872ecd2ac05b6337f,2024-12-02,27100
bni-fecd4b73734777722c4faccfd235f820,2024-12-02,2600
bni-d0f4e3204d7ad9b2876382d3e69e5614,2024-12-02,25200
bni-04e4a7c4399760a6bdfecee53b6b3d2b,2024-12-02,-88300
bni-6f08e7ef35503bb33faa1cd99a0da561,2024-12-02,24600
bni-b455c63909f705d04aa6fe904b506330,2024-12-02,61200
bni-aad1970045ecfdc93eb564d8b1feda41,2024-12-02,88100
bni-17bbcf02b12f591c26076d863ed83ff1,2024-12-02,13200
bni-ae2b43361b4677cc0b26bf090202aca0,2024-12-02,71400
bni-4cf2c3be4d9be7dd1cccb30803ff9be8,2024-12-02,84500
bni-43cac749dfb4815bc51e32dac8f1c589,2024-12-02,83700
bni-0e0e27181d8e5e2a6339dce1bbc9645a,2024-12-02,63800
bni-4bc7505730ae56289508ac4d1594ec73,2024-12-02,59800
bni-c0c3b5259a0cacdde495201a9b18c747,2024-12-02,-88400
bni-3a9cbfcaa02eaa106488def84d0a9bd9,2024-12-02,21300
bni-faa0444180baba6d7a2e8e0eda655ac5,2024-12-02,75600
bni-00c0ab5a9e7c171d5c7909f94f87f7fd,2024-12-02,-1700
bni-2dbfc57197962cf14d443c54ae9c7c90,2024-12-02,-82600
bni-214bc17ede4962db3d51ef1490fa8c00,2024-12-02,-56700
bni-4c92f09f0aee8873e88aa9bd1ae14721,2024-12-02,91100
bni-80830a3f49c974a6a60531b8b1860cb8,2024-12-02,-16200
bni-1f7ec73c320be3ca9ea5d7703f42494a,2024-12-02,2000
bni-835788308a9215aa54982c66ae78f600,2024-12-02,-27200
bni-19e1eda49772233ffdc4a762354b1dc7,2024-12-02,56100
bni-60aea2ce33c636335b2d0c1c552f8c25,2024-12-02,86400
bni-bb38cf64456f6461db4841fdc5f8c42f,2024-12-02,42400
bni-224ef2fd198606e01eaf1c893b6b5ceb,2024-12-02,-89500
bni-21c7203ee27cf33e52ad9d4f9082b238,2024-12-02,83000
bni-5b1324346d08d7fbf7f17c3f5e0c777b,2024-12-02,13600
bni-52c26f37afab406865c9f5d983a9c69d,2024-12-02,-97800
bni-2bf24de85dc926df628a376d41fe6cbd,2024-12-02,10300
bni-e3c22c62781be2d78da3a8e05ce99d34,2024-12-02,91700
bni-daff654a3ed56d6e551826701961d292,2024-12-02,-41800
bni-5194f8ea87550cc42fb99634749109ca,2024-12-02,11100
bni-f896d36e72e8fe385f0e533e35c0e36c,2024-12-02,30800
bni-a041c1b3144509174a8a14f2872b798f,2024-12-02,11800
bni-fce6dc3708b2cc8d4bb9795c7ddf2f64,2024-12-02,16800
bni-bb0861cf9b95419fa452caeb7f4df574,2024-12-02,-90400
bni-36c2c844299a6a28c0accf388a8fa25f,2024-12-02,-14900
bni-1cee7d093554a0d8d2e63357607aaa2c,2024-12-02,29500
bni-36806c85a4dd540644919fa8b600d364,2024-12-02,-72300
bni-0fc86a8fc78318036d1151adb35f163e,2024-12-02,69000
bni-480786f6ab8e3c4000f9e8a1d755f68b,2024-12-02,-57700
bni-7c23c0609eeed3f4d5ba5d8dd07b8e7b,2024-12-02,27900
bni-c742ebf69f67fb84dde2caccc0a86aa6,2024-12-02,73400
bni-27378b61d70362434db4910f12686698,2024-12-02,47200
bni-7ac7a23c1e9715807ccef4b2cfa135c8,2024-12-02,30700
bni-46b58ae9c39d4d0792d910724956eeb7,2024-12-02,44000
bni-ca38ff78add6c32481416c8687331243,2024-12-02,81400
bni-2805c991fe2b48fba38b1251848f82e5,2024-12-02,6800
bni-56cd3ba7dd7d860e742eee50617b713f,2024-12-02,21600
bni-c1e38500b27e3ddde40f1b00bf9cd905,2024-12-02,26800
bni-44b67bcd01fd384c2728076e6f418280,2024-12-02,8200
bni-6b2bfbab646b8f97e806afc55b5077ca,2024-12-02,99000
bni-79b1bd8fb8b716dffa6336e94a813baa,2024-12-02,4000
bni-ec52b34bd400fc508ea60124dad36896,2024-12-02,-29700
bni-928fd1f6f2fd8da2cdcc1935a70c5e1f,2024-12-02,34000
bni-7ddd68c9dd163d4820006af39131d033,2024-12-02,-51500
bni-4646bd8d0e2e9e41310ac47ef356ca55,2024-12-02,43100
bni-bbe8e2b2aecd6e6a9e4121e2bd7ddbb7,2024-12-02,16800
bni-d46226e3bf88859e537de9abe8e9db54,2024-12-02,45600
bni-e4f0c2ed25d722afe88fb0c4b7af2ec6,2024-12-02,19000
bni-0591a9c2c778feb0d34dc4e1ab9fa3a6,2024-12-02,36500
bni-2d1b49b490ca4688ab247c88382b1c21,2024-12-02,20400
bni-97eeb7e6a7bd3e0d81cd758fd0619364,2024-12-02,36000
bni-e1228192aaf9eeab178e44d479f7b967,2024-12-02,36200
bni-77eacc986e713a1a84b085da4cfca0a6,2024-12-02,43200
bni-1cadbde845e31af23896bbf9ae6555d6,2024-12-02,91200
bni-e5bf650495c7ee11536d5951ef77e894,2024-12-02,42300
bni-31136c8ffedd5d12c98a55337f47db33,2024-12-02,26200
bni-7d00be489cc588e8a7d55827629a51ed,2024-12-02,40000
bni-2effd1797bb781d26e36eb9fdb5e8295,2024-12-02,44600
bni-567fc2761606928f86248c8dbc97011f,2024-12-02,61300
bni-c9c3b769e087d7327a0c615d627afc55,2024-12-02,38700
bni-40a0d22fa8f656b3b55ae42b276714b0,2024-12-02,54900
bni-79dadf1cd9073b78df10e33fde02787c,2024-12-02,-36400
bni-d9b9209fe49a6b8a62cf4452943f3d66,2024-12-02,-28800
bni-49060fac27daf081e3e09e6d3aecc361,2024-12-02,50900
bni-d4eecf07a618decdb0b92d79e6c6678e,2024-12-02,-59600
bni-b25dd256fec37dda3af3782298c6d465,2024-12-02,85700
bni-a3337ab89cc87c256164e779a4fad2fb,2024-12-02,-77900
bni-6fbe44d4d4aa9619109c58ee246259e6,2024-12-02,57800
bni-0dd7752c2788e5e0f21fc9ba5c1746bf,2024-12-02,33800
bni-919ec78bc1699e4cf8606804c6e66119,2024-12-02,88600
bni-e5418918d6828010c58950a0426d1ef5,2024-12-02,32200
bni-270c3d0b1f54580929e1b69b180420af,2024-12-02,-98100
bni-e1ee63bebfc0b2a329772a295e33ee4f,2024-12-02,79500
bni-2e77205a6e1a7a294c8469b4c17c983c,2024-12-02,-6000
bni-e2f0bad78406d94873d59a1127562972,2024-12-02,13500
bni-58bf737833bc83b44d379d623ba9dd0f,2024-12-02,30800
bni-2970a66dabaa47c2823b941154f00d27,2024-12-02,-9600
bni-4ba9d8c1f03cdfb71ea2219cc43f50b0,2024-12-02,-66100
bni-99c2aeaf6090931f77be29a276acffbf,2024-12-02,21400
bni-508bbb2b501fbad18bea20acb136d91d,2024-12-02,-88800
bni-974b3c647bb11fc0e892a822c4e193b7,2024-12-02,72400
bni-a2b1975ae374b76ef92662bb458cf504,2024-12-02,93300
bni-1fdf3ec6431c8e4bdb8d56936f0b6d9f,2024-12-02,92100
bni-907d0cbb16aa6dcfaa5641488db3313b,2024-12-02,-83100
bni-fc5cfb2aa60c1d74406082b48abe9ca7,2024-12-02,52200
bni-1c2d3851a42cb09d23034d17d8c63ed7,2024-12-02,8100
bni-ac667eb769f5d54c90c3737ff1ec341a,2024-12-02,90900
bni-dc52b3412065695fd5172ec8984a9342,2024-12-02,54400
bni-0907f642865e1710cfde6b0dabdc9d2a,2024-12-02,14400
bni-6ebbae18b9bc721b8af54cf062543c68,2024-12-02,-71200
bni-15250b04197e8fc05d991e08af39591e,2024-12-02,46200
bni-fc084f89c326bc4e053e810af967ea9e,2024-12-02,42400
bni-8eb5de26fcdd8ea2449582196cbf001b,2024-12-02,35500
bni-1d1ee1bbbcdd0ff67ac03f36cf05a262,2024-12-02,-93300
bni-3af16c60ba20facdd4004ac49c2dce01,2024-12-02,19300
bni-9bd3111d0383141744ef2354441d835e,2024-12-02,6900
bni-9a55e31778d6a2807f40f732f0071cca,2024-12-02,42800
bni-5d813e44f6a8087a67f006e093842fab,2024-12-02,4400
bni-efa51b9676a1d4d776937e4c28387a82,2024-12-02,-16300
bni-ea86041dba89be12c6734bc40b620137,2024-12-02,72200
bni-b34d981197628045a0ddc6345a2bd894,2024-12-02,91800
bni-f6be164dfe5df205672d366ee4d92c61,2024-12-02,-84200
bni-346487495c2d352b8325db96dc5b8ab5,2024-12-02,-37800
bni-5b5e3f790f02d208fc8843e7eb913e04,2024-12-02,73000
bni-5828abfa8da9a855ddede1ac73a53650,2024-12-02,8100
bni-26adabe56cd18ed448b9ba4be70fd9d1,2024-12-02,4600
bni-d63fbdaf8657e69d5ba36cfc046724e3,2024-12-02,-79300
bni-cf797e3e465e809c36b178e8b25b9a58,2024-12-02,29100
bni-70c51826a3be047155842221180baf70,2024-12-02,49900
bni-b7fc2331fc3490b7c533e023bdb98502,2024-12-02,29700
bni-1ade588048d71b27b98ea31b80d6b91d,2024-12-02,64300
bni-6ed52e98ecb6c50b6004cde8598e94f8,2024-12-02,76900
bni-11209a616859d3a0c8a585f23e8d515c,2024-12-02,22900
bni-f5c9f2019c953043587cdab21eeaec15,2024-12-02,13900
bni-90c0cbd42309adc2694419547fb3eb1d,2024-12-02,95900
bni-bbb3c735f997731e46461a93c41b724c,2024-12-02,92800
bni-e60b0c6060dd27cda2ceae9b4a4b9998,2024-12-02,79600
bni-f4bd7cfe358984aac025aca03b91ad76,2024-12-02,31000
bni-60914493c519f6b1c0f13e1d548b582f,2024-12-02,-99200
bni-89770e686088341000d67ba3b88ab3d2,2024-12-02,91300
bni-390f4cc15562f8ed8cfbccd190968cbf,2024-12-02,87800
bni-6ac02043ca708b8c71a46369c247a349,2024-12-02,70900
bni-a655a008c4d91e6936082d3e188e789b,2024-12-02,84200
bni-99e7099b0672232320e57561f7127196,2024-12-02,87000
bni-0ec85b1cb90ca24228119aa95823e7c3,2024-12-02,63700
bni-c74c6373a8c1fd18305650db6606ead1,2024-12-02,87600
bni-f49e589b46c1d7ae0b388f67e61f26e9,2024-12-02,-56500
bni-ef5205bfd5a067acad39f84b4f015e74,2024-12-02,-6400
bni-5046be6821101ecd08f215dae7fc1a27,2024-12-02,-59400
bni-d2b48e95f96899512821413fb20ee6db,2024-12-02,80200
bni-ce7c0da7b09661b3ea753783d296321f,2024-12-02,65900
bni-a3b8c179f6761b6c2c4d406ed4646cac,2024-12-02,90800
bni-880a1dc5ccd0419b749e0d0fe32ffd3c,2024-12-02,-32800
bni-66a1d71d2d1833612d6e07f50d4201fa,2024-12-02,-32800
bni-511210c1de0cddb69c94d2ca1d1aaeec,2024-12-02,-62100
bni-c18e875d21a06b724c12398d853aa664,2024-12-02,33500
bni-d03174f264a34dc7c6579b88e6e7b12b,2024-12-02,18600
bni-43963be1845aec0d53ffaec39e6175b6,2024-12-02,51700
bni-42c8487e2ea7908dbf328fff87b8b6a4,2024-12-02,-89700
bni-e6bcfd08e95e756d7acc8936005917c5,2024-12-02,32500
bni-0053c316a679cba8b07510a7d8b929db,2024-12-02,72200
bni-941491fe2cc4031fa6b4368b405b48c1,2024-12-02,-72100
bni-96ad263eeee7c3d50a8ce99194180a78,2024-12-02,96400
bni-861b42fe514c4d9dfa810ae632f4c2e5,2024-12-02,91400
bni-2a71d6eff99cf4d3c83353971040cc0b,2024-12-02,41900
bni-df76492a1ebbd1e071725bba0452256c,2024-12-02,92900
bni-96e129de4fe4444757c0fc1c6163c8ae,2024-12-02,52600
bni-db0a82428440e7bd5191774584073e26,2024-12-02,16400
bni-c75d6761af96f72759436bc6cc7897e2,2024-12-02,26500
bni-229d8b5a917ad67f395ab1d7718ecbf9,2024-12-02,-55900
bni-98a3958c7f8f8b16a25b38edd74aa823,2024-12-02,43900
bni-e0f6b111ed0b858a58fc6ae985853986,2024-12-02,81600
bni-467c73dd225aaa4ef3074d2858b0d345,2024-12-02,46200
bni-8d53dc561df1e7572809ab72698fa6a3,2024-12-02,57600
bni-d561def8eb15398976acd11a28df2b7f,2024-12-02,15600
bni-fbc8acf3ee6fe5db58acbc659800c672,2024-12-02,84700
bni-e2fc8bf32a77948f0e49c6e304736141,2024-12-02,63800
bni-25335c4dd1311da6309125bac5cd85ac,2024-12-02,60400
bni-3480f12fff1abaa2e4c8c7fe2b137c80,2024-12-02,59200
bni-2acd74d1dc36b26d61938dfba2e4dd11,2024-12-02,-64200
bni-d13a87d1a9bd46faa275be89ac4b730c,2024-12-02,65800
bni-5a3fe1386745354bef26ec91d93647ae,2024-12-02,73200
bni-c2a224784cecb3bab79749428a7f52a9,2024-12-02,55000
bni-a86bc5094451452100e2b1a073dd3e17,2024-12-02,91600
bni-9146397317eb331b81e49b02211b5621,2024-12-02,10000
bni-6248ecfd888e5a626100353a795f468e,2024-12-02,-5000
bni-6174e51b2757b124fcd17969bc014e05,2024-12-02,-43900
bni-46ff6273ce595e421b1d8d755efdcd65,2024-12-02,-38900
bni-1ddcb98d5754d91b545cdd1763d11968,2024-12-02,20800
bni-eca84c652bc4f5eba942bdf73729a95c,2024-12-02,29500
bni-da330c154976dfe31e7b30cec30970ef,2024-12-02,72200
bni-f053bf78a5a2d2c8950df7bff82ebf6d,2024-12-02,9200
bni-3e6f0c26361d4ce675bef75ed3713d53,2024-12-02,33600
bni-4cf41176a5cefb68c6f5fad278ec7049,2024-12-02,3100
bni-6724ff652296516ae6b4f41e64825e6a,2024-12-02,25800
bni-bd274be7d0ca8ca8c2708694d60abe41,2024-12-02,69800
bni-37bcc2f70bed5843daa2f08ae4b67bf8,2024-12-02,56800
bni-a07013b53d9e3af0a2c60171eb74ffc7,2024-12-02,39300
bni-52101555b1997fbca3c107e738998fdf,2024-12-02,19800
bni-5e428cc2070365760ff99e7e175bfa7e,2024-12-02,59500
bni-3062ceaa6d8db4d959d7571ab0a8c631,2024-12-02,12400
bni-b15b81a76b68ea197b36dd3b7b26946d,2024-12-02,13700
bni-1e872c716fb0151ea66e356883ef476a,2024-12-02,98800
bni-1ea9447e8866d7e071e24e3270cbbb0c,2024-12-02,85000
bni-89f045e3b7c492f5e591605cec253e48,2024-12-02,57400
bni-42d53d0d875967e4ad2d2c7ac98113b6,2024-12-02,33200
bni-4e883006b7ec445f5f48c5fa150357ca,2024-12-02,84300
bni-0bdfcf60e0ae582c0e61822951b3e766,2024-12-02,11000
bni-54e3ae2994a3fd4835d039b4a787caa5,2024-12-02,23500
bni-1a0a447a41f6b4f2e68e06571f870711,2024-12-02,21500
bni-6ed62b9758bf4d725aafe653b54625e8,2024-12-02,48400
bni-4c3b0c0dab9cb79a6c2927ffeb942f1c,2024-12-02,71400
bni-0451319d71d2aabd54ad1b7daa94ad2e,2024-12-02,80200
bni-514d40c314acbdb7f7f5bca887bbb1b3,2024-12-02,82100
bni-e47b62bb30b2b0b3420a0d6abc2fca3a,2024-12-02,30800
bni-629ebc083548c2fb31df52fe979be5cf,2024-12-02,34700
bni-751e8828af7157dcced48ef2073149ae,2024-12-02,18600
bni-b6697e9e56fbcb7dca5b6630b1e693a0,2024-12-02,-66800
bni-b7f1b582dbdb81de84f64e0546873e75,2024-12-02,1800
bni-b963c77b12c5cf4e25357a35c4fe1207,2024-12-02,62500
bni-bbdb9037d345eabd51f95d9d28ef493e,2024-12-02,70500
bni-21a9ceb312d3223e35d72e07ff59b9a4,2024-12-02,-2600
bni-23d1fb1badc60a4645a9a53dac2ec97d,2024-12-02,51300
bni-9b08dd6dca67c92480acc92bbd810f5c,2024-12-02,18300
bni-7624f1777e5bd8159cf5d99cefc722a2,2024-12-02,67000
bni-201b2677bc5b7001d63f782b5457ddd1,2024-12-02,46600
bni-ddd672fcacd04f28408a509a585be297,2024-12-02,25300
bni-88a1802a70a760da41743d2aab3a3633,2024-12-02,35700
bni-3c948c777dae94f8dfc0a7ec351aa16d,2024-12-02,-87900
bni-fff472f539bf70f67df3d32a83e13cb4,2024-12-02,12800
bni-236b7b2f2312886d37da8af8d54349ae,2024-12-02,44700
bni-99d8c5ed939165fd880c1c2bc48e3f8b,2024-12-02,26300
bni-1e9e32794d4b7b24b1bf471fe41946fb,2024-12-02,89600
bni-c6939f2a2a59ac9d3f74e84f0bb49c7b,2024-12-02,92500
bni-48c44ab0f94d270f1324cfddac9ad559,2024-12-02,-13700
bni-976e5ef1b081cd1d54a87690198de2c0,2024-12-02,1700
bni-56854a3a208ab2dabb6f5f66fdc77e64,2024-12-02,9700
bni-b1df57335ec844c65014383adaf96b47,2024-12-02,-53600
bni-1b3e8d76340961de42cab3f358aecb27,2024-12-02,24600
bni-86f88c53421cf6a58ecaf89aadfb3010,2024-12-02,-67300
bni-bf3a031fa425d4f28f7fd8f87852cd88,2024-12-02,95900
bni-b89cd91da1276b47015f65ab0c569cb5,2024-12-02,-26500
bni-b7540ce1a99a8792ffa9316f61581cf5,2024-12-02,13800
bni-4a8b888702b7e11b07f0dd7181eb5386,2024-12-02,-14400
bni-30a3ce8d36692289581c1dece4cfadf7,2024-12-02,92000
bni-847aec04d9cdac7a9f662559440a54aa,2024-12-02,70600
bni-db2ebc733977900d5a480acac3a909e2,2024-12-02,-41200
bni-e4423226691e55d4998b892e4d698f91,2024-12-02,-41300
bni-e885adef8b222fa392bdcfcedf7d9b1e,2024-12-02,97200
bni-ef9f3d57ce5fb379ceaf50bd08ab4b58,2024-12-02,39600
bni-756f1fdb12ebe2d6fbb3f954e235ec23,2024-12-02,-99500
bni-6d04e4ccf8eeb11270c343ba5feb84db,2024-12-02,23000
bni-acc3b5be31a5b054d300e2ec937efb2c,2024-12-02,29500
bni-267423e2c883cb02f423b6110a7b9f88,2024-12-02,29100
bni-00ed77c7518638f3e66598be9cc85ef1,2024-12-02,-99200
bni-2bb59ab7ed22d209e110e9bd597767e2,2024-12-02,38700
bni-dc40fcf1b5490c08cd873bd7869b2fac,2024-12-02,69900
bni-ac5fe0bcae899cdbacd17d3f8ed2e5f1,2024-12-02,64300
bni-7ad828e3021817f8b9abe49a6aa70052,2024-12-02,30200
bni-b2f7549d435a84b70efb6ffd822f9e7a,2024-12-02,13800
bni-92d4d869681702b33e0e0dd4e0ef4d70,2024-12-02,92200
bni-f85f151bef64e0871ff16d9616a0e68a,2024-12-02,43300
bni-d5904d23c08b9ae404c9308a826b8c8d,2024-12-02,90800
bni-07d43d57246171d22b7d501642595e20,2024-12-02,8900
bni-79dacf329645dd9511ca69516a07faa6,2024-12-02,-77300
bni-3910fb0a0faa56e977858c0704671e44,2024-12-02,47700
bni-fb1e052a88367788928748c59aedf2f6,2024-12-02,4200
bni-2dfa60074bb29031ffb3632416d0c984,2024-12-02,-56600
bni-ceaeb193754e865da7e92b950b5068dc,2024-12-02,81000
bni-fc0e1be2a23474f99f7220efa76b0f26,2024-12-02,-51100
bni-46ab41ace31efe09b21710d4a8958a7d,2024-12-02,68500
bni-723f917a9c3c428ce74d9d1d4a6a744d,2024-12-02,30400
bni-a0cbb1bb4eff308fe9a8e3b72115a97b,2024-12-02,86500
bni-8dc0ff5e749ac9165af09c4561f88e0e,2024-12-02,57900
bni-b491d21768edb4a8ecfaa27380543aeb,2024-12-02,45500
bni-f38431035b31019a9c3298328adee1b2,2024-12-02,-98700
bni-1bf7c75a879557c468d4a00d973d0687,2024-12-02,-67300
bni-cffbe4eb5251c6a4c3a9d4ca34061cf9,2024-12-02,-94400
bni-1692bee1388dcb4ad018d0e652a31325,2024-12-02,-46600
bni-ef44aaa4977b3016aaf83e1dfdd0729e,2024-12-02,-91100
bni-b59626fa7e1b47652e07dde3d9c3d607,2024-12-02,97200
bni-d499277f8dbda6e2f4b7deb9d053c9d3,2024-12-02,34800
bni-6a2a4402408007d60dbe1bbbca29ffb3,2024-12-02,36300
bni-934da05c3814bedfab885ed390322946,2024-12-02,43700
bni-a1b59248c022eda9e5024d27446f68b3,2024-12-02,63200
bni-ccc931fb1af59700caf52ce0d22f9691,2024-12-02,-96900
bni-aebad9ba3113206745e702a3d536f72a,2024-12-02,52200
bni-b9cf65c7536061ef0717215c65e182d7,2024-12-02,64500
