BNIUniqueIdentifier,BNIDate,BNIAmount
bni-d5e6ed8bf616cd950d8dbee1ed13060b,2024-12-19,21800
bni-6c51c7a8c7b02af68bc8b844f21d2462,2024-12-20,17300
bni-7dafd4ef3db39e3df408ed0ca5b1864f,2024-12-20,67100
bni-9889a81118b541dc15a1da0d59e8569c,2024-12-19,84400
bni-2f8006bfae8d2ccf7011b14473fbb74d,2024-12-19,61400
bni-90fa94713f4d732c19b8d6d374d5dbe9,2024-12-20,28100
bni-ad61132e4dc5a7d4762001b4525d44f1,2024-12-20,1300
bni-1239774bf070a134cb200ccd11101ed5,2024-12-19,47500
bni-8aa64b1a486fef5b58fbb61c6300e219,2024-12-19,34400
bni-99c67ac790a2c918ca52e22f3773c263,2024-12-20,-84300
bni-7f06d195f9f3edfc21e19046714f5db9,2024-12-20,15800
bni-44fdc3c0375bea4b604aa7bd3b767dc4,2024-12-19,-4400
bni-eb1a4b47f4c8d202f9cafed4536d42f5,2024-12-19,4200
bni-42254cbdb131afcbe8f96e8ed77e14aa,2024-12-19,85100
bni-6522e4ec9c787732f1b3b200fd003e2c,2024-12-19,44500
bni-ae49b6dd4c637621c399e9a619757064,2024-12-19,27100
bni-ad22a80e53e3d6f06048110cb95e648f,2024-12-19,65800
bni-4a7b1a290112256b0a72b0231cadeeba,2024-12-19,13900
bni-2c94f260a6ed28e53e50ba0b1c4cb2d3,2024-12-19,-72400
bni-39d8a753c4870cf557e037145965c1e8,2024-12-19,69500
bni-28d8cd3bc31c3a6412086da1015b1cab,2024-12-19,18400
bni-fbd2930af0f32b74f31201f61c8389be,2024-12-20,31900
bni-76e663c55a434310f580ae925aa3068d,2024-12-20,59400
bni-329536fe1985f27e06ce43be34b33404,2024-12-19,59000
bni-d98c3dd26bb846960409f67d7de616b8,2024-12-19,-63200
bni-2a0ac6202b0a92923dc9c2c5cefedc2d,2024-12-20,62600
bni-ec065701a532d45121e22eaffbe0f6e1,2024-12-20,-38000
bni-aeb20b0626d8bb91bbdd5f0aace1672e,2024-12-20,77800
bni-46ebf52b0de34686d92a051f97e92180,2024-12-20,90700
bni-f4057e6f13d98ea2af9e623d70b048af,2024-12-20,55300
bni-fb6eb29940efe3312bb409bf237ba21a,2024-12-20,-97500
bni-7a7b19f5463aee00ac4c6b6a87226984,2024-12-19,32100
bni-1956d9fe6ff4bd50b66b600c925a846b,2024-12-19,42200
bni-acaccd614cfab3db36dc47d7942e8c68,2024-12-19,7600
bni-ac27839a0742a6699c947450ed32ce3f,2024-12-19,-78000
bni-3c7720edcb67ca37875e998e5744688e,2024-12-20,84500
bni-80b5920351ef7279b9d09eb050b4c8ae,2024-12-20,35700
bni-a610936edc026f94bcac05cff689f9d8,2024-12-20,78600
bni-3325033d36592853e81f70fadf3611c3,2024-12-20,37500
bni-f6a3b6548a7086593891e38caa9952c2,2024-12-20,66400
bni-29301e654ee15f67a2d039b73bba2b87,2024-12-20,75600
bni-fc218c19ce125b1bf94f50822d2be450,2024-12-20,57300
bni-aef71d44663171d919036680d51f8933,2024-12-19,40400
bni-2973062b90b71aebb6b92cee8bfb6e62,2024-12-20,-39200
bni-406ebac49096999a60f9318e332f4f5f,2024-12-19,-41600
bni-fa954e155cc1122fd3d42f31c1833465,2024-12-20,13900
bni-a36c6f4b572aad63a943d9c6309bb9f7,2024-12-20,-59500
bni-62f78246ad2ee70235b96447b3927b3d,2024-12-20,59100
bni-87191884f08916db275cf366d4a30dd4,2024-12-19,-68300
bni-2eed9f36f7ebf85a90eb88e7cf595b92,2024-12-20,-92300
bni-b13507c4c1fc0c11e57583ef5f1db3ff,2024-12-20,27300
bni-6dfbf87061af6230296376f817faf57f,2024-12-19,14000
bni-309570ce97680fce6b264d23ac847f89,2024-12-20,79800
bni-0e304536768cd19f338460043b2295fe,2024-12-20,-53200
bni-d45488acfcc377d86714f198fad0e7f4,2024-12-20,-11300
bni-ecf83439c886d27122912168a5dce649,2024-12-19,23400
bni-5499446fa9f3b486e4197e041d51cdca,2024-12-20,28600
bni-abe517da6de868e05acc9b46487be520,2024-12-19,96200
bni-c5d701d42850de305cf0f815c7f4042b,2024-12-20,61800
bni-752859e1ab6eef9a0974a2a7e543051d,2024-12-20,72700
bni-a439e631057018c7fd3f07a2c1e80f20,2024-12-19,-18000
bni-f4d1a8b50e9709485d2e07fdf564e0f9,2024-12-20,42300
bni-6d0a407c46b7a66dbca48d6c197a6644,2024-12-20,-98300
bni-2fd5e6667f05c4d17bfe5ded13f946ec,2024-12-19,97200
bni-6f538c3f9e940ac2cbb27c317a2f17db,2024-12-19,13800
bni-9f73e71c02ab8ba549e14c1cff583daf,2024-12-19,30000
bni-4d5b12b0baf31603665c9c6166693a86,2024-12-19,46100
bni-305a0fa61b09a44d1be2fd2ae08565ef,2024-12-19,19100
bni-768387fdb67b5e9bf9a1fa7c786f7250,2024-12-19,29100
bni-5f283b765ff7b2800f988da915fc80fe,2024-12-20,91400
bni-bb4b3a7b1ae6cde8691e555f4fc5d666,2024-12-20,72200
bni-a8c8c748a621c1aec7d38c3c8eeca40f,2024-12-19,2500
bni-76e32f8d19f878924c9572e110818cf5,2024-12-19,50400
bni-9fbdfe1c1e39759e5e550d4d4c6df508,2024-12-19,32400
bni-12a3b7a13fd899251343e1bc9c34a296,2024-12-20,-93100
bni-2b81c8c69a13afa0dfd0c1697fb0240d,2024-12-20,52100
bni-f9a7b5e1f982f55ed7460bf1626e4c91,2024-12-19,83900
bni-5f021a301a3fde8211b856392eea9816,2024-12-20,-64100
bni-7bdb5ea1dfcaf61d46216b660a1eed7c,2024-12-19,92800
bni-25f03dcc151eea361c2419dc2047659b,2024-12-20,31200
bni-32d3f5ffc0b9bfe694ca50f7db76f957,2024-12-20,70700
bni-f604d1b5e8dcf315af9b68a3eac2293b,2024-12-20,75000
bni-bb937408c3ba997709ba1815a043cffc,2024-12-19,64600
bni-96559da503bdf049f1f1ce9a06636bc7,2024-12-20,-63200
bni-2c8b17262123f326710eb2147406ca8a,2024-12-20,73500
bni-3d54bc6933bcee50189085bf8ab247a2,2024-12-20,93000
bni-94babd3d6b6baa783efb107e082623ff,2024-12-19,70700
bni-1ce53e81f8abecb16fe2027ed38507ca,2024-12-20,66300
bni-ad01ae69ff0bd1873d8509df68960026,2024-12-20,26100
bni-e8ea9892ee97e425b597b3748868e250,2024-12-20,9500
bni-983254d71dba05eeb62f6285eafe0511,2024-12-19,96400
bni-b6423403e19a7751b8856ca136fd55ec,2024-12-20,99800
bni-039e00c18fd8dfdb5bf2c6da8962ba08,2024-12-19,60600
bni-e29daf42552f1b7aebaec950b7ecf071,2024-12-20,-44000
bni-e1590ceb955fb2dde6ee8f1e0a3b2a0a,2024-12-19,39300
bni-dc683ac7aec76abe3552c20d9fa9b78c,2024-12-19,-37000
bni-2019c200021ae72c23c22903786b2f29,2024-12-20,-4700
bni-5cc5a17fc7b7fd7cb411c49e2832e654,2024-12-19,77300
bni-82d4aaaa2e7c2f4e19cca308b87b6f2c,2024-12-20,86900
bni-e58f1bfc31ef963f534da2856dd8a95b,2024-12-19,45800
bni-b9c4f19d8560c085ddbb16183cf8e26f,2024-12-20,-81900
bni-fc1b03be2c1a90f709aa0afa16598b79,2024-12-19,-68000
bni-25550a4d6ed2a400ee5ec9d7c2d83d25,2024-12-19,-82100
bni-53976c40761f9a9dca6062a0b78372c8,2024-12-20,15300
bni-2cb3e2d703d4cec6974147f217b9ba7d,2024-12-19,87000
bni-34684ea2274aefd5954f9203c92282bc,2024-12-19,-97000
bni-d76c515a212ac7d187ac82cf3339f76d,2024-12-20,94500
bni-c15b12e1e7adbd62d1863592cf2884e3,2024-12-19,87200
bni-14f8042e8262d0e8195ae60e6991656b,2024-12-19,-23600
bni-d00ec27f636a51ece956bbfbae1f4723,2024-12-20,45500
bni-e1ceb22f4c3857342abe8ad93982f90c,2024-12-19,62600
bni-791ea5b88c5ab31418a2ab73de7fecc2,2024-12-20,-78100
bni-06ad7b258db0b9bf13d618c3b9cbd34b,2024-12-19,81500
bni-4efca5f3c0ca5247bcf6a12fa367babc,2024-12-20,-73200
bni-321b1911f5f9de3c695bc25203a274c3,2024-12-19,81800
bni-1ad1399d92a0112d49f8cfe81e38e0ea,2024-12-19,-88800
bni-041395add3e1784b9291d8af8dda48e3,2024-12-19,-77000
bni-67d3781f71cf2a7280ce17d39d2081f2,2024-12-19,40300
bni-4de8033d5d3914c90cd127f603e25ea8,2024-12-19,62800
bni-ff5a6b4676fd71eb18ca0171124914ea,2024-12-19,9500
bni-9916d0f1f2d90a59af7c00e3564dcf87,2024-12-19,78600
bni-5a68757e3cc794a64a8b507c1ee6520b,2024-12-19,-11700
bni-e31531ac73dcbc6209bb91bde09f8afe,2024-12-19,-25900
bni-575828b07c5247e798f7e682fa8f05b4,2024-12-19,98900
bni-34a284224130d722ac53086410a5b45c,2024-12-20,92800
bni-5bc3f3efe712837f9d2c00efb4d2554c,2024-12-20,95100
bni-57fe67380a88232a24df60035ae03b8d,2024-12-20,-31600
bni-8d3c0ed1b62f15b1997a5a7c0fd52bfb,2024-12-19,-26100
bni-218eadb154d8d626b12c63b68a1eabfc,2024-12-20,22700
bni-2bb1244d8d819a68ed309f83e21be4bf,2024-12-20,57300
bni-c7079649035837f427c2fba11d221bea,2024-12-20,-30500
bni-9a68d8110f19173b8fd03f8063a5887a,2024-12-19,16600
bni-a8306e44103d1f519cfdc2264804f92e,2024-12-20,36800
bni-1133a830a7ceebb4a3a57d8e3225b8a8,2024-12-20,35000
bni-1f969209ddc351d07d6b2391e9c13163,2024-12-20,95000
bni-8eba205b969a0c707374f9c3420845fe,2024-12-20,85200
bni-c5586738bee6008f7c69066ada6cb026,2024-12-20,41600
bni-f03ffb1dd5a05fd9300590c6bdb9398c,2024-12-19,-74900
bni-481c24bcbdb82687d78a9061dad6d814,2024-12-19,-26200
bni-ec7b75b10bc521736bd9d2593cf49c2a,2024-12-20,81100
bni-cb4fb5b7c1e1c5b57abbbd0149c23c96,2024-12-19,82800
bni-d3690914a66c082f2cdbf500120ed3da,2024-12-19,82600
bni-f4fde2cffe9f93802c01aa59e41c385a,2024-12-20,92600
bni-5eb7e4a7c13815921904fdfc6b6cfdce,2024-12-19,-26200
bni-6d1f9bcc5b4dee6449eace15b7dcc395,2024-12-20,11300
bni-d72641ad18b6f17ef3cdf7656e8b0803,2024-12-19,-46500
bni-51944ef330ca5f0505f86624d63c7dbc,2024-12-19,21600
bni-d24de43606edefe50b371c2ac9ed6dce,2024-12-19,30500
bni-8b37e9f2ab8b073b0f6bb03ae41518cd,2024-12-19,76200
bni-fff7b286f25a1119402fc80e9b5025a6,2024-12-19,-33700
bni-5f4de3d4d9310ed061126d5b6a5c6d21,2024-12-19,82500
bni-e7f921f2917b51e5988973b17a13163e,2024-12-20,80100
bni-2fba1cc362bde6dedd3cbbd12dbda6cc,2024-12-20,51900
bni-affb1cb7e31551b276a6bc4203b07660,2024-12-20,58200
bni-ad213cc8768fd7ad4aa4b6f1fcbf64cf,2024-12-20,-67600
bni-0ff75c70d342dfe56aabab95124c3762,2024-12-20,21600
bni-4d56a5254b19d58149b929b8d274bcd9,2024-12-19,12300
bni-62bffa3fe5d92525452d665cb3d3bc2e,2024-12-19,98700
bni-5153fa68366644551d87fcae93b0e8d7,2024-12-19,-33400
bni-5992e568225a906942d3c0c60f87a2bb,2024-12-20,28600
bni-39c0450306c3e2d73f1d0d994fae52be,2024-12-19,90900
bni-d8194b33683cd0b0bf8bf93135556f76,2024-12-19,-41200
bni-d6ae6894ad53b7f51509dcc5e48d8daf,2024-12-19,66800
bni-9c42f1dc147d65a10857409f54ac951e,2024-12-19,-78700
bni-d5d917a855489e8d5e69cc06c5b1a6c7,2024-12-20,15700
bni-813d7885e19cc580fcfccb5d7dfdec7c,2024-12-20,88900
bni-04f3dea1edf2c6905615712e71b115c1,2024-12-19,90600
bni-f429d7c389f9715737407db7f5054867,2024-12-19,6100
bni-8a989fc2845645d309ea2cd9fa9458e2,2024-12-20,42000
bni-f7b427b4d180097f4bc0c79241af50e3,2024-12-20,93900
bni-20f890206dc9c3b2247e6fe521c7d5ac,2024-12-20,2800
bni-1305cbced127faf350b33bdae7e05fb2,2024-12-19,-81700
bni-5ce50c8887c8587468bbf59fef1fcd23,2024-12-20,44500
bni-4d77b3e916f3e30d7587741c104cb27f,2024-12-19,21100
bni-cc7e39ce2ade1159f302554e7f3fce9d,2024-12-20,-6500
bni-a6affaf5da1c34dbb07152f6247806fd,2024-12-20,97800
bni-df30c4a27c2f10a122f963241d50a174,2024-12-19,59900
bni-58606cccd3643227f8c4da8461cf85dc,2024-12-20,24400
bni-3cfa45765394eb43bd52dd068d5b7614,2024-12-19,7800
bni-4e83b9c7a13041d9cd36842694b1a010,2024-12-20,-1000
bni-8d064d0d0c3f373b9a48986e8d1dd1fb,2024-12-19,-10500
bni-1654ad977d935d02c219ac3ea3ec99f8,2024-12-20,6400
bni-9fe669d26c760fd4d296d9ea289de6b7,2024-12-20,-41800
bni-5dcd53005451dd1d56a5ec4572b76770,2024-12-19,-99900
bni-35feed93077514152d4879f3d44ab3a9,2024-12-20,75000
bni-3dab0ab748a2fb4603b6170aa5b5d0ce,2024-12-19,90500
bni-b47626f7c7386ac8a825b8da7ff97c37,2024-12-19,91700
bni-f8319f90b51213751c78e397afa029de,2024-12-20,21800
bni-45b5c24618a61628f8ef56052f2244ca,2024-12-19,-79600
bni-7b73ff14a3efc938b7e1473597d6845f,2024-12-19,30300
bni-27a3dc24553abd051fc97a558cc25d52,2024-12-19,-40800
bni-28b7d5f8b283c09c29fc54b71bfe1ee9,2024-12-19,-61600
bni-6bc11abc1c24169e33d5e56ce07c651d,2024-12-19,62500
bni-5b4806d5a36a6bcc80fc87f7bc0c6808,2024-12-20,40900
bni-a75b79aa040770b04de7552abb98d03e,2024-12-20,94900
bni-df671dabe3a5147c5c6210404e3ee911,2024-12-20,-58100
bni-b15bc1ebff52179d142aa686a8099820,2024-12-20,7100
bni-681510b379c78fb0c1ad4b39d8e55d1e,2024-12-20,49600
bni-b62de1f1a906a50e452a59a6e8a44bf1,2024-12-19,74800
bni-c6450bf7ce8e49fc7adb98f2cfed19fd,2024-12-20,-16900
bni-f8db148939aba041efa254161142c75a,2024-12-20,-25800
bni-c93812c1839ac95244cb3faeb893426b,2024-12-19,-8800
bni-e0b0f52851f83cb1992c9dd68e0462e5,2024-12-20,70200
bni-8da7a7efd0b18aae35fae093065e072c,2024-12-20,98600
bni-51ca13650536970c13f402b089515824,2024-12-19,15700
bni-7473e3cd393172d682cc85d10b7d2f31,2024-12-20,85300
bni-32edc7e55bd14c5bfff92294d9c95cf5,2024-12-20,11200
bni-f84ce9906bcf4f29a52ad949174a67ba,2024-12-20,85900
bni-d8ea60439b9dd28236a4786943a1440b,2024-12-19,89100
bni-a04ed7482dad5511c63d5ff9ad235bd4,2024-12-20,94800
bni-57232745e91b1598e574b79614ae9ef6,2024-12-19,29600
bni-6f5f5383bfff13286fe658cdc1454e36,2024-12-19,39200
bni-e26e91f1b5e170efc5ff46311a33dafb,2024-12-19,48600
bni-251b7870fc12cfd507660ccfd851ade8,2024-12-19,19200
bni-2001520fdd630fe616c4bdfb3e0a0d11,2024-12-19,74900
bni-3afcbc1927aa360ab39a49b95cf90ea0,2024-12-20,73800
bni-51ac475e30b72d115bc50c2531e210f4,2024-12-20,-13500
bni-a217d898b4fb4083a9a6522593a6ec20,2024-12-20,-96300
bni-56c73cc6690b06fb930ea35de15b954e,2024-12-19,85000
bni-bf46116ffdb66b478c3e2416cb6aa8f4,2024-12-20,72500
bni-6a8a39bfaf151ead5a6383d5340ac432,2024-12-20,86200
bni-8328a035381706cc4769694e760afce7,2024-12-20,-72000
bni-c0755aac3a260b4c988904ae7af00b1a,2024-12-19,-47000
bni-d96a2493e70aaef45884182f545d67cb,2024-12-19,53700
bni-67c16a09980c97503145a093e70183fc,2024-12-20,14900
bni-c1378cfe6dcd4bc92c578754c2fb7188,2024-12-19,45300
bni-be3e9dba8e3a18f55f70e1c81a1e3e57,2024-12-19,11200
bni-fc99a102b88345a28ab03dd13fe74155,2024-12-19,10700
bni-9b2003ec8478005e1750143b2117f2ac,2024-12-20,45200
bni-e90c679e31df8ab692990c075a9ccce4,2024-12-20,11300
bni-935edcbab1876af5452c107945b7e33f,2024-12-19,-38300
bni-67b38860063d355b8c7d8ebda5a05918,2024-12-19,54800
bni-1d5410d060d56865a05ba81025cf3ac3,2024-12-19,21700
bni-f0b1c742f61c9ca719ef7198c9e2b62c,2024-12-20,45300
bni-92e98b4b51b7f8c1cb20a547fd9edfce,2024-12-20,-53000
bni-2a9953e8e2043bddbac7954596833fe3,2024-12-20,-40200
bni-073850d9f0320aa7c85762d89af89ecf,2024-12-20,48000
bni-6bfdd4b1830380d7f9faa8357b9395ea,2024-12-19,-2000
bni-6770929fcdc5ae6d77fef4827f151536,2024-12-20,28600
bni-341b74a3f1c1ba95858e4ffd97f46cd3,2024-12-19,15100
bni-d16a32fcc0d43c3c667dda539addf28c,2024-12-19,41900
bni-2074a579ed77854c141c49913d6ab626,2024-12-19,48900
bni-8d93d9f5148e3224bcfd0708f414a3d3,2024-12-19,19100
bni-51320477448e5d346a54e8ef0c79a7ad,2024-12-20,69700
bni-a856da677f350bfe9d9ca5b0acaca195,2024-12-20,87700
bni-159d4de66ae1048c1dcbdc4806b5a04a,2024-12-20,57400
bni-ae82e6f22b6a1e21992b20712f8bf721,2024-12-20,94800
bni-b7a1e8f2fab8b13b8ebed627088410bb,2024-12-19,71300
bni-28d93ed3ccef00b93ed742c4704ffd0d,2024-12-20,72600
bni-5fdb43ecd012a8ab65b1a7ea97a874b3,2024-12-19,-8900
bni-c99f7e4335a56687a4bbe1283315eebf,2024-12-19,26700
bni-2d8fa2943f6e840d2219957758ca5f1a,2024-12-20,39900
bni-40328b352441d754015901df389ce008,2024-12-19,94500
bni-fff3f18a88c21dc54afbac50e70f3797,2024-12-20,93100
bni-a1e0ca7f56d81ef5de9579506428ca6b,2024-12-20,98800
bni-ed8ad490f0b167c4e8e101fabdc375bc,2024-12-20,9400
bni-329295d7fda8784bab9b86b02e19c971,2024-12-20,24400
bni-b88ea51f9a7f4a3625995ed649599435,2024-12-19,65700
bni-bcd48961a564f75c270aff1b6c41a5f2,2024-12-20,16900
bni-54cdbe0f5ded57d91d9ab106ac5a8c59,2024-12-19,90400
bni-e0ae080bf5dc8a6e362ca9acf62d22a7,2024-12-20,-18800
bni-fbd0d5bdf12b5f519b4ed36bb97db058,2024-12-19,-11500
bni-b03415803210037267f4056c4496cab4,2024-12-20,76200
bni-a07a06b39b1e7e5af869e79567716f80,2024-12-19,64600
bni-143449b819ccb03f5cb1e50dd3978a2e,2024-12-19,34700
bni-24581f7823b5d7b00e9ce3fb7bedd1e4,2024-12-19,72700
bni-7ca832d686f5abfcaa5d01307c954681,2024-12-19,4900
bni-85f5a36acf45758aa97659b4ed2b4026,2024-12-19,51000
bni-0ca016a6323113b9b0b997fb4aab5442,2024-12-20,90100
bni-2fddbfce967dcbd904a4d18a55b23b22,2024-12-20,19600
bni-93ee9f91e70d57c3610d61b6a00cfd00,2024-12-19,1100
bni-23929a072ae63b90e51743f35363b6f1,2024-12-19,94100
bni-35d7d4daca7087061890131efb25f4ee,2024-12-20,-93000
bni-188087fec077fa5ed96194070a4323b6,2024-12-19,38400
bni-82a1f4e14731d0cf088965283897d2e1,2024-12-19,70900
bni-dec43931ae34ce7bb2d6eeecebda5423,2024-12-20,84500
bni-9906b6b5be8c87136d1e1d3401470800,2024-12-19,3700
bni-89e3c6b24f771c42de3ce66b4e2124e8,2024-12-20,14400
bni-7892df67dc721063bf720e668a4210f2,2024-12-20,27400
bni-68c91a9d278d0aabfb75e4b3ef358c92,2024-12-19,94000
bni-91073b74c321fb165150b7caec60e43c,2024-12-20,79100
bni-e657e012d60375f08d57cbc72a9a6c81,2024-12-19,-58800
bni-8af1f4858cac8d699e7c665acc8edd84,2024-12-19,27100
bni-f7255d24e683776c0c421afde31f3923,2024-12-19,80800
bni-bcbe1bd08e21910425d9823a7e6200b4,2024-12-20,-50600
bni-044fdea968ddb5e7bee67c4c4d51a77c,2024-12-20,-81500
bni-6fa57cb4960500d069cc026cc846e25c,2024-12-20,45900
bni-c5f0d6148875573ad4af063e85472d72,2024-12-19,56200
bni-5f721e4292a87d3d32e996c3192eb03e,2024-12-20,36200
bni-92286ad25e7c16bd625d47133a1021b3,2024-12-20,63300
bni-ad0a8d3d903116e45cf47d0976bfaeb9,2024-12-20,95000
bni-c27743bb6f2d212f946f8200a891636d,2024-12-20,-90600
bni-f399203f4142411a6b463df16ae8bfed,2024-12-19,15000
bni-b3d18c3eea5d7db4d48279f81878b861,2024-12-19,67300
bni-84dd9c6598af65e500154c371772bb44,2024-12-19,-19300
bni-20fa1e59038eb900f932956c3c311782,2024-12-19,41700
bni-ace8fe8af8620533a2262c549fcffdd5,2024-12-20,9300
bni-eaf1cf0035cd03211c042a213b190a0e,2024-12-19,65300
bni-c8b27049064a7dcb41bf14c92a1ea329,2024-12-20,90900
bni-9a5fb691ae2385c47233881216d8decb,2024-12-20,8000
bni-836957837a6ea21ce2cef56c72bca880,2024-12-20,8900
bni-13f23a7e61cab55250ec47a7a28c973c,2024-12-19,38800
bni-8ef8efcc34b79af4388c33f1637b20bf,2024-12-19,3800
bni-29a5539f6def0f0171e078941fdbea16,2024-12-19,27500
bni-92b4bd63ca58333c4e046456037e4cdb,2024-12-19,83300
bni-c90ba25b885260b8e25b32d101f342f2,2024-12-20,36800
bni-1b21d5508ed4dc174e7b01a617609337,2024-12-20,94100
bni-03363b24c4cd21071a15caf6743acc26,2024-12-19,-30600
bni-b186581c924297611024388455c16715,2024-12-20,83800
bni-904a96c830d69baf141bc98469530a97,2024-12-20,74300
bni-1000148bb6c6bbce4598fb2cd75e38cd,2024-12-20,-79900
bni-d599f9799d27a7882b45c0a8d689921a,2024-12-19,-78800
bni-9826864d93cdf684a76d13104e1b2f5d,2024-12-20,83000
bni-0d574faeb2b027b256b0ce9083543838,2024-12-20,-28200
bni-6722a172efe7dcb2163fa507d29ef08d,2024-12-19,40500
bni-e429f91a6c420fef9ce4aa1d0eb9fc18,2024-12-19,60800
