BNIUniqueIdentifier,BNIDate,BNIAmount
bni-356c94acb991e9cf6b3de3a12ba18fcb,2025-02-03,50300
bni-b30b9f90a627748565d8fef5619f25a6,2025-01-30,74000
bni-f16489b0cd6d540a4674db6a569e681a,2025-01-22,28900
bni-980b49ef3ae4dcd9f435a6d4e4f12f80,2025-02-02,35700
bni-a58c7d1366e0e4ad9a26778eda89577e,2025-01-20,44400
bni-3515f1943c2be0aec578ea40eb22e239,2025-01-17,38900
bni-6a089e0f871055cf7cf15979bc61105d,2025-01-26,73300
bni-2b92e2b278a7bd0b07d9cc1eed74b459,2025-01-15,16100
bni-ccb8922609c770ff7e092f0814836d82,2025-01-26,62000
bni-9d43cd5a45401ad028e40b5093596e6f,2025-01-20,38000
bni-215fa2a55e2bcb81188adfd3f1191412,2025-01-21,90600
bni-922087930674f9ab7fec8b6eb490fe0a,2025-01-20,1800
bni-d8e7779d0c9b49e8fd75d2654309554a,2025-01-24,-50700
bni-7a5dfcc5befaf6060813889d2c399ec2,2025-01-23,9300
bni-d479dea16f4b33f21cd151884a58113f,2025-01-17,73000
bni-72c8fce5ec224612f10fe9f54e55b4b2,2025-01-23,52200
bni-94083cdd1ec33abacd51678962c42255,2025-01-22,-36000
bni-7fe1a4a260e44f762827f2d4488dc051,2025-01-21,45300
bni-f2dc9b218bee3454bbadb62dc07f6ce3,2025-01-16,-98000
bni-53b443b1375ceea5e902ee9638962b95,2025-01-25,48000
bni-4ce610f702e231dcc7fca5362c24ab7a,2025-01-19,-98200
bni-d793cc02f56f808d6e8425e17d39d8ee,2025-01-21,80300
bni-8bf61582df48e81d895df2caab10d324,2025-01-30,-55000
bni-252880ef02c97e0336462350e1dc6fce,2025-01-25,77100
bni-fc636179633aedfdc8e9b5376f943afb,2025-01-20,65100
bni-025c963584db3d751e56dbdcdcc2aa72,2025-01-24,74400
bni-469afa2a6cd197b3eb2a5a16dc9604d7,2025-02-03,51200
bni-684d84a6b2d55e2a946ad58e4c3a448d,2025-01-18,97500
bni-46daaa5fbc7ea40084a42c9635b08612,2025-01-18,8500
bni-6ad853543bfe111686069932e82b429d,2025-02-03,-93700
bni-785478b4146707bea6ef6d684bd6d677,2025-01-25,54600
bni-841726ed6122b560fe56518b2e0bc2f7,2025-02-01,-93300
bni-fd0b72e39e04b695d5368db1638142ae,2025-01-14,3100
bni-78e17c6874fe6dcebfa559abe981cdb8,2025-02-03,41400
bni-7a62364291b5f8a3f1355ad4674bb985,2025-02-02,74600
bni-170457072e4229de6f125de6c3838042,2025-01-25,96600
bni-1b7c5799841bd341df5219a417084f4a,2025-01-31,75000
bni-072ae054ea91704dbdf995ebd144bfbf,2025-01-23,21200
bni-dab9a261340bb6069e26af18adfb8cf9,2025-01-24,2200
bni-64735526ae1d675bc831fa5e544d0f1d,2025-01-22,92500
bni-e122870ea45869098e979d53b1d8f3c5,2025-02-01,-92500
bni-d14f077cc874b4972dfe59e55cb26940,2025-01-19,36800
bni-73c74c6642a59633ef51d54e7780f89f,2025-01-30,61800
bni-c2c6b6d6789e8d7b87f7018fa6593077,2025-01-17,68800
bni-b8818cffba4eb13f030c26947b20703d,2025-01-27,-61300
bni-67c018a49498594788367f2ab375067e,2025-01-28,4100
bni-c3ea5c6ea5d27cca977bbb568c05ba4a,2025-01-24,73600
bni-b3718a81c3b5f122b20e6a3cd72c1e95,2025-01-20,7700
bni-db333ae1bfaf9c43c26f239b108ae2ce,2025-01-23,59400
bni-9fe181505ba6847a7b06dca400dd0cca,2025-01-28,-92700
bni-8072b27ee5d239dcfebbaaede3494b20,2025-01-14,99000
bni-2689276b55112b8864635be84fe48658,2025-01-26,15400
bni-c286b58da806263bff814ccf5bc1bdde,2025-01-18,34500
bni-3dcdd4fcef917cc6f6b9299a36620197,2025-02-01,75000
bni-8f685a0cb5d3303b1809eff54c17dcee,2025-01-16,29100
bni-a4e714de5ca5e58125e1ace3886ff332,2025-01-14,81600
bni-26068df7053202a288db4ae83e671d18,2025-01-21,82200
bni-63cab0a0918035c624ceb7ba4ef5590a,2025-01-16,-93300
bni-74c4e526217ea4c026cd00c179d8636f,2025-01-22,2500
bni-15d936ffb16d9711bbca78acee8b32b3,2025-01-14,85500
bni-935442ee04d58a0af8b06a456392c15b,2025-01-25,62500
bni-ea38f63fce36290eb5ee8119b9557e44,2025-01-28,-65500
bni-868e2d89148196fefe440cbb4d3de317,2025-01-28,49300
bni-e5d67064bf8745347ce0c0a73213c250,2025-02-02,20300
bni-5b2d73fc496ae62f731b81eb0fc33952,2025-01-24,20000
bni-3c7ba9ee64bc46eaa078711540c3ff43,2025-01-25,71100
bni-9bc228065d3afb2348beea6a0d0adf88,2025-01-14,25400
bni-5fc4b22fdf519b6fcf7ffbee7ccc68a1,2025-01-17,44100
bni-184432d167570c382817f92c88160872,2025-01-14,83700
bni-98491a17d359c3dc0c957849103cf648,2025-01-24,59100
bni-556914270c449798ece20dcf3680f405,2025-01-15,5400
bni-4d202bd61e134861679f6f2ba8f5dbc7,2025-02-03,28700
bni-3b7b8275f812ad918f2587a99ec4cba7,2025-01-31,20800
bni-b8fb2b513b220298fe1af63e5e6a758a,2025-01-19,11000
bni-187c97beb3d383f67e19b77c97d9c785,2025-01-14,67000
bni-73e3edeb582f75c4fa6179957bdb3048,2025-01-14,-84500
bni-a69f2acece8db9b95415a66ce97d7100,2025-01-16,9800
bni-4be07cd06517c14f039f60db71303ccc,2025-01-22,44000
bni-fd126e80b6795f017d54475de7c07581,2025-01-24,13000
bni-6dc63e70bf49ff9dd9260c428ea7fb47,2025-02-01,-65300
bni-dc3a32f8b3542174bf22a5e7e4f148c2,2025-02-02,-60300
bni-baa2b745cf932e74f499fa5cbbca7645,2025-01-19,-80400
bni-f4a78601cc612e479c1e91983094a969,2025-01-25,49600
bni-5501f19cd0ac3eb59dab6e55e2bd2f5c,2025-02-03,23100
bni-abdba9c8ae89c630fc7a423890ba99b8,2025-02-02,74500
bni-e840a73ec0d2a97676996077bef9fa92,2025-01-16,76300
bni-bc35f9898f534ab9e0adda3c98f80e10,2025-01-14,-84100
bni-3bb54d76f2ee49de7a966534bd06e9df,2025-01-28,51200
bni-826ea75312bffaa7e3b21b375df1a41c,2025-01-18,37800
bni-83510a674648041c58ce62ef1bfcfa0c,2025-01-16,-82000
bni-668aa59eb604357db99799879a44fef7,2025-01-24,92500
bni-45067737a7c24a034fd68a378027e702,2025-01-24,-43000
bni-b7b0e8926a7df245b0d84aaebecd7846,2025-01-28,20000
bni-dc3c47b2becd745e1e692596bc4b9197,2025-01-22,61600
bni-6b38ec4577f35c5ff7bcee4acb52f59c,2025-01-31,77300
bni-9026ff87cb49db7e1646369c270fc9b1,2025-02-01,14800
bni-41f6fcc4332809141bb46f3ee406b09a,2025-01-23,34000
bni-28a193f14a638393da4189bfafeccf06,2025-02-03,59800
bni-fddf6511edaf02e25857f3ab9b9d24ec,2025-01-26,76400
bni-c0306304c655e0d9036f61ff114204f7,2025-01-16,-67500
bni-1c798c755ba746ac063c62c16c27db27,2025-01-17,50100
bni-5335d3775476f4f1aaabc8514876c960,2025-01-20,-23000
bni-082b0e8b154a9969359a25a69bbdbe5e,2025-01-18,-44100
bni-01e97ece8081f7a5620927a92caa3b16,2025-01-27,34900
bni-0c46036986e4e600fef3dec67fa0324c,2025-01-15,-48600
bni-974bd8224d102ba8d28779ed3bcc92ec,2025-01-25,80300
bni-c9307c63a0390c3888845f6b8c6a4548,2025-01-16,-8700
bni-7146de12215c39afa5240df0574660c7,2025-02-03,-27300
bni-7948b02e8c024ee3e2c8a24384b48d48,2025-02-03,45500
bni-9bff99d2a9c8c7f543e74db1b60248e5,2025-01-21,99200
bni-60f4216f47e0117e5fbd2ea9eb81a8c2,2025-01-18,-30700
bni-bac487ffdfd21a2f0ad5bead53b2a7f8,2025-01-25,80800
bni-34822453f24b77bb1f1189cc23a8d9cf,2025-01-28,66900
bni-98b688f43d3aaea5107db0c32bccdb51,2025-01-14,43800
bni-4c7d82d54c6d0e92f6ac1c4f7e7484d3,2025-01-25,54200
bni-92f70f86ef17c319ce71704124d34f04,2025-01-26,-25400
bni-d3aed82756a2599dd999b55b68e428eb,2025-01-19,73900
bni-94a6e93e6b9adae4212030d7ffc56549,2025-01-16,58300
bni-125d90388e685a5adc31298aeff323c8,2025-01-23,75500
bni-160554f6b085261042c96a0c7f9941c7,2025-01-19,30800
bni-34f375a08a03e55917f6f52ea533224e,2025-01-27,-38200
bni-4a2ad51580bdae8ae1336d865dddfc3f,2025-01-19,40600
bni-fa472a3413d075c8597e44e2f049a46f,2025-01-22,46700
bni-0084b9b47082e45502f70d77191a5809,2025-01-16,98100
bni-7f655b89af612b011810503f4ac53ad8,2025-01-19,-74600
bni-45dc4b89748997ba8b4584daaf4f07c7,2025-01-24,57100
bni-67aae2fb842c3c76c409a33fd5586de5,2025-01-21,82900
bni-907200d93bb7a463b64089262f28d506,2025-02-01,32500
bni-e0e3a87b484f05e82b1849ef67f7fafe,2025-01-16,17800
bni-6bec0203ea1a9a1790b8ae061949db94,2025-01-24,52200
bni-c64241ccb7a875133042491e43c91f01,2025-01-24,12600
bni-210dbcf2259a01199a432411cda9f460,2025-01-17,-63100
bni-946d8419572e47b8f44aa934357ae37d,2025-01-25,10400
bni-6d1c41b9ae925c01a94478b0b5ea5e1b,2025-02-03,-70100
bni-777aadc74b635e7d69c9cf12b8a4a34c,2025-01-23,6300
bni-11228e621cda4500f189468aaddf30b0,2025-01-14,-66500
bni-106e3e2fbb08c6325c308a05f842c4b9,2025-01-19,80800
bni-31fe25624b0d30e00db8f8d54470f556,2025-01-20,34200
bni-9905ed33dc5fbe04ecd42f227b5e7eb7,2025-01-14,83900
bni-01605a50b14c8ad631756df29ab82f58,2025-01-18,46700
bni-a8d5576c01ac2c7f643b234e0eb14819,2025-02-01,-86800
bni-b137ba8f84094aec2727360a4a3a26b9,2025-01-24,-97600
bni-bbd0451d773e472f9d2699110052a7a9,2025-01-31,34300
bni-db6ae8837e90b6a07d2150b4a29337da,2025-01-23,91700
bni-b785e0fc0f894e4a24460d38ed401f31,2025-01-21,50600
bni-f754baa853d9d0b5c387e0331111ed87,2025-01-31,18600
bni-c047656c37034503108a8a3bc334b344,2025-01-14,-43800
bni-d19cdac760975964e1fd052f89676ca4,2025-01-26,60200
bni-ee4f3bfb566a1d1335ed6993d60b57af,2025-01-16,97600
bni-41ef07099e49cbff819c841eda679e60,2025-01-21,82500
bni-067a885bbdb1f664e4ec784fe17783af,2025-01-20,74800
bni-34770d2a7fd5af209135cbc3d57a28dd,2025-02-01,80000
bni-51fd71a3c3daaaa2a6f11d92c7a50843,2025-01-21,-92000
bni-b3f0e2c8bdb00274383c4392555c264f,2025-01-16,52600
bni-76eec5ddb2792816713213b155c719f1,2025-01-21,54300
bni-8e1f4a42ed7b4cc022096f5279b5acaa,2025-01-16,35000
bni-46902897d60702a1a61dea6ddbba6375,2025-01-20,59000
bni-32c4d1b4d88280145d5fdc3dbff029eb,2025-02-01,47800
bni-dc9a4195e218a9bd29d8b060b356a20b,2025-01-15,4500
bni-6f73638c61792c904e8615a66551bf74,2025-01-18,78700
bni-296c702eb21d4b5534b76c612c750b33,2025-01-20,31200
bni-b47eb919c8595fecb198b1fc002f88ff,2025-01-15,32300
bni-d163dc819621606e77f0f37bcfafec50,2025-01-14,52400
bni-eb926e85e91465538939faee4950808f,2025-01-26,-91200
bni-334c7500ac17db1782a79f6959907f80,2025-01-16,75100
bni-8518a5aecf3beb1e96f5fd42678a9c61,2025-01-28,64700
bni-c01ee1282bfdb9f5c50ab79074066f37,2025-01-28,94100
bni-7f05e6df7ed23663fca47341cb2e154c,2025-01-29,6400
bni-edff7d17590a41fb7d77549f2d77a6ab,2025-01-22,57800
bni-25c54323d0da1c14be88b264ec3b277f,2025-01-23,86800
bni-4e3e3e3d4aa9f67e0602d7740c47c839,2025-01-27,34900
bni-474b862f64742cff107a0f221ba93f58,2025-01-21,86700
bni-e143da88f70f174514573ed42189a94b,2025-01-16,-71000
bni-1f38f8084fd67406800bbfd0ea4172e4,2025-01-22,14700
bni-765fa7a5a4144a808bd3a736fbe3b14a,2025-01-22,-63200
bni-6b1cccda52e3f8b5ff8cb6f9be967a90,2025-01-28,-23000
bni-2aa69b4ae3a2bea9424368a9db8675df,2025-01-19,64800
bni-be3b11cfb3f3f229fdf67413be14e877,2025-02-03,-93700
bni-e8f148b1cf0890332da7e3b6562e7677,2025-01-26,56400
bni-08331962a249c2561906c5875b55e7b4,2025-01-26,80500
bni-b21a541ef4555f66b096b38fabb9457f,2025-01-17,79900
bni-cf6a24f95a240138b2445d7513fdaccb,2025-01-23,54100
bni-8c9b2914f4f3fea693480f0ef4fd2b1e,2025-01-20,33800
bni-7dff15eafed54b993c4c939efb2fd2b5,2025-01-24,78000
bni-68c85f6053f6cb29c07970d2e9d1d3f3,2025-01-27,23100
bni-899790c3494eb5d54171b68bb69d0885,2025-01-23,-97600
bni-1dde5a34db19dcc5946f3ec1b8cf1a35,2025-01-17,20800
bni-b066f4c823b62b1586f088ae466f6be6,2025-01-24,73800
bni-26ae2ca7dd396939979c52019bf3a2d0,2025-01-20,86300
bni-ed18ef07e55423ab050b4784725c1e00,2025-01-15,-68300
bni-7399102ad0ba3da570d82c5eb5b20da1,2025-02-03,-7900
bni-b1ebb633abbcc1219999cd28e913c429,2025-02-02,27000
bni-39e7bc2f41de7ff54f8323615e40ef31,2025-01-21,44600
bni-173b127542fc1205b653d1a0c6632497,2025-02-01,99200
bni-f571ae627dba96360bb42da63e64d821,2025-01-14,79200
bni-06272ff010140c73d47f8ff14345cd0f,2025-01-17,81300
bni-fb2c6e0b15a145d0d169fd90e39d2e38,2025-01-16,8400
bni-312b2f866fc6ec56c5b36d890145359c,2025-01-19,40700
bni-42ee0496489808bd0dd212eb93036bd6,2025-01-28,-30200
bni-062278b35e6b18b42c366d6596666183,2025-01-21,-39700
bni-281b382e2a3f0563e9a242e1cb9ef12d,2025-01-19,79500
bni-ddee3d24d2e84fc8201cd71f2050a4c6,2025-01-30,56900
bni-9e60e1b62ee5924fdf1048c2b871d488,2025-01-16,95800
bni-2710e4876b7cddfa82b4e7e76da3cb49,2025-01-24,20600
bni-0161821dead2350d7d1cfb098a9bb155,2025-02-03,6000
bni-8b6a8f0bbdce1073ae0d0fac41519fb2,2025-01-15,94800
bni-509b694ce0236e0bc454bebcd41d3e36,2025-01-18,35700
bni-cc346862ef0e84cd274d1f8c30e9cdd2,2025-02-03,-71200
bni-29aa80d18957101f4cf2bb5d09fd9590,2025-01-19,23200
bni-06a0d0cf5cb527fff9bc971cf55380db,2025-01-28,61900
bni-9d5b881518a75bb6760fa01aa89be532,2025-01-17,-38400
bni-76b2a0c913a3e8578d6f4fb618d647d4,2025-01-20,-97100
bni-ff1df98c00fb6d1507145133426f13c3,2025-01-17,61600
bni-e99d02f85cc78833f8d7063e0b227ee0,2025-01-14,13800
bni-2b44c646712937421b327dcb114be847,2025-01-20,-38700
bni-76f72ad85ab116b98dcebb06d75f0bec,2025-01-25,84200
bni-7b21f5160e365eb4c5f66c8cd4f303ae,2025-01-17,85700
bni-0471f0de7669703d4fd1f3eababd991b,2025-01-28,45000
bni-10ec483a2ab9d31cbd37781034d3a7b7,2025-01-22,93600
bni-0b7a5db18694683acc4838b88e1f17f9,2025-01-25,-17300
bni-11d479e9d689ef19e77318313a897f44,2025-01-29,17400
bni-9e3135c2a346fee4afef7058f075a850,2025-01-17,93900
bni-9e6729b259a9ca76238d73e289b105a1,2025-01-31,-48800
bni-d270596e34ba6822d33aa6fcb39e754f,2025-01-14,52500
bni-be19790d266a585c9e527feccb9ecc3e,2025-01-20,-47500
bni-b727183f7464472f2f1aefae7a1bb0e1,2025-01-25,59600
bni-6e8388e6c740a32ba0b82922181c31bd,2025-01-16,79400
bni-56f3802d3cdecd5e4b1d968255ddaa23,2025-01-19,10100
bni-74aa318a40b65b41ef0080b92e74b2cc,2025-01-22,18200
bni-e1d45f4b1f95c18bc3323ee0fb50d272,2025-01-26,64600
bni-4a0fa513775672d5f7391067e6bf661c,2025-01-24,65300
bni-d1f840cd5e3d252a8cd0b10d4e59745a,2025-01-15,-54200
bni-e6f404d648c7c7ad3237ed0af953be53,2025-01-26,89700
bni-b25e2cc05dfbd0fa30365a2d3f631323,2025-01-17,-92200
bni-47ec1025f4b6bf2e38c73b494491bf09,2025-01-16,-29400
bni-810097cf6b3b0e2bfd1c26d03248538c,2025-01-24,-63500
bni-3f3e2e2ba08e1172b8b1b4737d196f3b,2025-01-30,48900
bni-d833602fd5dddd4caa7972f44711bf6a,2025-01-17,40800
bni-9c2f11f0a1450f3c21190187ade7c604,2025-01-16,4900
bni-3f13fee1b00cdbeea31b1f13f0de74eb,2025-01-16,17800
bni-cbf271cf6f34b36417caaadccaf23f82,2025-02-02,61300
bni-f0e9bc5e7f2996b27dd7aa5793f019d6,2025-01-19,-45200
bni-a478722327712522c72bf71b5e2ec3e0,2025-01-23,97600
bni-52de75b25b7c1045da0f890faede91b0,2025-01-23,20800
bni-e1c8bafc6f3169284a44b6530d65ea8c,2025-01-14,19700
bni-d3650d84041d1d8a4589883ad2ac2a26,2025-01-31,-30000
bni-0ea524f0b425c7231697da31d07f84bc,2025-01-24,22600
bni-04465c8a3ec01d8288a4d6325f99d898,2025-01-22,11500
bni-f82b7f094e3f583349c10872deea889d,2025-01-29,40700
bni-2f92e948c9553ed03f318e18d556a542,2025-02-01,90000
bni-1a7723a8bd4ea19dc0021e98547183d3,2025-01-17,92400
bni-26481eeaf5f4f6e4c8269f2e75c40ad9,2025-01-23,-64100
bni-df2930af9c46edfb500ca72a9e218234,2025-01-29,78000
bni-b64e640d03362ff162ed274acc8c968b,2025-01-22,87700
bni-1fe42ae3a8a71141cc5b6a83585d62d3,2025-02-03,88100
bni-79144124b676d8b3fb70628f6b244ad3,2025-02-02,62500
bni-0c2613a7c1ccadc0dcbd0b09135141db,2025-01-16,31800
bni-bda4e9de1e42a57923f761de307d4e9b,2025-01-31,83400
bni-4ae3c34e23f2f598a70a50f65e9514d7,2025-01-30,-95900
bni-6a2a8d12ef8c082e2f219df71c8581d3,2025-01-15,-32100
bni-48d2fd8822b74ff9c43ba16742f2b418,2025-02-03,7200
bni-3728d8552795a619fb7e3abe91121db8,2025-01-23,34300
bni-9304a9868b6fe0308448b3b37aae3fdb,2025-01-29,72300
bni-36718456d001f296268ae347151d592c,2025-02-03,90300
bni-e7bdeb4e2aa8d53fa27a9d282cf9d567,2025-01-21,58900
bni-30ffda14c41c537b22c5bcbb2b81c68a,2025-01-25,-43800
bni-f3120eb88954d1bf7cb1f59945032141,2025-01-28,36600
bni-0af770571e8d5ff5a45c115c2888588b,2025-01-30,46000
bni-ca957caae6c2d7021d69c8db09c4fd06,2025-01-21,70600
bni-5979ddc06c94585ff8aa62fc5afdbdce,2025-01-19,-6600
bni-55c8c43aa18970df8b96c0824486ab78,2025-02-03,-86700
bni-466ee9bfe40d646056c9ed3ea1e83cf9,2025-01-20,1400
bni-34229b8f302fbbbf9b2368f9fe8715bd,2025-01-31,15200
bni-e2807b5ac327cff8641665939dfd372f,2025-01-17,10900
bni-804c428c935a115d23fe0f957718ca7d,2025-01-19,24800
bni-4c0159773fcc56f907c14e277b2be64e,2025-02-01,33700
bni-56a04cf26bf797bd271c6b73efe30934,2025-01-23,94500
bni-009bdba99aa665c9ff0b48f4f989aaff,2025-01-23,37600
bni-2c61447fd666269ed726d00d2cf357d3,2025-01-31,50400
bni-46461b732e61bc6fdbcf74cd1805efe2,2025-01-24,-24000
bni-104ec83cf66829af2d9c7538e0b495fa,2025-01-19,58100
bni-3d41b50929aa393e68dab15a5052c6fb,2025-01-16,15000
bni-e867680b5c5c8101879ee5412719d0a7,2025-01-22,90100
bni-b046bef3ca761b3fcad2279d11390117,2025-01-22,12700
bni-fa3cc5b546d95058f1a5101c6660aed8,2025-01-15,6200
bni-866885d8228844976086979e6a007b49,2025-01-22,14500
bni-53b593d1dd83ce650c0d25a4d74ea305,2025-02-01,-84100
bni-9170e387d6a5ffbcb0c48350463ff41d,2025-01-24,32900
bni-abed853f0a755b27d5783c125edf31ed,2025-01-20,65100
bni-0bbcb27402166a9ac2dc6a485db2141e,2025-01-30,-99500
bni-c07663c0c5ed7aba5032bdb5806ad54f,2025-01-16,-75100
bni-b3a9e27e795a8cdf4b8039b4f6eb85e9,2025-01-15,86300
bni-0b7ea920bd49f01dce4f084dbd28133f,2025-02-02,1500
bni-d9b1fa5c60a47df385d9d5803690197a,2025-02-03,-92400
bni-188b0400c9a7482c3d96c9d9f3f70fcb,2025-01-31,7000
bni-47e6d61e2bed5c296afe1b4f2fe6a818,2025-01-31,15900
bni-8b8287d3373e35fc517f376a7edfd0ee,2025-02-02,-82700
bni-ccacebfd79a3afdb7662b6cec7207af2,2025-01-23,24700
bni-32967a23df235f2a05e2e903b122945f,2025-01-19,5100
bni-8b4021c46125c8cc02cf5c421c95e929,2025-01-18,7100
bni-029f50abe68420c8ca26c091c5bb3dd2,2025-01-19,68300
bni-e2f6877a513f5665d068aa5d2b88a26e,2025-01-14,46000
bni-0048d87db9ed22a9ab99ae4dd6e5a0d9,2025-01-18,50700
bni-2851d6245607346612ba2c6bed4264f5,2025-01-21,96200
bni-80b8fb289ef4936653b7b510c4e2006d,2025-01-31,6600
bni-ed20044b6a7b4ade7b56543096b78da0,2025-01-17,24600
bni-123b8b930113c0abbf40f8e95a27f4f6,2025-01-14,66000
bni-95769bbfab5d2781268a11217c687257,2025-01-22,32600
bni-831ddaead004c7f78c0086c33a4e0166,2025-01-18,-13600
bni-e3e1283e370d3a84c07113045d2243bf,2025-01-22,58400
bni-9212fabc7b21e489d986022a0c7e7851,2025-01-14,88100
bni-70e5c8de488f0ed203d902f7271c5ad3,2025-02-02,49700
bni-68764fa021c199801f1bb61ac092acc6,2025-01-16,-13900
bni-a70b8916f4a65878b88703d0c0c9585e,2025-02-01,92500
bni-77a68c5647f33ffec3683ae8ec460bfd,2025-01-19,14100
bni-fbdd21b93b4ab7acc81db0e2074b0d1a,2025-01-21,-91300
bni-8dcc7ff17235bc6818231db6ca565176,2025-01-14,-91800
bni-1d30d8f53305c02db21a4aaba24c2e48,2025-01-22,25500
bni-00bb81442d44fc9cd8c4fdbd56fc15a7,2025-01-27,66400
bni-946d558efb7624e50e8276088456520c,2025-01-25,70100
bni-5e382abcb514a1c1f24418e93ee25fd5,2025-01-26,-34800
