BNIUniqueIdentifier,BNIDate,BNIAmount
bni-a56208f7cb93f6c7833d21c721c0576a,2024-12-19,89100
bni-ed801a386def643157fb274fb2436464,2024-12-19,71400
bni-3f8469b1c42d42a7a0f55315aca9370f,2024-12-19,95000
bni-7b9f1a2b0bc10b2df12f0c6d9d180c74,2024-12-19,14300
bni-a8ea6d9f9871d8797f1afce86294d3d9,2024-12-19,58400
bni-f8e81f592b9dba3c52a1b29181b58ace,2024-12-19,-48300
bni-a122f73b7bbd9d5ce42a9a342fb22a33,2024-12-20,70500
bni-127d2674efd2747f7dd648737f20f4b7,2024-12-19,86500
bni-87bd38f27d74cad41d970034c348fa52,2024-12-20,57500
bni-320416dc9a737b8d51d13e133bbf6741,2024-12-19,48300
bni-7a6f81902fba56b6ac45bbbb79608005,2024-12-19,33000
bni-9b6ec7cb961de2cb6481e3d0be2c4052,2024-12-19,-37500
bni-b01321a8d1f000f82806b99dc7755886,2024-12-20,30600
bni-f82c857b46ffa15985c4ed6697996ae7,2024-12-20,82800
bni-ca85c468f7e08d93a51896a79f6d60a5,2024-12-20,37200
bni-e484726ee8d2c2e588c19dce3f52fa8e,2024-12-19,-17500
bni-debb3ff1d812c7f1e4c500f7318133a3,2024-12-20,-43200
bni-55954bcc04179f2be7245349cd400264,2024-12-19,39700
bni-4cc61b6649ca151cd0e1550afdc7bcd9,2024-12-19,12200
bni-8ba000d1aed1f0f187615e4cf621b28e,2024-12-19,31100
bni-b70600211b82eb5a87893f18c5982c50,2024-12-20,80800
bni-3d2dca016eb901189a411fd9f9d1c14c,2024-12-19,46100
bni-dd9adc65c726fcf2e38f41d7a8e36911,2024-12-19,42200
bni-4013b6d16e1bd330091a2d5a165ed695,2024-12-20,85600
bni-d498531b0c9627143d883e32d0516b4d,2024-12-20,26400
bni-8eaea10c4ebf260a559dee5370502720,2024-12-19,84100
bni-85f1acce2ab10b94f0695ebdc9b0077b,2024-12-20,20000
bni-8a1b4751b4bd42fdde448c4775031691,2024-12-20,24600
bni-8a9e2f3a2b01d75def4a7cc8fcc5680e,2024-12-20,61200
bni-6182e67e10d23d5df8e3426b6d75959f,2024-12-20,15800
bni-d8942cb6df4335225a21c419197effce,2024-12-20,75800
bni-3f20c06604fd934a6f2b3e544f8d8c9c,2024-12-20,-77400
bni-216811edc2cd7d97b743c583c55b8049,2024-12-19,77300
bni-7c243255b02e4e761db27e716f626e1b,2024-12-19,86000
bni-170a6e13d4d4fecc14c40ea2a524f74b,2024-12-20,44200
bni-10bcfffe837106f946a84bb4003511d4,2024-12-20,63900
bni-13228dea705662d3e6fd420d38f09bff,2024-12-20,45300
bni-406070af6b4578946d98a0fa2202e897,2024-12-19,15100
bni-0691fae4e97cf5158c0b58b761020770,2024-12-19,64000
bni-4ed53f141e00fd1e8011f318c1954ac6,2024-12-19,75200
bni-3626855f698820b648820de9f1084200,2024-12-19,-75700
bni-6393044e9a925a1c5ee3d471c47b1e1a,2024-12-20,44300
bni-3a3b64ebbd1825b3008d5cf738e55237,2024-12-20,27400
bni-6542dda6923563acc9ef1624c33e83e6,2024-12-20,12400
bni-443ca71fb7abf449593bc1861bc7b892,2024-12-19,91400
bni-73a94815fec8a816ecd5328c0fd497de,2024-12-19,46500
bni-2020285fcc3b613a43915af216e4edc2,2024-12-19,58300
bni-7b7b69859bcb1efb496961dee4f3346f,2024-12-19,-76600
bni-08fdbcb3d1a32f88b31c521cb342eef6,2024-12-19,54100
bni-4764ec0499e16bcdb356edd7bcf34e90,2024-12-19,12500
bni-1d7214137160f713fd4fadc691bc1a7b,2024-12-19,7600
bni-eea68d884d6599a7f8e01f6ef37f8549,2024-12-19,-29800
bni-e5f2f17fe8034f15a6d0af386572e3db,2024-12-19,44100
bni-d60ee2a29820bac392897a44230530d7,2024-12-20,39500
bni-562bfdca0f15716a1f5efc6b54c101ca,2024-12-19,44200
bni-af3d713b312051cade0341b33a4759f1,2024-12-19,71600
bni-6f5e90b88f8ae250cf322b04e8e96a91,2024-12-20,-98700
bni-1a276aa296e35bb317d0a47eef924646,2024-12-20,-75100
bni-dfc93d9f4e2e73369de2d2889cb654d5,2024-12-20,81000
bni-f9282000f4bddb5a2c9a4e92b50ee5d6,2024-12-20,-67500
bni-a77dee5cf844b2966fd36ed32db2c38e,2024-12-20,-76200
bni-0c159848d1e797f3cfa52b7698feeeba,2024-12-20,35400
bni-bee9475e5fc18b57dbdb5415ef62c977,2024-12-19,-29100
bni-e9861cd417a4ec589fbb99dce4ec312a,2024-12-20,78100
bni-1af7c15f4a9ef35719835600bcfe6b36,2024-12-20,-73000
bni-e8e6bdc000beee4fa9abbc81bb342ef6,2024-12-19,41400
bni-ea5fc977a4949f5938e7141df8226afe,2024-12-19,-10200
bni-80770d0b382bc8963afe1d1d9d05ac90,2024-12-19,-8700
bni-9e4c4fb5f256c1c56dbbcafc40414d0d,2024-12-19,-33400
bni-0027233eec730797b064667703df4bb0,2024-12-20,60000
bni-7fc4aab726b2d36e1eb6b68eae0577de,2024-12-19,70000
bni-f4b09724cbe92607613aee6b2875569a,2024-12-19,87700
bni-58e1679dab0bd7d810fb3797b6337dfa,2024-12-19,25900
bni-d4dfd87b179be565c99c66330e52dbb3,2024-12-19,50500
bni-a4b17856b903ebafbfa7d0e25e589f31,2024-12-19,68400
bni-8303d48a1d010990ebb37c635815f825,2024-12-20,-52700
bni-de2053e5f2de536eabf8bed3e300af6d,2024-12-19,-90300
bni-10647fcf92de88c69ba7a89fcb75fdb4,2024-12-20,62800
bni-e44ce8d00315f5d84d8b1667628b6398,2024-12-20,-10800
bni-bda3a00f363592f6c49890c624d57b42,2024-12-19,-74000
bni-c44b67c7ea66a6743314333fbb9417f3,2024-12-19,79300
bni-87901f34e95426c9f120b96e7d80c800,2024-12-20,83700
bni-fa951d6bb84aebad131ceb029c706adf,2024-12-20,26000
bni-1649ec4f0508eea56c6d74da5d35d41e,2024-12-20,81000
bni-775ce9b34ae6760c458f1df25fad3ea3,2024-12-20,21100
bni-0fcca13c895ec7520b3ea2df9bd9e61c,2024-12-19,9000
bni-b602fadbf3728121eac4afe45fa1164a,2024-12-19,86700
bni-f8db6eb43b2a62b6f91c9dde9ce1b403,2024-12-20,52700
bni-940fad44898e99959d65eb26a5ae895b,2024-12-20,85000
bni-e7ee55ebd459fd1c9905ca391dd17397,2024-12-20,61100
bni-e09a59e3e07b632ef6f9a2949f4c0a57,2024-12-20,5700
bni-7156180585408cc3f66802285bd7f60f,2024-12-20,52400
bni-2a705fce8022cfef882874964b35d7e5,2024-12-19,36200
bni-76b2d384b657e539a3513397fe2aaa95,2024-12-20,82200
bni-5b0b2ec8007bf6f629007f8b0512c246,2024-12-19,95500
bni-439f0ffd74addac7cc7bea0e59ba7f81,2024-12-19,34900
bni-8945e42458bbf7526550799ea6d53963,2024-12-20,33300
bni-7c54edcba15340aecf195a4ba4988818,2024-12-20,88800
bni-1cd8c2a5b5d2cf7760ee51dd8b21b229,2024-12-19,51100
bni-faa6fc02d867a0c26966baba62ace77c,2024-12-19,69800
bni-c694adbafff6a98e2a9350f71df7987d,2024-12-19,77900
bni-c3f313f4456a971ce99e769e821115a6,2024-12-19,66900
bni-6767fdc73ad12191f60861ca51bab2fc,2024-12-19,30000
bni-a61d23f892d6985db5912f3f3f1c0428,2024-12-20,-71000
bni-fba96e3ddf33dea2559deddd6f00b82b,2024-12-20,-91600
bni-b46f3f9924df1dad5865a47ce939a091,2024-12-20,-51000
bni-ce9b759f08a3e6cceef7adcd4bfc4fdc,2024-12-20,38300
bni-70a81a1e755ec3af54a4f7bf9b7ec69a,2024-12-19,23200
bni-eee0560a19c2576654956ed6877eeb22,2024-12-19,61100
bni-5a11113984e747b34b037c8ca16147d6,2024-12-19,3000
bni-66573ee1740f3d211784aea0a07cec12,2024-12-19,47900
bni-a9f6eca31dbc8ce97bc1382a0925401f,2024-12-19,82900
bni-f8232b3eea31bf22bae51215d1bb171d,2024-12-19,6500
bni-7160a7bf7165ec7379ea1d374e999737,2024-12-19,39800
bni-19b338c2f79d1951cc1991ef30fc89ed,2024-12-19,95300
bni-f09facc447bd8802565689ad5a0c5932,2024-12-19,-45200
bni-ab718ad3be5bdaafd27ab4f8be3c8b66,2024-12-19,19500
bni-74aa717c5d203efc49da27fb0f509847,2024-12-19,99600
bni-81e80faf07abf6a64d60cd501bd03ee7,2024-12-20,35000
bni-55798ca0edd9bcf2280a405885fd9a02,2024-12-19,27300
bni-9e3bec30afce10f2d2e620952bcef335,2024-12-20,-24500
bni-d46b5daa0af87c34331cddff1193f58a,2024-12-19,18500
bni-b8d72fb941f193b060b0d4abe6638e0e,2024-12-19,42800
bni-e2c05f152b89c7fa59c2808d254300ed,2024-12-19,-32700
bni-c54b9fffabf3a3abad7fa5cd5c2adb35,2024-12-19,16200
bni-e988a8a890099a32d103d394971d463c,2024-12-19,-13100
bni-607f8fadab66d33c00d6ab82642bc0e4,2024-12-20,80900
bni-17f953b6aee09792345507000bad1069,2024-12-19,-45900
bni-05cd1f7dd2ff2961bb870552f16bb58d,2024-12-20,57700
bni-8dd0d7c904f85302a02872715d238993,2024-12-19,95800
bni-9e74f960200fc36566233b4f7cf5b78b,2024-12-19,96200
bni-2868745a341c15bb33ab9eb1f9cdbad6,2024-12-20,-82200
bni-77ad14a2de76fd04183d02999b7ced85,2024-12-20,-18500
bni-43e298730a275da2508041bda04d7b1e,2024-12-20,67200
bni-38d35fb4560453a6012f410bf03323e1,2024-12-20,-96200
bni-6838310da783c2182ab52583d652421d,2024-12-19,11700
bni-6a0f2328c262de91862ec6272f540b68,2024-12-19,4400
bni-9e4885097e6cb2b564d2d5a5ebb05a91,2024-12-19,67100
bni-b82e5049edd87f8de1ac59fad60493aa,2024-12-19,54800
bni-34863f01f0084209fbe69ee14ff092fe,2024-12-20,77600
bni-fb497bb34a65d2c8a0d7ac1e72013906,2024-12-19,-50200
bni-dcdc255b393389e33cd267dd5ea5696c,2024-12-20,94500
bni-09162cd474d322e8924dd30b2217eb49,2024-12-19,-61400
bni-c60c6b74eccb4e17f99e8037eb5567c1,2024-12-20,11600
bni-01539b7b3f6bbe263217bb6d6a32082a,2024-12-20,93200
bni-9f823c8724b28a7b2663c7db9e41fce4,2024-12-19,14700
bni-bc4bc8936bd0b49467c8fe898f06a2ca,2024-12-20,59600
bni-03876d59e6c9a6a39c9c33c785e6eb15,2024-12-19,76500
bni-0b735041522884bfa2480fbc87fb9202,2024-12-20,80600
bni-2be1c2885a473556ac15cce4a2ae569b,2024-12-19,-59900
bni-88038ce76c1dd5466747f7555d93cc4e,2024-12-19,-39500
bni-a145dc82ea3e9a374c7e026d61d9f061,2024-12-19,7800
bni-8fb16bc5d147032da106ffb5878b8dc9,2024-12-20,61200
bni-0389391a5bb8dacd00e58e7ada3ab235,2024-12-20,90500
bni-23f4849d4b46b896de0065a5361475fd,2024-12-19,16400
bni-ff4ec33f8226a498b0a7887ef493b3bf,2024-12-20,-67100
bni-f1af9643357ed65728a7c0057069a638,2024-12-20,-44000
bni-655878cfdc548e7c0c9980c61fffb8d5,2024-12-20,-43100
bni-8bf34e0ff0c1ca05e52bfe35ca5c9170,2024-12-20,25600
bni-cd51bbb948dc4a11f9551c299c285139,2024-12-20,49900
bni-9b263a2f9493db62e9d70e72b93c9cc6,2024-12-19,26900
bni-cf6f4d286bc8d591ef1d01e4ae4d0850,2024-12-20,29000
bni-b6ff051ad0b5d01c7bff436104ad2fd9,2024-12-19,-88600
bni-33a7b577ef14f9b41e5f827b93cddb55,2024-12-19,99800
bni-ef6e8a7d02000b863661e6502dde2a41,2024-12-19,-56400
bni-24c2cf8038d587cf9a93269c185bf38c,2024-12-19,98700
bni-0dfc97815901edb40f037c864c46f451,2024-12-19,10200
bni-ce64d99180cbf77c74b6555bdf5c9a23,2024-12-20,45300
bni-ba50f8e6491646fbad3bbe4495d9223d,2024-12-19,51700
bni-48be65a7e88ce9b7bd1b6c301ef13c34,2024-12-19,25800
bni-c56af1b6449761a9e29b4e528ea1842c,2024-12-19,-35000
bni-379366259015e056ccafedd4fc2157af,2024-12-20,40100
bni-33977270abb0433771a480068c2a14c7,2024-12-19,-24600
bni-8e2b7d3e4c5c780f7c66848c5444c923,2024-12-20,99400
bni-2776a6ffcd23e9e644bf0c31c3b21338,2024-12-19,90300
bni-2ce82e125502ba17c1f79b722f15814b,2024-12-19,-70800
bni-2e9f423f3a8856867dab46e79401e06d,2024-12-19,-31200
bni-daccad1d505c4a601d444a1d0c40e1b4,2024-12-19,56800
bni-df7d37b3f8da0b77b0cc157ee59c61ab,2024-12-20,-87200
bni-9b07fb2125e5d8c636e820b7392ca24e,2024-12-19,82100
bni-2f59c0502dc631f50cfe157ac0a91c40,2024-12-19,-49200
bni-69eddaf8a174f1e1cf638b713559bbfc,2024-12-20,30700
bni-a24b1bc6be43d053891248e5335cee51,2024-12-19,-64900
bni-aaf34487b48e5f25c7a85740013cf997,2024-12-19,70000
bni-9c49844c37619ff87ba8c3500a1e14d7,2024-12-19,-75800
bni-8d12b8a0390c916563c3324cbf990be8,2024-12-20,39500
bni-b8f6f3c288945c891615294de5e140f4,2024-12-20,10700
bni-e28c14511745f31ea80914c8f060ac28,2024-12-20,31500
bni-2b318dfb5180c4637d827d5ec8c428fb,2024-12-20,12800
bni-161736b77f23c069d4f5ad21e5aeec69,2024-12-19,40400
bni-996e24ea8b5e0e6ceda1d1cb9d46e575,2024-12-20,-43800
bni-61b4ae1313bb29bd0f08f243fe3be0ac,2024-12-20,13100
bni-608c22960f72d71679dde48d6665f774,2024-12-20,46100
bni-a682d1c0102b515b582de1fec7d86801,2024-12-20,61200
bni-e5f74c28709bef58d84a3936e83db4d7,2024-12-19,20100
bni-8fa699344ca98da22e46259957fc549a,2024-12-19,26900
bni-13606b6e029a84394e44011aa2da460e,2024-12-19,34700
bni-0fdd7163d58c44dcfe7a44d524be0850,2024-12-19,23100
bni-f767156840c68f25441cca1fa6699e09,2024-12-19,42800
bni-958ae1c1ae76bb0075937b3cc6a92b1c,2024-12-19,85800
bni-5f99bd1f51b14c05c5385fc8575b621c,2024-12-20,34900
bni-6ec27d20e160d1101f4cf4986d84c93a,2024-12-19,-48900
bni-4cb09299251c155ed4ad131ef209b14e,2024-12-20,53800
bni-1f19762fdcfd1d6f02f98e65388a138c,2024-12-20,75500
bni-65087977bacffab98bb45167d5db3714,2024-12-20,46300
bni-e706a5ac7bd7185278112f6fe8d4b915,2024-12-19,39400
bni-6485be23f721b56022752315b0ab6bc4,2024-12-19,78500
bni-a860488d86795c79a7128fd05d62187f,2024-12-19,23700
bni-fd1a06008d88f769309ea6538c835637,2024-12-19,-27600
bni-3bed0199f2676dba1e5e68a9a6d047b1,2024-12-19,54200
bni-cf69994a43327bbc24540be517c7159b,2024-12-19,79500
bni-d649e29c699fbd58e201f9e75f489679,2024-12-19,61100
bni-6cc4fd2213563319b37f2c7cbe093e77,2024-12-19,63000
bni-f8ed980f1f86da3652d4ace261aee863,2024-12-19,-53400
bni-e9adeb31034b514681bbe6be082232be,2024-12-20,58000
bni-bb5d2e5479c9bce02c4465e1176321bc,2024-12-20,60000
bni-0536c963bf996b883ac3109bca6cd930,2024-12-19,3500
bni-fc03cec5574a81de7b3c95d671121f90,2024-12-19,-41400
bni-0cef20d20d0891b17444536d8afaa104,2024-12-19,-45000
bni-7d87333ee83485526615177085f619cd,2024-12-19,28900
bni-24d931cace5f6164a6186c158c35cca1,2024-12-20,62700
bni-a105c664644d6de74d94b13ac89c9dfe,2024-12-20,-60100
bni-ac8a1e09edd6b21a996f9c327b091305,2024-12-20,20600
bni-f57f016236e61949ed74baa4edd867fc,2024-12-19,-90300
bni-87b29ecc1e3b75cb2cbc9f04a3d68212,2024-12-19,-93900
bni-f130b5b50855b7c9af7ff026e6b97a45,2024-12-20,8900
bni-cd8d17b8c5ec4a0613832f5c8c8802ae,2024-12-19,22800
bni-786a6ede40fe4e46c71b951ebff41352,2024-12-20,41100
bni-3bf6181af2c0de7a2fd48fb97825ecb5,2024-12-19,49100
bni-8cabff6bcbcba9f4592e0c6fd5f3877f,2024-12-19,82700
bni-61b722d5c656af3d7299e675c055a77e,2024-12-20,-37100
bni-eb8c989fe8b06904315c2acbc6bbaf64,2024-12-19,-62300
bni-b4fcb5fb3e87c764f80ef1d618a27101,2024-12-20,9200
bni-cd21ca5645bb2b56551b6840c2ff017b,2024-12-20,-54900
bni-778df332d909b0076e0e34faff857dd8,2024-12-20,17200
bni-f514c110d37eae47c272be527c5bc4ef,2024-12-20,60800
bni-711192265d3a08e4ca14525409684615,2024-12-19,11600
bni-47586145af81f39b3f0c6bc50a41d869,2024-12-20,14300
bni-d65f03c298838a7a362f3132f5d2fbb1,2024-12-20,-9900
bni-2f8b9b0dc4798bab6cbce27558c62829,2024-12-20,69900
bni-44ef011095ee4b301f14363942c90493,2024-12-19,-34800
bni-d7a93e392ec58ebdd6cd90c00a57b0ea,2024-12-20,72900
bni-46d4113aa2001c7028b97eb7941835bf,2024-12-19,48900
bni-22f2a5ac4bfb294aff43767507bf08a8,2024-12-20,21400
bni-eb0b3364c56f920166f261cb5afc7c70,2024-12-20,91900
bni-c04eb7c487419c44be54a9b01b8e4bce,2024-12-20,-45400
bni-acc63e78cbc9af4d331b7be280bb95f9,2024-12-20,34600
bni-21d5ef9c91db4d7544e292840696b7dd,2024-12-20,82100
bni-edea2e6695ec32b210c466fc814e363e,2024-12-20,96000
bni-bbd3d1abb28f7c6be359efff637d6976,2024-12-19,-76100
bni-66f7c65ad97d72c63305ec1cd0403711,2024-12-20,34900
bni-cc9f1af04898bbe75eb67ab8d85133cc,2024-12-19,-21700
bni-e2cd507a695675b1ef73ae88c59c3f3d,2024-12-19,66800
bni-4c2d9121053339e9e4c06f167865258a,2024-12-20,-94400
bni-d80d20d2b6d2959f856349e1fab9dff1,2024-12-19,82100
bni-ee5d64308a1632b27bcf77cc567599d4,2024-12-20,47700
bni-951fa5de3a5b8756c1c6170bfb1269fc,2024-12-19,13500
bni-706a2f83183bdd7ed4fa8bcf88237083,2024-12-19,41400
bni-e15589931046272d23152679a7c0e8f4,2024-12-20,-21400
bni-e52203997a10798393e47ea269957b36,2024-12-19,-91700
bni-e9e85de34fe1abc7cc06b15ac3c9dd08,2024-12-19,32000
bni-a2a547629f5d106f8019e9f2bcde0a3b,2024-12-19,-79000
bni-4eda32f6bdc7259bf3f2665ab9e7608b,2024-12-19,36000
bni-b76d6dc90c9146e01dd193f72bc4218b,2024-12-20,83700
bni-8b94cb6b0ebd46aad757c8b8b8c16934,2024-12-20,76600
bni-e4fb15df300a7c0704a2300f60771a47,2024-12-20,-85300
bni-6a6b5f135133d4c26153e63f7fb21321,2024-12-19,19400
bni-e74bbb2b83ff3374fe2b066bdaffafa1,2024-12-20,-67800
bni-3c6041c60e4fbe691d40e38c607b6f4a,2024-12-19,-71600
bni-dd6125eee5d776c4157f78bb4e9481a6,2024-12-19,70100
bni-0fc3829cd9fd32b49fb33e3c03449105,2024-12-19,76100
bni-0cc7b6fe0028aac8fbf389f360c97640,2024-12-20,-16600
bni-1e0fb11dffb831282d8762ff7870dd44,2024-12-20,5000
bni-715b074eb47f58b68ef3c515f1e992d0,2024-12-19,-51300
bni-c0a5a400ec4db9930e441fdc730ca2bd,2024-12-20,47800
bni-0adf48d7fecff1f2c3c94526c46d9228,2024-12-20,37300
bni-2a9e30e96dfd11627b53abced8e5f294,2024-12-19,65300
bni-ae655731df7373bd0cb7c813907c7071,2024-12-20,37000
bni-a8bb091d5f867c2d95054624740e729d,2024-12-20,21700
bni-70bc37a61ca69fe26d6855d4ce3611f7,2024-12-20,84000
bni-8aca0c423be654bb382a380e44708f14,2024-12-20,19100
bni-f2657a8a0d58e930d2fbc0bbe6949a36,2024-12-19,67700
bni-5727ea7e421996506fb190a426cf6279,2024-12-20,45300
bni-330bd2b00f5271a5a24db86e85dfaf6d,2024-12-20,-93000
bni-acda9035957de4eccc32da1b83d44e19,2024-12-19,37300
bni-6f1ee31de2dd12e419f669f92e17b60b,2024-12-20,32700
bni-16ba13dde28bbc0e324e3212feeedc76,2024-12-19,2400
bni-8b2baba31e005e00b746df37cd355bb1,2024-12-20,-42100
bni-c6415ddb7c8250926cd21b21cc826caf,2024-12-19,1000
bni-0d8ff2f69e3e362d786567685adde8a5,2024-12-20,99100
bni-fdaf007ef0a454f2b3abdd3ed42723ed,2024-12-20,64300
bni-2f3905c28b4d7a5e14885edb1f9e619b,2024-12-19,-9200
bni-a9801897909131eaa202cb6b36dcc5c0,2024-12-20,-57300
bni-1546c60ac02841c3b5f1b756d3350d17,2024-12-20,38300
bni-d8f46bb512c9b944bdb42b09150cb597,2024-12-19,90500
bni-58ccdc170c7f07275b30d7b676bd3d65,2024-12-20,44500
bni-c93b6a414dc98fc8254cc8ca32312268,2024-12-19,19500
bni-9cfe924fc01b3577cd984e3722b51a65,2024-12-20,67000
bni-8bf0cc3859ffe276fe05c82bf5bde4ac,2024-12-20,-83000
bni-8abd1c69eda105952f39b3acf5b8e0b4,2024-12-20,18500
bni-b623cf214f1a4d5d44343bfc1bc2b7fa,2024-12-19,14900
bni-f963522cae69ff0a22165584b82d065b,2024-12-19,46900
bni-a8cd906d39fa721b89e77ec50eb9a704,2024-12-19,29300
bni-44f1f69d67c264cdcc699d7bf568e1a5,2024-12-19,22800
bni-96888d8b5a3572997e3d0d1cc1232f57,2024-12-20,5200
bni-d7874a126de7e0aa4867053ec482cc3b,2024-12-20,71600
bni-d1cc97ef4918930a16011d97e8d895b6,2024-12-19,-99400
bni-b457eaa0e8f1f558fd14de6189607b8b,2024-12-19,-12100
bni-2ba31350c8070093294d86f354147168,2024-12-20,78000
bni-c04ef1204869ba16f617debb23c1d5c9,2024-12-19,79800
bni-eab4197f8ee32240593d5b3c51c49938,2024-12-19,89300
bni-b55cc13d93685b0a97cadcaa33763a13,2024-12-20,61100
bni-3169eb096c880f28fa80a6fdbfe2a50a,2024-12-20,-60400
bni-7dba5cda5ed54548d03fcb624e15814b,2024-12-20,48400
bni-77d35072511a158d7e98166a6a690e85,2024-12-19,25800
bni-0c71b5a1dc063ed9cf82bc86257bf977,2024-12-20,64900
bni-02c88d2163dd68fde5b52149a2b897b8,2024-12-19,16200
bni-9e631e17ae14357e7aad0fe42f5a529f,2024-12-20,82300
bni-f258df3ff7fdf80b71f98d3056ca9ffa,2024-12-20,16000
bni-4c08fb54bac3c82239ca49a7cc6025b5,2024-12-20,-31300
bni-d5a64f752c87953aa649dfb01b97fd44,2024-12-19,64300
bni-b9ba76df51b1468af25912b37b468f6c,2024-12-20,24600
bni-bb00aff9ecdabceefa11428796c3a750,2024-12-19,-61300
bni-0ad63fb9cc3a01036e0e3561be791eb9,2024-12-19,24700
bni-1eb7e97a10b000e68123e075939d7142,2024-12-20,44900
bni-dda9aec9ab21bf7d3759e32a8b8327d7,2024-12-19,93200
bni-808b440daf8084ca6f2ed310123a0049,2024-12-20,65500
bni-4880c686030df614ec4c1a2275534ae7,2024-12-20,-97200
bni-a5f5a415193d6a01e7007d8aa4ac8eee,2024-12-19,25500
bni-cb2f32321aa037bb5a6c44ecf41daf31,2024-12-19,80600
bni-f7659fd7eb869cf58769bf173f6cc983,2024-12-20,-18100
bni-c7456ffc92af0960e8e7532131cbeb60,2024-12-19,35000
bni-9acd5eb00e98941de128eb5f1a036368,2024-12-19,24700
bni-33cc2e261450dcea6da2564d8f7b1935,2024-12-20,70400
bni-8db87a744ed7c463befe8bce6ba339bd,2024-12-20,70000
bni-e992df6f5004f3d0b075866a3bd66338,2024-12-19,59700
bni-ec4cb39894e62799b03085be6804cb9a,2024-12-19,62000
bni-722aaa7d1b4ee49fc350d51d1aa2052f,2024-12-20,31300
bni-266caf5dde748958b6d9e1300e4b4836,2024-12-19,71400
bni-42ef50984564479a920a68cc7c405873,2024-12-19,69400
bni-3c2976b98a96444fc0e0dda365911dbc,2024-12-20,81900
