UniqueIdentifier,Date,Amount
mandiri-1da0f39700abf1d924d0fd0d716a44ae,2024-11-30,72900
mandiri-f52a699846d61281da87008168d91cdf,2024-09-05,76000
mandiri-5f5439a09a21288a36550cb7bdc98400,2024-08-23,-9900
mandiri-83b29a4529361c5bfc23d5d76f265951,2024-08-16,93000
mandiri-b6077933f8ad7489cdeb448536020851,2024-10-27,1600
mandiri-4cc4ff3be2fc94e48f2f2cb3cb13c422,2024-11-25,86200
mandiri-df5fe0664b0fe333301c621b981521f3,2024-09-28,7100
mandiri-378b2b49664da39e6b5873ee3db46dc9,2024-09-23,88200
mandiri-7bfd544b614cc365830242df36aad1f8,2024-11-25,-90800
mandiri-2d959b398854b6b8569b45b6f346dab9,2024-12-03,28700
mandiri-16ec453da43ed11e6d26cb0ef6949cea,2024-12-11,50500
mandiri-9b7632bebcb5ed73edd3797c3be4e47d,2024-12-11,80500
mandiri-60051ffed509992e0a89e5d5ad7640b5,2024-09-03,80400
mandiri-0ab382cbd7e45f68bd4860ae247e6a90,2024-09-01,96500
mandiri-6a8567d4ed6404296512ed0ea8fb41ce,2024-10-26,7800
mandiri-2ae50d3f9244655c2468d00a35b39693,2024-10-20,73500
mandiri-2328100635fad73a21078cdbeb337748,2024-10-15,98400
mandiri-cb906d37d647928f0e33e182e6f45569,2024-09-11,76400
mandiri-79bc0d4c64f81827a7c210868d857439,2024-09-09,52700
mandiri-a6972ecfa3748d6de929c0214dd34806,2024-11-11,-94200
mandiri-887bac8e086e2585cabc20e1b70c31fc,2024-10-15,7900
mandiri-3b03bd1e654c333a6eb4014b31570b0b,2024-08-31,81500
mandiri-1f7f120042d079996f6ce60024f0e0fc,2024-08-14,56400
mandiri-3cada1451dd8207b07397118393110f4,2024-11-16,-46400
mandiri-37124857bb5dbda5045716cf554bf302,2024-08-14,65500
mandiri-7da79965e0689926df8e55b8a9f69c51,2024-08-17,50800
mandiri-9cbc9629d54796073e419dd3a4678506,2024-11-01,99500
mandiri-542d3f76d186c0e6ac6fb4a4d2bec36d,2024-12-04,-13700
mandiri-24239897d65a2bacdca603491c8155aa,2024-12-04,11600
mandiri-9e46fb1797e8a52a709a5c77f1118dbf,2024-11-02,19500
mandiri-c89d5a425739fecffbf64e91c479b5f3,2024-08-18,-20700
mandiri-fd9661f527c67475f06144cbdd383b7d,2024-11-26,72000
mandiri-d6e958cd9f36a207a5329a2fdf3987ff,2024-10-19,93000
mandiri-71cdd234bfec72b562d2a67484449ec0,2024-11-30,-13600
mandiri-56fe4f8606f7878250e30e18566dbd0c,2024-10-07,66700
mandiri-894a1638c867a78ba9995ee8a3b6aa59,2024-09-11,26100
mandiri-a5db11bbe3fbc5ec0532e64bd3105456,2024-09-22,-61800
mandiri-2e50ba792562a2d73b09d733bd76b684,2024-10-27,11800
mandiri-a56a53ca17e82ae2dd26399e555e54d9,2024-10-29,46000
mandiri-0a37e8753761e8d79835fe3ff27d96ea,2024-12-09,-70700
mandiri-4b4b415585d3db5082b9a7f00fcf06ad,2024-08-20,64500
mandiri-95792691a5e610d861849053efd8719d,2024-08-29,89900
mandiri-92bcb5ad507db15ab63c22a40189d4ac,2024-08-20,8100
mandiri-aa4ba116209a3e79b025d2d5f6b92343,2024-09-26,6500
mandiri-47f46c28ac07410a119f3c8382a6212e,2024-10-26,54200
mandiri-7b05ed045de7da9c49e5676d8fc851ff,2024-08-23,3100
mandiri-61d6245d0169ab2c67616a8124c0aeca,2024-11-02,90800
mandiri-ecfb9ae06985555aa6ce1cff7dec2e4d,2024-09-14,95100
mandiri-18299354efe7044f4323ad44040f62df,2024-11-17,69700
mandiri-ab99123c732286ee6a133d736e43b711,2024-10-03,5200
mandiri-70d6b74e4cecf3ac45df5d01bedecc16,2024-10-06,-76000
mandiri-07360fb50e52327adc03f32e9ca7583f,2024-08-28,-85300
mandiri-74d8703f11a48c4e0f9e97f12775f45e,2024-09-16,-3700
mandiri-73f775ab697718a695806dc21aae6be1,2024-11-25,70000
mandiri-052d287877fd09f1e244d2148c2c4a00,2024-10-28,52000
mandiri-584aad135b64801eeaafbf606248fb93,2024-10-23,82800
mandiri-bba8d49358b238e7f771a904fe89477f,2024-10-01,71400
mandiri-73a3c3e3d26522daa9fd63ee42da73c8,2024-08-25,16200
mandiri-059a82b34e06c2c8cdc718d58cb99302,2024-08-25,32200
mandiri-af8fa74e07af9a0f887640882d521bba,2024-09-18,-11200
mandiri-2c5ae877b8f065eecf439595cc6b804e,2024-11-07,43200
mandiri-46bcd750a44c1fe5a636da5b150c6cb0,2024-09-04,73600
mandiri-7b26a40b5bf9df7a34bb8bf7591562c3,2024-11-14,93800
mandiri-75d973068d18d33d459b797174b2fe87,2024-10-17,-15200
mandiri-d49b3a78887ca9b27c256b1fee0af672,2024-11-26,81200
mandiri-8993f87e1a4149a7f29fa499d5575a8e,2024-11-07,22500
mandiri-3b0789e6f351e5bcba534d4263d2d2d5,2024-10-14,-88200
mandiri-392ad5f0336d47a60a2b3b037efe9d98,2024-11-12,-18300
mandiri-d6f0694f473094c27a229348686635f2,2024-09-16,75200
mandiri-7d21bf1e3a8188527b664922d1f716ec,2024-11-14,97100
mandiri-4bc938dd02ca2c002762d576815ca2e3,2024-09-08,42200
mandiri-a356174cba55f195023cd60b2aca59f4,2024-10-28,90600
mandiri-159b42e56bd689cb8fcd13c30f50d88e,2024-09-02,81300
mandiri-97e3d6ac7c8f9f1d67605bb168696a2a,2024-09-01,-80600
mandiri-2a2dec4f2831fb958d47b98431efdb0d,2024-10-08,91200
mandiri-8324e2f63b4b533a3322fb725647a1a2,2024-10-19,16900
mandiri-0abf4f44814ef17930371a0519675964,2024-10-01,2600
mandiri-32ad32615fe64bb7b3b2be6495b13b2d,2024-09-19,17600
mandiri-62032578872bb212fd64526e56dbad79,2024-08-29,72900
mandiri-3e91d9c6d7d29d3b096a21d893adcc7e,2024-10-11,64200
mandiri-e11e1f7e5cdfd27884719ccdb9384238,2024-11-05,47400
mandiri-224bac83aa770b9e2e0664c8c98c74d6,2024-08-17,13700
mandiri-3dddbd135f585ab1f43e6a32d5fcba91,2024-11-28,-71900
mandiri-5f79c77d8ed105bb0d989e712e68531e,2024-11-01,9500
mandiri-ed9f87a27ecc70c74ffaabd7d406b5b5,2024-09-16,79900
mandiri-a7b202723a3fbb1dc501a92bc86c56af,2024-10-18,11800
mandiri-5add4d961cfefaa8232e7a21cfd88911,2024-09-12,95400
mandiri-463f45b003907b36ada622b999d54f05,2024-11-02,3900
mandiri-cb11dfc0de7ace467d9affe6c9e49284,2024-09-22,-81400
mandiri-fc343aecba1ef265aa4335fe5855977d,2024-08-14,6500
mandiri-6761054f71cacd9534375849984927b9,2024-11-19,32100
mandiri-413f4ed950779cfbdc29e8baf431f9d1,2024-10-04,-79400
mandiri-736e228650d383bfaf72f36af7739338,2024-12-06,-4900
mandiri-08f3f6d70eba184b17359eeda0809382,2024-09-01,18500
mandiri-7f75fc6011d36f9115c216965b1e6609,2024-11-05,30900
mandiri-0388c11cbe333893545f4f2002342086,2024-09-24,-8900
mandiri-ccfa8e39e29ed921a1616519601745f3,2024-09-03,77000
mandiri-571fd57638b565ff8c890bd68e717dce,2024-09-06,31100
mandiri-6434395603c086ad8f62b82c15e53a46,2024-12-01,26900
mandiri-605c9d5f7721516ae3cf1c19a75daf4b,2024-09-02,14700
mandiri-656c27049e7a91312dfe8bc0280ed0d9,2024-11-14,99800
mandiri-c5e6c05f5c71b1c643f60a65bfc4d03e,2024-11-05,35700
mandiri-6fc1e9720f5720b47d3083ee52af69a5,2024-09-08,-21600
mandiri-6ecf444b971c7a06f8789410ec5ca736,2024-08-29,93700
mandiri-e4317f80564f9ddecbe82b279455bbad,2024-08-28,15000
mandiri-55e4221d4330b23e923af4bc514182e3,2024-12-03,56600
mandiri-f3bc6bfd5c2114aba29b171117c3a301,2024-10-02,12200
mandiri-188087e333a4d95a92150f07628a2d31,2024-09-27,66900
mandiri-c3f0a5a41ec2f9e4adba22482016e9a9,2024-11-17,-59100
mandiri-c342f76b6defb05e0440a41c1849aa06,2024-09-22,70100
mandiri-c3c7ea202b7350c61fc8a30c32d4c203,2024-10-26,-56100
mandiri-6e62d5ca62b7cae2b4f8ced3d3bbddec,2024-11-14,67600
mandiri-38b845e53cdff8d2be1ec68cb9f08291,2024-10-17,38400
mandiri-c75190760ed91dfa4ddec96e9e26e5de,2024-11-08,17000
mandiri-0c1050dbc6f85ffb6bf30ae1e223ecb8,2024-11-14,41200
mandiri-7f889cfe4d7089bc81c94483ea6fd336,2024-10-07,66000
mandiri-26ee7f5cbb900fd60045650b03699051,2024-09-21,78600
mandiri-8190fc1d25918aef5532b4cbc796eba7,2024-08-23,-95800
mandiri-d92960ebdc354813fc41949c386ce8d3,2024-09-12,96700
mandiri-6479f239ae0cfe4d8f5efe0fb931df72,2024-10-26,91400
mandiri-2320b25e394bc2ed815b9437e40d788c,2024-09-08,-30000
mandiri-2cc850001cf16fb0d5e39c6ef40af66f,2024-08-15,93200
mandiri-29284af6ecf4e431a957fcfba49264c1,2024-11-06,29800
mandiri-edececb2ed38a4062e80b1e4f333b08b,2024-10-06,16500
mandiri-173f5dd161bbe5ab57c594bef3c8b60f,2024-10-02,25500
mandiri-ba002085d915cfe50a72ba4d8f907532,2024-12-12,-45100
mandiri-b2136c206ef2c23eab2c5174a7f90fa2,2024-08-18,-27300
mandiri-c667b03d6298b5b1034a5dbea5012374,2024-12-07,-54200
mandiri-a72dfa73ba2d2e7fc9138554822ebbc6,2024-10-07,85100
mandiri-cd2d4188c23361520d19470ba89117ce,2024-09-30,46600
mandiri-3264bcbb3380c3458ce9004a530ced8d,2024-08-26,-23400
mandiri-c41a50898e22e1ba1a0d52da6c44cff8,2024-11-02,94200
mandiri-76acea42b2d2f6344bad613ea5022ce6,2024-08-21,72200
mandiri-aa8cfa1ff817e89bfddaf1105822126e,2024-09-22,43400
mandiri-f080e9f5f9766b598764496de0210e64,2024-11-06,28700
mandiri-b89db6bc44ac61035e4cda5e6a249fc8,2024-09-30,-63700
mandiri-9fbe5de4753e4fe980f900f2a8b3f713,2024-10-01,79900
mandiri-35719802b4d2660cea1b99f2d0073b51,2024-11-11,31300
mandiri-e9cebf4f7762569e2040d55e3b234a72,2024-09-01,59700
mandiri-560411c7dde60fe8b157d71ff9d466c1,2024-12-06,34000
mandiri-a12a109d31299b26d4014920e39b8fac,2024-11-07,74500
mandiri-81a41bed34c5eaf76392ee612c306ac8,2024-09-04,37200
mandiri-a1e6124016d13ec6b9e5e0d6c291fbe6,2024-09-24,56600
mandiri-5b65dcb5f312791fba9e87e2add90e08,2024-12-11,30500
mandiri-12532f65082bb1f95969cbead21940c2,2024-11-03,26200
mandiri-3ad9be6aa8caf25a3250f2137dcf4efe,2024-09-13,50500
mandiri-9e9ed5fcfd81831e837f2a28d5cd3e0e,2024-10-08,38700
mandiri-0fcb7d679613b0f9d234decffaea62f8,2024-11-02,-74500
mandiri-706735444bc289b799c42fa78ac9609e,2024-12-04,75600
mandiri-7b22b72248bf2f13386bd42918ae08aa,2024-11-23,49500
mandiri-43e9abcbb95ea212e280771cbde3dd29,2024-09-05,-29700
mandiri-177bb42a96804bb5ed1874ec7669b1ab,2024-11-02,52100
mandiri-bbe31e873961537704f79258f20e28dd,2024-11-05,83200
mandiri-7ec5af9b8bb9b7fbc04391335216b7be,2024-11-17,69600
mandiri-a67faa80e25336775c371c13d3715f0c,2024-10-06,-30500
mandiri-f6a55c4d3c8836842206a50d723005c7,2024-09-03,81300
mandiri-db1d2f61200813f9008fc463daf2da26,2024-08-27,75700
mandiri-11b2cb8abc9ce5c446cb7eb6b17fd93c,2024-10-28,19000
mandiri-6740b47e37c4de57d67f9313bffdcf7d,2024-08-29,86400
mandiri-018c4922851b923d5fd03da3c9c2a142,2024-09-10,15600
mandiri-9a78b50ea742bb0ccac8906059560992,2024-12-12,86000
mandiri-1cd630e3f203f85c10d09b3b266b1f93,2024-12-07,12600
mandiri-6d68503be13a89191ec70cfe1c22eeec,2024-11-09,62600
mandiri-6594949b71042c3c7dfdfbf07eb82749,2024-09-03,80400
mandiri-16f863a27c38686e7993b0cbb2c0172f,2024-10-05,41600
mandiri-c622442d8854b17ebd607f31d965e61d,2024-09-08,-33000
mandiri-14b1a650685ec9e3366ae6a533884524,2024-11-05,70500
mandiri-11dbede4171c82ba7792a0cdfe99b703,2024-10-23,-97800
mandiri-e8592a1ee8eda8b58aa4c19fd5bf0e26,2024-09-24,-67100
mandiri-8be4c662fa02ad0c14d59eecd19c6dbd,2024-09-06,-75000
mandiri-0ee7fada93e5e5b3d8481c367645c0f1,2024-11-27,-59700
mandiri-54dd460197a334607fc430f21ae722ce,2024-11-08,-74700
mandiri-b0c41cc48466e24a445ef3739457fee3,2024-11-30,91300
mandiri-0a666a95a30ef483589ad8d92458de09,2024-12-06,-6800
mandiri-469b54ea1d8dc3be59fd9b71fe846438,2024-09-20,42300
mandiri-b84877c369072d1d6c94480243a32e21,2024-08-17,60200
mandiri-1df10cabb5b127081687567a25fea7b1,2024-10-15,-94100
mandiri-3e2a7d7d17e64deeafb0616978989f6b,2024-10-05,37300
mandiri-2a7085a358d05a496ed496c4c50a0549,2024-09-01,-22100
mandiri-e34f7f404f43dc8c79c3e77c0b9a3337,2024-11-05,34800
mandiri-b106ed399e66ea48b6b2758854923a4d,2024-09-24,25100
mandiri-976fccf010c69aac0948955c0c99d8fb,2024-11-27,-4300
mandiri-96f2032737ce71a34c00383ea03e14a6,2024-08-18,2300
mandiri-40fa7e073df4651f324e1a7c8216ebac,2024-10-04,48700
mandiri-c5c52a8e49672ed47ae2c720de71ba64,2024-08-28,68000
mandiri-48dd57a7152c99525f05d32954a442d1,2024-10-04,19700
mandiri-5207364b59506d1bc3c33ee9d192676c,2024-11-19,14500
mandiri-d9e9144fe41af5abdbf181edda01209b,2024-10-10,64100
mandiri-51d72505db971bbb8484995cb2a0ccf1,2024-08-24,89400
mandiri-ba5bca227f3c148cb1ba6d98d2a4a37e,2024-10-23,93900
mandiri-ea6a218b62291846b08ecc2a7327ea4c,2024-11-17,57200
mandiri-adce3a08890272be20649de4b01ce202,2024-09-11,54900
mandiri-847d28cd1702eb8574bcc8cd15bded4b,2024-11-17,3500
mandiri-565ea0bf4ae3cdcad9874e56c5f92a0b,2024-09-18,38500
mandiri-4608deacf8f9d31af8a422cda8e39b59,2024-12-03,-75300
mandiri-479465a24182f99159a6649b6c382b5f,2024-09-02,12000
mandiri-f89e1cfb0000fe1c101643611026454b,2024-09-20,93800
mandiri-b1b54e9b3fc2050ba5d1519882d3ffc9,2024-10-16,78500
mandiri-1dcee0831f3e915b578848b6ffa56ce6,2024-10-30,-81300
mandiri-8cd702fa5ec6d3f7fbd91777fb64130d,2024-10-04,21800
mandiri-4fdfb867d3377ae9a6b5dbda8ad0aaeb,2024-09-02,72400
mandiri-9361eedde45e6b36ab866817f2a31c41,2024-11-07,29600
mandiri-8f3a929796c69a60c823893298b32d32,2024-09-13,73400
mandiri-6b9ec59b89cc42415eb7c7b8f85d41a9,2024-12-12,38400
mandiri-fd9e12dcd2a76073d6a55b0119baabb3,2024-11-18,80400
mandiri-66acba6b55e9df368e9d0540a3157d86,2024-11-12,41400
mandiri-0fa42ca52f740e772f8c360f8ce6d19b,2024-08-18,6600
mandiri-652b668d255e1878ae8d7e84e6cd8334,2024-10-19,9000
mandiri-f3fc5f88244cbdd19f1c8dc73056fb4c,2024-10-05,-39900
mandiri-2bb75a064e6bcf0dcf913407dfa4a46e,2024-10-29,49000
mandiri-918c8a46a84938b4d99b76ca4d321e14,2024-09-20,63800
mandiri-53e14b26142059359450dc3219650267,2024-09-04,34200
mandiri-c315dda25fdf5c5d929556a9dcad927f,2024-10-10,66100
mandiri-1ae456a8f5d45bea25ca7e83701ce166,2024-11-06,5600
mandiri-f041b80139bd6a2a660549b571850d2d,2024-08-26,-99000
mandiri-b1448641c1b72526baa75e079c59641d,2024-09-06,-28600
mandiri-75385e1f4714c9a03057edaab73826d1,2024-10-29,-22600
mandiri-f3e9152e3484d332156a5edbaeabb809,2024-09-20,18300
mandiri-32d0b97195d9a3d3f5f6c8884725776c,2024-09-03,-71300
mandiri-62a877d3cc546710524e517b17458f44,2024-11-25,65300
mandiri-96d230fe39035d9b24125059e3e30fab,2024-10-11,44700
mandiri-ec1d55c89782d4a3367f0fc27f40e85f,2024-11-02,38500
mandiri-53ea3f9bfc620015bb20358740f5a865,2024-09-30,74100
mandiri-586dca3b856c4ccf28857384ff0b6321,2024-08-22,-71800
mandiri-04223fa2a5f264b6adfb2f4641515fbd,2024-10-09,83100
mandiri-65dfab9c7cebfbd7e854f3bdf24c3fd7,2024-09-16,9200
mandiri-271fc8590466db503a1b1bcb62a25a1f,2024-09-15,98700
mandiri-0e2b0fc11deef1b57dff30cd7ff103f1,2024-10-04,19200
mandiri-f2781245b4d1685fb5ac7928e4ace453,2024-09-02,43800
mandiri-5fecf7c7d284da2c213cef03d40abfc8,2024-10-31,93600
mandiri-4b4ad8a59313a5ff0352a6126b62696f,2024-08-27,93800
mandiri-2944110fdf7cc39e00e44bb68ad711f5,2024-10-15,-20700
mandiri-39b7402e03320f6b105e56306e453cd3,2024-08-19,-87100
mandiri-00600a0d8b2f1c226ef2c55376da13cb,2024-11-18,-41400
mandiri-f96df8f6e9e65e58929d1f6f6eaa69da,2024-09-23,-66500
mandiri-aa731d43df8752fdc714c4950dad1d92,2024-12-04,2000
mandiri-07386b852c3371908534b153fe15c94e,2024-10-13,55700
mandiri-36625a4d0bd54d9ed90c2f65635d8112,2024-10-12,13800
mandiri-2ca9b6693c2311c3c8b4a8514dde717e,2024-08-23,87500
mandiri-6e64a13f86b2fc4a14a0d67bbebe5b99,2024-12-08,25200
mandiri-df7eca41742728e0c6ea343f501327c7,2024-09-14,4800
mandiri-aa079ff5b73d0f6b360671800d49cdce,2024-09-26,-8100
mandiri-b4a591423d582a6dd959807730e8d92e,2024-08-18,-73100
mandiri-8b3aa002cf481068294c7198bda62287,2024-11-04,83400
mandiri-2c0d910b2702e300ed5213da10d96502,2024-09-23,44800
mandiri-10f7208525d0451125c37b474de02d62,2024-11-21,96900
mandiri-35083d7398272884ee86621859d546f0,2024-10-22,90900
mandiri-d812276794fbd81733dbabae9023f1e6,2024-09-22,-21900
mandiri-b4c1b201afcceedd6b80784a44019ba0,2024-11-28,21200
mandiri-ee4ecd480c308d921b9f648acdaaf5ea,2024-12-10,-91700
mandiri-e8f0b6e56b21c3dc1589d6a16aec2291,2024-10-23,49600
mandiri-9e416e9a18231baffa93ee279e8b4308,2024-10-17,-53800
mandiri-858b1cb89eb721d6166831472605e403,2024-08-15,58700
mandiri-3ad48d4b56c84e597b4b2c1f347eb8fe,2024-09-06,8800
mandiri-16afc00b4585a5772d1e4693a5fbf3e5,2024-11-22,-94100
mandiri-0ebbfcc0fe43158d6458d445bae33994,2024-10-20,-18800
mandiri-77fc7e222244a6a6ec6c0f8ac89ccbaa,2024-10-29,38100
mandiri-12b66982df8b72316ad9676f8e8dddf2,2024-10-24,89900
mandiri-9c1ba228f85564c255cb5f58ed63d648,2024-11-01,30200
mandiri-68a08006860c3b38bbe548f627ff1271,2024-09-09,9300
mandiri-591c6eb952e9b9e09f21738a4330ecdb,2024-08-24,88800
mandiri-fbc68a7979b7e1400818e06de9269801,2024-10-23,47600
mandiri-1c833704325be4afd8e77aee88e93ae9,2024-09-07,-67300
mandiri-ebf3f5634686876f9cd03908caa23f55,2024-08-22,57500
mandiri-faecea78605b6c292bbd2a512e66e4ae,2024-09-30,78400
mandiri-d852bb668b8bcf529b869754c43dc775,2024-08-30,26000
mandiri-d0d58d093f1ed354c33b641bd3bcf11c,2024-09-15,-44200
mandiri-6ef603e4e23ce8a8ef68cbc8c5519165,2024-11-30,-63500
mandiri-993f13d66c60bdd80fa502e65244076f,2024-09-17,41600
mandiri-a45c5e64d6336c4f596118c6bd0f4513,2024-08-15,77400
mandiri-370f9556a38190c3511a1eed84af344f,2024-11-01,-9200
mandiri-eef0438d0cea6e2f6baf8b350bd2491b,2024-10-15,49100
mandiri-dcd89e663673c35802cac27ede34109d,2024-10-11,97500
mandiri-34407449c011f0b251196babc4f97c39,2024-11-09,-58800
mandiri-0bd3be576e12b42c7dd840efed7ee892,2024-09-24,-37700
mandiri-470c470e5e40a455223174aab9abd79b,2024-09-05,93700
mandiri-321938f04a20065658fd1ff6a5fe9ec6,2024-09-27,-78800
mandiri-376c1f643dfd3ed41c35e13c687191d9,2024-09-23,-79600
mandiri-95cfd75ca2fd8dcb3e68e5d1d54dfeec,2024-10-02,47500
mandiri-780506bb98fecfc8251d350b1a3d6d43,2024-10-28,-26500
mandiri-5ea115b5809d9e41e1a6a8d5cf2e2138,2024-08-23,84000
mandiri-0a3640f9ec4102a8cfc2bf0581d931c3,2024-11-04,25700
mandiri-08e16cb09223d8c77ab8b4e0bfb6015b,2024-10-27,95000
mandiri-bfd17b413b242fa043847eda0aabe4c5,2024-10-23,39400
mandiri-31a300f1ac3f1bca2fe0feefe90851a2,2024-11-07,-42600
mandiri-5e05c83aff8c688de96c81521962a377,2024-11-25,42700
mandiri-244e3e5eaf4231dafc518b8e768ee4e6,2024-12-09,-85600
mandiri-046f873bb89df852e2ed6c2be0af2694,2024-09-11,63700
mandiri-2c2a81bca64e3b2b896100e59cc1f01a,2024-11-05,97000
mandiri-c984e3a2b6610389e13a9dc51d2f0506,2024-09-10,54900
mandiri-ade1e2f1a27797953178eaeb4d938858,2024-11-16,47600
mandiri-03ebcfc9f0f019c7ed2ea098e5dc281e,2024-10-28,7900
mandiri-3a07034da67d0ec3e51bebb6af3783c4,2024-09-05,75100
mandiri-9d7a36c649e5d11256516072109b4e4d,2024-12-01,10900
mandiri-62e0d70c15f250c77670cc1a2dcb3429,2024-10-22,34600
mandiri-acf74109908b819103aa6477d090174f,2024-11-02,18700
mandiri-99af7d40c9d4df855f358afd004c1764,2024-08-23,30500
mandiri-6eaeef03f1f7971c3627475e5a623c94,2024-11-27,82600
mandiri-01d50327d976a79e497fea9a17d3bdd0,2024-12-11,90300
mandiri-47b0c78bdfeb7ae9be29534397f61205,2024-08-31,66000
mandiri-4a2137ff8a87259bdb9a02296049e454,2024-09-27,-52700
mandiri-21b50ac64463a36919b78a88c77770fb,2024-08-30,7500
mandiri-1d6b5144d1f7c8e04b71acad0e6b47ee,2024-11-05,-47500
mandiri-39f1e516337916e741cf615988ec3077,2024-10-13,8000
mandiri-70600a416345f9feffac55a9d7e49cb3,2024-11-19,82000
mandiri-6b84aed84dcbe32f6554a50ba744c8c6,2024-10-12,-9800
mandiri-5b5097f196978418c8ef199d2364b03d,2024-09-24,30000
mandiri-dfce811c32f46591f0e431af79012224,2024-08-17,49000
mandiri-482fa37cf55e15954b70eb5fba129c46,2024-11-16,72500
mandiri-43f03b06dcddda1cf863e91a24a8544d,2024-12-02,-92200
mandiri-6dfdb201e3c6a07c848728b17c314199,2024-12-06,43200
mandiri-707489e9f53a01b97246e694b4ad4034,2024-09-30,-40700
mandiri-83c3d92d0e929d5fae973fadaad657ee,2024-10-01,-91800
mandiri-53a6167e5227fdb45ee68ed96204f07f,2024-09-09,-59700
mandiri-6ab06fdf7303286f6260364fab1c53fd,2024-12-02,21500
mandiri-59f3c86f6a2e6472689fe0473e6a062c,2024-09-09,36300
mandiri-33ad2b70c8f8f54afae210cc2c1f07e4,2024-09-10,48500
mandiri-1135a73e0782c8a9e8af90d29a93bebe,2024-10-17,-19600
mandiri-150ecb67730393807fa9a7c8c1e89b25,2024-10-27,-15900
mandiri-074a7cfde881b7ea0cfb9e845a1e3960,2024-10-18,-8700
mandiri-c41287523679e5c20f4b1e60910ce4ca,2024-10-25,-11900
mandiri-573076ecf9b221c1a94c9c05b7a9a01d,2024-12-09,-63400
mandiri-f7a6934cb846f6e6df3b04a2f7ad2ead,2024-11-10,60300
mandiri-2c3e843741337a73cc4dfb09ac0cfee0,2024-09-19,30300
mandiri-acf6ac4eb1363ed20903c962ea488296,2024-10-16,10900
mandiri-713bda7930115fc98782d35f769abf2e,2024-11-05,96000
mandiri-e1f2eb38d7f10179bea2a4f8e09e2a15,2024-11-07,87100
mandiri-a495a39ef384d7a2d285b365e7735ce7,2024-10-22,6800
mandiri-f523b2f560b5344fc81f5401c59348de,2024-10-18,2700
mandiri-052c69d1a1f4eb71fe24118f787155af,2024-11-13,4300
mandiri-7873702bb1edee64e3bfa50a6190e49f,2024-12-10,36100
