UniqueIdentifier,Date,Amount
mandiri-d8cdb8a7311eec4f9ac4f22caa29c739,2024-12-08,19700
mandiri-3e4a191ef2db09e5ddcd32e7acfa214f,2024-12-18,57400
mandiri-6e8a53e9e1af31b8dc1ec510683314ef,2024-12-06,-48000
mandiri-3c4a2676bf9709f0fb7dd6bc442368f7,2024-12-14,6500
mandiri-2ce39b6312c057e13333669d299f41c3,2024-12-08,81500
mandiri-d8e4b69299fca48d8f194ae080151972,2024-12-16,49900
mandiri-6fe1a5decc201f2eaffeb78e730dc698,2024-12-06,-3400
mandiri-64ea0b02b2794dfa483f80f881650414,2024-12-12,12800
mandiri-979d98a8e150762de612384758f26184,2024-12-13,22200
mandiri-795e4c5c1d538b66c2810467dc87a4f3,2024-12-15,-26900
mandiri-6ce4aca2d0b843b64065c85ba6464831,2024-12-06,-6600
mandiri-afb7770d0b7ea720a1fb282de325a353,2024-12-18,61600
mandiri-762b881700507f0e0054ad3f5b612abc,2024-12-18,32500
mandiri-591a45274bd8781c5bb153f90d367153,2024-12-06,-1300
mandiri-28ad7bebda0e1bc35348e47cdb19c8e4,2024-12-11,79200
mandiri-a7a084a260e58feb1c65aaaad8fe2f03,2024-12-18,-82200
mandiri-f820e9f4123798b9f3005b0af557519c,2024-12-18,91800
mandiri-b0af4d26f100c982ec84f0225454a238,2024-12-11,-78000
mandiri-8cdf41e3a17805bbd15d32f369e3036d,2024-12-06,5700
mandiri-cd3d6ff9b70c4ac0a46ffca1fb90a7ed,2024-12-10,-61800
mandiri-71ab82e050738c2157230f17bbd39e82,2024-12-16,18500
mandiri-e298aeff05e449d6b90d78337da4588d,2024-12-17,83900
mandiri-7797f5d46073fc97af7767ef44b263d9,2024-12-08,6000
mandiri-2ff7715e4b2430efcba99b44612606d5,2024-12-15,20800
mandiri-124c312379b600ad154820ef17c9a4f1,2024-12-20,83000
mandiri-8d939a1e016fb6e44f4763ba87306740,2024-12-07,-61800
mandiri-7eaf1e125802f9775485eba906583bb3,2024-12-13,14500
mandiri-375bff1a5a5ca20596faa6b16c21af14,2024-12-13,46600
mandiri-cdae588f197e76bf2a10e1260bf01971,2024-12-17,18600
mandiri-51f45c5531e21d865c4c01cf9023908a,2024-12-12,-67300
mandiri-d3596685b4a06c90b51c1cad87151ac4,2024-12-18,-72900
mandiri-82823c1a9e22417582e25029b25e93d9,2024-12-11,11600
mandiri-d388dd1f7b01faa088f00b188970b94e,2024-12-12,78600
mandiri-1ac9aa761ff8c3d1f28ce3e045c2b8cd,2024-12-11,-73100
mandiri-8bf17793ea974b46c035f064000bb769,2024-12-06,34600
mandiri-79bc274d4b5833433bd5691f2cc312c8,2024-12-20,1400
mandiri-1277a3bb0b298f67e8bb189d592a8ac8,2024-12-11,55700
mandiri-29fb17b5e267323b8b01aee9c7ce3717,2024-12-10,86200
mandiri-331c0b6fbec0e267707e0895ce35a27e,2024-12-19,19000
mandiri-4f71106b5499a587eac26e47a76c5728,2024-12-12,62300
mandiri-330f11e8f456c07ab56c791cc62871a9,2024-12-12,47900
mandiri-d9852c7fb11a0cff676258604354f940,2024-12-09,-33600
mandiri-6424c0d1c4c1fcfe45cb3fc97d2c83f9,2024-12-13,94000
mandiri-84826e48c25c9739b0a77c438c64e8c9,2024-12-13,59300
mandiri-bce8bf091b062d2741673a0a7bb86c11,2024-12-13,-6100
mandiri-a1e76ab5e97b926bad7bf55c1620cee3,2024-12-15,3800
mandiri-2abaa21cbfac752e646ee20652c084bf,2024-12-09,-25200
mandiri-4d47c4687d757d611f23e8c20e1284b7,2024-12-09,-52600
mandiri-f60b39de02968ed89531540732d481d8,2024-12-12,-63300
mandiri-238061e2ee1a460dbc8a6560285f5a63,2024-12-16,56900
mandiri-e67be6477ad1c6616fd626b0464bb1c8,2024-12-16,-5600
mandiri-baee3dfbd33c332354279c41ce97d9d7,2024-12-17,-39000
mandiri-b97125d8fa4e784073cc593000d04cbe,2024-12-17,-6200
mandiri-5160f36be605f598da832c5428bcbf07,2024-12-19,-78600
mandiri-a54606b5e189b6b8189a8894e1ee7d3d,2024-12-15,1300
mandiri-d347650fa00379b2302ae43d8125495a,2024-12-20,29200
mandiri-0e3417b3860d943817bc8557188c4b46,2024-12-16,-24200
mandiri-abadb9afdf6b4c0f1c7c36808ff0b4d9,2024-12-10,-46500
mandiri-063f4c0f0abe13aff1434aefed77782f,2024-12-18,90300
mandiri-41671004f4958fbfda1178ded4c7bed9,2024-12-15,58000
mandiri-868b3932a59dcb40aad7605658d4d20c,2024-12-12,54500
mandiri-22203843e52634087ceda0442180eb17,2024-12-08,43100
mandiri-0dc16b0c8d38efdbf5537b557750e944,2024-12-18,56400
mandiri-ba831ce1535723c674267dd29976dcd5,2024-12-18,33200
mandiri-76c56ed4c057db16ac5037f3a2c56d0e,2024-12-18,-70300
mandiri-5b9bac459308a5937bfc9fec780a24ed,2024-12-11,20300
mandiri-78d82f00c1cd33494fa8dd6aded62036,2024-12-20,-52800
mandiri-514c6b1fcbecfeeb805887943d78e51b,2024-12-10,91100
mandiri-1be4a3b4d40f935a46c214f0f0008228,2024-12-17,-39700
mandiri-6d5bb163c4074e24bf1a7dda9716c5a1,2024-12-13,99600
mandiri-b764caff62256ce7c7e566ea4faf2890,2024-12-19,-46500
mandiri-bd2b6feb57a441fdd7d5377cf00ede09,2024-12-15,2200
mandiri-c55850ba9b7b41f2e307e3ae8ab10e94,2024-12-16,-40900
mandiri-3bdd9ee450a3e11dd4f24ac26940df8f,2024-12-14,-32100
mandiri-5763704b7a6bc803c74b6add8ea46410,2024-12-19,60300
mandiri-bd695481f431cb545d5743439b91f4ae,2024-12-10,10000
mandiri-2118c260b8a298dce67f22bf8ac98e29,2024-12-14,-45700
mandiri-73b13e0b87ec3e6e02a41a3baec36db8,2024-12-10,-80900
mandiri-91708b39aced6187768ce3269280a0a1,2024-12-13,44000
mandiri-f840197b96cdb14debffd3a6e65064bf,2024-12-15,68100
mandiri-e1f8a1e0f0e1a6b9e89508e1c40f2a6e,2024-12-20,60600
mandiri-35d4cfd6d302b7aae34705084fa17c04,2024-12-14,-41800
mandiri-fcca078410efa27457ecbd2071f020b8,2024-12-08,12600
mandiri-18e5dfa0c575f4016b2be8ccfe391dcb,2024-12-14,66400
mandiri-4dfa935f4c67a127ded1ce55b0a72e93,2024-12-14,-36300
mandiri-ec60f8ec2065a115f75fab69b8b0f58a,2024-12-13,98300
mandiri-ee09e8ceeb9e7ff2ca6e55db91b9eae8,2024-12-12,14900
mandiri-47d919b73721bfdfe2b3e9ccbbe1fad8,2024-12-08,74200
mandiri-2892f242284877c2f22f16e8207acfc9,2024-12-14,4000
mandiri-c1286ebe2021fa0ee3b24323d17e9b4e,2024-12-07,33300
mandiri-a0b69a00aa892251b10170219376b812,2024-12-18,-12700
mandiri-68bcb3b31f8ea03e2e85d62601977a30,2024-12-16,61800
mandiri-f43f5855ebf36ad116975ff4c9a4d36f,2024-12-06,-47000
mandiri-d6525cf7d3f8e92a733fa3f250ce00fe,2024-12-17,-7000
mandiri-ff49c98f4b4fe9e7d28ea1a3fec2dd67,2024-12-10,2600
mandiri-6e607bcc45471c9f97ea38a92edc449c,2024-12-10,97400
mandiri-a7fe94c62b11f983964eb4e0b817532f,2024-12-12,5700
mandiri-73f9933852af8cbc3cb77325e828c734,2024-12-07,3600
mandiri-5b261be5caa97329f2c9d216d35935ce,2024-12-16,44400
mandiri-2292fa687fa24261c5714ddd2e7b0693,2024-12-13,44300
mandiri-165b672c293eb64edbcdcd2a1c186ae5,2024-12-18,95300
mandiri-6b8a0b0b085a620ab04dbbb5fc545dd8,2024-12-06,-75800
mandiri-05576308f3da26d109622388e904ee10,2024-12-06,68700
mandiri-be17c7c7f29239a0aa76348e99ceb01b,2024-12-13,87800
mandiri-9a53e423c7a319285b4d20114b55846e,2024-12-19,83500
mandiri-45303f6c1e001aba236294cbefcb3141,2024-12-14,29200
mandiri-da96561bc0ea3d531026390acf27879f,2024-12-16,47500
mandiri-9fa683c7141c5b3afc1534a8c23a93d2,2024-12-19,70800
mandiri-69bc6c8364760c4ed29c0ab95a9d5148,2024-12-11,48300
mandiri-592c4a9ecba1bc9c4618f4a5013a3cd4,2024-12-10,-12600
mandiri-4bae4d539876adb034fbc30d88e55772,2024-12-07,-46300
mandiri-12a5b2792820885c2641c582b165467b,2024-12-19,68300
mandiri-9d7e3c1f0ebf876d4f5eb8f04d241c7e,2024-12-06,37400
mandiri-a685918430ce8d05f07f547c85cd2bfe,2024-12-09,9200
mandiri-95c26e860fd49b94767b7ac074e0b6f7,2024-12-18,11700
mandiri-3ce2c9cc13e38569e4d4924b59db6857,2024-12-11,52300
mandiri-0ee930d87343de71b9008aa506e02027,2024-12-20,97700
mandiri-5d597671ba0ef65995a2bf0de1a9e5fa,2024-12-13,98700
mandiri-9063ab7dc214425a5093de9b35578efc,2024-12-17,24700
mandiri-ebf12dacd7243759d07302cb1b441084,2024-12-06,29600
mandiri-5d0e454ea6822cbfabbc20ecdbeb6bbb,2024-12-06,81700
mandiri-fb563f3c1326573ae0d9265b5ae1e059,2024-12-18,34600
mandiri-06bd50cc3a6f2688392302df81dcd26e,2024-12-17,6200
mandiri-803ecfff904f8b5cb96860e316dd2aca,2024-12-15,17600
mandiri-c5794b7e38604349b1ced997d800c6f1,2024-12-15,93800
mandiri-fab725e01f42711d5a05a6675d12f799,2024-12-11,-60800
mandiri-ef0bc505bb4ca077cfc5d6c39c747568,2024-12-06,-98400
mandiri-4d3e0e909b85e27af090711d35aa8594,2024-12-14,91200
mandiri-c8590b10b900286eff2f53bdc36b83c2,2024-12-11,-6200
mandiri-25fb0b24805000e33412eb044d008de3,2024-12-12,25500
mandiri-a52ab65ee31db77ed2d8a5bbf256d5bc,2024-12-12,-5500
mandiri-0d58933427b4ef4acb62fcd7c4a0a3dc,2024-12-11,59000
mandiri-3b16125ef5795f5e5db2eef33e22409c,2024-12-15,81900
mandiri-a6194edb4bf0eee3d04b07f0261b0fbc,2024-12-11,86100
mandiri-2ce8c02ad229c0b7f97f7a37398885fc,2024-12-13,87900
mandiri-bb4bf77f3e6236e517471d54e500a63c,2024-12-18,-34900
mandiri-212ea59da1c0793160e49d7fc8ba9558,2024-12-12,40700
mandiri-7ecfb47b64897c7b3e90d25c85baf239,2024-12-16,54900
mandiri-9248d91b30fa5bb3692d20bafe85c24e,2024-12-07,90100
mandiri-59e4a2633b21652d9f5d1c85c7d479f1,2024-12-20,68600
mandiri-3b807466c0681943ae3c2959e24abe5b,2024-12-07,5900
mandiri-5eeaf1c97db8ec1a2a9dac84282da575,2024-12-18,71700
mandiri-296dae445c4ff41cdaa0ec33ac029b11,2024-12-17,76100
mandiri-91301abbc8a2f1bb9647310e9aa38cff,2024-12-17,-48900
mandiri-2c8349dc124c835a98a71c2fada6336b,2024-12-13,1600
mandiri-f666d6c3c6d6bd8c33286a3140db5c68,2024-12-19,29000
mandiri-c31ccf577a0d415728bbd09cd7f6232b,2024-12-07,-12300
mandiri-f08ec4af4f634ac38b37cf3bc0290d63,2024-12-13,67300
mandiri-fef21b4624bf43c8a3f73f30e2603bfd,2024-12-11,10000
mandiri-4c26515d9ba22d7406583459013ed5d3,2024-12-14,27000
mandiri-645c8a34f267d3a679a012e54ef8a4f8,2024-12-12,-51100
mandiri-dcd3d7648dc9d3e5ac7d854ff318aef4,2024-12-11,-25600
mandiri-7fefcdcddd913976ccfcf459be02c000,2024-12-09,31200
mandiri-617640d85d2330c4da3cb303c463ff97,2024-12-10,76200
mandiri-37c18f6f1fb1d0a13bc0f5e2c58a2fb8,2024-12-18,57900
mandiri-c50fd2dd92072af4a2a3d3779212467f,2024-12-16,98100
mandiri-b6079ea2cfd799bad815c5c4a6a1efa0,2024-12-10,38200
mandiri-42f4d85ced3a8d10e462a42574756dbb,2024-12-08,7900
mandiri-b6d29d536fd4f4e096786c371b56c948,2024-12-11,52400
mandiri-da3b24b144272f141e23424a4ee000c9,2024-12-09,5500
mandiri-e7a25e93f7178fa31ed64ff069cb8fcd,2024-12-15,62000
mandiri-dcd8498a66459e8ef95d799683cc1eee,2024-12-19,-64500
mandiri-94c15d2473dff8e068ce072816e219bd,2024-12-18,79700
mandiri-be00b12daa1986cd445f219bf28dc1f5,2024-12-06,77500
mandiri-455733d4fe7a36a201dd7995a9b1667b,2024-12-18,21900
mandiri-e97292234a53c43ab97bec69c4e12bbd,2024-12-20,48900
mandiri-8fd6c447f9048a735d9affa359d18fe3,2024-12-19,36800
mandiri-a950780aff84a815d717c70c10db6e79,2024-12-12,5100
mandiri-8b8bafaea17c57d84227591ee834fac4,2024-12-06,38700
mandiri-b9f088cd10a5207f7e21df228e4e7ed2,2024-12-13,25400
mandiri-baabde76311d84cf3171d349f419c093,2024-12-10,52000
mandiri-de2af5d3f12f8e7a2ad6cf121e0f9490,2024-12-13,-8200
mandiri-976675910cb4b1b8688f35d210543388,2024-12-11,95400
mandiri-09ddb47f1b849ddfa7d56494891b815c,2024-12-10,17400
mandiri-eaaae19e8f7dd4fbeb06b3f7a3770bc4,2024-12-13,78300
mandiri-52921f0975b6cb450be1b0048d6d5c0f,2024-12-08,34200
mandiri-f76125cac582faa2f45b0c8a8e05df08,2024-12-20,66000
mandiri-7e10b8617cc2372750886d12c532e41d,2024-12-06,94500
mandiri-8b629b92fe4f395d970728e2137836c0,2024-12-17,62900
mandiri-0ea19cb44d45811672e36d5f74a846d2,2024-12-11,81000
mandiri-e2a920a43feb532a44b15c14fe1072b1,2024-12-09,29300
mandiri-8a001425387cbe612286d9dc565d106d,2024-12-18,59600
mandiri-17c5fe899e76d8db68504d9ef2361d89,2024-12-13,-29900
mandiri-565748e9a084454d9f0f6a7ecfb528b5,2024-12-17,5500
mandiri-7a7841d0e66ea7f2c73905d94df7df56,2024-12-14,17500
mandiri-b4db75135154fe65640443eb40b17a51,2024-12-08,8300
mandiri-50bc6190f7fd81aba98e442a74c1eab2,2024-12-06,30800
mandiri-038c3bbb6ac0a9deea205a0796807597,2024-12-09,30200
mandiri-e59b31ba2e5b48a3bd1e3086f5521076,2024-12-18,-22300
mandiri-ee905b6573678a3159ac011710af8643,2024-12-15,94300
mandiri-0333a879b373706603218ef1fac157b6,2024-12-08,-20000
mandiri-3dcbd11f7f9a1885f9cce9f9160740c7,2024-12-15,-83200
mandiri-b655a6cff0549885573d88e5366d4e16,2024-12-19,-76300
mandiri-0014524423c95dc302cd4f144210a261,2024-12-18,96100
mandiri-f60c401397b191f037926cd888ab7eda,2024-12-10,-50900
mandiri-2ffc16a72822ed4f14b101a596657734,2024-12-12,97600
mandiri-4e2b7fc514b038084cd784fb00ca078c,2024-12-09,-32300
mandiri-09f4c48de5923fc38c4383da38b76068,2024-12-17,51400
mandiri-179bc48292df00b48c4c98049278c750,2024-12-10,30100
mandiri-404c5b358879a55b993ec6f7ac28ea40,2024-12-19,64100
mandiri-120e4bd61b2c8d8f0ed8b1e96886bdc5,2024-12-09,60900
mandiri-fcd33a3634203094d3b70c7f0b9fb73d,2024-12-18,23600
mandiri-4f9e9a2ad89a06e1db4ef3d95d182559,2024-12-10,-43800
mandiri-e47f5c6a7fe0e4b88f4d4cba4a5dcb7b,2024-12-16,68500
mandiri-bd9aeedec344491b6291c09ff973222b,2024-12-16,-22200
mandiri-2b3495ac05d4b8bcb32eaaba80a6fcfb,2024-12-17,96000
mandiri-5a9fc278f1b03e059fbe2a29a6e41c24,2024-12-19,95900
mandiri-e93d671dfc544b844e5e5416021e63e0,2024-12-19,-80500
mandiri-6792f97d15f319097ab1d77f25c8c4ed,2024-12-10,60900
mandiri-109a03f4324b5003c784ad255b14fd25,2024-12-16,94900
mandiri-6faba077ed43f4bfd842dcfa3ff8a84a,2024-12-13,18400
mandiri-60b63051d3dda322172e68321dd02206,2024-12-08,25400
