BCAUniqueIdentifier,BCADate,BCAAmount
bca-95034cf34d8f5389fa5e23d8aa017434,2024-12-19,-42200
bca-8aa4fe589ef42c2a8fd5e48f61ee8e10,2024-12-20,75300
bca-0c9cf091489909b4b1e21d7f365f3c56,2024-12-19,38200
bca-ce6d1742f489a272a30777b0abe16cdc,2024-12-19,89200
bca-ee69fe4ec312771b13de719f9e137c72,2024-12-20,25500
bca-0cf0ed981a1d34df76d46f6a836c798d,2024-12-20,-31100
bca-85d65e1710b1b17bc7e7ac9811929cc4,2024-12-19,97600
bca-9f1c3cd4b04ef6f098feb0827224c082,2024-12-19,72200
bca-831efc5af2443b47772872c7e733cc3e,2024-12-19,45600
bca-b84847e6577f8f0bbe7a95b926142273,2024-12-19,69600
bca-45e7f4a1fc6b9d8f3c5bd332e4c71d36,2024-12-19,27600
bca-d708d39a7f7c4a17bdcc61283dd728e9,2024-12-20,55600
bca-4b7eab76cbe9a94cf5738da32e168f0f,2024-12-19,8900
bca-8478c3b4c2fcb4899754008cde287955,2024-12-20,29400
bca-e44c5f0d22b65fe6c3e8c62a518cd42c,2024-12-20,55000
bca-9c851386bf3c24e69a2f745e432ebf7f,2024-12-19,76800
bca-cd2320604b8f053c699c6c868972ffb6,2024-12-20,-7600
bca-8b1cde2f1695d46ebdd2a71e2a58a193,2024-12-20,59200
bca-92228919fcf0ce003b637cce86f5175d,2024-12-19,11100
bca-e8234f2553161d40dd47aa61cf44a961,2024-12-20,66400
bca-2803a55a6e90e6030ebc52ec7e08385c,2024-12-19,3700
bca-ef911d9da91011add9586c134dd64371,2024-12-19,55300
bca-f101e9df6aa68e292bf6baebb99054d6,2024-12-19,-92800
bca-3a419b175d528266b0af80a96d258345,2024-12-20,1500
bca-f78c11d24a27f236ecf5ffe70e6060f8,2024-12-20,99600
bca-fb544d898f24042089b23dbd10ed3a02,2024-12-19,66200
bca-a45f451724226bad0409b36d637f704d,2024-12-19,2400
bca-212102eeda53bb2b7d2e3e5a4b4b7da3,2024-12-20,68600
bca-77a16be300aea9e8b6a4f144d98db2ff,2024-12-19,-93800
bca-78941b497631f70540569401d0448f24,2024-12-20,90600
bca-3696cab20040f733e61d0c90e34d77b1,2024-12-19,59900
bca-c41b3987ffe2ff78a04949c28e230459,2024-12-19,65000
bca-e91c3054dcebaad11027d8b0c0643227,2024-12-20,46300
bca-12e1b0f4c1402e2f7e4ba637b9132ad7,2024-12-20,74100
bca-ac602844819e12f5f7c0f919cf7a303c,2024-12-20,98500
bca-b997d8932552e459ad18c300862e68f9,2024-12-20,94600
bca-2ee22432bc58b3b1851ff38c2f1475b6,2024-12-20,-19100
bca-fe5d122cee858041f4caaf8758e140c6,2024-12-19,42300
bca-01e89f35573fd4a91b91ce9cce4ea7b3,2024-12-19,34000
bca-842b3bc0b9ed20f3a25778d87b2062ed,2024-12-20,-75100
bca-612984c4caae86a45392fca8c887c48a,2024-12-19,84200
bca-5760fec4290af39930a9c318b319767c,2024-12-20,84400
bca-6c43c2d9ac6987f1519bb6fd148f322f,2024-12-19,9800
bca-29bda6d3dfbcb97d1a4ab9c5a0ccf821,2024-12-20,-92800
bca-5320f093d68675ade08dd497e330f952,2024-12-19,-49500
bca-6486e9ebb9d4203c6662a7134f0daa39,2024-12-20,35100
bca-96c154d294454e09d80b53b691580f51,2024-12-20,63500
bca-423df2f764471f02ef65adf5995148c7,2024-12-19,30100
bca-996f9b552f7ac1b2acfe7b52a220c749,2024-12-19,21300
bca-0cd210c257079b1b453b30a79ce1ae42,2024-12-19,94700
bca-ef4387d5d7b73be4b223fdf8d0dc6393,2024-12-20,96800
bca-60d792bc77b4fa87070d15a108cbdfff,2024-12-20,-75600
bca-a9c51714755a4b2a5c8d59395c7e8d8b,2024-12-20,37300
bca-5fad3d2b1d3022e6f5b5aab2e407037b,2024-12-20,82700
bca-e2d8c1ebad8af513d22f52cb1c484b6f,2024-12-19,37800
bca-c8abce98a78e77c15a819a144ac2d512,2024-12-19,37800
bca-f2e9cb3fb343a3f9d6ff5d2fc57b45c0,2024-12-20,-14200
bca-5fbb28d97ee808de2081e2dcc32ca12a,2024-12-19,-72600
bca-50e3cba6a1f6db34d1894019d7eb02ef,2024-12-19,95500
bca-34bcdb812f604680540ffe8af6e2f070,2024-12-20,65900
bca-ffc4b9bd8a8796cff56abebd803d8216,2024-12-19,-64800
bca-8bc6c274fda56713a89c07fe95772893,2024-12-19,59400
bca-fd7e95d2c5263dfb7b0f0135c312269d,2024-12-19,-29200
bca-ef3463ce4bec470c87d52ee92629e92b,2024-12-19,3100
bca-d3ab669066841e86c2cac78a2c147a48,2024-12-19,-21400
bca-af911f9969cc59cda2296e5755502801,2024-12-20,49000
bca-1398adbca7a6dc51e2c620fb336cb20e,2024-12-20,-42800
bca-889556abdaca14e06aa57e7d9f280fe2,2024-12-19,14700
bca-e34de96df3250545e86686556cdb94b9,2024-12-20,76300
bca-b352b8e8febe95b2036ae9a5dd5ac2a7,2024-12-20,-33200
bca-c41aa09a8f4e8cbab47291d847283156,2024-12-19,18000
bca-18d998e52b510eeb8e413b8f2d75c8e0,2024-12-20,30800
bca-c6cc192fd445926e9ec877579fdc4cd6,2024-12-19,61700
bca-5c2b3433ab85249ba92a30a061e8e6f9,2024-12-19,-97100
bca-384824d8c9cefcb98d754a66cfd5eae1,2024-12-20,91400
bca-846b4aab9f1f35c1f2ed92087e1afc10,2024-12-19,64200
bca-713c740eb488dcae09e721e18789bba1,2024-12-19,31900
bca-ac618ee227d757e81ea8b72ee0a8d087,2024-12-20,60100
bca-ab64cd74c2ca2db58710809cedc499d8,2024-12-19,53000
bca-c39f6c7254c580aab812493fb84aa522,2024-12-19,25700
bca-b44b9f7a6c594806a9b726caf1a38191,2024-12-19,18700
bca-67a59503e5712cc4fbe1898ac945abaa,2024-12-19,-57700
bca-aefca19bb47321d37ee475da165f36a7,2024-12-20,76700
bca-e985a067170398c8b453f55c805d9e16,2024-12-20,-19900
bca-5196c3fe526e2bf6f34df76c2050b157,2024-12-19,-90100
bca-6fac7e5c221a1c1623ca686a9f022289,2024-12-19,67100
bca-f14a8d90d78819a4c331d84d52a0d4f3,2024-12-19,88900
bca-ab3076d7a65653e7638d40452555d995,2024-12-19,-19100
bca-58fd85a3ed5a628f43861d6ea8977be9,2024-12-20,-98600
bca-3d8999a7653ef5d9b2b6481e88719fae,2024-12-19,5900
bca-d156aac89c1a16367fc842a5814af8f3,2024-12-20,-82800
bca-f68a71a50fecd49e77b1b533ddb4e081,2024-12-19,59000
bca-69bf2a613f346d540bd67551fca8c551,2024-12-19,-34600
bca-0451093042c9c932a52b5e915b3956a7,2024-12-20,52900
bca-39d8f44904cf2be2a5597bfc5bd33cae,2024-12-20,-95800
bca-6473d338860e6e696e4164ea7646ca9f,2024-12-19,-2600
bca-600e42be4fddaf3c5765b35ab3fe06b6,2024-12-19,53600
bca-aa42ad3c8f7a4b452a22e462aaca642b,2024-12-19,93400
bca-f8352386e839af6a6714243e6ecd0515,2024-12-19,69000
bca-33765460896aa04b2ce8bc1c99c3059c,2024-12-20,-81300
bca-3ea67b54f7e44a19bea6c4440a96f61f,2024-12-20,77800
bca-2a2b8d3aa1457612cc1d90b609dc1ebe,2024-12-19,30100
bca-73a83db301deb9c5ea2cf6208d06dc23,2024-12-19,75000
bca-6cbe9c4a90e29baaf14a9db553b7259f,2024-12-19,79300
bca-db44642d000519dae6f82b290cc163a5,2024-12-20,29200
bca-b5fc490174b8f5d3dd0ac59e33226060,2024-12-19,15900
bca-d1a2e340789f4f351993fd857ed043ae,2024-12-20,99000
bca-d19ddec921a420aa608f51dfa55eb11c,2024-12-19,13900
bca-97e876f7993fb771052c937236350e44,2024-12-19,55700
bca-ef1f0a0f75aa0c513fea35a7822e6775,2024-12-20,55200
bca-d31242a6cc4048673c1f4c612a195a30,2024-12-19,-26000
bca-a5b2948d5c8103ac75388b8077270333,2024-12-19,81200
bca-fae09eabcebd953c4e30dbbd18ca2a19,2024-12-20,89000
bca-7d414b9c1ac498e5e107e4bd309ddb2b,2024-12-20,50700
bca-b2a08d32a3554e07f41789969291f2fe,2024-12-20,99100
bca-e783245ce6341b4685f118902faf95e1,2024-12-19,97700
bca-ea609861e2e4a872445eae8288c4d4a4,2024-12-19,43700
bca-c39e5fef059535eef14e3078dca957b8,2024-12-20,19700
bca-498058d1f834ea41130c6d5ef89b1802,2024-12-20,-51000
bca-40759779134e498cd79af191bfaedf61,2024-12-19,32200
bca-89f40e7f87908152b013beb90e44d7b5,2024-12-20,92800
bca-c85b575991ca1ebc9e3d5613e143e509,2024-12-20,-61900
bca-ded959fcac8475736cd560194c47fbb7,2024-12-20,-13700
bca-e86a8bb8fbbf468de9710e1d534efa4b,2024-12-19,-93100
bca-4cff7cbf45f255afb341e01a5916b8c3,2024-12-19,-4400
bca-644f0be80f559f374adc04b885163a0a,2024-12-20,-66600
bca-75349d5c2658abf2bba6042fcc7efea5,2024-12-20,74600
bca-94a1c6a84f5ce29874dfc23e52bff452,2024-12-20,84300
bca-c10159c3649e98a7140c0982d299c3c9,2024-12-20,22000
bca-6f0ed5a5d5f5b4342df7470280cdcf2e,2024-12-20,-84800
bca-da2a6b970c0a73b5a3e0cd4a0eaef2a7,2024-12-20,57100
bca-86dd80da611dd9c65e3eefdcdc8fb9e6,2024-12-20,-73000
bca-d6c7b7e910c24660f85bc01153fcefd5,2024-12-19,25800
bca-fe6226b3107fdd52c3ae8c642ca78e9b,2024-12-19,77700
bca-a46d372a7dc0955abf0c4fb082428ae6,2024-12-20,-43100
bca-958afd9c0703c83b588d0aa481340adc,2024-12-20,47800
bca-6f24f642aab589717228637a500ca650,2024-12-20,87600
bca-9b248772bd7461eb84d12caa33d52774,2024-12-20,95300
bca-f77dae6f8c769e550c6f6780272649f9,2024-12-20,61500
bca-08975b7bb2d408c70d9aefb25480bf5f,2024-12-19,-76000
bca-db16bb279d82530f926c63889d0131a5,2024-12-20,67900
bca-6d83132fd03144e7735cdde649ebc90c,2024-12-20,-88000
bca-2790cef98191d098a8ea210020acc41f,2024-12-19,-82200
bca-f4185a443c1101bb6eb158149ea81048,2024-12-20,62000
bca-62e8ce44acf7049c07da7e3e2bebb1ac,2024-12-20,1200
bca-e7361620a3656c116dae60fdff9595d9,2024-12-19,70100
bca-ec0c89c96d26321c39027ce4091a413f,2024-12-19,86300
bca-a2ac65191f0d34ebf669962595856366,2024-12-19,-36500
bca-2e97d8561c96af6ce887ab25d8c31f54,2024-12-20,24300
bca-ca1d4fbc1906090177d951633b7d5b5d,2024-12-19,6400
bca-809a6dda3fbdf6c2bcac5e06c1cefd93,2024-12-19,25900
bca-a727012025360a9ecdeacf6c845a80f9,2024-12-19,-60200
bca-944b2228375043972e5f36648771ef9c,2024-12-19,98000
bca-e50246ef2762027a2b8b7bfa388fc384,2024-12-20,10700
bca-e881bc63cb87ab11226b6c626776cf4a,2024-12-19,65300
bca-528793a9333ea97ae1c4fc58dd5334a2,2024-12-19,-17300
bca-32e3f6f3c92b022d3dbb86daf0677505,2024-12-20,-34400
bca-8f0a8f22f640d3ec7f6edee05c2087cc,2024-12-19,97300
bca-c18e640171043182d5a04f7ba407f520,2024-12-19,23200
bca-354b4edd4190772f3fb93d83bdaf2715,2024-12-20,-70300
bca-cd788e8ae3d92790af73d9649ba01fea,2024-12-19,93800
bca-ba4fccb8ad8fd23276cb521ca5dc62fb,2024-12-20,-40400
bca-900526b73e9fce4f7d26a7c91f18d830,2024-12-19,-42800
bca-7855233fba535799a31b23213b9bf0e5,2024-12-19,76800
bca-d001925b124d46eef135d70e98279992,2024-12-20,32200
bca-9f52ae38cc7beb92c3cc74534d5ff3ab,2024-12-20,59300
bca-5a55cc7baed81f788cdce3cf66b5ea49,2024-12-19,80400
bca-ffdd513c2d67baae35512ce688eab008,2024-12-20,-78400
bca-6902a5be9ffb533d46344191d63d1348,2024-12-20,72100
bca-8369022f55e7477dcea8f10a31cf847d,2024-12-19,93800
bca-1ae3637fbc3355d59f8e765e579ecaaa,2024-12-20,-6200
bca-69f32b7abbb197ebc487c3054e49d0b9,2024-12-19,38000
bca-a4c3777416101460bbe5a89c89abf2f4,2024-12-20,-69700
bca-f93ff0128fcbf38dd2626fe6d9db1060,2024-12-19,44600
bca-3ab61a3e3ecea6eb6fb586fe4af5f3eb,2024-12-19,-54700
bca-9251e8dc24cd1e1da619de14aa913699,2024-12-19,68200
bca-f6a9c83ec132e35879be14a48ee36337,2024-12-20,-95400
bca-74c346f6b15e7141477732b34af26040,2024-12-20,70600
bca-825d803d0f845d47064f0ead8102f70a,2024-12-19,61400
bca-bac6e54ad295253e4151a626d9f7918d,2024-12-19,-23600
bca-c6b6bd8fafb3df81388bdc0df6485331,2024-12-20,72100
bca-e5a62241af48b7baa90b362ca3f7a64e,2024-12-19,13500
bca-a7429c2731e4f09c676e34fd9e9f97f1,2024-12-20,-51900
bca-6f2563c2eae9dfa63d0594c6f8530432,2024-12-19,19200
bca-9891ab6e8b111f40bd9b762bd253218b,2024-12-20,11100
bca-6df772d19e05f65383b703521d003a07,2024-12-19,-49600
bca-d892e266c609d0dd50fa97bebcea5c72,2024-12-19,80400
bca-d594ff608158be296a1673d9743aedfa,2024-12-20,95600
bca-d8a6451253adafd1ffb9111fe67b6e9e,2024-12-20,12300
bca-6926d8e30ed2de5fda215d9a6401999b,2024-12-19,-32700
bca-d2703ce765b5d607e84cb1b7f5c2c187,2024-12-20,-84100
bca-4a6d4ae3d4972ee091f00b9b033cacee,2024-12-19,74300
bca-83b406d8bd7213a3b034b6263c8398ae,2024-12-19,-69900
bca-c3068b463e79320184f67b717e3f1f86,2024-12-20,20200
bca-236d197928c8629c77690a3558b74d16,2024-12-19,-83500
bca-7ba305a71db69e9ff75538fbc7de4ec5,2024-12-19,53500
bca-38e8fa19158f20ba4d774ed2ef17aed5,2024-12-19,82000
bca-710b717fe93665296e75eaebdca4aa79,2024-12-19,-36800
bca-9a7ee50c7707c51c426762a6fb808a8d,2024-12-20,62400
bca-ced45351f8f3285d0c0a6bb9ad8dd805,2024-12-19,55900
bca-880b84f3f260cf04baf798f0c7a15ad4,2024-12-20,45100
bca-ef919c1c7352e5539b6bc358cb53a49b,2024-12-20,61900
bca-3dd725279905fc64967e5168ec4e575d,2024-12-19,35800
bca-16c90f737b17a3246a80056e324abe35,2024-12-20,-63600
bca-2457b30b652739393876282173c71f09,2024-12-19,29400
bca-5820f23a512c7ef0aba936d5b0b9044a,2024-12-19,2400
bca-50d4367ce88107aeac677153e13dff8e,2024-12-19,99600
bca-ca75c2cfa18542c2a19badaf5a489a0a,2024-12-19,61800
bca-a8a34a9a54d7d5c72ebd4078238b85b5,2024-12-20,-84300
bca-960d7dd0448ad5de75bc36caaae144c7,2024-12-20,6500
bca-48153725c58a1c808ff623a6c8d8daaa,2024-12-20,34600
bca-778e438c3875fbd2bce6ce890ec63eb0,2024-12-20,92900
bca-ce8560770562361719d5e7a981bf588e,2024-12-19,92100
bca-9ad382fea00bd143bd359742c5176785,2024-12-19,-81900
bca-fda60b8084e079f1a37bbadd46984457,2024-12-19,29200
bca-96b7e69163e5e93233a0350a45fae194,2024-12-19,36300
bca-716ea18e39922e3448f74943e8c4a46d,2024-12-19,23400
bca-59ccb594311936094df141fb890c7015,2024-12-19,24100
bca-a3819e50c8038aa2b109942fed324e25,2024-12-20,21900
bca-9efa7ed013b10fa8269bd73a7618df52,2024-12-20,-19100
bca-7878b5738aa7afcdebcacdd004d21245,2024-12-19,10400
bca-79efea03238130c4ad9efdb6bc5ef1eb,2024-12-20,9900
bca-6bb885594c5581b862e1d0f347b42da9,2024-12-19,67100
bca-4ef1c08796719f6b50c583ec13b8a861,2024-12-20,41900
bca-d8374fc739204e3890e9c5dae7b9253b,2024-12-20,-19800
bca-928879bec367415f13a9e6c48d9bdc74,2024-12-19,16100
bca-92a45879fbd1ea1ab82a2b851b1fd40e,2024-12-19,26300
bca-6e04bef87ad566ad23aeb143c17f5152,2024-12-20,-35600
bca-547ef5d45843ea3ce43bf404397915f5,2024-12-20,51500
bca-33ec5665b63c3e3749246c98adebf9ce,2024-12-20,34500
bca-d7c1a847e495e89df53e837917afc996,2024-12-20,27700
bca-a1ba5f923c032212ae00db4d33e5dc07,2024-12-20,54000
bca-909b3c4ed5cddc14499a445d963615aa,2024-12-19,70300
bca-bba5d97f0aa71f85072c73cc64c78778,2024-12-20,-16800
bca-e9756adb5ede1dab030d49f048173f43,2024-12-20,36400
bca-7deda0f4651197359a84e24e1fafac1c,2024-12-20,33700
bca-defae172f36cb7f49ad92b512faec435,2024-12-19,30200
bca-43461400b630ac02ad39ab9b09dcfc22,2024-12-19,69000
bca-95092774eb0baa3bb69bca4c1a14e42d,2024-12-20,9700
bca-3519b89dc9c3d8566832001aca32226d,2024-12-19,57200
bca-3e2ff5e52c6bc2647e751d1d11151413,2024-12-20,92400
bca-3fb98022d66c06ddea4b1a3dddaa72ca,2024-12-19,85000
bca-fa8567c98378a5f5b14538a379e5ac52,2024-12-20,46200
bca-5b385d114f2d1504dea7df63b096aa88,2024-12-19,18500
bca-c5b9c599c7115afbbf3d157fbd875ddf,2024-12-20,17800
bca-20f985bc985615fed6eba5bb10782f30,2024-12-20,3700
bca-618247f4982439a93c200418d829542e,2024-12-19,36000
bca-a733d2eebab35973b0ecb715c4368195,2024-12-19,51700
bca-945c74ca556385e1f7175f12e0659cca,2024-12-19,39000
bca-18dc953429bc784d5364b5b8d8fa0da1,2024-12-20,82000
bca-26f2abd0b5108661083cc12e97ab1b05,2024-12-20,24700
bca-73adb9a29a3d680e6f420959be2f8e7a,2024-12-20,-7300
bca-f2d164b7c99219754bb21e74c1ef60a8,2024-12-20,38700
bca-a4362a763bc726ff8a2ec6a57a50f598,2024-12-20,33400
bca-d00cf1ae42e9a7c25f095ddb5a66d665,2024-12-19,96100
bca-523a5249a8b5ec26ac3ed7cb3d6f3d1a,2024-12-20,3600
bca-1cdef3271ac158fad5c4633b9bf8da62,2024-12-20,89900
bca-a797b2dc8bc289348691902fdddea86b,2024-12-19,54800
bca-53ffcaf3008fc06e5557a61cc3d358c1,2024-12-19,-20100
bca-ba703fa46ea83cbbb17c7fd3256e1b9f,2024-12-20,-66500
bca-6990a44a3908476be2dfe589619feb67,2024-12-20,-10700
bca-929a8ad1a3104ee5af0195e986e12b6f,2024-12-20,23400
