BCAUniqueIdentifier,BCADate,BCAAmount
bca-52af648e630dc138fe04902d0f8524a9,2024-12-02,-93500
bca-9bf22cf08b69ed6e07c055dcf676618d,2024-12-02,26500
bca-c80133a802d40b77094f0453a73a71a5,2024-12-02,33500
bca-620e6a6e26de32734f151811d2c23bfd,2024-12-02,30800
bca-1e2521798b084be97f22f4f6fc4ea47a,2024-12-02,18800
bca-d00af3a05211777a752bc9aa12aac493,2024-12-02,36600
bca-5080b98fb193e818b7ccbdf2c47c59ce,2024-12-02,36000
bca-45735c99052b7cac33b5f37cb296ef7e,2024-12-02,11400
bca-f74394fcaed4f115e4f0fd5d1d5983dc,2024-12-02,53100
bca-aa50d469be7f96e6d5e67683e3555646,2024-12-02,20700
bca-439ee54f2d3f66c526bbc7858f849af5,2024-12-02,61800
bca-17d30de6610c261d928563efe9bf6326,2024-12-02,65800
bca-99346653fe046238b9844fcb4a15ef4f,2024-12-02,12500
bca-9ba0c6a09ba446519669c7c5c7c307af,2024-12-02,23500
bca-d173c23b6ca012b99554816138623b35,2024-12-02,26600
bca-2f2e6fc9d81733e68e4386f72f681d5d,2024-12-02,-27800
bca-84cd03bc603d2a531ae49d1b0462d40c,2024-12-02,66300
bca-336cb6924e79d76d0ea4b83fc918be02,2024-12-02,29300
bca-40cc3b8ad76c84d53f01655074f78ffe,2024-12-02,5400
bca-34b89887618157607d58b86dac257679,2024-12-02,2900
bca-4ce771c034b4cc2d2d19ecdcffc5ddfa,2024-12-02,5400
bca-773bb8105b0cc6bab7bdfeb0ea3a1a77,2024-12-02,86900
bca-44270e95000351f269d246bff981ac55,2024-12-02,-37700
bca-dcaaa0e5827bf1b96e275cf8c32b3c4f,2024-12-02,-94300
bca-3a8a95ae8ce4c37618ae14ba2308b5d0,2024-12-02,56500
bca-11d6717a19c118950e5dbf66fcc59051,2024-12-02,-76200
bca-b5b3b51c59c61b42e60c5eb040ac399a,2024-12-02,23100
bca-5d0ee0b01341c76e80e033680e9dee52,2024-12-02,83300
bca-96f37c7f25ece9e5c700a9962f3cdd15,2024-12-02,82400
bca-53dc0eb9a002accb6f65af3d803ed4d1,2024-12-02,20000
bca-f98187901ceba57176f7d9a08df8d9eb,2024-12-02,-49500
bca-0b24c2fd1268df13ecb24dd6c3fb7ed8,2024-12-02,23700
bca-40916339e879a61a0a9e81d17d62123b,2024-12-02,15900
bca-7771c9e329b843f1def7690bc9bc88e5,2024-12-02,46200
bca-03fa3a875221d62e9c3596002812659e,2024-12-02,-61200
bca-92fdcf8fc7d4ce4135e433ff88fd3e9a,2024-12-02,87800
bca-f5d4d064edb0ff3e4e1d50eee597f90a,2024-12-02,43900
bca-74c682bc9cd88c98b8e98a6eff4d6f11,2024-12-02,-32200
bca-6b2515ce686c946e317ee779c2396a47,2024-12-02,94700
bca-bf43e5cb770bc3b78329d333bbba5522,2024-12-02,73100
bca-96d253ebbba9ee89dc89229ca846adc9,2024-12-02,14400
bca-eaef85c9fee19d882822dd37474cb730,2024-12-02,88000
bca-4f7e188fca057691c2023d2baeed7720,2024-12-02,-90800
bca-84a19ba645fe93a19071af8690825aee,2024-12-02,36200
bca-94aa76fda43871b3263c4304bbbbc111,2024-12-02,12800
bca-63d63fc2945d51afe5c8431ea88fb807,2024-12-02,76200
bca-241aadcf918a81bcffb8376109e419d3,2024-12-02,3900
bca-28e58dc69a62f727e154cff6a5a789f7,2024-12-02,4800
bca-6993bde6121a5c1b284614b511fec840,2024-12-02,86000
bca-95483adf700fba03a9bd91129364d843,2024-12-02,90400
bca-35e7a53b2829a8ceb96cac36a4731110,2024-12-02,-50500
bca-6138caa0e9cbfb905723a0bdccb0f8cd,2024-12-02,-42600
bca-7cbce179696fe277e4ae73517c4377fc,2024-12-02,-5100
bca-705439633a01b0714335f35d3d33db54,2024-12-02,69400
bca-045b71ed78a62efaec6b1dfa97f26c7b,2024-12-02,61300
bca-000e8913947347d5619492a84de9fafd,2024-12-02,-33000
bca-6f7dfbe4ac30521c8c9bb808a5d73078,2024-12-02,38000
bca-7fbf24d148a5ff8afc1f054a9967add5,2024-12-02,69200
bca-1d72316494f8d7e300521ea26d89af12,2024-12-02,73900
bca-a2d466310a758ee9879efb6c522c504c,2024-12-02,43200
bca-ef8ce92380096e0f76c31d8127f81c44,2024-12-02,75900
bca-08e7ec67fc37b276cda3445cc0176159,2024-12-02,22200
bca-348eb4a688549168ab41033475c31552,2024-12-02,72800
bca-8832863ea80b0efb150cb661b52b1689,2024-12-02,36200
bca-eceacde5abeaa4221b7166e1cf75d16b,2024-12-02,10300
bca-5371add569356c46017a3fb7aafeb9a5,2024-12-02,6200
bca-c078e1b746dd9aff764c452666a4d8d4,2024-12-02,31300
bca-1e3619f1479d3ebefe232191d829f591,2024-12-02,-90400
bca-e4415d68f3f288c154cce9f0c8adf8c0,2024-12-02,90600
bca-f7ac4301c1b616f7f6d9f60de77d4c03,2024-12-02,29100
bca-346e479f4412fac75eac240d35c6d0c6,2024-12-02,-90900
bca-30cd6045d23f9ff9b912ba5f60cc3f45,2024-12-02,99200
bca-ee3e823a00f9591aad7570c3bd7bdc63,2024-12-02,8300
bca-fd27446ba9d3f158ff77bc78f98db7ae,2024-12-02,55700
bca-5d0b54ba47fe7f4d92951f32b3044faa,2024-12-02,48900
bca-fd2026929b002e6c434340cbf214262b,2024-12-02,86300
bca-02c2e2f3ae7a4571185adbdc0c25e6c8,2024-12-02,-45300
bca-f3fc2292aa32622c29f69c2daa63da32,2024-12-02,50000
bca-eafac61e40e15a5d659a115df84092b2,2024-12-02,62300
bca-375c691c83b276cf379c8584c5ad36f7,2024-12-02,-73800
bca-dde7dcc13c5e8334a3adffd9d1936906,2024-12-02,27100
bca-a1b8265176d524bef007a19783597497,2024-12-02,52900
bca-90455de6b28a02852a9681edb92c5ebd,2024-12-02,71800
bca-e374867f9342986bb7f8034413f75e88,2024-12-02,90600
bca-d6bca263d09012746b2b9fd68719fd0c,2024-12-02,91100
bca-0d24c703477267d79db1c36fc77019e4,2024-12-02,-52800
bca-c1c3ece9a1a18c549ecca911a5a8d077,2024-12-02,86000
bca-89a124e73c23ccf46af3b12d22d46857,2024-12-02,-21700
bca-00f1cbdfa4c11dd70e66f9d9dee7d89c,2024-12-02,47700
bca-05fb360e108b115fbbe5326bc822dd39,2024-12-02,-51900
bca-26577ca39492ab46f5dc04755ad957ba,2024-12-02,6800
bca-da82108805a242d26ecb938e694c7b8b,2024-12-02,-38700
bca-4daa6e6499635f3f5d7f8ddf83d4d45e,2024-12-02,-43400
bca-808deca73753f21989cd40bb8517d177,2024-12-02,3600
bca-398bd62ab03584dd7b7384c3b54ae1b7,2024-12-02,66000
bca-4c3b54662b3b7c56bc861120d5942133,2024-12-02,93000
bca-a0fe81a33e7278f429f0be7237e4f9c4,2024-12-02,-2300
bca-8a50683a03936241b177ddfbd441a591,2024-12-02,-80000
bca-52ed7bba418152aa6776d2a129008ebc,2024-12-02,94400
bca-8493288cc16edd703e9807fbfacfe6a6,2024-12-02,-58800
bca-565b9e30b7e20630f2eadb0414977c13,2024-12-02,78300
bca-c82ccbee82d64554b68fbb499b761c4a,2024-12-02,65500
bca-53e7b7f4118b19276e8b99669eda28d1,2024-12-02,60700
bca-ab88142931f041448974af23a54c16b2,2024-12-02,-38800
bca-ce45041ff392d065ef4820cd75d0242e,2024-12-02,51300
bca-c7aff79b6041cc881898b2c94f4acbfa,2024-12-02,34200
bca-24f87ac7358201d5c276c4d2de5ad403,2024-12-02,-92600
bca-411cb080f23b882ff2c45506ff621b9f,2024-12-02,52600
bca-7be8add77a9370c725474a7e29665daa,2024-12-02,63500
bca-6d341ce21635b59ad05ec4880a4f1f0a,2024-12-02,28500
bca-e41c7d3ac49225b3e4dfdffd200daa5d,2024-12-02,26500
bca-334921a8afa9f520602f981c8f0708b6,2024-12-02,9800
bca-acf201fdea99b135224bf4ba390259a9,2024-12-02,43300
bca-db4fcfe4545459f6020991f9092dac32,2024-12-02,44500
bca-94a1874fe892a148f9f2d467a864a594,2024-12-02,64600
bca-f9c167bd4a47fc8cf6502858d499116e,2024-12-02,6100
bca-6a024dee200948d87036eca8e8314e3b,2024-12-02,93600
bca-adf6a72be2585b71e4e6388587be8ec5,2024-12-02,92200
bca-ad4c63875187217ab354bdbf534f495c,2024-12-02,31500
bca-6ec1c32223200511e3fc2d4f86e8fc25,2024-12-02,-95000
bca-ceb1fc5bb504dc563be3a78db6aa48dd,2024-12-02,-84400
bca-40fc3efa0d31514444e94c062314142b,2024-12-02,33700
bca-193b605840829b1ef10db413a725c610,2024-12-02,20800
bca-2959ac14b6ea94587803faa8da1f29b6,2024-12-02,76300
bca-9be19dfa24e73fd5cda57a22c0949565,2024-12-02,-79800
bca-ca8102868b6777e001b211ccc288f956,2024-12-02,68600
bca-dd660f357099b7428945174198d5a03e,2024-12-02,44700
bca-b4da09fde0d251236dc14f75ed69b0ac,2024-12-02,91100
bca-2d05fe34a069ecfea77109b3f7ad5854,2024-12-02,-31600
bca-0d7b4225ad0821543c22ebe92de6185f,2024-12-02,-23100
bca-a7eaf95b9688d8077a15a068ee5d90be,2024-12-02,27800
bca-739855e5efb3cdf87a8aa514f4470464,2024-12-02,-64200
bca-fd0b0a24b796fa99d4060618476cb762,2024-12-02,-93100
bca-c4f9321a5434684791ed17dc05af8cf0,2024-12-02,82800
bca-4984693077af5a6577f454871c3f1d21,2024-12-02,42600
bca-53484ff2620fd20add22f8cb4ba2f16a,2024-12-02,33700
bca-e1a64969a4e09b43512c4ba74b3eadf1,2024-12-02,34100
bca-752bed54dc000561a808b008e9d0105c,2024-12-02,70000
bca-ca975f8baf3cca121512ba0485a70933,2024-12-02,-26600
bca-c74984846c6476a697afc4eaad5a0777,2024-12-02,4400
bca-3c4ad33027f1c6e93ff8b94ee9d16661,2024-12-02,18700
bca-e332a8aab59a4186a78eeeb1705aa54a,2024-12-02,93300
bca-d491be6847ba8ec3dbc5d3162bd96762,2024-12-02,83900
bca-980dc3ea05e6337b65e95aeab794c0ba,2024-12-02,69500
bca-b08f087bd631aa6e491a2dc6af1f0fd9,2024-12-02,23900
bca-04e46ffde2d51cb329212477df8bacae,2024-12-02,33200
bca-cac7df7088ea84a536c7dae30e50df9b,2024-12-02,96100
bca-ddf6806606f00bbda99c70e9f185b5c7,2024-12-02,-63100
bca-b23fd60e257c51056010a1a5894a9da9,2024-12-02,16200
bca-8ce313dc53ca5fed919272daa1ce0c9e,2024-12-02,36300
bca-268efa96bab62f79c720ba4df8db4dee,2024-12-02,28100
bca-f812f5beabec0ee76d8ce3151e4e376e,2024-12-02,81000
bca-26b3dd604cfe0f943ae5271c5eee2641,2024-12-02,12100
bca-2bb0b7e0910686bb025729d5fe17498a,2024-12-02,-14900
bca-9111d9b4de7cc301f7656be50a187e1b,2024-12-02,-12400
bca-d2a8e62dd46ec685a8cb2996dfe41c97,2024-12-02,-59700
bca-1fbc165289c8ac58e888f99658b60fbb,2024-12-02,64600
bca-5435622eb6506b3d7939d462cf4dd742,2024-12-02,42900
bca-d5a4fb56572137c3c4da2e7ae3278d9c,2024-12-02,-24500
bca-245d2a925917773e5415e98b2d06d168,2024-12-02,-72200
bca-c4926a25c1c7e8bca2529943843eb246,2024-12-02,19600
bca-50423913044abb2e5a2a768881e2cdaa,2024-12-02,-42300
bca-5e5079f58ff14da1e81b98c1be6044cd,2024-12-02,16700
bca-c003adbd39c29c16966b4a478e373ac8,2024-12-02,9200
bca-7bfe0777bd47fc0dcca215497bebcc8e,2024-12-02,89400
bca-4a83a6f1a09dcb020caf871c9b307465,2024-12-02,78500
bca-27c38fab1cee01069fb168dd7c34d7df,2024-12-02,63700
bca-17039c801ec1ff55af43b9c9d5e348d7,2024-12-02,98800
bca-d398ecb017820ad624a7deb41d1a17c4,2024-12-02,89600
bca-4e8034f7a31d24cb9ab9c0ec26d6db72,2024-12-02,69900
bca-fff72cfa4f3c600ca965916af5530682,2024-12-02,-20700
bca-21990dab948aeccc15e6c4068bc27ac1,2024-12-02,59100
bca-fb87497e3bcf914e29da7ac2f888c57a,2024-12-02,-41100
bca-f778e428b0016875f5ce79aa68aca7d1,2024-12-02,-23200
bca-5696e1f24fdc7b0551314a36742d003e,2024-12-02,9100
bca-e035f959720a1b72b56fd3e519d18267,2024-12-02,83700
bca-bc33c63e4ea96038f1a4d7aa4e8732ad,2024-12-02,44000
bca-8496ec426d5702b31012c7c9102c9966,2024-12-02,38100
bca-08076804b964901b1ec83a309b0da29a,2024-12-02,91400
bca-34b56c7814b02e37e4d2aa3fe3239885,2024-12-02,2000
bca-0f2fd5882079a011ecedb86223bd3e04,2024-12-02,9000
bca-f075fb24e4df4eb41442b88f264281eb,2024-12-02,22000
bca-d51d26427efc08e96cc7a27373bb0a61,2024-12-02,20500
bca-e5e99e0247eeea152e670ef33afc54aa,2024-12-02,48500
bca-bb31184985f12ddcf678d6d5237e400e,2024-12-02,4700
bca-c275ee415911661da9b8f86ed7bb3ef3,2024-12-02,41600
bca-29b2f6c0bfd180d681b0085f2dbc7021,2024-12-02,8300
bca-7a51fcf9649ba6b95dd16ff133bc1363,2024-12-02,65200
bca-86bf636db5c2a2de3a8eb85cb07cda08,2024-12-02,75500
bca-3ccf6da074d6dc2d02cfb161b256f666,2024-12-02,82700
bca-2b440ad01bffaf2e9b9fc04995a19753,2024-12-02,12500
bca-a4e6532db666fe780158bcab364f77ee,2024-12-02,36300
bca-39d6b8f15511ff378f7eb0bbe0aeb686,2024-12-02,48300
bca-eedf8ed03e77f808ecb0e578e58f82cf,2024-12-02,35600
bca-5c397ca11919f2c58c285eb617c54374,2024-12-02,88000
bca-d89daf01515ee8205e973843bf92fa49,2024-12-02,8100
bca-3f42fa7a9ddedf3330886a737b3111d4,2024-12-02,89800
bca-6d5b68a32ea5a311f531868beac05c98,2024-12-02,39800
bca-86410035b99355a395a25dc5c7c77291,2024-12-02,-30700
bca-268d5096d34dbcb344fdfae389cb68db,2024-12-02,-37900
bca-4aa2b68757bd3ef5f142d17e93cdfd4b,2024-12-02,81000
bca-4f8a0f32b50c20c198584557b887a291,2024-12-02,39900
bca-4dce7b3b8734ec519ecf8141923eefa4,2024-12-02,20300
bca-a75c86946cf5eff82e89d14fac31e582,2024-12-02,12400
bca-d6173ddde3d4a3818104738fb06130e9,2024-12-02,58900
bca-90dcd765dcda236225359da41cb0a082,2024-12-02,35000
bca-06e624553a600e5d1fd27e0d670dcdad,2024-12-02,92000
bca-d3d16dbb5f715e47d29110b078efb7c4,2024-12-02,92600
bca-f6e6da7a0a07d8bb9e460ff797fa6a43,2024-12-02,91400
bca-984becc1d383a23cc468e5600be0f8f7,2024-12-02,18500
bca-d5913d05aae6deb8644068fa75c55abf,2024-12-02,12600
bca-66b4a359f7e31dd26b0521d2df989ae8,2024-12-02,81000
bca-70eeac0a959b3024cc68f7cfb759de91,2024-12-02,96400
bca-8a0f17f4c8651b6e5f0186ce6f37feba,2024-12-02,2200
bca-02c6738e28a8b0e3a2ca7c3f464bbe30,2024-12-02,98600
bca-1894fd52a2f5af0fa271934bdc071928,2024-12-02,-64300
bca-5510a6be6eca2f7056e978a3355b97ed,2024-12-02,-1300
bca-90f425446b327be16bc6f4b24b4eb04a,2024-12-02,98700
bca-5efeedef725c173392dbedf1c1c6752e,2024-12-02,3300
bca-22ad121ce9e162056218f98a6bf0bb41,2024-12-02,76500
bca-542c61feb4a828adc242f39767a0c4f1,2024-12-02,64200
bca-5116c893f9f79105b3413445aa96f7ab,2024-12-02,44200
bca-f2fb8843572f1b34f92d0e3a7181802f,2024-12-02,56400
bca-cb210614ccd4d87310d07727ea6d20c3,2024-12-02,45300
bca-0f4d32062c5b1cfbe8acfd18c4a3642d,2024-12-02,42300
bca-9ad9567281ea142f197c4598dbacd1a5,2024-12-02,2300
bca-d7008f75f88c4e23f59ef796cf8af4c7,2024-12-02,-68400
bca-42a76790eb03c58731646c1464fb9362,2024-12-02,63500
bca-fb6ece27a1c828ed290923877d21c4bb,2024-12-02,83000
bca-6abcef8948d1c05c60d19ef2f8029204,2024-12-02,-93500
bca-a94335e0dea0b549bdd76cf32e318b8c,2024-12-02,90800
bca-3fda9053bbd81d659e62f911fe8a3e64,2024-12-02,57100
bca-5c587797b4c41123950ea4d681a481da,2024-12-02,71200
bca-bdcbab2581127f1edded0fdf6cdd7915,2024-12-02,-39300
bca-3ccf74574a32ca5e1e3fc90e5c7d40da,2024-12-02,41400
bca-511b0d7d106b83f32b86420b2907da12,2024-12-02,36100
bca-1e89ec2bb5e4b1916b604140939125dd,2024-12-02,42400
bca-bee42c4dc540853fa978a6355984e00a,2024-12-02,75000
bca-262f3289ce89e20a04dbfad6157faf56,2024-12-02,34900
bca-dd6a77549f53feac1069e2b0f87d51cc,2024-12-02,-11100
bca-1fc6c9e23e5cce91c80aa13ef50781e0,2024-12-02,91400
bca-14dfd987566d99c799fd3793646363b9,2024-12-02,40300
bca-b5a594cfd1419c34a7b19aed9b5ea9c8,2024-12-02,-9400
bca-7f57009a1287c434a7c281a891c79d3b,2024-12-02,76300
bca-d00894d497ddd334803f23a6d4130b8c,2024-12-02,-82100
bca-f6cb03c91a75c27ecd8b0be274996300,2024-12-02,-87300
bca-618206896912dbe52de334e14cd83550,2024-12-02,38300
bca-03b00e6ed135674494b27dd0f1be12b3,2024-12-02,96300
bca-ce84d28321b682daf53cacbcf7a68be2,2024-12-02,-23600
bca-23a96d4a293514caa8786baaaf5718fc,2024-12-02,57200
bca-42ef52a94b6969362d9dee1024e51d71,2024-12-02,-46800
bca-980d22788156c9a11d8b814f412c5c29,2024-12-02,-79500
bca-ea995ff4900029e74978f784f3c7a890,2024-12-02,74800
bca-f75683ad949c995b25295258710c53b5,2024-12-02,60200
bca-beaa69305849e5616a31d1adc2f666d3,2024-12-02,30900
bca-35bc2bac050511621425e3269bd6df60,2024-12-02,79900
bca-2457fd40737c6c01db8801276ec84772,2024-12-02,-78400
bca-5d9780caa53ea644fb68af7136d5496c,2024-12-02,44900
bca-3df796f35f0aeacf18de628851b7af9b,2024-12-02,1700
bca-4f60f66f6afba6c07080e99d45d30006,2024-12-02,70100
bca-5aaf4564313b448eeba9dd8b654976a1,2024-12-02,96300
bca-dde74ee1e4f1ce0d28f9d6ad01ee591f,2024-12-02,60600
bca-fa6bf1ca567022aacf9aa1c82930272a,2024-12-02,18000
bca-29efed670c37317e6b64a3ab454d8dd4,2024-12-02,49400
bca-f1cfb444c54d50b79916eb4ed8e146d8,2024-12-02,34000
bca-7189960cb2ac8b266236a3c64d6860fa,2024-12-02,72900
bca-1c274eac2f5eaa89118157753fccb85a,2024-12-02,-66400
bca-6e3c1841a8691315ce9db0051b78b6f5,2024-12-02,-45000
bca-2e22da720823dd398e5d436624eec88a,2024-12-02,-64100
bca-7826efe264c3bb64a883f8eeb33e4067,2024-12-02,-67200
bca-bb97bd25bc567cf6f2319bc3d6161b5d,2024-12-02,88600
bca-957db66783ac6b90857ef66746dc8f3b,2024-12-02,2100
bca-b88d67c3042d186bcda6d5767606aa80,2024-12-02,25300
bca-96fd20d604e7fb792d086e4031c921e0,2024-12-02,-20300
bca-86f7df9a56b50a8a035c2d4f4595b444,2024-12-02,17500
bca-7a69d9c4ef055d4b886724c1daba7346,2024-12-02,2000
bca-e301b2ee8ff19cdc4bd8dd63dcaabb0d,2024-12-02,-82500
bca-74bfd77f3db54afc374b4014e974f214,2024-12-02,28900
bca-f05483fef20f6bcee60f4a7f3151cd81,2024-12-02,27200
bca-6b390ec8142a08e570a5e9a666bc5083,2024-12-02,86600
bca-dde439a8869cb32345236bd0b2ad75ce,2024-12-02,82800
bca-5ae0165af0df3449ccb85222a54f4fb9,2024-12-02,94400
bca-4da89137bfd40c52281044bd2c00e26f,2024-12-02,47000
bca-2718506f30ccbbdbc74910ae46499460,2024-12-02,99700
bca-7f8ce8b8ab96ab5751d26e0d760b381e,2024-12-02,-6400
bca-c576075b58613ff300c26c9ab940426a,2024-12-02,90700
bca-d2de342d32f25e608b90979a97f2afa0,2024-12-02,20900
bca-a713d793a8a6bd46b1d4939937fbe852,2024-12-02,20800
bca-788b9728b1202d652ab59e369eef4bda,2024-12-02,12300
bca-c1e4e03d0a444d2182a1712aa20c475e,2024-12-02,85700
bca-2dc4a827c375f6888c82560fead1e6d8,2024-12-02,40900
bca-f7695fea35e02e886fe71c44d18a6f2a,2024-12-02,72500
bca-f1caf27f24e38ec6cc7909853a0e8f94,2024-12-02,46900
bca-2ef0c9ccfbb233c3bf64f29166bda465,2024-12-02,29000
bca-29d9b141b41dfbda3dc15e09e2392138,2024-12-02,87200
bca-ea98456209dafbacd830c377facdb782,2024-12-02,-41900
bca-e35c6a46490a0f6c9e8c2c9be3d1f32f,2024-12-02,-35400
bca-6417a1095cef671eff5891e0e7609641,2024-12-02,59200
bca-480a660fc1c526273085d5f1f6aa491c,2024-12-02,95800
bca-87430489e237b1f0d44161ea56549d21,2024-12-02,78400
bca-b94b9d16ac51a12fc2d22794742a1ab3,2024-12-02,55900
bca-a1f3cdc4bda15d4034c1d3e1a5b48d0f,2024-12-02,55700
bca-62e948a87799ba583c95ba5a3c903f95,2024-12-02,-75700
bca-c3d9370f7cb3c5d52b5d5e096e76d31e,2024-12-02,38300
bca-a3f5d0f6d51172b874a92d0032883599,2024-12-02,-16900
bca-17d11c6e06a683474bb46e978d4cb43b,2024-12-02,7400
bca-55f00a1af1b468fa3d1f40795e631757,2024-12-02,28800
bca-e83ad2e856e0173e4c6269364624a902,2024-12-02,13200
bca-dd7bc960ab876d83339e0e05377eca64,2024-12-02,19600
bca-d5051df1c57257d7b1ba13681e4390be,2024-12-02,73300
bca-80ee052ecf91311d64bb2ee52a29f57b,2024-12-02,36200
bca-b842eaae5f519792920be8828527b6a9,2024-12-02,58400
bca-382d5cd622521f34b611b9fb264f6233,2024-12-02,4900
bca-e95227148de0981e988d87027444f7e0,2024-12-02,-51800
bca-32088233cea3ffa1edc266f6d67ce7b6,2024-12-02,55600
bca-cedae223ca3c2caff11a81853922c905,2024-12-02,89800
bca-012b28ef492bd6f28970531a1b7f93d0,2024-12-02,8400
bca-47984b347ec9420bbb96eb9996ac6605,2024-12-02,17800
bca-5b53504c025c988ed5d0f64243558d73,2024-12-02,72500
bca-0ce94ceaea99464837be4a6549c973e2,2024-12-02,72800
bca-f9ae4bb398044e3382ba2f523281c2b6,2024-12-02,52500
bca-e2abaa6ec6a14f45091a196c25d62491,2024-12-02,27000
bca-3b1bfa991a1d45a28accac3a90d9cdf5,2024-12-02,-62200
bca-b64ba53fefc8654921b57541e9907526,2024-12-02,-29300
bca-37ae024c4ab594683f39cb396eb17049,2024-12-02,-9400
bca-1360c9968adba379034ae8f6710f3522,2024-12-02,93800
bca-4334553f4284e2555f4352185c838dc6,2024-12-02,36000
bca-611bab1f33be21784d53cced2170f073,2024-12-02,-49300
bca-0909e345c471f918cdcd226553be3010,2024-12-02,98500
bca-09170d3ccdf6d9bcee4fff634139e09f,2024-12-02,35400
bca-f98b8ed362164910a5e62cc810376987,2024-12-02,97400
bca-46542e9fde13528c9dfc63bf0b93c94b,2024-12-02,14600
bca-17bb07006ae0451f93f44580b28e00fe,2024-12-02,48400
bca-44a6bca787d8fad16901a92d0a9ca2fd,2024-12-02,46500
bca-430c602755b8904e192dd82f82c1399c,2024-12-02,48000
bca-9175f756b56d8c083247d6f018282207,2024-12-02,86900
bca-5e2656dad8a66dded0490029af3e18aa,2024-12-02,53700
bca-736610d2b26937cf2f9181567efabbe8,2024-12-02,-38500
bca-0aa09ee4420a51c544194a47f5b68250,2024-12-02,94800
bca-a220ffa2d8c7331b5c7396b70befd5bc,2024-12-02,54500
bca-3179b023a6690b972d5a9640eb09b5fa,2024-12-02,99800
bca-4b012092f2580727edeb7e05060b22bb,2024-12-02,93700
bca-3ecbc267515dcc3a61f6430579218b1c,2024-12-02,62400
bca-24aea134ac720ad32664e88b11095225,2024-12-02,-42700
bca-ca3446a194436677fa8dce5dc9b33f0a,2024-12-02,-59900
bca-2c3c1e71d57b6f68f27af4c9a17a41be,2024-12-02,-40500
bca-7521dba259d564111945836120f0bc47,2024-12-02,71000
bca-148615f73c0f672b6f581137367eaeed,2024-12-02,2800
bca-8e1c68fc961fd975b8e03d18e89f5a8b,2024-12-02,45600
bca-a150d275208f03a279fefd7e863e7d95,2024-12-02,56100
bca-8e3d42ffa20ae8d6bf3d0a511b27c8aa,2024-12-02,19100
bca-047b857225a1e3361717f692933e0353,2024-12-02,22500
bca-9cbf74f074ccb4acc903af738cf0334b,2024-12-02,5000
bca-511e926e5f54e1bf6abd00c97056268f,2024-12-02,51700
bca-c76dcf2b491c54cf09528c1c87880835,2024-12-02,73200
bca-f6576e6cfe32f2bec20b85fff6fd5438,2024-12-02,68700
bca-7f82bbe8bf5155e9249dc4aa76438696,2024-12-02,-83500
bca-82fd8e6ba6d3887d74109fd5ed150ff0,2024-12-02,62100
bca-e3993925b88afb4c1ec332087c6121c7,2024-12-02,94500
bca-0a790c8d69dfa4e1a546ec28d2ebfdd9,2024-12-02,31700
bca-1742a0a370c842de9e74b551a3c895bd,2024-12-02,-70000
bca-dde6f52e366c57eb9469fa033d107d73,2024-12-02,20800
bca-c6dd1516dca6a0390bb5fd5a03b1c0d4,2024-12-02,75700
bca-27c2274f44f09f7e2d29c3f084993237,2024-12-02,64800
bca-b3d0fffe2bff705bba2027b89cb0336f,2024-12-02,53600
bca-7ab262ca270ebd9acfc5cdf646b55064,2024-12-02,-86600
bca-c9db14c7cb19f9b8099fd1d12245f62b,2024-12-02,64900
bca-dfe0cc36a746eafeee8814433c484624,2024-12-02,-97600
bca-c553f3aec5a409e8e5343c880a538790,2024-12-02,-74300
bca-9e407258dd45c311426c5998842b80c5,2024-12-02,45200
