BCAUniqueIdentifier,BCADate,BCAAmount
bca-3275166b5310c7d8d3ea555d021b8979,2024-12-01,16000
bca-836bc778dd890924144047ebc092533c,2024-12-01,26000
bca-49a663ace697bdd95c6d32519772816e,2024-12-01,-56700
bca-4fc57ad757afdac1821bda5076447e1e,2024-12-01,75300
bca-098e6ef0dfae42b3fb8ed88664ba4fc0,2024-12-01,27100
bca-dcd48d6d7722854500e4df6d261dea19,2024-12-01,26600
bca-2759496c284c94049766236b584749d5,2024-12-01,55900
bca-2d1c42ee47ea829ac1d2ef869105630c,2024-12-01,95000
bca-3133f3c7b65736b8828caec6b2dc3412,2024-12-01,15700
bca-638e2aecb5dc5f2c9bfcbe56979d393a,2024-12-01,24700
bca-7c9544fb7e37d5a93d513b33c12117b7,2024-12-01,4200
bca-cf9dbc0f6738e54a9a3933b4debe0157,2024-12-01,-80000
bca-1217c2a5ad667811d86956c8288e2ec8,2024-12-01,34100
bca-8e3b89ae59084b34c7260519a2384f3c,2024-12-01,74000
bca-38fce5be288efc947cdc166c264dc787,2024-12-01,90800
bca-ef61e37d24181cef78dd6c0dfb808fd0,2024-12-01,87500
bca-fa2de1b7a70abcf4bea9eecc995ad8fb,2024-12-01,90600
bca-6590da8b257e4bf6712c13ade7341eb3,2024-12-01,-69100
bca-325629afdf65d01aeda05a9deec07282,2024-12-01,4900
bca-498fc32f429cbe082a87acd6ff81c3d5,2024-12-01,86000
bca-454fb8ada62f9976a3ec183d3b93238c,2024-12-01,82400
bca-e05bc99b04609e17d6049b23062c6798,2024-12-01,30000
bca-d7bac50df8742563bef9994980007a4d,2024-12-01,30900
bca-a922cc1da459dadb8e5a1fb39445bdc4,2024-12-01,28300
bca-6ac21b3144689d1c17a8363d9f65c703,2024-12-01,36900
bca-86fec9407d5b4599467fe01dc54174f5,2024-12-01,3200
bca-938d3d46bdb40de172b5d865ead42b0f,2024-12-01,23600
bca-eb3c3cf2074c5428a0cae45acb1c280e,2024-12-01,90000
bca-14516ac6c74cacbf48db1e7b8067e1a2,2024-12-01,55100
bca-a9695a255e4663fdd198aa0834ebe44f,2024-12-01,22500
bca-9dec2970d046be95e41c784f99041489,2024-12-01,58100
bca-9b284afb0896124625f8fb4b708586dc,2024-12-01,-64500
bca-1758d96ac8ca9b0548ad00940dd1bc18,2024-12-01,48900
bca-cbb5cbd1c4c963f7e8ade68d6cf1a0ab,2024-12-01,74500
bca-1ab2674ab03e596e9807a07927fed419,2024-12-01,87400
bca-58e8f753ad54632669aed43494c98ad4,2024-12-01,44600
bca-3d5596bc4218ddf62ebebd8cac870b81,2024-12-01,94400
bca-3ab37c53096a0d828c96bc6f877a3b1a,2024-12-01,53700
bca-6cd3a04d1e8eb15038e8f85725cd228d,2024-12-01,-20800
bca-4d2a451894cb3afb26b31e506c95a889,2024-12-01,10900
bca-142ebf4c0ac09596c4b7162c621e398f,2024-12-01,99400
bca-5f428785c7ef12f8b074e2b952b0c8d4,2024-12-01,-20700
bca-01ff20399c4b1e3de1a96282aee89c01,2024-12-01,93400
bca-5b025e146617cfcc9b9acbdffd747305,2024-12-01,-98800
bca-5a208171898e828d9a969231b2556c5a,2024-12-01,-55200
bca-59b4d3444d9ffd930801974e36387423,2024-12-01,-72600
bca-a84fc4d6abdcd74a3e86cd314ec3b955,2024-12-01,-2500
bca-a6de3b0e33896387738bafd2d7646ff3,2024-12-01,63200
bca-7d947bc0a5f1a479bd8b3997570680e1,2024-12-01,23700
bca-62389591cbeef60940dc7dd6a12367c1,2024-12-01,-53900
bca-009c961c247f4b49b0add3d5197d55de,2024-12-01,92000
bca-5a5b9929f62ad1eb0a0e354db5d9de0f,2024-12-01,5100
bca-aecb60fa523ae32631b1818426cf5a92,2024-12-01,-40100
bca-6e68ac6536eadfc533d99251c1ae1820,2024-12-01,-59500
bca-7494f4bace490b4016d26690a55a1246,2024-12-01,98500
bca-58f871c64d15e3ad4e20382ac7e52569,2024-12-01,10300
bca-c4be61b4a9d1a9215af29a2565625c4f,2024-12-01,82300
bca-5d7f9706ac5c74718a696e199c6a7edc,2024-12-01,35200
bca-19e3c919999b52e5a0f0e54213a6f2dd,2024-12-01,-29000
bca-289ad7f084c483c918a2d016ef01318b,2024-12-01,35200
bca-66efb8d787655d3bb355ac8409970ffe,2024-12-01,98100
bca-adc73eace83b28a5e1ed370adb461bd3,2024-12-01,-20200
bca-f2e597e4409bb3246f37c67470dfb41d,2024-12-01,36500
bca-f1cf6e3432173ee80be1d4808b1c95b9,2024-12-01,88800
bca-b1ed71bd3325db903dd25c39b4ed954c,2024-12-01,99700
bca-d5c1e304a507885371525fe38d1e98c1,2024-12-01,16500
bca-9b40f4be388624b2e59f303d5d3a8ea9,2024-12-01,-61400
bca-43fdb970f978541b850acc5297264c31,2024-12-01,45600
bca-236dd2fb3e03cc351c4bbfbc669bcb3e,2024-12-01,-6300
bca-1b922ffee76bd2c0c7aa9cc3d3c34ada,2024-12-01,69800
bca-7e78cf23d435822a471d160fb826e945,2024-12-01,3800
bca-7d17ea5f84039c687f185132ea825e0e,2024-12-01,-73600
bca-1cfa8da65d3a3c45eacc214dd065f884,2024-12-01,95700
bca-be00d71e979f3dc7dd88a00d22944f8d,2024-12-01,56100
bca-a3b15cf3f78d98cce11c3f884e5a3e21,2024-12-01,62400
bca-e164062d6ec12719d73af1a54aa31a9e,2024-12-01,30500
bca-9722776f1a16e380fea22b382fd9d43b,2024-12-01,-23800
bca-b38e2466652dd355b45608cf1329a5b4,2024-12-01,-70900
bca-2d0629afbf2477e060b1059747b4d42e,2024-12-01,-71100
bca-cfb4e422d35af00388f5ab66577c179a,2024-12-01,-11000
bca-8d57601cfe77247ac688035bb126fd69,2024-12-01,59600
bca-834ddadafae3480727bb72151a93ee0d,2024-12-01,-78600
bca-2c1da7b97c00fb5a70f209db39b9958c,2024-12-01,19700
bca-713e1ecf151c0540e242ad9174830ecc,2024-12-01,39900
bca-6ac676c6f0dbd38eea887ded4e68d4d1,2024-12-01,94700
bca-5ddd55ef996bac747bb1d072b9180ee1,2024-12-01,94100
