BCAUniqueIdentifier,BCADate,BCAAmount
bca-4b6927d79237b6243349f0f34e895a25,2024-12-19,-30800
bca-fc936c986557637ebda9cea71488ed44,2024-12-19,75600
bca-9be91b2d3c41c4a3d4b73c2993d1d640,2024-12-20,-37300
bca-fe07449b2366d0f90da572ed76139795,2024-12-19,-63000
bca-270124573e46ae3b5fe50c3de356179d,2024-12-19,91400
bca-018bd112b6249c54f3a0473a580c1380,2024-12-20,-86400
bca-22e2a991fec561b0d7820add66cd7c01,2024-12-20,25300
bca-d9bfc5ef2a40577b3b5002810262a6b3,2024-12-19,-43100
bca-f2e3b8cc26aeb19dc2dabfc8a45b2a4f,2024-12-20,7800
bca-019d25db8f0f3b03a8063ec7b010e6a3,2024-12-19,93300
bca-546ca63dbe4a56431e07d4d33be5bb52,2024-12-20,-82200
bca-39222bf5e6d29ed9c4fb7540bc1391bf,2024-12-20,16900
bca-9165b145e465cf0ec26426efdd25b08e,2024-12-19,18400
bca-279ec3ca85bb989a5f55e36c229f0695,2024-12-19,-17300
bca-8f7b462e5089070e3248ec91fff4fb6c,2024-12-19,55800
bca-dd8beb171787633737aca4d4b0acb586,2024-12-20,32300
bca-a7dc2614fbd7f3df2ca4286cd864a1d3,2024-12-20,45700
bca-f25b4f6350101ed41506218aea8f16d2,2024-12-20,21100
bca-86ae08bbc4920885e0d18f35cffac512,2024-12-19,79400
bca-51910832f8823b066e4f202bf6fd9cf3,2024-12-20,-43700
bca-be1ccdee114567bdb8cb2d7c4b8d2280,2024-12-20,72900
bca-e9c0abdf0714be1e5c364431ae02b251,2024-12-19,26000
bca-d67ef1521e90095183fd20abc54f23ed,2024-12-19,-72000
bca-ae55d0cb48008ec8c80198f30da0d244,2024-12-20,-28300
bca-a3660677e342ed2a304bfd12d7be1c35,2024-12-20,20900
bca-0f15a57e540e51ff4b3b0667b72c8f81,2024-12-20,92100
bca-f89965e6b35cf1ffabda686bc36f98ca,2024-12-19,60700
bca-c02a0ebc74de7df2308f55ce02da4918,2024-12-20,55700
bca-dfca42f539023a9a103d1a774fb50d99,2024-12-19,82900
bca-fa34ba67a23013fcc3ef2bf38fa8cd15,2024-12-19,22900
bca-e9de9cd965a053a732671b251a8f3e7a,2024-12-20,90600
bca-0ecaab6a4c5b36cc798f972a74cb4412,2024-12-20,-96700
bca-5912722a697d1ca7e78179a9c40d9b7c,2024-12-19,-46400
bca-1990bb602871a1161c70a896587b03a7,2024-12-19,31700
bca-665c6542d9ce66438c301e731d69f85d,2024-12-20,6100
bca-e07d147fba7feb0275b2e685594a9f58,2024-12-20,43000
bca-0de78bd7a384d74a0bd088b2e1838078,2024-12-19,-27500
bca-49bb59db2b19cea9ec659ce8a42eaf42,2024-12-20,-60400
bca-cc32d38f09ef3ff3a7fa0cb43a43adb4,2024-12-20,-70700
bca-854e6ff3f5fdcfe297f6dbe4d8131fc0,2024-12-19,-25400
bca-a2f5ffdf7306327cf15576634138769b,2024-12-19,43500
bca-bdf8c86316101c2e4ce25eed9911f9ef,2024-12-19,-95000
bca-7ec62a6772c49ac924e885df9206f5e9,2024-12-20,28900
bca-4a6c0c2c89bb37db8f40f00ba717aa2d,2024-12-20,-81200
bca-76a166baf170b73fdf14a7d016951043,2024-12-20,21000
bca-d4ed9c508967fb95ae9d5dd7eff44e90,2024-12-20,-46600
bca-5779163f5e147adac696281d7a015f61,2024-12-19,82900
bca-260754485d22aa254fb7a06ddd897648,2024-12-19,-59900
bca-231bd22780f694df15ff5ca365c95da9,2024-12-20,30600
bca-86156a3590c1c35e49b93416e44b7029,2024-12-20,42200
bca-805bc168ec37da2ad1e66a19d0377973,2024-12-19,-65000
bca-434c7652fa69e19b34f2cae8c9ee9eb6,2024-12-19,-56700
bca-77487a81585213982ae70ecdcc2e9890,2024-12-19,72600
bca-8826059dc3aca0a7498556987178de57,2024-12-19,9600
bca-83b7596c48259959aa716e577622385e,2024-12-20,-29300
bca-d928ba4d4114eaf631db3e2035ac286b,2024-12-19,61100
bca-34ba187707debffb224a2967172c9e13,2024-12-20,57000
bca-56ba31bc6dfccd94c0a1a6a259c86cd3,2024-12-20,-8700
bca-e458ddb4db40900fde46301720d484d6,2024-12-19,78900
bca-7b42c7252c2d8f1ed03c44b68c44c78b,2024-12-20,56400
bca-1980add95253a6fda24c94be2ef244c2,2024-12-20,91000
bca-abdcf5dfe3a46aa2eed7ad0d3147b4d6,2024-12-19,45300
bca-fd0ac1a42f986cd3fbca476119daf371,2024-12-20,57700
bca-5ca8d3d7a4153bb356b875ee8f6f5c6c,2024-12-20,-28500
bca-4bb3f47126120810cb93c98c3802158e,2024-12-19,34300
bca-5d294486de2ab9d63b2bc71e5d8727a0,2024-12-20,66300
bca-a1e4eea50d985e585aa1f7481d9b7f6c,2024-12-19,82900
bca-bcce2d2587d81294867cd683943a657d,2024-12-20,41800
bca-308b1493c277aa8c1fc2c5918457a84f,2024-12-20,-73800
bca-f1fa9d4d1986a243cfa5acdaf4988d6c,2024-12-20,45400
bca-d9a8644b56ce01f4172f27ad176f2061,2024-12-19,59100
bca-5c170ccd84919a54ecf0756308936640,2024-12-19,66400
bca-9c4d937ec72176b9fe0f37203257089f,2024-12-20,55400
bca-e4ddca19ec937e5c4093cc6848b0ad60,2024-12-20,63800
bca-52f5be474ae0d2c5ec11bef25ef4b500,2024-12-19,40400
bca-8c2c62d6e532ced667365801f98d79bd,2024-12-19,13900
bca-4b9250c59fb07ab594f37ac060f72340,2024-12-20,40200
bca-0f406fdbf66c055e0fefc3c657635334,2024-12-19,-99400
bca-3377b0d8aaf936ab81d78f3ae203d552,2024-12-20,64000
bca-86e92b7cec8fbbc2f811503162fc751e,2024-12-20,72100
bca-0d07a8e2cd3b4a39a0f09de3b4610a13,2024-12-19,15400
bca-ceb031bc4ea2c6c56c4f04bd5236fe5e,2024-12-20,45500
bca-d3238cb8fb5c3b555a5d2b15935fa2b5,2024-12-20,56700
bca-e8d6986b36b154f8989494a896e9d9da,2024-12-19,-27800
bca-0e90490ddd9ca469e0799abc88e10669,2024-12-20,93500
bca-e3deac638494d4fb8094e1e536e3e592,2024-12-19,-93900
bca-303eaeef99f9b1b4e30708670d5ffb1f,2024-12-20,-7000
bca-1c36a2a181605d00164e5a106af60f0a,2024-12-19,6700
bca-b260bc9505af34eecc069a8ffca53175,2024-12-20,-58900
bca-31de8a826ca2bd8aa79435521214715a,2024-12-19,50300
bca-e1be937264d02f7f035c29971b2f05e4,2024-12-19,40300
bca-499bb95db26a8ca54d0d02c2a47255c0,2024-12-19,-9500
bca-7c95f630ebb67de00aa023f0626d7a60,2024-12-19,35600
bca-b8a6c5bedbce02ad960d6d2cb0b30c8a,2024-12-20,46300
bca-0fb453f3d4f845b74d20585d9fd587d8,2024-12-19,21900
bca-baf8ed222f22e475683eab2e385548f8,2024-12-19,45800
bca-0d6a2e1f3a75d7c9d59c82ec0797f730,2024-12-20,-38300
bca-f33bf4dd8c47475cb68c73761a17812d,2024-12-19,54900
bca-b1c0a9eb2f916936ad8772888ed98d4d,2024-12-20,85500
bca-5e2b93e93516480a425fd83c869bec03,2024-12-19,54400
bca-a9920ae4582e307e9f1be090f4dce70f,2024-12-19,17200
bca-8fdd8476e28e232ba9404f674b68cd06,2024-12-19,33500
bca-0523f48bc1cd6eab389332bfbb007532,2024-12-19,96800
bca-373d56af6191cbd3f01c7430fa851a24,2024-12-20,-76300
bca-e85f686226be017a96397e5381cca5bb,2024-12-19,46100
bca-5f95816dbe496ee34786a4b9b7a261ab,2024-12-20,-78100
bca-e387cdd69bd02328ebc490452036116f,2024-12-20,-29300
bca-fb93901acbf3b8feac74813a73c46107,2024-12-19,59500
bca-f477f8e9caaf25ee6f685b3a0033af2e,2024-12-19,-42500
bca-44b6fab7ae7892c2ebed18c2fc0a2bc4,2024-12-19,98900
bca-ce2c58ab0bacc9a7c7226e59ba2cedbb,2024-12-20,-44200
bca-2ccf66a118013ca59f6d17d808767781,2024-12-20,94900
bca-47348081e60afe11f6cd35187ca9eb1f,2024-12-19,20400
bca-99438a0ab71adb1b8d1330a7215e15d4,2024-12-19,94600
bca-88c253578d0d868b2542480504ec4dff,2024-12-20,50300
bca-0d2e06922a8df31a3f1811a09e8cd82a,2024-12-19,71200
bca-6b880b227c78eae83c33f143ab5804d5,2024-12-19,60000
bca-a90a0547f0eb69bef650f3bc055aee49,2024-12-19,63700
bca-73b9063fc4db16d4d0d4cb103d7b4f3c,2024-12-19,93500
bca-55d46d5d21e66bf5373dc6a72af2b1e1,2024-12-19,19900
bca-7928d2dee59bbea69245797c033e1f4a,2024-12-19,48300
bca-fc33c34052f1ad1dd8146b810a3fc1f9,2024-12-20,-58600
bca-50131131b54c6d96f67517cb9b6e7352,2024-12-19,36000
bca-3c3f7ea4138384b7aefaf310db43442c,2024-12-19,-3200
bca-35627a0fb6c41fae97740b612e6fb6c9,2024-12-20,35200
bca-3afbdd7fa8a76a5c9b70b3a13c14cd2c,2024-12-19,99500
bca-7e53b54d1cb3d66ac585642b17c324b6,2024-12-19,42800
bca-76a1b80a153533812f983ec27e6b156e,2024-12-19,29600
bca-2b3475e3696c57ed7fef60a2710d4572,2024-12-20,-5900
bca-d603eaa481df9d56a4cb80b20573de1b,2024-12-20,77400
bca-23d9689e73d2b5aeebc017159fe2652b,2024-12-20,10400
bca-9d039a28d6afb799e69a6371a5d5a355,2024-12-19,5400
bca-533286aceba1cc2f6ce7f6107437664c,2024-12-20,43700
bca-4c8ba669d82aa715cc1307525f0dfba7,2024-12-19,72400
bca-fb08aa5f79f7e7ef590a42acf2dcc357,2024-12-20,32200
bca-18172138c35a5e04f9a1b4a30baa2031,2024-12-19,53000
bca-2f9dc45af705844d1ec47ab8c46af8de,2024-12-19,74600
bca-76eb3a7b9ff0d4a630f19169927ec17d,2024-12-20,-67900
bca-cb728f7e406a33ca7b3d85c345a81170,2024-12-19,23400
bca-62a0302235ef8dd9c07552f9f35f1596,2024-12-20,41000
bca-b63a840b5c3e2cc15816936703ee6e5c,2024-12-19,8500
bca-d27a57b46d794c62f60fd75d9f933468,2024-12-20,40600
bca-b0c9886a1b31412285b64a3956695133,2024-12-19,20300
bca-96e6b31b3a49c7d664cbc98cd371270e,2024-12-19,42100
bca-2afb5c7f5899f260cd0457888b96068a,2024-12-20,35400
bca-49d8c6dab50ed3293e54eb24bd791435,2024-12-19,53900
bca-4ed914d21ebfd826781f9057e98c8f0b,2024-12-19,-72600
bca-7e1eca5c1dd31b483c382308fe6db2e0,2024-12-20,82500
bca-0dd4051ce1ed15f455408f5b27682346,2024-12-19,69100
bca-90c8ebd0d1f2a5343b795ceab70bca1b,2024-12-19,34600
bca-9661eea606564ff1de4521516496616d,2024-12-19,16300
bca-6f58ba573be44d6fce57f04c5722bae2,2024-12-19,-10100
bca-c16d3de671b1ed4dc028cf2e157ac824,2024-12-20,46400
bca-86fc258a53635fc6800932e937c3c004,2024-12-20,-14000
bca-f257e87d9dda5c8dc20b43a9ad139cd3,2024-12-19,-18600
bca-36a11394bbf568f71fb88fa113965a01,2024-12-19,-27800
bca-158409f2c431fdb9d2d92bb1df098e88,2024-12-19,80200
bca-4fc755b6c19774535d1456092a8e1e33,2024-12-20,39100
bca-bf0ad99c3815e87da1622c05ee0cb06c,2024-12-19,38600
bca-572f508982161a3c0b7532a12d6634f5,2024-12-20,67900
bca-95e36e2018bbe7ad92371cd913b5c85e,2024-12-19,49400
bca-0ab9df9afb8fbc647dd4f78512aac719,2024-12-19,80400
bca-155a99f6562e356611cf7c7875c2fc42,2024-12-19,-70700
bca-41b0fc46a306f99c372d0a8c60cd170b,2024-12-19,84700
bca-1fb1c5d71b1bfc941bc758d6189408c1,2024-12-19,35400
bca-017fad3e998bbd1cd62697be3e65b946,2024-12-20,-91700
bca-2e1973a62b908eb637e601a06be01eea,2024-12-19,88900
bca-9d774af10c1483c01ac694189ca66e77,2024-12-20,61200
bca-7d50234f5f289613580cbb51016d940f,2024-12-20,49800
bca-caf8ebe3cb0a5075903b6e8c6accf680,2024-12-20,44500
bca-ec734654ccf03d7983568549574700e9,2024-12-20,65900
bca-4bbea98c3bacdf0e576aab591964489c,2024-12-19,-15000
bca-ef1c68bde62c0229a86b397622e2ba61,2024-12-20,24700
bca-1b5e2588b4ac0601e26a2290600fc8fe,2024-12-20,50500
bca-ef7705cb6d0cd6097a85897ae215f750,2024-12-19,5200
bca-d84354623929bc3f202f172e48d90a78,2024-12-20,80100
bca-2d068e418b8f07b69ffea030018b23f8,2024-12-20,58900
bca-192fd25a7d5eefd4b852c8510e01e92b,2024-12-19,68000
bca-cad7150a41210c48267ed66bb7dc5e02,2024-12-19,81700
bca-579a073ff842b405516b998a9193e000,2024-12-19,42100
bca-183eecfc60304c8597aafdbbe2c2bd67,2024-12-20,2200
bca-eea486177ab49152964a1442a3956ea8,2024-12-20,-53600
bca-bb317c0f626d64ba0bc1264a27a52ff3,2024-12-19,81300
bca-2ebfc4f39a6697b76caa6a3643b85a1c,2024-12-20,-91200
bca-f5cc0fa166574c1de5220c75b0106910,2024-12-20,48100
bca-7cba699f52bd8977c13b3c13613b23ba,2024-12-19,52600
bca-96a781a24df2357c3110b828f0c90cb3,2024-12-19,-24500
bca-0cacd99104fc94882abc340080eac6c2,2024-12-20,82000
bca-3a1ba0f2485782739e74ea6bf519a9c3,2024-12-19,26000
bca-15350234189e46c277dd327a984d0de0,2024-12-20,35500
bca-3e120f7336b54832614485ad91e2bc07,2024-12-20,13000
bca-f1be2fa58648c66681cdb61b0209fdbb,2024-12-19,10200
bca-df83f0499ba7312b9b4dc435f97c4451,2024-12-20,36800
bca-8a5de204a054df61b727544438fd55d7,2024-12-19,-7000
bca-9578559f916eac00876690d9420624fc,2024-12-20,24000
bca-8957f6aabc078478b9d3749df2243238,2024-12-19,37300
bca-a63a9d2265eff2e7b0db766c70210abd,2024-12-20,-77200
bca-5e6a00eb80614140a1dcc55624d1f5ab,2024-12-19,1800
bca-74919a3e07d22163fb25f562f1e2e1b5,2024-12-20,81600
bca-a93023e29e8f2d1b69c3865d479ddd41,2024-12-20,74900
bca-f2f665475675eefd8cf6a41dcc9aa2bc,2024-12-20,4300
bca-98c534ceff8d53efe185183e3e6117ff,2024-12-20,28200
bca-553d8ad3e0bd0bb4763291d663b0fe3f,2024-12-20,11200
bca-34c991fe82b448de3032b9b11f5e9484,2024-12-20,59700
bca-0867ad02e6856a1c29b4a4f15860266e,2024-12-20,16100
bca-b19217d2bafc8b29635c10269399b3fd,2024-12-19,98800
bca-7b22e25d71af2e142e6a2238f989661f,2024-12-20,-69600
bca-1a2755c6e72d4356824f018cd6966aa1,2024-12-19,57700
bca-e63bbd24decaa4f92f878161c3577517,2024-12-19,97000
bca-922cf68c86c9c2e5f74b7b4c308ba1bf,2024-12-19,46000
bca-82d234d7aaa6126b8d0a95d629c33e91,2024-12-19,90700
bca-6533a9c5280c6b9351a04b279ad11b50,2024-12-20,94200
bca-99a1b617bd9b0b4d11d042c240832a1f,2024-12-19,-55700
bca-1fd94f4f3900287a735986eb85cf6838,2024-12-19,-83300
bca-ab906b91589f53d9ac6ec414cbed20a9,2024-12-19,55000
bca-b7383b5452525479e2a95a9c17135b09,2024-12-19,46300
bca-8f6610b1da307307dcb873f7abe0dcfa,2024-12-20,17900
bca-dd5d2676884bbe24a59ef164d690e212,2024-12-20,20700
bca-291ad2f508c4fbcb732c4fde60f34326,2024-12-20,54500
bca-e6aa886c0f3aa6d46f0ff37fea9d030c,2024-12-19,-35100
bca-5ddd4eb6aeeb678e96d443265ff41de6,2024-12-20,9000
bca-80c5ce9c5eb79d57e7f1db4e2f39c3b6,2024-12-19,86200
bca-27550041fb20ecef7d824e2fafdaae3f,2024-12-19,-58800
bca-a29780e3db0fd376d882fdc0cc43c63c,2024-12-19,-13000
bca-95988001dd25eeaeaff8a8450269f6fa,2024-12-19,48300
bca-231643bf7f9b9c107fc1e623743fbc36,2024-12-19,47900
bca-626de4ee13d7cfb6f8c68e9c9a8f6c2c,2024-12-20,94400
bca-748d42aa74da4b127071818c842c30af,2024-12-19,-27000
bca-1d600e8cf4e101700c396efe35eefc0c,2024-12-20,-83800
bca-b89314c1c59a6139e133d8a245adc8c7,2024-12-19,-76500
bca-f047d778e4b8178f435f06987c6c431c,2024-12-19,-26600
bca-8138b15693e75bfa2899d1a70fd59116,2024-12-20,78000
bca-7eb2f99413d745b4a1f3a5e6223aae83,2024-12-19,-93200
bca-14d502dab1a0f1f1deb7d5e9fcf5844d,2024-12-19,71500
bca-6d974bcc771ef2682fd9d433ceed138e,2024-12-20,-19400
bca-07a2d07a01cbf14cfbafda888ec0eee3,2024-12-19,49200
bca-66540d5da6b3bdd167faed92973148a5,2024-12-19,-1300
bca-9f0083e80c240a46a35831cded77e936,2024-12-20,4100
bca-a8860a7371e228a69a138d69d82590c9,2024-12-19,46000
bca-32f08e135bebd457b0ecd68cbe965431,2024-12-20,97500
bca-43aa131646ced2df7a9173a83e8ffe9f,2024-12-20,60700
bca-dc1523dfa1fe81dac4869f3e69b0c07a,2024-12-19,2500
bca-2a3338b202d99b90a946ca144f38b7fe,2024-12-20,58500
bca-bf4e4c7021492aa9082d05a6cded1c23,2024-12-19,50400
bca-4e348ff3fe3a68761811d0822d7de716,2024-12-20,58600
bca-16b265a1f7fd41d3ce3706b57153c9cf,2024-12-20,53400
bca-b4694f0ea889078afb7db9106122a286,2024-12-19,-71000
bca-1a7a8ac1e2adc753b01c57430dc822d9,2024-12-19,42600
bca-cb8f5696117b0fb3d85030a76da3df34,2024-12-19,35400
bca-07ae78d2ee87cc79678acfdccdfe6d23,2024-12-20,26200
bca-3ab3eb0e3ab7c2df6583ab2a22bce7b2,2024-12-20,10600
