BCAUniqueIdentifier,BCADate,BCAAmount
bca-00c3964965c757aa3e999aed598c11ec,2024-12-13,78700
bca-45bbfcba1b1e8a813c283e366dc5333c,2024-12-12,89900
bca-8a803b52c938762fc2e897cd7284950e,2024-12-18,53200
bca-871ce64a2401152b5e4cd4b48d5d7675,2024-12-07,85900
bca-1139f20a4c93bf512cf3226aa87a091f,2024-12-07,9700
bca-498cccace38b6e8dacf634a6f2dea203,2024-12-17,45500
bca-db8ebac332bc4dea31493135af8dd718,2024-12-17,48900
bca-9edfc5aadae35ad436c9a54a8f3d7e69,2024-12-18,-36200
bca-ab46dc9a486bbdd3b92603293ff21209,2024-12-19,44500
bca-65217135e3f73c9a153362b5b0f6415f,2024-12-19,-49400
bca-8a7f320aab85c8b6fbb477464ba7d03a,2024-12-14,-23100
bca-f6979829cdfd41dd36b45e5c99f9a778,2024-12-06,36600
bca-b02a6f1383fe838289ed33662e1c2793,2024-12-06,9900
bca-b9c905d81dcc129dc9e5947d73fce68a,2024-12-14,63700
bca-55e6114b4688a44045a6971c692caffd,2024-12-15,-11200
bca-cd043aae6ccde09be07256152033d748,2024-12-12,13000
bca-a4a92b4cd512ce80bc6b14358a941074,2024-12-07,-91600
bca-08ab9ec87cb818a8ced594d6a153968b,2024-12-12,40300
bca-14256538aade26aa7470093d07735de2,2024-12-16,-8200
bca-a4d3a1d8e12be54e4dcbbfce07c36ea6,2024-12-16,-31300
bca-fbbaf6b2f9cc27c704661a5f0f5a3046,2024-12-06,-57900
bca-9a61e452a18d7f6f7f438f90fe96f811,2024-12-17,94800
bca-8cb3a90bd7d60fef428a0fc56c64a5d5,2024-12-12,62200
bca-7d1dd5f02d709c1b048c8911f1ad5332,2024-12-10,52500
bca-a6d50c4b55a8a612f05ff31d4b1a4b1a,2024-12-11,85400
bca-e7acbaebffde7958561d836b6f005327,2024-12-17,-98200
bca-dd46429d59ebd056d593d219a0fe33e5,2024-12-14,87900
bca-336d8eea922c69cc09efd3aef7c43b99,2024-12-10,38900
bca-72a9d7088f7e565988cb518bf4f87481,2024-12-17,77000
bca-d1497f15bcf2b3463599ecfe3c017775,2024-12-19,-39500
bca-8013dd8d775b8c28699b81ebf9111347,2024-12-08,6300
bca-22c1e351710f3530c31befe91596f91e,2024-12-20,-71700
bca-7bd2313407e056baee821e9fbe35ef79,2024-12-07,26900
bca-4e2f7d86c583c7c53b553a6693abd919,2024-12-10,69300
bca-100240ef9f9a1cd174942c2484406883,2024-12-08,64100
bca-43dd534c7698c97d62ab0b6903cadb86,2024-12-07,7600
bca-9e1d7c4419d863a04bb3868cfa613836,2024-12-07,57400
bca-53eeb9531246f660fda6fcde4fb9299d,2024-12-20,-56700
bca-40adbb1dea61612918520e49e2b6b821,2024-12-19,25300
bca-ff1f7ecd2338cb5434f9ce1b1c97264a,2024-12-14,84900
bca-75414ba6b2761a6807fd7e5fae5bf218,2024-12-16,-30500
bca-ee54f4a8ee1afebfd3cd04e336b30ad5,2024-12-14,-62500
bca-f7fee2030a98a7ee1b4515d548976136,2024-12-20,-61000
bca-7dfbb519f4e14b5e85964d68cbf1e45b,2024-12-16,-48100
bca-8d4109a22b3eb829e4684d6cf2e640a4,2024-12-07,-68700
bca-bbbbf7f2e4605da00b1ecdc651c39bf2,2024-12-08,53200
bca-eaf770fef25fc5575cd64c95e4daec4a,2024-12-13,86600
bca-546dfb9923a539ef966893c02aa2d5be,2024-12-06,18500
bca-7912f06bf6a880512e207ccffeb8d393,2024-12-15,-13200
bca-0c12304f38459300fec87766ff05e5ae,2024-12-17,-1200
bca-869f5bff581097ff115ba2f6811cb789,2024-12-06,-34300
bca-c1a8e1349744e97509eecea20d3652c3,2024-12-11,54200
bca-57d94a0636ae3a3b9af95b0f5d9dd53d,2024-12-19,78900
bca-f0c9f67286caaf93d86f3a4e8075267c,2024-12-12,-11700
bca-9bfd7ea327e8d2dfd2403207c94ad8ee,2024-12-12,-83300
bca-916a4f9e4199cffa0026b9ad4fe877e0,2024-12-13,18800
bca-548e0e5ee9bbdc14d95e0523c97f518a,2024-12-15,74100
bca-d7b98eeed233f09928e2dec1c3b69e12,2024-12-14,16800
bca-f728702289e70971c58ec0928746d8a5,2024-12-18,34000
bca-536a9ab876b210265a77bacb8e567539,2024-12-13,76900
bca-74389c2109c5dabc49fb6644c868c84b,2024-12-11,93900
bca-b311b43a3ee3df3d5cfda04b0d8a1574,2024-12-09,75200
bca-e6c0ec72f911fbb2a5bc1ef407315434,2024-12-16,48900
bca-51bb5ef4e36e1ec95bda0c24ad5b21cb,2024-12-13,6000
bca-2181896e07c1f7cfe9c8126c7b787f95,2024-12-16,53300
bca-16a7c9cfd421548efd0be6ad4133885e,2024-12-20,-49500
bca-277e0e5a1813afc1f3e6e6a8debb1338,2024-12-19,29900
bca-bd915bd819f50b1a208cbd00a2888424,2024-12-06,37800
bca-32f9ac1eed10c6bae940591ec9322c9e,2024-12-17,45800
bca-bb70fe5076394c2ff93867db16d34715,2024-12-18,-25600
bca-b714a11c0141dd8a290e3c543a3ded7b,2024-12-07,41600
bca-4cd1c4d4bcb00c1cc5b8705296ff7e87,2024-12-06,-93700
bca-d4ad2eba7cbe7661913c028657ef79c2,2024-12-06,34200
bca-c2ce3275192ac5fb76b88b09bb0fb565,2024-12-11,92200
bca-f2fda915eefd7c73e9d1ea97720afa24,2024-12-19,36100
bca-7506c37a04672d5f03e8775a473e6139,2024-12-18,95200
bca-8ea5a727ef92a85a1541d990dd1e60a0,2024-12-19,36000
bca-9d43f0516f299288cc6994369da42d8e,2024-12-10,-16300
bca-9c0a062bac551baaa8380385d14e8c52,2024-12-16,26000
bca-94424281df324e1512ee2dcbbb731b2a,2024-12-19,-88900
bca-e106cfdb6bac4408de57aa5b09f74dc7,2024-12-09,85700
bca-1b99431d30c6033dcc6b9d7b31750ee1,2024-12-08,53300
bca-fe3d97b552a081445885f4cb3430cc46,2024-12-12,79700
bca-7e5b482b577505bdbf5433830de0a766,2024-12-18,99100
bca-327af82c27f80514ed4b00a82fc77f44,2024-12-07,93300
bca-5ad21c6bed445c5f2bb2d8fe2e48a234,2024-12-20,80000
bca-cfdf633da0b6dcfcef8e1a836b92c808,2024-12-20,-66000
bca-5a0f1a9ae1ed03fe55bc74a1de90308e,2024-12-20,43700
bca-88876fe6fbd49c93049c939d0fd36f24,2024-12-10,-35100
bca-0296a33d2996085186afe69abb1d3883,2024-12-15,39200
bca-919dba5681d44b5cca7eedee1159e2ae,2024-12-11,90500
bca-230ed07c1f0617693a1a08fdfda6c573,2024-12-17,87200
bca-200f9121f3bc65c3745951be4abebd28,2024-12-06,69600
bca-162d65d84723771eca76dfa1624294af,2024-12-11,72000
bca-cbf3e7d1800c56ca55fb76d0b25fe362,2024-12-06,45800
bca-2bf49ec6e786bef45a00aeee3db91bb9,2024-12-07,-94500
bca-c42cd0287c00d9fe016e47f274cfa605,2024-12-12,57700
bca-9789e5a3e9824fc377c70c5011092e61,2024-12-06,84200
bca-9e6eaf0836e446d7c401de8aa05dbea9,2024-12-19,-77000
bca-15791c5dfa864fa1a29485bdaaa347f3,2024-12-16,77800
bca-da57102bbf1d12dac013b90afc9e48cb,2024-12-14,87900
bca-d3dbcd344046cba8a9e64e97598c6548,2024-12-11,8100
bca-5934fdebed4b90e4d65eb155018b4ef5,2024-12-17,-33900
bca-47e58182aed0c1ce50205594f2a0eb29,2024-12-18,98000
bca-86dc29192ca5fbf6a880fda0961c90d6,2024-12-16,17000
bca-3e5a42ff07acab7ab8f6d191529c4395,2024-12-08,46300
bca-365e0f30b0320a1498693b084977f7c9,2024-12-16,85000
bca-be96efef1086944bfc911bcb9859f5cb,2024-12-19,-95200
bca-7aba746bbafdc269328ba2494a9abd6a,2024-12-13,-60100
bca-460987db87ee4dc10b858b310e5e9b34,2024-12-20,89200
bca-3d3090f1ceece74d90ec8a0e00c81c1b,2024-12-10,70500
bca-d2488fae00576328bc4199e0525b1069,2024-12-13,16200
bca-6c70b933f774fa4481da781ed509a492,2024-12-09,82400
bca-211ccbb2377699b81904891e17cc24f1,2024-12-16,57900
bca-9a46ecab247df81849b86e59ab4e2fbd,2024-12-09,-36700
bca-607951c69a05c4264d8b2a96508c7f69,2024-12-18,40800
bca-ee981fad172d34fdfec7dbbc7684da81,2024-12-15,22300
bca-d9b3c044596aa82e87cde6e09698f8be,2024-12-17,13200
bca-0f82a2ef1fe94bc7030d589c26aebc4f,2024-12-06,4200
bca-00443cae3f56a3900d723ec4978398ba,2024-12-06,-74500
bca-e07dcfe9ca4614131f682501c9418278,2024-12-06,60200
bca-52710caca0c5d4dd54b367987deec346,2024-12-07,89900
bca-fc326443f422efc4c9c26115535b4cab,2024-12-18,32500
bca-1c3e42f261b0bc162d44153620e2c6a4,2024-12-18,84300
bca-7b18bda6c8953545fb042965b89a61e5,2024-12-07,52700
bca-047816313e0254ff2a354ec8fe4e3407,2024-12-06,68000
bca-5482bf06608aa5bf178d483974e5273a,2024-12-09,-83200
bca-994c55b24724c3d831620aaa1fd4df52,2024-12-20,-23400
bca-127125a985f8782390a9c77b6429ae68,2024-12-15,27800
bca-e97223a721d4ce863630f4d1abf836d6,2024-12-20,76200
bca-ab52a9c8c4faf060dc5616615bf02a11,2024-12-20,-46800
bca-b724b134c49ff2c7d9ddb542eb07b58b,2024-12-06,73000
bca-d4fb953c234f3af946fe76d7e5a565ed,2024-12-14,80200
bca-428895217984f6da1388e7ef7a3575db,2024-12-06,-43500
bca-7e8962dd3b510e4bcad101239f08a821,2024-12-16,81200
bca-7e3b2a1a4ed72e80d60779a8b1ce1ed4,2024-12-13,4900
bca-f98ef8da1e7ae56b38bb9dc75619413c,2024-12-14,10000
bca-f4355621588fd70e575419880554495c,2024-12-18,-26600
bca-16513d69714b83c6941bd130625f6165,2024-12-14,18900
bca-5013675bf2760436bd2e680cad67ba75,2024-12-15,19900
bca-9c1680a7afddddc8a417ba46ace58703,2024-12-10,25900
bca-643aa4152e5ef5404359c9368ae3e94c,2024-12-10,-66500
bca-138c22eb77cda6dcfdc7aca315c4a467,2024-12-12,42000
bca-21f497c2198fd15b049657505bc5df64,2024-12-19,58500
bca-8b7020db20976a8cc5dc224d4757f5fb,2024-12-10,60300
bca-460385c187f3b1a0e9d989cd35122eca,2024-12-13,65200
bca-c76740ced1c3de368e5406b744f3bcd5,2024-12-06,3200
bca-4fc393e49d846d92f99fc7d4832c43f7,2024-12-09,89300
bca-37fd04255bbdf5cad35135dc09d290f2,2024-12-15,42000
bca-1709f9ef843330454ef163cbcc0fde9f,2024-12-06,-32100
bca-9ca470a86496700519287eb1a959fa57,2024-12-12,45400
bca-6d516cd99db0feb605ec7695c5c51d5f,2024-12-11,-69400
bca-8071c17897601bdeaf4de426cc8f31bc,2024-12-11,58900
bca-9518b69fda0fdf0941bbb1b3e91cdfb1,2024-12-14,66400
bca-0928b9a4935338ddb7a80d467b879f38,2024-12-18,36700
bca-8f9068bd8628bc5b7c134551600a3e9a,2024-12-20,96000
bca-55afcebf95362817b23fd9989d62c58c,2024-12-14,-65300
bca-0051d8a7dc9a2d44428d832d0763c817,2024-12-19,-18800
bca-fcb41e3c6cb4f681a4c8fc0d230316fc,2024-12-18,87500
bca-1ad3b172483c66a2a63a4a9e29891ee6,2024-12-10,59900
bca-ac7c8d36626eb3dc1e8a3ed00cb2d99c,2024-12-20,99800
bca-d4aef7bbf4927fc639840710906ca8ac,2024-12-12,9100
bca-d956cc2764f71da96b9bc68990848475,2024-12-08,-72800
bca-e56873c7377dbe9d1b947993fb454a66,2024-12-20,24200
bca-726a0814a010f657c01599a4880a03c8,2024-12-07,25000
bca-4afa7722890b6adc2b137da38e69111e,2024-12-20,25600
bca-99957a0ab4d119691788ccc230a9ea7a,2024-12-18,-58700
bca-84870a4e3603eabe68d404bc1e6d18ec,2024-12-09,-43500
bca-a2e0a3f5ee52924a44fbc4cec83cc190,2024-12-08,76100
bca-1f6d67040a82021e0d5651883e6636d4,2024-12-06,73300
bca-41933a016523516bb46cdaa99efe262b,2024-12-12,9200
bca-b13a52bb9afdfa1a7664af0a5ee96672,2024-12-12,86900
bca-1fd7d9f0eebafd7b93c235e6ccda05a6,2024-12-13,98800
bca-808773626ba9e3605774740c2cee6afe,2024-12-17,55700
bca-339626f11dc882e973b53f25d099e509,2024-12-20,1400
bca-964fa6581c8e2ea133b4cf0ce8d29e6b,2024-12-16,24100
bca-a234381905d4355e98f3ff4d9c35a70a,2024-12-11,36500
bca-8510e71403a954e1eff5c70c0185eb81,2024-12-14,72200
bca-605c89c3f95a7454454498dc5adf9c58,2024-12-17,16400
bca-d9b8714ab33c4e60da95c8f2426d0dfb,2024-12-09,51900
bca-35923956025c79ac908c70985765f362,2024-12-12,83800
bca-0f25eccad8ab3e5d1aa3208b1e98ecc6,2024-12-19,7900
bca-429bb45886197b62ffd0a474a6d0efeb,2024-12-06,42800
bca-646cff5caba699d0938f73139eb4e3c8,2024-12-09,34800
bca-3c1ab87562214ea0ac0c26d749d1cfb0,2024-12-11,10000
bca-33a15d1af80ab6d6bd04425fbb200dd5,2024-12-06,10200
bca-cea6f8d469ee17eca36a5e3e33792af8,2024-12-10,52100
bca-79acac35e0df2bf218f1937a31356a1e,2024-12-09,58000
bca-31557d5b0fff7d11d53ec2587ee7284a,2024-12-07,60700
bca-00f49c47216de3f54c8a4fac148ca0c8,2024-12-20,25100
bca-d65039074152545d0ea85c356f44c742,2024-12-20,3900
bca-c955560a5972b92990d09951cbf51ee3,2024-12-08,6100
bca-12fb13efd98a272ff96a8310fcaf221e,2024-12-09,48400
bca-b2beb1c5fe9cd06d51b27af1f45c3509,2024-12-09,-45000
bca-35051e24b31d688cc7201714f2d7a116,2024-12-13,90700
bca-eb40f47f34aabad5b88265e84decaee6,2024-12-08,82200
bca-d09c5a00ec50f65ed88eb4f415ccabb7,2024-12-15,47000
bca-8fd8248392022d3a9a17e0c5307d76ac,2024-12-14,89300
bca-a7de1eddee7bacb5848d1b1c697d11b5,2024-12-17,38500
bca-8c779c575abb51dd9735bc811e015762,2024-12-11,44200
bca-1469ff419c859dfed6224ce17a16cdae,2024-12-20,38200
bca-7bc7162fac11a301487e64725a02c94b,2024-12-13,83600
bca-7ef5e0c4785fd0e6ff561f4147a2d336,2024-12-07,8900
bca-b3103bd3564b4e596190b8f62d1a2478,2024-12-11,91100
bca-bf89a25f0e7bfc93055361290f89398e,2024-12-11,52900
bca-939e5660421dbb031d8815528dda9210,2024-12-10,-50900
bca-eefac9dfb11f8de23d4089b940d99e70,2024-12-07,84500
bca-9dffb07b57ea2fa0f6e8e01910e6fca5,2024-12-09,-62500
bca-dfe393c8ca8a7cd5aedc8ac0e3538526,2024-12-10,-64900
bca-3b98d77ae489ec8a3a51c9b0a24c152d,2024-12-07,11600
bca-cf9cf2315e9d911185bfa8f1954494a4,2024-12-11,49200
bca-14ef0befd350f2cde2ba3a2b1f18bf91,2024-12-07,-27400
bca-77808e85f684d043a2531d08df963418,2024-12-08,-16200
bca-c2b5ba5906d4a66c2dabee2ea9092c6a,2024-12-09,42800
bca-7642bd24825ecb447587c0b91db94cdf,2024-12-17,83100
bca-70e390e639e8afa89ad94b1d10550629,2024-12-10,3100
bca-817136b0a4cfd497967e9bdf0ced291b,2024-12-06,89900
bca-e7be52f9c748f0d036ec82ccba2cc313,2024-12-14,75400
bca-bae5220947c26cb80495e8546f137861,2024-12-19,65000
bca-acec060812e97efd9c5a8907c048230b,2024-12-09,-49700
bca-d88c0056f0e15a8324b8336b55ec264b,2024-12-06,4000
bca-a29b58e71e9e6b3a5066963ce36464f2,2024-12-19,39700
bca-c959b0a2431452be73368b325dff7a47,2024-12-17,2700
bca-39fd998bc3e60ac549b22ce2fd59959c,2024-12-09,5600
bca-291711e902917a7b8586d21a28bb0ce8,2024-12-16,65000
bca-e320e28e7b77e2dbcd80db291d4fc020,2024-12-11,-32900
bca-95a1a9602fadb10dfcc603765b7d6713,2024-12-13,34400
bca-af7a61de0b3095013693f896b9739867,2024-12-10,-49500
bca-bc63b2287fce475dbccdee51e9f6fde7,2024-12-13,13400
bca-3a4aabe8586b48c1d01f6eb9b178c9ab,2024-12-19,17200
bca-b083e9a870bacfc5b4e5a7bf159ecf60,2024-12-19,78100
bca-2cf32814600942a0627df49b504972a1,2024-12-14,93800
bca-ca8c877b5f0a879305471ca727d1302d,2024-12-06,83800
bca-dee499d0e1c62cc0e9129201dc5af829,2024-12-06,-95900
bca-8c610691a14518142380acb5d4a96df4,2024-12-20,78000
bca-ce25fec5712323e2df0eba28a202650b,2024-12-14,-89000
bca-f62c8e9961a01c01923ec7e30f199bdc,2024-12-19,13300
bca-5e77eacdd759bca95e4bb9c6533fdde9,2024-12-08,-10700
