BCAUniqueIdentifier,BCADate,BCAAmount
bca-5711313d07c32822be801b6385dc9da3,2024-12-01,89400
bca-a9036c0b48a4004aeaad691b0a8a1685,2024-12-01,-94100
bca-83c13553673eb87ab3c6a89b5adfeaec,2024-12-01,86500
bca-1dabd464d82a9d4b1796429751f4b973,2024-12-01,48300
bca-c2ffe0125ed0a8cc9f014df948fd12d1,2024-12-01,65100
bca-72ad418082f087cb81f58ff0aa16835e,2024-12-01,84900
bca-2d52d211d5b90c122d9dcb70d0d4691a,2024-12-01,-30500
bca-2c40ec35d92dd313b360f260984a8c7c,2024-12-01,24900
bca-b00b39bfa56312ee68af690bc81dbac9,2024-12-01,46100
bca-f2f5d5ae07b38cab126b07c3cc80f01c,2024-12-01,45700
bca-83e81cdba48c4de62e2b901e7db441fd,2024-12-01,8200
bca-060a25b48b217bd81d6857f220db1c6e,2024-12-01,78200
bca-f2f3408815de9b78750c82b685103fc4,2024-12-01,64300
bca-6da8e39057e0bb01ade0e453ec74be09,2024-12-01,65800
bca-1eb47ec861c8493b75def073bed2e3da,2024-12-01,85400
bca-6e2cfce7c7ca240468de982d343959a1,2024-12-01,-8900
bca-4ed964022b4fd54eb40fe81f84b54e93,2024-12-01,23000
bca-8f6abf78742eeec4e4cd63900300084d,2024-12-01,38100
bca-a1726e4e1a661d81ebe685f635e26780,2024-12-01,-30500
bca-409dba0139c6881406b645178cb1cd46,2024-12-01,2700
bca-c6c7c02fe91cb90ebf43ad9beb0cfdcd,2024-12-01,-3500
bca-05d2e6b6385b9cb4e4f6e8d5538dd7a8,2024-12-01,36300
bca-fc0290acfc47fb4407058017069b86f0,2024-12-01,99600
bca-f2a54d6aee846bdcf8125bf6fd246d21,2024-12-01,87800
bca-61abe9c6231cb6c16b160d8616ae212b,2024-12-01,62500
bca-1c54840c661160f8a32039271d03cc0e,2024-12-01,-36400
bca-10aa5847bea892beb182064b59c9035b,2024-12-01,13300
bca-d7b2a4b567ebed21452b5677e8da7de8,2024-12-01,-18500
bca-8b52a2f79209c6cd6598968818eb8b2c,2024-12-01,71100
bca-2d418ab04b1563d06aaed497c69168cf,2024-12-01,61200
bca-0a9a1bd762f0d22fc6ef2e8869df5a14,2024-12-01,68400
bca-6f20c137f1703abf1bf5c208d666fbb0,2024-12-01,68800
bca-a586cc7db89a2fffbb4b7490729e17ba,2024-12-01,6600
bca-b9dc26af227e3993aa2326159df070ba,2024-12-01,21700
bca-3fe62ddd9fe08a48e24c791bfebd4f2c,2024-12-01,-77800
bca-876393fa160ab8ad6da17670340b976f,2024-12-01,62700
bca-cf34331230049e8d333c95dcc7312f00,2024-12-01,39000
bca-ad01dfb3d07772effa35c74463522655,2024-12-01,62200
bca-71ad4ea73e43ca091a41cfd43aa4f17e,2024-12-01,-23500
bca-1536a2206eaaf3e165588646ad419c86,2024-12-01,-16000
bca-9cf42fa8174e5cdd49708e75c82540fc,2024-12-01,68700
bca-d09187c7c81e8d85b48b6f304a44eef8,2024-12-01,61000
bca-250f85ee077f7732621cbf654c592b21,2024-12-01,74900
bca-37db8092745d17eb1a38f949452e1471,2024-12-01,19600
bca-1bdb205c17e1eec986fe5ee3d75109f6,2024-12-01,42600
bca-0561f57a74f8797b6c19cffdf3b6e4c9,2024-12-01,20300
bca-8e2c32544ececf6b267eaaa54db19139,2024-12-01,-94600
bca-59295b3c63c810a48ace98bb45727b7b,2024-12-01,57800
bca-c0bf7f06a8142fa10543269f957ba3bf,2024-12-01,48000
bca-400cbed0017cdecbf3055fd5dbe71bcb,2024-12-01,65500
bca-0d2608a5439c7bac1faacea5aaf05e6f,2024-12-01,-30800
bca-bb05a0023d13a3bc8fcb8098c1c1ee27,2024-12-01,6200
bca-9f572d9601ec06e04ce98593b4e3883c,2024-12-01,42400
bca-6d6d301ad68e8bfd5a01627de2ac5763,2024-12-01,40400
bca-a7326f40c754dddd3a6e653934aa3a3f,2024-12-01,-58100
bca-84e921deeebbd051a456a36beeed6b16,2024-12-01,-97900
bca-4e7ef389aa171e0c51ffce273cb18eb8,2024-12-01,-14100
bca-a736505dcd920cf308217319da910f1c,2024-12-01,65800
bca-c322755d849707dafaa7dd1a6f848d01,2024-12-01,18900
bca-94df5c392d6acf3f7d93e667e1e45115,2024-12-01,46000
bca-dc1bac522fbe867f5b7733b974fe9722,2024-12-01,81400
bca-747571630d0a8e005812d20021eb58f5,2024-12-01,-59400
bca-5e9fa4e7a4e07034df9d485db07563a0,2024-12-01,57900
bca-761cb3125b2f3561c20e81605b486e73,2024-12-01,-33900
bca-f0fdc6338c70e9d76ff4e3446625242d,2024-12-01,-84900
bca-70957671a8a0dcb33d0fd117deba2568,2024-12-01,47100
bca-de3e0a44ba5a1b288e419895aa42fc6f,2024-12-01,3200
bca-53bcf2c44886fcf469caab92379cdf87,2024-12-01,-96500
bca-b4f8827ed1ace20bd690e511d4521362,2024-12-01,16900
bca-8282ffdd4359346cc4cd6ffb557d1a26,2024-12-01,42500
bca-b5d8fa6a75fb8c50ee3d13fe06bc858c,2024-12-01,86900
bca-a069556f11acc02040583ce2bcf518b9,2024-12-01,90600
bca-ad9465d938ea48da17ad664b4b7d1bc0,2024-12-01,-31400
bca-6b2058dc288b4534e5a7ee61a0383dce,2024-12-01,-93500
bca-8e30c715d4c535b15818c7a19441cdcf,2024-12-01,3700
bca-dd52599b83bfc3e341cbb6c411cefc24,2024-12-01,66500
bca-0dba3e553be1bd206944084872d35563,2024-12-01,15700
bca-e3c7f575d6eda31336a26fda48238cb8,2024-12-01,11600
bca-26dd561f00044ef324911a081c1f1c2e,2024-12-01,60000
bca-e14fb8aec8a850a79f53bec115559520,2024-12-01,44200
bca-1fb99c20f3f7b24ce9fac5d50c51d847,2024-12-01,23900
bca-6c498e8ebf903bbc996252674e5d2ceb,2024-12-01,71600
bca-cc3850d6857a751ae4a88e7c47aa7ff2,2024-12-01,75700
bca-06848c3997e6e6ff4f7144cbc3a1ba0f,2024-12-01,24800
bca-61d80991c0c6df5f2844dd9b55577f45,2024-12-01,32300
bca-0196beb2464e0f71b60a3dd25bd98a4b,2024-12-01,-82600
bca-7044bd50184f22248e4affaa79dab7a2,2024-12-01,84500
bca-2d2e13735dfe35bd0400f0725b7d7e5b,2024-12-01,37900
bca-69d67abf606347cda9347aa06270bb55,2024-12-01,23300
bca-5b80703a6d79d7960ceb389e50a5a425,2024-12-01,1000
bca-1f5164c2a61f8fa07cb8de2442787e42,2024-12-01,16800
bca-5e25ffe83d11d14065e542a6d3bd4049,2024-12-01,22400
bca-85db9e803a6af70e5eda4f9a9eb0dd6b,2024-12-01,-48400
bca-0b17d3cfad5d6ea66c0b05ee72c5dab1,2024-12-01,85100
bca-ef4c5ca4435a1c5cccb484235792ee32,2024-12-01,54700
bca-bfc91cb21bb46d1122d12963cd2106f8,2024-12-01,73200
bca-8062e39f73ad02328c95c92e6e09a822,2024-12-01,11300
bca-c8730b5d3ba2616bcc2638999691efae,2024-12-01,88600
bca-82e3a2353304c00bd6ed94f75e9f041b,2024-12-01,7800
bca-a38f5fae042a177e45005da29f0adb2f,2024-12-01,4700
bca-0bff3dc4e9b8c29e8cb9b0a8358fe5d9,2024-12-01,2700
bca-5ae071957db926b65833dd0f38ff5566,2024-12-01,-5200
bca-1eafc1b80a9c388cfd2098ee2a1de5f2,2024-12-01,-21900
bca-9758a67e8ccec988617272406405741e,2024-12-01,41800
bca-1b169331b9d6087238e496c20e25c661,2024-12-01,42000
bca-3c62d45fe1e8046ddc63d22d39d8ebba,2024-12-01,76500
bca-b89fe9d0e59f4f804cd06f859a4319a5,2024-12-01,72600
bca-5f97b890f1b052a83a6c01a648f108bf,2024-12-01,-97000
bca-28528c2355df04c2fce5058cf8a7b07b,2024-12-01,-69100
bca-849625387e5063859bf843444087a005,2024-12-01,-10500
bca-4e4fd7354d5104574a0c91444795b8ce,2024-12-01,23600
bca-f43aeafd78aee432e63de59a9a01ac28,2024-12-01,58900
bca-2335422d5afcd4e5a70d5b68ed8886a5,2024-12-01,12100
bca-c1800c3d244cf2033f7899532402d983,2024-12-01,-59600
bca-fc2d316718003d4d4e5c325357f35f75,2024-12-01,73000
bca-a67fa2e8264ba4e210b888f8b3beaf41,2024-12-01,52200
bca-37b22c9e174d290f5638f998b8039b40,2024-12-01,-81900
bca-ce4d48b8e47dadfa2208f087e526e5c6,2024-12-01,85300
bca-a7e52f1fbce1a9c12acae5dd3a1d262f,2024-12-01,29200
bca-838f394dde79cd21ddb287c0bed52dc3,2024-12-01,-67700
bca-6e6d0537ab046311621c5b75f118f298,2024-12-01,40500
bca-333956dc4ab988b0a234fa7ccb396abb,2024-12-01,45800
bca-8a65b9cd43a063af87134172867eba12,2024-12-01,48300
bca-5c95c257b9b631cffecc03a45e1191fc,2024-12-01,-98700
bca-ffbdacc959501b6dff509d1e4eac7b55,2024-12-01,52400
bca-49dfbbc85da242bfd538dd131a07f227,2024-12-01,-38700
bca-3e1b2742cd0c2f3c66454f5b976c003e,2024-12-01,95500
bca-1db6c8584c75fdc6ea1f087dd749320d,2024-12-01,-26100
bca-67f31bc8fee51ab1cfa99a3322f7c7b4,2024-12-01,-77700
bca-f724554aa15980b9bcfdf4c2305cf3ee,2024-12-01,-78400
bca-c8d045de11439116687ed81e69641a8b,2024-12-01,90200
bca-eef293ec1813c3757b097b5dbbf5b46c,2024-12-01,73200
bca-53401f65282ab7a733975651c9e03772,2024-12-01,53600
bca-4635a55ef7b4fbab5a24baddfba15363,2024-12-01,18100
bca-c798450324975e1d9fb7b0160e29491f,2024-12-01,66500
bca-6938a0fad1f037f2b57e5008d58891e6,2024-12-01,65100
bca-1cbcdb92560e504a796fdf9e38bec817,2024-12-01,-19300
bca-d075d850687f4a15d89b8aff7bed7aee,2024-12-01,57500
bca-2b946f3ce8b61656fd4ad5774f8631ed,2024-12-01,-12100
bca-86498589ace6ccbb8b770f4f0e506da4,2024-12-01,72700
bca-bea235f1a146b4ca7e7d7a4c9d523c3f,2024-12-01,18000
bca-b2b4119ad13468f1ec1a66fa94be08ae,2024-12-01,88500
bca-984001343779f9ffdee1983ebbebf98c,2024-12-01,8200
bca-4c5fe5be117c628fb9a5c98fcedd5268,2024-12-01,43500
bca-328f0c368a0dbbbbd6455b681fbdb8c6,2024-12-01,-14700
bca-19493015bb87971d105089e917e55450,2024-12-01,21000
