BCAUniqueIdentifier,BCADate,BCAAmount
bca-a7adbb5fa97e3664052ddff2dd1a5b26,2024-12-02,-79100
bca-a6db0888ffd23a02b6560bcb87bbebe2,2024-12-02,69900
bca-19530e3c677bee435f33f8f6207edab1,2024-12-02,14600
bca-b132e0bd3621b6c1d3edc3bb68ffc4aa,2024-12-02,-76600
bca-4c8dd90b9fcc1b4fc22ab375f2bfd954,2024-12-02,33000
bca-8e47eb03cb090ac2176d4a4eab1ddbd5,2024-12-02,96300
bca-8232e5558e6604d143294b2ad3e4d99f,2024-12-02,69400
bca-3defb0595f20bc1755df30ac7f281e8c,2024-12-02,9600
bca-33859f01d15fa549130fa9228c84cdbe,2024-12-02,3200
bca-7a958ad26ac9dcabfb0cdd591c7994e5,2024-12-02,65700
bca-a893e36f9550f18533224ae24792cc53,2024-12-02,41000
bca-fdd5e0fa04fe4fabf144002f4181f7ba,2024-12-02,28400
bca-af289c30ee522eed59da17ae51e029ff,2024-12-02,-63500
bca-feba40c3321587b22832f7e521a60b7d,2024-12-02,18700
bca-7f15e86d017809e1487a47e1a9d15d60,2024-12-02,-73000
bca-3bb36d651d5eca6c67d6981c9b187060,2024-12-02,45100
bca-ac26332b128bb0c337544037dac81ede,2024-12-02,-67400
bca-b581b8a23a3a1c27509a7dca2486baca,2024-12-02,-47200
bca-8f5b0793c890d3f873ecc886039f8f76,2024-12-02,9600
bca-504ea08f0b4af740fb7ce2f834df3529,2024-12-02,-69700
bca-35c53fef64fac467b6968101bbacbabd,2024-12-02,31400
bca-70409f3005a46e8a191f0da0ac50e77b,2024-12-02,36700
bca-4c150ec8ecd3623364c6e632f1c94143,2024-12-02,14700
bca-41d693081806cdd6fc6cda7b96759f0a,2024-12-02,-8000
bca-c4bdf249591e4f2d0c44641c9e60f496,2024-12-02,84300
bca-1e0bdd6f5b3bb7b8d2382dfaf2a4961f,2024-12-02,92100
bca-4f0414e9905b93341c930a072f800ce3,2024-12-02,49800
bca-2fbc75f6fd7793355336dbf07cef84aa,2024-12-02,-60700
bca-a9f3634e0645bccf7b5644bc8a94c1e0,2024-12-02,38400
bca-0595965b721fecbf6f6b45b3760dc1d9,2024-12-02,82100
bca-2878f93aba88dc0d88380611a96dd1e9,2024-12-02,3600
bca-d88552d6e24cef9d1c1eb21dec15970b,2024-12-02,-30100
bca-02e7f7b8386316830cb4f38fe995a774,2024-12-02,17200
bca-440cbba023a30bf5fbb3b21db266cbe1,2024-12-02,35400
bca-73971def36ab725b08639f17e9b85db0,2024-12-02,-43900
bca-969c89ffbb0e619bed863b64af181d61,2024-12-02,82700
bca-e60505cef341cca99f9649b8565621a2,2024-12-02,85800
bca-845d6357d83d41de3ed2c040ee92c690,2024-12-02,88400
bca-25c3cfa24533dd76ab8820053e587b72,2024-12-02,79800
bca-7efb256f48991424b87daeb82ee3a7a3,2024-12-02,36400
bca-4453cea7e6d441aff9eb31a4fa56df36,2024-12-02,58400
bca-5ba0ac8c6b70d01e9efa0aacca532039,2024-12-02,80300
bca-64f2188fc30b28ec4d9b617efc65f8b2,2024-12-02,-86100
bca-8ac36de6f6b5789cd8f8ad6e267380b3,2024-12-02,62900
bca-cfdc0bb5dbf507f7f48b6e5020d7a4e6,2024-12-02,9300
bca-328a9b786cc98553ca16e401ad337e61,2024-12-02,-5300
bca-4287f741d939faa7ba8e08e67a789846,2024-12-02,63600
bca-1616c4822bbdbc6bc6d817a57b136dd1,2024-12-02,-57600
bca-885b24706c804540358d82310d7cfa93,2024-12-02,25700
bca-b4636aaca04a2f8d31b409832965a535,2024-12-02,67900
bca-5bc3e749850935c91b0f0457f7e7b4f1,2024-12-02,-53100
bca-9b2bed06df306653711f89f9cd323560,2024-12-02,24700
bca-0c527fbf4e19aea895bf7405f1e8f07d,2024-12-02,-76800
bca-fdbbed54601d80843b06a50de0d1f166,2024-12-02,64500
bca-ba6b3b1ee31c2ea2d6400cde58346057,2024-12-02,-40400
bca-78659cb7035531e4206cf10958bf35ce,2024-12-02,35400
bca-1c287c50bc709f52b2d9300f7c3424aa,2024-12-02,-46700
bca-e8f5b4f29bd3f9689d20ea5a4f7fafac,2024-12-02,48100
bca-b4936de629f99d7062c81c5ca6b09ec4,2024-12-02,28600
bca-e75b261e057cfc2d759494ef526831fc,2024-12-02,-66200
bca-38ca85f3e244607eaffbdb4bf096cef3,2024-12-02,99500
bca-277049203d97603b8ea923988053f889,2024-12-02,51600
bca-36585e15cd6ba96c85891a60276f7ff9,2024-12-02,37200
bca-1b071c5d9451566524ffe89d1909c750,2024-12-02,92600
bca-c31443086c36655bb6a74486f1c7f2c2,2024-12-02,-35900
bca-f9eef77f074a9e7ace154d4e2e4ed5bf,2024-12-02,52900
bca-76a1275e0ae8eeecf490a6dc7f77e86d,2024-12-02,72500
bca-af5e88fa5bb658cfd546c5c54ceb6ae6,2024-12-02,-68500
bca-397d2508be13b566f6e7f9bcb298c721,2024-12-02,74500
bca-38991b2e8358a391c1cb9a0d3861b7c0,2024-12-02,2900
bca-5ce36ee6418dc7da031a0aa64583e828,2024-12-02,-31300
bca-7ceb25a93109eaff2183a999c95d39a0,2024-12-02,85800
bca-75ca120c4923b0d6f84ddfc6df9cd78b,2024-12-02,-2300
bca-0fd586c6f3c8184dd5d8f178dd048c2e,2024-12-02,12500
bca-baa3e7899df48c892e61e1dc3a03e28c,2024-12-02,-79600
bca-7a96e8cb15f065786754c722d3cfcd89,2024-12-02,59800
bca-0a5d2e7b35e93978ad3d066a788d53d7,2024-12-02,51000
bca-057da1573ab8d1bc2c9ed049daa2207b,2024-12-02,56900
bca-d53a85149c56980a354755e700c9010f,2024-12-02,11000
bca-c50ec65dceadc0f085f51ccd385416a6,2024-12-02,84900
bca-595683064fae552a493d8c87d5e34b8c,2024-12-02,-59200
bca-7b64cc3ad6581288ac13628791214ba5,2024-12-02,96500
bca-852f67e554e7642ae501e8ae760487df,2024-12-02,36700
bca-51056a8a0ffdc0b8bc99c9d8e6f46eea,2024-12-02,73500
bca-a5fcde49740585f91498fe298e2c03bf,2024-12-02,58000
bca-d2e945cd97c19e99f7dfe8cdb9404a67,2024-12-02,-58700
bca-a22304a55def459e0c9c31bac760585b,2024-12-02,45600
bca-31f3a151eaecddaea6df2ddbc34add22,2024-12-02,88900
bca-688904cdc45805696bcc909c327b0bf8,2024-12-02,40200
bca-0a48c166d6b0275e0955f78726e9cc4f,2024-12-02,-36100
bca-cb9d13479c4f19abd6cdf61162a74c6e,2024-12-02,-82300
bca-bbea8fc6ae897caba9c88c2aa42e0291,2024-12-02,48300
bca-74a4a6682afa892f51ca23682b923db1,2024-12-02,-96200
bca-6e109c61973bfab95f792ac0628e3a25,2024-12-02,28400
bca-35b264dbbd9a6020c63f56ee55714c3f,2024-12-02,-24600
bca-b855c17df4166c73572044764b7c857e,2024-12-02,4500
bca-1a823dcefc5a867a4865954a788df292,2024-12-02,11200
bca-8db804b430610640b1ceb0256a6f4b70,2024-12-02,1000
bca-c910e9e0511bec1979fe16adc3218189,2024-12-02,63100
bca-bc12eaecb89c04aba310a66fda90cf2d,2024-12-02,78800
bca-04b1396ad207bbe9e2970f6b7fee22d3,2024-12-02,-1800
bca-1008fbfb05a35eefd13281e9ed9b3935,2024-12-02,18800
bca-1beaaca1bea86582fa224d640879dc80,2024-12-02,54400
bca-385b4f016d5eda91689a1676e93b5350,2024-12-02,78800
bca-590a6523d15c55f0e1900d0459c6ef0b,2024-12-02,56900
bca-64d393e23611b8a1972ba755a128759b,2024-12-02,81100
bca-cb72b13dead3d8ee500cb729f92c471e,2024-12-02,-25000
bca-592f59a58dc509cc2b140ec7dc9c6369,2024-12-02,5500
bca-8fcae7a9a75e0aeec392b316159aa6c5,2024-12-02,28700
bca-8288878889eff0b22ed2723a101e67ce,2024-12-02,22300
bca-68267b8e5b2bbdd71b5711f3bde1f266,2024-12-02,65900
bca-59e3364b7c5054306ebcb13ff9f8b889,2024-12-02,1800
bca-1f530896da2f9e2910ed3669ddc9f082,2024-12-02,88300
bca-0f1e24e429f4721b287d9f11e99c3dd4,2024-12-02,-6100
bca-9ef30292888b9f41ab63e74a072c3c1c,2024-12-02,12500
bca-aae76ce29213cd0980365abdbdacadd6,2024-12-02,89100
bca-078901d711c3c1006203bc83978235f0,2024-12-02,32900
bca-aebb4149d7960a330581abf7eba06e48,2024-12-02,45600
bca-fc9f7cd077e97939b429a63362cc59e3,2024-12-02,66400
bca-799ecc9b267dea0a16bfead5830951f1,2024-12-02,4000
bca-f68785f40bf0ed3a94a174a9e2979ab0,2024-12-02,-89300
bca-912703741e61d778f1c496ef1071fd51,2024-12-02,83800
bca-81791bcf9978e7747762e3c258270143,2024-12-02,47000
bca-6eee8429249730d0a733e81083fed9a0,2024-12-02,75500
bca-c9e2bcef8b4f13964c6365142fd45c3a,2024-12-02,-49000
bca-87fc506d51e3446e751f5f08b5c9415f,2024-12-02,-9800
bca-dd33ac09af0c3e1586d583cfc939a06c,2024-12-02,7900
bca-386116b3c37abd039699d6159e2d6350,2024-12-02,-80800
bca-53461458205ec31997d9cdfbec7d5cf0,2024-12-02,61600
bca-9308c251dd0795b67ff949aeed1ffe82,2024-12-02,27500
bca-82330c48b528528e506e0df60d53f054,2024-12-02,82800
bca-8cd6e7156f2120023d2013eeb899a8ac,2024-12-02,14000
bca-2ccb6c93e5608eec422fa7a020d1bf93,2024-12-02,-90500
bca-5a59e7aa1778cdef56aa766edaf21739,2024-12-02,18300
bca-db648dde62307413b307e3a1ec3d7aec,2024-12-02,12800
bca-2da8de8e677e10e2468afe584ddb67cb,2024-12-02,-29800
bca-37a61f6faedd155665971b9329e63e6b,2024-12-02,81000
bca-482b945690175294ff9eeb249a44796c,2024-12-02,21000
bca-d9e230952188c4927c7cf6020cde84a5,2024-12-02,61800
bca-d926ce92c64f432df382d36564a5d8ef,2024-12-02,61900
bca-060de706e25a049ab4a3318ff5a95d50,2024-12-02,15300
bca-5aca654350c6fb39ca53b57dd94b13dc,2024-12-02,83800
bca-6675b14d6d643852dba52f5a5c5a663f,2024-12-02,-58500
bca-d0094d32eb8e5bb81f408a18c562fee0,2024-12-02,58700
bca-1f8a1902d00df4222a40474e7f8003b5,2024-12-02,-27400
bca-532316263c34a0c9574e3e4a45a48e51,2024-12-02,-78900
bca-c0e1450a3d852f6a49f385863b07d6ac,2024-12-02,22700
bca-fbc85447f83cdf8b7fb478e2a9f4c16d,2024-12-02,56900
bca-82596ca5c83396cb6ee3c3ccdf50ada0,2024-12-02,-25600
bca-4eeb9e0f76c8e131fd5389317b40fbe9,2024-12-02,50500
bca-8215f2f215caa590b4da3811cd9f1eee,2024-12-02,65200
bca-e9f0a42576c7da5cee12adcd420d2fcc,2024-12-02,-10400
bca-3b8e732ad1d29257597571f63fefa721,2024-12-02,81500
bca-b3bee40f2ea32795151f9fee972826a1,2024-12-02,4100
bca-af73208d92fc70a52fce42f081e29906,2024-12-02,25400
bca-2998f9a8ffea3d8efcd6edd465b3f364,2024-12-02,-83900
bca-ee930258720cdb66d5f026700e4bf114,2024-12-02,90400
bca-9d8c6dd5ef5dd4f6eadfcb4dbdf777fe,2024-12-02,39200
bca-cb634c0d0f23c6e8567b9b6a01fec2ce,2024-12-02,-62000
bca-3f9042cb3d3208cfbf05d33720d3b0fb,2024-12-02,62200
bca-4ae0c073937bc32f2180cac0583224b0,2024-12-02,52900
bca-a1453c90d2eae78a3483fb3201810cb9,2024-12-02,38900
bca-1b663572faafcaddb14df3b7a17b37f2,2024-12-02,4300
bca-712a5ac6cae5a100bfa8520649ca0f0d,2024-12-02,67300
bca-278cf803bf89f5748f5fadedd4ae19b7,2024-12-02,96000
bca-bcb99c93a15550b70722f7458e9a60a4,2024-12-02,-58500
bca-47e3bc49ac84379f5bcda37881255bd3,2024-12-02,56300
bca-03c7f3a334bffecb48cb85c7cf264d48,2024-12-02,-59000
bca-ac0a87ce8dd7b81f1c956f508c1486bb,2024-12-02,77400
bca-660ed1986971a16ce1e1b72ea0d97e01,2024-12-02,-71200
bca-cc61ba2de9544dc73384029085c7c8be,2024-12-02,21500
bca-58f52ca1241025863862e7718a796f8a,2024-12-02,-28100
bca-b4967db90ba24658865b951369d43d47,2024-12-02,90700
bca-e04e4314fb6f0b2b1073b4dccdbbb1e9,2024-12-02,22500
bca-a8d2c787d850fdba043ab6512696115b,2024-12-02,-83000
bca-cd73098f82f58378776523b9bbbd9b52,2024-12-02,86200
bca-348209bf747aa2f020367d65a9a2d26e,2024-12-02,54900
bca-46b17d8504f055f62f1a152667cefb70,2024-12-02,-42500
bca-ac9e776365b3d3786e2c9f6bb04bdb06,2024-12-02,18100
bca-fbb201eac11fae7c4468225909d21922,2024-12-02,-76300
bca-741508c013083c1992f011047f8c1f25,2024-12-02,18500
bca-f86acf6f09f90627ed62d1a7e8f4ad09,2024-12-02,95900
bca-864df401f225399d8ebdf6b76b0d5b4a,2024-12-02,37200
bca-dfe8b0aa1bf507ffaa274bf6bb0f3edd,2024-12-02,80200
bca-4d748cd74fabe780b90878664ebd3852,2024-12-02,9800
bca-1e79c0c286917f1502d5302c343adb20,2024-12-02,10400
bca-22c94c23140cb0fc9f98cb6985ab6f04,2024-12-02,50700
bca-9970e17e5340f0b761a1b28e067eabb0,2024-12-02,84700
bca-aef9851f966e46288f1d70f5edf21777,2024-12-02,-11000
bca-32ccdea6efa851cf30448998c64d722e,2024-12-02,61600
bca-9c62ab18f164bb1f18ee55b143f9bde6,2024-12-02,29000
bca-b6d09eae1360365e909a7010af05194d,2024-12-02,10900
bca-fed361028e82fe0893ed67eb75d9b9c3,2024-12-02,-63000
bca-c6d1ddf0919d2b2bb8a046af176ef49f,2024-12-02,-8200
bca-304e9d37a6bb8d62857c224ce6dbe6dd,2024-12-02,-35200
bca-1daa03cba5aa6b0d6fcadb0244118431,2024-12-02,28900
bca-c42b8c601a291b479f083b0a9235629a,2024-12-02,-46600
bca-34651d7b18011ff68db791f808924fc2,2024-12-02,62100
bca-037d586cc9c282a7406be783e4be337f,2024-12-02,67800
bca-04e3270bdad3a46f8f793d62e1cae8bb,2024-12-02,75400
bca-86481e57f2c5b3f23c022667da493915,2024-12-02,92900
bca-e3912e770ca91ba859b2049c99eac8a4,2024-12-02,31400
bca-46fa253f78c33b4ee5a0dc44d2da1d31,2024-12-02,-38900
bca-906c532e0cfb00345aa9ca6f76d59cb2,2024-12-02,-12300
bca-851fb6a18ae380e5f86be370e86e9205,2024-12-02,73400
bca-7a2f118070fcf75ceb80910e68f670a5,2024-12-02,97900
bca-72907f67527caa10c3588c10c849bbf7,2024-12-02,-7800
bca-9a428e7159e7c65883705c06257d898d,2024-12-02,4900
bca-ede4c099862538d4d051d27b15bdc2e7,2024-12-02,22700
bca-47eaab073cf33867cdf77c6bb359cc05,2024-12-02,-46800
bca-649adf8fcb863bd3f14ee86e7bfda176,2024-12-02,41500
bca-2cec15a98d47e7e2153a1565766b9798,2024-12-02,68600
bca-716e6058e2de638708abe97afb132953,2024-12-02,7200
bca-a2e804868590d7ced31575a828326b31,2024-12-02,-9100
bca-2560af468ecf9feda49191b66c140bb6,2024-12-02,15900
bca-11ad4e1c1ee825c50590841dcb26db69,2024-12-02,-93800
bca-efbfdb9cdebbce13b47196c659ee58b5,2024-12-02,2000
bca-02bafb90d5bb156cf69e2dfc4944657b,2024-12-02,85000
bca-c2cb67f72dc6dd99fb092a1305048e57,2024-12-02,81300
bca-65de3825e0b4f1a3a6257e1ecbc9c349,2024-12-02,39300
bca-d837bea13c536ef4bb5e06f82d370e5c,2024-12-02,47100
bca-f5b30a33485e28e82bb02da0103ee599,2024-12-02,79000
bca-ea44e57da534dbc2aab3b5ad2df12749,2024-12-02,5900
bca-0cba2377738f2a3b53feffd3454b8e96,2024-12-02,17100
bca-7093578bacccef35255f00d3e152287e,2024-12-02,63700
bca-3c45448cc3624e64d7339b6eef1ae7f4,2024-12-02,-46500
bca-d08e5703b2383566e03d6cbc5e3062fd,2024-12-02,99400
bca-7180892d6dd5a9b494e125c0caa288ba,2024-12-02,93400
bca-4a157a9b99008f8d86d859f7cc936cd5,2024-12-02,32900
bca-e115ab8557bcbc17e758f74b51d7a180,2024-12-02,26200
bca-d961cf3b793df724da96c0ae157cc355,2024-12-02,66600
bca-dd5e7c9407ff75e2e5c48ba265523882,2024-12-02,93600
bca-4db520603b9607ff5ed6b07591a633e3,2024-12-02,-5300
bca-9cccc5fe8719d4f31fafe44bc465922b,2024-12-02,-90600
bca-07eb6e425d05f8c08c7c114243517e8b,2024-12-02,37400
bca-e455333107fb93923174ef95bc8612c0,2024-12-02,-68700
bca-d3a8f499ff6bc3ecfac4823757d24f83,2024-12-02,61800
bca-4f7e804dd4968087fe0e7e70e0165f12,2024-12-02,-71200
bca-6e61ec4b4e90f691e7852ce98d01a190,2024-12-02,-35100
bca-8170a2f46e2d10a12cce36987d933420,2024-12-02,31600
bca-69f9b87670bff1b2c33d8ca054fda9ba,2024-12-02,-32100
bca-0156d87a0c38c9512e77f838126b8599,2024-12-02,60800
bca-7f4923c7b22d1e5d20387a9d88e8237c,2024-12-02,16800
bca-70648fd6323fb403c5ea79d0a7c9aa20,2024-12-02,25900
bca-50f40b6e9eecd8835e1c61ad507835e6,2024-12-02,4300
bca-49b4cf86df604865e6e589d10c9398d8,2024-12-02,-34900
bca-095ef2b038f103039da9d23b19cd36d4,2024-12-02,-74300
bca-519e950ce561b6cc419787e8c21c3748,2024-12-02,61700
bca-92cdc6507a697cb1236a16608e7f9194,2024-12-02,96600
bca-55fc495b36ac492d7d151ba5ec9e3094,2024-12-02,-40700
bca-f366f1c645beff883dad94aa562f0b07,2024-12-02,38400
bca-75577ad5bab252d56cb421426b3fb39f,2024-12-02,9600
bca-9b591462446a8d1f7dca00a18dbe044a,2024-12-02,-37200
bca-96d8c51639da4272a6398152cf0d8c9f,2024-12-02,-6300
bca-b17e7e5d122157f3f9a207f3a5817e14,2024-12-02,71900
bca-baac72d3425e8077fee54dd7dca0486c,2024-12-02,78400
bca-9ff41a127c3b7416cc432dbbceb2f560,2024-12-02,73700
bca-1a0b827b73cf135ac95a50a8544e3295,2024-12-02,-79300
bca-cfb5127c972ec5a276fa06379f6f1c8c,2024-12-02,33200
bca-13f9dad3f496be39c279eb44efc8375c,2024-12-02,8000
bca-7b4c5be5a98744566f601922ee876825,2024-12-02,68400
bca-41b33b7731f665f7b11b013247383915,2024-12-02,55100
bca-9048eccd5bd2cff795054fc8b2ad53ad,2024-12-02,58000
bca-9cd96c0a8ee7e28c8b580a299ab35b36,2024-12-02,8100
bca-eb6a0c5e0a42e9900669812e64436407,2024-12-02,14100
bca-dbe8fdf96df5ff76b4b07d214bfd87cc,2024-12-02,-89600
bca-8041799e16d3aff703e1d20497359196,2024-12-02,6600
bca-fac32fc23ca851f5db7d62dd8d7f30b3,2024-12-02,-96400
bca-605ede9cce66767d6bd91724e68c338d,2024-12-02,3600
bca-890931b45541b578fdf7fb88c88f5e73,2024-12-02,27500
bca-75ca81c2394d58c74444ea22b7ad2f84,2024-12-02,57000
bca-0d9925c013de6a5d5c20b42190ed5a85,2024-12-02,-97100
bca-89a26b246645aed0b15497fc6728fd8c,2024-12-02,-11300
bca-6a1f788b38941d5b65fb2cb7ab600bb9,2024-12-02,41800
bca-9e261a27f00d569e9511c939e549de44,2024-12-02,35500
bca-fe23665cc0301b924cabaee88cdefb64,2024-12-02,-75200
bca-656ce852caaea46208a76dd5bba0b8a0,2024-12-02,17400
bca-14be9a39d3c885e6cdfb8644c5a1b0d2,2024-12-02,-32000
bca-fe7a698a8ab9a38428f16aa8927ef13a,2024-12-02,25000
bca-948f1e0fcd8ef63d598a7e35745c5c17,2024-12-02,-71900
bca-e5b6b3353234b029813b2856f50536be,2024-12-02,-18700
bca-9fa2c96c325337ada49d8e1923a7ad2b,2024-12-02,90300
bca-7293a1d2523875093e55b9392e29397e,2024-12-02,-59400
bca-05e5bbd5474dd660feee9ed417e6d674,2024-12-02,-87100
bca-f09516c36fbaa481525fac6f10c0b347,2024-12-02,44300
bca-20dae25f74596d2330a88be40d0ba980,2024-12-02,-63100
bca-7c9bbe3411ce03dc772140b061eaff5d,2024-12-02,71700
bca-47133da37dc0eacbb260a5ae9e250fb5,2024-12-02,89400
bca-82ed31ebe599ae286fdcb9d47a33915c,2024-12-02,52800
bca-a8d967e744af1a10fc2637083b9cb83f,2024-12-02,-52800
bca-e3e15db91f4e8ec4266c58f7a0237b39,2024-12-02,76300
bca-ee57c78cdf0b9af5c16ccf39189a4783,2024-12-02,15600
bca-3dca4b02b971d92107bbc44c9fbe5c89,2024-12-02,37800
bca-7cb77790d7138ddbb9971ed429f4f609,2024-12-02,46600
bca-ce298c1a085ecc3d1e64ec1688b264b1,2024-12-02,50000
bca-856a6866d9838eae9e87c7f1e8972155,2024-12-02,56600
bca-30ab9924580090f7b17be206d8f3f069,2024-12-02,40700
bca-9967b6ecf937f14109bd1c641caaf557,2024-12-02,-5900
bca-024b4240e4e0c49f07efd7e8f18c522b,2024-12-02,89300
bca-5e1b796b7ef687998a6a914173cac814,2024-12-02,-93000
bca-15df54b8de5f0df68a74941adfd843cb,2024-12-02,36100
bca-86a77a5f718d8234b0ddde313ecf29a1,2024-12-02,-85900
bca-535910ab809271aa72802cab65109738,2024-12-02,13700
bca-4cf08b04c66ebd8ed5459ecd97d93a54,2024-12-02,-74400
bca-cbb1020afd51072b9dab5f2ade1b4838,2024-12-02,27700
bca-71e3b835352dda18e8982d9b43dbfb6a,2024-12-02,6300
bca-edc1cefdd4a8d07e48a172217f0cf3b7,2024-12-02,25000
bca-1d02c335df23339cf4d4c0b9f418bd31,2024-12-02,-83000
