BCAUniqueIdentifier,BCADate,BCAAmount
bca-dbd89b26e12866429a756750b8e3d22c,2024-12-19,-12300
bca-cf8be6c03a2cda8e9f8cfa258eb2c134,2024-12-19,-80200
bca-e8a97e403a00335613111cdb04f68637,2024-12-20,87700
bca-5fd88d7117987bb571446efb55f9fb7e,2024-12-20,-21300
bca-24b71926eb24010b2449b4bea7f9958b,2024-12-19,-85000
bca-66513407b3285e67b8e82a2995e03ceb,2024-12-19,68700
bca-2bda72ba831e134f21f0fa48cf5bd644,2024-12-19,27500
bca-3cce042dae4a9324812b1e567bb0eb36,2024-12-19,6900
bca-1b7274df01377efcd6531f57376ed001,2024-12-19,82400
bca-b25e0957a42eebabc73a6f26bf5d1160,2024-12-20,81400
bca-16651c1e34150f282b050c1ead237335,2024-12-19,-24200
bca-33650f1efd563c6a7bdf88a0b581f511,2024-12-19,67500
bca-e12d5961f0fd56a578a2e31e562ef04c,2024-12-19,68300
bca-64d4dae7502e646e36ffb90b0003c9af,2024-12-20,66800
bca-eeef9813d8c0ad1eb7a363107351fd27,2024-12-20,-20300
bca-a208d5bbd750fe91efc74385f05a3f76,2024-12-19,94700
bca-2a9ef53620d82e9410640b9ab76243ca,2024-12-19,82300
bca-d027c545b4d8cf57b83a99a88a999c97,2024-12-20,-54500
bca-522870fcf325fa320edaf9fa12a4ca3c,2024-12-19,13700
bca-47d8cf49366dafdc07e3effff16cc8e2,2024-12-19,30300
bca-10c0a1abd22d22f7cbd5465b59cf8d98,2024-12-20,75900
bca-067a6007b1082a7f4996d52245f39e8c,2024-12-19,-50100
bca-4669a5f84b2f1f6302c644e1d6d87f9a,2024-12-20,-43700
bca-9a199a7f75d8c10a2d54a37bcb2824b9,2024-12-20,-35200
bca-a9499be35415687e1417bd7dffe167c1,2024-12-20,64400
bca-ce5e08605e83b1a9ae3ffe3421aca403,2024-12-20,65800
bca-df5e88bfd55efc2eace2be86ef18547d,2024-12-19,30600
bca-fbc34c58bccc22cad96090fa6cbbda7a,2024-12-20,38800
bca-cd02092ec566a2b5dcdd3b8368ef1aa7,2024-12-19,36700
bca-6c732bba35dc4f8fbc7262c593b2300b,2024-12-20,52900
bca-3d6d79a2b2a92ae66e8048de3ef2185e,2024-12-20,50900
bca-c03b02528cab57273bfda97405e616fd,2024-12-20,52500
bca-cad9b83ff54df2a07a5ec0811320a0f4,2024-12-19,60900
bca-fb9119864d640bc6649046166a6c943d,2024-12-19,72500
bca-57ac473dae22c3ab28ca3dad8c23782d,2024-12-19,-5700
bca-899c5a7847bda954b849c7599749715d,2024-12-20,-70400
bca-dd44fa56300439626dddaa0be4340543,2024-12-20,-30600
bca-b8626834d6f1edbb8b0dfd0e5641a679,2024-12-19,-7600
bca-a8e70350b166bd57cfd33e9e220954a5,2024-12-20,87200
bca-93395e7785d2d82064754cd3990b162d,2024-12-19,97700
bca-85550cf697dd74510d8a848ed51e3da3,2024-12-20,13100
bca-4204db1acf774d3549246274ed427fb6,2024-12-20,17700
bca-6efa6220787fbd53352a406033db2f9d,2024-12-20,11200
bca-ef0bbe740e480b12b1b9da23b52c0b69,2024-12-20,59800
bca-a9546373a4be9744e298fd8be794f9f7,2024-12-20,45000
bca-be0d1221743765ec498dee90ba7e3c63,2024-12-20,30300
bca-adfd44be65aea1e6d7a0ea151452cd69,2024-12-19,57400
bca-0ade87722d6d0a55e10c1dc671f09f4d,2024-12-19,69700
bca-6916725d5e7c11badae20ca7256dbd40,2024-12-20,-27300
bca-9b54eb51422d40d927f64f52e4bf1faf,2024-12-19,-22600
bca-0b15c48b5565ea8086600d54a6e3dad5,2024-12-20,44600
bca-541cba93c448f39e5955c381335d039e,2024-12-19,18700
bca-a7824c331ccf7e6e2d5edc46d3995623,2024-12-20,-54700
bca-06e5546c1d7414f2cc8e31b5aaf26d78,2024-12-20,97200
bca-fcbdccbf352ae5415c0a68bbba370d80,2024-12-19,13600
bca-9c003fddbc1917aafa719482bc378bca,2024-12-19,30200
bca-92837d7fa652f0c3fa2d83098790b243,2024-12-20,75900
bca-3f95a0a98044e86c65e6d73d4980bece,2024-12-20,-56700
bca-a064a5741c5127cbeb89c5d5cbd42a84,2024-12-19,-17400
bca-35bc219a9fdcf6976085bc955efcfff5,2024-12-20,1800
bca-049ea2aaf99c14e91669de62f23825c3,2024-12-19,-19200
bca-5e8f4ac084947f308574f54ffde22176,2024-12-19,-75200
bca-45d77c0e668724ba7acdff24655f05c2,2024-12-20,20300
bca-6836e04f1309fb2284642a29ec808b95,2024-12-19,35700
bca-bf425598f2bca4675bc3a475b6c3c620,2024-12-20,16500
bca-1da35c30de63e26b1e2a46e332af12be,2024-12-19,5400
bca-43396619ddfde27f4bc9928f0cdafd68,2024-12-19,80900
bca-12d5aa08683fbf535f53a88eed72f8ed,2024-12-20,32200
bca-c7f4ec5f13b1ff66a247f441749aa739,2024-12-19,-57000
bca-815eee0111cc677cc7b2e7ee471f0dd5,2024-12-20,86500
bca-a366a3d541f92b75a26f8b720f7ad434,2024-12-19,-82500
bca-8a07b67f164c5a52c2a97543bf0ea47e,2024-12-19,65400
bca-818bb5aaa079ffd87e97ad83534c4a87,2024-12-19,-72800
bca-684ef604829c13de1f4cb188f5dcadd3,2024-12-19,79200
bca-4affcbe36cc54e61dd529573d7cb62b7,2024-12-20,-81200
bca-cb547b4f92ed0a8518767ba943628fec,2024-12-20,76200
bca-3c8bd6c3ed02abe56df9815603316acc,2024-12-20,69500
bca-2ecce4b142b8699d227996c27a60b873,2024-12-19,15400
bca-973329296d404ca43a9c3afb20d4d449,2024-12-20,37000
bca-24ac5821cb405f5e3bb2ac1273877c72,2024-12-19,77100
bca-cb3c4797ea992608811f80c9d7617541,2024-12-20,-12200
bca-0ece30839a890a8ef22ec3e98d7f88c5,2024-12-20,16100
bca-cfc53e9b750c14a5997ea29b2df5163a,2024-12-19,-71800
bca-7a864c4e6bedff388c0064285ad2f083,2024-12-19,7900
bca-676b28aab7bd4e3ae102db8998e8e410,2024-12-20,-27600
bca-bcb45aad099135c36ea2825296244162,2024-12-19,73900
bca-6f96bfae637999a4bac6c51e2a71c399,2024-12-20,48000
bca-02e5306b6f9d1bcffed2518f338b183b,2024-12-19,-85200
bca-5489ca075554daac08011bc04c23128b,2024-12-19,20600
bca-06d8b2c22db053167e9ce2c1a8bd08f3,2024-12-20,95500
bca-c10a12f43c2750677f25c3707f28a977,2024-12-20,9100
bca-c87fae4d17b942cf85d79f3aa68e15a0,2024-12-20,79700
bca-5d7c89b993233cf07e37861512286e30,2024-12-19,58500
bca-650a283263ef056718357d297b34438c,2024-12-20,-21300
bca-d83f4f5269efad6b7f802a7e4f5f5f57,2024-12-19,-86900
bca-2684e15aefb73c7433d5e86231d9453d,2024-12-20,7000
bca-89958dbce9c5187f719e47a9785e5d64,2024-12-20,92900
bca-cf500afafd95527d0e594d5d01009345,2024-12-20,-24300
bca-f9b2142af973c5a6bc94d277e5a0ab69,2024-12-20,71800
bca-98abfb9114beffa9d4e0654b01dd52b5,2024-12-20,-86600
bca-19b92f64cd1221b36f78e4709f7f72e0,2024-12-20,29300
bca-48fc66552e0ce29da12177b2c0c8512c,2024-12-20,-73600
bca-e965917b1d82245ee9c94c9b3474dae4,2024-12-20,75100
bca-9c2dd07a7f4873cc5e2cfaea35f17685,2024-12-20,56400
bca-0db4382f533beb7efd134bd70cb0a6c8,2024-12-20,97500
bca-f820d3cccec897f511f3e318b0a172dd,2024-12-20,19400
bca-d9f8698dcff703310b9bd99f02568774,2024-12-19,12300
bca-470836b6e429a5a33dc95ba937470229,2024-12-20,14600
bca-f622ec2ec57a25337e2c73a5ed6f2b74,2024-12-20,-92000
bca-b9523b51ef309dca4b4b678fa9010b09,2024-12-20,-65200
bca-0dcc6da1b322f3f22c72b570691dcf96,2024-12-19,29000
bca-45b2b43c01dbeff4752e6af9220f3a24,2024-12-20,58800
bca-63fed677ff781cbd8d64bb57805f9f02,2024-12-19,5700
bca-614fc3a139f6dbe6d39a0fb90b86aeb0,2024-12-19,49400
bca-1102fdafb9bda6b8317e6147405b3106,2024-12-20,26700
bca-67a9e76fedb3c79db673eeadca70ba91,2024-12-20,21400
bca-7695685a1e47c034d07f90732124ee1f,2024-12-19,3700
bca-1678b1c000eb03d41e379146a9626d6a,2024-12-20,16000
bca-4e4b666064a5a6ef7ed481966ef94bc1,2024-12-19,3300
bca-9a3ec64533e674897efad03373ede949,2024-12-19,50400
bca-208a1de9b178ba9ae8a2701fae88ddd0,2024-12-19,1300
bca-a145cd6d3f4f9d8067774cc457e00ea9,2024-12-19,83300
bca-3caf34e4a9ab5a7804350e112188b8b0,2024-12-20,20500
bca-f1b499a0bddd52a87783a14f80b7123d,2024-12-20,33900
bca-6d931be0d703144ef9ef88af4e097ee7,2024-12-19,60000
bca-1bbd29d0284f0d3eeb9841af13008779,2024-12-20,79100
bca-0dc35e865ab61270e75c5e444c45c192,2024-12-20,25800
bca-7729831a7b246d3c5edd682275cb7cc6,2024-12-20,34700
bca-9e4dbf81c6dc605514f161e21df4b7de,2024-12-19,74900
bca-375a2694ef7ab83fd74edd28333db778,2024-12-19,12800
bca-d473c10aac2e58f89b0e7e016dcb2518,2024-12-20,40000
bca-1526667aaeeceaba50ff9138ee1c36a7,2024-12-20,83800
bca-4aa4b056f5a8358b888860abc667f5f6,2024-12-19,-92000
bca-06a0eaf1e65f9e507a230e91caa75b3f,2024-12-19,34200
bca-0191a9d475b16a5fd4221ff735522016,2024-12-20,-60000
bca-bb21db2ac7f8ef1ef894bd765fbc2d6a,2024-12-20,77000
bca-426155642960927236ff09b404229f7a,2024-12-20,-78600
bca-9ff2e6be6b08bb99a2ecb778e67661d4,2024-12-19,-85400
bca-b1a401beb4b40f71d171bbebcefc5307,2024-12-20,54600
bca-417f3b3c877ce58e19d2410ba9ffcf29,2024-12-19,86200
bca-2e2af9218004305e52a963c7fde511cf,2024-12-19,5000
bca-912ad3d09febed159ac5da972890d707,2024-12-19,84200
bca-5e01568a88d03c0570d7010754f9c606,2024-12-19,35700
bca-e4fc1d56498f5624afca661afe8c4a3a,2024-12-20,31800
bca-11e32edb1f8ae3f4a4185626c6408f38,2024-12-19,42600
bca-5cb42d5776136eecde7c7c00fdcf03c8,2024-12-19,67500
bca-72b8a364350cbc081e645148acec3701,2024-12-19,29100
bca-4d15598ea2bcb02407c3c9bd614885f3,2024-12-19,11400
bca-4175381a8d2fbb044129d78a9b149de6,2024-12-19,-7300
bca-ccf1893db8928333058aef0b69a815b8,2024-12-19,35400
bca-f627161da9bf622f46b771a0589b1e25,2024-12-20,26700
bca-8e76230a9a0285f6cd9f8fd2d51f6550,2024-12-19,27900
bca-502a42373db0ee7dd2b933568e5823dc,2024-12-19,95300
bca-7e22333f1733dd186eac0e59cdad4223,2024-12-19,6200
bca-c5c730adc7fc054539cf8aa3995703d9,2024-12-20,52900
bca-75f95f93d963f0cd9394ce4fda1bcb58,2024-12-19,46900
bca-3e2232513098a871b644b0494dcba97d,2024-12-19,-22500
bca-996a8e5587e7c6ac10c42b19055e4662,2024-12-19,-54200
bca-929179216d520a18aed855956d6c752d,2024-12-19,95300
bca-a02775cec17beead4ae674fc26599bd9,2024-12-20,-24000
bca-510ddff323e835cde3b004e674672eba,2024-12-19,60200
bca-59d4dfbc47612f403e1cfea426ca7802,2024-12-19,-46600
bca-91207386b032795e60a800c0c92ef8eb,2024-12-20,59300
bca-3e1820019863cee76f1a956b736b4adc,2024-12-20,-37000
bca-a8ba663638d0cf7cadab783319b583e9,2024-12-19,52300
bca-4af48618b74099ae4144987b91700c9e,2024-12-19,65800
bca-00d6362e5e1956b874ca595fbceecd65,2024-12-19,25000
bca-15eee63e7737cf316dec90e59866de6b,2024-12-19,-88900
bca-e66978aee6c1bd57c7a079ee118101f3,2024-12-20,91200
bca-62d1cb3cc1abb702ccae47a06331d1e8,2024-12-20,44500
bca-9ee7a385f8faf55a5b2104572533cc56,2024-12-20,28500
bca-32f0cf4affc4dae4553dc9b32e2ee0bb,2024-12-19,62700
bca-597a64e652701d681168f4a686753ff2,2024-12-19,68500
bca-270718f595e32302bb00b5014a154e72,2024-12-19,12700
bca-4cdbd737e529e386e3bf1461a256796d,2024-12-20,-94600
bca-9497249c4729903976d591255592b763,2024-12-19,10800
bca-f1545fa0170077e982f8326213e46da0,2024-12-20,-19800
bca-5a7350cac3c9e395b8b67f98faa26610,2024-12-20,22500
bca-d0e511f75a481312f9323bb0d59955e5,2024-12-20,81900
bca-a8125285f1884f05122c13298f36b268,2024-12-19,93800
bca-6ed040e813ca018dbeadb490450602ab,2024-12-20,-92200
bca-5ed48f6d0776fd213b9d29d122610565,2024-12-20,74900
bca-46cebf4472958d93eedc3603c970215b,2024-12-20,59300
bca-31e5895e38dd410b113d41159d3ebd39,2024-12-19,49000
bca-f8ac8b2f05ab9409c15bbfd34fa3ceae,2024-12-19,-37200
bca-56c4120c8d8e7f2a18705c7ad5129c56,2024-12-19,48000
bca-21dc30ab9ea6307a16908b73297c6229,2024-12-20,-71200
bca-b388b9a78bd3096ee03ece24e57547d6,2024-12-19,47300
bca-4584510261d54506a33a4055cca2dc6c,2024-12-20,76200
bca-97cb542660b6045fd5b1ed8da3aa8244,2024-12-19,-52300
bca-1335c80940ebf772043a243fb7b69824,2024-12-19,4600
bca-9080d568ccd02278885e8536fd4ab307,2024-12-19,-54600
bca-6882725b6c024fc008aeab701de1860e,2024-12-20,36400
bca-e1d81cf6652f5cfa020e1fa8dd4ddd0d,2024-12-20,33500
bca-20ecbd0b51217e0aa69333c258ed6c2e,2024-12-19,-26500
bca-bf3df3d650152c2642e84dec321e9a78,2024-12-19,67100
bca-4f768ff003342d99d0ce3f0cba184ce9,2024-12-20,-84800
bca-d2f07084c60315be803503805c026958,2024-12-20,17100
bca-0d7a9a589b1dbd4f643f946fb3fdd622,2024-12-19,27000
bca-d0007c826cfd7653dbd69aa7d9c18d49,2024-12-20,58500
bca-2be3d41426f8e82e3ea26dcf3468ebbb,2024-12-20,-32400
bca-70a3be0cf4863fcf3198d03a8e60687a,2024-12-20,96200
bca-933cefb1b37fc4760a61040504da2ef2,2024-12-19,69300
bca-d212059e6f029a68ec546142658fb4fd,2024-12-20,59700
bca-fda1d952f6479b0973787fee07e11492,2024-12-20,-80300
bca-6e73ed37f539064fafb095f7d93f6414,2024-12-20,74500
bca-cefe70d52f1a80b6f5d3030b23da8d9c,2024-12-19,57700
bca-04b7cadb6eedeaa056594dedf9518b61,2024-12-19,-97800
bca-c958841de92371ce3f4350c1ac845475,2024-12-19,-47600
bca-7b81f77dcdfc3d544d22d3f0854f6287,2024-12-19,82600
bca-c36065384f8ea0016164ecb9cce6d23f,2024-12-19,48600
bca-550e712c968c4048968ac730d73b222e,2024-12-19,45000
bca-e444996c9a72d732077d604d94597b51,2024-12-20,-21500
bca-44afe17afb90f839fe87412d8afe8dac,2024-12-20,-26100
bca-bcfd85a643f885bc9d7c183f5af9f1aa,2024-12-20,68000
bca-6548b7a9929396488d22ddef4cef0d51,2024-12-20,85000
bca-1f06c279952e3ce7e8f8edfab31fd21f,2024-12-20,47600
bca-1bb8cc8dcfbec05ed7a1176d4dbb2322,2024-12-19,-34200
bca-faa59221981b10092f48be226bdbf7d9,2024-12-20,82900
bca-d421db35dfecd6b456caabe4bfb8c547,2024-12-20,-82200
bca-dd5ce91e7fac32fbd695ad983be491f9,2024-12-20,34100
bca-08527fd71c93e2be90215addd0629cc3,2024-12-20,-39200
bca-860f3a873de9d65d252165c5b90230e9,2024-12-19,1700
bca-2c8cb56648fc456a8b1626c650850f52,2024-12-19,25400
bca-4bacb0c3f98fe63de11b2a999c0fb372,2024-12-20,72500
bca-82cd32d3508f830fd86d61887c5198f8,2024-12-19,25700
bca-33b3ecb9c2dde70201273c061fbfe508,2024-12-20,-3300
bca-43ce6ee809259c12e2d09f0d64d95316,2024-12-20,44800
bca-2293b6079d8c0deb984ac02100fc25c5,2024-12-20,25900
bca-a7f59c178775bbd5b368ad5a7d25e2c0,2024-12-20,14800
bca-20218839d180ef2e5e68ef924abe590a,2024-12-19,-5600
bca-a33e1c60e53d6711076ad0a8f97b0ed8,2024-12-19,43700
bca-66d7f48ab716745c40f186936011d0cc,2024-12-19,79200
bca-81e31c055c63cd4b0ceffb6e4a3d2cc0,2024-12-19,60000
bca-6d8e9efb10dfd92c545e5f87f818173d,2024-12-20,41900
bca-58593febd213ceb7322c73a33954bc0a,2024-12-19,94100
bca-8aca78b79f4330d7d29f3508f95048aa,2024-12-19,80000
bca-ac86c4935e80e92a133efd28dd4cfc69,2024-12-19,72500
bca-b572e398b8f17a91cec853bd3b165b65,2024-12-19,7400
bca-68771aacc98d66101e705bcb62ace7f6,2024-12-19,-3000
bca-2422dcdd7d0e6e41576bac030b1086b3,2024-12-20,15200
bca-b164be1ae143743cba7a0ef1977cebb0,2024-12-20,51000
bca-1a2c27780e828842f8af887f7226c7a9,2024-12-19,13300
bca-d165ee444b6470c1ec6a8bf8a0859ab2,2024-12-20,50600
bca-886569b6b2ae5e24a6d1329a4d131bb7,2024-12-20,-23700
bca-e036ad649dc2a7f651f5ce0495b35e30,2024-12-20,-64800
bca-6eb372c97829d2b32fdc3b0c6d956026,2024-12-20,53600
bca-93a33e7223b4c124169d1b36cdfb2ebd,2024-12-19,92400
bca-54cb0fb70c3ddb85dab69581accfd349,2024-12-20,86100
bca-610fc969375214dc2e4760ff03123749,2024-12-19,34600
bca-899fd5f60253fb2a7f4843ffe324d490,2024-12-20,86100
bca-1073f6bbbd03608e4453ad2fad678819,2024-12-19,42400
bca-233d80c6fc11f0f45885b6a3193c9ffc,2024-12-19,1600
bca-1dbf1b2072927ee71ab141436f070a0b,2024-12-19,46900
bca-01a1d60fbd2d77f0c6415989d0e08647,2024-12-19,-48400
bca-e2373d3be0ad9fb6e13c12f722f3638f,2024-12-20,20700
bca-b40a02ebcae6feba049eb7055629d2f4,2024-12-19,-82000
bca-bcf6d5a152c671fb1944dd63ecca0671,2024-12-20,86500
bca-100aeda6e11c3227f8a2a9bd10688085,2024-12-19,69800
bca-a29fd4667962ea90726a6116d210f0da,2024-12-20,-25600
bca-f0891c26ce09e9c4ec23f981c705b42a,2024-12-20,-54100
bca-f033bb8b60ab46fecea212e1aba4c6b0,2024-12-19,80600
bca-4f3d7b45a0019c12434bc65a3b82dab2,2024-12-19,-82800
bca-d96727f084b8e74dc77c6b00e0d46f6c,2024-12-19,13300
bca-8fb0ada829a2ae28f984525770741b93,2024-12-20,-4200
bca-1ff4db11b880ab6222625c6d54d481f9,2024-12-19,48900
bca-292566c9bc605f19c1e8038fd885bf30,2024-12-20,-49400
bca-edad543d12bec9160c7ab51e84f53054,2024-12-19,84600
bca-13230eb81fd495fa615a71e4f43744ea,2024-12-19,-94700
bca-c7959b4908b634d4466c1a955a618167,2024-12-19,14200
bca-8aed9617f88610684daaee28a4538b27,2024-12-19,93300
bca-f625c1b9e3d981f027365c5275f79036,2024-12-20,96300
bca-3770c6b587e2d1f05f41fc2f21843440,2024-12-20,68500
bca-806c46b3b40939ccb8ebc54c814b1b53,2024-12-20,28000
bca-5b679d675595435750576b50f70d27aa,2024-12-20,19600
bca-f5e33bfb4ebdb43fd5abddf57e2b6af8,2024-12-19,13000
bca-2d497a924499bc11e430affbb56d47a7,2024-12-19,37300
bca-12cacc713ad8a5b8806071be46c7369a,2024-12-20,-95600
bca-85a78e7eb350a4d9de3d87e817ce2a22,2024-12-19,88400
bca-2e26fd951ce318370448d6c03e6181b6,2024-12-20,67000
bca-83eec22e6d40e68fbc83e7f4a7616904,2024-12-19,10500
bca-c6cafa8aa3bb334b419d2a45a7e6c0c6,2024-12-20,80100
bca-d9c8a2739a735c6cb70ee8ec7b7d91dd,2024-12-20,-42200
bca-8e2c9047115d45a85b4cb6288486fb2d,2024-12-19,-97100
bca-4a543729650f1b715620ed59ce7372d8,2024-12-19,71200
bca-af48b81c48f41ac82ad23bb3beaf0e5c,2024-12-20,-96600
bca-0578cf57e36966f353501c03cb5b2c7a,2024-12-19,-30100
bca-5a1bd27aaca551fdbc18d5c8133eb5f4,2024-12-19,98300
bca-ef331a17df0c366fa4bc2085c3fe4f37,2024-12-20,-3800
bca-deea0f8214c759a6776a7ccd1d0f3045,2024-12-20,95800
bca-e186226bf91cf74a19c6d02ff1cd9385,2024-12-19,82000
bca-32b4066b2002d7291d63b2393ab1a831,2024-12-20,41500
bca-82728527ec1e1d387d090387618878d8,2024-12-20,95900
bca-f71b109e216c317627c5fa2c92ee8788,2024-12-20,-69400
bca-60ccc1d007e8b72202d224b88e1805fb,2024-12-19,30300
bca-657d9929e04e2b794f6c4fca286db427,2024-12-20,25900
bca-93a15e9dc30e572d49902a95043aeb13,2024-12-20,15700
bca-bcb482bbc6b4625c57605867ff6a96b5,2024-12-20,12800
bca-8001d84fe0593d21da0b448272b9edd7,2024-12-19,14500
bca-ea39abdd45a439529fbfc2f6225bf078,2024-12-19,-85300
bca-82086ee8300c76591da543e98e8b602b,2024-12-20,76500
bca-8540bd532a440bbca4415aa9b60da288,2024-12-20,74200
bca-4cf51bc08faf348a043a23e73c843b35,2024-12-19,43200
bca-e7ccf1e6b1584859ae688c2daad4f6b5,2024-12-19,-89500
bca-d06bc885b9881994242d38538c57ba7a,2024-12-20,4400
bca-c7cb9f07bf62bd866a543b5a8307d78d,2024-12-19,12900
bca-3527376c3998ed8706c387ba9f7a07b0,2024-12-19,7900
bca-0659073f8e267a500a3a2938e555a7e4,2024-12-20,83900
bca-c56dccff44195266bdb8c51b16d70ff8,2024-12-19,54700
bca-d36d1bbf1f1d770c688a6b53ca7f8192,2024-12-19,23000
bca-2d23e5410daea31ec54af81669f1d7fa,2024-12-19,88400
bca-59f9619b1a9f155b429c787ffabc5ed1,2024-12-19,22000
bca-a9dd7958ffba6663d6bb681493388936,2024-12-20,20200
bca-7b318e96d5b5d08fa0648884e43aab78,2024-12-19,14700
bca-c12dbf23d93dee426fe9674fa014b165,2024-12-19,67800
bca-d9e30460f664360b97f39e0723198076,2024-12-20,41700
bca-3680ed555fb614f057fc61939255e1c7,2024-12-20,5700
bca-90178eeb2ae8a997bc310743cd3b277f,2024-12-20,38400
bca-beff78e21038b888134cad0b2eba9815,2024-12-20,68400
bca-522915c012a217297ea3a8e11810c335,2024-12-20,51400
bca-1f590060f77a524ce56708634fa08964,2024-12-20,-44100
bca-eb56e6bc9ac61c552fa8b5809790b806,2024-12-20,68900
bca-912d2e3471d814a37d4b2b4a4b490745,2024-12-19,78300
bca-e97b7df6b16b36be27ad389ca9309d3f,2024-12-19,74900
bca-ca4102e62c949f4608b6426c18924a3e,2024-12-20,2800
bca-b650fd939e00f2ad7cc0190288e627fc,2024-12-20,-13400
bca-0329995f9cd4aee25b336f250aec8cfd,2024-12-20,36600
bca-22804e59cb35b8f13b409bea65528a7b,2024-12-19,-64100
bca-1f607795dfd370386e13b48eb3165792,2024-12-19,96200
bca-a0a306da2b0645ef63bcd3fd855577c0,2024-12-19,90800
bca-1f3e96fc02033eea2e483f773eccc8aa,2024-12-19,79800
bca-c8572710cddca5c0cd4f51afed2526db,2024-12-20,70400
bca-6b2c66c3961ba2f5295dd0c0dc68e87d,2024-12-19,6800
bca-f66475d129aa42f86625ef65ee6cef93,2024-12-19,-42600
bca-60d426ce559771b3983d012d2d144259,2024-12-19,-29500
bca-979e9b2b655ba4a91f0ae5e1867a5726,2024-12-19,97700
bca-1d73b22643816b2f9b20ece69d686021,2024-12-19,81400
bca-4880d35eeaaeabf91769831170fddd5e,2024-12-20,43300
bca-25ee8bb39d3f3abc4d95188b9d0cb416,2024-12-20,55500
bca-cce4907084f152c6aa5df66240491162,2024-12-19,8900
bca-3c30e3834fc90d88cbf075871921b31a,2024-12-19,-19400
