BCAUniqueIdentifier,BCADate,BCAAmount
bca-07812ca5793b585672f83f93d1be4e09,2024-12-20,38400
bca-ffb62c8c256590abebc04ce3a1b1a6c8,2024-12-19,97800
bca-506d692d03a18a1ded34a7852d149570,2024-12-20,27100
bca-1991f2c2b6ac9db201ba78d8038991ab,2024-12-19,10000
bca-c5e76c6d26bb77406fde17b022973e52,2024-12-19,-41200
bca-4fa040307451e688e78a0534392a3df2,2024-12-20,50800
bca-68de87b1f54c95f6f1fe0455420dccdb,2024-12-19,-29800
bca-2ad94dc5b777c0b381225bae8263fc68,2024-12-19,19400
bca-608fb8200ae0c2846689bc97b3a7f8bb,2024-12-20,7900
bca-4cf1645846b8759acba0baea5077aa06,2024-12-19,92900
bca-c2805d62e0d9dc08207a6f1e37d1148f,2024-12-19,25800
bca-f3a0bcd93aadf1a6630e7b130d40f31d,2024-12-19,91900
bca-f2321fe81662eff0b0eba89a48479e54,2024-12-19,60900
bca-e0937a2946bc034a2ab83dd60fa7abf4,2024-12-20,-23400
bca-c979366a858e19fa9fb42ce31152a234,2024-12-20,72900
bca-1ae7c594278ac7c84548c4b73f4dc4e1,2024-12-19,40600
bca-872d93cdc20d05b102708d21fd19fc28,2024-12-20,21200
bca-59bbab0ece9bc718ea4a93518067533f,2024-12-20,65300
bca-e2447a30c7741c5e3cdaed739c7bb75e,2024-12-19,88100
bca-61c8eb152b0d2df9b28cb442dc0c9c36,2024-12-19,39500
bca-4b77e0ad66076359e6c2a80ad3fb1ae7,2024-12-20,29200
bca-a6724c4af3c4c837320b0a8936514fbf,2024-12-19,71200
bca-67ec1532aafe1971fd682663dd160df6,2024-12-19,27200
bca-6b75f6cc98b5b9950d8d335a7341b0af,2024-12-20,47900
bca-f4bd0e4bf922189f77ab252e12385fb3,2024-12-19,8100
bca-b3dd45914fc041db54bbd5f75077bec6,2024-12-20,-48000
bca-c1f8b38a0417924baeb0ddd30f24e2e8,2024-12-19,4600
bca-75374a5d3078ddcc68ef1bf7b938e9c8,2024-12-19,-57400
bca-d2fefe03ea98daa6253e0ac2cc4f5cf6,2024-12-19,-29000
bca-e82caa35f42bb0189841a1f227ac9ed9,2024-12-20,23100
bca-4e76c86570234b5b659d3286791f48a9,2024-12-20,85000
bca-e2722ec33c11c44f6355159d8bf9635b,2024-12-20,50000
bca-74e7d07f7119534478a3778211c9712a,2024-12-19,-33500
bca-9fdf5b966168f50085060bfa382e1bb3,2024-12-19,59900
bca-87235c3c6a8d260641b838c0e4dba032,2024-12-19,44100
bca-70194058bd6b6b4192720cb3d4627807,2024-12-20,-13500
bca-c3379a2359ed4d174e2c238151702c09,2024-12-19,11800
bca-3782c5bdd4806eac1736f08b4792ca37,2024-12-19,52800
bca-e88ec8095170acf22a2604226fc29ed7,2024-12-19,66000
bca-16b38193f89e112cbf84a39143e43eb0,2024-12-20,-93900
bca-a843005c33510faff6f3bec9dfa2b813,2024-12-19,38300
bca-84ca2aeacbb6d9a7edc0b74fd2554ccb,2024-12-19,29800
bca-7e44248b9dfc3f4a946aeca4f5a43f5d,2024-12-19,8400
bca-9eef992622a33f1f812695eb12ad0767,2024-12-20,29300
bca-9d72e70de72c6b31d6c19debca4ef3b5,2024-12-19,25100
bca-8f1e1f0ee1c39dd71cb0ef21ddef6c82,2024-12-19,64000
bca-8175727119011612433edc41d04bc064,2024-12-19,46800
bca-081f035244afab60171c5e0e1dc4a313,2024-12-20,36000
bca-81108f80a216f2b82bb780c12053cb5a,2024-12-19,19100
bca-fda535cd003f83037b7f7096ca9cc50d,2024-12-20,73500
bca-265a86d39585d3059d277ef3050e3b70,2024-12-20,53200
bca-d871e1ebe57f8377659688e9217a4e50,2024-12-19,49000
bca-a6a0b423f454ac0f13fe31c7b84bc079,2024-12-20,27200
bca-f2883c05676c28e447124077cd597119,2024-12-19,11800
bca-249f0db44e553288c57125b81221042e,2024-12-20,-48300
bca-bd38d6344c4d5a9f084843c5a52509f8,2024-12-19,27100
bca-6bd89cf31272e46e8db5fa40c57f30df,2024-12-19,33500
bca-c6eae7d1869ed2b97589ab72f1ce041d,2024-12-20,66400
bca-92dd81f8a3ae97e97fec9254b3692bb0,2024-12-20,73500
bca-016725d3afafe0867707a266eb9aad13,2024-12-20,99600
bca-bf8972149cc5f94045ba010a2779a8cb,2024-12-20,25200
bca-d8d26543dccd838eddd3665c492c8b80,2024-12-19,11200
bca-1a420c5844ea1546301e2f4fc20ab62c,2024-12-19,79900
bca-09550dcd5703360904e37717d269731b,2024-12-20,29600
bca-928b4e6be8cc31d4d0c295a1642da44c,2024-12-20,18300
bca-2a5d7adfaf3cce0b8421e1aae798db7f,2024-12-19,90000
bca-cdf1c46ace1bf4d4546617667213e08a,2024-12-20,33300
bca-808d1b6bdd307e3a3cbcd2618050f8d4,2024-12-20,1900
bca-e41548d724dec269e5a853adb7693ebe,2024-12-20,-8900
bca-e77422bf0cbe4fa1a7f895ba24108092,2024-12-20,-68000
bca-126451ddc02a7fab3157b068885f6d1d,2024-12-19,-70000
bca-fa3af7107812362851fb937b665d2bc7,2024-12-20,44900
bca-10497a38259be8768bc4c7ed29749bae,2024-12-19,30500
bca-c64ece65c59a521d3be6327f6aed8063,2024-12-19,61700
bca-f1ba35a9d9f7a2177dd57d7215184056,2024-12-19,29900
bca-514f9000e8836311435696ff92a7180f,2024-12-19,78600
bca-68a2bc712d2b27d70842ed1ec5432495,2024-12-19,90800
bca-e63a6298270341789af05006bbe0012f,2024-12-20,95400
bca-8e6b3a7ef9b5ea86d901d599688c86a6,2024-12-20,33700
bca-2895d7576d6cce66be298243c87ef8ac,2024-12-19,22700
bca-d78aff5b6c40b2b4b76bd860c7ec345f,2024-12-20,68300
bca-6a5978853f72ab4c3a76d834caa486d4,2024-12-19,10200
bca-6e71aca01c1ffc421bd8e7ef9de71f21,2024-12-19,58800
bca-8d41e3eed1e77f0e495ed675826b9774,2024-12-20,98600
bca-06c7c488ec8c99ff42fec65a08d6969b,2024-12-19,58100
bca-8029cedfa695921be56d5f20fde2102e,2024-12-19,-42700
bca-8c82033ef7d9bfa86d3169c8b5d047c2,2024-12-19,81100
bca-13887339544b4b96b6d7a0b28a45d186,2024-12-20,38800
bca-43c3d00c02cd3e48d7aaed5551b6ae7a,2024-12-19,29500
bca-441201a972ca53b13d559a0340f1eca4,2024-12-19,-90300
bca-0df138a54656df12ac8b589791adcd29,2024-12-19,-19900
bca-7baff96141f2331694a5b85c56115e38,2024-12-20,16000
bca-595af1d0b8562470c19863982f16e101,2024-12-19,-5500
bca-4d9ab35ab3c5b462364b676223124bdd,2024-12-20,88700
bca-4db84685366b730fc9c24f04c5e786be,2024-12-19,72300
bca-bb1c98268e522d66f3357ce2436fea05,2024-12-19,62200
bca-32a5763caece787ac7a72969ab8e74b1,2024-12-20,23600
bca-accd59b354d887f98753e81ec2b66da5,2024-12-20,17800
bca-4fa6225d8a7c58081a68c91cfee63d0d,2024-12-19,-57700
bca-18a692222f26085e008de947778713c9,2024-12-20,95200
bca-eac7333a602fe8053f6c0df68ff0cbb9,2024-12-20,80500
bca-22655f0b5920ab9b0ad816b9d9784c92,2024-12-19,72900
bca-2009e99a0a810e50c70ad284d16f13d2,2024-12-20,93700
bca-2ad0a3890e9a66b250217c76e77ebb0d,2024-12-19,69200
bca-f0de857fe5eec66b2579452147108daa,2024-12-19,22600
bca-d1c2d43c4570e774a2e6daa083066901,2024-12-20,-11200
bca-36f8f2fbe51717a0d0ce1c44f0774405,2024-12-20,91400
bca-6ef5ff62b6b9170d2ab42e0bc23a7d3b,2024-12-19,85100
bca-9c09b82630c421a4edda0d2591fb9169,2024-12-20,73900
bca-e774ee881db9f6e8be6b4413093470ee,2024-12-20,-32200
bca-2ac16b4317e7858d8df8f6656a64f60c,2024-12-19,-78300
bca-1af87de709452cc8129ecf86b8a4cac5,2024-12-19,-84500
bca-64b12767ebe8aaad7123e94051a41008,2024-12-20,45900
bca-4323bb0446af5dd39421f4ac8172f755,2024-12-19,60200
bca-f95c8466e297e23c046ce80b354d6a5a,2024-12-20,84500
bca-602efa11620ea65f266c398b2b9e8b9b,2024-12-19,41000
bca-604b5dca51190f8e8e18912b76817350,2024-12-19,54200
bca-1dd44e94b2a83e74329448ed94ef4685,2024-12-19,51800
bca-ebc9af823097e17ee79e2f1940629b88,2024-12-19,46700
bca-04c97e94d1c8cde159a1e225f712c859,2024-12-20,22900
bca-12e40c710e07ff87c9fdda6ca0094813,2024-12-19,86100
bca-57635e334dac62c0c45dc826761b1b35,2024-12-19,77100
bca-a34f35308a97738ac00f976136d3fea6,2024-12-20,92900
bca-891eaaf715e3f4a61611f2df1bfbb99e,2024-12-19,75900
bca-1b785d2f55ffe4c3fe630fe5fd8e45a2,2024-12-20,69400
bca-b98135d41de4a2a88b9601ed74bdc4a1,2024-12-19,85900
bca-3112c99ff962967e33958ffb9615c9ee,2024-12-19,94800
bca-4248c7eef45c0ae4ec9c70b4e70cdb73,2024-12-20,99200
bca-d007243a599a72ef9affc0cc4c8a56d1,2024-12-19,72200
bca-8ce58f2f5e9a053c223ddc4232aec7d1,2024-12-20,15800
bca-c137f36a7920ab38fbd0386cbfaef5cf,2024-12-19,44200
bca-10c1c481f1eb0d6c560996581dd20d36,2024-12-19,39400
bca-a201dfd59409c19c494cc1a7abef588d,2024-12-19,9000
bca-a6a0f21795330cd23fcf5295788163b1,2024-12-19,16000
bca-51fa500a56093b86d6a714eba817dabb,2024-12-19,-16500
bca-6bb153ea1f306d212de8cb201539b159,2024-12-20,32200
bca-ee64c6d795c7da40413eb9a525cc21fb,2024-12-19,45300
bca-00eed664d09bf6d9c53945e411b15c5b,2024-12-20,88800
bca-600a638d2bdc2f49fa7b7e81379d2bfe,2024-12-19,-81000
bca-633c9f1bc8384923fe60bd94fac332d8,2024-12-19,-79000
bca-3ea21247f9af8ba45867ea113f2b55c4,2024-12-19,23700
bca-6b3f50dc383372bf37590157e7efd83e,2024-12-20,2200
bca-3a4950c290d70d8ddf10578a13bada5e,2024-12-19,32400
bca-522bdf77a1eb85781702b113a58fc8f3,2024-12-19,67400
bca-978267d8efa557d77a589bd656cd4349,2024-12-19,-56800
bca-92bca8efa810bd39b0adaf9bd0ee4c5f,2024-12-20,33300
bca-a82333563559ecdd83a24021c436e23e,2024-12-20,7900
bca-e6434498708035f03a5f7be542eb926f,2024-12-19,99200
bca-a2ccc0cc3a4e706c768d9541cb93e876,2024-12-20,92200
bca-ed1f89c6d84020713f42bff75c5ac72a,2024-12-20,46100
bca-340e1fac33849468bb6b6272783c2ed0,2024-12-20,-68800
bca-9ec23847bdca23b0613fc2ad3d383e8d,2024-12-19,10500
bca-0ce785d9c8d9b7eb986fe866fe16933e,2024-12-20,56400
bca-79cbf610fa30ab26000ffc6d16c86d77,2024-12-20,16000
bca-efbfb5a8f426be6122fc4dfc36190fe8,2024-12-19,8800
bca-c214048457c9b915df9a67d85cea092a,2024-12-20,36900
bca-8f04fa1e3e68fad766b0f19d9eaf866a,2024-12-19,-80400
bca-2f3d18caf11526a3efb5013acc497537,2024-12-20,88100
bca-0d4cc32b919621c43beb0dafd8a540b1,2024-12-19,-54600
bca-6801a6496b52b13bd6b8a1f0f79e1a2f,2024-12-20,-65900
bca-a0f6dd3e0a2faae68f0b59d8cb7ffb4a,2024-12-19,95200
bca-2abcea8c1a5ff1b4b40b6db8d26dda6b,2024-12-20,18200
bca-6ef455d3a99394bb048aa3059c617f7e,2024-12-19,95000
bca-dfd95f811c31622ccea12b6034ec6f53,2024-12-20,-16500
bca-eb653a4bc38191071f820cb8c9cf0ee8,2024-12-19,44900
bca-b12b2db2f974b1de53e059ae272a011e,2024-12-20,67500
bca-20bbd67a444a56254fc1ae56f3374387,2024-12-20,-10100
bca-ac13b2b6d2cb451151c32fcf959af1f7,2024-12-20,-61900
bca-49d5d8818463fb994c642835e7530d0f,2024-12-19,80100
bca-439d6417e582ef323ec91dfe29f7fb63,2024-12-20,86200
bca-850f4e9ae85806f6dacaafd2fe652427,2024-12-20,90600
bca-f733aa53b157c66c274f2a626a0e072d,2024-12-20,-59800
bca-7b014efec438d8293e25d38806c064f9,2024-12-20,36300
bca-1b8d6ab376fc25f510c8eefc8bf7017f,2024-12-20,3500
bca-15c1ade3342dd5a0cc35c1936121da7f,2024-12-20,-61400
bca-868def1fd7702f348fca336276ba3d3f,2024-12-20,84300
bca-986947c3bef3b2268e87caa4d50c3085,2024-12-19,43900
bca-f4cde7a10a86e356d10872022e21f7fd,2024-12-20,12500
bca-a15e97a74e51c8ce5fad1d81d2015753,2024-12-19,83300
bca-093c7e769d15d725a8f11fdfce6ada8c,2024-12-20,13900
bca-ab8962187164b1770d5b3972120c8034,2024-12-19,70100
bca-e4fa0f6d7eecd8e535a6bfb4102fa52a,2024-12-20,10200
bca-b145c19d7877aa73e67766d1639a56b6,2024-12-19,90300
bca-ec792701174c3d44f0587d8cf0b7d11c,2024-12-20,18500
bca-d8cd3cf9be80dbb64f72663fc865c411,2024-12-19,15300
bca-edac15e42cdeb046a930fd904251ae50,2024-12-19,84600
bca-99d7253cd0a337f1e23fbd8be2c64f4a,2024-12-20,31100
bca-40f3ec0fa6959d474d3c36c2518fcc73,2024-12-20,61500
bca-7c80ba3a6c320b81ffbb2e24b2bce8c5,2024-12-19,7800
bca-b430f9b6ecd4000a74be4daea2a44e6d,2024-12-20,41600
bca-681958d4c8e72db6933a6ba7484429dd,2024-12-19,38500
bca-ab45dc1787bb44535992736b7e487f58,2024-12-19,40100
bca-42e95f61638860415dae326da862657b,2024-12-20,-81300
bca-d27a11c4ad2323f9138d9187d91170fb,2024-12-19,-87300
bca-317cf5ae9e7e064f1b9415fec3201afc,2024-12-20,7700
bca-c9424bdd741a0209fb8885d4370d907d,2024-12-19,-35500
bca-55e79c64d98618ada3e12059030023cd,2024-12-19,42700
bca-fabed5c0ad38a44678028a5fb4af2139,2024-12-19,18900
bca-207aff82df98887bb5ef39bb81ddac7b,2024-12-19,-20600
bca-30a495922986a1967a1f0883ceba74d2,2024-12-20,-98300
bca-772bc99593b1350775ec0bc6e704566e,2024-12-20,36800
bca-eb8eab4880ed99f1bd617387d561a0c6,2024-12-19,83500
bca-9ce113d34727e5d37c323f91bc812a94,2024-12-19,91800
bca-e3fbf7ad5b3edba81977c89e8128bc91,2024-12-19,24400
bca-311bba034dc8af2991028b7eada7cc15,2024-12-19,40900
bca-a6bf4de38de100bd59e2bf95c5d7feed,2024-12-19,23100
bca-6e89c8dc9deeb9448b5dc11c209199c9,2024-12-19,37900
bca-f427176876470d41fe891a1c90e95faf,2024-12-20,-63200
bca-b0edd10c62d611638036f4a556c0d1d1,2024-12-19,87100
bca-af0c6e547662f550361889bb5b6ffd88,2024-12-20,67200
bca-96ce672782bfa691847e33cef775e790,2024-12-20,42700
bca-b5ac96b8046bb2b8b1cd4ff2f4909413,2024-12-19,68200
bca-c5509b5aa0edb396461016b79546b729,2024-12-20,45400
bca-1ae216085298994b161607239a8c1842,2024-12-20,11500
bca-07c16fb67d9f3eb96ac5d2cfe977795c,2024-12-19,36200
bca-9cd7d0b95e85dd499f702b61fea6bf44,2024-12-19,20500
bca-c0e822777cab67aedc2f13f1a8d40ecd,2024-12-20,-48900
bca-af2ef2ef3d16cbd40c6be236cb2dc7a5,2024-12-19,36900
bca-8d5be5c3f80497df2b73a52f2ae3dfd2,2024-12-19,11700
bca-56245ccdc3d611daeee89bb56a092f9e,2024-12-20,60600
bca-16dfa70c5a7c3adf1424b81364841361,2024-12-19,50700
bca-f88a3d88d065ca5778cc73d2927c68bc,2024-12-20,79700
bca-4b7206c0c6cccea6f89a1b69263ca388,2024-12-20,-41300
bca-6d33a755fb79becb7d19e8cfcf47fa0f,2024-12-19,12100
bca-2ec522edbe86c387a9b79cbb177dfb7c,2024-12-19,90500
bca-65f882ab48853b3a2896950223615eb5,2024-12-20,2000
bca-ecb54e8861f219aab610bb6a2ec8c1a1,2024-12-19,3100
bca-82cad0092c6dcf154c5836e7774a8529,2024-12-20,27400
bca-34d6cf67295f25ad02dbc07190ba178b,2024-12-19,-68300
bca-f8360801bd71f2b7ead0dae8f1060547,2024-12-19,71600
bca-b9d471b74e75cf957bd3f17e754ebfb1,2024-12-20,-72800
bca-c7c8a9c89c5e9e7c217434b5b323e45d,2024-12-20,84600
bca-bb97f4a84bdbf99dd4a326145dac6cf3,2024-12-20,6400
bca-f99fe5c58d08809025c267d4796c09ea,2024-12-19,77000
bca-6458202e0f3076a4908526c607f4c45d,2024-12-20,12500
bca-3716f26e5c6b13a49618d8f83bcd075b,2024-12-20,-7400
bca-e50e7e860a02f5feb96297354adc9bbd,2024-12-20,7900
bca-806833039571d44ccf883fa7c174035c,2024-12-19,71400
bca-04416c7c0b109f8e5ef77199908f9ccd,2024-12-19,65100
bca-7fff2e6ae25c87b94ec323d738dc4f05,2024-12-19,-79100
bca-dc8216e2e833a03ce7669e9a6f79733a,2024-12-20,55200
bca-ab9ee5e159ed5dd09511ae5862647752,2024-12-19,32000
bca-6997629236e7a11cf03bf0c6d7a290bc,2024-12-20,93200
bca-c92a27182588ba03b2beee917f2d826b,2024-12-19,-66500
bca-14adad74d554193a9055f32e8342c480,2024-12-19,-17100
bca-5a6def6a7480479de0ce8b1dc937df05,2024-12-19,9200
bca-3752e82d99c529c8ca902cb0153673c5,2024-12-20,57100
bca-72a3d65634c610d7974f7b77128beb1d,2024-12-19,11000
bca-8012538af5ac52a00b5db76099e285ce,2024-12-20,-16600
bca-1db248d40fb02df2a7051af79b0eca2e,2024-12-20,99500
bca-c8991b5093fcf20065b11903774f35d0,2024-12-19,-17900
bca-86db7d0d84550caefae2060fa35a43ed,2024-12-20,84200
bca-efdad519c9eb94ea0763a42c18fd2474,2024-12-19,82000
bca-8f65c3387834202a6d4d6859e8cad6ee,2024-12-20,96500
bca-f5e78e941b4945c07a8191908b6a380c,2024-12-19,76100
bca-efed9cd71b42b16e9250d5acedcc5a5d,2024-12-20,38000
bca-8cbe39a32c2028bc559d244d078535a9,2024-12-20,15800
bca-7ba608ddac639eb3b895c23d5c7e2f86,2024-12-19,32700
bca-06af7c56a4309a792386ae3165ec1914,2024-12-19,-31000
bca-25c37e7a1f0e90aa51ce18e6b331d8aa,2024-12-19,9800
bca-6e148169dec85b81a37b6a342e7fe715,2024-12-19,84600
bca-32d86fcb0d0541cd95506d5b0b6f5678,2024-12-20,11000
bca-c803bccfac7f12d56eb90c80a98c4fbf,2024-12-19,59000
bca-10da011d0e91078efb099a3f05babcb6,2024-12-19,-8100
bca-01019365ff67be9914666dd97c1e7e20,2024-12-20,52500
bca-11bc98a46144a9185ad9a007320bc367,2024-12-20,9500
bca-9a53adda438b2204e713b6c3c93a134b,2024-12-20,24400
bca-8977f0f10ac623af34077c1f85e56a46,2024-12-20,60100
bca-fa2371162ef229ca52e0c28d49466ecb,2024-12-19,6400
bca-d41d108a4fe9a18738078cf59273d81d,2024-12-20,-64700
bca-36821fa7c3e458059cd48fc7b3d6a03f,2024-12-19,28400
bca-b3b09ba3c4c3d250fed02e4105461567,2024-12-19,24200
bca-6f29ac7935ca9a61df5f96e4cdb6a622,2024-12-20,1500
bca-49b33f6f44299ad0994e366ecc937abf,2024-12-19,19000
bca-a52336300197d621bde3dbec29757024,2024-12-19,99900
bca-608d734f36fef3206a8bcd12728750c3,2024-12-19,2500
bca-b90a346ac0233cc5cecc6243c4f2a195,2024-12-20,86600
bca-f2f6a93086811181ea89c25b6ce3c184,2024-12-19,82300
bca-7c3de2b0beb173c243c0b3b1a337e1c0,2024-12-19,5200
bca-1c91317c6a0078e602d42dcccebda218,2024-12-19,72400
bca-cc335e71374a09eb2f1a4d89df66ac35,2024-12-19,15400
bca-6e09cf1dc9bf511a4f2b579f77fd505e,2024-12-20,-1600
bca-2b5a10a4197ce84100620f1c8f8ac0e2,2024-12-19,8000
bca-abac90b41083b9441621e92abfb68867,2024-12-20,29400
bca-946c9f522e0716c09ff2856098403e70,2024-12-19,-79600
bca-8633a7dfef95ddd3d14e9ca37b150db2,2024-12-20,72900
bca-d88e7fb02ad40245a68f132ba4b3a25e,2024-12-19,67900
bca-071c2816faaa101165f5e694f76acf38,2024-12-20,77300
bca-1e94d2c2c4f3463d9ec52ebdb5d1fcc8,2024-12-19,73500
bca-d30aced38a8d79dec6296c60c87b60d6,2024-12-20,19000
bca-dd74403a11e16c59abb650a8b8f3ce9a,2024-12-20,2300
bca-30e67cfed575bb935a8a6861bea6da64,2024-12-20,51100
bca-d0b91efcdb509d9ab99a9eecfb8fce8e,2024-12-20,55800
bca-dc372d7cdcab1927287fcf270b9a0386,2024-12-20,17000
bca-a2670e1ff4b672e85fe588bda841f368,2024-12-20,89500
bca-653820f995dab732fec83973739e2b54,2024-12-20,-16800
bca-f2431beee3cb34278ea9a0bdcf1602bb,2024-12-20,76100
bca-826cb0c4dccf6cb890035276dd6ee809,2024-12-19,9900
bca-6e755a4e35f9173b1dc83bf00972106d,2024-12-19,-52200
bca-0cf8fec526b9124221b23cd4c84abbb7,2024-12-19,-52100
bca-11617667c2642f620a3d26f6517c1aff,2024-12-19,-72500
bca-faba8b4c40d41716ceb327623f6a78be,2024-12-19,62000
bca-50f5a6be376d8ec6fdede621cde007e1,2024-12-19,-59500
bca-4dfa991c4f316b68744b371ecfec6a17,2024-12-19,62500
bca-f1d77c1cc7dd87954624c0d29ec32cf8,2024-12-19,78300
bca-e68bde78a7ea5aabc066046ca3a3c414,2024-12-19,-22900
bca-cd7ec789e49871d218fbac8774e14359,2024-12-20,-44700
bca-81cfbf3a5d9727a77b94d0bd0fe08f27,2024-12-20,67100
bca-0f935a55dabbfdc146d76b055cd83442,2024-12-20,-49300
bca-3644d46c79cda4d1c2a270ac4935578b,2024-12-20,29000
bca-2bd130acdc620b0bf45c294e7f67bc03,2024-12-20,70300
bca-931d0ba9288ee4cd5a73ea85bc8f82bf,2024-12-19,23000
bca-bed4cf0a6d759f5d90c63f2bc11ea76a,2024-12-20,6200
bca-a20e072d9a09efd876f107ff020291ca,2024-12-19,87700
bca-8ca23ff72c158f0979825071a7c18405,2024-12-20,26800
bca-f4af5386e97b7ccdbaaceadb06a8ccb2,2024-12-20,-59900
bca-9edaaf2d88a3ac6b304c1d884b72b90d,2024-12-20,-97400
bca-04cea154e1293acfec9ee2ec9ffe9695,2024-12-20,85200
bca-4ab55e519f73c229dec6608c1702be19,2024-12-20,90700
bca-bd33c411440df4f24753708814254e0c,2024-12-20,-67200
bca-3518fbe2d1bb6c44e52d662d6f3bf24c,2024-12-20,67900
bca-b2e1bc7b73d8616cd91696c8eb593064,2024-12-19,75300
bca-fc09057254923a3ff5228bc5935b0995,2024-12-19,24600
bca-24943edfebf1a185839c933ff16585a2,2024-12-19,31400
bca-6766849d1c775b43b1b447543fa4d1c5,2024-12-20,40300
bca-b755e4533612a6bf7b7176e220d0c811,2024-12-19,87200
bca-f7f2c67efa23e175fe56a21d3a6580f6,2024-12-19,90700
bca-2988ca9ba551086211673fd6eb3cb588,2024-12-20,72000
bca-b4d525756795ec6683b5d9a2f9602d0f,2024-12-20,52000
bca-1ef9d0a77812ca82cf47ea45c8b05d12,2024-12-19,31200
bca-4a6ec630c07b0af69537796ea745e518,2024-12-19,87200
bca-3413f8cce8a88cc9d96a6ab2edf7f015,2024-12-19,98300
bca-9661421ce5cd2b34beedcd5abc6bbae7,2024-12-19,34700
bca-b6d4cdec19546eeb3680f74189399670,2024-12-20,20100
bca-9d5a53c924a3ddf6654e81d624f4570f,2024-12-20,54000
bca-93eeffa20264d6238e11fccfa8314e2b,2024-12-20,42700
bca-10ec24c479b70c6209eea84cb4335149,2024-12-19,6800
bca-e46451dfb056a53e0ab8eee6c93d69d7,2024-12-20,25200
bca-dd2084d6ccec0f855d283c84268943e7,2024-12-19,72200
