BCAUniqueIdentifier,BCADate,BCAAmount
bca-4d17804eefba618ffba0cc934f7ba097,2024-12-20,98400
bca-d5b8091940efe7549161576684b006e1,2024-12-20,55200
bca-19fa0f5f064534a10c666b4a28904673,2024-12-19,95400
bca-0e6e5bda1ab740a5ae745d222ec6b686,2024-12-19,66900
bca-1176096f9714528cf151505f3b23fe5c,2024-12-20,38200
bca-095cc7bf09d4325f70603f936abea34c,2024-12-20,93000
bca-1c91fffdc4051c1621ca05df279c6e00,2024-12-20,-81600
bca-e9ba94fcbab13040c19f3905005734f8,2024-12-19,80000
bca-b1e86e44cf61a1ac4f5bd926df3e6b75,2024-12-20,34800
bca-c815c254f548015f0d0ec43cc463f269,2024-12-19,-43200
bca-4dc26961caa0c46a7d6409be3f85a3b8,2024-12-19,-33800
bca-8f50b81bf9c7777de971fc91d70c9b82,2024-12-20,-37300
bca-c3602f711c88790f645cede9604af98d,2024-12-20,68700
bca-13121e52133807cefacfac72757c7337,2024-12-19,48800
bca-5686cb19744dfa08d6fc1a95f6139633,2024-12-19,81100
bca-4de396fdb0f7f80cfb45f0663a64ab2d,2024-12-20,61500
bca-a1f8647983b1d7e3832bbb99eefb29ae,2024-12-19,84800
bca-1c3181f57458d06c6010bdda0c0bf9d4,2024-12-20,-70300
bca-cfde07806f48fed3d9b148a60e685a8e,2024-12-20,87800
bca-0dc20e804f8dc339eed9e962af76c443,2024-12-20,25100
bca-4ad4928fca42cfe23f954a2e7ed7be1c,2024-12-19,91400
bca-e7f58cad15d26e06e106d37eeb811d09,2024-12-20,79300
bca-55d8323885fed3678bec95b534b3ceda,2024-12-20,40200
bca-38ba6754087ec3a31d1b35742cb69855,2024-12-20,59600
bca-669122b9a6f3fa8e5a9d2e48dbfe889f,2024-12-19,77700
bca-999a4e4346ab526a596413de8c17fbc3,2024-12-19,9600
bca-36b7081c4f5b9fcce5267642e48e8c90,2024-12-20,-71400
bca-c680ef9d5ea040a2b0cc39443cdf1312,2024-12-20,73000
bca-43b7e237b591bcff63028eb191721e20,2024-12-20,84900
bca-713bdd32fe070d02933cf46583e77ab1,2024-12-20,9300
bca-b61b8fc07ade3694164ced070ca52db4,2024-12-20,15100
bca-f40fecc0efe559075791ebf020bbcc92,2024-12-19,78700
bca-07e434e617950b9ee105e56c97906914,2024-12-19,-31400
bca-103b92281af30ec61477d8b45fa31bed,2024-12-20,-81800
bca-ebf76279c6c99e3801d61a66fce89e32,2024-12-20,55600
bca-9fc7bb3042b23c3b015e36e78a63d209,2024-12-20,63400
bca-f0a49402da6f08194fa7f99059a8f0ab,2024-12-20,34100
bca-4e37e5e798b631e052263f651cf04ec2,2024-12-19,23600
bca-b35d8873528884d0a9e652ac15b0f717,2024-12-20,-50000
bca-d80691ae5f425ca454683e5059199a8e,2024-12-20,-91900
bca-cfecefb850bc15865c9f0993dac0934f,2024-12-20,89300
bca-3e618befeceeee6e248b11e375f676df,2024-12-19,84900
bca-3e5448a37909c16121b94ef2daadfc59,2024-12-20,20500
bca-42c12f119ca395969b68b159cad4bf23,2024-12-20,94700
bca-4e1b1466f670e960b4996a369b11221f,2024-12-20,-9900
bca-7998ccf1b6456d090f980c5a00f9ea3f,2024-12-20,91900
bca-d949fc8e6a785d3233dd59251bd8c0e7,2024-12-19,40000
bca-00f77f278407f6121f8fd2ef6c5d8ce7,2024-12-20,56600
bca-77cf1d65d59206d344b8e007779ae679,2024-12-19,57200
bca-ed9e58afbcc855a6c349e7ac9e3cfcec,2024-12-20,-62300
bca-8e1f134c953fd7d0c1fcee89e9c5894b,2024-12-20,-55300
bca-7503df9ec7eda936d0f8a21c20017a80,2024-12-20,63400
bca-f347c5cc18f585fa8d53efdc5a964c69,2024-12-19,61200
bca-ae3ef05808ff8291e29adce7fb4670b9,2024-12-19,-13400
bca-0d94471c61f94ced75b9bf71596d7b71,2024-12-20,69300
bca-fa81dad6e8b96f0496d8a7f625b58066,2024-12-19,-79900
bca-4c9c1b017df5689061cf2210188bfb57,2024-12-20,52300
bca-c1049c4552d032de1dc4c84217ea1b89,2024-12-19,95700
bca-19abad495df5b8ac932c1fac0131d449,2024-12-20,82900
bca-31da0e5caada1d51bfedc78128165c01,2024-12-19,85800
bca-20cf02813d4ca6af0df0a12b27f3a905,2024-12-19,87100
bca-42a09f86a0d69c1d75d4fd3c864b81ca,2024-12-20,74400
bca-5edcc1eb7e4aefaf0a83a4a866fb99d0,2024-12-19,66200
bca-83b998374c8f422ae864daecf4ca5b54,2024-12-19,89700
bca-717bdeb8fd49f72803df258d76c2c2c7,2024-12-19,85900
bca-0261d7ecee15366bf46f9af8cf65f8d2,2024-12-19,-29900
bca-7020bb517d518d5e4ccd78b5d0105d04,2024-12-20,14000
bca-2d4b5c7450f72ca576ac244702e75dc0,2024-12-19,-44800
bca-aff34d6aedd8729a87633e1609f6ffbc,2024-12-20,47000
bca-84e1e8e5996464bf61d4bbf60120018c,2024-12-19,-77000
bca-b1cf1e207df1e971ec8d42c403ab2fc9,2024-12-19,-3600
bca-1d838f3c5e6fefed357d8cac43854e2e,2024-12-20,-9800
bca-792801ad9650bc7d4cb2a82af3614ded,2024-12-19,-27200
bca-ed4841d59a45a186eb5b61474818d94e,2024-12-20,9300
bca-6258cdada58b75f50aaca9fffa32c4ae,2024-12-20,46700
bca-7abb41bce04a16c892e0c5f008958247,2024-12-20,28000
bca-3697725dc66482b0a8222d7467843558,2024-12-19,66200
bca-c7275458916d36afc64440e2fbf7b15c,2024-12-19,84200
bca-99cf2a09f5a24701360dbf4516f75d01,2024-12-20,33100
bca-759d60390ea648dd8d9ce7043dc8b86c,2024-12-20,54300
bca-ce81c6eea8aadec60d6399fa5e6323bb,2024-12-20,-90800
bca-5e1f305bb7df08f20f3d200b387dd1dd,2024-12-20,97900
bca-1c88f98a9fc0c9ae002b23cf3318348f,2024-12-19,11800
bca-a1a774b85d983cd9ed020504f60e38d6,2024-12-20,97400
bca-39cff07860abe0ed02544aacf509491c,2024-12-19,25400
bca-24016531826a51f767792b6d560abc01,2024-12-19,58000
bca-b0fc71ab313f1eaba3984ce0f786b495,2024-12-19,45300
bca-83847c0c49cae5100ac99e19cb01e9d7,2024-12-19,65200
bca-1aa349d150a407bea045374c558e16dc,2024-12-20,-65700
bca-e705c6d7f04026504a481be88da97b13,2024-12-19,91900
bca-c1d1d75b04f5e5892ddaa440f6f4fc90,2024-12-19,-43400
bca-280203b267fca9af8efc9ccd7b8227a2,2024-12-20,94600
bca-d7ec049da5a036cf13e16f47d1c9f991,2024-12-19,40300
bca-460907b301e3e7ddae3c88bdee8e39c7,2024-12-20,49400
bca-d773bb66d5ec7ac060d2fccae115a7d9,2024-12-19,15600
bca-5dde6dd7cdc163b11c0c4097e9cc5b6b,2024-12-20,10600
bca-69906f194cb5739a76a509232b1aa2de,2024-12-19,97000
bca-6367100bcb313baf8d079560c49f7d57,2024-12-19,6100
bca-967220d923c5ddd9e1e7aa4ece251fa8,2024-12-20,72500
bca-b1d0f570be415fc32c77cce5939250ad,2024-12-19,-36500
bca-7f5b207e8361b9c1f0995e406f6c3172,2024-12-19,-60600
bca-cc787ac1455c624dfdb661a6e719594f,2024-12-20,86700
bca-dbc07eef739bf04e26accdbfcc37ff10,2024-12-19,95200
bca-956d79dc3a186f1bbcfbc176866a49de,2024-12-20,66500
bca-60bcbd797439e197c70e19fed05fad82,2024-12-19,22500
bca-e90073775411a8ed84cd9fc5750e1416,2024-12-20,85500
bca-91f0b90ad5ae95d4ff7499c9eb7e1389,2024-12-19,69700
bca-ac0cdae71bc7b8c1ec7c07fa4733ed5b,2024-12-19,30100
bca-c09585f88003fa07cafc3fcbdde09230,2024-12-20,24200
bca-c5f072b076de5baf1e7b9a9a6b360677,2024-12-20,-70900
bca-579590b08ee750f09e2d97db4c344b3b,2024-12-20,11000
bca-264238942b0217663354991700ae40f1,2024-12-20,-31700
bca-3541b30155b301d960b94bc4775283e7,2024-12-20,51900
bca-2b011a44c86861d71a9a6fd05293d2a2,2024-12-19,90200
bca-fb7366a9cf4b99a0537cf4868f3d1440,2024-12-20,4800
bca-d3a464428c2996abbab846ca248e7eba,2024-12-19,-43600
bca-fb04d3639dd2c76637d10cc0687aef49,2024-12-19,-78300
bca-8f8f18378a8fab9c1549f61a2da71186,2024-12-20,32100
bca-f25b295d0a8f54ca8e819da0ee4454bd,2024-12-20,-36500
bca-75cd7c2f510f2f64ce0eba37bf94d5e2,2024-12-19,61000
bca-4d7123ef191249eae25bf66026b06a87,2024-12-19,18900
bca-850a1e854b2bd0fdaa323db9e181f43a,2024-12-19,-34200
bca-6ad6a8ab8d6a6f7a86e113f46d2d2b50,2024-12-19,74800
bca-00fea8a05ec28eb5611ec6fd4d725250,2024-12-20,40000
bca-d27b7f9bf15a9d20c06e15bd481d9fde,2024-12-19,58100
bca-bb6863acc188116ec07d357648ae83aa,2024-12-19,78700
bca-98c5a449465a90845a474cb9f519466a,2024-12-20,47300
bca-0bae82aa66c48bb571886b54f3880f75,2024-12-20,71900
bca-33cfe0eb6c0439f2952f3a763f16a44b,2024-12-19,-27900
bca-8448c5f00fd70ccf2d7cd7f2cb0d74a4,2024-12-20,98900
bca-91a686698ed11db694e467b290241135,2024-12-19,33900
bca-6dfadf33811079f04b699eb4f767aa1f,2024-12-19,-83100
bca-de300e01b4985915fece7c12490baeb0,2024-12-19,59500
bca-1014a0c1190c0f4ec464b9df07b8c3ec,2024-12-20,-90500
bca-614f8bfdeb86508ce0c4e6c518887b8e,2024-12-20,68000
bca-24788dbc5003b10681310b53d0aba888,2024-12-20,89600
bca-7194c17a949af772d035d837d1e2eedb,2024-12-20,63600
bca-3d37403c97917462a8b9d3069d9c8dfe,2024-12-19,30400
bca-e7bdfa5dc675b950d28d5e93a2402c47,2024-12-20,64900
bca-ab242ca534fac9ebb5acc7e0b705240f,2024-12-20,7300
bca-572a48dd421b259414b5b4171a9301aa,2024-12-20,3600
bca-03d0fc91fbe5a506c7e1ba4f14bfdec1,2024-12-19,6200
bca-7ee3cdb0a81be983dd2d526e4e034b0e,2024-12-19,22800
bca-a519e0abcd642ff19a0a6032dc30d3b3,2024-12-20,81400
bca-e2ab60c339bb2d22b376dded3ed9d160,2024-12-19,-65500
bca-4e35222f13cd2c9360ed05e582dcba0b,2024-12-20,65400
bca-b60b2d6e436a2db496a20d8b9e15c640,2024-12-20,-80200
bca-5daface94d11d7ebc42233d3041bbb6d,2024-12-19,14400
bca-dd531792f758e8014decf20b00bd15b3,2024-12-19,19000
bca-0261c342e7da7e67707fee74f1b143f7,2024-12-20,2900
bca-ffe846fe6a2676feb907cb216bc91def,2024-12-20,55000
bca-ee24d2276a6173eebec98afa428142ed,2024-12-19,80200
bca-676199523194f77107499c5f16e16ee0,2024-12-19,49400
bca-be3b1511dddd662eba4c2e0384073956,2024-12-20,57100
bca-bba43a9875ca607967e15a9e59f1dbce,2024-12-20,87700
bca-57157a44d0007db0070882cdabbe929b,2024-12-20,-20700
bca-adfc1c98185b24cb0ba6e8639565b249,2024-12-19,53100
bca-6be22ddb23dabb64432c86fb3324faa9,2024-12-20,6100
bca-83844a8d53d350f482491faffa424f4e,2024-12-19,43900
bca-6d4f5634d356c63946c6acad3190976e,2024-12-19,49900
bca-56dd858446ac2874bb69a2a6b13267eb,2024-12-19,51000
bca-ab6b33b043d5c2763e17142c29d1c9fa,2024-12-20,20400
bca-b0447538b92dfed629f8b025e200fd1e,2024-12-20,87000
bca-cb478b1b33e4009d62554c4f139e68f1,2024-12-19,8900
bca-2b76c4af56630fa0bd27115b3eae2722,2024-12-20,63000
bca-c06bd2db28e22a04426228751e5d8862,2024-12-19,57300
bca-1e19f20532dd6e594681d36ad07f08b5,2024-12-19,22400
bca-4e1679f0185ce120f93d92c5d9768417,2024-12-19,-67000
bca-2cc5aa7b01444ad6aa46fce78b61964e,2024-12-20,-88000
bca-3ea00da6d8b1187fe77e11e28ca394fb,2024-12-20,-32800
bca-073d08d10a3857e7a115f3cdef9c67da,2024-12-19,-27400
bca-1ed68276c6169a043ecf86d37f6a724a,2024-12-19,59600
bca-c656b0b63b3bb8e43eaff8539abe02cd,2024-12-20,42900
bca-af4d34feb846ffb55a60e0935d73c56f,2024-12-20,99700
bca-78a554a8abdc12b15294d9bc7dced434,2024-12-20,79600
bca-11136737c72e0975e1bc63226104f383,2024-12-20,36900
bca-6e16915acd4c32e39b7a5ca300a58334,2024-12-19,51900
bca-6f3ea9f7d3f6ddbcc07b258880ad12ba,2024-12-19,51500
bca-1ecd695cfb7f8f68b2bc6aac19b080f5,2024-12-20,54600
bca-4d8c3ec81bbddfb35247b075435c9d6b,2024-12-19,22300
bca-2f6f090f7ee6cbf836bfa9a27701a4a2,2024-12-19,-52600
bca-b4e2d58ff40d298d36dfaf72117ad721,2024-12-19,82700
bca-33d3a5979f8a17c9ad01fdf8faa08dcc,2024-12-19,-92000
bca-88180971c884103f5606b3746dce1b7a,2024-12-20,-10000
bca-47f4eed892c39443173d739a6418b487,2024-12-20,64500
bca-3e0cd3cccb87d4d2e39cebd582098350,2024-12-19,80500
bca-ef7948e02921eedfa10d5968d3c96957,2024-12-19,5000
bca-523c24b59eec5c549cae69d3137455a7,2024-12-20,22600
bca-9476f44c8a7bdbba430d42c6a7deb75e,2024-12-20,77200
bca-1c37eebe187e6cc78978e6510d6a92d1,2024-12-19,86500
bca-625ea84e9b4c6c4f34b1f5ca26809d24,2024-12-20,-42300
bca-b299333f0e1e48b5ef16c24ca08f9f27,2024-12-19,89600
bca-1eee8adfd80c73abe1cbd838d8f7aa0f,2024-12-20,92100
bca-6e840d5294496a8dfd25eb9f5f758560,2024-12-19,-68200
bca-e4cc7f2db372b9bfac51c9f5af518aae,2024-12-20,54000
bca-e57c7519444fc10ac36edc73d94dc823,2024-12-19,35400
bca-a14608a5b8ed34be638c7cf6edb0aac4,2024-12-19,24000
bca-c8d72d4d955d44c9cac8378a24d0319e,2024-12-20,71300
bca-00a5602887c1a6a9207dd0e93ef42953,2024-12-20,83800
bca-f3a858ff5f9b5d51cd742122be8c284e,2024-12-20,15500
bca-40169dce299545f1432cb29557ccbafc,2024-12-20,-77600
bca-8143ca2e220e24fb2decfe9cc6c388dd,2024-12-19,-37800
bca-4a53397b90bd59f858ec4f8d44a539bc,2024-12-20,-95000
bca-2ea310739d5981c90ad7ed659d0762ec,2024-12-19,-72400
bca-4737bed5f3305d3d097cf378ac0761b7,2024-12-20,92400
bca-3903046db30e6ea121bbcbdb532a10c5,2024-12-20,86800
bca-a3939b90656ba02dca80ace83b834f40,2024-12-19,22900
bca-454041986c1b7f864b4ae3b31977b158,2024-12-19,87900
bca-1a9cea67b84c88dd4541007798c22933,2024-12-20,4200
bca-d56d76818b13aba26a4657eb99d99d1b,2024-12-19,78900
bca-2dd27fcba9c04fe22f48714f6992c9a3,2024-12-19,77100
bca-49c0cea4ee21bcbda5ecc8f87fe7b147,2024-12-20,15300
bca-99afbb2d242a33bf79abe09d7b80b000,2024-12-20,-4200
bca-d855b19ac2fbf55452692df252f30c75,2024-12-20,-30000
bca-07fb6aa66040cc83f03667728c1ea977,2024-12-20,-46000
bca-60aa94a36043f944ffdb20d3f7d23bd6,2024-12-19,-50100
bca-8e35676c3dd2b2329603bd1703850736,2024-12-19,91400
bca-1caf7c989acf99adb9e726878766d1f5,2024-12-20,1200
bca-ba00aadd5fb4d7bed0eee80243760fad,2024-12-20,87100
bca-16448de54f052288ee97d19e0564b789,2024-12-20,77900
bca-281d69ae79da46086bd4792c0a406be2,2024-12-19,-81200
bca-9df7990cea0de971120d4988afc558f5,2024-12-19,-10900
bca-15de6ad808aa9cdf118187597c9566d8,2024-12-20,27100
bca-91a5677434bce41b097331af8296a42b,2024-12-19,51300
bca-df318f8ce88f78c063a429c34633d90c,2024-12-19,-96500
bca-0a83c60124f6e34f66763f3accd1ae47,2024-12-20,-14700
bca-c07c523fef40d2ce4419364319cdc6d7,2024-12-19,68500
bca-62ed43b8bab81e4d9ba1e675dd488dd9,2024-12-20,-66300
bca-9a876ad0bd96c8d9cdb3e40ee74e4070,2024-12-19,-91700
bca-468e5e37031ab11d1d3dc758648d7bc8,2024-12-20,26900
bca-d5e63d5c17ec305d7155a6caf6341125,2024-12-20,66700
bca-da731e8025fdf3c49266a30eb825176f,2024-12-19,9900
bca-a13a81aafbee9ebbb39c1906de82f8e6,2024-12-20,10200
bca-eeff7f1e4dde4a873924ba8565390ca4,2024-12-19,93200
bca-56d165e9ebbb77a46dde28bebe8b3e0a,2024-12-20,55000
bca-2567c581f6cee2ff33b89e9911b7a80f,2024-12-20,89600
bca-78665568cb6f606468a7345b9321ea43,2024-12-19,-93800
bca-b20f755cb16225ce97f8ba9bae562d85,2024-12-19,63900
bca-b69571989121875d2dd71311ca183f03,2024-12-20,-37300
bca-24c38474bcc9aa0b5e3250db57d9c798,2024-12-20,76900
bca-8a24dd78e59746c5cfb3d378101ea065,2024-12-19,42100
bca-ee1443e404e377f9e45c9215275f38ce,2024-12-20,71600
bca-692f8e5b51f7c9c2bfba79186656ab5e,2024-12-19,-5800
bca-244f7f76839d565d23884d65a7e5285a,2024-12-20,-70700
bca-9d4aabdaaaf4108d948765d2e57a49b2,2024-12-20,80200
bca-cbc921e0a5e3211d3902e59d16e2b78c,2024-12-19,34100
bca-cd0f9150d67e2965425b2609459d853b,2024-12-19,-30500
bca-6e62f0b792ded4540b7924fdf882a03d,2024-12-20,30100
bca-2b80cb90003a57aa41fc3234c1c8b251,2024-12-20,-98400
bca-947b741f3e183c251dbe147980891e2f,2024-12-19,66500
bca-6d3053d9fcdb5ecfd622a644f8049085,2024-12-20,-34200
bca-ca20f285321b8257109ad0a6da0f3c25,2024-12-19,-80600
bca-1e99c41b7f2f04f0ad442d8b3b209437,2024-12-19,-23000
bca-045f684ed098bcdeb1ebb4b6215410bc,2024-12-19,82400
bca-691c11ebd0854c9bb57adf6585a09655,2024-12-19,22900
bca-a82fc33d39439cce832ce9647b1cfcd6,2024-12-19,58600
bca-97416cbab7c06c9949cbfd4fb5876dc4,2024-12-20,25100
bca-a5dc4bf60e3e07727ae6318d1fa7a279,2024-12-19,56800
bca-b187b5bf7cf90049578f5ccd26bdc1a2,2024-12-19,57300
bca-48e65aa864fd2ec8ed745c50e4f56ef8,2024-12-20,99000
bca-3e38c415d820534923a9313d7768bb8b,2024-12-20,25600
bca-3dbc9dbcbfa7a31c33de953617025366,2024-12-19,74800
bca-2e68899de6b184db907d17e67e9e1520,2024-12-20,41400
bca-f50dcdc902c94aac6fac1bc330a3f5a1,2024-12-19,96900
bca-898d4d0b3a161ccded519eab35a8fced,2024-12-20,-22300
bca-5ce50209ee9ca0a5bcaa0aac8cf58cca,2024-12-20,-67500
bca-f98f1f45f498bae4f05f8e00c72efa07,2024-12-19,-44500
bca-7f15f27d83d7cd25d212853ee917cf4f,2024-12-20,-56700
bca-baf03c9ba4dea1d5b294df75de82fc88,2024-12-20,43100
bca-300e8576218e67e733c72de27b932e6a,2024-12-19,-16100
bca-d09a93d802bd686a17a553ec31547327,2024-12-20,9000
bca-7d11f5b4ec2a21208372f05594ecd0ef,2024-12-20,19400
bca-1635393b766b968de83079c0fade4e61,2024-12-19,16600
bca-907eda347f8230533b80ff3d7bbb7f60,2024-12-19,11800
bca-eda3ea08b353a0a951239d6832ecf4f9,2024-12-20,70300
bca-d2196f27720b6c8ebdf2db88f8525015,2024-12-19,34800
bca-c1462a92d9b7e1b4e47c994ea75936d9,2024-12-20,-36600
bca-228fc7dbf5fae08013d99625733690ef,2024-12-20,-21600
bca-331d3272b4a47ea246d62924b74ac837,2024-12-20,96800
bca-6e26d9c7920aa5e253a47506040f705c,2024-12-20,-49300
bca-aaeb15a553959275c72d98d48baad5aa,2024-12-19,-41600
bca-17d46952072b23bc95223a774a4d31fb,2024-12-20,69900
bca-1114b8e530fa95238fe863d82d9c70ea,2024-12-20,48100
bca-26737657bbf664199634cc7b2b068fcf,2024-12-20,34600
bca-8a9d3a26b440de2707d8754f6dc93aab,2024-12-19,-40200
bca-025074cd2554ac8232cdedffecb63657,2024-12-19,45500
bca-b318333cd5ead3baf22c35679e90d517,2024-12-19,14500
bca-09a0e0d5c5ce6a89dfe8a431324d01bb,2024-12-20,67000
bca-3ba2eab4f8dbeaa937618fa586fa2b52,2024-12-19,-75600
bca-eacd13029a5d5119612aa484e69247fc,2024-12-20,52800
bca-2e006a25d7e5bec997fc066a9060af29,2024-12-19,66300
bca-69f88c01f7141bac55cf46bb012de224,2024-12-19,-21900
bca-a34c57e57b18eeff44c5ac37a1a8122f,2024-12-19,40900
bca-c40a6003d504555ad5d06107bc86eaf4,2024-12-20,-62700
bca-c30c2cf08f97341192da2a50c6a86205,2024-12-20,74300
bca-9e4e13804ed17665c83ebe0bf65745e0,2024-12-20,58900
bca-055c53ed3b22643c473f2b4608c18fdd,2024-12-19,70500
bca-fafb71755873822ce8d93a541d85d5d5,2024-12-19,-88400
bca-cfe39f35c7c81d23f9162e66459092e5,2024-12-19,21500
bca-9565833ac29897d3252d2f767c8ac293,2024-12-20,87200
bca-5247bda68864769373437b4146539eea,2024-12-19,23200
bca-7f7598005d69ea30c0bbd410de23a17e,2024-12-20,85800
bca-d648a94ce4ef7a3dcf6fcc093ccca1c9,2024-12-20,89500
bca-c006a2b47745ae352441ac3d3d2f1f25,2024-12-20,98000
bca-f60fba56c43d94857f3b2b5b6fa1bca9,2024-12-19,3500
bca-036fd6f9cfa54725a61723ab11f458cc,2024-12-20,3800
bca-aa62f6e1943365782b908d2d26f3cf4f,2024-12-20,35300
bca-6912f43c40d453f437312ae82fc7871f,2024-12-20,1600
bca-544ce25b6c5ac43903a790c5e1f1b486,2024-12-20,73100
bca-cdeff8522c012721cfb4a9f040283062,2024-12-20,-48100
bca-7651176cb90fc0e09c2d8ed86c538951,2024-12-19,-76200
bca-bda35774d7ae17da30b773261a88e931,2024-12-19,-17600
bca-333877b731802f24d3e5c8b9bbd16fc4,2024-12-19,65600
bca-fb030b33804932f2b0f1e424f3a251c2,2024-12-19,24900
bca-88803a2f5ed4b8893b91dc2923170aaf,2024-12-20,-49600
bca-ff10c140584e924675fd04fee3bff3c0,2024-12-19,-57100
bca-d3002724404dec300dd19cbc8e61bd7b,2024-12-20,95700
