BCAUniqueIdentifier,BCADate,BCAAmount
bca-d2d848a6c6ed390debea2e0cd2498459,2024-12-19,-24600
bca-5f5f31aa7f5f6d2b9d798fbef4b6acb9,2024-12-19,53900
bca-223fe7cb364a211f89a02532d033e8ec,2024-12-19,29300
bca-33f8e57e05b5380f8c5f6980717c0881,2024-12-19,-42800
bca-e44bd0a3b8f6cacec2942812d5e2f559,2024-12-19,90900
bca-b02454ae9b16b560a2f966f0d424211d,2024-12-19,72400
bca-2a21f55153e13989eb7f0186288ca522,2024-12-19,-71200
bca-c895c10d5e3024534b06534d3805269c,2024-12-20,51400
bca-20d2ab2cb7379b7b2172987c3d777724,2024-12-20,89800
bca-d6eb63b5111ac149f1322e620b7618a0,2024-12-19,77500
bca-9e995b86d143403f830eced35ea20e6a,2024-12-20,85100
bca-f9cb48236e2448df8cdecb1b70efced5,2024-12-19,85500
bca-6a63f39deae4de095e5cec2a14f63928,2024-12-20,-77800
bca-b6b8ba9b7c88a163df8ff6dcdcad5064,2024-12-19,-56200
bca-d2c27ac7a2207206825dfe4ee836f436,2024-12-19,-44000
bca-b78451b1185f45c094f5d497daebb82f,2024-12-19,62400
bca-3f997599d9f1acc101e4f680ac323e83,2024-12-19,-32700
bca-a6eff059552e8260c00c15f8f5e73c81,2024-12-19,80900
bca-1121899e4a73ba1b082babeb7303d23b,2024-12-20,-14000
bca-b2d0dfcf8014714c8597498ac55c890c,2024-12-20,64000
bca-6fdc4da5d146bc516609e8664a31829f,2024-12-20,-26000
bca-8bdb9419f7ef8378af6993e29239b160,2024-12-19,61000
bca-2408f1171da345822679b5c60177ee07,2024-12-19,77900
bca-924ed96a281e56588c69eeddab7d5640,2024-12-20,92800
bca-6e0261ac9ea5d4b168c097ef1e92b272,2024-12-20,5700
bca-1c9eff16ab473a2060b131282a270e4c,2024-12-20,1400
bca-df0451e024d243332fbdf1c390b5f679,2024-12-19,76700
bca-3377c7d76c711e73145df6f7dc50f522,2024-12-20,55100
bca-33920df369bbc380c4e97ab89e6047d7,2024-12-20,76000
bca-cb0f0e882184317b6a5cadec756d3a65,2024-12-20,79000
bca-65d6cf400144a0283c9a807a4fb7f9a8,2024-12-20,10100
bca-761adf4f3ececf952833243c76bae3b2,2024-12-19,-82000
bca-5b5af5002cc05abb920ba355f5086890,2024-12-20,87800
bca-676f79a67dd1c50dbc9e0f637d56c677,2024-12-20,57900
bca-bbcb43c3a90d600c931e9ae72d5f7a5a,2024-12-19,4400
bca-f99b615a8e180e8bfc77526f4e938ab4,2024-12-19,56200
bca-6990b8ff2fe1cffdbdd6a2928767586a,2024-12-19,43300
bca-87728764eaaa9b4a8beb823f3e95313a,2024-12-20,-31000
bca-28da4ef6d168d2d5b25cdc6340e278c4,2024-12-20,70000
bca-0fd13362ac6b6f374aeff13d22feaccd,2024-12-19,89000
bca-e4c2897601e355c77da2e0a9e35744d1,2024-12-19,3600
bca-d26f41f6fed3b5061435c5b6051d21f9,2024-12-20,69400
bca-746e09f6a1aab438e32f1755b692fb46,2024-12-20,-10900
bca-e0dab8a6a8e6fb11a1dd1396b71b4a12,2024-12-19,85800
bca-4b1593be18392fccdc5915a59858bb2d,2024-12-20,67800
bca-93fb843515c8c23eca088dcc907b64b5,2024-12-19,90800
bca-9e98a13e155e43ba8f4625624cf8e057,2024-12-19,20600
bca-98d57c1955047672c0c91896f4627372,2024-12-20,-66300
bca-c1eba4bf42a35bdc45e95750d8d65328,2024-12-20,23700
bca-f436c6649bf865110d39e890195c3a68,2024-12-19,-24900
bca-4b335681d0c74439db30da06ffdc699a,2024-12-19,-30200
bca-1f010730c947e35e5202b93e987888a0,2024-12-19,57800
bca-40743dec6697d5a52943475f4eb98f27,2024-12-20,34600
bca-6862494d2a128639e71ba8aee8acd334,2024-12-19,1200
bca-1687a87d1bdccba5d930d2223306332e,2024-12-20,67000
bca-55c0cd3ecb4a2fc4bedd05d9652ae3c3,2024-12-19,94200
bca-e9e699a60088cad9e994732a0227a866,2024-12-20,16600
bca-8d328be46d807ee048940148bcc877c9,2024-12-20,73000
bca-c4dced44d3c1f05d86386193e3d47402,2024-12-19,37500
bca-847ba363c1b373c2d592c6478a17e116,2024-12-20,-70000
bca-8ce61bcfd4082a0ca7b594250e0d9e47,2024-12-20,1500
bca-a52220da315f4e3ac03e6bed4d047ebb,2024-12-20,32600
bca-db5bb241bf394ae02d85509ce932e9e9,2024-12-19,-17100
bca-6fe851a180f5170eaaaab3293c674c82,2024-12-20,16200
bca-cb1a4b4a4917de22a4d6a0153a871cb6,2024-12-20,-31300
bca-ac59693796a078f7c33314ac8ce185fe,2024-12-19,77400
bca-b3761fd094378a7b7bf579d5a5041085,2024-12-19,83500
bca-fd9fe9ff41c1f160129ea5f8d1a15cd2,2024-12-19,-94700
bca-a186badb952d80c476d86fc6d0607449,2024-12-20,52900
bca-1126c4ab6fed4e26c4080c2c6e5f4b1a,2024-12-19,62800
bca-9c12cd33f18f7ca6ab57e98c80ce2374,2024-12-20,-22400
bca-dfd1e1d173e3f67bcc717b9b5cc7d2fc,2024-12-19,15900
bca-b565ba1ebc8160ffcf785c319a9b15dc,2024-12-19,50400
bca-82c6c44f505e98898bb1c4b45a4da2cd,2024-12-19,95700
bca-dc8d18d86f4c3a34c1a9ebdf40a8b166,2024-12-20,13200
bca-4574fb42bb41dd5b36ccbe6314084083,2024-12-20,29600
bca-004e86a5384e926effb4a1714db22dc3,2024-12-19,67400
bca-c87c970d19c6fe98b935b918d0110f15,2024-12-19,14300
bca-ff56be407ae8fbd67f7a330a2df0b34c,2024-12-19,54600
bca-3631efb1bdca54ce9129dfa3685740af,2024-12-19,74000
bca-85e62b7e4f99ad76276ac5d6f563719d,2024-12-20,3200
bca-500f6af28604b04815a975fb40fbf78c,2024-12-20,60000
bca-8d4d5a207b0a15118a3cd3016015ffa0,2024-12-20,99500
bca-b267677101b2badfbc9b0b684dce52fd,2024-12-19,91700
bca-9619242f063b8bf6ee7f6c504f129f44,2024-12-19,62900
bca-09c0d2d17859fdcec05f1af5eb6898a9,2024-12-20,84900
bca-5e8bba13cfb27c8f06306717eff8b72b,2024-12-19,-1200
bca-45e0ca7c585a475045ce0573f033cc80,2024-12-19,59800
bca-e7dc1c868c3d78606846aa90a3c5c7bf,2024-12-20,6700
bca-c07f28ba7e1ab828ca3a9621142e8d6f,2024-12-19,51400
bca-e784507f8b5094be27ee18c78874bd96,2024-12-20,-94600
bca-e1f9c57bf4411de6a8447e9392c59ea2,2024-12-20,40200
bca-05c6eb8031b97f6af2ea424cf05229a2,2024-12-20,35700
bca-342ea56b82e5cd33022801bf136ac19e,2024-12-19,58300
bca-a0831777ee7deeb4488f1344f96d8a4e,2024-12-19,77500
bca-e0673ea3d77ff84493dc277df5c4d4c9,2024-12-20,-1700
bca-f7e6f6424fc3096329b8f7e787e27593,2024-12-19,56700
bca-db9a149135979dc5c61e5aed64c3d5a8,2024-12-19,32300
bca-c28544d7155129136329fc43a038d0ee,2024-12-19,91000
bca-9fc2a6f4a1c27718cde6e99bef276a65,2024-12-20,-29100
bca-e67d19ed10b0e6149699f65fca1e3d3b,2024-12-20,91000
bca-2221da1251243f226c8935d4bb0e74b6,2024-12-19,-53400
bca-cc6fb280e525d6e3d8a305fa82c20894,2024-12-19,69400
bca-e33a7acc2d9ee6dd2fe7e9a469444220,2024-12-19,35300
bca-7c41381521b254938d1e7a88351bb6d8,2024-12-19,14900
bca-a10938cbe9540a6ab5c6f9080081c7d8,2024-12-19,58000
bca-4a7b30b31ebebc7aa42642ec53735be4,2024-12-19,61700
bca-c619d7f12712cb638cd9639e4ff193c5,2024-12-20,55400
bca-2380247f07aa9f959ebc59aa19c66721,2024-12-20,69800
bca-54d01db06d2b9e42b1f9133ba7a4beac,2024-12-19,12800
bca-8ab79705c0e73d076d9f13bdb907a6fa,2024-12-20,22000
bca-336bf2a536b2e3c841fe893ada2cf449,2024-12-19,63400
bca-37fc7605aa77870d5a2a76dcfae5f906,2024-12-20,-35500
bca-9a881ab4a6ae3b08498a680e4d70af1f,2024-12-19,9300
bca-08d24f07353cabaeaa7dfe68581c4390,2024-12-19,42600
bca-a50d17af1150b53acfd597240c2d426c,2024-12-19,65600
bca-110f68ff5a042886cca4d7521a57cbb6,2024-12-19,4000
bca-ffb48b008678de25fc185cd0fea68cb7,2024-12-20,-29500
bca-c0669bf121bcc1ec0023457f63612b52,2024-12-20,79300
bca-bb206ac97f39f12abf91f1c514c8f89a,2024-12-20,-86300
bca-5b7b3984495cf5894b6ee85fc77b05b0,2024-12-20,17100
bca-fa880f823b0ed31debe40ed41b2cca3f,2024-12-20,12300
bca-c1bf52682574f6a9c972f3b8f3541f2a,2024-12-19,58300
bca-36891053e6233b757dd6bfbc520f86f2,2024-12-20,95000
bca-4d11143606608f1673e5e1d1e7c14b1a,2024-12-19,-38900
bca-c3a96b709872ca888e8ccac7d329deec,2024-12-20,-76200
bca-f7277d1ba48e9cb3df1071ee7f95e886,2024-12-19,62400
bca-b9d4b6ee9d4ab0882c122784165de296,2024-12-19,83500
bca-2f88a4426b24126a3d68d2ad1c50ddef,2024-12-20,-50900
bca-fc7dd3229620359d85271c5c8e8cac93,2024-12-20,-31500
bca-3053c25942b76882167217bb4817b058,2024-12-20,75100
bca-c6db04284ed8d124db5ca82256643531,2024-12-20,93800
bca-10bcc5fa8c1eba55d0d7975d09f1ea7a,2024-12-20,82800
bca-46bf475b85e73efb700cc5715b167b6b,2024-12-20,70600
bca-a6f28e51227754c251e121fe0ad94a23,2024-12-20,13500
bca-9a4ebfd083c49e75ef7da12aca372b21,2024-12-20,70700
bca-502c5be77a87938c9b8b4bc9602e699a,2024-12-20,8900
bca-ad290892945d5b329bd35a0b7d212a12,2024-12-20,14200
bca-378c77cba35ad6245fb8b9150a86a2b8,2024-12-19,99400
bca-7c6d62b42dcf23dcfdee224df985cec2,2024-12-19,38600
bca-7cfef02363282114634cd1d7a2d428e9,2024-12-19,88900
bca-4da938e2298a6c8029054febab9556df,2024-12-19,64000
bca-69b291f293f4109e03a734e08edc2ca4,2024-12-20,1200
bca-9eece65c26ac6861e2e21c53873254b8,2024-12-20,-6500
bca-5a4852f6643f1b003ca01e73e5a9466c,2024-12-19,89900
bca-1ca000787a21cf8198bb8404ca233a07,2024-12-19,-82000
bca-7e5c1f2fff938d2a97099122ef8e57cf,2024-12-20,21400
bca-15c14771f3618f5f48b3790de430d5bf,2024-12-20,24200
bca-96958476caf8f3e08e91e327644f30ac,2024-12-19,-66900
bca-29e2a977916750758e7015057a70bbd2,2024-12-19,-12400
bca-6ba8e27d3e3225cc33a0ae006dccb2ac,2024-12-19,-73900
bca-cc8a8c76c48852f8f7727c7b76176c13,2024-12-19,-55600
bca-4a5cb52fbf488561fe8e827ed341c768,2024-12-19,37900
bca-3eb4539b68f1bb0b91b3114db6627d1b,2024-12-19,34300
bca-8ebcad343bcff6ba04f57d2ddeb1520c,2024-12-20,4500
bca-8189a6b942bd7dbe409a000739d55b52,2024-12-20,32700
bca-226d8c7aeef49d279023e43b21454687,2024-12-20,85600
bca-cb4626e423c53a041ab3d795858418bb,2024-12-19,-47900
bca-7d76f1edfd898377dc538165fcf103b5,2024-12-20,9100
bca-d04d4f1e8161726b7252d4e5f390088f,2024-12-19,92900
bca-081931812e7bb569a78b4d6410e52fb9,2024-12-19,89600
bca-00d76082ab878f6badc09ba563c73452,2024-12-20,-36600
bca-d0edf39fce039c33f2d6e2c70587c032,2024-12-19,74700
bca-63b9ce03cee35b58ae6b6100eb0b9bd5,2024-12-19,53100
bca-a269f1c8f57c0d64c159da42e2910971,2024-12-20,98500
bca-1be7a8d5a0201457625f00718fcc6aaa,2024-12-19,61500
bca-ea5dd76b3d6ca0dffe2c281309971c4b,2024-12-19,73300
bca-9d1261ba42da7a48b4cdec54903a34d1,2024-12-20,52500
bca-59da303401a9d52349662c2b7bd5fc2c,2024-12-20,41200
bca-900b3989cdcbb373fc4c098ec3d91dd6,2024-12-19,28100
bca-31fe07d2124e7136e9bf6ecd110e3f24,2024-12-19,-48600
bca-4387dc2598e749918a8d4712ae1264e4,2024-12-19,-84100
bca-614168f42266183801ee7abc67d1b79e,2024-12-20,72600
bca-83663d31390dbcf8e4b09cb943521517,2024-12-19,20800
bca-a8d61bde1528ce75d0f227be31e8cf6b,2024-12-20,18300
bca-0a3b81ac095ed524f902d94b37bfd3c9,2024-12-19,-75400
bca-ac9df6fb09e7fc71b13879d366c8669c,2024-12-19,40500
bca-4d6cf9222792a810a5783ed64c2aae94,2024-12-20,-56600
bca-acf1d3c77e6c3785cdd4e77ce9917185,2024-12-20,-47600
bca-3167fbff6020e2894ea719ab1171ee63,2024-12-19,70600
bca-67c67daf57058790451518b9ff2fc401,2024-12-20,-2500
bca-3fbf612b1d4fef57059175c72650318a,2024-12-20,79300
bca-a7a39fd23694e3c2fed46baabae4499f,2024-12-19,61800
bca-0993466cb87e99be6885ec6e04f20fd7,2024-12-20,74400
bca-1517ee35d31f58db098c36b4c61bd472,2024-12-19,16800
bca-6bd1bcaf46232b6baa7790e4ec3fc8bf,2024-12-19,42800
bca-5c3b30b14fafea6e0431759c9f9dc398,2024-12-19,50200
bca-15990abea44670b249f7120092ad0552,2024-12-19,9700
bca-27c4fb203f5cdc5ded89f588feaa655f,2024-12-20,76000
bca-c644b53ef51090049afa41ce2491ff49,2024-12-20,-76900
bca-220cbe1e5acebd7dfd554ffe89438285,2024-12-19,71200
bca-973f8e0aee20814b42bb27fcacca2ba3,2024-12-20,5900
bca-1e4defafc3cfcce94cfb2483f9d4fa6f,2024-12-19,97900
bca-233f012bfb735c84802c639e1c3a7c9c,2024-12-20,21100
bca-dabee6032abf0e5e79510b608292fb2d,2024-12-19,77600
bca-87271c6df35a7edfc50d7660282fde0e,2024-12-19,92300
bca-8d20750a57d4d79e570f689b2770f965,2024-12-20,60700
bca-31f52c5ec97c01339ad62b96015f44b4,2024-12-19,97400
bca-2cdbad59f971d02ff5f2646ba069977d,2024-12-20,15800
bca-1514cbf63b069d77511df0e1e608c07a,2024-12-19,4400
bca-405d8556711a71d8f2b206948e494f7c,2024-12-19,-65200
bca-13c7f7e31432189b1b5aef2868727345,2024-12-20,17200
bca-a2a33a5bd9396467bc861553d0fd6a2a,2024-12-19,-18100
bca-fb22e6900bf2e65a3a0e754792e641cb,2024-12-20,19900
bca-6f082d392b017b16c6e58c0717dbecdb,2024-12-19,92600
bca-56f40f762252329b510aa7807b1f8a72,2024-12-20,75300
bca-31f388fa791e369d36e36c39ffe1072a,2024-12-19,86600
bca-3362a7662069d8a166a8c98f53006e07,2024-12-19,74400
bca-d7b434690b6470e78a2008d51a356a2e,2024-12-20,-25200
bca-38118e7ba7d9eff6982d91101d224d65,2024-12-19,37200
bca-35197854e7c6c99937e388bd06778dc6,2024-12-19,61400
bca-6cf2665bff685db0c387231ec80edd44,2024-12-20,72800
bca-e1abbe964f045201b6f73ee9155da1b8,2024-12-19,15400
bca-6e31aec663edb4460fbd6f76c308412f,2024-12-19,20700
bca-b754d63f9681b3562caddc2c94c99eb7,2024-12-19,66000
bca-ef869d62b941a7c950ead1ceb3f79ad4,2024-12-20,60000
bca-16fa0bdd6fc5faf6a4d0c18aabae958d,2024-12-20,32900
bca-dbcec89cad5eac14d920161a754274da,2024-12-20,35000
bca-2db0e7356b2e95e354d22aedb75042b4,2024-12-19,75200
bca-7ac6d1e42270f3514bcebc1ace91f244,2024-12-20,-76500
bca-b9c1a5adb28edd78026031b050617eb2,2024-12-19,33300
bca-f17ac8cf1d981d8793538e488686d5b7,2024-12-20,-56600
bca-f5a5c409615155c1758a9b083c61373c,2024-12-19,-17900
bca-d2b2991549abcc7f072c3ceca868c6ef,2024-12-20,2200
bca-97b42a1e0954c523af79b1a6df58dd5e,2024-12-20,29500
bca-829ac80d78961d4b9016cf046420ba72,2024-12-19,63300
bca-17ca9c56e6cf0d21c4dff0f0f34187fa,2024-12-20,70700
bca-4688fb0ed38b42a3ebaccf265f816387,2024-12-20,-43000
bca-fa1af8505b4a7614ee0e9c51cc7c46de,2024-12-20,14200
bca-76e6551c0c77803954e0219661ce8f23,2024-12-19,89100
bca-60bae7f42eb2b6f6fd88718d9877ab27,2024-12-20,79900
bca-0e02938bc3088645251f67cb92c28866,2024-12-19,11800
bca-333a8e2e20fd634b7e599ba3d1b71d4f,2024-12-19,15800
bca-7d01586fd59f297097b4b68801eafa81,2024-12-20,68200
bca-144b75fbfca78cee038ee11a2b7c8f58,2024-12-20,65300
bca-86d074fadfd2a43e147d4c5e652d9fc5,2024-12-20,52800
bca-5063e8410909c4aa22531212ba4395a2,2024-12-20,98700
bca-49ff65fafbd1cc4ddb538660b3f8f6d9,2024-12-20,-43500
bca-ca90e585cb2cbb076c9995fbe8b3ef20,2024-12-19,29000
bca-af40e8960d88f546c7abb4846e6de789,2024-12-19,68600
bca-4a1455bd18732dfb94606f1079ebbedd,2024-12-20,29400
bca-2e8020cf8b4ffe6fd042dd4873623570,2024-12-20,96900
bca-9a67e08d74aeec2d6474bad05728e920,2024-12-19,9000
bca-20fc6e0bae14c1e923812d900b029303,2024-12-20,84100
bca-b45e9190ec9213ff0ec3e9247fc85d12,2024-12-19,6600
bca-a826a805a7f1990d3c258a3687b5a125,2024-12-20,-32800
bca-de9d140d5e8bed11b782b1d4e0fc7cb5,2024-12-19,63500
bca-95f032f524f5995acb916a778c7775dc,2024-12-20,21400
bca-a3cc130f46516a4426d10374d5e7535d,2024-12-19,16800
bca-8d0e83dda6827058f8f33629f4a54ab9,2024-12-20,46800
bca-d3149eb9687bfee2183300e274307f20,2024-12-20,26000
bca-35e79dd437f6a566fa7d4c627db2f0bb,2024-12-19,7300
bca-23f4808684f377112f0e004e19c1115e,2024-12-19,16800
bca-6627a051dfce43b7d0a3d1fd2b32de35,2024-12-20,-38000
bca-730ec608b5630348f8587677f23a8077,2024-12-19,80200
bca-ba90054c6e72d93272fd984ff4c8d488,2024-12-20,23000
bca-87f5681f749703749044cbdb4c65ff5d,2024-12-20,27700
bca-169d68aba84e46626018564d966777b1,2024-12-19,-79600
bca-0a1b8d888952e3e815479a4eec6ada06,2024-12-19,22900
bca-3ac8225057684d41f35b77e0ed030d07,2024-12-20,50200
bca-0ac352df98c61de0591c334604634c3b,2024-12-20,-59600
bca-400e39dc3c021c0e31f958049e0ca58e,2024-12-20,39000
bca-d0a2fa8da7019c6afa60d6d01da255d0,2024-12-20,88100
bca-72ef890b2d4526da53e8cedba434d1bb,2024-12-19,73300
bca-f75b00676a997f74c8feca07f1501a05,2024-12-19,16000
bca-3fdff43c0f8f25ece6f255bb03fd8e5c,2024-12-19,55900
bca-879773aa92dac977f79a5a1ee4e7b167,2024-12-19,60400
bca-0c650ac2d8fb7029a54ba9b49e226faf,2024-12-20,-89200
bca-16e39298de861ae2c515d700e7507a18,2024-12-20,49700
bca-2c78f3aa41209693ded37a7287f00178,2024-12-20,4800
bca-9287e41f3148d3011ec923f7740760af,2024-12-19,29300
bca-85719b768bf1c83164bc187fb7c6d308,2024-12-19,2900
bca-1a8fd64b29e364b3e161f988c8ddb3f2,2024-12-19,2200
bca-a11cbdde467e0407b0b72cc8657d9631,2024-12-19,58900
bca-caf4200ebbb86db3dc2eb544f0eb55ba,2024-12-20,52100
bca-025de6ac58a4020dd56d31c22fe6dd90,2024-12-19,98000
bca-5ebe9f5abe353b57d50979b45318c8d8,2024-12-19,-81900
bca-1d8c66696bcfbec57248ee2baff4cb49,2024-12-19,16600
bca-6392c94411ea3def4cf1661b04fe01f1,2024-12-19,3000
bca-b830c55b5c6241a1ebd16184d922cc6d,2024-12-19,89700
bca-1947f42eda5e1f602d9923c76b9fd36b,2024-12-19,90600
bca-0fd6fc25a92f9c8bffd56643a8451912,2024-12-20,64900
bca-460ced74ff6c019760e74e0cb7c4be27,2024-12-20,97200
bca-937b0c1270315445db2a74a649853d92,2024-12-19,74200
bca-3682bf6ece4d699a471f56fb983dfa34,2024-12-20,72100
bca-627e916b501f0b71fdae57d8d354a836,2024-12-19,39700
bca-48be59a077b0af5ad699e00e4c21ba27,2024-12-20,76100
bca-859766241515de7476bc8ada15969760,2024-12-20,88100
bca-74d702d12f06280d6a7d25f2172f8863,2024-12-19,46700
bca-29a58ad4ea14a9b038829136eea1b7bb,2024-12-20,70100
bca-c55feb7599c6b054525ea90a038a6cac,2024-12-20,50500
bca-f2f03b95450dc70a2aa29aad5b5b75ba,2024-12-19,34500
bca-9778ee0d341c0608aa03058fbec06e4e,2024-12-19,67800
bca-0a5e7755edfd5f6c41b432f880cd7919,2024-12-19,18300
bca-0fceea78f5d2c408af575837507eba2b,2024-12-20,65400
bca-100eaadbf1af2a9e4eb88ffac3d33385,2024-12-20,-82000
bca-fd7331d765f9e41a9e07f2d68d824f88,2024-12-20,96100
bca-9299c01899ca3bed499ceb57085e7367,2024-12-20,80300
bca-df5b53d31e875871b15c8129045840ba,2024-12-19,8600
bca-3907110197fd6383f73c66904f435782,2024-12-20,27800
bca-2907ee1471b3c99292e7520738e3be6c,2024-12-20,48800
bca-1ab20231c2b07caa83484b924fa8e29f,2024-12-20,83000
bca-e3cb2338f722cef21e63b6b2266fd040,2024-12-19,66100
bca-b72cc280d9ac22d12440f010844d90d4,2024-12-20,24000
bca-0d24a5673af00d37531530e496736d6f,2024-12-19,-1500
bca-2163c964367929006f51204f3dc86b90,2024-12-20,43000
bca-84d88b69ebd94016e11ebae0e6d984e8,2024-12-20,48200
bca-533a81a5f3fa70506cb140aa12157d87,2024-12-19,84400
bca-f1a418201a5d5da49d8523051a8df556,2024-12-19,-60700
bca-c6d46ad0b60f2db70479b824935a7a49,2024-12-19,76900
bca-8d8746e2a3e9b3949087c68c63aa1b41,2024-12-19,35500
bca-31a54f9c375082a11d4dd0a34d0f7ac5,2024-12-20,35300
bca-6abd167b735e02eef8474c35d5e1ca91,2024-12-20,82000
bca-afc0b03dbd1e40ac7f57b6061e4932f6,2024-12-20,16200
bca-8446279d7183d7a43628393a17edb3e2,2024-12-19,4200
bca-c16c1ed612c4891110e3aeb05c46a1fd,2024-12-19,-78300
bca-2b55042d5da554b4b685435cea2f9f29,2024-12-20,-92400
bca-a6e16a31bc43e413ac6c6ab5d77d39fd,2024-12-20,99900
bca-d29010f7ef761cf06c5c90eb797406b7,2024-12-20,5500
bca-e13a79f6e182b541f07db19f426d6e19,2024-12-20,97900
bca-a69525e6c253b67de97c898a3c451895,2024-12-19,36000
bca-7709d7d00dc5bffc9bcc153689ce70e2,2024-12-19,57500
bca-d7daf3be8d62712116d01e8c7c172773,2024-12-20,94100
bca-94f8b6c3746f4b230c00e8bf1d7a5501,2024-12-19,12700
bca-54b645d9908310efd75067d0de2659c1,2024-12-19,33100
bca-30e02c1767798a76cfdc187d39d82f30,2024-12-19,5600
bca-16228c6271dc899b420f05ad8f26c604,2024-12-19,17400
bca-4c3e25b998c35408b9d5ac4a3da5c7f8,2024-12-19,83700
bca-65006894af1ee5ffa9e4374c98be1032,2024-12-20,85300
bca-c1fc1f99163fe637a29095c79bd9b46a,2024-12-19,19300
bca-2c03d18acad5bdf980ea2aaa34c77b9f,2024-12-20,41300
bca-522be3ac0a57421889bcb649fc89e645,2024-12-19,46600
bca-674cc1f6e880910d5767316317efb895,2024-12-19,12600
bca-42027dbcfca62bbfd086b62949ec8dc3,2024-12-19,52700
bca-2ca47283d366b101456e77d78456b04c,2024-12-19,96500
bca-1bf40931c6cf583da979aa3e310d5387,2024-12-19,-1600
bca-2bfb80b06c41938863dfafd0f701e788,2024-12-19,69000
bca-398f5f70dcff8804a4bda8ccc72afd57,2024-12-19,91300
bca-d3b325f84467ba24e27a3badbd249ded,2024-12-20,55700
bca-3c5e9e895409f76251a14680c42f331d,2024-12-20,3500
bca-017a33d3a972264633449eb4e6c79ce6,2024-12-20,70700
bca-3a859091623a8d87794e656a13ddb649,2024-12-19,-39400
bca-c4493452eb6928df55f704e0f0dacc27,2024-12-19,82700
bca-e4bb9d4f78d5ac452449807f59939bb7,2024-12-19,43000
bca-b53a9f8ac9c65eb71409225b1c8b2aac,2024-12-19,25300
bca-59c86fad985ae9fc735034615d3f595b,2024-12-20,38400
bca-e9ad4544f413fb93a7be8d498ee96c1a,2024-12-19,52500
bca-becbe598b2ac5eb8bbf330967bccfbc5,2024-12-20,47200
bca-4d1d870e2aa3ed0774c6844032527c4d,2024-12-19,28400
bca-b7b4545cc6fb8d697a757fb2da8a3d62,2024-12-19,64400
bca-cb9571c1997207531b0b2e0cfb35d6e9,2024-12-19,17700
bca-7b136109e526e11ab12306a5b2d86a75,2024-12-19,3400
bca-9e997066301cd1df0393e57693f20c7f,2024-12-20,19700
bca-26022693b03c018f99022d7227e87105,2024-12-19,45100
bca-63890e23411d4fae3c9d34f0a27bc581,2024-12-19,-35800
bca-18d967484894da36343c123eebc64aff,2024-12-19,37600
bca-cbc5211d04e90dbb4ede19ea1d8fc6d7,2024-12-20,38100
bca-0f29c223d2739a706e996b8687861790,2024-12-20,98400
