BCAUniqueIdentifier,BCADate,BCAAmount
bca-a793782c5d045243f4d5cc5e6d9a9506,2024-12-02,4600
bca-89cde4df626583867df9b6c2128951f9,2024-12-02,60600
bca-055f13295e01d92baaa1dd79f0f89879,2024-12-02,89000
bca-d5ca78878c4c83ab7a619cb8838d3d27,2024-12-02,85500
bca-aaf4f6676e79a0c1e92e4ff21138fdbb,2024-12-02,-54400
bca-c9c21a094485c79a319b73c05216375a,2024-12-02,15700
bca-39371bf1d8c54e77c4612389a25a9b4c,2024-12-02,40100
bca-efc1bb2729c1520461665c8400c90032,2024-12-02,39800
bca-9e2c4240e5fe6bcd997fd4211d93e8c9,2024-12-02,-15300
bca-f10f9f8a7a68930e09ab0656b1b44d79,2024-12-02,31800
bca-adf830ae1ccf77a8c0d4cdf3df04664d,2024-12-02,81100
bca-9903ebd30215e3aff6cc5eb4cc4f9a74,2024-12-02,68800
bca-7c1b75287d3d08b1e5452bc722872a2a,2024-12-02,95900
bca-5cbc429e060e93677a488520b508672d,2024-12-02,62700
bca-f19da180a3c71e176a3bdb019807a522,2024-12-02,97700
bca-d273ca78e14a26ccb0cc7d2c7220722f,2024-12-02,44600
bca-8e5f64edded07c7156488e242dbad95d,2024-12-02,68400
bca-31f11de91c49b3c707f0ada5eb8b6103,2024-12-02,30400
bca-fb76ceef3a7e6f4f90296cc9a992e3f2,2024-12-02,-68800
bca-db79059ae6e29c2e60f22eb9c712bd71,2024-12-02,-62800
bca-9defb7a33297de684c34bf6513fa3eec,2024-12-02,28600
bca-675cb2eaffc786def79c3823a98ec5ff,2024-12-02,-45600
bca-6bd82d307302c6d6baed7230862941b0,2024-12-02,-34800
bca-6fdd9105de458a9ca23547b6a33176fd,2024-12-02,29300
bca-ef26474602a119e7d6ace74667259db2,2024-12-02,44000
bca-fed106e5055fb4f523d488b4cdaf067c,2024-12-02,99500
bca-89245309e75debf1504c7af6a9bf4afa,2024-12-02,9100
bca-01a6b79433310195ee13752c5a426a17,2024-12-02,28000
bca-06fd0d8ddd7094173ded166a98ecf1b8,2024-12-02,2800
bca-f3b141fdc86c4e7bcaf2dd4123f5537c,2024-12-02,-31800
bca-4085766f174e4e8e024904b647a9d76d,2024-12-02,-91200
bca-795da4331306131765abddb79819ca89,2024-12-02,-19700
bca-619e031f987f8dea2ce6a4ef19c60b13,2024-12-02,70100
bca-dfdd278a7f6c05376f233c63f9223cd9,2024-12-02,-72000
bca-63b8644cdab8548a9c69b739a648d36c,2024-12-02,68300
bca-87b42ea4f064ea264a681304090664ce,2024-12-02,75500
bca-8ca74c5052583330d882101f53802461,2024-12-02,-74100
bca-4940f0ff408f928e9ecae19d9311df44,2024-12-02,52500
bca-cf743b828ed09ee251efc51880dc0ed0,2024-12-02,12500
bca-dfdcf8827997ed9aa4df7c900a32b130,2024-12-02,80000
bca-1eb4ec0f0692206dd57924bdd2a2d891,2024-12-02,10400
bca-178825df7f08c0177a6df2800011eacf,2024-12-02,99200
bca-966c4acb74f309593f9360e35708b853,2024-12-02,14100
bca-96105b5d4f44096cbf87ddd9e063de3f,2024-12-02,-49300
bca-1f33f90a4e61fcbda378c6f209d1e1ab,2024-12-02,-52900
bca-5419eaf1318eceb941b11fb7f65b889c,2024-12-02,-2100
bca-22b6f7e525f4a84be953181bd509b67d,2024-12-02,40900
bca-15da57fd519a85c6456e89b50e119b2c,2024-12-02,-4100
bca-950efd6f837b093e66c121de0729d5c4,2024-12-02,74200
bca-1d8aeed2f241a45671e54a6633fdc70e,2024-12-02,43700
bca-55b395045f6601f092b2b77371240963,2024-12-02,4000
bca-e2594ebcf1820650bd6152e51b00a436,2024-12-02,8200
bca-fe742c5343acb887c01f2f3d2318baed,2024-12-02,-43500
bca-77fb51402f0e40fb5150512a8a594bd2,2024-12-02,26800
bca-1fbbc281de880c4e5566f6e1b12079c7,2024-12-02,-57100
bca-eee179de092e64762066cc25204630be,2024-12-02,97100
bca-455a53b149b9849cc9200155aefa17e7,2024-12-02,77800
bca-a4afeb98ac03468a131436778702d5ec,2024-12-02,-61300
bca-2c0c056d035941c724fdb22bacf2c9ad,2024-12-02,-92100
bca-ad6a33bb3df08e31a022723ad14e1c54,2024-12-02,2000
bca-3e1fd584ce48d212df5936586b528c41,2024-12-02,-47900
bca-dd8dff34daef1845dd2d149c613dd272,2024-12-02,58000
bca-e0dc77e51100a5f815520c8b540b7189,2024-12-02,-23400
bca-efb07f77cd2990f9b233a3b5e476bf1b,2024-12-02,-54100
bca-3d625266972fcf561a0c2902a2b44f81,2024-12-02,94600
bca-b08eef9bc38bff78e45e7e50fa0ff406,2024-12-02,55400
bca-3165d1a663d1eb6890318b154853e718,2024-12-02,-35900
bca-0a204490745c6dc1a72940b739e05f41,2024-12-02,49500
bca-f28dca4989755be52ae72ac0de0e079c,2024-12-02,91700
bca-824e83523d42456e6c680f701cb8e3de,2024-12-02,-73400
bca-b8140675107daf04702d204eee36c47b,2024-12-02,-11300
bca-5ea7c8f359ec792f5b1904056dbebc88,2024-12-02,27700
bca-de74a0b36549b0d326c526efd86a015e,2024-12-02,66200
bca-471440093ac751124ee650fba3cbff16,2024-12-02,-67200
bca-2e8e316e209a5236dba692e7d743a324,2024-12-02,79400
bca-43eb9b74ec9723e985a40514176291d6,2024-12-02,96300
bca-3b78751121339f984c759516aa76f23a,2024-12-02,35300
bca-f13589be56e746e03eff6a67bc71ccaf,2024-12-02,85700
bca-44dc75c8c93644392839372dd6e11bde,2024-12-02,58000
bca-a3d7d47baa86a33955483a277999822c,2024-12-02,-24200
bca-ef267f348694f1ab48001a28e5a41804,2024-12-02,-15400
bca-8185c92ea4d9f4fbd39360dd5c8c4644,2024-12-02,8200
bca-86d92d88b97c28d940a753af55dfc8fd,2024-12-02,17900
bca-468aebbc994f2e0d85e6f5db8152d1c8,2024-12-02,-51100
bca-ce9b2a90881cc14aa050edf0a9ffb24d,2024-12-02,70800
bca-951f275487f827dfd65cd77deceb37fc,2024-12-02,-81700
bca-b8e2f827ddba386f16441d06da90b26a,2024-12-02,51300
bca-74ea15bd7bf8e6b0afc75d7343fa0e65,2024-12-02,2300
bca-8472aa1be8ea00d17a3437cfbfde5111,2024-12-02,75900
bca-de997e78a22f23a64ba1db696212def3,2024-12-02,-16700
bca-9a7956bb81985434c123a17f6595978a,2024-12-02,20800
bca-2259b2467d7692fab44b730b61704e1d,2024-12-02,77400
bca-8d80779eb092fa5d75f001ad9e914359,2024-12-02,-79700
bca-3089a9ec0953131b7e838802d1ba16a7,2024-12-02,-8900
bca-3136a58b2990c8cb1290955ad0e1ede4,2024-12-02,31800
bca-8f65790ebdc2c743a030c38c26ee8947,2024-12-02,5800
bca-f1641931448e931a83f478072f9bf243,2024-12-02,92600
bca-ff3aac8d358a5ba29abf97bca84f44af,2024-12-02,52200
bca-867944fefdbab745ac3d429621d387bd,2024-12-02,-26700
bca-d835f181266b3fea0b260836a4b44ffb,2024-12-02,15100
bca-cf0e763d2c1a63dae7d57e32903079c3,2024-12-02,-39300
bca-53b6c09ec1c8999b322ee885e5ac726f,2024-12-02,52100
bca-9c192cf33d78a7710813ac9b897bde96,2024-12-02,32500
bca-35ca45ded631a53a799848b32a006266,2024-12-02,18000
bca-8ad5d5f1f7a0631e2e25893eae96da7f,2024-12-02,9300
bca-325e52f6268259c5fdde10f1b69c941e,2024-12-02,39500
bca-98c7a916bf3d8eff754f1898cbd51680,2024-12-02,32600
bca-b35fb0587140cf28c62f6ff6e7dc9c89,2024-12-02,97900
bca-978785f8bebe8e0788ebda47a1dbbe6a,2024-12-02,-34500
bca-c4d61d56445782cfadf0fe7a630e3aad,2024-12-02,8000
bca-7c8a5e10164bc0698516d0a91324396c,2024-12-02,53100
bca-2746bca0bf9dc9689905d8c46a7d10c9,2024-12-02,71700
bca-3698b811ea664360ebe7394a57dd54d0,2024-12-02,-75100
bca-4aa3308496d2740fbc741e8e6fe8b00f,2024-12-02,71300
bca-32971dc7659d3e77f50bf9e66a9cf6c4,2024-12-02,-49400
bca-47cf5f0392b121590e7920be317fda4e,2024-12-02,12600
bca-a11f8c3937da2f2729a8959cc42fa55d,2024-12-02,99300
bca-7a3f94c607840b9ec90997c51da7dbf4,2024-12-02,93700
bca-d052738d1dd72ced42b2e57e5e93c016,2024-12-02,57000
bca-ffdf363a32c0e775fd298316d8cf424f,2024-12-02,20000
bca-102983dff98487af9f10051e5614433f,2024-12-02,91000
bca-1cfebd5f79988e844c392b5500f524c7,2024-12-02,40800
bca-990c61ef25e245e61dfc5ef95e6fe0ea,2024-12-02,69500
bca-ba440a66e844d935b65685686bd7df3f,2024-12-02,31800
bca-76b1f2cd23a17913ba065c854c0934b4,2024-12-02,21400
bca-f3be02b3cbb0d2699cacb6e0b9466fbf,2024-12-02,30100
bca-19626858bc8833cbd109074953fd4675,2024-12-02,-52100
bca-0e45f6d23234417da3475f1b57e3ea01,2024-12-02,92300
bca-75eab3264e20d942db3d62fcaf4e943a,2024-12-02,13100
bca-88fb7ec56f0926e9a143d2564095f432,2024-12-02,11000
bca-9bc2fd64bd2c146e61a0341d3ee881dd,2024-12-02,69800
bca-5df2cc0e2040372e21eabf327aa4277c,2024-12-02,87500
bca-879289ec9b959417d5eb13a2d481ecd1,2024-12-02,11400
bca-4faf0c0eaf2858fdef3d2928345d2fb8,2024-12-02,23300
bca-f720c66bf396ccc2a2c33b44a0f68af9,2024-12-02,2100
bca-cc76f0676f662ed8cddebf16db7ad563,2024-12-02,98900
bca-6f47f101aa07709edde3d6f61bb7ec93,2024-12-02,16200
bca-b909bfa65ebcb902aada4b57229910f3,2024-12-02,13200
bca-38fd940825fa6bbebb78f822df7397ff,2024-12-02,22800
bca-8772d243fcacafa482fa4bc279df4a46,2024-12-02,76300
bca-ff241effd575e8f68c547a2eeab8505e,2024-12-02,-23200
bca-092ca7cefad16440338aaf23b2e478da,2024-12-02,57600
bca-c8d316bcd446555800752ff6d49c9adb,2024-12-02,75100
bca-1e3951da20de6907d32bfc3cf42eeeb6,2024-12-02,57400
bca-c9952095db346630e04a063cd6e418b1,2024-12-02,97600
bca-1b677101d6afed373b3dc6ffc916f63d,2024-12-02,37000
bca-3985b6a228a6d52b1af1bbf797f5e3c7,2024-12-02,22200
bca-954b3e5f6ee43d60917e11b6e43914dc,2024-12-02,-28800
bca-1e3cfcedc3ea2a874e1cd9d5c309661d,2024-12-02,68400
bca-3edd4c9aa8bcfb065783798e4a3e31f0,2024-12-02,53100
bca-95ccb4d650cba0c92515e1890a401406,2024-12-02,-60200
bca-a611ed5fdabf51ce47dd8c7cb3b17538,2024-12-02,69900
bca-3128ca31c75ef8a8c7449d79e6da21de,2024-12-02,-72200
bca-dcda8ffe9d824316de47241bd8d916c1,2024-12-02,12400
bca-b68d1cd20476da2e6d4ef7338e279afb,2024-12-02,75700
bca-d0baa5fbc684f97fe059d5823587702a,2024-12-02,10900
bca-b2bea382c51eb59acf191f633bec4fd3,2024-12-02,37900
bca-add910f27766f7f79bbc94aa5035b0be,2024-12-02,-23300
bca-34c63efbb89fd4d835b6aa7739ab2a4d,2024-12-02,67600
bca-2672152719186529a58c5e0c7f5cd154,2024-12-02,97400
bca-fda403e069775b87ab03903e17877232,2024-12-02,48100
bca-86b94d8319773c723b7e3581e49ce0c4,2024-12-02,98500
bca-563725a99d561515c533afeded08cfd0,2024-12-02,90000
bca-009782221e37c088b2221676b4246ff6,2024-12-02,48600
bca-a61bc41159f0c6c3f973163a55189f51,2024-12-02,65700
bca-fa5230400749b4ea1ac8e9461e615010,2024-12-02,55000
bca-cb2ea5ef126bea5164cc9900b34b12df,2024-12-02,-50700
bca-834308ce42f8f8d11ca1f0511b6cc34b,2024-12-02,75100
bca-e7392a644f9cfb36c6e66c737e5341f0,2024-12-02,86800
bca-b01bc4c89ad01bf89be44970c1d852f7,2024-12-02,68800
bca-b3e0f89c8de6ccdf855ff327e46bc253,2024-12-02,32800
bca-85b8aa4b8d3f52659aa856fb9df75f48,2024-12-02,-42000
bca-d064113563985f1c276ace900bd35202,2024-12-02,-4900
bca-8fd07964bbc2aea448d129f63ef6ac73,2024-12-02,-57400
bca-2178c6baf485aad88e57495d76f90708,2024-12-02,54300
bca-67904140725f44f1e29e59948748c733,2024-12-02,49200
bca-f0e3309f712475b5f16f1a11442279dd,2024-12-02,37200
bca-1a10dfcdc4e19bcede97354de2fc4b6e,2024-12-02,26200
bca-2a48574467b63996058ba04401589eb0,2024-12-02,-79300
bca-0ae2b72089a9fa8ad4469c7051ae9b8c,2024-12-02,71000
bca-cc282363b0a96da35794f94392ec9908,2024-12-02,82600
bca-69b11f8c6d20c90fab0776c37f7a1648,2024-12-02,54000
bca-81343ea5ea55c38fd1eac1315a2ef4ea,2024-12-02,62900
bca-caeae28c67fc12ae616035c1b288b79d,2024-12-02,43500
bca-5eeee72aca38288b7827416c8c1597a2,2024-12-02,77300
bca-c573e3b3b419fb87375fc624019ccc83,2024-12-02,-61800
bca-a142c71dfd9e5a9525e551a3505c33e9,2024-12-02,17200
bca-2dade7523ea4e197e335419882b3e73d,2024-12-02,92900
bca-1f9ac58d396588eac76c4f17d9d1b6d1,2024-12-02,-3700
bca-7d87f176237c7fdaad6eac1e30b2b1eb,2024-12-02,62500
bca-585c1a106c02c62bacd6cc9d40ed1bdc,2024-12-02,59600
bca-3c5c9a1b421847ce1fe1a39a07d10354,2024-12-02,71000
bca-e6bcd5d4e4900fa7eed29d66cd72f8d1,2024-12-02,-93500
bca-4014c27385dfea4ff665f0ee858c38de,2024-12-02,3900
bca-ddbdc613f27ba4a19cfaa40e422ec701,2024-12-02,-93400
bca-4bf11df8731a6e5c6f0b2d4355f0995d,2024-12-02,-41900
bca-75f5218e367d0e4b9dd3b70f6ffb7fc4,2024-12-02,-75000
bca-2f45d31c2e4c4779ff0757def7d7e434,2024-12-02,-21200
bca-a706378c8c589a830207431370194040,2024-12-02,33300
bca-0056266386a5b8af50ce0db95d21477b,2024-12-02,20500
bca-da80f4728e56d8e59a1ea85a9727f371,2024-12-02,-76900
bca-3993da5a9f15b7c9c730d8ece5469162,2024-12-02,56100
bca-18ef006b8d41a684c87a87a13239c0ae,2024-12-02,93900
bca-fd17d6780454ee2b0223ed2f7c4836c3,2024-12-02,-59200
bca-50dc0bf99bd9dc5c7990db885e006db1,2024-12-02,61700
bca-d2aaad279c74ec209e51eae8e339c322,2024-12-02,84900
bca-95a2b4f7d636ac30c1fcbb0497630965,2024-12-02,11500
bca-a387213a1e77254dcd9d4d0e04f5bd14,2024-12-02,65000
bca-5d4d352ec5865312f93cd3dff8631792,2024-12-02,-68900
bca-bc199aed04b19b87de88dc61546a4793,2024-12-02,94200
bca-5884a22e5abb237780f1924880b4e2f1,2024-12-02,-96700
bca-4f6f04602215e2a3d7c336150a74bef5,2024-12-02,40300
bca-ae01e9fb459f33712acbbbcc8b2520a2,2024-12-02,93500
bca-50e35a6f45de31d256e1e2fe042c7931,2024-12-02,-96600
bca-46dbe0e6ba9dbfeea6dfbe694b332fb1,2024-12-02,2500
bca-2595e538d07399624e0645911fdb065b,2024-12-02,4400
bca-aeb878f35b19270539780e27bc6b7ab3,2024-12-02,64100
bca-00ca9a0bcaa2264680e96d5f4baa10d7,2024-12-02,35600
bca-2fdd22084de10a439aeffda6e1a5379c,2024-12-02,30600
bca-eaff7ce97f357e2d99e063838ade740f,2024-12-02,-76500
bca-40730e2b94addd921905a76ca9f6344e,2024-12-02,94900
bca-baeb71b4d54f47db4bdee6d0b72103a6,2024-12-02,52800
bca-93555b10d45d128cd40949d1d09649b1,2024-12-02,-84000
bca-7a6ab673d806b21bcceddbc22f4841ed,2024-12-02,94700
bca-b1b0e1b9631442083ed4a662b79183f1,2024-12-02,96500
bca-cc1252962a5bb4f719677489137981a8,2024-12-02,14600
bca-9a0fdd923341f09188561b7a52468ee5,2024-12-02,-29200
bca-0a8bc3a3315d0e84f724828bc841df01,2024-12-02,58700
bca-37697096907b8515fbd86a425450f3d8,2024-12-02,37100
bca-9c39f4e67b6995eb2b6839947ed4f5ee,2024-12-02,-19300
bca-10e7ff25f892e4f22db1abbd26cb4ca7,2024-12-02,-28100
bca-3d2af448daca384b57aa5f59ad8b54f2,2024-12-02,-66200
bca-563bc916174546f842d2f126541473ec,2024-12-02,99100
bca-2e867ee029849471e93922af87fdd9e2,2024-12-02,75900
bca-4977d5f0345edb4c9f6c407c268ec538,2024-12-02,39800
bca-07c567d15647a099e0a838278db2faf5,2024-12-02,23200
bca-b5c2f48d0261d5aa80d4e75ec8e8be1b,2024-12-02,-22700
bca-65657e9592e84a96b817701d3c3e3b22,2024-12-02,96200
bca-db6a88366d1a381b6fef80bdab0bb693,2024-12-02,52200
bca-677f72d597b3da405e87cbaf7bcedf55,2024-12-02,-22600
bca-0c166ed93a09968acb0dbb020b38de96,2024-12-02,96500
bca-6c9bd42cbe8226b3a0e276b9a660a752,2024-12-02,45200
bca-844eb861357f324c7c7962ade3b152be,2024-12-02,32500
bca-9c76dab4aa5f61625997328f4c0bc75d,2024-12-02,99700
bca-a325937e59ab208635693a6eb224be37,2024-12-02,-51000
bca-8f73964d44e3538523a050daf7359d4c,2024-12-02,43000
bca-323645e6291c8bbd7e04f7c247f04b29,2024-12-02,-26600
bca-b739aaaa96b74a54e9b260e8cc68ae1b,2024-12-02,70700
bca-f8f40da3b2b276fe28901bcd77f61a49,2024-12-02,-62500
bca-f35eabf4830098e99f4cd90b9a11116b,2024-12-02,55600
bca-ae895bc7761c5b7edd67d1cf9fcf683f,2024-12-02,46500
bca-9be3152a1deb1d9f9d20761d5f171c97,2024-12-02,-30900
bca-5f617d927f87d9ff96903caf6cf5b108,2024-12-02,87300
bca-a8137a45558262f311f32cc643aa7ab3,2024-12-02,-13400
bca-c9b38e88439dfe4a02966fb8ff2b4e30,2024-12-02,16600
bca-8d52674c519c4698b4bd424f558a08f8,2024-12-02,-62500
bca-1d80b8341140af5f19852a6654a3c05a,2024-12-02,-20100
bca-ee3fd84601680a3f06d88d0ad378eea7,2024-12-02,29700
bca-a117d6fe5363546bbb6beb7af97edd00,2024-12-02,42900
bca-b179a51a4657fd7e3f942b3143f5025b,2024-12-02,89800
bca-3a9801ca40e70e16fa8115e42d28ac0c,2024-12-02,-36600
bca-0f2aad073efd3801c28d0797f23646ac,2024-12-02,5000
bca-c04741b090823eb1dc833be58e18b086,2024-12-02,7100
bca-5cdc8f05521564c828ee8dddde24b57d,2024-12-02,75600
bca-f04fd475cdf1f7de04c6079780c4ccbf,2024-12-02,46700
bca-bfd7cba0b31e4b35efc95a03e8272676,2024-12-02,-38500
bca-7360f9f48bde83c1f1c4b84da90ec97a,2024-12-02,46400
bca-f71bcaa89407dccbaf7312c0c4d6ffa6,2024-12-02,61400
bca-d05355f2fef0513406f2ca63aefa014e,2024-12-02,18200
bca-3fcfaf59fc695d4b5aa52b7e1515223e,2024-12-02,2700
bca-75757139a1f1f867e3834c785357217f,2024-12-02,98800
bca-ff275b5e98e735a6e5e197edb994cd3d,2024-12-02,64300
bca-10148527c49e8dce47ea4ff72c341a15,2024-12-02,-30900
bca-f3665fe76c5e2ec2f862703f81a82cd7,2024-12-02,9900
bca-dcd358b2295f1930aaee1fed1b3c7406,2024-12-02,37900
bca-335e6d6df700b983882e12441dfb2f62,2024-12-02,4400
bca-d007bca9f332952ef7500c92c4a3cef7,2024-12-02,9500
bca-714d103ef867a8295a3e831b9bd7ce32,2024-12-02,95300
bca-59bc185ecb7e76cb7428afc73e6daab3,2024-12-02,90100
bca-e1dde3b194cac7b238bbc0a94cdb2d7e,2024-12-02,87200
bca-d5422033a37e565fc2c57d33648dc2df,2024-12-02,31700
bca-8a1d8020a7af968d4b6369d180db286f,2024-12-02,72400
bca-fad9c53fdf57c98f1d6bcdb695be6b1b,2024-12-02,5300
bca-f2fb1a88b4c669bcca2286cf0da196ef,2024-12-02,83500
bca-b96d6ecff513456d68383fce46ec1c34,2024-12-02,-41600
bca-5e46760f0783d6ddf598e58e1f16fc56,2024-12-02,16100
bca-2395a1dbb5c0e9c0165fe78245e4f0e0,2024-12-02,78700
bca-c3dcb5b4fc31e49acf9c2ae7f786fb41,2024-12-02,29100
bca-f04ae323e93e8693fdaec7b01b991090,2024-12-02,85400
bca-e6409fb4677fdf9b90e74fd60b7cfe66,2024-12-02,74000
bca-fa685f5706f60ae6d29a93a9c8379ff4,2024-12-02,34300
bca-c53d8e95246f52c3e993a138993ded41,2024-12-02,30200
bca-91164ce9b32c0edf94a4d2b236e16899,2024-12-02,11700
bca-0dfb9a4d0febd04cda13c27f6e503043,2024-12-02,44900
bca-441a534e1b5174a6e1c48fafb0270347,2024-12-02,4900
bca-4becb2076c2acb7ca626f4d9e0970292,2024-12-02,2000
bca-ec96d5beff1eaac4fef5f2989ff0e931,2024-12-02,-72700
bca-a324947205ec241e6f04fa1046a1cae8,2024-12-02,98500
bca-5b557b25a6408be9ff5a8cb3c686037e,2024-12-02,20900
bca-957eb3064a4dcd4f797f3e314db12ad8,2024-12-02,81600
bca-89de72a4c9824196253a6c1260c5678a,2024-12-02,62500
bca-bed6948de949534dfff126ff9e088e79,2024-12-02,5900
bca-4313cf5bb38145f5290655b10e9220f8,2024-12-02,56800
bca-182b000d448353956df119125c7aecdf,2024-12-02,74500
bca-4dbf9e99a6934972f23f8e7a33d21964,2024-12-02,20100
bca-924191bbadcead0e9adc7ef78cd7a54a,2024-12-02,34200
bca-ac5b262590062a13ad81689a2034ed46,2024-12-02,19600
bca-4d86df52e06a006dabb31786cbc58b77,2024-12-02,20500
bca-365709fe40f3c5b0b27e47680caf170d,2024-12-02,-97600
bca-ba00edb9e8b6538cdcfd38ea62112538,2024-12-02,90600
bca-7c49b29591872ad2447a06a2ee83c81c,2024-12-02,14700
bca-aef3d721cffa7f2000f3e14ac96f8365,2024-12-02,97300
bca-d9b180ef511c229e45f22e1365523b91,2024-12-02,-15000
bca-5e10304b9521d0071f42dc366c97b1f7,2024-12-02,72000
bca-dc1d8120dee7b8f909ee50ccc2bc30ec,2024-12-02,93200
bca-87924a6250938abea4a4a445b8440bef,2024-12-02,90600
bca-7decb5af56d1af9dab24cb62081f5f60,2024-12-02,54600
bca-30452748e1f76b1c13f962f5abd48dc6,2024-12-02,-63200
bca-cb45239f869751d49204e46b3ba49766,2024-12-02,98100
bca-8f63afc8200e6e68f13f2e50687d912d,2024-12-02,35200
bca-49e69bf4e9ba8e36cbcf9622089cfe38,2024-12-02,62000
bca-bb2e638e91d5d64f637451a29cd8a8a5,2024-12-02,74200
bca-a57416e685074436cbcac7d36ee547f2,2024-12-02,7100
bca-2ff47476c698ad35c5b163817c1efe18,2024-12-02,43200
bca-c6439e245d140e5451dd6393236f85d5,2024-12-02,61600
bca-9055468ab858de645ff2f0c6532512d5,2024-12-02,83300
bca-841df9e61024cdb7e90323e2a6b23261,2024-12-02,-87300
bca-5eeb9e7ae69ee7a05452a20a34e46a34,2024-12-02,-40000
bca-2886583bdea8dd5f8c29a25656d27efb,2024-12-02,76900
bca-844188ed0861d4901af80cc68e4dc3ff,2024-12-02,46000
bca-5f3f1e2cf9272d191b1cd550f5d7030a,2024-12-02,12200
bca-98509c65076ef95a670ccf17d123f4df,2024-12-02,81900
bca-c8b9443baf65e698d0508019e9c5e6b2,2024-12-02,-77800
bca-26749d713078b6eeb311904cbccc34b2,2024-12-02,-58500
bca-3790706bb9c769ed2a96cb6c64591a1b,2024-12-02,90700
bca-2f311cf2a2e5a64434a7258eac6e1729,2024-12-02,45000
bca-ce4917d2a5570a88cdd8720a549c461d,2024-12-02,-96400
bca-241d7efc1f536eab3732d864b0d69935,2024-12-02,92300
bca-104450413db6fe46961acb35228226df,2024-12-02,83100
bca-398f9ecb1c6eb8deb8eadd053f9b5753,2024-12-02,24700
bca-447d9267ff18548f69dec6abd00ddb55,2024-12-02,49600
bca-e99a639a5fa2c621704281cc604986a0,2024-12-02,91800
bca-945d0a349f296179374d0545eb78c88e,2024-12-02,6400
bca-d2fbdf20109c9c67f09bf7356f2dad8f,2024-12-02,38500
bca-cbd10472c6d292b2c4e159e0987d4981,2024-12-02,1300
bca-e71e030ab89994498bf4cd8e401b1dc1,2024-12-02,74000
bca-fc96e5980c3205e2cff146cce40f8b84,2024-12-02,31700
bca-962e39a787d725c7626651b9b0390257,2024-12-02,-62100
bca-7eb710ccb9cafbc8ed8f1a4c5dd56b73,2024-12-02,11200
bca-af4d97e6d2edb1435566243769c19386,2024-12-02,8600
bca-a73e84cfb2ae2071280c5428eb226f74,2024-12-02,78300
bca-2e562191a58417c78588731c32caedd7,2024-12-02,-59900
bca-a545dfffbb28ed924c6cbdfaf12f5663,2024-12-02,-16600
bca-8b8767149aa810235c9758aef4cc8aee,2024-12-02,15100
bca-5f34aef66568e7fb28eb9e95ced9c653,2024-12-02,92800
bca-e3e5ffdab947f3dd933095c1e0d96030,2024-12-02,-97200
