BCAUniqueIdentifier,BCADate,BCAAmount
bca-4bbfc2e64c8e0342ab4a56bf4192fea7,2025-03-09,32800
bca-c0e13bf1ba822d32ed3737992cbbff28,2025-03-10,59600
bca-a86c0192546e0ddb13405724005435d5,2025-03-05,-87800
bca-bd6b7336bfd26099719468efccac1a99,2025-03-10,61000
bca-008b21ee2538f3c1826192bf06b1ed1a,2025-03-14,76600
bca-2f0e27ba3d30ef4fe990915b313f9ea8,2025-03-10,-89100
bca-76d2545ab096e82c8bb8f955b168fbd4,2025-03-06,46700
bca-6e9398e97935da5f0313ef132f517eac,2025-03-14,4600
bca-98ce47b052e9158e91540fb2f2ccaa12,2025-03-06,-66900
bca-203f0b43cc96e28c4375f5dce85fab6f,2025-03-09,-61400
bca-c6d32458582c3a0cc7f35faa8e11f86e,2025-03-04,-69400
bca-d363d41b1132d77965d6b7665e31d9ce,2025-03-13,82700
bca-00e1dc26ad65bcd50bc67e3ce3b7c178,2025-03-09,15400
bca-44ea2b0c4a11c37dfab3e98b6df0237e,2025-03-09,35300
bca-875934ea5100c33323763af04bd154cf,2025-03-07,35900
bca-fefecc6fd370547fd9fc5b8a3f90c09b,2025-03-12,-86300
bca-4e38b87b4039f85b137d8a6f760e1059,2025-03-08,59800
bca-2e8b58f25f0947d70a777c4c76b5ad0a,2025-03-07,64600
bca-789348f31364774d606cbad285bbdc39,2025-03-09,42000
bca-49854baae1ba4cb1ee68f3d6fff7e9fc,2025-03-10,19700
bca-39209fd51ec89941ada47bb449500462,2025-03-14,36800
bca-267f9ce284637c4c5288b5dabdf11c0a,2025-03-14,-7400
bca-5b6ecac71ab0505158b6e62a36bc68a5,2025-03-12,-1200
bca-b7bb9dc642b4e8f26fae604d7b3991cd,2025-03-10,70200
bca-a99725d7ecc0eb257913d7d22728c654,2025-03-05,-58300
bca-52e9359185cad4fef3e29932255b60b0,2025-03-08,-42300
bca-8c1f7728054230410a9cccac49c328ee,2025-03-04,69800
bca-37ed009921602256fb5c4394df756d60,2025-03-14,22600
bca-b053f85334a4c9fb4e4e3f0bece1f515,2025-03-10,-95200
bca-4cf6a5db96c15be9288d6ad5949b4bf3,2025-03-12,55600
bca-fa3644b87506ced41a8099a8d2d019a1,2025-03-12,-26500
bca-85e455fd02f0b1d57da11853c93b4709,2025-03-04,61200
bca-8bf8924c966663dc2aff2d27e5a3640d,2025-03-08,6500
bca-761c2fb789b6e429c9f70fe3d1d6fc15,2025-03-11,46200
bca-28680a5a1aae629a7d1220518b6760d1,2025-03-09,54700
bca-8b5a95cadb1c15e7e10521e02d98de11,2025-03-08,-67300
bca-e58160143fcc5575c12f020ba29a9b15,2025-03-08,-51800
bca-b4d219aea767512bd6d7e86f1a714b4d,2025-03-13,-45300
bca-f98373bf35f5fbcdc08e33975829f7d5,2025-03-13,11000
bca-542a3841d4540aa536296a91bebc5eb7,2025-03-13,-88400
bca-500a202998ea2326d773d61a5f58fe05,2025-03-07,-59300
bca-7b9843046ad8846729185d4ed2e0f573,2025-03-08,-29100
bca-9db33dde357871afb5b6b8680531a739,2025-03-08,-87600
bca-c807fc78a6eb9916b5497ddfcee9a986,2025-03-09,-15100
bca-075d43e8883d111f1a4bd0517ff797d2,2025-03-14,-56200
bca-23bdfa05ee07cb36b27340c9f7776f5e,2025-03-07,44300
bca-2d348a20afdfe7dec2870d724450206b,2025-03-10,-11200
bca-aadb8e5c961919c7228a80b541bb0041,2025-03-05,12600
bca-dda247be73b2f609f68fc901c3d8a2ea,2025-03-05,26800
bca-45c4e57dae321c05aca73aa82db8e5e8,2025-03-13,97500
