BCAUniqueIdentifier,BCADate,BCAAmount
bca-5b7f908de4184c756087f03788c635cb,2024-12-02,16400
bca-a65095635b699f779513d85d912aac8d,2024-12-02,95100
bca-7d6908fdee239d6a5777332a990676b8,2024-12-02,31200
bca-6708d8e70c3904b7233e99a0712a6d16,2024-12-02,44100
bca-43bc12af22637ff53fff92c5904acf52,2024-12-02,-54000
bca-5b07b0f81637c616e006b29727d6e757,2024-12-02,47100
bca-5645c133043337c84620834fa1bf6d54,2024-12-02,66900
bca-29ede73cfef92659688a2d47f285276b,2024-12-02,93000
bca-e8d63b617e7b7c7ae874bd919a4ac246,2024-12-02,56300
bca-8b565a819606cd30f601ebff1052896a,2024-12-02,90000
bca-ce195f2c4245b2c71e866e9533801ae0,2024-12-02,52500
bca-ab0642e8b443fec7cda0877a7f5b207d,2024-12-02,-99500
bca-160e2f82e2fe88835c764f4b7ca2f829,2024-12-02,87000
bca-2dc81cdc44f04e6fd395813f8bae77fe,2024-12-02,42400
bca-39a0a22e893e4c858a0e89b04acca9d9,2024-12-02,27200
bca-f0b7c1fa44e5e6f23ea1fc271f3bde01,2024-12-02,31400
bca-d1b736a1cdb7a8f12f3f53f3cee4df9b,2024-12-02,14600
bca-a032a4701771beaa410e601174ec3e6d,2024-12-02,-55200
bca-551f2569a8014ad4eb1a47b5325af8cc,2024-12-02,46000
bca-e893ed7904e2f8e68443c9588df1c516,2024-12-02,-88300
bca-ee79fccbb33ac4e4219cbe0ba7efbd1b,2024-12-02,-89100
bca-d3dcac5e400c92a40e538a932a90c4ed,2024-12-02,78800
bca-70b170da194ec86ea624a3bb2078db00,2024-12-02,38600
bca-02d8497ddc560077745cbce72f049e3e,2024-12-02,-96800
bca-a3e81523025c458addfbecc4b26e4b3e,2024-12-02,27400
bca-1088000404534b2f666cfeaef8d94298,2024-12-02,19000
bca-6c858391976d8be290b415710ce0111c,2024-12-02,90500
bca-c34852166308b7c2c2355e94dac95ba7,2024-12-02,51800
bca-e7a12504249da719de23bea7649d4e2c,2024-12-02,57300
bca-b96f88f3199df513b18d5dc2381dc119,2024-12-02,24700
bca-bae0211a0dcd29cc6e31291e3902031b,2024-12-02,47200
bca-16059ea221c323b6be7edab4efed4858,2024-12-02,15900
bca-a48e2ed8f0c6c92f6fae8b9e671861ab,2024-12-02,62700
bca-5ba17d199e82132b078b1aa2bab83ecf,2024-12-02,-68100
bca-4fd1c0b8f4d719e03c43cb8a4a3b9cae,2024-12-02,-88800
bca-0e8653939557f3445548591fa4bf2d1f,2024-12-02,7900
bca-5a232c4815add4b8259807299ed9f86a,2024-12-02,53700
bca-08572fb5bec6e537f52d527033598799,2024-12-02,68400
bca-5332d65146189e3e6378896c1e46c436,2024-12-02,92000
bca-f04c2eeb70b43854ab195c297f7a51cb,2024-12-02,85000
bca-9ec054193af1fb79d2b3e0142b6c123d,2024-12-02,-79900
bca-82c80988c8cd85c868b793ea75639133,2024-12-02,25000
bca-a0bcfe6897f65fc949fee2456b9f102b,2024-12-02,59200
bca-788c9540e28312dff29fe1329835f516,2024-12-02,22600
bca-eabc91b10ffa05d5305edc6033efaeee,2024-12-02,7200
bca-50e434f4549f18198cbec903dfed4b6c,2024-12-02,-11700
bca-7bd009010ef377aa219528934393ad66,2024-12-02,11500
bca-07464a448c1c99d8fb444652fb8412d5,2024-12-02,11700
bca-8c619bf139bfcd6efa16e530db2485b4,2024-12-02,-76400
bca-2984683ffdae43eec589b3e9146c720d,2024-12-02,27200
bca-4fcb94f75f765e02ed9a95b64223a7be,2024-12-02,98800
bca-4b674e2fc3301018a172c41517a8f1f6,2024-12-02,37100
bca-3a50776b6aa7540e8ed32e67bdb2644d,2024-12-02,55900
bca-774e8de3e87d8ccb6b620296ef51e4a8,2024-12-02,30000
bca-76b11472bf7d43cd2a2ea2731d448420,2024-12-02,74900
bca-1ce68c7bb886a16469ddbf1de8902b85,2024-12-02,91000
bca-588b2f60b41350af3efe7dd2f67987f8,2024-12-02,75700
bca-26601c9ecedb8d3c09e1ba3f43f275f9,2024-12-02,83800
bca-7076ede70fc7cb1b3741e25b9adfa1d9,2024-12-02,-18500
bca-f5c832eeac3ede1968eb777e73adb45d,2024-12-02,76500
bca-6eee477d4be961babbdc007cf8953c39,2024-12-02,-7500
bca-305b0ee053ac1ac3b906312fadaf03c3,2024-12-02,-91300
bca-02650f09c6ad5bc7cc04e980d3c95404,2024-12-02,7900
bca-d32d59b5508c91788722fa53b1304c57,2024-12-02,21700
bca-c76ae936b253b91a97f78a0b9ce33e94,2024-12-02,9100
bca-af0a6eba0a01806a24bce2da08bce9cf,2024-12-02,-48000
bca-0b849716a39be8cbfa74b6717dd789bb,2024-12-02,-42600
bca-4a0b6b2e7d322954d706a9c63bfc1895,2024-12-02,87200
bca-695a9475f4794fabf43bc47cf1ea2fe4,2024-12-02,55200
bca-dce966dbda915d56e6d63e0176a696ae,2024-12-02,-44900
bca-690910ff3affdc9a0987530149a64fe2,2024-12-02,82800
bca-5b447d9c74e8405b8582dc9353edf597,2024-12-02,-69600
bca-b2e4e966bb3b6a426dc490b9ca5e173d,2024-12-02,78300
bca-329ea16f0a29e9670ef064e02d07b2db,2024-12-02,85600
bca-43b7643bbc289726514a5f8170629281,2024-12-02,8200
bca-bba3b23abfa43364be7e5d94cd098116,2024-12-02,-50300
bca-b798eface2f8314e47d3290b0d3296c7,2024-12-02,69100
bca-0bcbdd549add631385382f36d1a8f4ae,2024-12-02,33800
bca-26ce3e77bb151b7a02815a1864e305b5,2024-12-02,30300
bca-85f00c0ba9da4c440eff17e49baabebf,2024-12-02,36100
bca-74984ea5d94806daa0bcda542b8e5947,2024-12-02,9200
bca-d836f66366ab0c929ff664562e896c2a,2024-12-02,-83800
bca-87e6b27c110fb6a2f07dc0e3d6233daf,2024-12-02,-73900
bca-5754ca5abd25c7c9506df9345ade6665,2024-12-02,-50800
bca-782877a939fb85294758ee24e1aeefb9,2024-12-02,70800
bca-f2db893a5c06c2ad2ab89fd480711582,2024-12-02,-64900
bca-2e760a8b89d110d46825f165a9e57b16,2024-12-02,98400
bca-ab30f8c7ab431acf884af5d101aabaa0,2024-12-02,64400
bca-450a4480a70a2645adf20d7137d7d3fa,2024-12-02,11300
bca-8c08cced02b6bee4fc427880a6e4cd69,2024-12-02,34600
bca-4ecf443d610aaa5186140380cd1b82dd,2024-12-02,29100
bca-32947f88380989c5cdcb5442fcd84d50,2024-12-02,-13500
bca-f1c1aab554c7a2cbf24663c2d1c2ee67,2024-12-02,79500
bca-fce74e4251109232cf8b3e2d77dc79df,2024-12-02,-69500
bca-baf035945b7bb9165d9384d4f07a3480,2024-12-02,2000
bca-12dc747e13dba244b5cb78b16a626aab,2024-12-02,25700
bca-d1f5578337d330ba3261c9729336ea3e,2024-12-02,50600
bca-4887b5b3f02730a30793f874b95b5ee0,2024-12-02,91800
bca-83e92723b8d7a70bde4c83f6ca87ee2f,2024-12-02,-57200
bca-a2903f2376cb3fd6cf05d3cba97ad240,2024-12-02,16800
bca-8fe14524473e70f1e885830de732cdd8,2024-12-02,88600
bca-d1cba0c4f1bb873e99e533dab48cb32b,2024-12-02,42400
bca-1568afd90a6975cc75ac354b05cf449e,2024-12-02,94200
bca-74d2046ddaca73cc4fbb2a9d1bb8ee77,2024-12-02,32000
bca-a8617c9987146720b25016ca7102ae38,2024-12-02,85200
bca-04cc1f49e6ba3551c8fe3085d43eb4fc,2024-12-02,-97200
bca-4e00849763d5e24e2c6a23f072897a33,2024-12-02,89900
bca-6095ff39952348e690bf9bfb8d28f0d6,2024-12-02,98500
bca-e2788ce511c8f21d1fd7dcd2909c273a,2024-12-02,35200
bca-822d9e1cf3008191685dad364f308fab,2024-12-02,40300
bca-1d31afc13fe0fe09af78cca73cc07dae,2024-12-02,-82500
bca-0216b9cddf9bea6de1b365c6c38040f4,2024-12-02,62600
bca-87bad8970efbfa1d7b961b788aa90ddd,2024-12-02,-9400
bca-aabe086ae1eac6fe1898905cdd80b7d8,2024-12-02,41200
bca-e399dab7ad35ccd0956953d3405c2cb8,2024-12-02,-10000
bca-0331790c4abea02d0a675796467805fc,2024-12-02,-45900
bca-56d4a68236c72e401713a5d0d45ce63e,2024-12-02,10600
bca-64d6913064df308c76f41407fcc328cd,2024-12-02,-52200
bca-ab24d169986cf6c405e1411214e1a8e2,2024-12-02,46400
bca-29a1296ead2e9720c17264baffd21f2c,2024-12-02,83800
bca-d40789d0966884225aaec48c5a50c383,2024-12-02,73000
bca-a66137b6b33e310354bff0c346daab80,2024-12-02,-29800
bca-ea4433c6b9319430a6146d58957c5326,2024-12-02,-83800
bca-45f7d18e48f1b342fe010164c0f6a85b,2024-12-02,49900
bca-7b4de64023fcd256ffc8247f93cb6d80,2024-12-02,84600
bca-69c00a36f2d25484905c8021fbdec236,2024-12-02,-96500
bca-2a57cf3bc4a3086cafc2229e731a0578,2024-12-02,-83800
bca-c08ee8dbcf4ebbb5b94511126b0764a8,2024-12-02,33200
bca-9047c005e0d03cf46cd37d0954fa2755,2024-12-02,-85500
bca-c07570e948eef23088b403adac40e4f6,2024-12-02,-94900
bca-c5131b7097db62803e600f2c6556aa3d,2024-12-02,-76000
bca-e3ff87248fc8eb4af909b01154800e27,2024-12-02,73000
bca-ffc9ce1ee3b46e5d158aaa24d2b69ebe,2024-12-02,-32600
bca-c3106975a5d066ef2e1d6bc77e9690e2,2024-12-02,92000
bca-750ac50e034bf58950f0e396c882977e,2024-12-02,80900
bca-8c9b260bbb94624ced78112f7eccaf43,2024-12-02,66300
bca-a963c17928cb15fa9edb3d572c82b34b,2024-12-02,16400
bca-dea651795255d6f509fd206b1613943e,2024-12-02,-59800
bca-4d4c62765e74d6522a2c075f1334616c,2024-12-02,9800
bca-a44484d1025416cded8608a4b43422f8,2024-12-02,-2600
bca-f595ff940ab137bfd13d2c885a73d45b,2024-12-02,13300
bca-d556896fbe60f4833480b44d8351b7d9,2024-12-02,27800
bca-de0e31bfac5b86efcf710ab82a237091,2024-12-02,-33400
bca-402e29de0a11d6405f439b7507aaf1f8,2024-12-02,69200
bca-b0d1709bf5991fd6cb1cc0bb9305adbd,2024-12-02,57300
bca-3657f6dabf7310c885977851668424c8,2024-12-02,86500
bca-78466bfb1d6fdbfc18dfd8884c2c9484,2024-12-02,65000
bca-2dd72ef77cfd6ae7bf0cc7e8638a43fb,2024-12-02,12300
bca-4d4d53f0de83fa5968b870c2b61106d1,2024-12-02,-6500
bca-c266672c68b0725dfe1fcdbe4f6a1d02,2024-12-02,28800
bca-2b94e052cc9380f7ea051b4f780a2a47,2024-12-02,28900
bca-bbfaea8da0f42e0ac65b6db00d0188f4,2024-12-02,85200
bca-5b241a80a42afb902570231aecd545a1,2024-12-02,86300
bca-476473a6e0c07be2fbdd78212026ffa8,2024-12-02,58700
bca-bef2ee20bdd06304e547e71492afc5ea,2024-12-02,65600
bca-83f3e015ec2eaf5938026156328d92a7,2024-12-02,-85600
bca-5e9ebb41d5de04ce535fe08afe1ab847,2024-12-02,3000
bca-15e2f53b7f72dfa1c16cc44100678efb,2024-12-02,52300
bca-cb00a025846016e3a8e8a27872478c92,2024-12-02,-45300
bca-56de5b6befcd599f20d5be0f05ba1ba4,2024-12-02,-87800
bca-f6a740a2cd079a441f4f4c79c99bf800,2024-12-02,60300
bca-2ce3da84a64deadf5033fc2e4bea3f88,2024-12-02,14000
bca-f43ff10369ff8e22df579d64ab71238a,2024-12-02,86800
bca-60c74c203c913eef13714c15afd0fba0,2024-12-02,30400
bca-e1310fb16d17dae9e1e9c2e6101ffdee,2024-12-02,45800
bca-9adf2435203537cdc3425edae57e0e8a,2024-12-02,-1800
bca-45c1eef9071f31848380408322d09083,2024-12-02,57600
bca-82560835d5901f108b1a8402f4dd4b36,2024-12-02,75200
bca-d7ee6f648fe8deb4410311a7d913dea6,2024-12-02,-25300
bca-c637a6517f39f7eadc9a1f771bd0a851,2024-12-02,25300
bca-be83b3a383f2f85325583b5756fb72b4,2024-12-02,82400
bca-0cfe7bcc7b8dcecfb59d118a5c97c9b0,2024-12-02,83900
bca-f469709cb7ed7e55d40bc7d2da34dba3,2024-12-02,23000
bca-3d2f19cdf8895e73c681d69cce482a0d,2024-12-02,33100
bca-ea66aa68b8f89ca03105ce147213b5bc,2024-12-02,66500
bca-14b1b1175ef375215b8235ea038f9002,2024-12-02,51000
bca-c716d1c096ec9f49f2a00ae6ae68e7e3,2024-12-02,93400
bca-c2ab44120069acaa195bc64352deedb2,2024-12-02,-96000
bca-60426fd7c29bfeed8b0ed24d80fc6d46,2024-12-02,80900
bca-ebda13be5a9f25a01ecf2f658cad7c34,2024-12-02,29800
bca-ce0ba4e6088d068775c8c29c97fb87ac,2024-12-02,-74900
bca-1e3dffeb2a2ab89d9ab63077881bc376,2024-12-02,-18300
bca-ea7a127d07120534de3a86a70261f3d6,2024-12-02,25600
bca-eb4e7ff7bdf31b44cf97f779b75bf5db,2024-12-02,9200
bca-120e86503a7f751c7c021e519502866b,2024-12-02,76900
bca-2318eb8b17f22ac70517e124f546613d,2024-12-02,-71800
bca-1bd9c5e4f8609b5ff8ac90afe0bc7cbd,2024-12-02,93600
bca-de21b1fd7cc3058749d4c4e2cd99740f,2024-12-02,80800
bca-de915711e10e8b366d164e539925f0e4,2024-12-02,15100
bca-3a2c79859fadab220b434c12c914914b,2024-12-02,62800
bca-ff6b1988da889e8ebddace3d54f55189,2024-12-02,-71500
bca-257aaf0e303ec2180aafa670b99f35ba,2024-12-02,-13800
bca-520913f5e75168c6c442d672f011ee52,2024-12-02,16400
bca-a6fcbad3a960b9336f1106b14fd288a5,2024-12-02,-19300
bca-2fd91d836ac34be47cdee251a55d545f,2024-12-02,31400
bca-ff7fa41b903e3b8549b2675e7316715b,2024-12-02,5700
bca-2a605f48c42749a41474b48dce9eddf6,2024-12-02,28800
bca-bb236dc5f4928410465c1566b87a31d8,2024-12-02,78900
bca-138970f45cbf0b6ea0c1f05ecf51fd1c,2024-12-02,85600
bca-ce5b4b8545728e90029025a3d2fb651d,2024-12-02,41000
bca-3754e37a58e81be234f973efc729f882,2024-12-02,-43400
bca-fc54cb906338e77a9cc29c165f0a97ea,2024-12-02,97900
bca-546ad9f77942d31abb2838b69347c43e,2024-12-02,68300
bca-5cf79e308c3350d2012430162196933f,2024-12-02,66400
bca-6f3e465e26aa9c959490e113ba6a6b98,2024-12-02,-58000
bca-d380b84632d1f8a570973bafe7ddcd56,2024-12-02,-68000
bca-30f98185e2aa25ef8b053c7bd6132aff,2024-12-02,52300
bca-81621dd2299f2b5b1fa0f75edbc1cf62,2024-12-02,-97200
bca-3ee8447703e46176397ec738de1adfd5,2024-12-02,70700
bca-2cee4b1080297a231613f2803db3ba27,2024-12-02,-89600
bca-a2a1d70f985cba97f74b70626d72f763,2024-12-02,33800
bca-2b98ca0d4ddc26b4eb28fa20831c2298,2024-12-02,50400
bca-7e2fe54d02dcb11ccf92495360286921,2024-12-02,43600
bca-1c62e2a3be7a8853163fdbc3a28c5eb7,2024-12-02,-70900
bca-74e64dcc1a521dda6e9a608cb98b869d,2024-12-02,26800
bca-0462f771dc22cf50cb66ee935c9d793a,2024-12-02,-51000
bca-8b2defed120ffc747663148e5d7de6dc,2024-12-02,-31400
bca-7ce8d1c9c280f1c74aa0e44855e5e255,2024-12-02,49100
bca-4028d52c509c99235bf5b5ae32c74b72,2024-12-02,59800
bca-ff64e5110b2563f869e7b1a8d7661eeb,2024-12-02,52200
bca-f33754cc9582582683924f951615ed40,2024-12-02,67000
bca-492af8d0ef31bdd02eda64804f6f1124,2024-12-02,86000
bca-564988c15d1365f350e6f3236f777eeb,2024-12-02,-38800
bca-aa9b80fa95aea851b42232c37a11e112,2024-12-02,4700
bca-500816325a3b548c4554a3ba5540fd85,2024-12-02,-22800
bca-f3649654c023ffd64aa1e2dd2bb8631a,2024-12-02,-3300
bca-b3d61319175f0e0f5898f706b89a68e1,2024-12-02,44100
bca-62762968eb89259b4a98a88cd05b7799,2024-12-02,-42200
bca-b0cc353e32baf96f8a4c5c5913e4dc93,2024-12-02,-78200
bca-bb1143d72268b476f00442638fd3977b,2024-12-02,11500
bca-3658b0d8c820cb8acde02e768bed3462,2024-12-02,94000
bca-46f32e25b4bffdcb3e6d08d759d11510,2024-12-02,12800
bca-0fea01414b0e69f0f0a4383ec14c4500,2024-12-02,51200
bca-832ba74da6039b9eab32fe24c03d7d6b,2024-12-02,14400
bca-37cf5d3d9d90fec01623b404cedfe05b,2024-12-02,26900
bca-558a8c0dee2a5c34759b201a8c4453a1,2024-12-02,-19500
bca-20cdb763819991c86d5476c3513fb29b,2024-12-02,86800
bca-86b717f05c116eaa72b2841cc70d2fb0,2024-12-02,48100
bca-524c0557400d38f92b3c3adc504230db,2024-12-02,79800
bca-8da35271575d6d93e84438ba5d9a33f9,2024-12-02,-25900
bca-761a390f73587eacb89615cd5da48548,2024-12-02,50700
bca-86a6ef8fbf2e96aa9209e03d2b1f1839,2024-12-02,7700
bca-dcba20f50255a8eb64082d65b46c3b3c,2024-12-02,85500
bca-585c3f8f22930b96c7a73056b4ac8393,2024-12-02,-33000
bca-b214c2a792c41bf115489e835020f318,2024-12-02,50300
bca-042cf5e4e087ec64a35564cafdecffa3,2024-12-02,78000
bca-04f20f9cd5291b9e96f47cd8f7b0f360,2024-12-02,-78400
bca-e7c3cbde2001c3aadff3bdcacbc78fe7,2024-12-02,88500
bca-ea601c5112def93c3a05e650748eb693,2024-12-02,36500
bca-a273af3fc09c6cdcb3c28d142eafdb5b,2024-12-02,62700
bca-6d33f9e40ee2928bd6b3e81e29ff70eb,2024-12-02,-73500
bca-9cd87b35d96a1971a21d82766d7ebc30,2024-12-02,-74400
bca-e586cec98417ad6d877508d9ec354f95,2024-12-02,-74000
bca-729d1dc2de3286c0ebbfadbe384890ef,2024-12-02,-5000
bca-5edebb378c589b68a40ade99f283f647,2024-12-02,-87100
bca-a148452cafaac472722574d951186ec5,2024-12-02,20100
bca-eb368de92e79e7f45136003af13a51eb,2024-12-02,42400
bca-881ef1cbcc8d3ba912b9f71f3f6a74e8,2024-12-02,93700
bca-448f156395b19c45d0d0c0aea65cb7d8,2024-12-02,28200
bca-0be999c7992768fa60c222ec7de7243e,2024-12-02,78900
bca-2343c1b2de950dc49726e85f24e055c5,2024-12-02,-8400
bca-e60377d9b64cbeecdfbf0f90bf1403fd,2024-12-02,47600
bca-f2f3f20100a98de4d23cc5bc08219df0,2024-12-02,-63400
bca-05bb05fc2fc43d12096cdf9a5af41a21,2024-12-02,85300
bca-c68eec171a5b2e73323414cf2510d1cb,2024-12-02,12300
bca-f7aeb5757758573d12a1a124c1daee26,2024-12-02,-36200
bca-a46ad43e38d22ccf36debe57d2aefe94,2024-12-02,78300
bca-838a464625eb347cc531895575f42716,2024-12-02,48200
bca-ccc190e35cc37f63dccd4442405f0099,2024-12-02,24200
bca-944e3778d08ca301bf52a6b60375d5c7,2024-12-02,28900
bca-02c13ff44353aadc03a638bc6b11eadd,2024-12-02,74200
bca-cef7d44b12464ff3d7868f885ad1e74a,2024-12-02,88000
bca-dd2999a247473d26aaf39668d2c7e2a3,2024-12-02,88100
bca-4dcfac47ca758827c61a6a734fe7e640,2024-12-02,35700
bca-bb3efcff9ac63dc26e99e161f687658e,2024-12-02,71800
bca-4b3873805c951cf9c7524d0637eb93d2,2024-12-02,37000
bca-06b18a53f67658a31a5aac7bd420b771,2024-12-02,11200
bca-1c16e3b00eca4cd25e5ef8fbd3d06a76,2024-12-02,38700
bca-da82e35979004a891f26f5b8e0867828,2024-12-02,67500
bca-7a236c944d0c527eb6e3a2c5aa7f9e21,2024-12-02,26400
bca-91547665b531bf0bed4d411b8236ce28,2024-12-02,61400
bca-a530ff7a6edd8a707888949c134c4f01,2024-12-02,-74600
bca-4f8c187683e563e2df8a7e8d3d689e8b,2024-12-02,48500
bca-a228afdda4fddfc8c7948bcf44ae010f,2024-12-02,-44200
bca-280629ece5e0c867de06e4f87fffb659,2024-12-02,53000
bca-2fd52d1771b256d8a571280fc13ebe9d,2024-12-02,63000
bca-1e8e6a834620847964782532c8f133e0,2024-12-02,-50300
bca-29e046526265f379ea319276663c302c,2024-12-02,44400
bca-bcbcca59659ff92867a2506fc8df26bf,2024-12-02,67600
bca-934978e197289ecb29d0f72b2ae9436e,2024-12-02,13800
bca-c1c664b91d05a2f022051fbff554705a,2024-12-02,80100
bca-0c04ba0be6a660604b624f791f933e5b,2024-12-02,33000
bca-a2c16d060cc87ad0c132dfeb40216cab,2024-12-02,8000
bca-0810169d3fd4887a431ea23608698448,2024-12-02,-94100
bca-835b66868e8dc54b3dad73904ae061aa,2024-12-02,14400
bca-a2c7b607ce5de083ffdbbd36d3cbd295,2024-12-02,91100
bca-a290d623fcd1d6761d995914e1bd8294,2024-12-02,65500
bca-4356249f66fb38fc89fe557ac29febcd,2024-12-02,31600
bca-c4211f90d6082e4cbe0a39fe9b318374,2024-12-02,-84700
bca-ac3751e03202b70fbd7b2dbc7cd1bed2,2024-12-02,-80400
bca-3b17fed68f3c3123c3fce02d9d1989e2,2024-12-02,-28900
bca-7f24e99b0f0233b35133a8eb0ae3486f,2024-12-02,96000
bca-6ce8dcfcf1e8546f75037cd9cb1e2e3d,2024-12-02,69100
bca-988ab22586efefa671cf63068c0c8799,2024-12-02,18600
bca-c4370337c85d356225fd3d3cd271fd52,2024-12-02,51100
bca-e6d9982a323aa8cbc8b85834471767b2,2024-12-02,-41400
bca-e4799b6b4b1cf3386f8819943d23d54b,2024-12-02,22600
bca-9f0eb00702efa9145fca8dcc57bab8b5,2024-12-02,-6800
bca-bc89e448ba432b9fc8860b8682e0c525,2024-12-02,40700
bca-380ee614d97a9fe64643354b4f50b7f2,2024-12-02,3800
bca-77fed1cb921557edadbcd31c053e1d57,2024-12-02,17400
bca-581e82978c03f00ad6c286faaec35632,2024-12-02,7500
bca-912db9df324832cf747ec34c49e91b2a,2024-12-02,64500
bca-59bf4780f6aafb18b8b6dafc3eb6e672,2024-12-02,94100
bca-d9585023099545790ff5b03042117013,2024-12-02,28400
bca-2996065a8737e297f2a3ca9fd57a285e,2024-12-02,13000
bca-84c2dc5bc3b5dd95f470a43fa64562a8,2024-12-02,87300
bca-9013d784ffc4b7efa8c293bd8cecc1f7,2024-12-02,-49500
bca-25b12b4a6a281aa27ab45037e3083c80,2024-12-02,55000
bca-6e3754e4f3c8f9537f5afe6e3f20fff6,2024-12-02,-22200
bca-fb678d55e551c8ed2b01a0d0e83fb481,2024-12-02,-84600
bca-7d96f036727099755d2556cd39af1686,2024-12-02,77500
bca-4e901493b3f65eab779211ad2282e53b,2024-12-02,33400
bca-99740dbdbb6e7593822d8c51223c1bab,2024-12-02,37300
bca-8c8ac6a17a4dc74550c4f1456d787317,2024-12-02,98900
bca-2c4278694e71b2b8ab80c81a2db3294f,2024-12-02,33800
bca-221217918ae22ef0c58b272ea6335726,2024-12-02,50900
bca-81e6142c9f20c09f10d4b02266ab6470,2024-12-02,10800
bca-b6ff0ff85ffc1e32e23f5fe720c4052b,2024-12-02,52300
bca-553d82f0a4de64ae2c0a30df415fe71b,2024-12-02,10400
bca-7c504a59637b66578f885b08417532e7,2024-12-02,-73200
bca-2b4149dbbb46612a6dc479fb9cbd6da2,2024-12-02,35200
bca-6bc625d076df9de029378f57167a95e1,2024-12-02,-31700
bca-a0036a0e2d43637830a55785d00ace43,2024-12-02,23500
bca-2cc14229c42d7569b2776295aaeba2d5,2024-12-02,42700
bca-16e08d182cd471d5aca76760d11b2cfd,2024-12-02,77100
bca-459763fcc477a364a563403f7ae89922,2024-12-02,-91900
bca-eddf66ebc0cb60e41fdba31676f07a88,2024-12-02,97100
bca-0f248961f956f308786fd2d39f5a02ef,2024-12-02,89700
bca-33ba71c7a313390266ee84f504ae47cc,2024-12-02,85800
bca-66692a90312244d6f2c0f5969dbbe1ca,2024-12-02,-68700
bca-2cf91ee5c9339da0aecdcb7696383671,2024-12-02,54700
bca-f4fd56fa715d16d0bc54d7c733bbe7c0,2024-12-02,32200
bca-e5ed71de149694f88a9712692f22df40,2024-12-02,42000
bca-e54df8a23e597f4b2afbbcca3479d9d4,2024-12-02,32600
bca-5831db044ede6084f6f956eb0270ba8d,2024-12-02,-44400
bca-44371db051763c7366764e7159fbd256,2024-12-02,14400
bca-1a99a8529bcb58695d569b741af74aa2,2024-12-02,96300
bca-39a0b5430378adca9d59fc23c76be428,2024-12-02,-5500
bca-ab6284551cdac7db9776789e469c201c,2024-12-02,30600
bca-e5252b88c7d2e286cb50b87c76f91be8,2024-12-02,15900
bca-a41d9f369a9a419d8ed1abfeffd6b5ba,2024-12-02,85300
