BCAUniqueIdentifier,BCADate,BCAAmount
bca-9968441d4ed14c0fbeccbce351ca000f,2024-12-19,2300
bca-91d8cacc2cbe85e1c0de687241d000fb,2024-12-20,10200
bca-358dd688db627f4ad9ec5a460546c69e,2024-12-19,97300
bca-3d3b78d5c3f84909de11e1cd456ec8ac,2024-12-19,-36800
bca-85eafb41bc66158f0675d73bba8e75ff,2024-12-20,41800
bca-ea4a9701d96792feffd9ac1aacbe9d17,2024-12-19,-53800
bca-fde8e0cc3c385b202e21c790520d3242,2024-12-19,86500
bca-bfc1cb2c6bd333834f1f4e00d0644899,2024-12-19,51400
bca-e5de22f3937cfe33b0c2a1e02fbb8d6d,2024-12-20,25000
bca-79bad3d9be6e09010a95a26b650d5fc1,2024-12-19,99700
bca-9210a07d232e645e26950461aae2cd85,2024-12-19,16200
bca-780bb7735951ae5d5a76f7321e4faae0,2024-12-19,-53000
bca-e29b8720cd1a4509bec8fed3a3396a93,2024-12-19,-91000
bca-ed2af1de0833f241ae48ad7968ff18f8,2024-12-20,-87300
bca-c89e8632eb6072ff55046707387ce08e,2024-12-20,98900
bca-ae1c0dd01249da699cd6a398a091efd8,2024-12-20,68200
bca-7c8b97f0b07f04af439f9896bb4a2920,2024-12-19,38200
bca-a50bb055e3cfd6f148815ec154b10c04,2024-12-19,-64700
bca-df5b3c7ce8fdf4e5f6aea0d14a29a99d,2024-12-20,27700
bca-3ada9d1b48ca5d8230c5c56cc743ec0c,2024-12-20,39000
bca-9d63c6997efc51bcd2ec5133ebcfdf6c,2024-12-19,96000
bca-eda7bcf529cf6c7f4aa67a2e309adac5,2024-12-20,-47400
bca-56992706d601d58d522d4452c94c3aa7,2024-12-20,-35200
bca-6bd9a3337bbf61496a54b861dbec524d,2024-12-20,-96300
bca-cb9e4b5466ac737655c0dd01685baee7,2024-12-19,-78500
bca-b0e47700f7d41927f07ecdc54af56b4d,2024-12-19,7100
bca-54266eebc79ad33fae958c5ae7a94c19,2024-12-19,-51000
bca-b218b7bd477673f9d5312d4310a24447,2024-12-19,74800
bca-5be018961c4afa6725fb2db5adedb556,2024-12-20,-9600
bca-4e9e486879470225d551eb4c443f9117,2024-12-20,70100
bca-992174c0520ec6ff793fc74678cbd1a2,2024-12-19,31200
bca-4f236e27ec2dd6e62cc27f5b8318bd3b,2024-12-19,92900
bca-3789190068508d592c4fd8678617e932,2024-12-19,-92000
bca-e533b7a6ebd768968fac9d6eb9272d43,2024-12-19,84100
bca-b4b4423e15c0d12a3dd75413fe71ddc6,2024-12-19,53900
bca-189f33c61b65cb0061ccc1c610ce8e26,2024-12-20,66500
bca-30c8ba2930d935d80a275d52de236695,2024-12-19,25100
bca-cf6b601152cc45b6ee26507d1c809c0d,2024-12-19,87800
bca-baef95fdd20299d9f2a46c5921ea1ad2,2024-12-20,13800
bca-ca4ca5c46201c68554481e466414d02e,2024-12-19,25500
bca-afa21e99dced494524ae388b3d2f3b18,2024-12-19,47800
bca-f8ac442b158cb3523102e60c028cf821,2024-12-20,47900
bca-4f85271d7de1a3b9c11cacbe7359a4d1,2024-12-20,41200
bca-f73c5cc6461ceef50a022efe2a0fa7fa,2024-12-20,11600
bca-2e4c940d8a4cc04e1072115ca34d1266,2024-12-20,26700
bca-0463ff3ce6c5576c94b90b9ed85d4047,2024-12-19,97100
bca-5fb17ad4edf35088990f4c22adf40027,2024-12-20,34800
bca-2f70c09282260f08d635cd002e3b7e03,2024-12-20,55500
bca-fa9104d725cdfc506eea5d24780b60b3,2024-12-19,-10400
bca-19702aa76bebab99945c7aeb07299822,2024-12-19,53100
bca-2c0c2a2f475aa60a45f7581a89e7cf37,2024-12-19,94100
bca-b6991a5a291037a8513471b4aa58a8e1,2024-12-20,-86400
bca-f52c717a4b622a6e23de24a10f408935,2024-12-19,70900
bca-d931944bd14f35b00264d0a9c28a6a79,2024-12-19,97800
bca-82d3ba4e063d497d55632926f29544a0,2024-12-19,90700
bca-b5289e90f96da192ed1d45c865ea1ed4,2024-12-19,73100
bca-28f9db93337a87dd95db33125018cbe1,2024-12-19,33400
bca-94d0a85d5ae3e71ce9e02a52d8679c17,2024-12-20,45600
bca-7d1c9df32d7ab8fcb2ff5ef60a7e638e,2024-12-20,2600
bca-f5988b95d93e1a7ccaf80fb37ce57ef1,2024-12-20,90800
bca-2052047960c9c2b229ca8debecadcb3d,2024-12-20,96300
bca-c660ecc88b954e624484346f13e06861,2024-12-20,-36800
bca-b4f5be45a105f4299934fcbf88f0a01b,2024-12-20,-9400
bca-0483ff52b212e9d3c237f03b8af5d409,2024-12-20,52000
bca-b4378f495be0f0b311e06aa1cf241ea3,2024-12-20,95200
bca-493efc517e8a0679653d3fd96268104a,2024-12-19,46100
bca-31c3e71ae0d69f202d81206d00964f5b,2024-12-19,-54400
bca-5950dd5f2d082c0541203030d729ba53,2024-12-20,11500
bca-2cf50f940f493b8ef9c80bbdbb915d27,2024-12-20,95600
bca-93de8b6f944b22fac6cf9c40766327b8,2024-12-19,15100
bca-5ed008efddd9a7bf1ba6049c6112aefd,2024-12-20,37800
bca-4f5596b009bf03c00f376989f0b24a1b,2024-12-20,-19100
bca-102a3e0eb51b031c10b878f3e398df72,2024-12-19,43200
bca-2e2d6cb44455d4bcba410487b0e4da24,2024-12-20,37400
bca-b5565934d789a72dec68b105065877c4,2024-12-20,-20600
bca-3f2c88317598b56ddff86db6c8da03a7,2024-12-19,74700
bca-2d268be3639d0dabc3f7729f077bcfb7,2024-12-19,-92000
bca-e37d9211b3c2bcf2d28d9750e7359e09,2024-12-20,-39700
bca-3d4bb777b9558be6194fdde78512b1d0,2024-12-19,1100
bca-3acb200b300f950d2282b087e4c796f6,2024-12-20,77600
bca-5e707dc593c17c7e0fabaa68a898d205,2024-12-20,86300
bca-e1079b8535542c49013f9a0ab3927691,2024-12-19,52500
bca-f46bd7eda74aa5b70085258db45ba46d,2024-12-20,21000
bca-af326034a0e2e5bfec0d202abe8b8a6f,2024-12-19,-92600
bca-1a1d3c9224b9b20971cfab6d07dc576c,2024-12-19,99700
bca-aa15ae82aa141bca16c0592168329ac0,2024-12-20,1000
bca-45430d6877eff84a4a8bc6011abda976,2024-12-19,-6700
bca-8af14db11e2ece9d6eb1a3c96b4a648b,2024-12-20,78300
bca-13cb335277059113671acaaa69938624,2024-12-20,32700
bca-28a55457802fb9d5cb8fe236dd39c9d8,2024-12-19,61900
bca-78f25f77a0b6533dc598c398c621a46e,2024-12-20,74200
bca-7b46223aea8f3bfdedfa81a4397d5baa,2024-12-19,44300
bca-52024074d844d754511a7705926eee60,2024-12-19,57400
bca-eb3efa491a2f0e8672efa9d33c3cac19,2024-12-20,61100
bca-004c66edf37616d51423f5166fbccd9b,2024-12-19,93700
bca-e5193df8469a7955c34c06726695015f,2024-12-19,22500
bca-abc5aa98069e9ac38e86b9b2bdeccdaa,2024-12-20,43400
bca-152509259173442d3c3e4db2b963b81f,2024-12-20,-57900
bca-dd44b6058ddc0ae21b78690bab9a2aea,2024-12-20,-15900
bca-6d963a8dd4eaeff30e08ebcf079f51bc,2024-12-19,19100
bca-ce178bb2378ad19689e27d00fb466ab1,2024-12-19,-66900
bca-8c1897cdd999b408e6b168328088b879,2024-12-20,5500
bca-8ca810d0789a9e3feac0213b92c66987,2024-12-19,38700
bca-a0bc5bd9a16e61972835b6d3b69afc5e,2024-12-19,33800
bca-808de83fd61f47ff4d6371750ae5eed3,2024-12-19,-39200
bca-1c25ff6475d043d6aeef2aa863bb7218,2024-12-19,39700
bca-f04accd8c96dc7f996a7dcfc2c978f74,2024-12-20,82200
bca-10c5da5dd4f4a7aaccee01d3ed1ef33b,2024-12-19,80300
bca-d2ec021bf322409756ed3ce2c4078388,2024-12-20,94800
bca-50ab349b14e38f48d4ae26f8075cc1d4,2024-12-20,15600
bca-ef791f48098c8bad5dcd6e70de04b00e,2024-12-20,8100
bca-f1a9ad54df2ad396c11996a82c0e9b8d,2024-12-19,-85300
bca-ac9227309efa424aff28578e33157e50,2024-12-20,-14900
bca-c119b91cdcd88f9e00c0e2e642b9a8ef,2024-12-19,-25100
bca-c15e11a56ae608eef6abfbbce184aba8,2024-12-20,-43800
bca-17bdfff9f52f05f582f1c192efcbf720,2024-12-19,82900
bca-336f5545b3533a015bc66cfb5897224b,2024-12-20,-55700
bca-14f16caa4459b7b1809c08138417096a,2024-12-19,-71100
bca-f6f875b521f6dd087ccb36f65746f804,2024-12-20,84200
bca-9e71d054f1389c5de77e4deb157e0282,2024-12-19,27800
bca-1d31a08790b29c17f08bf2d2886bbb40,2024-12-20,-71700
bca-1cf4cf8fa1004aa8baff5f465bd199b3,2024-12-20,38200
bca-68403bc590f601708187feec59ca3c8b,2024-12-19,73900
bca-d55392ef31be3bccb67f6344d73069fe,2024-12-19,-1800
bca-ddce5e2cafcabc9a21c2c8cf0277ef55,2024-12-19,-82600
bca-b8e91f09ec30f30978da001add941522,2024-12-19,-84600
bca-484803f9ec01f6d737b98c4400d5d9a5,2024-12-19,-63400
bca-d4523024afd1ab048439ac6a32a6da9c,2024-12-19,34100
bca-9f114a185025efdf7e2077a47c0d2e33,2024-12-19,49700
bca-8fb790d11d695f12cd35396b66006665,2024-12-19,11700
bca-609d746a2db9e6eb58c3647fe4404f8b,2024-12-19,64400
bca-9e421194d105bb8ad845c4152a32dc7c,2024-12-19,82200
bca-5e1abd0a1d5edde90f427b1f873b56aa,2024-12-20,-73500
bca-08dec4092f497c15e2411f7229bfe14e,2024-12-20,71900
bca-8ab33caec9fb0b15a33eb5c3cdddb5af,2024-12-19,60100
bca-dc59bf28342f5e5a9df2229157624d83,2024-12-19,80700
bca-5a004c923b3505596ca6b91a667e0f2d,2024-12-19,21900
bca-05a86b4e217e834402c05318b1de9bc5,2024-12-20,42200
bca-5ebd99dbe6ce8dbd608425e05c57acfd,2024-12-20,5500
bca-6ce68cafc87fcdcd44c2ff8160343681,2024-12-20,-49900
bca-c9752e8bb415434b21d852a65dd96661,2024-12-20,99100
bca-de6c5f0872d62a88c55906ee353a54e3,2024-12-20,31700
bca-fde30dd551dbf40a8ccccdd72d4ad86c,2024-12-19,6500
bca-e138722c9a42d4a31a374dc4634a7b9c,2024-12-20,21400
bca-6cf42748e879ed9d4913fddbffdc245f,2024-12-19,66100
bca-7ac7a31ba698a10a9cc49b612dade049,2024-12-20,-35100
bca-0b25d02478d321980a8c22a2741bc926,2024-12-19,80600
bca-8c355002088a953ab0afe5581db6f5c8,2024-12-19,32300
bca-cfc220f153df28a4af0e0442c5e844eb,2024-12-19,20100
bca-48fc228d7b2cceba672106cef616bb49,2024-12-20,32700
bca-9c69190a32c75225a98554ec5d260787,2024-12-20,65000
bca-2c2b0d3866fd49d2c5bf76d028397658,2024-12-20,99100
bca-4652a8eb98ec9fd35c1cbc771e7048ba,2024-12-20,91000
bca-159f01de32b35cf89c322a64521137e0,2024-12-19,-69000
bca-0a3dec1b6e0cf0a62bc70b3e190424d8,2024-12-19,92200
bca-bbf4636938407a5ac6f6ef5335295baa,2024-12-20,44500
bca-a2d05112e93982daecb12d1c0cf82b0c,2024-12-19,-81900
bca-e7a2c9b014780a33f66963189461a3b9,2024-12-20,24400
bca-fd0ff50a97004c49898c21c959812fae,2024-12-19,-25600
bca-90d158f0bfbdd244990bf52c8a289d7a,2024-12-20,86900
bca-17dc0fec7aeba412ffd0073f1983b204,2024-12-20,96800
bca-4cfa44bf12d667605faaa5e4a4494758,2024-12-20,5900
bca-d89315664b20d7606e4823b081228d89,2024-12-20,85000
bca-eb9a6fdfed38164105ed16aaef694fa7,2024-12-19,19800
bca-a6330aee81637bf80933849d0a34585b,2024-12-20,-59900
bca-53ad42665419f25a4d66ec0df352db29,2024-12-20,72800
bca-b94cdccbca78fead431c54d6b06eb760,2024-12-19,37200
bca-d5a7e650907d44a209b95acafdb728b4,2024-12-19,25700
bca-04d95e192cea01e423bf9f540f0d74a1,2024-12-19,23700
bca-13ff1e1272cf7c82c0d6d95421112d07,2024-12-19,86500
bca-466dac21d5545a9cca11a24fef742cc1,2024-12-20,44900
bca-bd236a6ff67246f3edeb16d5389168a9,2024-12-19,33800
bca-6020bfca967fac2b0ec63eee5db76c86,2024-12-19,45400
bca-f6335282fc3484533c5f208da0713482,2024-12-19,79300
bca-ec41eecc27dfbbd74216ba02ab7cb070,2024-12-20,36500
bca-2388859e6201b5160bd8c8f42fd9bafb,2024-12-19,3200
bca-8d0f09c2f7850685b09edaa721d9498a,2024-12-20,21700
bca-f908f89e232f87436c4757e061b44554,2024-12-20,70200
bca-c3420b5061a375f0164b020ddfd351a0,2024-12-19,35000
bca-bdd79e3d73f2daf7826d095607669743,2024-12-19,25700
bca-20d6b7c33e5e842bf0e152235b81280b,2024-12-20,-41400
bca-dee8f6b8ea0f97292225d5ec76253282,2024-12-19,42300
bca-3cb56b4baa1610e0fd1fe1849398b857,2024-12-20,-60300
bca-657509a7ca4471f690591e88c3198e39,2024-12-20,20100
bca-c5132ec873df633c19b5602de1f51c21,2024-12-20,-79600
bca-a4ed9c13a1aa34a54b937836a5e61a11,2024-12-19,18300
bca-0e194c0323bd7da00dd951ab1e245f26,2024-12-19,21700
bca-51f382d91ee7dbc6cfb76b9cf744ecf5,2024-12-19,83600
bca-99c771ed4cb1e7e1065fef861b026a73,2024-12-20,9700
bca-72188cde16d9394797e29e3a9e299a4a,2024-12-20,55300
bca-3ca9f7158e5059249e8f840434e6a58f,2024-12-20,-23400
bca-9d76238a30e34a7f7b76496d7b2f08d4,2024-12-20,34500
bca-964a4a46c478058924f661e2f859fab6,2024-12-20,-81600
bca-88fd5c251d0f6585cbf52dbdfa1c74bd,2024-12-19,37500
bca-3ffa0c6d3b13831095ef0a153e20af65,2024-12-20,23200
bca-043ff28418bfc1c1206fd721e5eee24a,2024-12-19,62000
bca-9bcb1980f5792191ea01b35d1e5369f2,2024-12-19,17500
bca-0eeeb9f7535202d86d5c47ec1ab78889,2024-12-20,-41800
bca-9a2a07a98958098c3c1b4e62ece57dd8,2024-12-20,82700
bca-7c4e821fb011ede9017c8c14ddd4f362,2024-12-19,53100
bca-62a20b98cae5c9c2dd28efe9e86de6cf,2024-12-20,-54300
bca-5df7992458de1c0939cf1ff5f8f29666,2024-12-19,-33800
bca-7462adc3700330da9ce3dcca65aca10c,2024-12-19,76200
bca-c5902a6418059e69250edbe6149c3ecf,2024-12-19,-24200
bca-92625b332affac05fa4bd188083d9529,2024-12-20,24000
bca-5be31979822d423a98980245d09406df,2024-12-20,62500
bca-0584cc381de0e62fe825cdcebad66d56,2024-12-20,-62200
bca-f4a683d13c6f54d99aede1a3a2cdd023,2024-12-20,-36000
bca-55af094d2e59b35e747f764172caf08c,2024-12-20,71100
bca-0bd839690588960bba14d3eb1812d0dd,2024-12-19,-95400
bca-d03b08b7e6c00cc1ecd1618448777ddd,2024-12-19,23700
bca-425db2da08b2d274d241bad6880df682,2024-12-20,9100
bca-cf2bc8cb9f4c03930fb24dad2a0c7f53,2024-12-20,-10100
bca-03f5dc383a649040cc9b0ea6f86aa476,2024-12-20,-9300
bca-9dabe5ba0966958173bd3db726ec9443,2024-12-20,95300
bca-cbd6547675567a6b534018bcc56630d0,2024-12-19,92000
bca-fcb06c13906b8545d3c1498439873a8c,2024-12-19,-96500
bca-c55ec587c812641875b4e56c09a85a38,2024-12-20,74400
bca-93da538a8189ab114217cc5e0476288c,2024-12-20,82800
bca-f8b7066432d79ece5ee2c291cef0efe5,2024-12-19,54400
bca-9a88e67f0fbaa37f0c4fb4c5ea494dce,2024-12-19,47400
bca-e88cb99dd9dd134a1dd3caaaa81768e0,2024-12-19,88000
bca-4927826b4bd94828a95c65aa9ffb7150,2024-12-20,58600
bca-ce41e94520c1f605670e809bf9f4f5ec,2024-12-19,35000
bca-3e3cdb4a8ae06476e11c5a2f91935f3c,2024-12-19,25500
bca-d8ac1a6086ee62259424c28f27dbf51e,2024-12-19,-26500
bca-630378403ca1770563cf4f89fb51a8c8,2024-12-20,56200
bca-1da649ff34b2ff8f695d2afb2abaca49,2024-12-20,56500
bca-e449d71415a1c4519c4e2f28e6d97a20,2024-12-20,8200
bca-49ad554c756d53082797efa7f8287d83,2024-12-20,91300
bca-05308a3f827c864a9523ce75cbb4cdd1,2024-12-19,5700
bca-120f005d8b62591f6889f26ea125478f,2024-12-19,-67800
bca-c2b70ad4bb4d7ba3942abe91aeb39755,2024-12-20,49400
bca-bae7451bb8573a9649d909e6d8c06a3f,2024-12-19,22800
bca-817838db6bb0fdbf2aa9ff01653fbf2a,2024-12-20,-77200
bca-de8b31f56384d9ec18bf25875e720a8c,2024-12-20,-28500
bca-451a61a47b8020df13f19418ea57f0a6,2024-12-20,36300
bca-b21eb636eb2caf49e288e996718eed3b,2024-12-19,-62200
bca-8314e43e623861e6770f56579869efb4,2024-12-19,42600
bca-7eaac60e5f82020eae0c7014ecff55ff,2024-12-20,3100
bca-35d03881fd7e59f1292c999a5d233de1,2024-12-20,42400
bca-e39657757c8acb535f87535e400e9f5a,2024-12-20,-41400
bca-f768312e0dcf1b08ad2d4b242f62c1e6,2024-12-19,-24400
bca-b7f41d4ad78f7f3968384377c3e71626,2024-12-20,42100
bca-8ff233609919001522909075b2daf345,2024-12-20,82000
bca-4b88d11f294aa433fd86548e8f21f71f,2024-12-20,14200
bca-3834d0edc0e5712de3fa8f459d998965,2024-12-20,50400
bca-4db4d660507483d1c7b30d6ac3db95fb,2024-12-20,-88000
bca-b437632dd97354676273030bb252b5af,2024-12-20,-88400
bca-1d5f7c14cf646226cb3bbca361ac4ea8,2024-12-20,87400
bca-288378eeec71379742057317ffcfe65e,2024-12-19,85500
bca-2e5c30a1e7bc8d66bca26a1ad085fb71,2024-12-19,28100
bca-d295d7bdd79831c27ee57fd71b88fd26,2024-12-19,36300
bca-9b5da29105650f9bf00ca2ff1f2a7af4,2024-12-19,35800
bca-5ff600c3c36d83f3f79e0e0af0a4175f,2024-12-19,-45500
bca-cc6f17723b0465d5662a0dd4b345f69e,2024-12-19,27600
bca-64ce7e2c310513a18e23e779dbe59763,2024-12-20,23100
bca-9b57295a7b44794a6e878adba3a069a7,2024-12-19,18200
bca-32fff0d937b4d1bd5ee5376e382193ac,2024-12-20,23400
bca-03bed4d05ec054299be474dc9ed869bc,2024-12-20,67600
bca-a4a1881fac20d3e1b05afcbb34dcb559,2024-12-20,5300
bca-d03da17e796c4cc9432d1c253ffca2b5,2024-12-19,21900
bca-1da4d3353ab2b4d22391d0efdca3ea38,2024-12-19,53200
bca-300f8ceca77c84f8d15e907ccf7e02bb,2024-12-19,52000
bca-2b04c9a278f9036adc853427824e0618,2024-12-20,70400
bca-639820f73697d6b31bc5b825203882ad,2024-12-19,-75000
bca-bf4bd38cc7ba7a8aa6d9e93c4a27dda3,2024-12-20,86500
bca-aa50f5075f45f782d124592c15cac006,2024-12-20,85700
bca-9eccd24d2c149d3098c374aeb1089ad1,2024-12-20,-33700
bca-0fdfa62e3db288522f3991c92f851752,2024-12-20,1300
bca-e08d8e7b13fd9903297f0e115fd1fd2b,2024-12-20,-48500
bca-f1acc09c086d215da0418b2e6e78a104,2024-12-20,-25600
bca-044dc8145a9962790d8bb6b1565c8f11,2024-12-19,11000
bca-d54f30dcc30681eba3158f81707021c5,2024-12-19,31600
bca-7700c10118373020c368bcc26a46fcf6,2024-12-19,-30600
bca-3eef2afd2acf2421bb824d01a825d29f,2024-12-20,74600
bca-850d6754e4662bb371d21cd617724edf,2024-12-20,61700
bca-79361f7e99b8288be85bfcd1a020b449,2024-12-20,-41200
bca-3a929a1d2312bf951839ac5269147737,2024-12-20,-28200
bca-e0a98b321faa09aa9c7b09441865ca43,2024-12-19,35300
bca-d553ddd1f09dba3b56354a82ba76f328,2024-12-20,24600
bca-d46c10684bac0aedfd375797ef97304f,2024-12-20,12900
bca-e787723939421cc55660fb6f2bb15683,2024-12-19,72500
bca-d0ad1a32f0653fc70c693a8e0f85cc1d,2024-12-20,4500
bca-fae7924aff20e8c0863046368703775d,2024-12-19,31100
bca-6d579dd609b986b2a1d4379ac9861e22,2024-12-19,96500
