BCAUniqueIdentifier,BCADate,BCAAmount
bca-bc818ba2464f06be917eb5ce95f79154,2024-12-06,44500
bca-c7c14cc5a241a9d544ce3bca907095bc,2024-12-12,68100
bca-fd99f3b4ab2db7ec0da1786ff6ed014e,2024-12-07,76500
bca-8093c5f1ed78c0406e12fd7a8abba83b,2024-12-20,66000
bca-a8bc61c342353cbb6a3457e5b345baaf,2024-12-06,62400
bca-013bd9dda22a6ea795ca22caf5b51799,2024-12-12,57000
bca-172cfb5a30ace87a35e9e0c401350d64,2024-12-17,52500
bca-4a10a9ef0ce9d176446ea53c745402af,2024-12-09,36800
bca-a1efb7b17a9a4763df87b1348c44f9bd,2024-12-09,67300
bca-3fa9c5e927515dd98a50c1336ea380af,2024-12-19,9700
bca-6c3d6a8b97976a137b790411171cb0a6,2024-12-16,86000
bca-1b2ee8fa1bfe349c33c7b64be09fd4ee,2024-12-14,-18600
bca-2147ae0b5bc99ba911b485164109cfe6,2024-12-19,91000
bca-e10a3402ee0ff78c11cefb1d988e2a4f,2024-12-13,-40300
bca-735ff661459600c2e1eabdd55dcbc4bc,2024-12-06,-30200
bca-f645dca9575cd78a53330e67557454c6,2024-12-18,86500
bca-b98d019ac0a89920c1528cbbcfdd44f9,2024-12-07,6000
bca-6b25969e266eeb9228135c3ee4972bcb,2024-12-10,-84200
bca-6d572c8ad90f4b8779010333198a7ebc,2024-12-12,96600
bca-b45de36e994ceb7e87df7b4f281eb2bb,2024-12-17,-21300
bca-3bf498e73e7aab8340a1dc3b9332edcc,2024-12-06,-58300
bca-cf598adc6189e158022251e22987737e,2024-12-06,24200
bca-3a990119dccfd0415591fddce3d4d916,2024-12-07,20500
bca-89fcfb54c880623bb3c88850d7047fbc,2024-12-11,79100
bca-1bf9e9f1a8cc2a938202d7d2bcc42260,2024-12-15,-73900
bca-f4d6e20d24d981833e326aafaadc6eb7,2024-12-16,-18200
bca-e07d3db8b63ebdc6b9faf3835f8c23e5,2024-12-13,-57600
bca-463aab9d735b3961e6ccae0142eb6b8b,2024-12-20,56100
bca-9a2c042fbc2092f4aba385c1f7bb2b18,2024-12-07,71200
bca-893475aa444152487b302e8a0706d855,2024-12-18,-40900
bca-52d33f0e7fba9899e480071ec2edd9de,2024-12-11,39300
bca-1a3fa973ffbba71687bd177bc3946105,2024-12-07,49200
bca-056f6fd2d1ea1477f675544c5d3b0dcb,2024-12-10,32000
bca-b116fdfa34d260d625cbe53cfa99babe,2024-12-10,-51100
bca-29bbf584eb537a050297ba91a00768c9,2024-12-07,30300
bca-ebaa407cf034533a189618a16516373a,2024-12-13,19400
bca-75b8849ae5e247d9c3e23be0e12a9d80,2024-12-18,-80700
bca-b504ff4a3c87936ffb39fa9858b4bd65,2024-12-09,-14000
bca-a9a703cf3f22047f09682a4bdff41806,2024-12-11,50500
bca-9f9e4ccef9e55ba59b0d7123d4d2398d,2024-12-20,99200
bca-977ef3ab755825dd69777f76b36c9604,2024-12-17,43900
bca-8d1271f7094ac1d6b11dbdae343b1e90,2024-12-18,22500
bca-cf0aec3ab6a563a19b918312179cc458,2024-12-16,-87400
bca-ed0b4875fb06eb1cf36a845ad1ae590a,2024-12-06,45900
bca-bfd4d90d98c2dd9a7093985ee87dc4a7,2024-12-20,19100
bca-6428b64a86751afd69646aa74ea5fec6,2024-12-12,68200
bca-6dd4dc6aee8501ab6e825e7031071d54,2024-12-10,16700
bca-8dd1a586eadaadb16b2d41d243acf146,2024-12-08,-58900
bca-d297fd1160085f2fc91017e1c7189c9f,2024-12-08,81900
bca-1a79dea6434350c76906f597ada97fdf,2024-12-19,27600
bca-9485a54950585853ae847ff7621444b8,2024-12-18,-79200
bca-6015be8433f82bc176c11eb31c185993,2024-12-19,2400
bca-ef949939a38d6b76a59df53aa6073738,2024-12-17,81000
bca-b7c8968028f4bd6feb475baf7b43b902,2024-12-16,57200
bca-fa3633ea812075f6555b1ca41fbe72ef,2024-12-13,71500
bca-52d731ffd36e66b77b2f85483b1daf52,2024-12-09,19200
bca-4057c4eacda0ad0dc4965e9a392e0e6e,2024-12-20,-62000
bca-33868c65cd441d5651ef6665684c52fb,2024-12-08,5400
bca-ef322ca652a9b4d554b307431a1151f0,2024-12-19,94900
bca-ec35470d4b458c0b07e2248fe520fe56,2024-12-07,34800
bca-b5ff2d339a528408e111d28a511d857e,2024-12-12,84800
bca-9da5401628c617cf8705816720082da4,2024-12-16,16600
bca-3054d4187029165e410d13c18ca8d784,2024-12-13,-39200
bca-96917916a949cb84668c6dea49485a69,2024-12-09,43000
bca-0229947b412a45d6bba4903ab2c5c0e1,2024-12-08,6900
bca-45de27278c5e45291d72dc94662c2ca0,2024-12-09,79900
bca-e58f937ef25978066bfec339f6c1bac1,2024-12-14,99000
bca-90361f145a8401ef3567d722a177d5fe,2024-12-10,23900
bca-9cfbfe7373448b9439983d8a7d7df050,2024-12-15,68900
bca-fc0d0e9ab481f21b4271370a26c8aa41,2024-12-12,42100
bca-09f41801efdf8e0ed80955ad7f8a903b,2024-12-17,55400
bca-7403057a9e1784ab4b03c8d3049a478f,2024-12-19,35400
bca-55fc66818534b3e8eb48f5d6b3636ad6,2024-12-09,76100
bca-8ef2241950aa97a149a0bdfc5d58ab4f,2024-12-16,91700
bca-222275e380859927cc1c29dbbba73473,2024-12-16,46900
bca-decc750edee25bcb33321c98f7945a5e,2024-12-06,63100
bca-dfe98ea2a675489cf7613f2d4c0f0871,2024-12-14,55100
bca-f9bb4c794ceb95dc6b4cc1b79d9a18f5,2024-12-09,54300
bca-0166eca1795f33af4b68951501495d10,2024-12-18,59000
bca-36288918819efdd6701f334a79fb0291,2024-12-18,99000
bca-60694f718619c9b0b46d2ccea9af6e04,2024-12-08,-87100
bca-188d4fca3cc4081e34afbf7c9cb32d76,2024-12-11,-31000
bca-ffb9fd7472dfbb315905a67843082158,2024-12-18,96100
bca-0cea98d26926f01a5382d38cac73355e,2024-12-09,-10900
bca-e27ffd757bf76f70f2cd594a21da706d,2024-12-15,-66700
bca-3ae8b2f7b4ec026c303c469202945404,2024-12-11,76400
bca-de805056ed86633cd188a8b7e222c204,2024-12-19,95300
bca-4afee73a54cc1bb6266e7795de42f9a2,2024-12-18,13300
bca-b7c9bb1af48ab724cd0c46ab038e4b6a,2024-12-09,-16600
bca-2606467ca923d9d0ae88b8fddb0fdf5d,2024-12-12,8400
bca-c1d2cd6acae9cc21fa508d0105676c9c,2024-12-15,47800
bca-27a550c660ee8aee626ec734d2ad975d,2024-12-20,71800
bca-3a85e4c7d24bc76e3ac85a06da005a83,2024-12-13,55400
bca-906b2bf516624049c2ed6b507b368c67,2024-12-06,93900
bca-b02f44585fa5ec32c382be7f90062628,2024-12-08,-39600
bca-ebf6428655035f2d9c5b015be415fe9e,2024-12-15,-4000
bca-7291d346fd1683bee7f6a54ccaf9296d,2024-12-14,80700
bca-328b2e4c732650ad6514474adb05140b,2024-12-16,63000
bca-13a9e518b49e5b0c02902908792b9f3a,2024-12-11,27000
bca-49d901061d2373914ef43b1ffaa4af4d,2024-12-13,53000
bca-6fcc0f7573a91ebb2d56876e5791199f,2024-12-07,1500
bca-ff30a8f1e5e9a0107bfdf725a5d1bc74,2024-12-14,25900
bca-880193c40a35f901a64ec2df93375329,2024-12-18,-79800
bca-1abdc2f94127902cd43973c13c2e9f92,2024-12-14,39800
bca-7cceb7f92c01bd728b42bdf27e9adc7f,2024-12-06,42500
bca-c79913a853a167329d87bc47bb5fac77,2024-12-06,68900
bca-2682b6933915fc52e5dbce389e71746e,2024-12-13,13700
bca-1d994b3acaf95d1a438eb224bf722a1f,2024-12-06,7600
bca-a026541d8b8584d8cd505ab12612eae0,2024-12-10,60300
bca-0835e476c0b89baeafb33f1001a59e73,2024-12-10,58600
bca-d0cd5b53d2ee589efb69231a9c58f0e5,2024-12-12,53400
bca-a2329a1fcc5dc1f3579c26ead58951b8,2024-12-18,69700
bca-0843579fde9f3ea392769f54e105862d,2024-12-11,12600
bca-7e5f0377deac86f92df5bfa40e668a39,2024-12-08,72100
bca-10ea7ef2258a9d0e023fbfb43c0c1fff,2024-12-15,7800
bca-bc2da5911c5f17ec56929981187bc61d,2024-12-12,34300
bca-1fca97daf8196133224f392895a1c6e3,2024-12-11,91300
bca-2a8bd948a2994347646047ac6630f373,2024-12-12,59000
bca-d93fcd6a9ad0c5e198112dbc2cf9a736,2024-12-20,34500
bca-2503d3871838ec9bfb47de30a0eb3c67,2024-12-17,38100
bca-ddd12e182bb57d93515544cc697af547,2024-12-06,-67200
bca-e192e8d7f4515897ad87b9b3b5a31c8b,2024-12-10,85200
bca-1d15729ddc6684849c9e2982beede2f4,2024-12-19,-46400
bca-85cca5515dcda5e649ef917adfde0f6f,2024-12-16,76500
bca-e96040b7844de209c443dd2ee19549ec,2024-12-11,-58000
bca-c28a4981cbca14d43e67daa9562a7fac,2024-12-17,35600
bca-308f48fca5244abec6856927791b674e,2024-12-17,64400
bca-e24e4b39088b97b8ef06475e723ae020,2024-12-08,53400
bca-16b1ea9879dcab9889b382b45a3cd298,2024-12-13,-80400
bca-b9ff96ea2aa5b6c67e62f0a494ba1787,2024-12-09,54100
bca-40a9fade3820b83a7a20ec3a94d27a9c,2024-12-07,-77600
bca-fbf3d75848ca2d17dfffc02276a96581,2024-12-08,86600
bca-48b489122a796888e1a011b27b537c46,2024-12-09,36800
bca-96105a58e91a67295dd5ac72b78228fe,2024-12-17,85700
bca-340edd64dcc2e2e20df26d7488ea2a5f,2024-12-15,22000
bca-3b2cb8e8b24c857c66dd52f7b4b159dd,2024-12-20,92100
bca-dcc2831183280ba146140420a32c1e2e,2024-12-17,85100
bca-6778d70860ce3cad91929a5f969d81ce,2024-12-06,39200
bca-a05fedb2ca95e8842019565d2f48133f,2024-12-06,-97700
bca-3674b0549e378143e69a2735e0c9ae69,2024-12-09,19100
bca-d5152e2096633059e3977bf116615f71,2024-12-06,19700
bca-d8d66f4c77f08018c6a89649aaade308,2024-12-18,40200
bca-0d69a7f5e296ea0d54b0bb63617505d3,2024-12-11,77300
bca-87c8ec9f34a0655c227511ce8de17bb5,2024-12-20,76600
bca-606049d23016b3bcd58c2dfb344c0230,2024-12-19,-8500
bca-c917b0e04561157635e6a59f5baca479,2024-12-18,-90800
bca-ce8ae541249f262119c56403121bbb73,2024-12-12,86000
bca-75fc5cc48afc38722d7f03d3991599a9,2024-12-11,81200
bca-94370199352b27fdb2f983d308b41099,2024-12-12,27800
bca-96957310dc2dd3a1e0a6d96f685e6690,2024-12-09,-66700
bca-8fd42851a018271c52489eb9b6b8693a,2024-12-16,-40100
bca-c094a32a989db5819fd4924926619079,2024-12-08,-54100
bca-da31855b2c7f906300e6bda670989319,2024-12-17,-13700
bca-2d896a19d76ccafc912dcd72c3144502,2024-12-15,50500
bca-42538b21af8917e484b1e89ef5f4ec27,2024-12-06,33500
bca-2ba5a6bebd70cbd57e1e3441dfb6df73,2024-12-14,47300
bca-b945afd3cadb2d61116aba10fdbfe4e1,2024-12-10,-33000
bca-047e13bc3d3fbcd9f2708394f767fc69,2024-12-19,10300
bca-e55e42642e373aad5a2de109e1b0ac28,2024-12-09,-3100
bca-29195810bdb664bfa0abf53c5467169d,2024-12-10,3300
bca-dfadfa482e25d3c62a4f152860554489,2024-12-18,35800
bca-1ffacc080a433bc759761a01dee9ac91,2024-12-12,6200
bca-107b3ef45bad8c2921b87631e60b27b0,2024-12-12,86400
bca-81fea07426b58e8980c158bb75cda60d,2024-12-18,4800
bca-2415a0b859eb8e7dfe3235bbe568c7e7,2024-12-17,16600
bca-c88ccdda388da60f06d850df621b3faf,2024-12-19,43100
bca-f5752c55ee8baa9e70c0ebdca19d1937,2024-12-14,48900
bca-797bee1e0d777babd162bda5ecb22409,2024-12-09,62600
bca-f5520e4d519ff571bb13a25b254aa28d,2024-12-13,10000
bca-5af97d7b98e10c45d9c2ea8252281544,2024-12-11,44900
bca-2e47ad4d2ed691f032616a5625261bcf,2024-12-18,60500
bca-c32e24480eb4809a85c2f33d4f427864,2024-12-14,23200
bca-d727acf8884d9688fb3caa72214bb942,2024-12-13,39200
bca-dade610178eacd08354d5b352399db9d,2024-12-06,36500
bca-e375d1b5be3e39c473bac2c197b0df25,2024-12-11,93600
bca-a6dc231867128ce73525a283c95082ee,2024-12-06,64200
bca-bd4a53f77e2b1a86234ebd619fd65122,2024-12-19,-84900
bca-573302dbfebe37719f7d5ca56920699f,2024-12-14,89500
bca-c67384831ca4dd0324594ae0b49331e8,2024-12-12,-14800
bca-55d0ca559e982f08d4fade7f9d140825,2024-12-14,3700
bca-b1de71121f32347e645c7aff6f8fd198,2024-12-09,99300
bca-6b302ec8525290cdf99a04f2f5b9f6df,2024-12-08,24000
bca-40a10f37f4a12cdb1123b7dfec9f9943,2024-12-06,43100
bca-57d8c66d8bf93647ea14bacedc146262,2024-12-13,49600
bca-727e664a5a2da45fa46e808a1bf26242,2024-12-20,82200
bca-972b0f6e5832ac1e0825e55444c27123,2024-12-18,90000
bca-060a9bb52ecd416e3561d21b5648c5ff,2024-12-12,15600
bca-8ae0b40b99ee8c7b7be6af6fb521dca1,2024-12-17,3700
bca-d6da0e2254a6d38a223d92799acdb73c,2024-12-07,-5500
bca-dd48b6f51af5b36ade0e8e3b34001929,2024-12-20,-57300
bca-d450c517b6f70680e0fe3fe29dcefebf,2024-12-20,84800
bca-950801345adc0ae3cd741c334f0fe3bb,2024-12-12,70800
bca-222668dc6371bcea3120f708de864ec3,2024-12-16,35300
bca-607b1530ee42b02f7efb4d81e9280860,2024-12-16,27900
bca-de53e9750b6a8f9e105ad38f30666275,2024-12-06,13500
bca-3eb5f4a3a75c0e48ceacdfa3ca11fe6f,2024-12-15,-57500
bca-3601f0e49f4529fb4ee171165801e20f,2024-12-10,22900
bca-d2fdb53b2c64748fffc1cd7b4707d568,2024-12-14,19900
bca-cd7b167d169d2a03ecd61572a36c55ea,2024-12-07,60600
bca-eeb08d65c89cb906d24812ae5fd160a7,2024-12-19,29400
bca-faa14d16876562fb5ecf555d4ae12257,2024-12-08,82100
bca-a20c984659a8bea8676b27c31a8ba2f6,2024-12-06,-14800
