BCAUniqueIdentifier,BCADate,BCAAmount
bca-699b3ce2c2f4bfc9d4ad45e1b25961b3,2024-12-04,26500
bca-b3f46f9f365de9e15ec7514fdc9991ca,2024-12-24,82200
bca-900f4856cb5acc866d2d36d9e5411a9f,2024-11-20,84900
bca-2caa903a6459d7daacd35664f99d4570,2025-02-01,22900
bca-a623542354bce1d3a0433a02c28cc16b,2024-11-20,6200
bca-42f8ed8e93be9c8d2a0ef2f45d7b4854,2025-01-19,64700
bca-4fa3ce7a21a0743b4f9e68a79fcc3c61,2025-02-07,99000
bca-29f9e48b7338cd068c4f08f0706ee4e8,2024-11-13,3900
bca-b979e59aeb5a81282e87d225cb9231fe,2025-02-07,14600
bca-c7a9533c88ef966e97d871ee725c4cc8,2024-10-23,36400
bca-e17c93370ff13d51a851edd2ed81e621,2025-01-26,-31900
bca-f3719c704b1e016061a4835ce1395da5,2024-11-24,-27200
bca-2d2198ace73c2752ef18791186f04223,2025-02-17,44600
bca-2f3cf93df0a4e892c51b4e1841910225,2025-01-16,88800
bca-04565371b267f072315a170753722919,2024-12-17,-58600
bca-50463434cf2792284120529757268ddf,2024-11-30,30600
bca-e1b5fcd64434ead64ca6cc0e29bf6b93,2025-01-21,39800
bca-1b55ceea7783f31fa3579381229ff6c2,2025-01-25,12700
bca-2413296e18f1a9e5955999706aaacc66,2024-12-09,-57400
bca-3cfbfa5e05f10a889702dfd7b51173fd,2024-11-21,58200
bca-7024d51c4a639fe4cc1089f2d3eea56a,2024-12-30,38700
bca-94c50df5cff82631b10d814e6803fca8,2024-11-12,98000
bca-be2336c698d80635940f3b4fe841eb1b,2025-01-08,-25900
bca-d90b319fe889c740ab52084ad58f6331,2024-10-24,9300
bca-6c71aa408b7b04d7df259c85d2090361,2025-01-02,27400
bca-9248544732f1ce6c59eb9b0e0b47860f,2024-11-17,15800
bca-a1c9d11d76fffc95b7625ba532a68015,2025-02-01,60800
bca-9858e6f67309e2b85a74fb859087f2a5,2025-02-14,2900
bca-ba16fc6387139af9a503530b94638853,2024-11-06,6500
bca-cb95cd56b77a3d3377eb062e8ed9640b,2024-10-30,34100
bca-7a1c5f62fa3596533958685e096d0d1a,2024-11-13,95300
bca-e9ce9c47d3f7970c28ebc3d23198d583,2024-12-23,55400
bca-4285274cccfb7d35432c399733957a66,2024-12-26,-67900
bca-da25780a1f0ef99cc985b64ca83f8990,2024-12-09,-78700
bca-0a44a30159593f5cd9ef1854ca91adb1,2024-11-04,-35900
bca-5efac14cedc53d9b2fbbf873c9bb455d,2025-02-09,-64100
bca-57e6efacb064af00a1f9b48704e1f1d2,2024-12-09,32900
bca-b2aa563fc725ce9dbc30e0d1270e8840,2025-01-12,41100
bca-b4dcc14ffd0ffd83eba47e123761fb9c,2024-12-14,90100
bca-590d4a029ce81d7a48761ac80ff25eee,2025-01-31,26000
bca-6e1ffcc11eb142eb38662639f6509b4c,2025-02-01,77700
bca-ebd34d5a38ffa8769a2c528436918c4f,2024-11-30,79000
bca-eeb2e8edfc3750334094ac1289607b72,2025-01-14,14700
bca-4227f40c3fcb820e052c9343b640e1c0,2025-02-01,-83800
bca-b5b6407c8282a802a9d69c11966c95e6,2024-12-29,-89800
bca-f0ff48b4dde6739d852f92a7d500d045,2025-01-25,4600
bca-eba5bec8991dafcba2e008efe8d05c03,2025-01-22,23000
bca-ab4e748af7c6792f9f1424fbe33c1e11,2025-01-14,43100
bca-35bc853a74e7dc91eac2dffe7222787f,2025-02-11,25400
bca-ea8ba3fb06186b93f884d6de16ffc843,2024-11-17,47700
bca-f6803d7638f110f4fb07a0b502439bb1,2024-11-18,96900
bca-a8058932cda8b074204344b3e157f9a5,2025-02-05,-19900
bca-c04d82ff28b11bfefa2020da76b9f2d8,2025-02-16,3300
bca-c02426783fe0e5704a522c3e581efda0,2025-02-03,-67300
bca-7b18bb503cd8c8391d1909ca282178ee,2024-11-27,40300
bca-ca2687716672c15ef9354c2186c5a9cd,2025-01-22,-70800
bca-e19ad64dc6c69c76855ed53a23a298f2,2025-01-02,21700
bca-48fabeed0ceaa7c6eaf374fbbcb908d5,2025-01-19,47400
bca-7e9c4ceefc88d40b730aba7c93d32626,2025-02-14,6100
bca-89616431cb9195259dc6a755c52b231a,2024-10-23,65500
bca-8a03f5f39aca4cb8bb70c94ba31f0e5e,2025-02-03,-82900
bca-f88bd70c9485de79183c6deac2874ab8,2025-02-02,89300
bca-1561fab2cfd24ea9ba3060531a14fe48,2025-01-23,-31100
bca-4357bb56dc2f9d3f681090abd3208a49,2024-12-02,46400
bca-e58b9bf6bff5bb73e30eed601bbb5fd9,2025-01-25,84800
bca-4b4bf56b5af6b40608444d4b12a97c45,2024-11-02,73100
bca-830df036a6995f0bd4d41f008150907c,2024-11-20,83000
bca-c5ed7bd8537805f4e1c8938a8386cbea,2024-12-13,28100
bca-438baff33263a094bd828fc1f8c64c8b,2024-11-30,-78900
bca-8d4ff146f615c83d10178eccff91b89f,2025-01-22,20700
bca-4e007c4f2b8e62e5bead748fbfd9d8a3,2025-02-10,72200
bca-cc91684e8d679f5ec2359094d5c3dd63,2024-12-15,-93300
bca-f0375341e7d29eea6cbe7035af42ac8c,2024-12-28,-12000
bca-b803da80ad4d162e67c61f996ad71632,2025-02-08,45500
bca-ebcfb0b95c12f3e465780f9ee648d7d4,2024-10-29,50500
bca-76a5582e1a8b2f12b167e9765fe10e46,2024-11-05,83800
bca-5d02abcfd5cec69914195ba293a3c2e1,2024-11-29,66400
bca-646e27f3b46e7da1a55435bb0e9da67a,2025-01-12,42800
bca-78a090250d48050cedcab94eb909faaf,2025-02-02,79400
bca-e9ebbbc2b7a4561390c47a245aaa80a5,2024-11-13,64000
bca-5ac0887c156d79bbd464e74e115e6281,2024-12-24,9000
bca-f948fe686a87da06bc24abd5f197c68b,2024-12-14,-9700
bca-e54f664ba0300cd4b49186aa19ccde47,2024-10-26,15600
bca-d3b7b00c5f2e8e8c36516485fd8976fb,2024-10-23,97500
bca-92fae43f66817c88ea5922281ef9c90e,2024-12-25,-9400
bca-ece16345dc9b2c94288aaced473a3d26,2025-01-09,71800
bca-64b8e3cd6018e535c4a39f4ff3090b16,2025-01-16,5000
bca-ef01ac44b1d9aa050e8619e097a021ba,2024-11-04,-23000
bca-2893589d217bccec8e2a5d35d57b1ff7,2025-02-11,-85100
bca-8e1ab9129fb47025b888d4c5ca71f6ae,2024-11-24,15300
bca-00c51e187caf64c29e132fed81d88b76,2024-12-08,11200
bca-4d775506d6f51aad59c01620c4ee96c9,2024-12-23,24100
bca-99b9c43b200640a914f7c9d72a452481,2025-02-06,92800
bca-0fe332474c8e759796aa92681f63fe9a,2025-02-04,79100
bca-57907cf7befe5a4a1bf4c38fe7c639e3,2024-12-27,24200
bca-7eb36156f3313b90d1c203edc08fcee0,2024-10-25,44200
bca-5bd03808ba9254fdfe75adede7a83a16,2024-12-17,63000
bca-23e266ea8b98efe8821327b8b99ace23,2024-12-08,38300
bca-e3c62aafb34e018c614acf0cfc862a9d,2025-01-08,39800
