UniqueIdentifier,Date,Amount
danamon-aea08e3cca71674af56bb4427bdd13d8,2025-02-13,38800
danamon-f6712fd86fb9080753bc44379f1556b3,2024-11-15,6700
danamon-76c965a801b7a1c51d0de66a7ce778f8,2025-01-12,-93100
danamon-68629bf86e5eea3b4cfe80662ea946ac,2025-02-10,31000
danamon-67a1daf5ecd626efc6470692d653259f,2024-12-05,73000
danamon-bb49fd7fb91a85b114fd0043fbe7579e,2024-10-26,49200
danamon-c3655b8f8fa8da3ca9b07fe940444fe3,2024-12-14,-66100
danamon-0f9d6ccf98aecf759ffa5997288e6f57,2024-12-24,50700
danamon-fb3419a5c0e424078b13c67bdbc288db,2025-01-08,55200
danamon-ddcc9b72a978a3c75853b6560f646dbe,2024-11-22,67100
danamon-613e4e65fa42f7026202caea7ae1b3d2,2025-01-16,49300
danamon-6459f1b12e8268713251679ea7190e55,2024-12-13,-98900
danamon-d9db7cf7e90efd747f6c680787a86d14,2025-01-26,31900
danamon-a74d4cb0416ed8312113a37464d9173b,2024-11-02,21500
danamon-c285b1e14d1768dd594a5fa8907cff05,2024-11-12,17600
danamon-40941fae8aa73592d0902c5ce1c5a06b,2025-01-02,71200
danamon-6b6ce67b790d5931d6556bc50dcdf3d7,2025-02-11,-43500
danamon-741d59376b8325b42034395328044866,2024-11-09,55900
danamon-931b224d19f4eb47467293a8d0ea1b89,2024-12-06,55300
danamon-3d9de839b5e0bfe6ab59120e0f0fe117,2025-02-14,43700
danamon-40b31cd9aabdbb6ebfeb4a14170d06d3,2024-11-03,-11400
danamon-dac14963e4ca368ea0b2be265082d206,2024-11-30,39900
danamon-064290ca6d571336d96409bf82c26473,2024-11-25,-47000
danamon-244754276b163e196d9bd9aae6883143,2024-11-13,14000
danamon-bdc3eb3446458cedce4b4fa2a690435a,2024-10-28,-65900
danamon-5a9c3bb6c24534c6deaddd37c5052580,2024-12-08,61300
danamon-c2bb0974b5261a49d53e35a81b2f3cd3,2024-11-25,24500
danamon-477331fb6b1f4281b1287d3e2169a1a8,2024-10-24,56900
danamon-813b7799df5e2eeadbce19f8ed0118a7,2024-12-11,-45500
danamon-0cbe0d7f2b31e38320dfe18632d4ae36,2025-02-01,-12000
danamon-1fdf9781a1f310f3aab3f50dfa161699,2024-12-31,34700
danamon-2af967ad947c9210b13de350b3db1b18,2024-12-21,-94000
danamon-564b328af4795a2cf0fcc7c1b5c6dad0,2024-11-05,55900
danamon-e976a07048d818844a8413433956fb89,2024-12-21,45900
danamon-c3becfa652bce78821468be8e8112beb,2024-11-12,50900
danamon-32465b3b165f98563c7d981440f7af91,2025-02-14,84700
danamon-1c33176f9061ec471329f587377a94fc,2025-02-18,24300
danamon-5490c28bb0d854a98ecdb7905e013072,2024-11-08,6400
danamon-553df09e77645bab344aaccbd54c6f25,2024-11-10,76400
danamon-cbfefd3f30d8b172e02d7007cdbf4700,2024-11-25,-16900
danamon-a8e2629088552e52744e159b6ec7980c,2025-01-25,78800
danamon-95d3f958ac27d8b38858c368c2c7caaf,2024-12-09,98300
danamon-bb16b5964243ead92637afee90acc794,2025-01-22,94100
danamon-9b4f1fc909859154c3b1249c0a303d75,2025-01-13,97600
danamon-8b556e65b2d8f19f06735f92600f7924,2024-11-12,1700
danamon-f791a7c6391bfb4595f6d4240991c945,2025-02-04,93500
danamon-81288357511a9283285480e430adc7aa,2024-12-03,73100
danamon-7379ec29ae728396f36642ab91de7518,2024-12-21,91600
danamon-96f6fead09237ac367a3cd2d1a78745c,2024-12-11,47200
danamon-38b536706928bd7c6de5b2d708a76dd0,2024-12-15,-24400
danamon-c12237e4e9c34e04319f7650bca356f3,2024-11-27,-46300
danamon-bd01c5fc2f7af663bf3c6f68ad3a0fe3,2024-12-20,-95800
danamon-4e0a36d48382c6028d996c4efbeade7c,2025-02-01,95600
danamon-59b23ded186e21a27a429e94e2729e44,2025-02-02,-36900
danamon-88a1c8d72f3e5fb92ae187139a943017,2024-12-14,68400
danamon-7a29258763c1c5919933a2c63d72caec,2024-10-29,-74700
danamon-4b1d4e9a04006263bd3f7e9a39df2f8d,2025-01-01,-88700
danamon-3a62d5bb557291b212a49657da05a0bd,2024-12-17,-12400
danamon-803598d8eeefe2ff5a0764d558c1c9ed,2025-02-10,-50700
danamon-20183c42a4ff2d80080d194f21692e2a,2025-02-03,39300
danamon-9e4c7549557e8fb0f7bb07340836cfed,2024-12-06,75100
danamon-667e062ec7bca713e2da1d6887523d51,2024-11-05,26900
danamon-8305214d19ec8ae6e861af22863f0f4a,2025-01-23,83500
danamon-e8bcc71d5dca6401c3cd8c9a08dfe8fc,2024-12-19,66900
danamon-256bc9f2961d92301c71aecf30d034c1,2024-11-18,79900
danamon-fdb575d9b89898cf420f9ff697d77a32,2025-01-22,97500
danamon-982a13a55cb855c5e419a1d52d8b1d1c,2024-12-02,81500
danamon-aebf3a8168547b7c5003184919056c22,2025-02-10,62000
danamon-e61930c649cc5ae565428f6610587468,2025-02-08,-19000
danamon-9a1008cbb47e026fb2b8d4c1d29dec02,2025-02-01,-26400
danamon-1b7351d2d4da7226ca28fb1aceb2deef,2024-10-26,6800
danamon-dc3e88b10c0d990938bfbb1ff7235301,2024-12-27,34700
danamon-13aab106fb0b2c853b50c0ad5d39d0d4,2024-11-05,-44800
danamon-1724878eecfa853d9761faa97cfd3139,2025-01-14,98800
danamon-7d5c2bb853e423da4a5b183836278891,2025-01-15,86100
danamon-fbb074ce21b49f9fb62692d6f964f17f,2024-10-27,60500
danamon-069dceef15d405a10988b36f89e43e70,2024-12-31,74600
danamon-f81c296dc0cc8a969996525f1ec540a7,2024-12-15,54100
danamon-b4d4e6369b0e78bad99ad0c5610091b7,2025-01-21,75400
danamon-370f65e1c058b0069d7d3ae7bf713b31,2025-01-23,-72400
danamon-218e7d17be432558bb131a2d30bde21b,2024-12-27,-53700
danamon-a1822454618a3fbd8e1a4087ed1429d2,2025-02-03,31900
danamon-df6ea27a83a2e37fbbaf792f74e9777c,2025-02-13,5400
danamon-a705d3bf0948dd1ef0b9f654c88a1b5d,2024-10-23,39800
danamon-f6a13170c2798800409206e30e78e177,2024-11-10,-64700
danamon-fddde8075a939e7fa41e3c998bf86745,2024-11-21,78000
danamon-5e55f2dbb09ca2d788615f78e20ad783,2024-11-02,42900
danamon-e251b02738876150c701f69b623925bd,2025-01-30,58400
danamon-ced1cf446260daeaaa74bd2232727152,2024-12-17,-48900
danamon-bac7d6e0ddfb3236ce8397009cc7cd3c,2025-01-08,40800
danamon-d242e76aeb2ff6513ab916786dde72b4,2025-01-08,90600
danamon-bcc38a1055844ed6ec498a2016418eb4,2024-11-30,95800
danamon-08678df20c50896aba97efc8917ea078,2025-01-03,52200
danamon-e4058ca28e7eac18a629094d9a50cc6d,2025-01-19,27100
danamon-6c0399fc209a9a76874019e8a41e6d11,2025-02-02,-27900
danamon-31432288692f282aee8588dce7976232,2025-01-08,40000
danamon-c834219339f8c8f92295b96c48aed87a,2025-01-19,68900
danamon-093eae02d742b939fd0662d38694d279,2024-11-29,83700
danamon-7c1661a8cf9d67f4d63dcf90e5a60b5c,2024-11-01,10400
danamon-73c087a78edf671def50e6e0faea31bc,2024-12-11,-96600
danamon-b2fd69c0c1ded54b76f913473ec6b4c8,2024-12-25,66500
danamon-63b7b82983554a00121e1a67da25f97d,2025-01-30,-89600
danamon-f6c3fe968eb011c8bac174a401937956,2024-12-11,17900
danamon-0aede8404e65d725dd9f6ff0442dfa5d,2024-11-03,-11000
danamon-4db35ddaa5b0d5a3449d4b7dd83ec914,2025-02-04,-23900
danamon-2e43f8b3ba954c3e3c2ed50137401012,2024-11-05,-11400
danamon-6b2a09f2a7dcc3ec2b91a95cad161849,2024-12-25,-68900
danamon-d55d55476a1c7b53765ed48cf47767db,2024-11-30,75900
danamon-e7cd2e0517ed3b28d86ee2e690819052,2024-12-03,-21200
danamon-ca2d3caa921652081abed762249cfbbc,2025-02-18,2100
danamon-03d180ce0079f50afa84b8db26e752e9,2024-12-30,9300
danamon-82ba77bb9fc63a06dfcf9f313c456df4,2024-12-15,-85200
danamon-17a7cc50999f54a1ab37c62c257c42f4,2024-12-07,-25500
danamon-591febb8a2ffb7a43829cf21e12883ec,2024-11-17,-31800
danamon-563a56cf64d216623d0deaba809a4004,2024-12-20,-79000
danamon-d72e2199543a38a9d4be7d908aaeafe4,2025-01-13,-82900
danamon-3db4a21491f9946287a0086169903e7d,2024-11-11,30200
danamon-b88a5a3852a97d770b59a530722762bf,2024-12-23,23400
danamon-56537ef5099a837c8a2f031f5b8484cb,2024-12-02,99400
danamon-cd4d76704439ce00bfcc41e487b7620b,2025-02-13,18900
danamon-b513319dab14282d12a964fd95cd9d9e,2024-12-26,36800
danamon-a57ef77ca77c42b5610dd8e6d3c2c765,2024-12-06,85800
danamon-45bceee0ae16c1a6b093c8c5e9f211c1,2024-12-24,-73800
danamon-bb8beaf16ec57e1a52de4a4603323063,2025-01-21,-6300
danamon-fe038d3fdfc691ec8c8b24e835f48f1f,2024-11-13,62700
danamon-e1301d48a421435ad50de443eda90d26,2025-02-14,68500
danamon-08fdbd853251b3d46737c479251ad3d3,2025-02-11,-78300
danamon-2088aa0e6d9b940365c120a0388154aa,2024-11-29,98800
danamon-318c44d75261037b6ea227550a771aff,2024-10-22,16800
danamon-6ac41785866487cf58a5b0214b234e33,2024-12-28,28700
danamon-df03d6f1cac726a2496338658d901774,2025-01-24,79200
danamon-d2f1fce3083c383c25abd9afe78357eb,2024-11-19,-68800
danamon-ec3dd308da518a3a82ace074a7ef57ff,2024-12-21,18800
danamon-91454973e40574e1e98524439d92d5af,2024-10-31,92200
danamon-f27738ad585f5914afb49d8daab9dc9b,2024-11-21,98200
danamon-b3e749f5a1239c471321f52c19f4c52c,2024-11-01,4300
danamon-8cf67a765629f7ae799cf5c9afcf696b,2025-01-04,-6400
danamon-e0188d7838e5e428c884e09b08f097eb,2024-11-26,51500
danamon-ad2588c347684df25a14b25c115f8365,2025-01-17,-25100
danamon-4869687da170bd86b729bf1ff6474976,2024-12-12,97400
danamon-7a11822d505dea8dd8dc69f5ed922237,2025-01-23,28900
danamon-b4fcf7e5650e3292e8f7fc42fc0328fb,2024-11-05,11100
danamon-49105eae80c6dbbad3efbebb318d3090,2024-10-25,82300
danamon-b4e4508ec1ffeca295eb98c8f0618a88,2024-11-07,6700
danamon-3ddf82d1b4ae3b81cf3e106b56423cfc,2024-12-31,-70100
danamon-a7cd3df5f641beb781682431f85ca757,2024-11-20,38900
danamon-5872066f7dd0a9557893990570ae3b61,2025-01-30,-17300
danamon-b37d3f59b034990c7c93d485ca66c6eb,2025-01-17,48400
danamon-13c6b6eafb46f73f478101b0b3254b1f,2024-11-05,-80800
danamon-1867d8adeb21a35a292bd7c3d3a6fad8,2025-01-04,65600
danamon-4770fd8fc1244a04a980cd6ad9b3fce9,2024-11-05,66900
danamon-0824ac1120cde7bbec878c99579d1d34,2025-01-11,21900
danamon-5bc8962d0cb1d931c07649ef2e70dd4c,2025-01-25,33700
danamon-83343e51b3fe803e8275084affe98ae6,2024-12-09,-59500
danamon-c3dfe98e44202ec0cf0a161a33c33ee4,2025-02-11,44500
danamon-48e60c268091920551f226d2df7265cb,2025-02-14,89600
danamon-80bf658af4c8ce48192e9891b245cd4a,2024-12-07,54500
danamon-a5be82126ba0fea24339ffa042c3cdbc,2024-11-10,75300
danamon-abc9b33821cd33c40585078c4c62e086,2024-11-28,66500
danamon-2bd23ce0185e1948ffa6009adec72b16,2025-02-11,45700
danamon-57c406a0ed6c80b679cd9443af500977,2024-12-22,69500
danamon-f10038c742795f2ef07e694e64764847,2024-10-24,70300
