UniqueIdentifier,Date,Amount
danamon-a2d88e05b9a63f06ce893c16606031bd,2024-12-01,-56200
danamon-7d7f68ca9bff456c8343dae1befee7e7,2024-12-07,-67400
danamon-a250e4288065f830319c40db5e9b9eea,2024-12-18,17100
danamon-374cb03690ba0638f77f9bedda6be9f8,2024-12-03,26800
danamon-0f8c647beda109270de7163b48d8cafc,2024-12-21,9900
danamon-dccce09b4352e478317361b1d1c7339f,2024-12-14,27200
danamon-c16390efeeac421da32777dcbafeb2bd,2024-12-22,-2800
danamon-e9227aa8c244be03d70b3240d98b9425,2024-11-28,92800
danamon-6cb6f8f0d091dd841a980ff29f1a3633,2024-11-27,28100
danamon-1c4e05c3e9c63a516a4856c6a05c4c5e,2024-11-26,33800
danamon-e9c4195f6aec889aadcd95cad12655ad,2024-12-09,22500
danamon-4f18a8b609d6e5ad9fdf341864471b5f,2024-12-01,-18500
danamon-4242732a911bdf57d713d346d31407c7,2024-11-27,70900
danamon-b62103bb642a85fa7baa465e41fd116c,2024-12-04,61700
danamon-d215d219a1730bf9dc16b2d7bba0b2bd,2024-12-13,-67200
danamon-6865c07c65817190c9e4dbddb51f53ea,2024-11-29,-29100
danamon-c9bd16da2e7b785037f33aa79113a67f,2024-12-13,88700
danamon-539f2eb16c3c9dc215a4118e50b1db92,2024-11-30,4400
danamon-28f09d2e3c6fc265de4e0577b35fea33,2024-12-11,19800
danamon-dc1b991f14407bf592c73ec33ec33c37,2024-12-09,27000
danamon-bed7b7861ce4409010c6d0aa44eb5533,2024-11-24,68100
danamon-96f24c0e2dad38114a7c5e4bbd129d7e,2024-11-24,9300
danamon-f27d33da6a53ef852d57c1e9bc5dfc10,2024-12-04,71000
danamon-5e27c4d2ab9b2f5b663520235d39121e,2024-12-21,80100
danamon-9e1e562e1def11f8bb33cc17e39a2d4e,2024-12-08,22900
danamon-00480df7f47bee0f390a785f261df484,2024-12-23,25400
danamon-d1aa246f33773e8cef3c1e963d6b9e8d,2024-11-25,-18800
danamon-2a60db8d540983d6dea54c26a31c771c,2024-11-29,5500
danamon-95408515ed09d163a8f28340b677c130,2024-12-05,56300
danamon-4ed67c6e4e98c278d011330fcaa5a7a7,2024-11-26,72400
danamon-8cb533ed837ed2e2090a00c4bd9dac15,2024-12-15,88800
danamon-cb5464818139a508e0e781dda5cd38bd,2024-12-10,72000
danamon-0113dca4232ec5adfddc1259742513f4,2024-11-26,83700
danamon-ff7210810c6e32febe8d8f9ce0c571d4,2024-11-29,65700
danamon-6e620885a8a850739e2613888e96aac1,2024-12-16,-94000
danamon-b481862c8613498dc4b1e990fb529a07,2024-12-10,72400
danamon-b4c483276b877acccb6b3632dbd18670,2024-12-19,-71300
danamon-260672731317da8655d2ee074776269f,2024-11-30,-35200
danamon-db8bc99da51c025824e1250c7e57511c,2024-12-04,39400
danamon-1aac0fff171ca5431b38a4f75ab4327b,2024-12-08,77000
danamon-5c9fba97b4c80540b1fd1b42003da3eb,2024-11-29,33500
danamon-302509b2afd114d1ce75a6e1770ebcaa,2024-12-16,-30500
danamon-9fca966dee0f5fe27125588ac029c750,2024-12-13,57700
danamon-054bb40f56feef2fb17c03616258ddce,2024-11-26,-21900
danamon-6b53e5c591fa8744313c8873a94f643a,2024-11-27,63800
danamon-2470f802eb69d585c6d411efc71a56e5,2024-12-23,-74600
danamon-6efe0e7a438122cae40ecc869ca55a5a,2024-11-24,49200
danamon-98298c6456e85ffc568df9f2661c0995,2024-11-23,-38900
danamon-c4d1a656183ce0bb1ed95fefb92b3d00,2024-11-29,54200
danamon-52bf1382e2551fc082ec1d5c9eebeafd,2024-12-23,32900
danamon-7d23c01999d1583cda7e0a2efe89aa5a,2024-12-20,70600
danamon-3f9b3ca7a3a6cb27e06b06098788767f,2024-12-06,30000
danamon-f8717eb98193b86bced8909c78c82e67,2024-11-26,91800
danamon-66b5d09765a85ec50b52a2a52ca18b83,2024-11-29,52100
danamon-dc58a8a48d8031edb71172fdf4e8e5f2,2024-11-25,-38500
danamon-d0f8f32659d291b5a8acdb85c283cc7d,2024-12-05,-82400
danamon-b6451ae1f52455ce7a57933777de1d50,2024-12-06,21900
danamon-e1e320ef1d6284562ba8f9996323f918,2024-12-11,70900
danamon-2c2f38116189a50c9376183ac50e93e1,2024-12-05,17500
danamon-a50a1ea8e8cf7dc5d7d3ecb06cebb6c4,2024-12-12,83000
danamon-54863608b6634bcb2c8591b43be6ab1a,2024-12-05,1000
danamon-fd60e9977d4b48b95efdc7946c5e2b6e,2024-11-30,94500
danamon-3aa18fd228350048f302e4273f49510a,2024-12-12,63500
danamon-3b603351945cf2466923e2b83d5b0cfd,2024-12-10,38600
danamon-971fe16ff527f1d0acecc9e820de03c7,2024-11-30,79900
danamon-388684bdf7799ed63f61cf375c8b7cd3,2024-12-20,71100
danamon-af660f4c9bad0ff575fb99fd7fe0e3a1,2024-12-04,51300
danamon-0039281a5114d7f0cd8a842caab976e5,2024-12-23,-64800
danamon-65d2725db8e486ac26350445172cc18f,2024-11-28,52100
danamon-7f4e1366b88dccf727f5afe52051dc2c,2024-12-01,-48200
danamon-764c90bd2234ef7c83bde563c5c1b0cb,2024-12-02,-53200
danamon-9b8c31cbd7dfc30187c6de0bc0e55e88,2024-12-19,56400
danamon-da1bd85488db0ca07325114bd3f1df83,2024-12-16,12700
danamon-fd98fcc546a8ebb5e6adf5d70f3c8ba9,2024-12-15,61700
danamon-baacc1922c7abe5e2d7cf9258660fc54,2024-11-30,-31700
danamon-30ea307dadda9cf3873348c0c8d15556,2024-12-17,55800
danamon-e56235c00823d2e6bd6acab5e2dcfe09,2024-12-06,68500
danamon-2cc90a49bc9fbb322c0a9e5d5cc98942,2024-12-19,-3000
danamon-d9948f5d41e19aa671a5315195ad2a38,2024-11-30,-57400
danamon-b64f0987c0b63cac1af3248b33c1781d,2024-12-22,41900
danamon-97c346aeadf9635986e3ed71143f7cfb,2024-12-16,35400
danamon-34b58628ba3a45330cbbf14ec4fe10b3,2024-12-22,51100
danamon-01ae56841203a19c6228a0c715b9d429,2024-12-02,43800
danamon-1e59d8f2653b0ff6eb4f084f85505a78,2024-12-15,-77400
danamon-7c1541d38ab8c1d31c77b3a44db92fdc,2024-12-20,53100
danamon-ed779fca357fb9dff4a23c3d5d766c43,2024-11-25,87100
danamon-20b5db4514b6a7cf826b8b4206784f8b,2024-12-05,2600
danamon-09884dd2701f0ad0f8529c89f207dc5b,2024-11-23,57800
danamon-e998eb5f7a229f622c4f2d6cde313faa,2024-12-06,-96700
danamon-5a0727f42f6b7299800714b8b97953be,2024-12-13,-55000
danamon-76e81aee2b8d59844525c63e3b9b6c51,2024-12-11,83200
danamon-d3db3165696f585fc92d467c755fe47a,2024-12-09,-61700
danamon-a7897cb43de56ef56ee539c36c34e7ba,2024-12-02,-50300
danamon-cc46f63e6e07b5bc10d150dcce9a6edb,2024-12-15,12700
danamon-e2f2811f42cf87ccb91b916dc0d2e7a1,2024-12-06,-63500
danamon-fa3d29a1e61129d7552ca6228b6b442d,2024-12-19,75500
danamon-3afe1ebae63706c23f47ece24eb0c8a5,2024-12-03,-21900
danamon-b04713f48b1fdaa0faa573ccfb91d3c1,2024-12-15,-62300
danamon-e2722d6c86b8188c0aecc3b87ad07028,2024-11-29,97200
danamon-275bfb81da3a96f6c85ad14886c8ac63,2024-12-03,78000
danamon-215296f927ac786d6ef4b16e9e744495,2024-12-13,42800
danamon-ba0ea1af82de9e19ac8c7a8e8449bcee,2024-11-27,18700
danamon-c6588fc811b829f2e9cbb1a39c2778fb,2024-12-14,72400
danamon-c8937f8dd6b8d83d40ae9aef2c5df836,2024-12-05,25800
danamon-937e0f16671975ee7dfac11a922fcae8,2024-12-13,-56700
danamon-e6c65f12ea2b07b8789d28ed2bf10cfd,2024-12-23,13700
danamon-0f7f97717c53c054a82709e083e9969b,2024-12-06,71300
danamon-c2cf50a46cb42e799ffa0a10625b4922,2024-12-03,-7000
danamon-73d561ae08e833cedbbffe8c8aeb482c,2024-12-09,7900
danamon-a33966dd113220eff733971315f5bfea,2024-12-23,13200
danamon-c06fa4735fbe62da4805bf9fba4caa69,2024-12-01,96100
danamon-0299a357127d1085a4d26ff42a204a9a,2024-12-04,-56200
danamon-5feaf0465dbe2c4099a739b22043539e,2024-11-25,64100
danamon-15952ef205b4dceb5a5efed02b0bee1a,2024-12-07,19300
danamon-3fb97bccdcbe76ca6afa7f94c6b260e5,2024-12-07,-68100
danamon-5383d8a7d67aad9ebb969c90937e046a,2024-12-14,-77900
danamon-b28f924545e4ed65c06934a25ca36553,2024-12-15,48400
danamon-f1b9a9230aa37eb3cc165d8e7f65e8e8,2024-12-23,1200
danamon-ae427d9a71c729a10d2d21d3e47bf963,2024-12-07,27800
danamon-9d139259346d9b2bdd9dca8bdf464d9c,2024-12-10,-7900
danamon-bcaf299174e240348f224848c5580260,2024-12-08,39300
danamon-76230af6ce7d922109f605f06cfe21b7,2024-11-26,-22700
danamon-38f1da5e9e8aa51f0924606d69b7b786,2024-12-11,31900
danamon-47c149e232ff39e5e404cb581544f7d1,2024-12-22,6200
danamon-ee0263644e034db5e7b6ed6673fbe322,2024-12-07,60100
danamon-53d303d07197e9ab2f3abdd45ce96577,2024-11-30,62700
danamon-d26de0b6be50b9146e77904e0cf189d4,2024-12-22,-96800
danamon-f2f89b8fd9143cc6423ab4466f24f360,2024-12-14,15400
danamon-ab97582760ec8d7fe3f869ff6c83273b,2024-12-19,61300
danamon-3f4f7b9dc57862c45ab12a4f8fd527f9,2024-12-01,89700
danamon-b8bf8d61f43e1ed50f85dd53a9b7c673,2024-12-12,85200
danamon-aed74e16b8e24941bcbfa0f9880920ca,2024-12-23,72400
danamon-163e40f9387fc487e4089f072d7ef878,2024-12-16,59700
danamon-505e286239aad419514405828080b743,2024-11-28,37300
danamon-f8e5a2fc92b22631bf2c9efca8eb231f,2024-11-30,21700
danamon-a44591b86c3ea8f196fc9f489db0b001,2024-12-05,45600
danamon-14b8e083445d8b061d47dc677f6fdf43,2024-12-15,-31900
danamon-1b3ee13aa76cbaa7ad22c837ac38c91a,2024-11-28,97200
danamon-df138b4e573bf58c2a8f1b0264455c46,2024-12-11,-80600
danamon-65068b252896175fb19c366932960c49,2024-11-26,-9500
danamon-d67548602544d47da9e857efb0769baa,2024-11-26,98300
danamon-6617fad59cb9f0224f5da748f23fd5db,2024-12-14,68300
danamon-335a78db214da0c1a11d362f75eff129,2024-12-11,-48600
danamon-9696d0a82f80de440eafc5f1fc2b8956,2024-12-14,50000
danamon-3de5a9153d2bb7b7046458b96d721aa0,2024-12-01,41300
danamon-6a00300ed86d63e0f878196fc9a28728,2024-12-16,-59100
danamon-6b21bd1258cf405e4c6f94ec77e42975,2024-12-14,26700
danamon-7298d664f52ae2d704f1767138115322,2024-12-06,-50500
danamon-bb3ad4a45c330b92d10c7107291fd9b0,2024-12-17,-4300
danamon-2f4b3d916288f31859863cf4b80c0225,2024-12-09,-69200
danamon-76f07105ba71757eb51121087fd1236d,2024-11-23,54300
danamon-82a0c2fe98d1e1594e92ef21a19a159d,2024-11-23,73400
danamon-d3198b488a408d8455ab314f31769d4c,2024-12-19,85800
danamon-4a2237d21c23acb4aaf53868f3cded16,2024-12-11,65900
danamon-d725689eda8d5746be5178b77e876a51,2024-12-04,84800
danamon-074c55770df56adf3385b8c4c72fbc97,2024-12-18,81900
danamon-85bba8b87f9060ff3f653e8d257aadd9,2024-12-16,10900
